Word pair;Human jugdement;attract-reppel.emb;fastext.emb;glove.emb;cbow.emb;sp.500d.emb;paragram-ws.emb;paragram-sl.emb;cf.emb;wordnet-randomwalks.emb;wordnet-ukb.ppv;en_wordsenses_BN.txt+nasari-unified
jerusalem,israel;8.46;0.5955604586654346;0.683478152876528;0.704746822788636;0.5141188234224218;0.12801798520782603;0.6623580276971632;0.5019123775673648;0.5147854426382308;0.5579493733001396;0.04798368620526366;0.5
jerusalem,palestinian;7.65;0.60188755588613;0.6364691719253278;0.5749638880570558;0.523641031115047;-0.02871481541302512;0.6025436075774582;0.461876378066634;0.5271228761874245;0.3629500242792909;0.00987470409428856;0.5
holy,sex;1.62;0.08910802814069411;0.09740386100855494;0.22174072393330257;0.10070611738245516;0.0406646256035637;0.013317649576268228;0.07408386088085808;0.04163442487282806;0.15377430461185226;0.00546384922542447;0.3272329792498325
fuck,sex;9.44;0.1947757942958694;0.3172988888141048;0.6579247467062559;0.22339236318431316;-0.010017530503456199;0.21571358919683306;0.1711420955161653;0.17921208568609187;0.405996321068575;0.03716788430918033;0.4827421891676436
football,soccer;9.03;0.9431902985412215;0.730025671513214;0.8352942640920263;0.7313545636848001;0.09218783714080209;0.9133479804246397;0.8377981073693855;0.8495437433023847;0.6440945557686841;0.09268278671402314;1.0
football,basketball;6.81;0.44364960918006086;0.6790843522731981;0.7925091347019846;0.6682467668326125;0.13536234968690233;0.7248381713352716;0.5755411040117734;0.6406850324361261;0.5892105667659765;0.03759791949853095;0.8083088408300801
football,tennis;6.63;0.28931623909860743;0.5051496132680212;0.5740176548854808;0.505117541705445;-0.015525309472836602;0.539916712222191;0.3133330195440823;0.27066809228869676;0.48521069480494494;0.021140554233959316;0.6070489570550673
tennis,racket;7.56;0.024291017219889136;0.36178668338497133;0.48069541836107366;0.39200824257057226;0.40182885183328154;0.3813095999209782;0.2615038913186797;0.21892424022378057;0.4482589305776993;0.029229976892032866;0.8356140096398114
arafat,peace;6.73;0.19446055176573082;0.302483122138287;0.17386773284928322;0.0;-0.045601106966440694;0.3182666839761407;0.2777259155357429;0.2786501171842061;0.2711675088357839;0.0035302640273066456;0.5
arafat,terror;7.65;0.040661517992382684;0.3205340065448448;0.10498753684024864;0.0;-0.0169682103912168;0.2256860712096456;0.12705757728610062;0.1187362539294595;0.25976822577081043;0.004080634614251641;0.5
arafat,jackson;2.5;0.17219940551235277;0.2340382101795344;0.18341019867259564;0.0;8.05447027546538E-4;0.1252739352678129;0.10814903680453501;0.10814871567433387;0.29098355354867167;0.00875021194719141;0.5
law,lawyer;8.38;0.23242655507460513;0.5227190763622381;0.6289025719827275;0.34465682425747124;0.03511143627554764;0.35492988054816027;0.2529291303677694;0.2502316521686345;0.5415535061331066;0.10685605875117886;0.8410239312029922
movie,star;7.38;0.1009792372185047;0.38202898497333987;0.47375504189656115;0.26419943711657207;0.057311417228196625;0.11162782319922177;0.07104766415351849;0.1026790615506748;0.3518660351104429;0.06560543109057325;0.4450825625098196
movie,popcorn;6.19;0.25361228892316423;0.38533021291161756;0.35084187954011875;0.44535536272693876;0.17094213288039836;0.34873771620363053;0.3316463395078227;0.2834356805731772;0.1141070168339717;0.0016658524732136766;0.20495050213118537
movie,critic;6.73;0.09195261993010939;0.31499549608326727;0.2654389132978398;0.17430338317741173;0.029922296845892662;0.17180014464895554;0.1331412903333161;0.09601353973659812;0.3020783935092916;0.007851134419294093;0.34829287836969497
movie,theater;7.92;0.3810315227189069;0.39962134901145424;0.5229607931068353;0.4741904503928936;0.13087614002367595;0.5819530404206644;0.6755264476547352;0.7372202227179933;0.42558829546158927;0.04009347555487663;0.6001121087098119
physics,proton;8.12;0.10183465980713954;0.3329713944044854;0.32877176489509397;0.36640665413153367;0.001331990611154707;0.2716641459564228;0.17936541093255323;0.1573827086774327;0.4515048561126976;0.01960827317369973;0.5823947995735198
physics,chemistry;7.35;0.43073647043280056;0.7563668690841184;0.6374085797218738;0.43719811737217945;0.08693509926357446;0.48589132020229076;0.32472948489940506;0.3344652990467611;0.5033836240983476;0.023105717707120218;0.6222239696246651
space,chemistry;4.88;-0.039929136717219094;0.1597821131630375;0.19604492682930044;0.08025154123811394;0.130978143685191;0.02448675585447893;0.03775400173780098;0.022404888870184995;0.09295597285990194;0.006081825661287006;0.443727752401215
alcohol,chemistry;5.54;0.23927219327602064;0.26433050348959314;0.30662945391887625;0.08876202876933731;0.08725998018499932;0.17815603316903794;0.1793385025208151;0.1989270179384101;0.3590778097631854;0.00932509589169467;0.48684110471896835
vodka,gin;8.46;0.2732840123444602;0.5001685771864907;0.7343817668854358;0.597175310860631;0.2233400371543126;0.5556611973990008;0.3896387034234557;0.3995887540246663;0.4447383631351719;0.06549117230352451;0.8363970831804629
vodka,brandy;8.13;0.4812551871909293;0.5728291964697527;0.6861117518182868;0.6881492950225142;0.3456493778042217;0.36049859380154003;0.30008050451536267;0.31328578685458747;0.5323821222270965;0.026999533651309218;0.8051337123983598
drink,car;3.04;0.023726060424340105;0.3057707406276395;0.2475848348022972;0.2456350005161082;0.12679138993410102;0.04641334940062036;0.02179728176313158;0.04922044520168032;0.2080210476868422;0.004487621866670668;0.23633612536652807
drink,ear;1.31;-0.0925460344258349;0.20091224707296598;0.23414904471589218;0.09347001725937744;0.03788570458726603;-0.060843227106028144;-0.0613346850122914;-0.05298311857231281;0.11786357139117133;0.00447394447038968;0.44978540930290073
drink,mouth;5.96;0.11082529384275656;0.3008627870368984;0.4508355105785258;0.1730398186228998;-0.096158167175777;0.15951209077873862;0.04370935489362833;0.04942782239349161;0.2787149066189883;0.010669099175394072;0.644138352712541
drink,eat;6.87;0.39188124093147814;0.5559212553138642;0.6442054827568228;0.5070205074236129;0.312967176893706;0.3192246897756008;0.26229524929296255;0.34867969754021255;0.35021863230498884;0.021632786683836433;0.5
baby,mother;7.85;0.15273235196335516;0.570274451540258;0.5963075257036276;0.583977168487597;0.07082302110668026;0.27043520570937646;0.2341561980722112;0.24009068783678664;0.3635742415769379;0.028177970481070867;0.6272486497409923
drink,mother;2.65;-0.09778013956604167;0.24221237274641363;0.30437108746704056;0.1567999398232565;-0.07792040549086747;-0.04705625898047431;-0.07071754472479654;-0.11830318807753905;0.2509904861634498;0.007923998457508859;0.5081911631052416
car,automobile;8.94;0.7437649762332823;0.718116844878665;0.7535856731911807;0.5838371313333423;0.214432827570718;0.9086243587988905;0.777291949719874;0.9903481341445424;0.91035057674688;0.997193571787202;1.0
gem,jewel;8.96;0.7687186886973766;0.6375182109586829;0.6481918324200173;0.6210804968550644;0.2456396263230908;0.771784503060822;0.7304950405343544;0.7601738309053897;0.7208592641140821;0.48081003097117425;1.0
journey,voyage;9.29;0.8626561432867736;0.5819919824003625;0.6463991582296744;0.6830850324639296;0.2769351826937794;0.9171760596462458;0.8596519563876297;0.9879678406727231;0.5067602145899507;0.04061057630435832;1.0
boy,lad;8.83;0.7557490339652156;0.47545944980762594;0.6757140472269909;0.5886163745747792;0.42010957001141347;0.8213794944621534;0.800360625258301;0.7795279815197373;0.6054263514180913;0.23952613243644422;0.7573804079394725
coast,shore;9.1;0.7867816226933695;0.5639608825989697;0.7322569111182787;0.5083672058686295;0.2414377376739182;0.8838316512328771;0.8161208058094815;0.8205202081645775;0.39417976970359137;0.03168569098309709;0.8750813931798619
asylum,madhouse;8.87;0.49352112473153864;0.3814595856562079;0.35605606018309116;0.25253999799345;0.15210338853306532;0.3507485898277141;0.705396328535364;0.741277741944021;0.6680293084256812;0.5366960110058057;0.8312257237879125
magician,wizard;9.02;0.7941558618062462;0.583694794189963;0.5327934267088879;0.48634974123920643;0.3673482302826126;0.846931991063035;0.7370621500388623;0.9875762539198635;0.619722020272307;0.0975498190776164;1.0
midday,noon;9.29;0.8158340110820678;0.7032866063670553;0.6895917898918954;0.5527410091274448;0.17260729017009957;0.7679198345846034;0.7585694381183022;0.9975849007049813;0.9331883831082394;1.0;1.0
furnace,stove;8.79;0.7441478883318215;0.6414137815535308;0.6343124903314832;0.6083913806872578;0.060397854676714186;0.8892617195024115;0.7917629554078282;0.8418922773004327;0.47353138137980827;0.02449509377576735;0.7685571431229549
food,fruit;7.52;0.1579623542950112;0.4640345096354691;0.5550150780695913;0.37409294509123514;0.06499541004563306;0.26510164713691997;0.13160587805899351;0.1583333989619794;0.23897504313090673;0.006489617328974475;0.45679175510734576
bird,cock;7.1;0.16244960052082388;0.3781995791509498;0.21759232322431366;0.36290280041124073;0.2348798661279792;0.15535957893931612;0.10493382507785387;0.2805031691192692;0.35806658679909376;0.04671745196622949;0.8466233200249511
bird,crane;7.38;0.13356289287788653;0.4525907751596048;0.45388183992076164;0.3028618661309504;0.06262949606446294;0.2286217998176494;0.14563169420465924;0.1645073686041318;0.22389228488291749;0.014902972488692254;0.8276806062280303
tool,implement;6.46;0.22484859510862093;0.44014997223073005;0.4231149156373548;0.2123420641581531;0.08260869956514139;0.0778565312622457;0.04368867304304507;0.12693100573369112;0.4289398552226566;0.030271890214893977;0.6722718895345482
brother,monk;6.27;0.6401589337099365;0.30699334974025144;0.3381092683403431;0.22320083183570685;0.07772902095043302;0.2011294925531523;0.2735539223026978;0.2899464362524509;0.3716541510963919;0.010192797631892991;1.0
crane,implement;2.69;0.01328076839763449;0.07469986055763106;0.1548937396476491;0.023186803822415416;-0.05482236450591872;-0.02374707260779311;-0.06024436711472359;-0.07256267661996897;0.15705377088013092;0.007000815358919218;0.3729514307980433
lad,brother;4.46;0.28306347616920974;0.2167488892798966;0.5048907185943685;0.35959243138567454;0.0682434237759942;0.47291852089803166;0.41323647119378226;0.390407170997882;0.37535442342079245;0.013268269979010537;0.21632997287091715
journey,car;5.85;0.11602477492383079;0.24626142619434044;0.28467125864818527;0.09849641963902214;-0.02318503965339824;0.20025684970996943;0.20552455714025195;0.15619743462492372;0.2638297859300252;0.006732184919531465;0.17277368511627203
monk,oracle;5.0;0.06498425513123855;0.233045290791359;0.18725617548328358;0.30354006834486624;0.0634711671624288;0.04851920843218784;0.07372674693989381;0.07722985470378771;0.24721669448836153;0.006030947483649498;0.34704032667871415
cemetery,woodland;2.08;0.11215711124091043;0.3902836134842497;0.36123262013178536;0.38192485616067273;0.14916790614930622;0.15120181972760707;0.09094265685780521;0.06745736125475471;0.23640323659164802;0.0029186672703472006;0.40101408769814445
food,rooster;4.42;0.013959246659552721;0.2314301748232277;0.19146240433570777;0.11830615316576742;-0.05696211908946877;0.13604745618453526;0.09395976009259341;0.1444522014198263;0.1406761654774218;0.001707947517709109;0.2798148854064627
coast,hill;4.38;0.1374243042718508;0.21261245729351866;0.45139640277690574;0.16115832938252048;0.10056432929516038;0.06936045204272004;0.07492077567895868;0.0764338230339432;0.2367871245667673;0.006293578126476773;0.34389124474278254
forest,graveyard;1.85;0.08960140505602551;0.2178181317311595;0.33834883108609193;0.22901067983152104;-0.02768307860037882;0.051048305767804995;-0.02835980929061644;-0.0018154068801452773;0.23435586420885163;0.003352400022653678;0.40101408769814445
shore,woodland;3.08;0.0576107627153442;0.37104556446333953;0.3580275224676809;0.11690970036664296;0.12054669926538025;0.21274425648189965;0.1267391309882461;0.14404589962933584;0.22877565549165432;0.004580657948178261;0.3677159953133946
monk,slave;0.92;0.059614547467618816;0.16524235486333452;0.22631170485955937;0.19146242551426984;0.06612117811963872;-0.007772700736062091;-0.007453593787934778;0.0019392167626494654;0.16544561767414642;0.0041402783535901735;0.0
coast,forest;3.15;0.0669823719305614;0.2836415639349985;0.4076399061279929;0.23609782571665597;0.27970555988450846;0.08960754424703425;0.09005971782191886;0.09168201646130016;0.22526095694475898;0.006918317246469908;0.4215984930687384
lad,wizard;0.92;-0.008092738881690566;0.23888641175033182;0.2745842541040326;0.3302298453065142;0.03514251495728076;0.03683043945909696;0.048417438785747426;0.12056278505352622;0.1961188693536053;0.007448298945139683;0.2721655269759087
chord,smile;0.54;-0.021500629925537952;0.23484333761138665;0.19790428246379468;0.1486917190208419;-0.014649475374266497;0.09663284264279311;0.0801007033900734;0.11207976787658958;0.18220761893705492;0.005024789369711546;0.2071879081131249
glass,magician;2.08;0.03771094908470052;0.23062703513466026;0.127642979631267;0.03722528239918521;-0.07237460531803523;0.07632005992446148;0.09210574838728781;0.05865657537107411;0.14792128876902957;0.005856847881196391;0.3056104474190282
noon,string;0.54;0.08084312161732174;0.14895435849636254;0.04924027286711423;0.02165412123609704;0.05383653253235919;0.02012193629630024;0.06927697241383503;0.025046042937498566;0.0866609053831655;0.002443811553471332;0.25558056209395863
rooster,voyage;0.62;-0.07209473685409068;0.08914414273535123;0.05713393944402619;0.0627576966001;0.030847030114394894;0.014429560315826854;0.01575020099145123;-0.008131560776232434;0.10914776118975096;0.001476495462049195;0.4554200340426488
money,dollar;8.42;0.34543775021884154;0.5195133724082788;0.6285496916969503;0.313566117544458;0.04910509696035473;0.5694794046940977;0.5361003563987953;0.5821964591233229;0.5544430000817308;0.08343227851680803;0.7599868258215277
money,currency;9.04;0.5344481996568992;0.4734802651776556;0.5075135088619857;0.16010146295103767;0.27679004480871644;0.633165399004249;0.5647056100758282;0.6099412649234744;0.42572237159386717;0.01712113827737825;0.8945380714313697
money,wealth;8.27;0.4993748314727769;0.5618606326946572;0.5998485103710223;0.3295103568100444;0.1533818259390439;0.3062382915863792;0.24612721497102108;0.27026004301552903;0.43126079351268226;0.06533872587074072;0.5773220391475079
money,property;7.57;0.30703510776559007;0.3392253052455662;0.3834636725063381;0.2682445485812703;0.012169730613969539;0.15246485946143432;0.1480421396430571;0.1868558104073047;0.19981135008151757;0.013179455033077273;0.35447649969060924
money,possession;7.29;0.07708906229961263;0.2953591400599027;0.29710124018853595;0.053183019495399116;0.05682472123401366;0.11396516839053483;0.09685264913481173;0.12513937226699962;0.3782341352806604;0.031075010744593477;0.37650653694187886
money,bank;8.5;0.20656222140082783;0.40701906683028083;0.5666829677648954;0.2613202563986809;0.1688826862665206;0.35775263232205073;0.15536487698745555;0.2520195608734797;0.308548781173129;0.0407221328603687;0.6056733143291501
money,deposit;7.73;0.1238087958342005;0.4030409599832983;0.4946562971224728;0.2604116769286351;0.18377152838825264;0.21372396591674084;0.13928375296754086;0.19073430516519227;0.33818446709356054;0.0759023302296021;0.5404307832936986
money,withdrawal;6.88;0.05172750268683471;0.22161509052546904;0.30716541867732744;0.056026492183049455;0.030658374791851854;0.11993624022910652;0.031353173712456855;0.0660655906092545;0.31292151818561864;0.11134887355721843;0.2554303435315945
money,laundering;5.65;0.1555275969545255;0.5935195117433878;0.3549912175063323;0.25236356659132886;0.05827938330280008;0.43817285775434633;0.5369008153229864;0.460923083203624;0.20125610248693732;0.0023854862196221282;0.0
money,operation;3.31;-0.019685362124120146;0.16075352519888828;0.2387336709060447;0.0845684612742181;-0.01685455262523289;0.1133858041171052;0.08283059030842688;0.14701003770825924;0.1414299452223092;0.010269934620844948;0.2844895654891098
tiger,jaguar;8.0;0.3499641584123781;0.5266204518695186;0.5203650870717252;0.5528684806160565;0.19482543288418502;0.34406533669685335;0.307942765376319;0.32424401925022717;0.5875969951814632;0.06289166664065994;0.8602992749844224
tiger,feline;8.0;0.2550154613037677;0.40887590191880224;0.3868796682718324;0.4267142200078731;0.10758002900874057;0.06654556292350076;0.07213942414383907;0.05565293743650922;0.5726195417357568;0.06481094121281945;0.6107531526706774
tiger,carnivore;7.08;0.16812457262359665;0.3422770858551125;0.38654744373809613;0.4289370447599362;0.0;0.12880375706226574;0.13566490222847188;0.13409431647938883;0.43000301263828233;0.022248604522611334;0.628091417248773
tiger,mammal;6.85;0.2166195413897808;0.27287116959561497;0.4245854973281765;0.4964471955942477;0.0456957745896069;0.07918181627463568;0.09123836091170051;0.09102695374325133;0.33215850074507397;0.013060725700041966;0.3382781251628258
tiger,animal;7.0;0.19188335943115956;0.29508080069803505;0.48438745827125823;0.5096533069549593;0.16836274567111936;0.09499969479613046;0.12250726917185863;0.1494866323004012;0.16162546811734937;0.018077556873750115;0.4471969660877142
tiger,organism;4.77;0.051535285250932074;0.10351141057804467;0.11232771362222785;0.06294317791346955;0.049646394010878024;-0.10759880861199685;-0.0649992983490519;-0.07505709963730613;0.05739966053634605;0.012627304441686185;0.4751437151323035
tiger,fauna;5.62;0.2128466941614541;0.224914191696169;0.3284051137952553;0.3297562437204335;-0.009965298449968324;0.17566593125933033;0.1816531815013701;0.20439293492367946;0.15067983738279841;0.017405518705945065;0.4471969660877142
tiger,zoo;5.87;0.19041813833542318;0.41478613417630966;0.484874921631962;0.46924495255342846;0.08137336498772611;0.22984062848204176;0.19802846102567215;0.19670762605215383;0.14042958198233677;0.03184485496803522;0.6566251502515197
psychology,psychiatry;8.08;0.5258224056092724;0.7331007995185321;0.6991487370120997;0.5556283168951156;0.23728585400764324;0.7085517231544218;0.6937546386951683;0.7739619591751481;0.3717167627544089;0.009993683977181237;0.48530583290239737
psychology,anxiety;7.0;0.08450472163897897;0.4663348588313134;0.46610770938313684;0.2719932584676167;0.014429192459976838;0.24379108581158676;0.17221160688841447;0.20992839561193274;0.29317165193723366;0.008268463876262283;0.47538902999211924
psychology,fear;6.85;0.0462612357713055;0.2571482030964113;0.3348580193136565;0.17129388103863716;0.01885448755434979;0.15187932364361656;0.17527175863706243;0.18748425900114915;0.21930548914858528;0.0052324670843749465;0.6264820728189241
psychology,depression;7.42;0.2050807182118787;0.2740146236129582;0.4509771492915566;0.3135565412340716;0.07054775863778084;0.3315242067056534;0.27763397420170954;0.2328464706827068;0.1687456264994129;0.007346395116303935;0.42916939944231364
psychology,clinic;6.58;0.06747437283835561;0.3913767531478561;0.3083050803294941;0.12102169033019473;0.0737589465091746;0.17434554309125724;0.13629713117867995;0.1664678189105047;0.2873993758154803;0.007782299635631266;0.3214713536108774
psychology,doctor;6.42;0.20064240311999282;0.34042762157750095;0.30557142132866366;0.19066486934610427;-0.034016941997361834;0.2813023336558063;0.20536754733934626;0.2231664337664947;0.20475134945226037;0.002864867023601626;0.4237617307278893
psychology,freud;8.21;0.26892621682165546;0.5181128980027448;0.34699976508590835;0.19347010911674245;0.05283595654324909;0.3725549301188906;0.2759067335486971;0.2909499549971226;0.37234049651285417;0.011063011182194908;0.5
psychology,mind;7.69;0.35118633916327624;0.4363608586355898;0.42325006497611795;0.25049862311100474;0.11300617027819121;0.33959850297179006;0.39222924934544745;0.5011094865586201;0.32661554468695453;0.010937062985652283;0.5604324040358822
psychology,health;7.23;0.095174431343948;0.4115185388946167;0.410419082545339;0.1761929783945953;0.020215807195777497;0.1781450270158409;0.1136401314300141;0.08186156471895635;0.21302075238109874;0.0032765236046836334;0.43831061060826626
psychology,science;6.71;0.12992869261542772;0.5682888446499125;0.6629188351633142;0.48088380865700864;0.08270847833007808;0.31968845160658454;0.23485251590792802;0.2227473682847464;0.42003560613826596;0.04176783217104383;0.7450251927270338
psychology,discipline;5.58;0.1560459785949922;0.3667245223541408;0.532378768285164;0.2597158847969301;0.026267430272046005;0.25829842300153716;0.2371914305141582;0.2138060912530455;0.2234927591268489;0.00876222431644846;0.6872516309258206
psychology,cognition;7.48;0.3198617765730971;0.6817811642042766;0.5679224421977229;0.399512323407068;0.13270299880618508;0.5216186346877418;0.5014382336874508;0.5242331754105494;0.3342712511376395;0.00742971090581564;0.7012558062241451
planet,star;8.45;0.2958031253361;0.4568352824149953;0.3772959800450211;0.1931703931845146;0.1477775573089935;0.3576584377901573;0.3479157873379425;0.37002055678718243;0.44917586253188885;0.027401821561102144;0.7393816010446346
planet,constellation;8.06;0.17281592696016704;0.4441958631347165;0.42562778191637995;0.393129311581016;0.40367746177386465;0.41946962057479775;0.3407192816789422;0.3101754569411816;0.384158416107916;0.009943147209999387;0.6497930944589114
