"","Human","Human","Human","Human","WBSM_AncSPLRada_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLRada_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLRada_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[SW]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[TOK]  WBSM_AncSPLRada_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLRada_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","WBSM_AncSPLCosineNormWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","WBSM_AncSPLWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","WBSM_JiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_JiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLCaiStrategy1_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","WBSM_AncSPLCaiStrategy1_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_JiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","[TOK]  WBSM_AncSPLCaiStrategy1_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_JiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCaiStrategy1_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none"
"[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.008,0.008,0.001,0.118,NA,0.045,0.075,0.075,0.075,0.075,0.082,0.035,0.013,0.001,0.001,0.001,0.003,0.003,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0.004,0,0.09,0.045,NA,0.085,0.085,0.085,0.085,0.091,0.038,0.013,0.001,0.002,0.002,0.003,0.003,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.085,NA,NA,NA,NA,0.215,0.031,0.017,0.003,0.016,0.016,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.085,NA,NA,NA,NA,0.215,0.031,0.017,0.003,0.016,0.016,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.085,NA,NA,NA,NA,0.215,0.031,0.017,0.003,0.016,0.016,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LC]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.085,NA,NA,NA,NA,0.215,0.031,0.017,0.003,0.016,0.016,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.091,0.215,0.215,0.215,0.215,NA,0.037,0.019,0.004,0.019,0.019,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.038,0.031,0.031,0.031,0.031,0.037,NA,0.053,0.008,0.02,0.02,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0.017,0.017,0.017,0.017,0.019,0.053,NA,0.142,0.137,0.137,0.068,0.068,0.023,0.008,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.022,0.021,0.021,0.017,0.017,0.002,0.002,0.008,0.008,0,0,0,0,0,0,0,0,0.003,0.002,0.002,0,0,0,0
"[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,0.003,0.003,0.003,0.004,0.008,0.142,NA,0.22,0.22,0.167,0.167,0.021,0.023,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.02,0.014,0.014,0.009,0.009,0.002,0.002,0,0,0.002,0.002,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0
"WBSM_AncSPLWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.002,0.001,0.002,0.016,0.016,0.016,0.016,0.019,0.02,0.137,0.22,NA,0.415,0.195,0.195,0.093,0.017,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
"WBSM_JiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.002,0.001,0.002,0.016,0.016,0.016,0.016,0.019,0.02,0.137,0.22,0.415,NA,0.195,0.195,0.093,0.017,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
"[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.068,0.167,0.195,0.195,NA,0.25,0.122,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.024,0.049,0.049,0.04,0.04,0,0,0.005,0.005,0,0,0,0,0,0,0,0,0.004,0.003,0.001,0,0,0,0
"[TOK]  WBSM_JiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.068,0.167,0.195,0.195,0.25,NA,0.122,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.024,0.049,0.049,0.04,0.04,0,0,0.005,0.005,0,0,0,0,0,0,0,0,0.004,0.003,0.001,0,0,0,0
"[LC]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.021,0.093,0.093,0.122,0.122,NA,0.124,0.065,0.065,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.117,0.097,0.097,0.082,0.082,0.051,0.051,0.02,0.02,0.019,0.019,0.005,0.006,0.006,0.006,0.006,0.006,0.01,0.008,0.004,0.003,0,0,0
"[TOK]  WBSM_AncSPLCaiStrategy1_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0.008,0.023,0.017,0.017,0,0,0.124,NA,0.246,0.246,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.233,0.236,0.236,0.222,0.222,0.166,0.166,0.097,0.097,0.039,0.039,0.002,0.002,0.002,0.002,0.002,0,0.032,0.028,0.014,0,0.006,0.006,0
"[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0.003,0.003,0.001,0.001,0.065,0.246,NA,0.048,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.235,0.233,0.233,0.212,0.212,0.066,0.066,0.057,0.057,0.024,0.024,0,0,0,0,0,0,0.017,0.013,0.006,0.001,0,0,0
"[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0.003,0.003,0.001,0.001,0.065,0.246,0.048,NA,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.235,0.233,0.233,0.212,0.212,0.066,0.066,0.057,0.057,0.024,0.024,0,0,0,0,0,0,0.017,0.013,0.006,0.001,0,0,0
"[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,NA,0.415,NA,0.415,NA,0.415,NA,0.415,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,0.415,NA,0.085,NA,0.085,NA,0.085,NA,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,NA,0.085,NA,0.415,NA,0.415,NA,0.415,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,0.415,NA,0.415,NA,0.085,NA,0.085,NA,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,NA,0.085,NA,0.085,NA,0.415,NA,0.415,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"[TOK]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,0.415,NA,0.415,NA,0.415,NA,0.085,NA,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"[LC]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,NA,0.085,NA,0.085,NA,0.085,NA,0.415,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"[LC]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.001,0.001,0.066,0.24,0.227,0.227,0.415,NA,0.415,NA,0.415,NA,0.415,NA,0.239,0.236,0.236,0.214,0.214,0.097,0.097,0.053,0.053,0.019,0.019,0,0,0,0,0,0,0.013,0.01,0.004,0,0,0,0
"WBSM_AncSPLCaiStrategy1_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.002,0.002,0.002,0.002,0.003,0.002,0.022,0.02,0,0,0.024,0.024,0.117,0.233,0.235,0.235,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,NA,0.245,0.245,0.22,0.22,0.203,0.203,0.068,0.068,0.086,0.086,0.016,0.014,0.014,0.014,0.014,0.005,0.001,0.001,0.002,0.007,0.002,0.002,0
"[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.021,0.014,0.001,0.001,0.049,0.049,0.097,0.236,0.233,0.233,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.245,NA,0.415,0.07,0.07,0.216,0.216,0.07,0.07,0.098,0.098,0.039,0.032,0.032,0.032,0.032,0.029,0,0,0.005,0.016,0,0,0
"[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.021,0.014,0.001,0.001,0.049,0.049,0.097,0.236,0.233,0.233,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.245,0.415,NA,0.07,0.07,0.216,0.216,0.07,0.07,0.098,0.098,0.039,0.032,0.032,0.032,0.032,0.029,0,0,0.005,0.016,0,0,0
"[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.001,0.017,0.009,0.001,0.001,0.04,0.04,0.082,0.222,0.212,0.212,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.22,0.07,0.07,NA,0.085,0.234,0.234,0.073,0.073,0.104,0.104,0.04,0.033,0.033,0.033,0.033,0.03,0,0,0.004,0.016,0,0,0
"[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.001,0.017,0.009,0.001,0.001,0.04,0.04,0.082,0.222,0.212,0.212,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.22,0.07,0.07,0.085,NA,0.234,0.234,0.073,0.073,0.104,0.104,0.04,0.033,0.033,0.033,0.033,0.03,0,0,0.004,0.016,0,0,0
"[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.001,0.001,0,0,0.051,0.166,0.066,0.066,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.203,0.216,0.216,0.234,0.234,NA,0.29,0.091,0.091,0.05,0.05,0,0,0,0,0,0,0.022,0.017,0.008,0.001,0,0,0
"[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.001,0.001,0,0,0.051,0.166,0.066,0.066,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.203,0.216,0.216,0.234,0.234,0.29,NA,0.091,0.091,0.05,0.05,0,0,0,0,0,0,0.022,0.017,0.008,0.001,0,0,0
"[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.005,0.005,0.02,0.097,0.057,0.057,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.068,0.07,0.07,0.073,0.073,0.091,0.091,NA,0.331,0.231,0.231,0.115,0.108,0.108,0.108,0.108,0.088,0.046,0.034,0,0.05,0.002,0.002,0
"[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.005,0.005,0.02,0.097,0.057,0.057,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.068,0.07,0.07,0.073,0.073,0.091,0.091,0.331,NA,0.231,0.231,0.115,0.108,0.108,0.108,0.108,0.088,0.046,0.034,0,0.05,0.002,0.002,0
"[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0.019,0.039,0.024,0.024,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.086,0.098,0.098,0.104,0.104,0.05,0.05,0.231,0.231,NA,0.415,0.104,0.091,0.091,0.091,0.091,0.074,0.096,0.085,0.081,0,0.018,0.018,0.001
"[TOK]  WBSM_JiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0.019,0.039,0.024,0.024,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.086,0.098,0.098,0.104,0.104,0.05,0.05,0.231,0.231,0.415,NA,0.104,0.091,0.091,0.091,0.091,0.074,0.096,0.085,0.081,0,0.018,0.018,0.001
"[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.002,0,0,0,0,0,0,0,0,0,0,0.016,0.039,0.039,0.04,0.04,0,0,0.115,0.115,0.104,0.104,NA,0.23,0.23,0.23,0.23,0.089,0.149,0.133,0.105,0.028,0.029,0.029,0
"[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.032,0.033,0.033,0,0,0.108,0.108,0.091,0.091,0.23,NA,NA,NA,NA,0.122,0.145,0.128,0.102,0.02,0.03,0.03,0
