Human;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledAVG_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_PooledMin_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_UMLS_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes;COMMixed_AncSPLRada_WordNet_stanfordcorenlpv4_2_0_lc_nltk2018stopwords_default_ctakes
4.0;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406;0.9285673660317406
3.0;0.5098994596541122;0.5098994596541122;0.5098994596541122;0.5366093518529252;0.5098994596541122;0.5098994596541122;0.5098994596541122;0.5366093518529252;0.5098994596541122;0.5098994596541122;0.5098994596541122;0.5366093518529252;0.5098994596541122;0.5098994596541122;0.5098994596541122;0.5366093518529252
2.5;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375;0.6943695023745375
2.5;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665;0.3232993126092665
3.0;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688;0.6833333273728688
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.25;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225
3.0;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595;0.580480548321595
3.0;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975;0.6354102085458975
4.0;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118;0.6995893287760118
0.0;0.0;0.0;0.0;0.042591770999996;0.0;0.0;0.0;0.042591770999996;0.0;0.0;0.0;0.042591770999996;0.0;0.0;0.0;0.042591770999996
3.5;0.6877758204760597;0.6877758204760597;0.6877758204760597;0.7004266993562382;0.6877758204760597;0.6877758204760597;0.6877758204760597;0.7004266993562382;0.6877758204760597;0.6877758204760597;0.6877758204760597;0.7004266993562382;0.6877758204760597;0.6877758204760597;0.6877758204760597;0.7004266993562382
1.0;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004;0.2482859115107004
0.0;0.09373014126650064;0.09373014126650064;0.09373014126650064;0.11783049006803151;0.09373014126650064;0.09373014126650064;0.09373014126650064;0.11783049006803151;0.09373014126650064;0.09373014126650064;0.09373014126650064;0.11783049006803151;0.09373014126650064;0.09373014126650064;0.09373014126650064;0.11783049006803151
1.5;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994;0.49999999999999994
3.6;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5843513900373634
3.0;0.6528381386764652;0.6528381386764652;0.6994542318809742;0.6528381386764652;0.6528381386764652;0.6528381386764652;0.6994542318809742;0.6528381386764652;0.6528381386764652;0.6528381386764652;0.6994542318809742;0.6528381386764652;0.6528381386764652;0.6528381386764652;0.6994542318809742;0.6528381386764652
3.0;0.6986826552088508;0.6986826552088508;0.6986826552088508;0.7339293985582845;0.6986826552088508;0.6986826552088508;0.6986826552088508;0.7339293985582845;0.6986826552088508;0.6986826552088508;0.6986826552088508;0.7339293985582845;0.6986826552088508;0.6986826552088508;0.6986826552088508;0.7339293985582845
5.0;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136;0.8944444477558136
3.5;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341;0.5587660278265341
0.0;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816;0.048112522432468816
4.0;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363;0.6684055486415363
4.5;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739;0.9259499590806739
3.0;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835;0.6635405999621835
3.5;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097;0.8169215826662097
4.0;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533;0.8572298600271533
3.0;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909;0.8718623469604909
3.0;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678;0.5528152929778678
3.5;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702;0.8334017324973702
2.5;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299;0.13232583749052299
3.5;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271;0.7408942742058271
3.5;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524;0.21922372023748524
3.0;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863;0.6655652785908863
4.5;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225;0.7179867839013225
2.5;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954;0.37080042374139954
3.5;0.4748420008191403;0.4748420008191403;0.4923723860013781;0.4748420008191403;0.4748420008191403;0.4748420008191403;0.4923723860013781;0.4748420008191403;0.4748420008191403;0.4748420008191403;0.4923723860013781;0.4748420008191403;0.4748420008191403;0.4748420008191403;0.4923723860013781;0.4748420008191403
3.0;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042;0.7122285963168042
2.5;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644;0.6056509849889644
4.0;0.6548748267671238;0.6548748267671238;0.6548748267671238;0.6709338679808066;0.6548748267671238;0.6548748267671238;0.6548748267671238;0.6709338679808066;0.6548748267671238;0.6548748267671238;0.6548748267671238;0.6709338679808066;0.6548748267671238;0.6548748267671238;0.6548748267671238;0.6709338679808066
3.5;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794;0.8083413826328794
3.5;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996;0.49039012493692996
3.0;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305;0.6622015523905305
2.5;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751;0.7939216243978751
4.0;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089;0.7623374237464089
3.5;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136;0.3139822365046136
2.5;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755;0.5426664013355755
2.5;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054;0.7047574449241054
5.0;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258;0.888888892200258
4.25;0.7115097382339728;0.7115097382339728;0.7115097382339728;0.7589515088296739;0.7115097382339728;0.7115097382339728;0.7115097382339728;0.7589515088296739;0.7115097382339728;0.7115097382339728;0.7115097382339728;0.7589515088296739;0.7115097382339728;0.7115097382339728;0.7115097382339728;0.7589515088296739
2.5;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125;0.47836565684814125
2.95;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757;0.6670452197010757
3.0;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745;0.818977631949745
3.45;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591;0.8166666567325591
