Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct
3.4;0.3185110286353031;0.3185110286353031;0.3185110286353031;0.3185110286353031;0.3185110286353031
1.8;0.15877683720748895;0.15877683720748895;0.15877683720748895;0.15877683720748895;0.15877683720748895
3.6;0.33407655239053047;0.33407655239053047;0.33407655239053047;0.33407655239053047;0.33407655239053047
2.0;0.22291128503014115;0.22291128503014115;0.22291128503014115;0.22291128503014115;0.22291128503014115
2.4;0.3195048252113469;0.3195048252113469;0.3195048252113469;0.3195048252113469;0.3195048252113469
3.4;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596
3.0;0.28284271247461906;0.28284271247461906;0.28284271247461906;0.28284271247461906;0.28284271247461906
4.0;0.2946278254943948;0.2946278254943948;0.2946278254943948;0.2946278254943948;0.2946278254943948
4.0;0.485071250072666;0.485071250072666;0.485071250072666;0.485071250072666;0.485071250072666
3.4;0.4558423058385518;0.4558423058385518;0.4558423058385518;0.4558423058385518;0.4558423058385518
3.4;0.45643546458763845;0.45643546458763845;0.45643546458763845;0.45643546458763845;0.45643546458763845
3.0;0.08333333333333334;0.08333333333333334;0.08333333333333334;0.08333333333333334;0.08333333333333334
2.0;0.0;0.0;0.0;0.0;0.0
3.8;0.48454371185234896;0.48454371185234896;0.48454371185234896;0.48454371185234896;0.48454371185234896
3.4;0.3440312310280934;0.3440312310280934;0.3440312310280934;0.3440312310280934;0.3440312310280934
2.0;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142
4.0;0.39223227027636814;0.39223227027636814;0.39223227027636814;0.39223227027636814;0.39223227027636814
3.2;0.47387910220727386;0.47387910220727386;0.47387910220727386;0.47387910220727386;0.47387910220727386
2.2;0.18394180184548972;0.18394180184548972;0.18394180184548972;0.18394180184548972;0.18394180184548972
3.0;0.34503277967117707;0.34503277967117707;0.34503277967117707;0.34503277967117707;0.34503277967117707
2.0;0.07422696190252055;0.07422696190252055;0.07422696190252055;0.07422696190252055;0.07422696190252055
0.6;0.14301938838683884;0.14301938838683884;0.14301938838683884;0.14301938838683884;0.14301938838683884
3.2;0.3302891295379081;0.3302891295379081;0.3302891295379081;0.3302891295379081;0.3302891295379081
3.6;0.372677996249965;0.372677996249965;0.372677996249965;0.372677996249965;0.372677996249965
1.0;0.20100756305184242;0.20100756305184242;0.20100756305184242;0.20100756305184242;0.20100756305184242
1.8;0.25724787771376323;0.25724787771376323;0.25724787771376323;0.25724787771376323;0.25724787771376323
2.8;0.13093073414159545;0.13093073414159545;0.13093073414159545;0.13093073414159545;0.13093073414159545
2.8;0.0419960525565808;0.0419960525565808;0.0419960525565808;0.0419960525565808;0.0419960525565808
1.8;0.10811249552346708;0.10811249552346708;0.10811249552346708;0.10811249552346708;0.10811249552346708
1.8;0.1466471150213533;0.1466471150213533;0.1466471150213533;0.1466471150213533;0.1466471150213533
2.6;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333
1.4;0.06804138174397717;0.06804138174397717;0.06804138174397717;0.06804138174397717;0.06804138174397717
3.0;0.26906911759852503;0.26906911759852503;0.26906911759852503;0.26906911759852503;0.26906911759852503
0.6;0.14638501094227996;0.14638501094227996;0.14638501094227996;0.14638501094227996;0.14638501094227996
1.8;0.18190171877724973;0.18190171877724973;0.18190171877724973;0.18190171877724973;0.18190171877724973
3.0;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133;0.3903600291794133
3.0;0.2222771122371935;0.2222771122371935;0.2222771122371935;0.2222771122371935;0.2222771122371935
3.8;0.3670651741928988;0.3670651741928988;0.3670651741928988;0.3670651741928988;0.3670651741928988
2.4;0.1928473039599675;0.1928473039599675;0.1928473039599675;0.1928473039599675;0.1928473039599675
3.6;0.3287979746107146;0.3287979746107146;0.3287979746107146;0.3287979746107146;0.3287979746107146
2.8;0.28603877677367767;0.28603877677367767;0.28603877677367767;0.28603877677367767;0.28603877677367767
3.6;0.2631806779839076;0.2631806779839076;0.2631806779839076;0.2631806779839076;0.2631806779839076
3.0;0.3131121455425747;0.3131121455425747;0.3131121455425747;0.3131121455425747;0.3131121455425747
0.0;0.12126781251816648;0.12126781251816648;0.12126781251816648;0.12126781251816648;0.12126781251816648
0.0;0.08908708063747481;0.08908708063747481;0.08908708063747481;0.08908708063747481;0.08908708063747481
0.2;0.13801311186847084;0.13801311186847084;0.13801311186847084;0.13801311186847084;0.13801311186847084
0.0;0.14433756729740646;0.14433756729740646;0.14433756729740646;0.14433756729740646;0.14433756729740646
0.2;0.05263157894736841;0.05263157894736841;0.05263157894736841;0.05263157894736841;0.05263157894736841
0.2;0.20683507599800766;0.20683507599800766;0.20683507599800766;0.20683507599800766;0.20683507599800766
1.8;0.12262786789699315;0.12262786789699315;0.12262786789699315;0.12262786789699315;0.12262786789699315
1.4;0.0834057656228299;0.0834057656228299;0.0834057656228299;0.0834057656228299;0.0834057656228299
1.8;0.1025978352085154;0.1025978352085154;0.1025978352085154;0.1025978352085154;0.1025978352085154
2.0;0.11128297681493142;0.11128297681493142;0.11128297681493142;0.11128297681493142;0.11128297681493142
0.0;0.21884405476620428;0.21884405476620428;0.21884405476620428;0.21884405476620428;0.21884405476620428
0.8;0.23529411764705882;0.23529411764705882;0.23529411764705882;0.23529411764705882;0.23529411764705882
2.2;0.29277002188455997;0.29277002188455997;0.29277002188455997;0.29277002188455997;0.29277002188455997
1.4;0.0;0.0;0.0;0.0;0.0
1.8;0.27888667551135854;0.27888667551135854;0.27888667551135854;0.27888667551135854;0.27888667551135854
3.0;0.46709936649691375;0.46709936649691375;0.46709936649691375;0.46709936649691375;0.46709936649691375
1.2;0.33705264882291225;0.33705264882291225;0.33705264882291225;0.33705264882291225;0.33705264882291225
0.2;0.14638501094227999;0.14638501094227999;0.14638501094227999;0.14638501094227999;0.14638501094227999
0.2;0.0;0.0;0.0;0.0;0.0
0.6;0.10206207261596577;0.10206207261596577;0.10206207261596577;0.10206207261596577;0.10206207261596577
0.2;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439;0.13245323570650439
0.2;0.05407380704358752;0.05407380704358752;0.05407380704358752;0.05407380704358752;0.05407380704358752
0.0;0.06154574548966636;0.06154574548966636;0.06154574548966636;0.06154574548966636;0.06154574548966636
0.2;0.1556997888323046;0.1556997888323046;0.1556997888323046;0.1556997888323046;0.1556997888323046
0.2;0.15118578920369088;0.15118578920369088;0.15118578920369088;0.15118578920369088;0.15118578920369088
2.0;0.0;0.0;0.0;0.0;0.0
2.8;0.14638501094227999;0.14638501094227999;0.14638501094227999;0.14638501094227999;0.14638501094227999
2.0;0.07254762501100116;0.07254762501100116;0.07254762501100116;0.07254762501100116;0.07254762501100116
4.0;0.2519763153394848;0.2519763153394848;0.2519763153394848;0.2519763153394848;0.2519763153394848
3.0;0.1781741612749496;0.1781741612749496;0.1781741612749496;0.1781741612749496;0.1781741612749496
3.2;0.39629696195060854;0.39629696195060854;0.39629696195060854;0.39629696195060854;0.39629696195060854
1.6;0.21693045781865616;0.21693045781865616;0.21693045781865616;0.21693045781865616;0.21693045781865616
2.4;0.23904572186687872;0.23904572186687872;0.23904572186687872;0.23904572186687872;0.23904572186687872
3.2;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333
1.8;0.0;0.0;0.0;0.0;0.0
