Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min
3.5;0.9802455386782056;0.9802455386782056;0.9832381075358867;0.974856442605434;0.974856442605434;0.9795263748127353
3.5;0.9425314338270805;0.9425314338270805;0.9515253901448082;0.9452541548368728;0.9452541548368728;0.945283673316153
3.0;0.9714482995721808;0.9714482995721808;0.9740252774736677;0.977114056154503;0.977114056154503;0.9823584540128416
2.5;0.9535745747098641;0.9535745747098641;0.9548634814273977;0.9892083482231911;0.9892083482231911;0.9900128345290414
4.0;0.9683989759530122;0.9683989759530122;0.9707500239480479;0.9797544171492133;0.9797544171492133;0.9827128497022526
3.5;0.8611509489716865;0.8841062226727763;0.9005624797375965;0.8827614969801829;0.9003560608854999;0.9384706493258205
2.5;0.9146221133430297;0.9122013969319933;0.9178949817468354;0.9223488887347217;0.9188292352503201;0.9361807972620194
2.5;0.9548124043891256;0.9548124043891256;0.9563749325527335;0.9614316161531334;0.9614316161531334;0.9643354311592313
5.0;0.9902534951936861;0.9902534951936861;0.9892588433798277;0.9923306582765924;0.9923306582765924;0.9902897335655677
4.25;0.972602150706801;0.972602150706801;0.9742584664192397;0.9703013451691898;0.9703013451691898;0.9771680579692312
2.5;0.9415822811638419;0.9415822811638419;0.9460725241983186;0.9352964715326184;0.9352964715326184;0.9502650366943953
2.95;0.9779206718105083;0.9779206718105083;0.9780827205050133;0.9704500345208223;0.9704500345208223;0.9766337273532572
3.0;0.976446846911279;0.976446846911279;0.976626908524223;0.9887432664730359;0.9887432664730359;0.9895504229789062
3.45;0.985287509411184;0.985287509411184;0.9851452196938429;0.9869036486580961;0.9869036486580961;0.9860552112501504
2.5;0.948046599367645;0.948046599367645;0.9490604317507689;0.9698984501531009;0.9698984501531009;0.9723953940783763
0.5;0.9331354588889007;0.9331354588889007;0.93491020826618;0.9345378567644719;0.9345378567644719;0.9409794053730186
4.5;0.9042770550938768;0.9042770550938768;0.9342662047280895;0.9026329621017987;0.9026329621017987;0.9484453957712105
2.0;0.9106443110393831;0.9106443110393831;0.9113025270315699;0.9114975891985632;0.9114975891985632;0.9206681914620657
2.0;0.9290273440962299;0.9285653065508271;0.9296568726022685;0.9290611261601096;0.9291071237353861;0.9343907033814445
3.5;0.989709001914183;0.989709001914183;0.9910233417677363;0.9942183935185643;0.9942183935185643;0.9943738123827749
3.5;0.9644642657985546;0.9644642657985546;0.9677729380825255;0.9775876952429303;0.9775876952429303;0.981223785783114
4.0;0.9785667961466066;0.9785667961466066;0.9887210914045431;0.9792583113264746;0.9792583113264746;0.9925567976428904
3.5;0.982413186189503;0.982413186189503;0.9791690919761753;0.9867496809568275;0.9867496809568275;0.9875891470993435
4.0;0.9817343252545543;0.9817343252545543;0.9834009879454269;0.9941339501932253;0.9941339501932253;0.9951617153764042
2.5;0.8928785908544198;0.8977811840104426;0.9068133014150451;0.931956509780326;0.9366419211822243;0.9528330375855253
3.0;0.9666494232987715;0.9666494232987715;0.9694299482570827;0.9735423019664877;0.9735423019664877;0.9743272872032157
3.0;0.9389171171805331;0.9389171171805331;0.9424905813956843;0.9540570743366696;0.9540570743366696;0.9637054178887291
3.0;0.9002281410569093;0.9002281410569093;0.9054113567583804;0.9005801495223227;0.9005801495223227;0.9180318837204479
1.0;0.8856670359094362;0.8856670359094362;0.9081379768774055;0.909820994517263;0.909820994517263;0.9279894512824848
2.0;0.959276020513078;0.959276020513078;0.9606091081596853;0.9493798881631866;0.9493798881631866;0.9582177124375076
2.0;0.8598295236584721;0.8598295236584721;0.9025622785193669;0.8642702288377139;0.8642702288377139;0.9152875545720395
4.5;0.9950514289107717;0.9950514289107717;0.9953927023753634;0.9869136257682736;0.9869136257682736;0.9907102032549857
4.0;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.987848579110399;0.987848579110399;0.9771365165653727;0.9918383942446354;0.9918383942446354;0.983666611965387
3.0;0.9743760192356377;0.9743760192356377;0.9774651550638089;0.979161268184303;0.979161268184303;0.9809617057033686
4.15;0.9680028104307269;0.9680028104307269;0.9691215682183508;0.9723206290761885;0.9723206290761885;0.9753395012313328
2.5;0.9068094698315333;0.9068094698315333;0.9120133855739017;0.9312175790640204;0.9312175790640204;0.9393522617007173
3.5;0.9795422148836738;0.9795422148836738;0.9712393614476413;0.9677081011805749;0.9677081011805749;0.9661926566697591
4.0;0.910119856824475;0.9236516530184016;0.9341437527252043;0.9202049246576335;0.9296436663648097;0.9475989968235233
5.0;0.9892148295953429;0.9892148295953429;0.9849508175178349;0.9909600470954478;0.9909600470954478;0.9815797279670023
4.8;0.9973019511822128;0.9973019511822128;0.9987367323740792;0.9969238263901978;0.9969238263901978;0.9983012035029732
0.0;0.8358396595881158;0.8358396595881158;0.8453081131035631;0.8722073664979857;0.8722073664979857;0.8867040801768367
4.6;0.9713936604957356;0.9713936604957356;0.9721018176811584;0.9840570595247611;0.9840570595247611;0.986031263883513
3.0;0.9502571487960202;0.9480639189182419;0.9510275933921688;0.9453996011534206;0.937007510910585;0.9512902457353973
2.7;0.9373598190611533;0.9373598190611533;0.9402354992860615;0.9451289087390033;0.9451289087390033;0.9555667975588963
3.6;0.96644985147307;0.96644985147307;0.9675859697799151;0.9893242910337269;0.9893242910337269;0.9897494452081679
3.75;0.9821482876261631;0.9821482876261631;0.9857466152511271;0.978298784182434;0.978298784182434;0.9834700653047528
3.65;0.9589032454190414;0.9589032454190414;0.960621466022609;0.9675853477418735;0.9675853477418735;0.9715089711812283
0.0;0.9251964294605778;0.9251964294605778;0.9316391118366005;0.9215110952143701;0.9215110952143701;0.9424972520998037
3.0;0.9500050736094233;0.9500050736094233;0.9513342828674135;0.9268919611514833;0.9268919611514833;0.9439118050459281
4.75;0.9938324050462742;0.9938324050462742;0.9939592593988381;0.9946948312004831;0.9946948312004831;0.9918726954844339
3.6;0.9804811103526;0.9804811103526;0.9819008283126239;0.9942780625528331;0.9942780625528331;0.9954289932809439
3.5;0.9881356957393306;0.9881356957393306;0.9894162487899826;0.9866655494645832;0.9866655494645832;0.9903509313964318
2.75;0.9461809778948381;0.9461809778948381;0.9495303571616401;0.9691247770163768;0.9691247770163768;0.9734159704971647
5.0;0.9957580767962502;0.9957580767962502;0.9941785391284109;0.9865102683361273;0.9865102683361273;0.9869044281451778
4.0;0.9663312603270134;0.9673256149244239;0.9564821006221707;0.9424603020631375;0.9452564465952981;0.951870438807975
3.0;0.9593239968228866;0.9593239968228866;0.9590755674177045;0.9149676728881161;0.9149676728881161;0.9085308205383779
3.5;0.973838957058772;0.973838957058772;0.9720975875767441;0.9766173652264897;0.9766173652264897;0.9761738341932263
3.35;0.9575651921451738;0.9575651921451738;0.9610837543330165;0.9663538996320198;0.9663538996320198;0.9690768086172776
3.2;0.9609442917103577;0.9609442917103577;0.9683630461757263;0.9556610997116182;0.9556610997116182;0.9627683690987802
3.6;0.9601277499434032;0.9601277499434032;0.9643278859398241;0.9637143301307352;0.9637143301307352;0.9734930674377505
3.75;0.9283177328564927;0.9283177328564927;0.9298345598731207;0.9793711646069324;0.9793711646069324;0.9835696998683009
4.0;0.9828319907594102;0.9828319907594102;0.9855444628577945;0.9811050953811793;0.9811050953811793;0.9847978814503652
3.75;0.9664511380855204;0.9664511380855204;0.9696633602351373;0.9804208280095613;0.9804208280095613;0.9839612786550905
3.5;0.9869030946865138;0.9869030946865138;0.987293819090578;0.977036902224727;0.977036902224727;0.9786075392862665
3.5;0.9790810496717189;0.9790810496717189;0.9802971866364648;0.9783382514830296;0.9783382514830296;0.9799562908797399
4.25;0.99251645854476;0.99251645854476;0.994632621874933;0.9941622885488967;0.9941622885488967;0.9951704764035646
0.0;0.8404033825212522;0.8404033825212522;0.8530214426947088;0.8464598559604125;0.8464598559604125;0.8894702238836694
3.5;0.9625412806240045;0.9625412806240045;0.9627713304927007;0.9740603142050974;0.9740603142050974;0.9767932927452202
2.75;0.9332011428831404;0.9332011428831404;0.9359575101231985;0.9227600293611191;0.9227600293611191;0.9422361171835814
5.0;0.986990001419683;0.986990001419683;0.9877260765549106;0.9751628683031128;0.9751628683031128;0.9801993320908692
3.75;0.9710733986889875;0.9710733986889875;0.9720651595253147;0.9860453025685727;0.9860453025685727;0.9883835831214558
3.45;0.9725638982510352;0.9725638982510352;0.973379587289971;0.9769907412707991;0.9769907412707991;0.9791514548857696
3.0;0.9711630897480699;0.9711630897480699;0.9733393638175186;0.9916290573279056;0.9916290573279056;0.9902128654821072
2.25;0.8810874974418446;0.8810874974418446;0.906206160859252;0.9071131508892347;0.9071131508892347;0.9405014990582911
3.25;0.9314809000187765;0.9314809000187765;0.9329154455250841;0.948246622983146;0.948246622983146;0.9529023146018495
4.2;0.9714253696771278;0.9714253696771278;0.9715353402598116;0.9809027790915924;0.9809027790915924;0.9846760899720036
4.25;0.9814044543336926;0.9814044543336926;0.9783771457762118;0.9882870312540737;0.9882870312540737;0.9816616087983302
4.4;0.9928223504257342;0.9928223504257342;0.9935112100746357;0.9910270201510759;0.9910270201510759;0.9915872545644423
2.5;0.9266864640194773;0.9266864640194773;0.9308834044439623;0.9507903828984025;0.9507903828984025;0.9557773652296031
1.75;0.925289646878244;0.925289646878244;0.9280427769104236;0.9336601190385704;0.9336601190385704;0.9419955168292743
3.5;0.9727137167303294;0.9727137167303294;0.9737144468887432;0.9646590318478132;0.9646590318478132;0.9723855530319895
3.5;0.988383499754705;0.988383499754705;0.9889233635339155;0.9832217990921369;0.9832217990921369;0.9824490244074752
5.0;0.9999999999999994;0.9999999999999994;0.9998877249079171;1.0000000000000004;1.0000000000000004;0.9958150155510032
3.95;0.9866568750976599;0.9866568750976599;0.9878396825095321;0.9781688810091951;0.9781688810091951;0.9831336480514395
3.5;0.9742801385302772;0.9742801385302772;0.9767113166391392;0.9736242301286927;0.9736242301286927;0.9781568100601419
3.25;0.8778496556898745;0.8778496556898745;0.9031827457464251;0.8994884557955445;0.8994884557955445;0.9276159141888992
4.5;0.9654227268563863;0.9654227268563863;0.9641003682523976;0.9432451813928499;0.9432451813928499;0.9434433415357508
0.0;0.8530548318537883;0.8530548318537883;0.8791837072973352;0.8791866602981231;0.8791866602981231;0.8969019719147827
3.1;0.9641302674881852;0.9641302674881852;0.9647208896713587;0.9668419348246653;0.9668419348246653;0.9695340367800527
3.5;0.9805196440550649;0.9805196440550649;0.984483675588543;0.9708469488973874;0.9708469488973874;0.9746724448468165
4.25;0.9905121190294971;0.9905121190294971;0.9911105847973044;0.9883959731985117;0.9883959731985117;0.9905615560721945
2.75;0.9007212296144929;0.9013130627827307;0.9146345004746982;0.8976271867345534;0.8993559756469819;0.9207951991113176
3.5;0.9433325754273837;0.9433325754273837;0.954444559388218;0.9488674465647091;0.9488674465647091;0.9658638065967864
4.5;0.9858957867430277;0.9858957867430277;0.9889737365576411;0.9871945347350262;0.9871945347350262;0.9925228570862503
3.5;0.981960437031629;0.981960437031629;0.9844039659990567;0.9732190814208875;0.9732190814208875;0.978715403643463
2.9;0.9531184742370987;0.9531184742370987;0.9559170067174377;0.966779222116457;0.966779222116457;0.9730453339749923
3.0;0.9649372509252777;0.9649372509252777;0.9677385657589691;0.9591891253241618;0.9591891253241618;0.9608388634914754
3.0;0.9690545377438904;0.9690545377438904;0.9737337817012325;0.9673224774218561;0.9673224774218561;0.9757033464549033
3.0;0.9363935145299467;0.9363935145299467;0.9407407415143401;0.9478233832000974;0.9478233832000974;0.9633804721556269
4.0;0.9193003859830577;0.921993347394774;0.9255227698282927;0.9074010704288599;0.9052062068895335;0.9439518183066306
0.0;0.8525924298144486;0.8525924298144486;0.8663531611743133;0.8522898551496412;0.8522898551496412;0.8872892406881865
3.75;0.937988465725198;0.937988465725198;0.9536628655606234;0.9580545760899527;0.9580545760899527;0.9726581497249857
3.0;0.9940285737246912;0.9940285737246912;0.9944438782653181;0.9882487516807378;0.9882487516807378;0.9907243632016904
2.5;0.9523414116395946;0.9523414116395946;0.9548249152252491;0.9575810007745453;0.9575810007745453;0.9644416473671421
3.5;0.9669515700449299;0.9669515700449299;0.9692487889561399;0.983187786580733;0.983187786580733;0.9866180428974552
4.0;0.9245994032791764;0.9245994032791764;0.9261331518587953;0.9688946472311994;0.9688946472311994;0.9716182179132472
4.5;0.9742520794359424;0.9742520794359424;0.9755951869984731;0.9649978362377835;0.9649978362377835;0.9650394769738184
3.5;0.9789066850165972;0.9789066850165972;0.9806054713367824;0.986850925786448;0.986850925786448;0.9858964544882071
2.5;0.9054161709712779;0.9054161709712779;0.9102670242246197;0.9393135816431974;0.9393135816431974;0.9543524564845327
3.75;0.963241110563994;0.963241110563994;0.9653581872582244;0.979141263070157;0.979141263070157;0.9846744464911509
3.5;0.9657870680954797;0.9657870680954797;0.9671068512729278;0.9694175585997741;0.9694175585997741;0.974966653580059
3.0;0.9521646291868977;0.9521646291868977;0.9531737247764693;0.9720060287564395;0.9720060287564395;0.9750116781178783
3.9;0.9630300580713347;0.9630300580713347;0.9680381440362538;0.965000280938684;0.965000280938684;0.9714464313121295
3.25;0.9609583484403912;0.9609583484403912;0.9617553056646412;0.9648554371956533;0.9648554371956533;0.9682526527970685
3.75;0.9906882992692759;0.9906882992692759;0.9913943756778623;0.9983223499907615;0.9983223499907615;0.9986079713941072
3.4;0.9115552608285558;0.9115552608285558;0.921039248017415;0.926768173545527;0.926768173545527;0.9420994238797938
4.75;0.9905654946893234;0.9905654946893234;0.9908536818528494;0.983590880170845;0.983590880170845;0.987623440398116
3.5;0.9704754909917345;0.9704754909917345;0.9728767861510036;0.9741443425478874;0.9741443425478874;0.9780916048384063
3.75;0.8709869166089383;0.8709869166089383;0.8941003193150148;0.8723547449275966;0.8723547449275966;0.9136436723918092
3.25;0.9295070105137109;0.9295070105137109;0.931166578577628;0.9509390285219178;0.9509390285219178;0.9551140902569331
0.5;0.8790930096601074;0.8847349483134148;0.908262435358467;0.8500183891148863;0.8528156741295901;0.8963698220667019
0.5;0.9160521868714124;0.9160521868714124;0.9171761183748408;0.9426274896674259;0.9426274896674259;0.9431961629983119
3.75;0.9768237031919206;0.9768237031919206;0.9782777301339398;0.9855096345306442;0.9855096345306442;0.9806072176116286
3.25;0.9740903649135353;0.9740903649135353;0.9753368825551998;0.9871064236895688;0.9871064236895688;0.9885094109217307
2.5;0.8946513456765178;0.8946513456765178;0.8957567388256789;0.9234947975928377;0.9234947975928377;0.9325658268986697
4.95;0.9913473950678788;0.991891192924984;0.9922188404935259;0.9876130499426115;0.9882507917269834;0.9909623158211972
0.0;0.8584614991302124;0.8618120296864763;0.8697992256475748;0.8584966876490387;0.859831099070969;0.8948412801427095
3.4;0.9890359511134375;0.9890359511134375;0.9890458111884581;0.9908145494705664;0.9908145494705664;0.9918957865783393
3.0;0.9671349634586318;0.9671349634586318;0.9706160839906284;0.9755609685147564;0.9755609685147564;0.9767468329802282
3.5;0.947097612103281;0.9470362138747705;0.9520607122611989;0.9554326212326529;0.9555714167308978;0.960583258019772
4.25;0.9843122916474217;0.9843122916474217;0.9850176890804279;0.9908952179742221;0.9908952179742221;0.991559841426181
3.0;0.9992180548514348;0.9983184490025754;0.9980853340468551;0.9993385634631873;0.9960142719825327;0.9944881552508732
3.9;0.9811827852899327;0.9811827852899327;0.9836433867741543;0.973433567670085;0.973433567670085;0.979354810524095
3.25;0.8934273365632357;0.8934273365632357;0.9033159760479093;0.9113800908505258;0.9113800908505258;0.9279867823979489
3.0;0.9268279256666504;0.9268279256666504;0.9296736392885026;0.9255829071295435;0.9255829071295435;0.9369479689768687
3.5;0.9626799937928048;0.9626799937928048;0.9647931829913121;0.9725202255449423;0.9725202255449423;0.9739217639542549
3.25;0.9615434711892958;0.9615434711892958;0.9632719154331089;0.9658637314040203;0.9658637314040203;0.9741642634947664
4.45;NaN;NaN;NaN;NaN;NaN;NaN
1.5;0.891943783001296;0.891943783001296;0.9332300083885885;0.9177676732961332;0.9177676732961332;0.9455110107307908
3.0;0.9219775909420188;0.9219775909420188;0.9420089861895578;0.9428172572232835;0.9428172572232835;0.9567795840070628
3.25;0.9475327029479635;0.9475327029479635;0.9481226603983507;0.978319887112236;0.978319887112236;0.9805098475548463
3.9;0.9827743316983557;0.9827743316983557;0.9839186939972563;0.9806653379730578;0.9806653379730578;0.9827216913718587
2.9;0.9351074016931735;0.9351074016931735;0.9434178405132937;0.9637612347929199;0.9637612347929199;0.9711355632444136
2.0;0.8923701974555633;0.8923701974555633;0.8943031048585057;0.8808994709615469;0.8808994709615469;0.8901467462523184
3.75;0.9684971986167155;0.9684971986167155;0.9698536520650199;0.9731697118925231;0.9731697118925231;0.9748311774826
3.0;0.970518893770036;0.970518893770036;0.9712453908259582;0.968206117314887;0.968206117314887;0.9681959137724775
3.0;0.9606173523006725;0.9606173523006725;0.9572827299139645;0.9699705214064392;0.9699705214064392;0.9750239515917237
1.5;0.8349105122673323;0.8349105122673323;0.8597490993014265;0.8745560681673843;0.8745560681673843;0.9050698127484534
2.4;0.9352653773973801;0.9352653773973801;0.9387510508807221;0.9405283440599391;0.9405283440599391;0.9522838911721238
3.0;0.9654936386587039;0.9654936386587039;0.9672659062888637;0.9799163514807059;0.9799163514807059;0.9833443666959168
0.0;0.8327164159524514;0.8327164159524514;0.839981159966899;0.876658316788772;0.876658316788772;0.8936268418675897
3.5;0.9408389436567521;0.9408389436567521;0.9438555675060529;0.9572171717109994;0.9572171717109994;0.9651124237749066
3.5;0.9938905055504885;0.9938905055504885;0.9939630568516901;0.9889631290917339;0.9889631290917339;0.989817621071557
3.75;0.9714899014822841;0.9714899014822841;0.9791145797472643;0.9604745011241784;0.9604745011241784;0.965992954627547
4.9;0.9887085548692381;0.9887085548692381;0.989287035605528;0.9935985866054623;0.9935985866054623;0.9941731897462684
1.25;0.9127895407479275;0.9175557591177992;0.926914306357899;0.8802935716627529;0.8874711431634814;0.9109639012854801
3.0;0.9687415131731977;0.9687415131731977;0.9735904044921045;0.9764383094865942;0.9764383094865942;0.9799084658047205
3.75;0.9382559725107801;0.9382559725107801;0.935075675969709;0.9458956265790706;0.9458956265790706;0.9512556759324748
2.0;0.8723393812839209;0.8723393812839209;0.8788723706789625;0.9018901386379574;0.9018901386379574;0.921140612184561
3.0;0.9461288633462327;0.9461288633462327;0.9471096807378395;0.9662881915467821;0.9662881915467821;0.9691526112086574
3.0;0.8521544249471447;0.8521544249471447;0.8847360600777433;0.8947435398372895;0.8947435398372895;0.9254442996252072
2.1;0.9223797400839624;0.9223797400839624;0.9237530892364302;0.9176207081536871;0.9176207081536871;0.9232600356477608
3.0;0.8930676332305624;0.8930676332305624;0.9065839528839825;0.8956185252375644;0.8956185252375644;0.9272296736782052
