Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-metamaplite;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-metamaplite;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-metamaplite;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-metamaplite;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-metamaplite
2.0;0.3231644240271793;0.34048862029131777;0.2944729111134762;0.3873348521065021;0.3716661619533651
1.0;0.34078051416837024;0.2727723627949905;0.3117785834254212;0.354954836009611;0.34078051416837024
1.3333333333333333;0.2534050285949151;0.4141626166370579;0.2103619756764006;0.3904519857119789;0.37311192182252606
1.6666666666666667;0.16357216402190616;0.16357216402190616;0.16357216402190616;0.16357216402190616;0.16357216402190616
0.6666666666666666;0.28001364354263253;0.23759548165574573;0.22962726950766252;0.33499835386419136;0.3245445373798626
1.3333333333333333;0.4660926687370037;0.47766160375817224;0.4545411181534801;0.49840145248167045;0.4847165640380048
2.0;0.37104569291104866;0.36514837167011077;0.33298966904865956;0.42585952547514505;0.4039668905334088
2.0;0.2760262237369417;0.2760262237369417;0.2760262237369417;0.2760262237369417;0.2760262237369417
0.6666666666666666;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181;0.15075567228888181
3.0;0.5114246563835901;0.47001599194042165;0.4839587079971211;0.5525045946293908;0.5497659265127569
3.0;0.31643485604286303;0.25197631533948484;0.28141309433907846;0.34050415991969213;0.31643485604286303
1.3333333333333333;0.2735132386772141;0.3365280903937099;0.2610336085584051;0.29556434209911436;0.294936855166082
2.0;0.45728301804899535;0.46592459617340665;0.44912252160269234;0.4884330108664481;0.4881287179132899
2.0;0.2312936669421066;0.299536719887461;0.1982847690357501;0.34075478192599573;0.2898993394827373
1.0;0.06741998624632421;0.06741998624632421;0.06741998624632421;0.06741998624632421;0.06741998624632421
1.6666666666666667;0.2738761963417314;0.28278616089703196;0.25524367831942296;0.31873318721294946;0.29349165641286856
2.0;0.320452880447609;0.30662207033593325;0.30069322968490375;0.3446206748572224;0.34166751863726913
0.3333333333333333;0.2523402061511778;0.45616998509464596;0.20189915318527188;0.45315617103633055;0.4444765463825856
2.3333333333333335;0.40865346886031334;0.4634250339215185;0.38052792417528863;0.5076455987911106;0.504047094856939
2.0;0.3479236014118987;0.21693045781865616;0.2610075126267838;0.4360438968881032;0.3479236014118987
1.3333333333333333;0.36336438484363;0.46153846153846156;0.3354853933286457;0.4443346070670448;0.43672818406663294
2.6666666666666665;0.7458698539828915;0.7458698539828915;0.7458698539828915;0.7458698539828915;0.7458698539828915
1.0;0.07412493166611013;0.07412493166611013;0.07412493166611013;0.07412493166611013;0.07412493166611013
0.3333333333333333;0.21048221997410138;0.3854758142171583;0.16258997396348726;0.38879433379491374;0.3796928009260375
1.3333333333333333;0.38177085778546666;0.38177085778546666;0.38177085778546666;0.38177085778546666;0.38177085778546666
1.3333333333333333;0.3036119402957474;0.339934634239519;0.2831222350461334;0.35994134775457387;0.3484813541748026
2.3333333333333335;0.1852871778675611;0.3116557233181665;0.12724043348165842;0.3826782989652791;0.3559013074678194
3.0;0.47768182021470224;0.4406000912017296;0.44813885002099707;0.5446842800876042;0.5397452748180043
3.0;0.3525133408109022;0.3676220091661415;0.3129065144722436;0.41308205792186187;0.3975171516341425
3.0;0.3639278585218687;0.32954102182865386;0.3449890181775204;0.38789430220847004;0.37748560755592014
1.3333333333333333;0.357044687704691;0.3287979746107146;0.3368063504540603;0.38280184582328436;0.357044687704691
3.0;0.3359034309599527;0.3135447206678483;0.32198295414146855;0.34856718816310395;0.3359034309599527
1.3333333333333333;0.14448267683858532;0.0899842541331695;0.11123892982714885;0.19074456201879314;0.14448267683858532
4.0;0.3001245270771356;0.31552737143375337;0.24864712299821634;0.3934540902210088;0.3565692765339224
2.6666666666666665;0.5178400972186771;0.5330017908890261;0.4875446162119326;0.5827195412744469;0.5688169835450514
0.3333333333333333;0.1401755727014538;0.09523809523809523;0.10675467877596413;0.19442740663866565;0.1401755727014538
0.0;0.22353150937485544;0.17660431427533915;0.1770436617265432;0.2769327108260258;0.24805027218482908
0.0;0.0732969008307992;0.04222003309207491;0.049854819240066656;0.11279521688047463;0.0732969008307992
0.0;0.3432070676019488;0.16718346377260587;0.2640671578695211;0.3851415689879059;0.34320706760194875
0.6666666666666666;0.2646085537371662;0.44447188182721864;0.21090255652706705;0.4466812411055602;0.43721663049346976
0.3333333333333333;0.3197886037555446;0.354480871102363;0.2792936135231595;0.3791963452692561;0.3747657588599831
0.6666666666666666;0.22417736402574406;0.4088588433245376;0.19256412896693215;0.4015975833169452;0.4
0.3333333333333333;0.2709040410821816;0.30692490702242564;0.2387464073967095;0.34161101232514174;0.3273551889074353
0.3333333333333333;0.3004567558470621;0.3253366258895401;0.2508745256224887;0.3740818162425567;0.3692603389258197
0.0;0.23570226039551587;0.23570226039551587;0.23570226039551587;0.23570226039551587;0.23570226039551587
0.0;0.23422105814770827;0.1690308509457033;0.1874748887396206;0.32813405792957606;0.2743892308198552
0.0;0.18803945331365643;0.32186315478935906;0.1431370667042228;0.3726817111153873;0.32991794423833126
1.0;0.17732551790135345;0.42594789445200165;0.16472856420622725;0.42139415599467794;0.4198654861510077
0.0;0.14168314441677773;0.20774966408807757;0.09910342894114509;0.2205227191832944;0.20876863608394153
0.0;0.26995018708178453;0.38494867693105234;0.1991967073472712;0.4039797402670739;0.3951542278037074
0.0;0.11470786693528087;0.11470786693528087;0.11470786693528087;0.11470786693528087;0.11470786693528087
0.6666666666666666;0.2754408581122459;0.2339895963963344;0.24980492973362461;0.29998032444991446;0.2903613166558765
0.0;0.16239848564350065;0.14552137502179976;0.14811606829136395;0.21775122865962215;0.16239848564350065
0.0;0.30316170975329304;0.23329882422520504;0.2390374740438326;0.39258247329599694;0.33422227329275284
0.6666666666666666;0.11261156353322394;0.18546707092644343;0.06822614408930676;0.29762291341246205;0.2849926336537571
0.0;0.07160478174922023;0.0981104910251593;0.01584021934931111;0.24551646634694196;0.20335998466818997
0.0;0.16439250153690024;0.19876885829980293;0.11117163588267978;0.27110059344664833;0.2693203427170976
0.6666666666666666;0.22449226023065916;0.2307692307692308;0.19030159831611262;0.2743742688673718;0.26513578574770774
0.3333333333333333;0.15674652785659668;0.07974522228289001;0.11891527812296877;0.18081661087247508;0.15674652785659668
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.2944398094840203;0.3200052246177461;0.23356140128981748;0.3858792457108322;0.3741596008144572
0.3333333333333333;0.30593385660449335;0.3782057526207836;0.2326454079754855;0.42528994677128745;0.41796857541280685
0.0;0.14146418383551562;0.28894604436385224;0.07871643992764317;0.36945120440782286;0.3461026245467285
1.0;0.32777839448758056;0.25511300364367784;0.2841914686160923;0.36805292426287045;0.351981153219667
0.0;0.2401714381677005;0.37485725492591593;0.16469459828559707;0.41879675633967256;0.415622202691736
0.3333333333333333;0.1679677532867563;0.1679677532867563;0.1679677532867563;0.1679677532867563;0.1679677532867563
0.6666666666666666;0.18561230617893454;0.04794633014853841;0.14813385773281879;0.21434995697267611;0.18561230617893454
0.0;0.22517939487537925;0.23570226039551584;0.18746121476102157;0.3140210980344747;0.3069625866498342
0.0;0.15684005699772083;0.30958835393396805;0.09746412137242937;0.31168653369127103;0.2837523798757234
0.3333333333333333;0.19465471127069586;0.0;0.1175213669143101;0.25273877314405174;0.19465471127069583
0.0;0.2214708626837056;0.09782319760890368;0.15704740492792385;0.28267244312434425;0.2214708626837056
1.0;0.1801394731877225;0.24458742577973527;0.14440173731251038;0.2537987439631453;0.2410719577290933
0.0;0.042562826537937436;0.042562826537937436;0.042562826537937436;0.042562826537937436;0.042562826537937436
0.0;0.06623457636916188;0.0;0.01834867800396481;0.1340797203595439;0.06623457636916187
0.3333333333333333;0.18480502461051226;0.08559209850218259;0.1326596364331457;0.2288848078904921;0.18480502461051226
0.0;0.00861208452194852;0.24618298195866545;4.7190531443751607E-4;0.2944947662121389;0.28306808462278565
0.3333333333333333;0.12961587163510913;0.25197631533948484;0.09549238552875557;0.23845249631713844;0.2311673979582861
0.0;0.08272569228278537;0.08528028654224416;0.04932878339231361;0.23124720106184032;0.14942628761387744
0.0;0.21897583215944705;0.39223227027636803;0.17234509062142947;0.4293427717632024;0.3973854871389226
0.3333333333333333;0.3033396942642502;0.4709381919647732;0.22239555319109072;0.48847869400889515;0.4825743564018176
1.0;0.22664775127069559;0.0;0.16051735884401827;0.27669489213064175;0.22664775127069556
0.0;0.20042725735199698;0.32333706948180657;0.12220313754924476;0.3640718893172928;0.3461863795526562
0.3333333333333333;0.22134602354068716;0.42165648886376367;0.15634256199067662;0.40029267706372823;0.3919744235903915
0.6666666666666666;0.19081089952422264;0.12909944487358055;0.16336406778358828;0.2117348981050356;0.19081089952422264
0.0;0.11977740369542954;0.0;0.07307908301251984;0.14024066986393685;0.11977740369542954
0.6666666666666666;0.270964569881061;0.45896800441063607;0.24223621769628834;0.43775278016248415;0.4364357804719847
1.0;0.38043370938828774;0.25197631533948484;0.3295276078648486;0.4035704346325293;0.38043370938828774
0.0;0.2857044935269285;0.22256595362986284;0.24203920448901056;0.3396753840843737;0.2857044935269285
0.0;0.23526520228310643;0.28968272975116055;0.17573575006612854;0.33786514217274066;0.3164723894704277
0.0;0.14757768373624366;0.07071067811865474;0.09570078814834798;0.22033491485249393;0.14757768373624364
0.0;0.13730274510293708;0.05572782125753529;0.10522101173318166;0.15045292556177697;0.13730274510293708
0.6666666666666666;0.19788242976416903;0.0;0.10362354186030412;0.2670748830253113;0.19788242976416903
0.3333333333333333;0.17742934271288166;0.20412414523193154;0.16011770031901656;0.2597058134273562;0.24804048581340665
1.0;0.14470935918913386;0.30926094424537415;0.08701254086221447;0.33522657488222546;0.3112947357767535
0.6666666666666666;0.13178286369921174;0.20412414523193148;0.11869120822718864;0.1880922374963119;0.17461302564859182
0.3333333333333333;0.22975435323827817;0.0;0.17689816135267222;0.25970958921354237;0.22975435323827817
0.3333333333333333;0.14696152670881907;0.24903483415749933;0.11429806339779328;0.2774782684443258;0.27618957150622847
0.0;0.11952286093343936;0.11952286093343936;0.11952286093343936;0.11952286093343936;0.11952286093343936
0.3333333333333333;0.35807356173942756;0.34608436283331817;0.30960013308884127;0.4118659487289749;0.3958852599640195
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.20519840705553802;0.0;0.12840448691727838;0.23607118276523212;0.20519840705553802
0.0;0.35661888292225996;0.2916059217599022;0.30120913970092544;0.4204142724177878;0.40868879731649965
0.3333333333333333;0.0853938711883617;0.07453559924999299;0.0755161792901138;0.13072082761069273;0.08539387118836166
0.3333333333333333;0.1631105793680874;0.1739313106957345;0.13474800465125097;0.23906938661395088;0.22304113447610457
0.6666666666666666;0.2448562146843206;0.3364632924552266;0.18098025520936226;0.37828242558849945;0.3667622813636247
0.3333333333333333;0.13808322030129458;0.11470786693528087;0.1188264890640773;0.1822317754096252;0.13808322030129458
0.0;0.20076867624352682;0.09245003270420486;0.14348237460502647;0.26235714391926834;0.20076867624352682
0.3333333333333333;0.23562948688421562;0.11145564251507058;0.18688887919524924;0.26033218657204815;0.23562948688421562
0.0;0.09805806756909201;0.09805806756909201;0.09805806756909201;0.09805806756909201;0.09805806756909201
0.0;0.23383633605319437;0.17974852796821766;0.1903766655294667;0.2766929025805344;0.25920841002636535
0.0;0.09428090415820635;0.09428090415820635;0.09428090415820635;0.09428090415820635;0.09428090415820635
0.0;0.15839644461410207;0.20100756305184242;0.11485006474217543;0.22796237957799054;0.2193530963495357
0.3333333333333333;0.17928092942559454;0.05716619504750295;0.1522434694461278;0.19816168512308072;0.17928092942559454
0.0;0.2266141668304339;0.21969264529448826;0.16910829838926467;0.34005060872006276;0.3069545047615015
0.0;0.19651056215083185;0.1636634176769943;0.17214511902547888;0.2316126852257701;0.19651056215083185
0.3333333333333333;0.19769916065518708;0.32186315478935906;0.19380684188851216;0.303334303198773;0.30316953129541624
0.3333333333333333;0.14642858923394234;0.1342312110428049;0.1358775819508493;0.19702853592850772;0.14642858923394234
1.0;0.19203225240603566;0.06557377049180328;0.16148742101192967;0.21821327006011798;0.19203225240603566
0.0;0.14608332538667257;0.08944271909999159;0.10546861919330822;0.20392737336293448;0.14608332538667257
0.0;0.05184758473652128;0.05184758473652128;0.05184758473652128;0.05184758473652128;0.05184758473652128
0.3333333333333333;0.311813049348114;0.3411680169141585;0.23645965543231984;0.43682065333310804;0.41375191347095946
0.0;0.25314294108632557;0.18190171877724973;0.2118714006139327;0.29221525303199813;0.2531429410863256
0.3333333333333333;0.09131926113596965;0.0;0.0438335765386159;0.11999843933246146;0.09131926113596965
0.3333333333333333;0.1809239573110314;0.17556172079419588;0.1265399339714137;0.2712234477093399;0.23525826991925208
0.3333333333333333;0.31343306927324366;0.22470176588194152;0.282620579383697;0.3275411197902411;0.31343306927324366
0.6666666666666666;0.2226501960231435;0.3741916351883901;0.17625419236354728;0.3846389530510809;0.3607420746749436
0.0;0.12815252842582672;0.21566554640687682;0.084525523917796;0.2753532493355712;0.2448680174483994
0.0;0.2680959384065619;0.36974161350799245;0.21790557323369886;0.3971725578189647;0.3893206242974297
0.0;0.21005247045238953;0.3761110245748403;0.17033889759195112;0.3780202968724277;0.3671522746936901
0.0;0.24826974651886885;0.2969179877322692;0.16884890297130814;0.38811102563262156;0.3478875399830513
