Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;bio_embedding_intrinsic__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Max
1.6666666666666667;0.9251701526274841;0.9284156992683535;0.9365084404259201;0.9258747257474533
0.6666666666666666;0.9058717444634424;0.9050516797065844;0.9132673516708634;0.9158522433918697
1.3333333333333333;0.9459047874019687;0.9614892284964154;0.9699787741624728;0.9504022514384666
2.0;0.9497147762420904;0.9421960541948261;0.9576794688351107;0.9557333585094193
2.0;0.9654985845278752;0.9490538724175717;0.9375717958745808;0.9553623920235842
0.6666666666666666;0.9005428370604631;0.8981104736755148;0.9116311903942473;0.9138056960892825
3.0;0.9768631568787939;0.946880758957371;0.9543782026547656;0.9712205739669003
3.0;0.9275936282001555;0.9207834171096194;0.9205791328634497;0.9226091218330887
1.3333333333333333;0.9334150746850525;0.9409380768640502;0.9442209949263495;0.9451476111216143
2.0;0.9614546688299153;0.9575550554623158;0.9607746121340768;0.9646000944062468
2.0;0.9614117858538055;0.9330627770867429;0.9295304516923216;0.9295519238602005
1.0;0.8780574747210637;0.9025674083649874;0.9262002119596974;0.9151922614186925
1.6666666666666667;0.923497423095445;0.9343641521009154;0.9382247097562862;0.941235148928924
2.0;0.9658065390812652;0.9503279773253267;0.9421655619101045;0.9436118591669352
0.3333333333333333;0.9172061872540057;0.9185206325252218;0.9230292531886208;0.9214465142212735
2.3333333333333335;0.958673460748419;0.9489180954904256;0.9443190634510932;0.940824779636899
2.0;0.9021674854915415;0.8509675754422602;0.8701696152709183;0.8620599223263379
1.3333333333333333;0.9187386773144126;0.90995036059927;0.928296404108212;0.926263756256467
2.6666666666666665;0.9917279063402413;0.9895551855960729;0.9999180275358297;0.9999497954369131
1.0;0.8964740832895081;0.9389099381718734;0.915197787132034;0.9026088965781143
0.3333333333333333;0.9220863966845612;0.9101098032012058;0.9085956312668598;0.902450542331582
1.3333333333333333;0.9532087999550863;0.9501741987907749;0.9330640835237609;0.8971961177597916
1.3333333333333333;0.9488850457947355;0.9506001994050337;0.950460005062891;0.9439181544400075
2.3333333333333335;0.935180721416572;0.8582168592162461;0.9082369024478796;0.9396244059536965
3.0;0.9758282212742999;0.9700800344321068;0.9458312936525799;0.9443104812968159
3.0;0.9640394460157665;0.9496899981084305;0.9556160197599606;0.9552660804981272
3.0;0.9728570586332408;0.9656493209888654;0.9546001278099714;0.9610058714850098
1.3333333333333333;0.9158566417184257;0.9017166902317478;0.9280374613011918;0.9343222618615916
3.0;0.9506418044206987;0.9126590170570228;0.9012523298440549;0.9255740388336942
1.3333333333333333;0.9086895931608835;0.9289189501838355;0.9100771239411575;0.9156728482643368
4.0;0.9538828711247783;0.9272360345117661;0.952210479988499;0.9424434466371964
2.6666666666666665;0.919024953332357;0.9337649829822148;0.9475921599030397;0.9436318048060305
0.3333333333333333;0.9049364526813795;0.8862040375199884;0.9097701907955495;0.9120584047569963
0.0;0.8317564117366979;0.8876041235789174;0.8824455429559075;0.8924413865783942
0.0;0.8815900768367855;0.8796612106091456;0.906643770784094;0.8993467981107351
0.0;0.8790749866843215;0.882188784306935;0.9159472559507478;0.9150940794317621
0.6666666666666666;0.9232369744484865;0.9160264260159887;0.8875894731628782;0.9044078518280606
0.3333333333333333;0.9093318447858011;0.9128665602317836;0.934839889993065;0.9333973318783821
0.6666666666666666;0.9096847793266363;0.925371625827433;0.9081341242009531;0.9179153954843103
0.3333333333333333;0.9112463657357345;0.9150318961465923;0.9167001024735338;0.9167800985889586
0.3333333333333333;0.9143053658530245;0.9128345746948834;0.9447506355306421;0.9428631684513156
0.0;0.8978066236626143;0.8811467863251069;0.8943213177651561;0.8974974797112616
0.0;0.8988919971825681;0.9028742560080585;0.901861471429626;0.9077012042665205
0.0;0.8457087954831646;0.8408611960900916;0.8563511613096494;0.8732179835969723
1.0;0.8926587519260208;0.8778213158492874;0.895136289120047;0.8848334717664117
0.0;0.8902572750097357;0.9020176174710237;0.9253334956708467;0.909774320945307
0.0;0.873553109790786;0.8608242401161521;0.8775677433063322;0.8719401598776132
0.0;0.8470123154522153;0.848461493714867;0.908813276690146;0.9024526975090201
0.6666666666666666;0.9019614020156823;0.9159745238551705;0.9192807399005877;0.9183813597242255
0.0;0.9104749218902879;0.91264534641497;0.9067958141918069;0.9030303971938897
0.0;0.9099501854965514;0.9036048494630128;0.9069435763427948;0.913215785905633
0.6666666666666666;0.8649067542358831;0.8722663702999308;0.9052691511825651;0.9159493641714007
0.0;0.864142843996291;0.8692292380580716;0.8859536315089324;0.9130933960090114
0.0;0.9028132872700096;0.8805238785839495;0.9225416843658818;0.9172837591607392
0.6666666666666666;0.8643522912885557;0.8888083398986701;0.9126203820153939;0.9106233725823196
0.3333333333333333;0.8752135056450956;0.884403123560187;0.9113484559129906;0.9128977236242327
0.0;0.8674896221741711;0.7789555136124564;0.8345782795168255;0.8202083349584776
0.3333333333333333;0.8859091413766191;0.8971954653967754;0.9128118136483826;0.9210690406315288
0.3333333333333333;0.9322732344625307;0.925779942440499;0.9204631572441521;0.9206527779800935
0.0;0.8902933174581782;0.8998656990431585;0.9064876732185501;0.9000041432001448
1.0;0.9231390589964704;0.9284160033771941;0.9277991570303608;0.9285383224481109
0.0;0.8934914741896961;0.888239808518138;0.8956587738986546;0.8940899480920828
0.3333333333333333;0.8692694248278485;0.8827104384620879;0.8988468661523039;0.9070118828171432
0.6666666666666666;0.8870195673041861;0.8789543311546442;0.90642434360055;0.9120779535122483
0.0;0.8916860295172945;0.8878496318305238;0.8813840164285337;0.8713163551621487
0.0;0.8754279629286941;0.8535394734343743;0.8969087430231236;0.9023611986346802
0.3333333333333333;0.8724587847003894;0.8553350270519677;0.845353153380946;0.856264824404442
0.0;0.9134614791047869;0.907276675511813;0.9076742885916718;0.9058795161067745
1.0;0.8825569934223251;0.9128021181038914;0.9125727025098589;0.9105216592735086
0.0;0.9004509782552785;0.8953966100644573;0.933276139861941;0.9113069017867403
0.0;0.9177926582076763;0.9055835342629762;0.8859212329938042;0.9050462722264526
0.3333333333333333;0.8726988657003564;0.8879456516606541;0.9154299506464341;0.9016591135977935
0.0;0.9040864622939353;0.9009484089841489;0.9083566764264447;0.9040778943539913
0.3333333333333333;0.9056333059248866;0.8847979209430851;0.9133911317576111;0.9230734490956651
0.0;0.880219112504997;0.8976651444793932;0.9037060616340229;0.8959207386332495
0.0;0.8799293516162295;0.8863410379829705;0.897654302807272;0.900744578940455
0.3333333333333333;0.8995024775438144;0.9048119046261196;0.8859787261429987;0.8935830846499128
1.0;0.9129237213790529;0.9272163305256235;0.9140263791536192;0.9090790259438785
0.0;0.886071575894624;0.8983666560115503;0.9071649524113486;0.8937324367489701
0.3333333333333333;0.9038441768957892;0.8985497525074584;0.9239517085679164;0.9192556290938739
0.6666666666666666;0.9125543145638971;0.9092848431116677;0.9173465755152088;0.9162088991005954
0.0;0.8795025640436273;0.8821049418606036;0.9027344961474897;0.8979431697651444
0.6666666666666666;0.9088493527070826;0.919595331021174;0.9162935937844628;0.9216529123415323
1.0;0.9226475083167047;0.9218671223391193;0.9274516161283344;0.92771233572356
0.0;0.9059008550696381;0.8984414034949316;0.9154415730738643;0.9214229066553614
0.0;0.8909822753049372;0.9038281741482262;0.8882101647621352;0.8894813312796251
0.0;0.8657414414477287;0.8681810514895388;0.8813098996656478;0.8872268101042605
0.0;0.8765957590339909;0.877264713907481;0.8743759826714776;0.8717286497384135
0.6666666666666666;0.8821221890650183;0.8832077690897807;0.8691240967864048;0.8531200456366584
0.3333333333333333;0.8858056276377204;0.8956572665220581;0.8856769761344857;0.886649950501317
1.0;0.9057506845146795;0.9185290779972207;0.8967793217772285;0.9093819745233498
0.6666666666666666;0.9014820787783007;0.9045203864126482;0.8939197582636095;0.8901300451164251
0.3333333333333333;0.8699950040088525;0.8691890121792311;0.8660878260503765;0.8691426627874472
0.3333333333333333;0.8891268470749589;0.8867174048756211;0.8942815205986477;0.8877301804559529
0.0;0.871911240049726;0.8483946341894893;0.8733312347296911;0.8661389011520604
0.3333333333333333;0.8221617547933219;0.801572305196999;0.8738081433643449;0.8818875834918265
0.0;0.811900298567886;0.7876284575376098;0.8169785123284279;0.7859886194929653
0.0;0.847886017557508;0.8587214312156007;0.8716870848688704;0.8714394820504845
0.0;0.9027667332675227;0.9034228807024368;0.879168419951959;0.8905209686885474
0.3333333333333333;0.8807880149415624;0.8569851009080601;0.8951050162604535;0.9074893893005781
0.3333333333333333;0.9042087456784296;0.9197609523528972;0.9075880741144717;0.9231871588473591
0.6666666666666666;0.9249264783192813;0.9048095402519807;0.911900095626665;0.9238765984121611
0.3333333333333333;0.8503243845833811;0.8701221483588486;0.8650291092692897;0.878508904780471
0.0;0.9064929335468584;0.8992397844084032;0.9172076615792397;0.9200644829714513
0.3333333333333333;0.8487149171793431;0.8620024188612675;0.8816184445425562;0.8836492769471617
0.0;0.8589177928065964;0.8401517811653949;0.8663096815248912;0.8550756860385179
0.0;0.917586006922009;0.9105498785321833;0.9232961239985922;0.9229543676110271
0.0;0.8991584483418752;0.8973160983425327;0.8960335856561289;0.9042336100158285
0.0;0.8815397407392288;0.8779409103676924;0.8978326059776349;0.9063542591702812
0.3333333333333333;0.8833839822670729;0.8884485841551717;0.8848278083454604;0.8868805594721264
0.0;0.9034262945665257;0.8926811420643795;0.9134624907974493;0.924195641469547
0.0;0.8816989848136302;0.8731890043315471;0.8995470306785491;0.8945455151033616
0.3333333333333333;0.8316851649417635;0.849815154602156;0.9093193928603316;0.9022913915664674
0.3333333333333333;0.9069676563163745;0.9046257056432904;0.9233746702165944;0.9204039504044984
1.0;0.8866154501180781;0.8979114751954578;0.9057419101124292;0.9067830239250153
0.0;0.9064069831076658;0.8849478255887653;0.8988634325874942;0.8932024349323034
0.0;0.8859627911487057;0.8856619940589822;0.8818390638056548;0.8959628739238036
0.3333333333333333;0.896929454996548;0.9156451591888223;0.8939743499963246;0.8996666839052996
0.0;0.9054444540043902;0.8932518848466313;0.8963972879372283;0.9131003545305646
0.3333333333333333;0.8964768831473084;0.9266789482192764;0.915721569731945;0.9143735531606658
0.3333333333333333;0.9239985266867847;0.9110572322155872;0.8906025766657538;0.8929222177678635
0.3333333333333333;0.8882018791266592;0.9048499651491035;0.9133623343843148;0.9077584421283804
0.6666666666666666;0.8931628681719008;0.9026060643185697;0.9382424618737463;0.9287485425259617
0.0;0.9155579098809857;0.9144659563980322;0.9114522715850744;0.9157552660067778
0.0;0.8939103368394126;0.8858188369353512;0.9180231719189043;0.9235596020916867
0.0;0.8921574246520472;0.8871708444943162;0.906211051780704;0.9011817268408743
0.0;0.8727936687166049;0.886822687748338;0.8917124384586982;0.8907679146938945
