Human;Flair_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
2.0;0.845610779038864;0.8729310589709932;0.8729310589709932;0.8729310589709932
3.5;0.9505365302604016;0.9483287430975011;0.9483287430975011;0.9821178466066327
3.5;0.9487788867048557;0.9459380104933963;0.9459380104933963;0.9459380104933963
4.0;0.9814385119803796;0.979276592900242;0.9797838080922604;0.979276592900242
3.5;0.9778791742201417;0.9630385904745815;0.9594139998604378;0.972744282218582
4.0;0.9790243198096754;0.973316262533016;0.9781537680658672;0.9751646979354387
2.5;0.7937378666749295;0.7857556239865505;0.7857556239865505;0.7857556239865505
3.0;0.9391025659255531;0.9395879171739404;0.9295258295793275;0.929202584221094
3.0;0.8946468120052831;0.8859212491898405;0.865677389960679;0.8859212491898405
3.0;0.859776399836239;0.8276210624937756;0.8276210624937756;0.8276210624937756
1.0;0.6859398054698176;0.6248493408248177;0.6248493408248177;0.6248493408248177
2.0;0.8493797268471637;0.8565837607335316;0.8565837607335316;0.8810244754276091
2.0;0.7918631825931556;0.7746039812984555;0.7746039812984555;0.7746039812984555
4.5;0.9671250423586094;0.9772595232348935;0.9772595232348935;0.9754620553358605
4.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
4.8;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.6;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.7;0.0;0.0;0.0;0.0
3.6;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.6;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.35;0.0;0.0;0.0;0.0
3.2;0.0;0.0;0.0;0.0
3.6;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.1;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
4.95;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.45;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
2.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.1;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.6;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
4.45;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.6;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.35;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.1;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
4.95;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
1.95;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
1.9;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.2;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.1;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.35;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.65;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
4.7;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.95;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.6;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.2;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.35;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
2.95;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.85;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.2;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.7;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
2.95;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.85;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.55;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
