Human;USE_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.5;0.4969262832451058;0.4969262608114224;0.4969262641730643;0.7420286153698029
2.5;0.6257456601358204;0.6257456408668132;0.6257456508169699;0.6257456644267599
2.5;0.8666591188957087;0.8666591046678674;0.8666590960594877;0.8666591071689472
5.0;0.9432350510892409;0.9432350534180002;0.943235052630454;0.9432350558910192
4.25;0.7559182908063422;0.7559183022439998;0.7559183104338631;0.7495641924811176
2.5;0.6146427945024522;0.6146427954929423;0.6146427898379353;0.614642800020419
2.95;0.8704745974891196;0.8704745885340104;0.8704745853783324;0.8704745926120198
3.0;0.8654709095044896;0.8654709036064976;0.8654709175165121;0.857082753498246
3.45;0.9066645358360896;0.9066645431207926;0.9066645372442779;0.9066645271095294
2.5;0.8411868977919095;0.8411869045955314;0.8411868914624382;0.8411868997370203
0.5;0.5239520452963317;0.5239520745834395;0.5239520720743042;0.5136336355435237
4.5;0.5116681441099956;0.5116681427048995;0.5116681477207029;0.511668145819188
2.0;0.5047437413251409;0.5047437456942079;0.5047437401976823;0.4114352186462208
2.0;0.5132933930910353;0.5132933998860659;0.5132934031436297;0.5132933543832539
3.5;0.929326188668575;0.9293261872392343;0.9293261890601165;0.9297587922432847
3.5;0.8281113215058508;0.8281113357520048;0.828111339810062;0.828111339363225
4.0;0.8384697709388247;0.8384697645574789;0.8384697767516539;0.8384697641706441
3.5;0.874594739145036;0.8745947512010023;0.8745947519074547;0.881110430805648
4.0;0.9037577288931611;0.903757745034795;0.9037577490135131;0.8258125030307254
2.5;0.6832516891554276;0.6832516689164141;0.6832516887695779;0.6832516906938554
3.0;0.7679757942994035;0.7679758005280028;0.7679758304287294;0.7759164928073005
3.0;0.6167015023475562;0.616701514060173;0.6167015011718736;0.6167015071441784
3.0;0.4902042019854657;0.4902041927598438;0.49020422117687634;0.490204200573207
1.0;0.3303191998476771;0.3303191958572633;0.3303192306989427;0.3303192119086064
2.0;0.5972763230666075;0.5972763590724506;0.5972763287189682;0.7029842558031748
2.0;0.42808985820031903;0.42808990610943726;0.4280898923613832;0.42808987124206577
4.5;0.8833829339660091;0.883382933259868;0.883382936379841;0.9164575672869684
4.0;0.08529155005073842;0.08529154780503702;0.08529154168505493;0.08529154715251636
3.0;0.8624739437165887;0.8624739499735505;0.8624739479376302;0.862473932838784
3.0;0.8987512793428146;0.898751274241893;0.8987512742760295;0.8987512724393604
4.15;0.8114844384871622;0.8114844392921315;0.8114844196911978;0.8114844247358207
2.5;0.6374525879395794;0.6374526043561463;0.6374526028144675;0.6452289078307756
3.5;0.7480807104723152;0.748080706015944;0.7480807154650936;0.7480807161532647
4.0;0.409506641182133;0.4095066561131663;0.4095066568557026;0.40950664638946876
5.0;0.7690413925228292;0.7690413971464287;0.7690413996547197;0.8561851127508924
4.8;0.9692350382432211;0.9692350467353156;0.9692350389932961;0.968141247205813
0.0;0.05961880575155763;0.05961880526741253;0.059618790558873924;0.06281450448370916
4.6;0.8565327579201494;0.8565327548799996;0.8565327615648122;0.8565327625927012
3.0;0.7327388587400322;0.7327388689922087;0.7327388748044076;0.804573215277322
2.7;0.627101112970168;0.6271011042872373;0.6271011199386841;0.6047169426585242
3.6;0.9358212263586028;0.9358212246204856;0.9358212284803074;0.9358212298044749
3.75;0.9496589780462764;0.9496589797132015;0.9496589788984141;0.9496589809223719
3.65;0.6064362473793226;0.6064362910877014;0.6064362563991949;0.6064362883245736
0.0;0.5904807861431157;0.5904807897151175;0.5904807778890492;0.5904807773829425
3.0;0.42891799231069366;0.42891801766217225;0.42891800576609934;0.4289180145918964
4.75;0.8393411482016729;0.8393411727740171;0.8393411599766605;0.8759001950657641
3.6;0.9680655313553075;0.9680655283151268;0.9680655306419093;0.9686284972309546
3.5;0.8758944147160497;0.875894433009826;0.8758944064903983;0.8633883345791968
2.75;0.6352440107055626;0.6352439815242469;0.6352439933252103;0.683635386465203
5.0;0.8223593334718573;0.8223593239031343;0.8223593262455436;0.8223593241004049
4.0;0.784677645297117;0.7846776590786679;0.7846776463804059;0.7846776444634097
3.0;0.7700298171900772;0.7700298213558038;0.7700298277280878;0.8386626074299409
3.5;0.6374999741521528;0.6374999897850392;0.6375000127809125;0.6375000080156169
3.35;0.5273536908894743;0.5273536922560407;0.5273536851236853;0.5273536884372327
3.2;0.8222023659183684;0.82220236449823;0.822202368967022;0.8222023741740666
3.6;0.7136504161583782;0.7136504025800008;0.7136504064482359;0.7136504466620548
3.75;0.8350697348419865;0.8350697373824939;0.8350697427841907;0.8838677000939528
4.0;0.9246823410848752;0.924682330475268;0.9246823633241414;0.9246823384827783
3.75;0.8602594470374785;0.8602594344777619;0.8602594514552716;0.8602594519490357
3.5;0.7884465775941236;0.7884465654639199;0.7884465449481053;0.7884465776140107
3.5;0.862725476515849;0.8627254676215044;0.862725480639023;0.8627254751160873
4.25;0.9308406530934769;0.9308406352769095;0.930840655940029;0.93776323259101
0.0;0.16385504775431772;0.1638550692276697;0.16385504480732688;0.16385505084732235
3.5;0.8683898713378544;0.8683898980897966;0.8683898748804918;0.8683898803189857
2.75;0.5667070418377664;0.5667070489857217;0.5667070454909746;0.5667070446038801
5.0;0.9557494343578586;0.9557494347034808;0.95574943879541;0.9613113500951997
3.75;0.8766080669388946;0.8766080675839126;0.8766080776468849;0.8766080793543525
3.45;0.8145810882885133;0.8145810758916501;0.8145810673398418;0.8145810733936608
3.0;0.9374734017282633;0.9374734036457336;0.9374734046194009;0.9374734078612588
2.25;0.4884262199539608;0.48842620304079826;0.4884262086906734;0.488426235008881
3.25;0.5432905345235388;0.5432905050183531;0.5432905119053091;0.5432905440444429
4.2;0.8066100234394862;0.8066100198337699;0.8066100269843806;0.8066100241123924
4.25;0.9419069976346812;0.9419070058143677;0.9419070093785048;0.9453221052554359
4.4;0.96573458321554;0.9657345885631711;0.9657345850115953;0.9597997092543782
2.5;0.7719471478712798;0.7719471535530463;0.7719471387239096;0.7364401271114294
1.75;0.5580190264756854;0.5580190318171232;0.5580190333067798;0.5865464892252804
3.5;0.8824189031713608;0.8824189156205886;0.8824189072805046;0.8824189117996056
3.5;0.7380676956756252;0.7380676922068747;0.7380677008603261;0.7380676757662847
5.0;0.9175385719784176;0.917538561472805;0.9175385716999609;0.9175385645232638
3.95;0.8601204279359895;0.8601204459595079;0.8601204583049774;0.881126039557992
3.5;0.6522549155091758;0.6522549379046672;0.6522549342030326;0.6341726735364349
3.25;0.3234972434854211;0.323497218372827;0.3234972259675751;0.36897245263326567
4.5;0.6884635491684311;0.6884635642702742;0.6884635544685873;0.6871917215466232
0.0;0.5758911955011836;0.5758911947447155;0.5758911779308041;0.553970788141979
3.1;0.8633316338682075;0.863331634886697;0.8633316219523802;0.8633316341466536
3.5;0.9027574705999527;0.902757465962854;0.902757469040826;0.9027574633785616
4.25;0.956803022507263;0.9568030381429281;0.9568030331424368;0.9491771463523518
2.75;0.3062172129538967;0.30621720054141677;0.3062171982981024;0.2656209496530954
3.5;0.7571713190540275;0.7571713067796337;0.7571713246942152;0.7571713272663265
4.5;0.929212320023859;0.929212324590799;0.9292123317090314;0.918975926445208
3.5;0.8869202233500773;0.8869202299810124;0.8869202239889393;0.8869202327767298
2.9;0.5826750601489986;0.5826750412715112;0.5826750682831986;0.6396438899166349
3.0;0.769214287859236;0.7692142855493636;0.769214287859236;0.769214285665774
3.0;0.9098630764293213;0.9098630747336125;0.9098630819755764;0.9098630757936756
3.0;0.4467175617472409;0.44671754772675465;0.44671753799367586;0.5702973228966822
4.0;0.27676348718171623;0.27676347354482467;0.27676347540402296;0.2767634857716903
0.0;0.14839572159885756;0.14839569515344708;0.1483957164272079;0.154440502419593
3.75;0.8560596823875634;0.8560596876491062;0.8560596791053424;0.8829093376126121
3.0;0.9498999499987298;0.9498999363467492;0.9498999488205399;0.949899943650842
2.5;0.7897636926526316;0.7897637032840849;0.789763690365524;0.803994274696904
3.5;0.8708009962735015;0.8708009778674946;0.8708009843219988;0.8708010015792164
4.0;0.7546678724821546;0.7546678653992671;0.7546678716899127;0.7546679026596762
4.5;0.8426393170094828;0.8426393010803637;0.842639323225555;0.7839649442259198
3.5;0.8500814843021588;0.850081472028906;0.8500814733153972;0.7530649061818623
2.5;0.5411868290103696;0.5411868280312565;0.5411868330861597;0.5411868312498094
3.75;0.9000822182788222;0.9000822180075619;0.9000822326850625;0.8976126575232432
3.5;0.6643540579474646;0.6643540396140776;0.664354086071908;0.6643540587109613
3.0;0.8478438005163489;0.8478437953073374;0.8478437993982197;0.8478437930256706
3.9;0.603121172327684;0.603121189174165;0.6031211693151513;0.6031211623628794
3.25;0.6355176613609445;0.6355176262829902;0.635517607494059;0.635517627395671
3.75;0.9597018225983441;0.9597018176473197;0.9597018242176649;0.9598527411463488
3.4;0.6614839337518906;0.6614839346095487;0.6614839222391585;0.6667611100734084
4.75;0.9392559990819542;0.9392560119050661;0.9392560037522919;0.9392560155246344
3.5;0.7423304164368744;0.7423304164283016;0.7423303927467563;0.7423304107921949
3.75;0.3715150980354774;0.371515109024722;0.3715150892762112;0.33843791088192265
3.25;0.7151812011450415;0.7151811963699878;0.7151811868055046;0.7151811868719874
0.5;0.2417803639420314;0.2417803580783204;0.24178036466352698;0.23378970443584887
0.5;0.46090718724340185;0.46090718953141185;0.46090718566607525;0.46090718247340545
3.75;0.7180628391138334;0.7180628342172964;0.7180628408804972;0.7180628420418713
3.25;0.7638668189733782;0.7638668146895748;0.7638668141710905;0.7638667976494323
2.5;0.620035929962936;0.620035928321761;0.6200359264323667;0.6113260822488619
4.95;0.840321952199344;0.8403219468043278;0.8403219319321901;0.8764905636263395
0.0;0.1102599330730633;0.11025990683953044;0.1102599225716037;0.11025993148914245
3.4;0.8839957788464566;0.8839957756470512;0.8839957859427223;0.8839957726183675
3.0;0.823257576832332;0.8232575803984677;0.8232575830394052;0.8232575776325762
3.5;0.651372602317756;0.6513725887946425;0.6513725853783244;0.6513726006103316
4.25;0.8126179292085641;0.8126179222150863;0.8126179213275786;0.6918173026637142
3.0;0.9506210437110438;0.9506210558713107;0.9506210444176187;0.9611286199310047
3.9;0.9146869769503131;0.9146869719888611;0.9146869893388788;0.9134959726880921
3.25;0.593046964689541;0.5930469586004122;0.5930469516501221;0.5377474894056877
3.0;0.39443614175061853;0.39443610217435104;0.3944361084240957;0.3944361062070806
3.5;0.8395253928701759;0.8395253767176927;0.8395253740322778;0.8395253821023867
3.25;0.6564315663025858;0.656431575537038;0.6564315804956272;0.6564315785603879
4.45;0.011418805893463274;0.011418816562092994;0.011418809683423405;0.011418816562092994
1.5;0.5722884610532013;0.5722884642336789;0.5722884713585548;0.5200132107490316
3.0;0.5960205967570167;0.5960205670352152;0.5960205659147638;0.6393500396234129
3.25;0.880910415947204;0.8809104227657348;0.8809104206827711;0.8809104256738491
3.9;0.8760712024009608;0.8760711944833228;0.8760711904276912;0.8760712012139253
2.9;0.6623935756629177;0.6623935497267366;0.6623935390858284;0.619001096896359
2.0;0.47098352192575055;0.4709835282408964;0.4709835025493794;0.45809805361418743
3.75;0.7447464501606528;0.744746469215492;0.744746461858579;0.744746465585088
3.0;0.9094734344904988;0.9094734255518034;0.9094734304643264;0.8923225243909987
3.0;0.6775762824173187;0.6775762845564083;0.6775762738915817;0.7118561839186777
1.5;0.42510507561436234;0.42510509710500205;0.42510507389652813;0.4251050682416293
2.4;0.6728156657024362;0.672815672854183;0.672815664537207;0.7358952211344902
3.0;0.7413690548152179;0.7413690420956384;0.7413690237013691;0.7723412899257813
0.0;0.08913658575657668;0.08913658409191999;0.08913657704224373;0.08913658576791539
3.5;0.6307592555187714;0.6307592457829865;0.6307592570522126;0.8067749272516337
3.5;0.9423448455766259;0.9423448580825436;0.9423448525437981;0.9423448511085636
3.75;0.8576336773967274;0.8576336805236203;0.8576336792068174;0.8576336812779527
4.9;0.9621103332480909;0.9621103323703787;0.9621103392905728;0.9688467822827507
1.25;0.2088313450045838;0.2088313580937832;0.2088313478535369;0.20883135156435678
3.0;0.8751113021226219;0.8751113055492272;0.8751113008925093;0.8751112882302794
3.75;0.47216802444623435;0.4721680499546294;0.47216802421555715;0.47216804067808726
2.0;0.43178882437455046;0.43178882065988766;0.4317888279304774;0.467746397227682
3.0;0.8403301094668639;0.8403301159972136;0.8403301005782271;0.8403301008148397
3.0;0.4696554702765598;0.4696554608496596;0.46965544668107595;0.43744638013192844
2.1;0.5073512057218527;0.5073512230120358;0.5073512189142729;0.5073512057504127
3.0;0.44734628185724057;0.44734627857949055;0.44734628539536264;0.3990855234606982
1.5;0.491110307575511;0.4911102929211467;0.4911103013647982;0.5123032661034553
4.75;0.8441459714355465;0.8441459780213111;0.8441459817878947;0.8441459740968272
3.6;0.6193237391611996;0.6193237330684985;0.619323728762857;0.6193237327773095
3.0;0.6774781185410832;0.6774781272261623;0.6774781359631517;0.6450306561706507
3.25;0.33335279429160247;0.33335278703243704;0.33335277492457804;0.3333527906893416
3.0;0.6856383664952251;0.6856383582218935;0.685638354728277;0.6835880086004487
1.5;0.4945373536506413;0.4945373669990313;0.49453736960040695;0.5262648764441664
0.0;0.2790846562810089;0.2790846187508743;0.27908460781023325;0.2777930090705222
3.9;0.9266706519034549;0.9266706407310329;0.9266706440574357;0.9266706382637272
4.45;0.9204929433716846;0.9204929382079622;0.9204929481912603;0.8624860412829368
0.0;0.06794999443906029;0.06794998633739541;0.06794997879325394;0.06794999784653118
3.0;0.6307938919536712;0.6307938839526289;0.6307938839712272;0.6307938794527818
3.6;0.6881046120247911;0.6881046074141555;0.6881045858961126;0.6631527364960058
3.5;0.7535578297990823;0.753557809876578;0.7535578075188035;0.7731731672538915
3.45;0.9690124731303656;0.9690124801416847;0.9690124846541576;0.9685482264954192
3.0;0.8043511692333898;0.8043511758269685;0.8043511921612244;0.8031970384800108
3.0;0.7799249368991914;0.7799249426279504;0.7799249620950347;0.7799249450023795
3.5;0.9436542812520791;0.9436542712745363;0.9436542704307187;0.9440544742835338
4.2;0.9721998976200896;0.9721998964403737;0.9721998955436102;0.9863814864889403
3.25;0.6195316720970174;0.6195316840512661;0.6195317014529866;0.6184266126687935
2.0;0.6568222210381782;0.6568222273537601;0.6568222100155388;0.6568222097110021
0.0;0.30176748138660897;0.30176747062781806;0.30176748198743886;0.2732767521435402
4.25;0.774899172004242;0.7748991809023432;0.7748991852218081;0.7748991818942437
4.25;0.7269915014489041;0.7269915074108374;0.7269914837864382;0.6725255901058398
3.0;0.8752261191448594;0.875226130517389;0.8752261289673074;0.8752261242885768
1.5;0.5307848098414467;0.530784825925481;0.5307848107839519;0.5307848068722986
4.25;0.7506821254978162;0.750682154435859;0.750682145176714;0.8412275075072712
3.5;0.673091817801613;0.6730918590230617;0.6730918069467158;0.6730918019559207
3.75;0.7178124538031884;0.7178124495815815;0.7178124478106622;0.7157468112506062
3.75;0.9089459050387515;0.9089459078278614;0.9089458961892553;0.8279402829473044
3.75;0.8991556732137488;0.8991556666869838;0.8991556871628472;0.8937392163190697
3.5;0.7170781803982631;0.7170781723913793;0.7170781804191179;0.7488468039657096
4.25;0.9038130315523593;0.9038130232604435;0.9038130336035639;0.9163135949407586
3.0;0.8335252429901084;0.8335252355254783;0.8335252395003505;0.8570033266299641
3.5;0.650808295191463;0.6508082868305164;0.6508082882161628;0.6508082960661329
3.35;0.6960851213249694;0.6960851130335631;0.6960851376855852;0.7142891797147433
3.25;0.5649507525246373;0.5649507550590382;0.5649507583589156;0.574041670270879
4.4;0.880404053689117;0.8804040753657049;0.880404078399291;0.9040843481835906
5.0;0.9593762558575507;0.9593762604836139;0.959376249461766;0.9593762589568023
4.4;0.8458352838275448;0.8458352665265492;0.8458352726937143;0.8458352793576409
0.0;0.4095422261160671;0.4095422034225801;0.4095422084778266;0.4095422148297946
3.5;0.8750040044488135;0.8750040181515218;0.8750039995743141;0.8654593249066433
3.9;0.8701600223874038;0.8701600218509021;0.8701600242779167;0.8701600172889272
5.0;0.854587809422008;0.854587832401863;0.8545877960429799;0.8545878094169194
0.0;0.1469202617863326;0.14692026842252523;0.14692024941889437;0.19122081627873264
3.0;0.8087115928936905;0.8087115965381264;0.8087116000317853;0.8105317688789733
3.0;0.8483400989099529;0.8483401010551305;0.8483400971202528;0.8483401052058327
4.25;0.9099115587717896;0.9099115566766852;0.9099115575867318;0.8571437955330029
0.0;0.3480832933429976;0.34808330599211723;0.34808330381826574;0.3480832948278912
3.5;0.7971507969558742;0.7971508116397049;0.7971507939220998;0.8291324843531153
3.1;0.460541121752309;0.4605411062092314;0.4605411144605492;0.4605411034808018
3.0;0.8185714764334392;0.8185714849839609;0.8185714667206131;0.818571484574318
3.0;0.7201848446777396;0.7201848144719715;0.7201848093651879;0.7542875646241856
3.0;0.8877720626026672;0.8877720636870611;0.8877720456996087;0.8877720495002865
3.75;0.8956172512172279;0.8956172447904425;0.8956172519101127;0.8938992517800964
0.5;0.518671172029889;0.5186711885479183;0.5186711763972348;0.5186711838609733
2.5;0.7016985115649098;0.7016985084061153;0.7016985145918266;0.7192050838748452
3.0;0.7483373868031495;0.7483373985943811;0.7483374010572917;0.8081392454831778
3.75;0.6735357481305917;0.6735357410195651;0.6735357521308573;0.6313307655519489
3.5;0.9205455606855516;0.9205455553341015;0.9205455463703304;0.9205455580576416
3.9;0.8170911073037952;0.8170911149874118;0.817091109431637;0.8405963670060278
2.75;0.7993559836660054;0.7993559939133905;0.7993559881900321;0.7993560033389917
3.0;0.8849352254463729;0.8849352479581349;0.8849352427774261;0.8876684054233653
4.4;0.942624639104863;0.9426246439179743;0.9426246374431542;0.8643863494609333
2.0;0.7016527472771502;0.7016527534795962;0.7016527465246449;0.7016527540962154
3.5;0.9158122796432816;0.9158122700458174;0.915812284424679;0.9152168149700576
3.4;0.5967520976937014;0.5967521075841502;0.5967520722713737;0.5846142474753329
4.95;0.8852021389399267;0.8852021370030219;0.8852021382489057;0.8736779456611895
3.75;0.8150987712229549;0.8150987778067241;0.8150987954679917;0.8219352921766082
0.0;0.37565620046092946;0.3756562065676742;0.3756561883878383;0.36342117796676515
3.75;0.8389215687190432;0.8389215747975082;0.8389215685121364;0.8348213048819417
2.9;0.2372377851493761;0.23723775714738363;0.2372377839724148;0.23723778003725993
4.75;0.408773111440348;0.40877309246886534;0.40877310025998587;0.49691745658594744
4.9;0.8853577850942844;0.885357776416873;0.8853577832783912;0.8853577932078232
4.25;0.9445159207106623;0.9445159239378519;0.9445159239554469;0.9445159241460224
3.9;0.9390144243591555;0.9390144264396536;0.9390144195622729;0.929692524060002
1.95;0.7418369131071204;0.7418369047116635;0.7418369107087496;0.745539140636394
3.75;0.9508120258425448;0.9508120211771857;0.9508120256049223;0.9508120248130472
4.25;0.04456063808507357;0.044560627803528256;0.044560627803528256;0.044560627803528256
3.0;0.8274598054826415;0.8274597957697547;0.8274597873812498;0.825436989173653
2.25;0.8354636348616432;0.8354636301418106;0.8354636284617944;0.8273896391377605
2.5;0.41209166713541606;0.41209165973991335;0.4120916469904869;0.46201905012675315
3.0;0.7658178342774019;0.7658178408510549;0.7658178486344652;0.7938396998637908
3.25;0.7061244737771755;0.7061244759244467;0.7061244628367354;0.7132991330137762
4.0;0.8356744357069864;0.8356744474481519;0.8356744439076355;0.7884200806819791
4.75;0.6438863525506873;0.6438863479511354;0.643886349801261;0.7478316536906713
3.0;0.8505953307549803;0.8505953170735333;0.8505953249377182;0.8521655231929682
3.4;0.7779090842820632;0.7779090702714171;0.7779090856454587;0.7779090640395961
3.4;0.6935997949714393;0.6935997933134884;0.6935998156255061;0.6935998055791737
0.5;0.49554580581999996;0.49554580645386104;0.49554580111083324;0.49554581478992826
1.9;0.6767791653405222;0.6767791805045851;0.6767791760250266;0.6597541476724519
4.5;0.9871551523716862;0.9871551552603087;0.9871551526162373;0.9896687353868436
3.2;0.8417424813897593;0.8417424915531306;0.8417424870385954;0.8417424813646831
3.25;0.9253048089905554;0.9253048251103514;0.9253048211720984;0.9228020846745336
3.25;0.790623855883724;0.7906238485174676;0.7906238493547395;0.7906238635163747
3.25;0.8984106665206145;0.8984106729925562;0.8984106656901247;0.8918564306647472
3.0;0.7440210657586864;0.7440210625069658;0.7440210714610728;0.7440210880113852
3.45;0.6745707776303667;0.6745707844364892;0.6745707776912402;0.674570757943845
3.7;0.8248909338736558;0.8248909243211746;0.8248909290757253;0.9143960357309948
3.5;0.8148949846189457;0.814894983161315;0.8148949816614222;0.8328075304678539
2.75;0.6560891990286701;0.6560892037027114;0.6560891811699547;0.6977674572011323
3.1;0.7581043113634872;0.7581043176886226;0.7581043239537383;0.7581043388016137
3.4;0.886386013885874;0.8863860208711806;0.8863860304688606;0.8813372791516173
3.25;0.23322113144940465;0.23322112408003373;0.23322115791083553;0.23322112104364143
3.35;0.6495356184739796;0.6495355918714384;0.649535610113811;0.6495355957022204
4.9;0.8980596597297106;0.8980596601222302;0.8980596663307044;0.9179323563797589
3.5;0.7400060717488803;0.7400060883838734;0.7400061226724282;0.740006095327926
4.65;0.9557485958670083;0.9557485900913637;0.9557485999504601;0.9632676352599667
4.75;0.7104893326269889;0.7104893420218522;0.7104893211235992;0.6963405591944064
4.7;0.9847496891867887;0.9847496888519989;0.9847496926561372;0.9847496915119386
3.5;0.7595868317009565;0.7595868802545781;0.7595868691124499;0.7595868785247988
3.25;0.8216703493581496;0.8216703463761895;0.8216703305248186;0.8422382261301349
