Human;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Sum
2.5;0.9802983385540632;0.989587044012611;0.9783856090697343;0.989587044012611;0.9758916481435184;0.9749751925062805;0.9723303539395912;0.9749751925062805
4.0;0.9523552498886627;0.9888562835069337;0.970899156205359;0.9888562835069337;0.9511450824403094;0.9874440030872729;0.9691715599077702;0.9874440030872729
3.5;0.9303646724400422;0.9715275828106036;0.9034171648498177;0.9715275828106036;0.897079361423132;0.9481192485742105;0.8757590710439096;0.9481192485742105
2.5;0.9250184128048986;0.8715842324679104;0.9180806900118337;0.8715842324679104;0.8490319705649428;0.863097135083201;0.865122066204294;0.863097135083201
2.5;0.9617304579379317;0.9820286486119711;0.966012071251935;0.9820286486119711;0.9824402249991682;0.979012032902626;0.9874176797391886;0.979012032902626
5.0;0.9865045452182084;0.9933445014979984;0.9885676184294471;0.9933445014979984;0.98500965583562;0.9918250195637396;0.985383033535726;0.9918250195637396
4.25;0.9542046182871985;0.9783843423643662;0.9464418775241693;0.9783843423643662;0.9519596193364972;0.9755492587898247;0.9435526592932987;0.9755492587898247
2.5;0.9600018359522007;0.9643219781028618;0.9444775300291638;0.9643219781028618;0.9785142421455659;0.964149962991188;0.9752490230706033;0.964149962991188
2.95;0.9630940226249385;0.989190820508913;0.9625730130818062;0.989190820508913;0.9825752727835682;0.9886387966767415;0.991906703010329;0.9886387966767415
3.0;0.9792305043447006;0.9896077026865038;0.9798776642617656;0.9896077026865038;0.979070817800147;0.9890886699797713;0.9798007597591419;0.9890886699797713
3.45;0.9777176623961806;0.9925740329853211;0.9861031440137701;0.9925740329853211;0.9909943171153199;0.9921803550429964;0.9976622920121959;0.9921803550429964
2.5;0.9721463748300605;0.9838277405234185;0.9626115471462785;0.9838277405234185;0.9744733128159471;0.974688675181239;0.9734165272656305;0.974688675181239
0.5;0.9444293059243792;0.9409806665679705;0.9346690773054934;0.9409806665679705;0.8883931499152725;0.9307727376919497;0.9115398333958705;0.9307727376919497
4.5;0.9437507017246876;0.9609210754091934;0.9353978454462004;0.9609210754091934;0.9724716159740435;0.9603259639619683;0.9779002275571421;0.9603259639619683
2.0;0.8985799501959945;0.876650021271186;0.9130505176508106;0.876650021271186;0.8828812320254315;0.8692101926466395;0.907927880358561;0.8692101926466395
2.0;0.9296513338363198;0.9363891867751112;0.9393694196974864;0.9363891867751112;0.9297470867210592;0.9217803609734919;0.9328901980511837;0.9217803609734919
3.5;0.9889957912776078;0.9980718647752345;0.9904011258387513;0.9980718647752345;0.9880876569778901;0.9979337758779409;0.989964820769462;0.9979337758779409
3.5;0.9722219531460911;0.9882574964583335;0.9733577910821213;0.9882574964583335;0.9740777589195312;0.930532706147044;0.9864215768679548;0.930532706147044
4.0;0.9936858474882622;0.9898083974651801;0.9915215627164979;0.9898083974651801;0.9936858474882615;0.9886612547742097;0.991521562716499;0.9886612547742097
3.5;0.9919320520127591;0.9946822468371319;0.9884447588787668;0.9946822468371319;0.9299703436776962;0.9893075653621515;0.9198893228239363;0.9893075653621515
4.0;0.9940301052989581;0.9923203965872155;0.9917150933269333;0.9923203965872155;0.9958285002664787;0.9869487933884361;0.9955479488812219;0.9869487933884361
2.5;0.9447895863593554;0.965924101112933;0.9273188764815964;0.965924101112933;0.899263706562031;0.9552712476975176;0.8827301621857669;0.9552712476975176
3.0;0.9780536206930389;0.9809191105848355;0.9748841865081659;0.9809191105848355;0.9472358442216378;0.9658173585988606;0.9340610001210501;0.9658173585988606
3.0;0.931363954766791;0.9565002274310109;0.9514386133743599;0.9565002274310109;0.9757494397884213;0.9561891352317855;0.9823795086742547;0.9561891352317855
3.0;0.9153590772624379;0.9572696270024081;0.9252540104807562;0.9572696270024081;0.9065832174675058;0.950384527930915;0.9167279848401454;0.950384527930915
1.0;0.8879958214147792;0.8614852605576694;0.903997729236037;0.8614852605576694;0.8065629680886532;0.8245253633010152;0.8465361478582759;0.8245253633010152
2.0;0.9527464811634715;0.9688340580207583;0.9613853707493473;0.9688340580207583;0.947637377580434;0.9614836729746128;0.9595028342685814;0.9614836729746128
2.0;0.9134920678391405;0.9516151699224504;0.9043978210788414;0.9516151699224504;0.9772317965197957;0.9496883155640571;0.9794769752431324;0.9496883155640571
4.5;0.9921424616609521;0.9945718593264025;0.9946388936940198;0.9945718593264025;0.9074852114370302;0.9747228787785898;0.8620004363538094;0.9747228787785898
4.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.9801885204679763;0.9955197702985057;0.9885670054773383;0.9955197702985057;0.8487163489893719;0.9707606267695088;0.8239590979231768;0.9707606267695088
3.0;0.9757503939168838;0.9894995827638708;0.975399293053854;0.9894995827638708;0.985243133467476;0.9885083566087035;0.9910067150955318;0.9885083566087035
4.15;0.9507141018009861;0.9832743730392156;0.9681691464878481;0.9832743730392156;0.7133538085174034;0.7591655495638486;0.6869859486611632;0.7591655495638486
2.5;0.9364204562385375;0.9607731402647383;0.903628497955388;0.9607731402647383;0.8807958492827145;0.9414186148190485;0.8518952679627578;0.9414186148190485
3.5;0.9702307549228392;0.9855390741230542;0.9777191114432708;0.9855390741230542;0.9680222688554677;0.9843109314499825;0.9764097048646465;0.9843109314499825
4.0;0.9301120909513;0.9608453983412885;0.9422259344794294;0.9608453983412885;0.8733071076163836;0.9465629498774647;0.8384508493997133;0.9465629498774647
5.0;0.985692347891151;0.9585706400096748;0.989325655771457;0.9585706400096748;0.6433071194652686;0.661096605879663;0.5418482546763833;0.661096605879663
4.8;0.9949115552662816;0.9976302054381737;0.9957221308321055;0.9976302054381737;0.9976768236088018;0.9974579386463777;0.9981393901217401;0.9974579386463777
0.0;0.8306021878412444;0.7970142014142556;0.8469972207448877;0.7970142014142556;0.7587040551662976;0.7315870435560964;0.7117910549512212;0.7315870435560964
4.6;0.9833755596364544;0.9873785731718591;0.9858259395292032;0.9873785731718591;0.9819982685554339;0.9851222136077904;0.9826342905990659;0.9851222136077904
3.0;0.9524006300782168;0.9580972242960782;0.9529503999370447;0.9580972242960782;0.9551196813555399;0.9485998418473736;0.9554172677212328;0.9485998418473736
2.7;0.9284758402762247;0.9593621990648091;0.9457520901753915;0.9593621990648091;0.9725882520788255;0.9590440659636685;0.9805968570837573;0.9590440659636685
3.6;0.9837584763808325;0.9929581439167673;0.975846084914846;0.9929581439167673;0.9837628354872971;0.9887165749390314;0.9852307540328622;0.9887165749390314
3.75;0.9792225790731979;0.9883245810062108;0.9753513266330401;0.9883245810062108;0.9916689123404764;0.9831242993133315;0.991167454556422;0.9831242993133315
3.65;0.9377160427183676;0.9754459293593423;0.9519245308233407;0.9754459293593423;0.9474440515816336;0.9755909595029952;0.9565998987178332;0.9755909595029952
0.0;0.9280710211755232;0.9361407368898956;0.9302582312904516;0.9361407368898956;0.9736822071911502;0.9382630676171413;0.9850144516691779;0.9382630676171413
3.0;0.9356977882128141;0.970203131670343;0.9614451382174127;0.970203131670343;0.8472733713011859;0.9540116325307566;0.8220281025033853;0.9540116325307566
4.75;0.9960170473384387;0.9739840966423877;0.9938643094919833;0.9739840966423877;0.9567119374594341;0.9779435627018334;0.9347535353758909;0.9779435627018334
3.6;0.9868293941678504;0.9973401660358648;0.9857179240607641;0.9973401660358648;1.0000000000000002;0.9979545344907265;0.9999999999999993;0.9979545344907265
3.5;0.9908600848917696;0.9897310439966418;0.9825356889971394;0.9897310439966418;0.9975079792070215;0.9840115903125926;0.9957184436574712;0.9840115903125926
2.75;0.9662429490352137;0.9676556940180383;0.9546377434930008;0.9676556940180383;0.9042740647961466;0.9626559224146934;0.9035997845790743;0.9626559224146934
5.0;0.9956118474474346;0.9843636546815515;0.9955945143167033;0.9843636546815515;0.9984964938985985;0.9699812028759426;0.997137693685579;0.9699812028759426
4.0;0.9593742142993666;0.9630061460646041;0.9714207006900425;0.9630061460646041;0.9590459620503302;0.9606508859898033;0.971152995320838;0.9606508859898033
3.0;0.9599931170030811;0.8593030836860085;0.9588149927956415;0.8593030836860085;0.9482975691324965;0.8161182180069078;0.9702048159846779;0.8161182180069078
3.5;0.9526692320675143;0.9753881384342435;0.9677904285960599;0.9753881384342435;0.8199106318549244;0.9573218117365179;0.7928912909194128;0.9573218117365179
3.35;0.9372826679883934;0.9813442240354258;0.9630461247424025;0.9813442240354258;0.9369390894472385;0.9793718788171637;0.9617495536703506;0.9793718788171637
3.2;0.9665065774929585;0.9745957645465159;0.9687791733541996;0.9745957645465159;0.8137115048359939;0.9192170239106647;0.7540176622998725;0.9192170239106647
3.6;0.9627763975805121;0.9657904927312257;0.9665134339256412;0.9657904927312257;0.9552394708407548;0.9612283319185546;0.9568036672214493;0.9612283319185546
3.75;0.9555270710909569;0.9828990704315977;0.9682131410048627;0.9828990704315977;0.9869486635350625;0.9937700400033109;0.9970790850927985;0.9937700400033109
4.0;0.9849340055704792;0.9957254439371097;0.9843982981013005;0.9957254439371097;0.9849340055704799;0.99531719726659;0.9843982981013006;0.99531719726659
3.75;0.9761484924841318;0.9892606024733416;0.9810452708220838;0.9892606024733416;0.9764046108046546;0.973771262098992;0.9892249366512947;0.973771262098992
3.5;0.9666379462825259;0.9915495078678955;0.9768242916497785;0.9915495078678955;0.965397346715754;0.9901105025802379;0.9755327783460048;0.9901105025802379
3.5;0.9899938869615299;0.9887138495648058;0.9827074248631763;0.9887138495648058;0.842300421989814;0.9390518901762923;0.8091984129904933;0.9390518901762923
4.25;0.9885379174517112;0.9921170437020559;0.9888168266829895;0.9921170437020559;0.9979095637759234;0.9922711383090432;0.9980754752521337;0.9922711383090432
0.0;0.8872982046889402;0.8928446951537927;0.8733154027276983;0.8928446951537927;0.8357758441543975;0.8474482859741354;0.8878691957740494;0.8474482859741354
3.5;0.9728495306352214;0.9796161515412437;0.9657489548240465;0.9796161515412437;0.791106736000065;0.8439765285857359;0.7086051511836301;0.8439765285857359
2.75;0.9363780164514803;0.9545655369348521;0.9519522418955855;0.9545655369348521;0.9793218592863866;0.9527353735872934;0.9896607650228688;0.9527353735872934
5.0;0.9888801589333324;0.9912135290812304;0.9916980987245797;0.9912135290812304;0.8446026876008379;0.9079999338422664;0.8921520021905709;0.9079999338422664
3.75;0.9799098005075311;0.9885369211802971;0.9647686404817258;0.9885369211802971;0.9777916298634246;0.9865967760345646;0.9571540322628415;0.9865967760345646
3.45;0.9692602853535124;0.9902183231402011;0.9796854312777868;0.9902183231402011;0.9895306878387605;0.9894422394316437;0.9956637931932505;0.9894422394316437
3.0;0.9705959991632253;0.9918471751216127;0.9704363499265838;0.9918471751216127;0.9876947952868058;0.9907362895498151;0.9843154227770085;0.9907362895498151
2.25;0.9260035516964076;0.9438371449398734;0.9157085868692247;0.9438371449398734;0.8344751469767222;0.8563806994001953;0.8669055512687668;0.8563806994001953
3.25;0.9373141509483397;0.9498246904144934;0.9401631545018333;0.9498246904144934;0.9365937153729595;0.9505754827986439;0.9387326061440227;0.9505754827986439
4.2;0.9767653289994936;0.9708014248347642;0.9806006746259848;0.9708014248347642;0.9926503132735194;0.9854385517381974;0.9962236855882802;0.9854385517381974
4.25;0.9874343376770044;0.9921598517871493;0.982252032707908;0.9921598517871493;0.9944056559174056;0.9920184322891178;0.9928572671032301;0.9920184322891178
4.4;0.9866241808114823;0.9930457271771166;0.9912948593212461;0.9930457271771166;0.9510076790372644;0.9837391378135367;0.9787046709678046;0.9837391378135367
2.5;0.9556143768531161;0.9577866851592182;0.9391432834996459;0.9577866851592182;0.8863140336450877;0.9278547342030898;0.8075836617202233;0.9278547342030898
1.75;0.9150477734575255;0.8944526125012413;0.920604939354799;0.8944526125012413;0.9223748597881611;0.9392583386811005;0.9264588850643906;0.9392583386811005
3.5;0.9778972782153221;0.9822651236856812;0.9826953307291167;0.9822651236856812;0.9864670255354021;0.9743488128748251;0.9904401089329796;0.9743488128748251
3.5;0.9615815017142669;0.9904759248834217;0.9808248666130726;0.9904759248834217;0.9607367188694013;0.9892782743285896;0.9803142143272203;0.9892782743285896
5.0;0.999781017639008;0.9950707472655801;0.999986718510719;0.9950707472655801;0.999910897379607;0.9899828993594799;0.9997167821991294;0.9899828993594799
3.95;0.9931935934898665;0.9858217709068794;0.9911703918368628;0.9858217709068794;0.9989835088418396;0.9866558676773179;0.9983748056472537;0.9866558676773179
3.5;0.9565406547343784;0.9753744672475755;0.962738824163722;0.9753744672475755;0.9551072614402214;0.9724377781978845;0.9600668805260335;0.9724377781978845
3.25;0.8994671136871176;0.9288895850813645;0.9217782403108649;0.9288895850813645;0.8816722373736173;0.908707451917702;0.8697857758638535;0.908707451917702
4.5;0.9602277296311064;0.9815256440013251;0.9662701934742849;0.9815256440013251;0.8779584708912614;0.9544005112399991;0.8323483404560582;0.9544005112399991
0.0;0.8644982601518917;0.8973793277943899;0.8758720678437927;0.8973793277943899;0.813496294989292;0.8867804215591091;0.8186495228371657;0.8867804215591091
3.1;0.9631125176788834;0.9798527438083102;0.9608362343863122;0.9798527438083102;0.8905790212610263;0.9445577666368091;0.8638753608287993;0.9445577666368091
3.5;0.9845589900333115;0.9887509192901008;0.9847808366379756;0.9887509192901008;0.9836578974966224;0.9801395681165253;0.994496742246841;0.9801395681165253
4.25;0.9943374127006985;0.9972113111268944;0.9915423137440192;0.9972113111268944;0.9990285815098143;0.9983600229964702;0.999341586730583;0.9983600229964702
2.75;0.9082255468307445;0.9512991662843813;0.9310985158648925;0.9512991662843813;0.7418498970571381;0.9200144397379504;0.7618278711776881;0.9200144397379504
3.5;0.9487070138827834;0.9592438668235324;0.9390877600726698;0.9592438668235324;0.8756181602932518;0.933406428588245;0.8812501292663849;0.933406428588245
4.5;0.9929442838363938;0.9967308922183873;0.9962610719984989;0.9967308922183873;0.9753918458177724;0.9905545656112904;0.9840399889269039;0.9905545656112904
3.5;0.9785265567875286;0.9906034721144511;0.9809672448757638;0.9906034721144511;0.9763968938485093;0.9825943931305036;0.9878935710670111;0.9825943931305036
2.9;0.9631724199115728;0.9653237420028362;0.9491095861963393;0.9653237420028362;0.9099802657863211;0.9596199938739374;0.9040969493444002;0.9596199938739374
3.0;0.9708283078181802;0.9693822751629126;0.9614334055589316;0.9693822751629126;0.9900262697199629;0.9681776636813194;0.9909900071690386;0.9681776636813194
3.0;0.9725079536749156;0.9842645101221298;0.9702823161281128;0.9842645101221298;0.9896932399239002;0.9831495054698777;0.9895344169758782;0.9831495054698777
3.0;0.9434390063046161;0.953358103425885;0.9478783805815181;0.953358103425885;0.9124897000277044;0.9409594183128946;0.9051661963492957;0.9409594183128946
4.0;0.9053123567573383;0.9688512530295014;0.9281166348771756;0.9688512530295014;0.8466747960504476;0.953576613142527;0.8538241220051064;0.953576613142527
0.0;0.8710182085688117;0.8526571802069229;0.8490296783543069;0.8526571802069229;0.9259997409080496;0.8570034427130466;0.9400489327973909;0.8570034427130466
3.75;0.953757619280958;0.9766488433014545;0.9631913269731368;0.9766488433014545;0.8887439963305049;0.967368969423943;0.9142504107307229;0.967368969423943
3.0;0.9964448095844476;0.996777347027618;0.9971352870657274;0.996777347027618;0.9960624594635513;0.9967497491488233;0.9969943099163323;0.9967497491488233
2.5;0.9432056888376317;0.9419744086364796;0.9294597963963168;0.9419744086364796;0.9929469163617239;0.985049416657588;0.9914046042816903;0.985049416657588
3.5;0.9772978393807817;0.9920807623531448;0.974520958454649;0.9920807623531448;0.9928079307737043;0.9704861054271335;0.9945118642113278;0.9704861054271335
