Human;LiBlock - Original;LiBlock - CTakes;LiBlock - Metamap;LiBlock - MetamapLite
1.0;0.10504582862618075;0.10504582862618075;0.10166062057463085;0.10504582862618075
1.6666666666666667;0.07443604985468075;0.07521366896332662;0.12932763903298405;0.07602745994408144
2.0;0.1739953587872514;0.1935568889872077;0.13241107626394794;0.19575506578171362
0.3333333333333333;0.0;0.0;0.031814238148788886;0.0
2.3333333333333335;0.19530649948314072;0.21469566784137772;0.2534740045578518;0.2163940789966506
2.0;0.1420444988374646;0.1420444988374646;0.13333332538604736;0.1420444988374646
1.3333333333333333;0.1772669869302132;0.20857820148447068;0.19075057437335574;0.21243278814102134
2.6666666666666665;0.7432357508414471;0.7432357508414471;0.7470049209901579;0.7432357508414471
1.0;0.12499999999999999;0.12499999999999999;0.18749999999999997;0.12499999999999999
0.3333333333333333;0.0649599931231621;0.06660533905932736;0.06959824944236852;0.06660533905932736
1.3333333333333333;0.38659231426110885;0.39460032435485626;0.3435692880468734;0.39460032435485626
1.3333333333333333;0.164718202490136;0.1675079119228658;0.14284539718968983;0.1660831649200517
2.3333333333333335;0.1372554238548584;0.10404459786163234;0.10739077339515479;0.10507148239221822
3.0;0.4213448280359089;0.4213448280359089;0.38258811776093826;0.4106080000242773
3.0;0.16080434239225322;0.150130577903404;0.1681444299733498;0.16493929984738132
3.0;0.3358765609230523;0.3358765609230523;0.305051865784116;0.3358765609230523
1.3333333333333333;0.26115651378170024;0.2684027241001001;0.26936357303847036;0.2643818482245738
3.0;0.2226962388158139;0.2262631881325991;0.22543567909633175;0.2262631881325991
1.3333333333333333;0.031497039417435604;0.031497039417435604;0.03466876226407682;0.032686022523030676
4.0;0.29930342964228984;0.29930342964228984;0.20310241827417352;0.2684331749166761
2.6666666666666665;0.31100422402996564;0.3151887881790604;0.3197597656565079;0.3151887881790604
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.6666666666666666;0.17103914519814373;0.17578337597164567;0.18139141083653282;0.17578337597164567
0.3333333333333333;0.02836225886035594;0.04356428515141799;0.04291697532779301;0.04390400566436117
0.6666666666666666;0.07298209811170608;0.07298209811170608;0.07142859697341919;0.07499800855262889
0.3333333333333333;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.11145725168168114;0.11145725168168114;0.11145725168168114;0.11145725168168114
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
0.0;0.04650985556290354;0.045454561710357666;0.045454561710357666;0.045454561710357666
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.6666666666666666;0.06111112435658773;0.06111112435658773;0.05555558204650879;0.06111112435658773
0.0;0.07738648337712828;0.07738648337712828;0.07454592799340373;0.07572933579404861
0.0;0.049895252953395614;0.05029612581688027;0.04166668653488159;0.05233038268487639
0.6666666666666666;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.035841091522682195;0.035841091522682195;0.034429755402540535;0.035841091522682195
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
1.0;0.038985990710406516;0.038985990710406516;0.06226869351062636;0.038985990710406516
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.033333333333333326;0.03450327796711771;0.03450327796711771
0.0;0.0;0.0;0.0;0.0
0.0;0.07154233614824711;0.07154233614824711;0.06060606241226196;0.06060606241226196
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.09579972243679027;0.09579972243679027;0.06678345272593508;0.10379762501100116
1.0;0.10826017991365938;0.1111111044883728;0.1111111044883728;0.1111111044883728
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.037062465833055065;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
1.0;0.06716876983939116;0.06716876983939116;0.07056713914071208;0.06716876983939116
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.04003203845127179;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.031497039417435604;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
