Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min
0.3333333333333333;0.970731195980506;0.9863486556504616
0.3333333333333333;0.8485967909559797;0.7273501260923927
0.0;0.9428782956238153;0.9894447375827955
1.0;0.9687231020069103;0.9750712321693438
0.0;0.9781485632422;0.9801393261827006
0.3333333333333333;0.9690810181328658;0.9746365518864104
0.6666666666666666;0.9633700751727045;0.9740475374602737
0.0;0.9700042024256538;0.9637223248208618
0.0;0.9178050017333151;0.979874059989013
0.3333333333333333;0.9553789937796846;0.9393250004722212
0.0;0.9894894510327397;0.9893906271225262
1.0;0.9839933688640552;0.9837743637599592
0.0;0.9641351316949784;0.9676382576005338
0.0;0.9510270735865137;0.9638795118930427
0.3333333333333333;0.9935613865380415;0.984925877353394
0.0;0.9702880441781647;0.9868944576408402
0.3333333333333333;0.8150026626362461;0.7047622023097545
0.0;0.9725927675063503;0.9859631477418535
0.0;0.9902894287107088;0.9902055980423279
0.3333333333333333;0.9864129718908223;0.9841142359563912
1.0;0.9631250052832668;0.9699249398575507
0.0;0.9962939204698174;0.9964424552335281
0.3333333333333333;0.976083667800025;0.9851043774528324
0.6666666666666666;0.9817377492408528;0.9931902386762667
0.0;0.9686331552423367;0.9855266037296899
0.6666666666666666;0.9791305205017011;0.9784839109844963
1.0;0.9915895121386525;0.9928491191189888
0.0;0.9803299495925942;0.9798507091180706
0.0;0.9887059900433989;0.9895834344934049
0.0;0.9527297591516104;0.9863465354048592
0.0;0.9894248766337591;0.9686771746648501
0.6666666666666666;0.9867078327444108;0.9901820028904622
0.3333333333333333;0.9967473420566052;0.9931499523001447
1.0;0.9902614727938325;0.9897908547545626
0.6666666666666666;0.9944079108907085;0.9890687165264493
0.3333333333333333;0.9901167326359186;0.9959941470596289
0.3333333333333333;0.9639698387866874;0.9822578002145465
0.0;0.8981417423719265;0.9938450978652431
0.3333333333333333;0.9516703130356682;0.9891294765183614
0.0;0.953865922843351;0.9774020209295783
0.0;0.9918613169783898;0.9736831393959231
0.0;0.9804761077895675;0.9858742341572806
0.3333333333333333;0.9775052278953743;0.9831847355223622
0.3333333333333333;0.9525089938544277;0.954684867742448
0.6666666666666666;0.9804485456201252;0.9842305518430845
0.3333333333333333;0.927806631905833;0.9742352752362891
0.0;0.9755948750321337;0.9767554402242773
0.3333333333333333;0.9820858628803083;0.9846175493965825
0.0;0.9508013944867656;0.976621872723236
0.0;0.9718675797280717;0.9714783246599925
0.0;0.9434021228849009;0.9421574011599526
0.0;0.9845807046412198;0.9862614399111795
0.3333333333333333;0.9438437555164868;0.9529083439567096
0.0;0.9557762742912529;0.9839952265209627
0.0;0.9705881256863637;0.9754366435170103
0.3333333333333333;0.9328965386560697;0.8961141272427099
0.3333333333333333;0.9829587419613676;0.9817089077272549
1.0;0.9832113129236526;0.9827809188303804
0.0;0.9711495816750577;0.9849355894100398
0.0;0.9942530218715498;0.9944599573358496
0.3333333333333333;0.9803764127794858;0.9917529436857538
0.0;0.9514273162994307;0.9800171181947362
0.3333333333333333;0.8529564489478303;0.9716703704939819
0.3333333333333333;0.9868316781145084;0.9860090562753538
0.3333333333333333;0.9284281012074377;0.9966983888741424
0.6666666666666666;0.962763248015764;0.9845344654048049
0.0;0.984700840732423;0.988805726550835
0.0;0.9614134381828977;0.9913582610982382
0.0;0.9892392508613603;0.9937115036530165
0.0;0.9838451217720257;0.9828303220279094
