Human;WBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-biosses_ner-none;WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-biosses_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-biosses_ner-none;WBSM_AncSPLCaiStrategy1_tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-biosses_ner-none;WBSM_JiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-biosses_ner-none
2.5;0.7563683201879916;0.19446111706564934;0.6528674888400251;0.7842894540157898;0.7563683201879916
3.5;0.8693061869552673;0.7484551991837489;0.8280010065959779;0.8859386096513665;0.8693061869552673
3.5;0.7257580478048891;0.21320071635561041;0.6745414281218877;0.7349260663800281;0.7257580478048891
3.0;0.756606845354188;0.5892556509887896;0.7231595390645638;0.7668209333078734;0.756606845354188
4.5;0.8905667994793469;0.7216878364870323;0.845595883738954;0.9095021017097311;0.8905667994793469
2.5;0.6584335720125424;0.36514837167011077;0.5751435970415786;0.6919040170139387;0.6584335720125424
3.5;0.8401501669952395;0.5393598899705936;0.7502326708246074;0.8760464108968794;0.8401501669952395
3.0;0.8595268797655028;0.7474093186836597;0.8415727738126193;0.864147475076054;0.8595268797655028
2.5;0.8918000449915796;0.5940885257860046;0.8290130520723575;0.9077787871418794;0.8918000449915796
4.0;0.9047437390839577;0.7580980435789034;0.8740050935921561;0.9165957059231985;0.9047437390839577
3.5;0.9322841590444468;0.7833494518006403;0.9038750933320692;0.9428861676163057;0.9322841590444468
3.5;0.8761287598004333;0.6703132679121727;0.8472651999014492;0.8812612480670373;0.8761287598004333
3.0;0.8382614764441023;0.7027494842451594;0.8095224227477401;0.847447865174647;0.8382614764441023
2.5;0.9342476523218385;0.8104432008587533;0.9078492548036282;0.9405056362899336;0.9342476523218385
4.0;0.8606112951087875;0.7627700713964739;0.8185760943034198;0.8812449195096698;0.8606112951087875
3.5;0.6108199560502072;0.35856858280031806;0.5284956089388655;0.6432117791477332;0.6108199560502072
2.5;0.7583656111258203;0.5590169943749475;0.7094375254384072;0.7794828888140958;0.7583656111258203
2.5;0.851745084137117;0.6929348671835833;0.8114458858933179;0.8634146992601511;0.851745084137117
5.0;0.9672010114591317;0.8888888888888888;0.9474042971979864;0.9817978037840694;0.967201011459132
4.25;0.8349682392948322;0.7750911453015731;0.8087425795089835;0.8457189253023436;0.8349682392948322
2.5;0.8029105642797769;0.5000000000000001;0.7182704921552211;0.8404445986386775;0.8029105642797769
2.95;0.9114614002521825;0.6666666666666667;0.8883947213498443;0.9164635235792373;0.9114614002521825
3.0;0.9225311098662107;0.8380891004365535;0.9096752862918627;0.9251379246317427;0.9225311098662107
3.45;0.987110510344827;0.8660254037844387;0.9701572241649185;0.9901682585530401;0.987110510344827
2.5;0.8372572665162196;0.6676978608895885;0.7945040723442478;0.8494154309064954;0.8372572665162196
0.5;0.6507508108191375;0.22956494737178135;0.5596320137705919;0.6821123541734248;0.6507508108191375
4.5;0.7052376606968424;0.4082482904638631;0.6329103855040099;0.7318250979076196;0.7052376606968424
2.0;0.7767848170240218;0.5262348115842176;0.6737719948400777;0.8240613395420362;0.7767848170240218
2.0;0.6662944803055054;0.4070135768850545;0.5911011350832739;0.6950851987316448;0.6662944803055054
3.5;0.9607087139358276;0.9428090415820635;0.951913065197413;0.9655593622410537;0.9607087139358276
3.5;0.9260714368934587;0.7745966692414834;0.888009022729292;0.9383691170327322;0.9260714368934587
4.0;0.9679605775822766;0.8888888888888888;0.9375021766046143;0.9802310178026155;0.9679605775822766
3.5;0.8642428767044086;0.774707953872363;0.851534164401867;0.8689507740511028;0.8642428767044086
4.0;0.995460701356683;0.8695819912499182;0.9889054109295662;0.9957091786354307;0.995460701356683
2.5;0.5006649034132507;0.15384615384615385;0.36455405596361445;0.5854637515088863;0.5006649034132508
3.0;0.8497859275926699;0.7163236234605813;0.8311766168836129;0.8539641986881066;0.8497859275926699
3.0;0.6451535707005304;0.38177085778546666;0.5800840393411346;0.6672891481166808;0.6451535707005304
3.0;0.6573439261351346;0.40824829046386296;0.5700713893344088;0.6947082279264081;0.6573439261351346
1.0;0.49159223351102627;0.2602896031476768;0.42910975523369305;0.5094135803699178;0.49159223351102627
2.0;0.9223305755912036;0.6963106238227914;0.8751201667672797;0.935735200176573;0.9223305755912037
2.0;0.5910166232707762;0.1178511301977579;0.48987152116734967;0.623062990332719;0.5910166232707762
4.5;0.9547049320696811;0.9090909090909091;0.9520182922160136;0.9549227030654419;0.9547049320696811
4.0;NaN;NaN;NaN;NaN;NaN
3.0;0.9945772385253789;0.9354143466934853;0.988189958158249;0.996191504975671;0.9945772385253789
3.0;0.9488648082985685;0.8922685978385125;0.9427101464044711;0.9498608994455718;0.9488648082985685
4.15;0.7780396678102125;0.7500000000000001;0.7646130103533597;0.7851966402473616;0.7780396678102125
2.5;0.8942734515034464;0.48349377841522817;0.8155737873802054;0.9222384445997373;0.8942734515034464
3.5;0.6853039983045159;0.6013377943029549;0.6830012312615183;0.6852336622984035;0.6853039983045159
4.0;0.7265845728547653;0.2357022603955158;0.6117635391483791;0.7596272861364285;0.7265845728547653
5.0;0.9861880273201284;0.9534625892455924;0.9731687912061523;0.991756149714229;0.9861880273201284
4.8;0.9580831814137565;0.8885233166386385;0.9417438700766427;0.9634761239445913;0.9580831814137565
0.0;0.6326931945999027;0.0;0.49507510086279083;0.6910385201947663;0.6326931945999027
4.6;0.9943920941068882;0.9486832980505138;0.9871354376636806;0.9958535989859054;0.9943920941068882
3.0;0.7989518162610401;0.6227991553292184;0.7640446160561934;0.8087609880922269;0.7989518162610401
2.7;0.6663744228882994;0.4213504858001923;0.5985963736170188;0.6946638990241767;0.6663744228882994
3.6;0.9377511294688182;0.8651809126974003;0.9244964725817439;0.9405928128419043;0.9377511294688182
3.75;0.9281267143969191;0.7977240352174656;0.8776402607583723;0.9644362067374104;0.9281267143969191
3.65;0.7163882465849025;0.5773502691896258;0.661404687025929;0.7412333737652026;0.7163882465849025
0.0;0.6869232739186859;0.33917798073754546;0.577767921730683;0.73808165403191;0.6869232739186858
3.0;0.7732705279359998;0.37499999999999994;0.6463248652261344;0.8244156092037485;0.7732705279359998
4.75;0.9264253722590546;0.8757549764126292;0.9192980275933619;0.9279004601181038;0.9264253722590546
3.6;0.9172794600570107;0.9011271137791659;0.9097926334915906;0.9210488704608525;0.9172794600570107
3.5;0.8794969814678046;0.778498944161523;0.8527858060660092;0.8888489516935849;0.8794969814678046
2.75;0.7178990342660355;0.40061680838488767;0.6542647260812358;0.7382261523173318;0.7178990342660356
5.0;0.9128709291752769;0.9128709291752769;0.9128709291752769;0.9128709291752769;0.9128709291752769
4.0;0.6559384829781185;0.5;0.6118691624968084;0.676409267966723;0.6559384829781185
3.0;0.8779499975706604;0.8451542547285166;0.8685807940474363;0.8805115269495792;0.8779499975706604
3.5;0.75626832610522;0.6689936080056726;0.7170209678622257;0.7759148723614898;0.75626832610522
3.35;0.7869253630703748;0.5773502691896258;0.7240144461051368;0.8072395387895628;0.7869253630703748
3.2;0.8951773971894815;0.787295821622217;0.85705030608767;0.9241722503639498;0.8951773971894815
3.6;0.8712327302405285;0.7262730392025629;0.8405575215718043;0.8807826723367567;0.8712327302405285
3.75;0.9706413353569235;0.8888888888888888;0.94246237578478;0.9812437681242895;0.9706413353569235
4.0;0.9492968886720097;0.8685990362153793;0.9289070143096015;0.9565986263281955;0.9492968886720097
3.75;0.8788805392006159;0.7706746355884523;0.8518824242744927;0.8871776554618047;0.8788805392006159
3.5;0.8448758003978263;0.7416198487095663;0.8191652765935393;0.8523591567303549;0.8448758003978263
3.5;0.926367261538184;0.8728715609439696;0.9142977773546048;0.9304118442743841;0.926367261538184
4.25;0.9058482188975315;0.8696565534786725;0.8965444702493389;0.9092116241654908;0.9058482188975315
0.0;0.6567053811547335;0.23200591622629663;0.5400729027007807;0.7083628602093269;0.6567053811547335
3.5;0.9636592411362056;0.7833494518006403;0.9261714512484372;0.9766080601051965;0.9636592411362056
2.75;0.6624326577317097;0.38138503569823695;0.5748652846293114;0.7013882212900364;0.6624326577317097
5.0;0.9529199215794624;0.8333333333333335;0.9417287473244201;0.9551686077976983;0.9529199215794624
3.75;0.9798934928795582;0.8333333333333335;0.9551711576269518;0.9858085624425081;0.9798934928795582
3.45;0.952732818900099;0.7715167498104596;0.9125276814730562;0.9725366756400186;0.952732818900099
3.0;0.8966385242969762;0.8597269536210953;0.8868283971651414;0.9018799877254876;0.8966385242969762
2.25;0.6613845634185804;0.33541019662496846;0.559604071875199;0.7056881915214049;0.6613845634185804
3.25;0.8060036424843801;0.5809475019311126;0.7352238307195452;0.8310486670996772;0.8060036424843801
4.2;0.9360261485913648;0.8164965809277261;0.9022864100461779;0.9511298778391407;0.9360261485913648
4.25;0.9527742658321393;0.8519427513705973;0.9366974562349629;0.9568162797162009;0.9527742658321393
4.4;0.9480802854829085;0.9032106474595009;0.9356276019250792;0.9521473422443235;0.9480802854829085
2.5;0.8325307149987902;0.4527331667344882;0.7722947599283467;0.850887800851512;0.8325307149987902
1.75;0.7372471742697477;0.4803844614152615;0.6363201101159848;0.7930155405549817;0.7372471742697478
3.5;0.9392083947650176;0.8320502943378437;0.9157825565237435;0.9468994984423095;0.9392083947650176
3.5;0.8196673823081588;0.7484551991837489;0.7925572450910693;0.8314195254079876;0.8196673823081588
5.0;0.9999999999999998;0.9999999999999998;0.9999999999999998;0.9999999999999998;0.9999999999999998
3.95;0.8975101176892036;0.8451542547285166;0.8840834442592972;0.90291894188433;0.8975101176892036
3.5;0.813436632551792;0.6689936080056726;0.7709744551945851;0.8272965524338279;0.813436632551792
3.25;0.6984829706928503;0.3333333333333333;0.6229319927100002;0.7277802347030468;0.6984829706928503
4.5;0.8400174916340293;0.5916079783099616;0.8109979342583109;0.8454494910970389;0.8400174916340293
0.0;0.6869846676954989;0.27524094128159016;0.5895276465494722;0.7252592326669668;0.6869846676954989
3.1;0.8543342343644149;0.8040302522073697;0.8507072358102188;0.8547574352988208;0.8543342343644149
3.5;0.9414653501073336;0.824621125123532;0.919916850556878;0.9472298788886208;0.9414653501073336
4.25;0.9422894769435083;0.8902638145194514;0.9351184875828211;0.9434712819824099;0.9422894769435083
2.75;0.6892025545893034;0.18490006540840973;0.533436273170621;0.7433188852383096;0.6892025545893034
3.5;0.6177638026369234;0.3849001794597505;0.5301818818672991;0.6535515304364025;0.6177638026369234
4.5;0.973103685424523;0.9029763504422532;0.9663394252496639;0.9741582340206009;0.973103685424523
3.5;0.8994835799640103;0.8164965809277261;0.8829106347284065;0.9036236289355457;0.8994835799640103
2.9;0.6986308071814196;0.3768445758127967;0.630687159583785;0.7211437931590017;0.6986308071814196
3.0;0.7923546292711283;0.6839411288813299;0.7644090638526155;0.8128329618402809;0.7923546292711283
3.0;0.7704690689361718;0.7035264706814485;0.726607220540022;0.81404804071798;0.7704690689361718
3.0;0.840076859761212;0.6056978774101714;0.7755453022152229;0.8599121674101986;0.840076859761212
4.0;0.827941034331615;0.43301270189221935;0.7612084607793943;0.8517885765435147;0.827941034331615
0.0;0.4863173255039101;0.0;0.2872731214946551;0.5772460973937545;0.4863173255039101
3.75;0.8735585298814638;0.8006407690254358;0.8597104458337429;0.8771076525242835;0.8735585298814638
3.0;0.9998615584652827;0.9931326192185401;0.9996584185332551;0.9998619853475557;0.9998615584652827
2.5;0.7346050101300453;0.631578947368421;0.7004980395141276;0.7504043518078946;0.7346050101300453
3.5;0.9356015729603354;0.824621125123532;0.9102310993482128;0.9441876895904081;0.9356015729603354
4.0;0.8850575008006807;0.8426587150642366;0.8685954917960498;0.8948106475006264;0.8850575008006807
4.5;0.8400128764819765;0.7378647873726218;0.8257259916058037;0.8436890109035692;0.8400128764819765
3.5;0.9212270892316918;0.7627700713964739;0.8804629764256849;0.9330237108398899;0.9212270892316918
2.5;0.7734686703576246;0.6236095644623235;0.7332029523327174;0.7861014750827227;0.7734686703576246
3.75;0.9242284839943596;0.7921180343813395;0.9077182278576235;0.9281493799227972;0.9242284839943596
3.5;0.7839821322848262;0.6227991553292184;0.7305408915940059;0.8031155746094372;0.7839821322848263
3.0;0.8986743907949488;0.760885910252682;0.8737592353204793;0.9044512963745159;0.8986743907949488
3.9;0.7657269659050125;0.6396021490668313;0.7315513880658461;0.7821383230921416;0.7657269659050125
3.25;0.8433735765632427;0.6362847629757777;0.7886160430786903;0.8616502694835455;0.8433735765632429
3.75;0.9258200997725514;0.9258200997725514;0.9258200997725514;0.9258200997725514;0.9258200997725514
3.4;0.7157087634580526;0.29814239699997197;0.6496285030627417;0.7290149490489182;0.7157087634580526
4.75;0.9074615175856086;0.8427009716003845;0.889958540494073;0.9134856183046144;0.9074615175856086
3.5;0.8216603631422845;0.760638829255665;0.7967111486030946;0.8337121305529261;0.8216603631422845
3.75;0.5865046277329814;0.11396057645963795;0.44350048252064067;0.6550225369007667;0.5865046277329814
3.25;0.7725332599152976;0.5837823967819283;0.7239626594814007;0.7891252937752888;0.7725332599152976
0.5;0.5682539784596189;0.1259881576697424;0.434796736675856;0.6224384039660598;0.5682539784596189
0.5;0.859241043137481;0.5222329678670935;0.7829895865833038;0.88426942027988;0.8592410431374812
3.75;0.9389469413965853;0.8176298175326769;0.8930635006321505;0.9662120249070251;0.9389469413965853
3.25;0.9435922699897703;0.8183879352825012;0.897539075974003;0.968789051025585;0.9435922699897703
2.5;0.8506449876811678;0.502518907629606;0.8111748441829958;0.857682645183461;0.850644987681168
4.95;0.9532352068335301;0.9166666666666669;0.9457229792326967;0.9547147736061192;0.9532352068335301
0.0;0.58455777527967;0.0;0.4146687179342184;0.647241709571818;0.58455777527967
3.4;0.9290901987741782;0.8322926022835953;0.9259401853464585;0.9291986149528263;0.9290901987741782
3.0;0.9054510545432398;0.7817359599705717;0.8681318613465533;0.9210510929418482;0.9054510545432398
3.5;0.7242424026879749;0.534425112026277;0.667491896819965;0.7437499238915314;0.7242424026879749
4.25;0.9478870627632683;0.8058229640253802;0.8972215499509532;0.96858809497857;0.9478870627632683
3.0;0.9980090891155907;0.9411764705882353;0.9951982843189467;0.9982733513665872;0.9980090891155907
3.9;0.9081621690485983;0.7923547734168841;0.8915628197983718;0.9128554994530061;0.9081621690485983
3.25;0.7007603551388962;0.502518907629606;0.6291563456742524;0.7304394314408348;0.7007603551388962
3.0;0.7237566862756897;0.30151134457776363;0.6372719011408784;0.7482008606929114;0.7237566862756897
3.5;0.882265028014672;0.8017837257372732;0.876312237008202;0.8829406534781783;0.882265028014672
3.25;0.7390177246190891;0.7071067811865475;0.7278072230556449;0.7429572682078153;0.7390177246190891
4.45;NaN;NaN;NaN;NaN;NaN
1.5;0.7043924184858829;0.5305581090772911;0.6645248148057648;0.7147053682989051;0.7043924184858829
3.0;0.8324367461498591;0.6529286250990104;0.7710066056631584;0.8566138995395886;0.8324367461498591
3.25;0.9117517756510755;0.6831300510639733;0.8590826848110836;0.9266195616676485;0.9117517756510755
3.9;0.934393924015205;0.9128709291752769;0.9208228098211722;0.9455702583108978;0.934393924015205
2.9;0.760270005611219;0.5661385170722979;0.7008242961894068;0.7829836730802636;0.760270005611219
2.0;0.6700623152181061;0.30261376633440124;0.5617156620628835;0.7195137202773539;0.6700623152181061
3.75;0.771792742555013;0.6131393394849657;0.7286069006655842;0.7854460585191985;0.7717927425550128
3.0;0.8650330803879799;0.7635417155709333;0.8401295002267909;0.8727697862870568;0.8650330803879799
3.0;0.7532417825446804;0.40911098476093494;0.6930159739755088;0.7682197067509214;0.7532417825446805
1.5;0.5130004520994139;0.11952286093343936;0.4057940195487859;0.5562531263559981;0.5130004520994139
2.4;0.7117375886682197;0.5222329678670935;0.6585684918400565;0.7333351903703703;0.7117375886682197
3.0;0.860656733075299;0.6848372968393664;0.8277922221397582;0.8696756119477507;0.860656733075299
0.0;0.37714188501199175;0.0890870806374748;0.22056010048795593;0.5070474174381085;0.37714188501199175
3.5;0.8394729805353829;0.6199643274591036;0.8159550821106883;0.8433265650167422;0.8394729805353829
3.5;0.9040805150733436;0.8520128672302585;0.8931324118665002;0.9067768252034867;0.9040805150733436
3.75;0.7895402251942436;0.7071067811865475;0.7617574127137291;0.8104134511682995;0.7895402251942436
4.9;0.9352561670103647;0.9308061022576076;0.9346049431663659;0.935291158071781;0.9352561670103647
1.25;0.4811117081859056;0.09805806756909201;0.37869875247188206;0.5182692062840415;0.4811117081859056
3.0;0.88332489715955;0.7324670207647144;0.8613218461887061;0.889715244897809;0.88332489715955
3.75;0.7210625281044071;0.44444444444444436;0.655754893285602;0.7407018942578804;0.7210625281044071
2.0;0.6005569467911716;0.24174688920761409;0.5048980650463174;0.6449076219744231;0.6005569467911718
3.0;0.860254560576979;0.6155870112510924;0.8019232511245948;0.8770738789738548;0.860254560576979
3.0;0.42126942492878977;0.20100756305184242;0.34299604980133946;0.46027277589100213;0.42126942492878977
2.1;0.8105910074671603;0.35805743701971643;0.6937156807591515;0.8514260868307951;0.8105910074671603
3.0;0.6972725912049997;0.35355339059327373;0.6380783749330781;0.7200722322520474;0.6972725912049997
1.5;0.49753284208650383;0.13363062095621217;0.42961928798825777;0.5180591034550127;0.4975328420865037
4.75;0.7678695937178762;0.6121460921524144;0.7123681227496846;0.7934827332745586;0.7678695937178762
3.6;0.7591284845248494;0.5330017908890261;0.6971472609146143;0.7790555581956747;0.7591284845248494
3.0;0.827359988326207;0.631578947368421;0.7694139193744305;0.8439691504567188;0.827359988326207
3.25;0.529723455176856;0.3733665229438655;0.4763056732848571;0.5782486737838531;0.5297234551768562
3.0;0.8433613610026867;0.6350852961085883;0.8015321339144464;0.8537152514111244;0.8433613610026864
1.5;0.7655470312023602;0.5833333333333334;0.7180036955169669;0.7829346497130301;0.7655470312023602
0.0;0.6652119880190812;0.1314304154907051;0.5805256749212752;0.6870315133541375;0.6652119880190812
3.9;0.9449664015732417;0.8790490729915326;0.9341219226086948;0.9471809667011171;0.9449664015732417
4.45;0.9874676664975965;0.8539864924534399;0.972703809094142;0.9911194773744465;0.9874676664975965
0.0;0.5662650854637352;0.0;0.43352346174055834;0.6201666546832164;0.5662650854637352
3.0;0.7492679353249037;0.3796283011826483;0.6532841530741758;0.7875779824098358;0.7492679353249035
3.6;0.7749147978737869;0.4364357804719848;0.7084866135616398;0.7922654632524471;0.7749147978737869
3.5;0.9021623322945584;0.7399400733959438;0.859895857192655;0.9167001677166228;0.9021623322945584
3.45;0.9545426817389513;0.9198662110078;0.9477902487959149;0.9566411087676531;0.9545426817389513
3.0;0.8059434924386185;0.6227523687795278;0.7672117707166167;0.8162096646115462;0.8059434924386184
3.0;0.8597404630174253;0.6227991553292184;0.8088806471444631;0.8750804884606362;0.8597404630174253
3.5;0.9338103714942825;0.8703882797784892;0.9283519462638387;0.9348683821977334;0.9338103714942825
4.2;0.9486720623809184;0.8999999999999998;0.943891597593532;0.9493879089063839;0.9486720623809184
3.25;0.7986191447178416;0.5078333750770082;0.7516641040116894;0.8084512453262334;0.7986191447178416
2.0;0.7802216266268581;0.4901430813958718;0.721675863203702;0.8066344812913743;0.7802216266268581
0.0;0.5445507604499328;0.0;0.41811474360892426;0.5901118854400651;0.5445507604499328
4.25;0.7877382066871847;0.7462025072446364;0.7739643979571497;0.7927565958868092;0.7877382066871847
4.25;0.8857181413454399;0.6674238124719146;0.8166751398379553;0.9152398948673974;0.8857181413454399
3.0;0.8636303810025495;0.7222222222222223;0.8255099541755331;0.8750028054158426;0.8636303810025495
1.5;0.7506435074438149;0.3846153846153847;0.6487692103174789;0.8059297297346664;0.7506435074438149
4.25;0.9837684488636458;0.9166666666666669;0.965621455317793;0.9888246411736757;0.9837684488636458
3.5;0.7392825659446685;0.5733421090450211;0.6884957868884085;0.7575502009691061;0.7392825659446685
3.75;0.8862088840358127;0.6984126984126984;0.8242234947039957;0.9151499127949595;0.8862088840358129
3.75;0.9912916626924005;0.8280786712108251;0.9789788634305793;0.992899402491906;0.9912916626924005
3.75;0.8979331672123263;0.7627700713964737;0.8797183419503016;0.9021334997106966;0.8979331672123263
3.5;0.948670342214853;0.8699635965232589;0.9425112729900036;0.9492354526995341;0.948670342214853
4.25;0.9999999999999998;0.9999999999999998;0.9999999999999998;0.9999999999999998;0.9999999999999998
3.0;0.9109264222408944;0.7745966692414833;0.8556707566385239;0.9359465692256435;0.9109264222408944
3.5;0.8378216988166258;0.7302967433402214;0.8018735996910478;0.8511113487863718;0.8378216988166258
3.35;0.7902313054768725;0.7144345083117603;0.763277063194076;0.8005453338243316;0.7902313054768725
3.25;0.6863650316594186;0.5191699914900666;0.6518386878393695;0.6994281567292566;0.6863650316594186
4.4;0.9033446232804375;0.8006407690254358;0.8784168306813576;0.9100081805629858;0.9033446232804375
5.0;0.9999999999999998;0.9999999999999998;0.9999999999999998;0.9999999999999998;0.9999999999999998
4.4;0.8215838362577491;0.8215838362577491;0.8215838362577491;0.8215838362577491;0.8215838362577491
0.0;0.44524867932323753;0.1178511301977579;0.3401815460219887;0.4863154931716564;0.4452486793232376
3.5;0.8017505857738126;0.5669467095138409;0.7435918314063867;0.8228408838552649;0.8017505857738129
3.9;0.9679906614443464;0.8999999999999998;0.945873177702244;0.9819887934396834;0.9679906614443464
5.0;0.9218155133450746;0.8432740427115678;0.904298475102095;0.9347444771476264;0.9218155133450746
