Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes
3.0;0.3831878925869279;0.36843146578848207;0.47176364298769613;0.3086066999241839;0.2964997266644405;0.4216370213557839;0.3411623759701865;0.3278221430753235;0.4437081174414275;0.45423975564763197;0.4377332601010348;0.5179957006674674;0.48304589153964794;0.4666666666666666;0.5367450401216932
0.0;0.14634557097094528;0.14634557097094528;0.21538904354589256;0.0778498944161523;0.0778498944161523;0.16692446522239712;0.10326954580160956;0.10326954580160956;0.18501158640840715;0.18657722392613335;0.18657722392613335;0.24362287322683318;0.14634557097094528;0.14634557097094528;0.2153890435458925
0.0;0.1303091726573752;0.1303091726573752;0.16787291667035048;0.0;0.0;0.08528028654224416;0.06447626586484694;0.06447626586484694;0.12624210285578372;0.17238499253031073;0.17238499253031073;0.1946063281216361;0.1303091726573752;0.1303091726573752;0.16787291667035048
0.2;0.19384118989120636;0.19384118989120636;0.24869880669013858;0.0;0.0;0.11547005383792514;0.08991896924908865;0.08991896924908865;0.17722651267134448;0.30483689862456925;0.30483689862456925;0.3268925341426517;0.24676516574135451;0.24676516574135451;0.2851694792424345
0.0;0.23791795588689207;0.28030663725466376;0.32366402245276676;0.0;0.05892556509887897;0.1679842102263232;0.140367780610056;0.18986225448401284;0.2600680869025954;0.29466798523117216;0.3327906573054026;0.360808106012172;0.4025192093599466;0.4315296093051852;0.43172184821474413
0.2;0.0;0.0;0.04891159880445184;0.0;0.0;0.04891159880445184;0.0;0.0;0.04891159880445184;0.0;0.0;0.04891159880445184;0.0;0.0;0.04891159880445184
0.2;0.22481008137773384;0.22481008137773384;0.344775782748645;0.0;0.0;0.1873171623163388;0.09911192204247077;0.09911192204247077;0.25724639027285545;0.39991224570987627;0.39991224570987627;0.4668958209706085;0.5052622789295321;0.5052622789295321;0.5415246252195373
1.8;0.28825391623768815;0.28825391623768815;0.2007065206663311;0.2581988897471611;0.2581988897471611;0.17928429140015903;0.27229668217344244;0.27229668217344244;0.18917995850706396;0.2988432534161859;0.2988432534161859;0.20861630498236178;0.28825391623768815;0.28825391623768815;0.2007065206663311
1.4;0.23692586724411696;0.24400459077735298;0.244414439097957;0.0;0.0;0.07844645405527362;0.1686668693080502;0.1739049381670506;0.19603791884327731;0.2790798164083261;0.28715894164263467;0.27476781717885895;0.28086735236939175;0.2888835443200665;0.2761299185951061
1.8;0.0668153104781061;0.0668153104781061;0.09534625892455921;0.0668153104781061;0.0668153104781061;0.09534625892455921;0.0668153104781061;0.0668153104781061;0.09534625892455921;0.0668153104781061;0.0668153104781061;0.09534625892455921;0.0668153104781061;0.0668153104781061;0.09534625892455921
2.0;0.15384615384615385;0.15384615384615385;0.15018785229652765;0.15384615384615385;0.15384615384615385;0.15018785229652765;0.15384615384615385;0.15384615384615385;0.15018785229652765;0.15384615384615385;0.15384615384615385;0.15018785229652765;0.15384615384615385;0.15384615384615385;0.15018785229652765
0.0;0.18932513952956986;0.18932513952956986;0.31402634164146886;0.0;0.0;0.21677749238102995;0.14166869527500645;0.14166869527500645;0.2898955575259014;0.20316167711100158;0.20316167711100158;0.32106619375358864;0.18932513952956986;0.18932513952956986;0.31402634164146886
0.8;0.20043364988264598;0.20043364988264598;0.2819063512790902;0.09534625892455924;0.09534625892455924;0.22222222222222227;0.16797379106570615;0.16797379106570615;0.26371651954347103;0.21118208818724513;0.21118208818724513;0.28790742605747627;0.20043364988264598;0.20043364988264598;0.2819063512790902
2.2;0.43811646441778207;0.45367173317117926;0.36429022370690667;0.314970394174356;0.3268602252303068;0.2730094531159741;0.38659113818048607;0.40084692319714504;0.32547271063086153;0.46776634562830016;0.48383817325898903;0.38728907678423585;0.43811646441778207;0.45367173317117926;0.36429022370690667
1.4;0.3181239756991414;0.30058685665538437;0.2545024128079135;0.0;0.0;0.0;0.20561209062878363;0.19315914474563795;0.1620287288026532;0.37596483200927033;0.35667604453911683;0.30388886806100635;0.3181239756991414;0.3005868566553844;0.2545024128079136
1.8;0.4043889466594302;0.4043889466594302;0.45118799144387317;0.14907119849998599;0.14907119849998599;0.27668578554642986;0.33636873782106624;0.33636873782106624;0.40406417081185914;0.44184692901441686;0.44184692901441686;0.4773947358768308;0.5100802298966836;0.5100802298966836;0.525295209211117
3.0;0.321057519454145;0.321057519454145;0.5263824878457197;0.19999999999999996;0.19999999999999996;0.45184805705753195;0.26528053599614027;0.26528053599614027;0.49232362050804807;0.38526193896442673;0.38526193896442673;0.5655642881571014;0.4426127384472137;0.4426127384472137;0.597170704831712
1.2;0.168205679956661;0.17895381744484523;0.3023502412827851;0.10846522890932808;0.11547005383792514;0.26215206019559845;0.13639093111363837;0.14517718806534524;0.2811864526434218;0.19069987775399283;0.20278225689052684;0.31703274958709876;0.168205679956661;0.17895381744484523;0.3023502412827851
0.2;0.28694039498735685;0.28694039498735685;0.3182020655835483;0.0;0.0;0.12371791482634838;0.18289360117734418;0.18289360117734418;0.24680013279773977;0.3460562559481565;0.3460562559481565;0.3598644797034899;0.2869403949873568;0.2869403949873568;0.3182020655835483
0.2;0.1313059193192502;0.1313059193192502;0.08962490078406837;0.0;0.0;0.0;0.07194691644333358;0.07194691644333358;0.04877098406800424;0.16505469491521485;0.16505469491521485;0.1133336051272849;0.13130591931925018;0.13130591931925018;0.08962490078406835
0.6;0.14594671575755547;0.14594671575755547;0.197645151754189;0.0;0.0;0.0917662935482247;0.05643351342878523;0.05643351342878523;0.1328866878094598;0.23101598011801106;0.23101598011801106;0.2594009610941409;0.26612338475904224;0.26612338475904224;0.2853185583672692
0.2;0.16525368094488263;0.16525368094488263;0.22845197418063642;0.09166984970282112;0.09166984970282112;0.18057877962865385;0.1191159064300596;0.1191159064300596;0.19851069715398967;0.21466094083804607;0.21466094083804607;0.26059101199227824;0.16525368094488257;0.16525368094488257;0.22845197418063637
0.2;0.19303110214307617;0.19303110214307617;0.23854236937554274;0.0;0.0;0.10050378152592121;0.12197948048047813;0.12197948048047813;0.18774706894369553;0.23033788925143914;0.23033788925143914;0.26543771965701307;0.28513373849565055;0.28513373849565055;0.30506729431153135
0.0;0.19780057112058494;0.18208640671743195;0.17374231151565833;0.0;0.0;0.05337605126836238;0.13414047245390676;0.12310679594972966;0.13434849272384733;0.24186094791662632;0.2232196264518966;0.20160484642287727;0.19780057112058488;0.1820864067174319;0.17374231151565833
0.2;0.33661823145917513;0.33661823145917513;0.4251880205624012;0.0;0.0;0.25048971643405976;0.19646254219923684;0.19646254219923684;0.3523807320446983;0.44453256385982387;0.44453256385982387;0.4828180587497366;0.3998042259342732;0.3998042259342732;0.45807393862361445
0.2;0.1294906114844336;0.1294906114844336;0.26488638416750443;0.0;0.0;0.18973665961010275;0.06992022262803604;0.06992022262803604;0.2307161958859337;0.16736942703752103;0.16736942703752103;0.2866556009068615;0.1294906114844336;0.1294906114844336;0.26488638416750443
2.0;0.2118275498693785;0.2118275498693785;0.13936622636906523;0.0;0.0;0.0;0.1119678298008695;0.1119678298008695;0.07269280952017412;0.28122038319316256;0.28122038319316256;0.18721981099271706;0.2118275498693785;0.2118275498693785;0.13936622636906523
