Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min
3.0;0.9514938653820475;0.9520346822327662;0.9520346822327662;0.9520346822327662;0.9578499163128595;0.957720262978102;0.957720262978102;0.957720262978102
1.0;0.8898194384690598;0.8997857015846417;0.8997857015846417;0.8997857015846417;0.8927202776259645;0.8971093104466203;0.8971093104466203;0.8971093104466203
3.0;0.9109564321463656;0.9564469610022266;0.9564469610022266;0.9564469610022266;0.829271475283459;0.9077411517012058;0.9077411517012058;0.9077411517012058
2.0;0.9362111135493707;0.942226446146302;0.942226446146302;0.9431135004622601;0.9084449637490103;0.9427251486986444;0.9427251486986444;0.9427251486986433
2.4;0.9235888666952149;0.9593892038155515;0.9593892038155515;0.9638365848965198;0.9296066043719495;0.9405559610568154;0.9405559610568154;0.9404040003469246
3.4;0.9304859286355424;0.9397415027591727;0.9397415027591727;0.9397415027591727;0.9499941831897575;0.9456846571813544;0.9456846571813544;0.9456846571813544
3.0;0.9497991059049135;0.9501611132775163;0.9557436553759099;0.9497456829673713;0.9394455781627387;0.950448726931404;0.950448726931403;0.9481583985438519
2.0;0.9147046672347277;0.9202749864149032;0.9202749864149032;0.9188019267155579;0.931238561635958;0.9343570918409329;0.9343570918409329;0.9309009188890429
3.2;0.9522565590449213;0.9566090307582145;0.9622057510247082;0.9575780786076067;0.9538838249273422;0.9425405558127821;0.944569780825334;0.9418962254982173
2.0;0.9385712410118835;0.9539128427412064;0.9539128427412059;0.9504718067990405;0.9524224775070443;0.9496323489335704;0.9496323489335706;0.9496323489335706
3.0;0.9103720960051399;0.9371824290042539;0.9371824290042539;0.8821502860367079;0.8860733819896951;0.9221354492251121;0.9221354492251121;0.9193900032672855
1.2;0.9297910883097007;0.8907087850661742;0.8907087850661742;0.9067745521010725;0.8841154153375825;0.8917316878317534;0.8917316878317534;0.8917316878317534
3.4;0.9224698353953056;0.9640780325730336;0.9314095434906005;0.9131468023949998;0.9272101682166891;0.9296467800167659;0.9296467800167659;0.9299152322624875
1.8;0.928885963452317;0.9057327752941452;0.91131237227931;0.9131122701708109;0.9204198996587056;0.9197280857972516;0.9197280857972516;0.9211830466898314
3.6;0.9392251663162604;0.9439952930608634;0.9439952930608634;0.9105920095387834;0.9046299399489628;0.87374531183608;0.87374531183608;0.87374531183608
2.0;0.9169254690209158;0.9518286799156315;0.954791691324034;0.9276498462733077;0.8917821142753974;0.9195726073977877;0.9195726073977877;0.9195726073977877
2.4;0.9255010917834444;0.9271950754833101;0.9271950754833101;0.900110292850306;0.936338290537845;0.9355598816463606;0.9355598816463606;0.9355598816463608
3.4;0.9344451462399688;0.941230797896914;0.9456008769979061;0.941230797896914;0.8840025609480318;0.8831853191717478;0.8826763552777652;0.8831853191717478
3.0;0.9370919815519544;0.9558733471131722;0.9251810376559378;0.9586757342051558;0.9412598874235798;0.9407878178842303;0.9406871927462931;0.9407878178842307
4.0;0.9400963633140371;0.9657501223036651;0.9621748444073551;0.9657501223036651;0.9120197043728865;0.920517398514854;0.9205173985148543;0.920517398514854
4.0;0.9793793555327924;0.9800896555073749;0.9800896555073749;0.9800896555073749;0.927022968859376;0.9305544081866084;0.9305544081866084;0.9305544081866084
3.4;0.9514903716466283;0.9716541605960917;0.9716541605960917;0.9716541605960917;0.9313141344028403;0.9205679065339859;0.9205679065339859;0.9205679065339859
3.4;0.9377278298170286;0.9696072582707983;0.9696072582707983;0.9696072582707983;0.912686789622734;0.9126867896227335;0.9126867896227335;0.9126867896227335
3.0;0.9111745115476763;0.9497334505337842;0.9497334505337842;0.8902535732681097;0.8841173192020484;0.8708698721871685;0.8708698721871685;0.8708698721871685
2.0;0.9359532216365786;0.9211754391384317;0.9211754391384317;0.9211754391384317;0.8707634772327681;0.8795411996533485;0.8795411996533485;0.8795411996533485
3.8;0.9635850863258705;0.9724453902337716;0.9724453902337716;0.9750029081298452;0.9006643675943414;0.9540691552974248;0.9540691552974248;0.9540691552974251
3.4;0.9548425127133535;0.9567058927098638;0.9580842698068459;0.9557065593795429;0.8835834303353055;0.9302209149331795;0.9431012867533157;0.9302209149331789
2.0;0.9285835932229791;0.9244213339274127;0.9244213339274127;0.9244213339274127;0.875323239499883;0.863830220778341;0.863830220778341;0.863830220778341
4.0;0.9302451594819887;0.9561198736734318;0.9219924412387129;0.9457248027006623;0.9096150617929697;0.9302823157220602;0.907892046412039;0.9302823157220602
3.2;0.9468351105927532;0.9537470779121018;0.9537470779121018;0.9537470779121018;0.9487110689285201;0.9537267635378363;0.9537267635378363;0.9537267635378363
2.2;0.9239781171008681;0.9105480648410607;0.9121490250828842;0.9007616644140406;0.8752630739200093;0.877298248019492;0.877298248019492;0.8772991546166757
3.0;0.9380384810914023;0.9314160488000549;0.9498234380559608;0.930675025874074;0.945144156452425;0.9551984972357226;0.9551984972357226;0.955198497235723
2.0;0.926445675943361;0.913445746430423;0.9130020479823342;0.9090836489281727;0.9357015024801355;0.9468447704559746;0.9458659984316788;0.9404925883440745
0.6;0.9381614294278485;0.9253089500795759;0.9253089500795759;0.9218987191388057;0.9455933599650336;0.9502181269381409;0.9502181269381409;0.9468951220711512
3.2;0.9338229674805163;0.943498706032767;0.943498706032767;0.943498706032767;0.9019794962635436;0.9063505930584105;0.9063505930584105;0.9063505930584105
3.6;0.952388765799813;0.9569938995564057;0.9569938995564057;0.9569938995564057;0.9255138633981101;0.9402383585793508;0.9402383585793508;0.9402383585793508
1.0;0.8794771971495176;0.8833011805049916;0.8834813575296948;0.8894171222409781;0.900942567232188;0.9141336998635977;0.9111088945349062;0.9091437191312868
1.8;0.9158212925422422;0.910797490314219;0.914515370044715;0.8865785782293445;0.9096676474136964;0.9176246352561828;0.9162635232859135;0.9105128536260785
2.8;0.939106432921008;0.9113759610328023;0.9128326141303992;0.9320812424759735;0.9123212454043897;0.9202705575189309;0.917558220298347;0.9175582202983462
2.8;0.9217914818014136;0.9188857869504788;0.9168990886353838;0.9287932285150661;0.9192428796220061;0.9172417064201457;0.9151897562259704;0.9163814299178845
1.8;0.9316295462879639;0.9443858436725437;0.9264212516982084;0.9459257437714591;0.9354367394202684;0.9410836850914682;0.9420129429312402;0.9403408882240983
1.8;0.9239806416189479;0.9213060447416023;0.9223697241165749;0.9187508018524333;0.9200152237158818;0.9224999169084058;0.9224999169084058;0.917635434761127
2.6;0.9327051702599468;0.9264810297457858;0.9264810297457858;0.9202217674138998;0.926534966838403;0.9261140725328555;0.9261140725328555;0.9260658338068646
1.4;0.8880176821136788;0.8870925280688262;0.8880176821136788;0.8870925280688262;0.8718410594883051;0.8689454271268489;0.8718410594883051;0.8689454271268489
3.0;0.923565214838818;0.9273050140127342;0.9273050140127342;0.9287037954850325;0.8954046888461841;0.92238125723095;0.92238125723095;0.9207465383668423
0.6;0.8976850195064959;0.9104611636708898;0.9092601529198265;0.9104611636708898;0.9154602067706158;0.9146403170579582;0.9143795640878035;0.9146403170579582
1.8;0.9321786805177483;0.9353944748099594;0.9353944748099594;0.9087238905011757;0.9214852771060862;0.9216064927795121;0.9216064927795121;0.920494227143962
3.0;0.9176546712893955;0.9207935510413159;0.9207935510413159;0.9291788370294026;0.9111898971766141;0.9150022200508414;0.9150022200508414;0.9064275241354635
3.0;0.9535881849063035;0.95283237780342;0.95283237780342;0.95283237780342;0.9583562002616023;0.9560104689760015;0.9560104689760015;0.9560104689760015
3.8;0.977112950007728;0.957958512258594;0.957958512258594;0.9800828477312925;0.9737552491021487;0.9759108098588373;0.9759108098588373;0.9759108098588373
2.4;0.9479506549443129;0.9518267674610347;0.9518267674610347;0.9518244123132096;0.9261555418916867;0.9366603003023684;0.9366603003023684;0.9366541711240344
3.6;0.9147897930566533;0.9353013870348879;0.9353013870348879;0.9353013870348879;0.9496705738842477;0.9586727311718208;0.9586727311718208;0.9586727311718208
2.8;0.9157245599236412;0.9431488691277052;0.9404305439895795;0.9431488691277052;0.9271306042843555;0.9304443768997727;0.9271306042843558;0.9304443768997727
3.6;0.9560993675842628;0.9462875047751912;0.9462875047751912;0.9462875047751912;0.9418308598366252;0.9452056145729635;0.9452056145729635;0.9452056145729635
3.0;0.936391961512303;0.9370771227844266;0.9370771227844266;0.9355152167091558;0.9337419323130035;0.941026415834388;0.941026415834388;0.941026415834388
0.0;0.851550251861687;0.8379938227788536;0.8529989309738327;0.8337842517030384;0.9017208895521495;0.8989701793082275;0.8981675137248705;0.8907752708817215
0.0;0.902854321431296;0.9129476086218583;0.9129476086218583;0.9134991109587903;0.9210890794096074;0.9188512887371152;0.9188512887371152;0.9186038056131648
0.2;0.901654820930478;0.9069068962412977;0.9069068962412977;0.9021614859513056;0.9135826459747671;0.9058389108915162;0.9058389108915162;0.9061943873217435
0.0;0.8704521038069892;0.882052089416335;0.882052089416335;0.882052089416335;0.934938741873593;0.934889295157657;0.934889295157657;0.934889295157657
0.2;0.8555744703551708;0.8855098091901108;0.8855098091901108;0.883972624268068;0.8935304447169221;0.9019731090123467;0.9019731090123467;0.9019731090123466
0.2;0.8914174030268079;0.892205701067423;0.8883025641164705;0.8909932188371694;0.910588079262884;0.9142515788334674;0.9136020712694873;0.914251578833468
1.8;0.9274098296769292;0.9476057972122148;0.9476057972122148;0.9473488366555248;0.8859145153454856;0.8968317871604609;0.8968317871604609;0.9022778321555409
1.4;0.918795436743228;0.9031857624073425;0.9031857624073425;0.9031857624073425;0.9379399929761378;0.9374605789924384;0.9374605789924384;0.9374605789924384
1.8;0.9168472236683909;0.921441172517807;0.921441172517807;0.9225042526173332;0.9099239564883558;0.9087267884871068;0.9087267884871068;0.9087267884871065
2.0;0.9430549469061079;0.947887979856639;0.947887979856639;0.9440062811828893;0.9199412516255117;0.9306800551069725;0.9306800551069725;0.9294724956930587
0.0;0.8994349658743606;0.9038581356061128;0.9038581356061128;0.9044496387396783;0.9279386463098216;0.9269723275168434;0.9269723275168434;0.928107639124257
0.8;0.9035587361707043;0.9036770512154219;0.9036770512154219;0.9008728565971726;0.9377670371358671;0.9394915409266987;0.9394915409266987;0.9395006991511365
2.2;0.9376599513820665;0.9487590365490653;0.9487590365490653;0.9487590365490653;0.9209707131186746;0.9353478645489179;0.9353478645489179;0.9353478645489179
1.4;0.878775616326981;0.9136155273703314;0.9136155273703314;0.9186307977672109;0.8638846824786343;0.8985597700464991;0.8985597700464991;0.8985597700464991
1.8;0.9329179628883278;0.9438470658132451;0.9438470658132451;0.9438470658132451;0.92886199406426;0.9409530684796996;0.9409530684796996;0.9409530684796996
3.0;0.9451181572160172;0.9292248378098344;0.9292248378098344;0.9292248378098344;0.920049767478922;0.9340454553600688;0.9340454553600688;0.9340454553600688
1.2;0.9409427485857357;0.9450329341908527;0.9360238712585709;0.935440765926061;0.9274373564136051;0.9249577385283932;0.9269811838230476;0.9249577385283932
0.2;0.9061499243589911;0.9114665581917496;0.910002575547028;0.9110691987762624;0.917066332887898;0.9196925349407239;0.9177925117168977;0.9196925349407231
0.2;0.8729607923111924;0.8636086815515631;0.8645624995314156;0.8655937463557127;0.8955270317659223;0.900607699759415;0.8967383662582578;0.9001748610234261
0.6;0.9075417421088454;0.9051623488559662;0.9051623488559662;0.9040037182565152;0.9003225487434043;0.9052456433434325;0.9052456433434325;0.9052456433434326
0.2;0.882510498109865;0.879629414377721;0.879629414377721;0.8561093392847473;0.8789978293692057;0.8856799015554038;0.8856799015554038;0.8707380567002122
0.2;0.8755942206347941;0.8767061284262939;0.8767061284262939;0.8733245974431733;0.8841081386726175;0.8842740248441142;0.8842740248441142;0.8842740248441154
0.0;0.8632965074492821;0.8678402210893306;0.8678402210893306;0.8724756695862773;0.8905615489921469;0.8982736078407181;0.8982736078407181;0.8982736078407181
0.2;0.8786040771560593;0.8746390291087327;0.8746390291087327;0.8678591888377774;0.9076656295726515;0.9070060413605399;0.9070060413605399;0.902909051528933
0.2;0.8540391262722534;0.8675537288282325;0.8675537288282325;0.8509940614726715;0.8761201790174439;0.8749864637643069;0.8749864637643069;0.8493120096351856
2.0;0.9213611300905132;0.921414976865384;0.921414976865384;0.921414976865384;0.8901906869411752;0.8946992993773775;0.8946992993773775;0.8946992993773775
2.8;0.9353719155535947;0.937388566892471;0.937388566892471;0.9392726188051388;0.9466061167974846;0.9483515482784435;0.9483515482784435;0.9483515482784421
2.0;0.9276019719763273;0.91154015191616;0.9131272757197749;0.8772402193964399;0.896682221598168;0.900167441217889;0.9018629665372466;0.8870613147048266
4.0;0.9632492945345682;0.9822051066272276;0.9822051066272276;0.9646633516401725;0.9338481044732478;0.9399521762341254;0.9399521762341254;0.9313120256553361
3.0;0.9357676027432106;0.9211020898975187;0.9211020898975187;0.9320104212081859;0.91347936800086;0.913570579663756;0.913570579663756;0.913570579663756
3.2;0.9294653788693131;0.9291205601950904;0.9291205601950904;0.9323944024954489;0.9171551498347377;0.9411317415689039;0.9411317415689039;0.9399390374887072
1.6;0.9040777886892666;0.9379140924810251;0.9379140924810251;0.9140384347663756;0.9281988128785829;0.9352972027175058;0.9352972027175058;0.9346566163188025
2.4;0.9316394530586513;0.9268065945710029;0.9268065945710029;0.9384647524149905;0.8888521341386654;0.9163801110153513;0.9163801110153513;0.9161210641155632
3.2;0.9278780440919924;0.9316501105119387;0.9316501105119387;0.9316501105119387;0.9192231053255838;0.9246609400213867;0.9246609400213867;0.9246609400213867
1.8;0.8687157892443687;0.9059971383633145;0.9059971383633145;0.896819382314935;0.8412062061429557;0.8299242678712782;0.8299242678712782;0.8299242678712782
