Human;oubiobert-base-uncasedoubiobert-base-uncased_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;oubiobert-base-uncasedoubiobert-base-uncased_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;scibert_scivocab_uncased_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;scibert_scivocab_uncased_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstractpubmedbert-base-uncased-abstract_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstractpubmedbert-base-uncased-abstract_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstract-fulltextpubmedbert-base-uncased-abstract-fulltext_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstract-fulltextpubmedbert-base-uncased-abstract-fulltext_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pmc_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pmc_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_pmc_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.0_pubmed_pmc_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;bio+clinicalbert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;bio+clinicalbert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;bio+dischargesummarybert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;bio+dischargesummarybert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;clinicalbert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;clinicalbert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;dischargesummarybert_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;dischargesummarybert_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_v1.1_pubmed_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none;biobert_large_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-nonestopwords_cf-default_ner-none;biobert_large_v1.1_pubmed_tok-wordpiecetokenizer_notlc_sw-nonestopwords_cf-default_ner-none
3.0;0.8220608418790655;0.8220608418790655;0.916213937974352;0.916213937974352;0.9789757072941538;0.9789757072941538;0.9781162665699967;0.9781162665699967;0.95178247970076;0.95178247970076;0.9645290215818852;0.9645290215818852;0.9540193730544947;0.9540193730544947;0.875412910172903;0.875412910172903;0.9250979748136146;0.9250979748136146;0.841461236760703;0.841461236760703;0.9228831454814979;0.9228831454814979;0.9843480774427865;0.9782654758451669;0.979930627843975;0.9771322557139007;0.9779034112252254;0.9771511145255215;0.9762082239332437;0.9807644355506281;0.944644639533092;0.944644639533092;0.9553079002027719;0.9553079002027719
1.0;0.8124599737569288;0.8124599737569288;0.8988720363705592;0.8988720363705592;0.9657349369871128;0.9657349369871128;0.971405960210873;0.971405960210873;0.9340451415008113;0.9340451415008113;0.936972799184362;0.936972799184362;0.9287396755689724;0.9287396755689724;0.8155987574115927;0.8155987574115927;0.8575135061664357;0.8575135061664357;0.7938774859605335;0.7938774859605335;0.8974421021397225;0.8974421021397225;0.9521175116431791;0.9508608056517527;0.9559776449869543;0.947190725384853;0.9388320508514589;0.9500009241631076;0.9317185052084198;0.9457363264229675;0.9171405352459031;0.9171405352459031;0.9427128760533473;0.9427128760533473
3.0;0.8289695203748338;0.8289695203748338;0.9316320114914619;0.9316320114914619;0.9754996690161837;0.9754996690161837;0.9760337054794905;0.9760337054794905;0.9608082203480961;0.9608082203480961;0.9544082290578036;0.9544082290578036;0.9540331625355749;0.9540331625355749;0.8199649131251999;0.8199649131251999;0.9058861171397793;0.9058861171397793;0.8191984652442732;0.8191984652442732;0.9279036538887029;0.9279036538887029;0.9737712809890916;0.969641561962822;0.9713611713792857;0.9700862005320336;0.9601168745430917;0.9694605868714476;0.9642583278060999;0.9702361015558145;0.9393413391405899;0.9393413391405899;0.9527247632921608;0.9527247632921608
2.0;0.8418517855621777;0.8418517855621777;0.921201749411509;0.921201749411509;0.9838727705669187;0.9838727705669187;0.9853656584000451;0.9853656584000451;0.9562788698495179;0.9562788698495179;0.9613285283889648;0.9613285283889648;0.9558795153637076;0.9558795153637076;0.8673179133008345;0.8673179133008345;0.890899395028209;0.890899395028209;0.8770379276348238;0.8770379276348238;0.9117207202605676;0.9117207202605676;0.9799883351558275;0.9744960824032144;0.9776030184090657;0.9766472751978641;0.977022230939492;0.9747675660441132;0.9737917156976061;0.9731868357812067;0.9411193200282135;0.9411193200282135;0.9256000179260642;0.9256000179260642
2.4;0.9029871020222628;0.9029871020222628;0.9341866194890147;0.9341866194890147;0.9833642344158867;0.9833642344158867;0.9821903930748523;0.9821903930748523;0.9566715299240052;0.9566715299240052;0.9653609720867738;0.9653609720867738;0.9560063068363828;0.9560063068363828;0.8988454956612688;0.8988454956612688;0.9193360855026198;0.9193360855026198;0.9248365145127956;0.9248365145127956;0.9569048581299286;0.9569048581299286;0.9803505077122338;0.9744031045094272;0.9722537578080284;0.9734373365101755;0.975873585654951;0.9752628359814028;0.9736621159943453;0.9743086825459419;0.9466498479783659;0.9466498479783659;0.9797388745144553;0.9797388745144553
3.4;0.8379119351669441;0.8379119351669441;0.9201606532138294;0.9201606532138294;0.9657377233032447;0.9657377233032447;0.9841041385722142;0.9841041385722142;0.9433464640579365;0.9433464640579365;0.9417833669542922;0.9417833669542922;0.9377113442136841;0.9377113442136841;0.8557178898610005;0.8557178898610005;0.9108911114768412;0.9108911114768412;0.8362203611782858;0.8362203611782858;0.9254359590029996;0.9254359590029996;0.9790669379194394;0.9778449730993963;0.9744129009132615;0.9698819309569733;0.9713669002678328;0.9720825134401551;0.9687538754443025;0.9741225020115356;0.9187972570953412;0.9187972570953412;0.9519138152851335;0.9519138152851335
3.0;0.8644082727828543;0.8644082727828543;0.9323902577406779;0.9323902577406779;0.9663486799779419;0.9663486799779419;0.9852739783041119;0.9852739783041119;0.9628450552462636;0.9628450552462636;0.9651365647752375;0.9651365647752375;0.9533798573599325;0.9533798573599325;0.9175110117159823;0.9175110117159823;0.9393747257761083;0.9393747257761083;0.8899260823585836;0.8899260823585836;0.9057150266513554;0.9057150266513554;0.9831277023525956;0.9749743200214129;0.9790898457391828;0.979162354246595;0.97435964393828;0.9796100057508988;0.9775237411446619;0.9792781552951985;0.9037552057819229;0.9037552057819229;0.92951742912858;0.92951742912858
2.0;0.7650038721169117;0.7650038721169117;0.9316401501312309;0.9316401501312309;0.9733488991520954;0.9733488991520954;0.9804139334171506;0.9804139334171506;0.9472161442415631;0.9472161442415631;0.947992074510615;0.947992074510615;0.9524857030655972;0.9524857030655972;0.8609826070717076;0.8609826070717076;0.9113852426963437;0.9113852426963437;0.8525059656798588;0.8525059656798588;0.9311911848026536;0.9311911848026536;0.9779074436034118;0.9746517938897588;0.974345864790176;0.9730794466664858;0.9721378534548353;0.9755249230073868;0.9736531147436563;0.9710896378181034;0.9067416974817722;0.9067416974817722;0.9534498613950094;0.9534498613950094
3.2;0.8755614289785987;0.8755614289785987;0.9316221645950846;0.9316221645950846;0.9817716972712873;0.9817716972712873;0.9844171234094083;0.9844171234094083;0.9725292664995133;0.9725292664995133;0.9779221386993907;0.9779221386993907;0.9617038469174913;0.9617038469174913;0.9322145854794506;0.9322145854794506;0.9339825748689885;0.9339825748689885;0.8790663865801422;0.8790663865801422;0.9488442742009555;0.9488442742009555;0.983447300817145;0.9777994136254393;0.9754836008379082;0.9740304208730507;0.978289244108257;0.9761456163509189;0.9706214206045523;0.9761155010936159;0.9571120922585475;0.9571120922585475;0.960084216297453;0.960084216297453
2.0;0.7650329489195294;0.7650329489195294;0.9255947601317943;0.9255947601317943;0.9797892728019794;0.9797892728019794;0.9764607254355635;0.9764607254355635;0.9446765198838437;0.9446765198838437;0.9596765383265456;0.9596765383265456;0.9476994102512144;0.9476994102512144;0.8963769111443364;0.8963769111443364;0.9090453527505665;0.9090453527505665;0.86298218698699;0.86298218698699;0.915873720493324;0.915873720493324;0.9826039920484266;0.9772645496840839;0.9814021711874242;0.9770033972891462;0.980964238349251;0.9789007409577157;0.975970636063524;0.9741871421379554;0.9331054960776074;0.9331054960776074;0.9413880766515499;0.9413880766515499
3.0;0.8742291571413148;0.8742291571413148;0.918026066413725;0.918026066413725;0.9715125697094054;0.9715125697094054;0.9850393330703285;0.9850393330703285;0.9683511380224638;0.9683511380224638;0.9694364993053127;0.9694364993053127;0.9587549881751285;0.9587549881751285;0.9057456086843814;0.9057456086843814;0.9365391753464753;0.9365391753464753;0.8551618342524845;0.8551618342524845;0.9454182055709782;0.9454182055709782;0.9794579487977242;0.9680669627092336;0.9756006314721176;0.9701371221919132;0.969914754560077;0.9695591352907964;0.9704980951142472;0.9698564615676242;0.9503688988952129;0.9503688988952129;0.974979272291403;0.974979272291403
1.2;0.6002211171802141;0.6002211171802141;0.9263473569757585;0.9263473569757585;0.9302248012841274;0.9302248012841274;0.9589310338246967;0.9589310338246967;0.9495797821845697;0.9495797821845697;0.9564443686916402;0.9564443686916402;0.9513063078007123;0.9513063078007123;0.8986003928878041;0.8986003928878041;0.89575784368236;0.89575784368236;0.8238932827155836;0.8238932827155836;0.8705702205889035;0.8705702205889035;0.9690711688898842;0.9607315069818458;0.9649082527076839;0.9664398518943474;0.9693583812233031;0.9678144817151346;0.9606213569966695;0.963628924987934;0.9237893450669715;0.9237893450669715;0.9541059515947461;0.9541059515947461
3.4;0.8606629943380748;0.8606629943380748;0.9095114251144026;0.9095114251144026;0.9892356815194818;0.9892356815194818;0.9872892850667659;0.9872892850667659;0.9362688445243675;0.9362688445243675;0.9496292966505998;0.9496292966505998;0.9415831206053771;0.9415831206053771;0.8845591798681038;0.8845591798681038;0.9022944803278701;0.9022944803278701;0.8344124535875115;0.8344124535875115;0.9323914262228291;0.9323914262228291;0.973292020237555;0.9592322387536109;0.9626981715886073;0.9589852851987544;0.9572091756100308;0.9601994958659613;0.9540361335969958;0.9646670711006724;0.9186239179801284;0.9186239179801284;0.956826727814218;0.956826727814218
1.8;0.6704644552261227;0.6704644552261227;0.9413609392465039;0.9413609392465039;0.9507629617365536;0.9507629617365536;0.9762734282574493;0.9762734282574493;0.9254152269067304;0.9254152269067304;0.943513707771833;0.943513707771833;0.9342052253262202;0.9342052253262202;0.8725310938256081;0.8725310938256081;0.9035599123974128;0.9035599123974128;0.8830170247739281;0.8830170247739281;0.9293327912023336;0.9293327912023336;0.9674719652822427;0.9543392516599234;0.9610787698220035;0.9617065779067716;0.9543056123211326;0.9592185680476488;0.958119724765538;0.9570500341908985;0.9044737869351172;0.9044737869351172;0.9621198207886239;0.9621198207886239
3.6;0.8029153435539277;0.8029153435539277;0.9405792337073374;0.9405792337073374;0.9802318829195791;0.9802318829195791;0.9822894208491206;0.9822894208491206;0.9582027097197136;0.9582027097197136;0.9600685692141503;0.9600685692141503;0.9599865948107935;0.9599865948107935;0.9031470510286221;0.9031470510286221;0.921989218176138;0.921989218176138;0.874373009816122;0.874373009816122;0.9234580591242996;0.9234580591242996;0.9718640007526987;0.9544512523233549;0.9629331994297795;0.9595015912739883;0.9626054548594418;0.9591016366340523;0.950615059304239;0.959709486600415;0.9408612825411045;0.9408612825411045;0.9638466952798338;0.9638466952798338
2.0;0.7785733355719142;0.7785733355719142;0.9389912588262289;0.9389912588262289;0.9841360723752874;0.9841360723752874;0.9813269193199943;0.9813269193199943;0.9328649114880981;0.9328649114880981;0.9428849633203829;0.9428849633203829;0.9251296829356449;0.9251296829356449;0.8925939781639098;0.8925939781639098;0.9145031718402921;0.9145031718402921;0.7785354789256314;0.7785354789256314;0.929603572943081;0.929603572943081;0.9853220692779677;0.9805199292056566;0.9795877715805742;0.9808805257333666;0.9828641294622513;0.9798035624762018;0.9819587581775582;0.9819805925808949;0.9285443310961355;0.9285443310961355;0.9598104424051289;0.9598104424051289
2.4;0.8573923501582058;0.8573923501582058;0.9462779316475324;0.9462779316475324;0.9842192837433739;0.9842192837433739;0.985306851233615;0.985306851233615;0.9643346000205779;0.9643346000205779;0.9632831970832325;0.9632831970832325;0.9622704201162247;0.9622704201162247;0.8960494329160534;0.8960494329160534;0.9436876638487801;0.9436876638487801;0.880670870030689;0.880670870030689;0.9095618999540773;0.9095618999540773;0.9789807675943412;0.9752549649080365;0.9727986546014036;0.9741305718226563;0.9742682126642401;0.9750321053883995;0.9743864064394706;0.9691029222381236;0.9552879628379113;0.9552879628379113;0.9661719508178949;0.9661719508178949
3.4;0.6235504168717615;0.6235504168717615;0.9186114028501711;0.9186114028501711;0.929175910078961;0.929175910078961;0.9662316974459572;0.9662316974459572;0.9318210309982624;0.9318210309982624;0.9390241784870773;0.9390241784870773;0.9411175543165752;0.9411175543165752;0.8111027245331831;0.8111027245331831;0.8835086386868994;0.8835086386868994;0.8421356406977617;0.8421356406977617;0.8984750385359894;0.8984750385359894;0.9370092310092673;0.9154400071294893;0.9333185685507648;0.9160856610654231;0.9327168578447319;0.9248414469508911;0.9173693558780815;0.9279577979027775;0.8997459841140272;0.8997459841140272;0.9519940346931312;0.9519940346931312
3.0;0.7305067776645111;0.7305067776645111;0.9288758040609743;0.9288758040609743;0.9737945893867828;0.9737945893867828;0.980632942059269;0.980632942059269;0.9726353072601667;0.9726353072601667;0.9641683795661022;0.9641683795661022;0.9578502502503284;0.9578502502503284;0.9213880746948755;0.9213880746948755;0.9241111801806555;0.9241111801806555;0.8984818764853667;0.8984818764853667;0.9417329617104027;0.9417329617104027;0.9857687116175643;0.9814838999924287;0.9799030987178922;0.9802712618327956;0.9808056986531563;0.9830757560343878;0.9771323542688429;0.9796581328476882;0.9378916918551423;0.9378916918551423;0.9618244366140882;0.9618244366140882
4.0;0.7394477675112215;0.7394477675112215;0.9167037638237469;0.9167037638237469;0.9754493508128141;0.9754493508128141;0.9767286034289223;0.9767286034289223;0.9461433928934416;0.9461433928934416;0.962737883965655;0.962737883965655;0.9539326443414679;0.9539326443414679;0.869384716765659;0.869384716765659;0.9034483637820638;0.9034483637820638;0.8844196846521591;0.8844196846521591;0.9347724417816055;0.9347724417816055;0.9790304729806587;0.976898636989235;0.9751933473416257;0.9770438892965866;0.9720366840928298;0.974939343749478;0.9769759174925639;0.9780483708202746;0.9306424182398276;0.9306424182398276;0.9423912230691515;0.9423912230691515
4.0;0.7799270207765409;0.7799270207765409;0.9569127088765145;0.9569127088765145;0.9825764375866929;0.9825764375866929;0.97705204089024;0.97705204089024;0.9515866617155595;0.9515866617155595;0.9599717294904416;0.9599717294904416;0.9466900470392737;0.9466900470392737;0.9117914035573771;0.9117914035573771;0.911221639519382;0.911221639519382;0.8771517821017142;0.8771517821017142;0.9447492146992964;0.9447492146992964;0.9854023546423897;0.9827964568333787;0.9777178010154862;0.9787775760908054;0.9793241445451291;0.9821608461263431;0.9801808000045741;0.9809305627661851;0.9314607102755964;0.9314607102755964;0.9532838486942656;0.9532838486942656
3.4;0.7834411232103138;0.7834411232103138;0.9431606212240281;0.9431606212240281;0.9736732263504362;0.9736732263504362;0.9849521570344211;0.9849521570344211;0.9470076810962065;0.9470076810962065;0.9703753528175983;0.9703753528175983;0.9672654345263765;0.9672654345263765;0.9030727360838567;0.9030727360838567;0.9530486023221602;0.9530486023221602;0.9002362528294081;0.9002362528294081;0.9548698982406284;0.9548698982406284;0.9830241605084382;0.9796464789908363;0.9753843688389343;0.9740183931834193;0.975444359939957;0.9772914890478365;0.9757860849298352;0.9818997126127559;0.9533273203031265;0.9533273203031265;0.947956608621603;0.947956608621603
