Human;Flair_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Flair_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;Flair_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none
0.0;0.6471621852906343;0.6471621852906343;0.6471621852906343
1.5;0.8002079236317805;0.8002079236317805;0.8002079236317805
3.6;0.8968250328500997;0.8968250328500997;0.8968250328500997
3.0;0.9648191980610951;0.9648191980610951;0.9648191980610951
3.0;0.9673801593256578;0.9673801593256578;0.9673801593256578
5.0;0.9695002483457278;0.9695002483457278;0.9695002483457278
3.5;0.7852853043475374;0.7852853043475374;0.7852853043475374
0.0;0.7659697122138602;0.7659697122138602;0.7659697122138602
4.0;0.8882327003223787;0.8882327003223787;0.8882327003223787
4.5;0.9843634747250984;0.9843634747250984;0.9843634747250984
3.0;0.9321475136779553;0.9321475136779553;0.9321475136779553
3.5;0.9307107934392576;0.9307107934392576;0.9307107934392576
4.0;0.9721738426236733;0.9721738426236733;0.9721738426236733
3.0;0.9679597051507056;0.9679597051507056;0.9679597051507056
3.0;0.8748753281093726;0.8748753281093726;0.8748753281093726
3.5;0.9606062184113197;0.9606062184113197;0.9606062184113197
2.5;0.9088735020099685;0.9088735020099685;0.9088735020099685
3.5;0.9599698235682521;0.9599698235682521;0.9599698235682521
3.5;0.8243942753967628;0.8243942753967628;0.8243942753967628
3.0;0.9334549018351069;0.9334549018351069;0.9334549018351069
4.5;0.8116932235083872;0.8116932235083872;0.8116932235083872
2.5;0.8463280604561052;0.8463280604561052;0.8463280604561052
3.5;0.8164267172114072;0.8164267172114072;0.8164267172114072
3.0;0.9335824989465491;0.9335824989465491;0.9335824989465491
2.5;0.9324486199714416;0.9324486199714416;0.9324486199714416
4.0;0.8821308705378833;0.8821308705378833;0.8821308705378833
3.5;0.930276693678445;0.930276693678445;0.930276693678445
3.5;0.8421128908332867;0.8421128908332867;0.8421128908332867
3.0;0.9587360603151952;0.9587360603151952;0.9587360603151952
2.5;0.9750802724973407;0.9750802724973407;0.9750802724973407
4.0;0.9430327274316929;0.9430327274316929;0.9430327274316929
3.5;0.9028842455541817;0.9028842455541817;0.9028842455541817
2.5;0.7566639513010656;0.7566639513010656;0.7566639513010656
2.5;0.9516473794558928;0.9516473794558928;0.9516473794558928
5.0;0.9710008122968771;0.9710008122968771;0.9710008122968771
4.25;0.9377671680605149;0.9377671680605149;0.9377671680605149
2.5;0.8793286097669145;0.8793286097669145;0.8793286097669145
2.95;0.968209882369192;0.968209882369192;0.968209882369192
3.0;0.9652668025287374;0.9652668025287374;0.9652668025287374
3.45;0.9825372377785342;0.9825372377785342;0.9825372377785342
2.5;0.9589088313400916;0.9589088313400916;0.9589088313400916
0.5;0.8604851521520994;0.8604851521520994;0.8604851521520994
4.5;0.85938156853799;0.85938156853799;0.85938156853799
2.0;0.8554145702435222;0.8554145702435222;0.8554145702435222
2.0;0.8729310589709932;0.8729310589709932;0.8729310589709932
3.5;0.9821178466066327;0.9821178466066327;0.9821178466066327
3.5;0.9459380104933963;0.9459380104933963;0.9459380104933963
4.0;0.979276592900242;0.979276592900242;0.979276592900242
3.5;0.972744282218582;0.9737899224229026;0.9737899224229026
4.0;0.9751646979354387;0.9751646979354387;0.9751646979354387
2.5;0.7857556239865505;0.7857556239865505;0.7857556239865505
3.0;0.929202584221094;0.929202584221094;0.929202584221094
3.0;0.8859212491898405;0.8859212491898405;0.8859212491898405
3.0;0.8276210624937756;0.8276210624937756;0.8276210624937756
1.0;0.6248493408248177;0.6248493408248177;0.6248493408248177
2.0;0.8810244754276091;0.8745225318195281;0.8810244754276091
2.0;0.7746039812984555;0.7746039812984555;0.7746039812984555
4.5;0.9754620553358605;0.9754620553358605;0.9754620553358605
4.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.8;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.6;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.7;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.65;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.35;0.0;0.0;0.0
3.2;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.2;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.4;0.0;0.0;0.0
2.5;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.1;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.9;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.4;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
4.95;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.45;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.9;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
2.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.9;0.0;0.0;0.0
1.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.1;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
4.45;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.35;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.4;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.9;0.0;0.0;0.0
5.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.1;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
0.5;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.9;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.4;0.0;0.0;0.0
4.95;0.0;0.0;0.0
3.75;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.9;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.9;0.0;0.0;0.0
1.95;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.4;0.0;0.0;0.0
0.5;0.0;0.0;0.0
1.9;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.1;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.35;0.0;0.0;0.0
4.9;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.65;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.7;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
4.2;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.95;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.9;0.0;0.0;0.0
3.7;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.6;0.0;0.0;0.0
4.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
2.5;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.2;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.65;0.0;0.0;0.0
2.75;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.35;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.65;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.95;0.0;0.0;0.0
3.95;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.95;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.2;0.0;0.0;0.0
2.95;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.65;0.0;0.0;0.0
2.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.95;0.0;0.0;0.0
4.4;0.0;0.0;0.0
4.15;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
4.15;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.85;0.0;0.0;0.0
1.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
1.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.15;0.0;0.0;0.0
5.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.2;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.7;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.75;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.25;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.9;0.0;0.0;0.0
0.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.95;0.0;0.0;0.0
2.95;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.85;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.55;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
1.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.5;0.0;0.0;0.0
1.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0
4.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.45;0.0;0.0;0.0
3.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
3.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.85;0.0;0.0;0.0
2.5;0.0;0.0;0.0
2.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.65;0.0;0.0;0.0
3.9;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.7;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0
2.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
2.25;0.0;0.0;0.0
1.75;0.0;0.0;0.0
2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0
3.65;0.0;0.0;0.0
3.7;0.0;0.0;0.0
2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0
4.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.95;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.15;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0
4.4;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.75;0.0;0.0;0.0
1.75;0.0;0.0;0.0
2.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.65;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
4.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.8;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0
4.9;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.85;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.35;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.95;0.0;0.0;0.0
1.65;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.9;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
