Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max
0.0;0.7867506151395011;0.7867506151395011;0.797770882458422
4.6;0.9605585571725871;0.9605585571725871;0.9622025091207279
3.0;0.9315716417453224;0.928689669109837;0.9393286608433858
2.7;0.9372345898637753;0.9372345898637753;0.9432846155957451
3.6;0.9835220029845289;0.9835220029845289;0.984103403956615
3.75;0.9597041491962356;0.9597041491962356;0.9717680386432183
3.65;0.8886356581936475;0.8886356581936475;0.898625885119115
0.0;0.9188490066713938;0.9188490066713938;0.9474287619959776
3.0;0.9073833879257879;0.9073833879257879;0.9309607331860403
4.75;0.9931927642788944;0.9931927642788944;0.9922733028221231
3.6;0.9866331051741373;0.9866331051741373;0.9901336905289108
3.5;0.9862646817122628;0.9862646817122628;0.9874036657435963
2.75;0.9653004706943725;0.9653004706943725;0.9685133702788195
5.0;0.9754828342683675;0.9754828342683675;0.9800875389471824
4.0;0.9516704445994343;0.9539773208690582;0.9517979082861145
3.0;0.9494913667796024;0.9494913667796024;0.947964471213423
3.5;0.9469610661796452;0.9469610661796452;0.9570650478959761
3.35;0.9471650734965444;0.9471650734965444;0.9569500536441223
3.2;0.9432234785948687;0.9432234785948687;0.9570551836380486
3.6;0.9453321250358113;0.9453321250358113;0.9508903456571212
3.75;0.944496865088359;0.944496865088359;0.9465691023655686
4.0;0.9831344605376955;0.9831344605376955;0.9861416015705224
3.75;0.976929931067931;0.976929931067931;0.9811671649686974
3.5;0.9692571495731109;0.9692571495731109;0.9784078498741029
3.5;0.9896490039231983;0.9896490039231983;0.9898674770809458
4.25;0.9874931526374564;0.9874931526374564;0.9900365941213927
0.0;0.834615261509595;0.834615261509595;0.862075344571519
3.5;0.9718268664502827;0.9718268664502827;0.9726685630563461
2.75;0.9036518789899092;0.9036518789899092;0.9257558617669203
5.0;0.9782420210714123;0.9782420210714123;0.9794904728988983
3.75;0.9726180892594202;0.9726180892594202;0.9787581518904307
3.45;0.9586978568475171;0.9586978568475171;0.9607692594615053
3.0;0.9875162234000449;0.9875162234000449;0.9860307132368997
2.25;0.8726374412274228;0.8726374412274228;0.9166232742627523
3.25;0.8803438100047549;0.8803438100047549;0.8874100566632896
4.2;0.9643274208908827;0.9643274208908827;0.9672879049621583
4.25;0.9830045085429331;0.9830045085429331;0.9808907603763469
4.4;0.9727034955377685;0.9727034955377685;0.9746505841262707
2.5;0.9577790982438503;0.9577790982438503;0.9634674626660631
1.75;0.8829399101098168;0.8829399101098168;0.8923222389823611
3.5;0.9537148588988601;0.9537148588988601;0.9595464863877633
3.5;0.9728320467732908;0.9728320467732908;0.9813132104844481
5.0;0.9999999999999997;0.9999999999999997;0.9995511732365506
3.95;0.9813052667498732;0.9813052667498732;0.9834847394722219
3.5;0.9499071536111461;0.9499071536111461;0.9632778028581399
3.25;0.8654651476242387;0.8654651476242387;0.900349989764333
4.5;0.9225306749758542;0.9225306749758542;0.9394944088565644
0.0;0.8337913349998657;0.8337913349998657;0.8510581901772247
3.1;0.9460478225062979;0.9460478225062979;0.9506728784450482
3.5;0.9834480887283785;0.9834480887283785;0.9874093077540758
4.25;0.986978985555403;0.986978985555403;0.9885193792629072
2.75;0.867705212481649;0.8734870072180395;0.9088397294266753
3.5;0.9110079407419974;0.9110079407419974;0.9418011714721714
4.5;0.9894479024999004;0.9894479024999004;0.9948229351561555
3.5;0.9791341549349357;0.9791341549349357;0.9830449473403696
2.9;0.9645395101758403;0.9645395101758403;0.9665402305971166
3.0;0.9750659946085095;0.9750659946085095;0.9745495041475244
3.0;0.9585074692893757;0.9585074692893757;0.9664726389653648
3.0;0.9180125182677136;0.9180125182677136;0.9289335078586827
4.0;0.8835928758134217;0.8857855412895503;0.9291245865637381
0.0;0.7793600108633768;0.7793600108633768;0.8081072324397475
3.75;0.9588070675933469;0.9588070675933469;0.9660625345242959
3.0;0.9903818023680084;0.9903818023680084;0.9908173715064241
2.5;0.9033925220162944;0.9033925220162944;0.9137651205689231
3.5;0.9814109092200259;0.9814109092200259;0.9835497060461129
4.0;0.9450407098853533;0.9450407098853533;0.9463130430059777
4.5;0.9573898428181108;0.9573898428181108;0.9599338920021223
3.5;0.9774427842120404;0.9774427842120404;0.9765100270249965
2.5;0.9326204406160258;0.9326204406160258;0.9407498448444431
3.75;0.9803068245774614;0.9803068245774614;0.983909869603563
3.5;0.9378404872497818;0.9378404872497818;0.94885153756158
3.0;0.9446046939703454;0.9446046939703454;0.9475174103163175
3.9;0.9402427836059486;0.9402427836059486;0.9494631516747967
3.25;0.928963321512884;0.928963321512884;0.9388637796164846
3.75;0.9907486038987681;0.9907486038987681;0.9926521417633
3.4;0.9007791585467778;0.9007791585467778;0.9133632291946372
4.75;0.9866192791842037;0.9866192791842037;0.9874703492198597
3.5;0.9526278555994169;0.9526278555994169;0.9587814557978297
3.75;0.8147599231666673;0.8147599231666673;0.8662841420170849
3.25;0.9036846104944919;0.9036846104944919;0.9163120540753538
0.5;0.751354767408484;0.7642616885156631;0.8423990456509012
0.5;0.939033848509387;0.939033848509387;0.9407848018271313
3.75;0.9748441353124769;0.9748441353124769;0.9802624056262087
3.25;0.9794997205054082;0.9794997205054082;0.9844637519569115
2.5;0.8680350322632381;0.8680350322632381;0.8782577213849184
4.95;0.9874716888957576;0.9878818664558483;0.9886941474782193
0.0;0.86197053378322;0.8619696981324779;0.8884885150020857
3.4;0.9931829045737863;0.9931829045737863;0.9933707002452501
3.0;0.9768320243898647;0.9768320243898647;0.98259263264835
3.5;0.9316276709184961;0.9270305526756325;0.9480827470533594
4.25;0.9911591480543847;0.9911591480543847;0.9919605483147649
3.0;0.999824949239464;0.9970329077622005;0.9961438157914597
3.9;0.9831566184890447;0.9831566184890447;0.9847280849350484
3.25;0.8840950598820501;0.8840950598820501;0.9018791517050824
3.0;0.9043156308550973;0.9043156308550973;0.9152876222871923
3.5;0.9405036944142837;0.9405036944142837;0.9443745775312724
3.25;0.9363969118962602;0.9363969118962602;0.9466398856440015
4.45;NaN;NaN;NaN
1.5;0.8773682575997349;0.8773682575997349;0.9289980793516877
3.0;0.8984603601642257;0.8984603601642257;0.9278263339982955
3.25;0.9629676822688755;0.9629676822688755;0.9636058894239818
3.9;0.9753184490657916;0.9753184490657916;0.9785701116892819
2.9;0.9513406344853581;0.9513406344853581;0.9598738057007661
2.0;0.862070719119391;0.862070719119391;0.8671056245779035
3.75;0.9469948044651075;0.9469948044651075;0.9552249441152907
3.0;0.9435053450774583;0.9435053450774583;0.9453207967232137
3.0;0.9671886108493705;0.9671886108493705;0.963762645178051
1.5;0.8351249097675192;0.8351249097675192;0.8716082461781655
2.4;0.9126286316975251;0.9126286316975251;0.923938449476755
3.0;0.9830197396042515;0.9830197396042515;0.9860429359725452
0.0;0.8000956696002149;0.8000956696002149;0.8123627060558105
3.5;0.9428219835770663;0.9428219835770663;0.9495943105368975
3.5;0.9905271202685366;0.9905271202685366;0.9906104821418253
3.75;0.9488491500772239;0.9488491500772239;0.9582043208677719
4.9;0.99041584154979;0.99041584154979;0.9917639310863522
1.25;0.882262262959251;0.8883600151459394;0.9222723584894347
3.0;0.9745218388682045;0.9745218388682045;0.9805624556029486
3.75;0.9053693098224226;0.9053693098224226;0.9262346063813579
2.0;0.8634796695363158;0.8634796695363158;0.8710132122008164
3.0;0.9531484358792063;0.9531484358792063;0.9542694268723435
3.0;0.8420373198518983;0.8420373198518983;0.8774718826371745
2.1;0.8865109059699401;0.8865109059699401;0.8882550125760693
3.0;0.8724096693797975;0.8724096693797975;0.9089024921127158
1.5;0.8293539184644854;0.8293539184644854;0.8716076267074554
4.75;0.9328500071266682;0.9328500071266682;0.9345539794951707
3.6;0.9423616921246284;0.9423616921246284;0.9457552706417472
3.0;0.9607892594283839;0.9607892594283839;0.9661244711505222
3.25;0.8281509508384255;0.8281509508384255;0.8607497572332036
3.0;0.977322859332587;0.977322859332587;0.9766439644916673
1.5;0.9475218642946132;0.9475218642946132;0.9641224596535899
0.0;0.887188147207363;0.8883995856445175;0.9124334419161511
3.9;0.9889148876054771;0.9889148876054771;0.9924357631527945
4.45;0.9784840182168568;0.9784840182168568;0.9840270650788047
0.0;0.8249063518240917;0.8249063518240917;0.8906043619233962
3.0;0.9107889409326977;0.9107889409326977;0.913178892203004
3.6;0.9117320854071198;0.9209237859676709;0.9406924130719307
3.5;0.8468006187925151;0.8468006187925151;0.8598195693759676
3.45;0.9929648960739673;0.9929648960739673;0.9932678059555805
3.0;0.9575131832281361;0.9575131832281361;0.9640084850488831
3.0;0.9134655173018141;0.9134655173018141;0.9170159451449845
3.5;0.9906334373235184;0.9906334373235184;0.9920172776359674
4.2;0.99879453812672;0.998821075476329;0.9991134503458399
3.25;0.9561887407850738;0.9561887407850738;0.9604571893607236
2.0;0.9406420188213784;0.9406420188213784;0.9471476968943014
0.0;0.8340385637417974;0.8340385637417974;0.8555717433405572
4.25;0.9643334944899579;0.9643334944899579;0.9698350256719316
4.25;0.9801084884944368;0.9809306290185461;0.9808396250416758
3.0;0.9595237470742297;0.9595237470742297;0.9606873195639019
1.5;0.9235219656670379;0.9235219656670379;0.9247594815997116
4.25;0.9566823082770783;0.9566823082770783;0.9606732030477966
3.5;0.941289962727009;0.9369735023524234;0.9564146998667575
3.75;0.9518351518205376;0.9518351518205376;0.961597335891759
3.75;0.996714013499552;0.996714013499552;0.9979182979652224
3.75;0.9765397302983584;0.9765397302983584;0.9796086890515066
3.5;0.955451180340568;0.955451180340568;0.954780170953996
4.25;1.0000000000000002;1.0000000000000002;0.9933956834521365
3.0;0.9537730534467731;0.9537730534467731;0.9608181253063508
3.5;0.9552272769311263;0.9552272769311263;0.9620544276564215
3.35;0.9056079683246211;0.9056079683246211;0.9359583884014425
3.25;0.8872944770956552;0.8872944770956552;0.8926647694317354
4.4;0.949896384281661;0.9503640025829603;0.9553593967235618
5.0;0.9999999999999998;0.9999999999999998;0.9780587517013115
4.4;0.9661644624319181;0.9661644624319181;0.9715660455853887
0.0;0.8056595263222328;0.8094039829494908;0.8288382120343311
3.5;0.9417256678999307;0.9417256678999307;0.9736863880747557
3.9;0.965276477221297;0.965276477221297;0.9736582857255205
5.0;0.9179467056517939;0.9243287083181131;0.9310724152834374
0.0;0.8117089126563456;0.8117089126563456;0.8451061583066388
3.0;0.946774922589373;0.9467593786761177;0.9632127367332193
3.0;0.943907137760883;0.943907137760883;0.9450270646208383
4.25;0.9763357460154912;0.9763357460154912;0.9827439303942694
0.0;0.8457978966357477;0.8457978966357477;0.8888735132471292
3.5;0.9316090600749297;0.9316090600749297;0.9449367854836482
3.1;0.8065181493706435;0.8065181493706435;0.8234422614641331
3.0;0.9744264649154067;0.9744264649154067;0.9754049693434647
3.0;0.9718009365799454;0.9718009365799454;0.9765009440571376
3.0;0.9593336103506981;0.9593336103506981;0.968639993778229
3.75;0.9830736441214192;0.9830736441214192;0.9832262089738878
0.5;0.917296763214054;0.917296763214054;0.9273462411696642
2.5;0.9532611433348722;0.9532611433348722;0.9533817279858209
3.0;0.9475711696532902;0.9475711696532902;0.9518644507040883
3.75;0.9758519375864637;0.9772572703963932;0.97895379268236
3.5;0.9840404913099068;0.9840404913099068;0.9868579976240893
3.9;0.9836426509875383;0.9836426509875383;0.9860133728987164
2.75;0.9596368317424955;0.9596368317424955;0.9612993762425611
3.0;0.9767859539892196;0.9767859539892196;0.9810426320163623
4.4;0.9924137295763327;0.9924137295763327;0.9944102691267506
2.0;0.938331303585441;0.9442241052852871;0.947919566112345
3.5;0.9831925093189465;0.9831925093189465;0.9855525501166306
3.4;0.9483939303375083;0.9483939303375083;0.9593942583970844
4.95;0.9589489549858438;0.9589489549858438;0.9671612204782604
3.75;0.970202694592568;0.970202694592568;0.9721144128701419
0.0;0.864889505256953;0.864889505256953;0.9160180294462955
3.75;0.9796578101092348;0.9796578101092348;0.9831293065498994
2.9;0.8978697418899382;0.8978697418899382;0.908510039389127
4.75;0.8404179364705392;0.8404179364705392;0.8661690703749332
4.9;0.9874364430563773;0.9872115046075755;0.9887596256196954
4.25;0.9813229544686092;0.9813229544686092;0.9824242776576533
3.9;0.9810673339739513;0.9810673339739513;0.9843463777890986
1.95;0.9486597401703118;0.9531151851763427;0.9559660140412651
3.75;0.9897392708627838;0.9897392708627838;0.9905881840869465
4.25;NaN;NaN;NaN
3.0;0.9740974257415179;0.9740974257415179;0.9785472887822764
2.25;0.9118192385099554;0.9118192385099554;0.9420314261641214
2.5;0.8662719842120671;0.8662719842120671;0.8823414571626743
3.0;0.9501156487998046;0.9501156487998046;0.9510143750989881
3.25;0.963373791003404;0.963373791003404;0.9654220838783777
4.0;0.9811195158807009;0.9811195158807009;0.9817925771874976
4.75;0.9876626479487499;0.9876626479487499;0.9712205551084915
3.0;0.9926127478317744;0.9926127478317744;0.9935944559028822
3.4;0.9766864200554614;0.9766864200554614;0.9752631040416854
3.4;0.9513648614165371;0.9513648614165371;0.9636359651885612
0.5;0.8440028867209812;0.8440028867209812;0.85954897336118
1.9;0.9621473824329015;0.9621473824329015;0.9650815246183648
4.5;0.9959590163569052;0.9959590163569052;0.998374801843569
3.2;0.9738221396998654;0.9738221396998654;0.9744700768447442
3.25;0.9799863722083498;0.9799863722083498;0.9891980484283344
3.25;0.9782353086943136;0.9782353086943136;0.97988245376373
3.25;0.9939089336514564;0.9939089336514564;0.9900104128809254
3.0;0.9439017926435428;0.9439017926435428;0.9579792199420096
3.45;0.9279686469880508;0.9279686469880508;0.9302561582030834
3.7;0.9491999664994906;0.9491999664994906;0.9743547858290171
3.5;0.9764851452121502;0.9764851452121502;0.9814172838663702
2.75;0.9258785847031701;0.9258785847031701;0.9397333854243559
3.1;0.9475851193004637;0.9475851193004637;0.9544534666040069
3.4;0.9800177719974824;0.9800177719974824;0.9825893391306001
3.25;0.929983503343342;0.9298032874255429;0.9461179641945222
3.35;0.8885200759302843;0.8885200759302843;0.8935332703918373
4.9;0.9836176578589005;0.9836176578589005;0.9894420676697422
3.5;0.9627676449417374;0.9627676449417374;0.9719926689671741
4.65;0.9897757974335413;0.9897757974335413;0.9895024079237356
4.75;0.952152263239878;0.9515904852682819;0.9596515323448511
4.7;0.9941893179264003;0.9941893179264004;0.9948588817382047
3.5;0.9630749240635422;0.9630749240635422;0.9721373357153781
3.25;0.9855777602416963;0.9855777602416963;0.989365647796682
1.5;0.8847574455671512;0.8847574455671512;0.898146212681517
4.2;0.9035869546357392;0.9035869546357392;0.9214021779113285
5.0;0.9835878787038618;0.9835878787038618;0.9852850192323012
3.0;0.9384694454310994;0.9384694454310994;0.9380242722565728
3.0;0.9506634800083741;0.9506634800083741;0.9656788929086043
5.0;1.0;1.0;0.9993245799929961
0.0;0.8661446089163457;0.8661446089163457;0.88972321629001
3.5;0.9484599949964703;0.9484599949964703;0.9535634497060149
3.75;0.9584750582890901;0.9584750582890901;0.968676178744536
4.5;0.9718702406023472;0.9718702406023472;0.9735580131475179
3.7;0.9945734977379677;0.9945734977379677;0.9946902645121832
3.25;0.9381702562774528;0.9381702562774528;0.9410874631239912
4.25;0.9969002812210401;0.9969002812210401;0.9969661734788134
2.0;0.8462539903380396;0.8462539903380396;0.8865540507397587
4.0;0.9662316354140028;0.9658309574007398;0.967461776186293
3.75;0.9754407856853947;0.965866909530412;0.9708661821849236
3.5;0.9979136428726857;0.9979136428726857;0.9980209644263441
3.0;0.9749393983794572;0.9749393983794572;0.9772290931337183
4.95;0.9597828682712305;0.9597828682712305;0.9606655653963958
4.0;0.9738734462091134;0.9738734462091134;0.9759337577818342
4.0;0.9882389022034126;0.9882389022034126;0.9908828009728725
4.9;0.9886934966952777;0.9886934966952777;0.9934769691921997
4.9;0.9715970727512866;0.9715970727512866;0.9738055235940315
3.7;0.9961415936791765;0.9961415936791765;0.9967821593321238
4.0;0.8806062587307983;0.8971699099258439;0.913870708075356
3.25;0.9004178365616013;0.9004178365616013;0.9072166077696155
3.0;0.9950491432143098;0.9950491432143098;0.9955182817053198
2.25;0.915420872270544;0.915420872270544;0.9237807953156302
3.0;0.979934353788669;0.979934353788669;0.9831401867296327
4.0;0.8770778971176841;0.8770778971176841;0.8921375881845969
3.4;0.8618292915620769;0.8615675761223883;0.9195772592519176
2.9;0.8600608496671116;0.8606826407569378;0.89361575362172
3.25;0.9622862977010483;0.9622862977010483;0.9679957255340822
2.5;0.9242051086037055;0.9242051086037055;0.9397224300812088
3.7;0.9604096112152128;0.9604096112152128;0.9795609092075783
3.25;0.9969643801676884;0.9969643801676884;0.9917053604928726
0.5;0.819220327408218;0.819220327408218;0.8501331322549778
2.75;0.9591730786583649;0.9591730786583649;0.9617708330210317
4.0;0.9205338330258562;0.9205338330258562;0.9314929537516798
1.75;0.9194648682904752;0.9194648682904752;0.9221246081336666
4.0;0.997475961438399;0.997475961438399;0.9979000825180573
3.45;0.9594205127766119;0.9600751528664437;0.9592674166677506
3.4;0.9840607139671914;0.9840607139671914;0.9871341553068871
3.0;0.9563629731381817;0.9563629731381817;0.953355375054736
4.25;0.9705348659504943;0.9705348659504943;0.9721880642151878
3.0;0.9760671504925574;0.9760671504925574;0.9741303407812284
3.0;0.948680192538498;0.948680192538498;0.9516462541668659
3.5;0.955181955604469;0.955181955604469;0.9611619326160571
3.25;0.9755992712893723;0.9755992712893723;0.9817197456079683
3.45;0.9815642306051505;0.9815642306051505;0.9816939247063959
4.6;0.9133226484256268;0.9133226484256268;0.9284979030437835
4.25;0.9523630700227799;0.9523630700227799;0.9607295443160968
1.5;0.8738428152700161;0.8738428152700161;0.8832509786212686
2.5;0.8990721664606186;0.8990721664606186;0.9226568723468884
4.75;0.9841664604129918;0.9841664604129918;0.97604021649265
4.4;0.989520499776609;0.989520499776609;0.9950607625698175
0.0;0.835943730469033;0.835943730469033;0.8533127707536695
3.25;0.9146531286526566;0.9146531286526566;0.9308023838207031
0.5;0.9420553673563047;0.9420553673563047;0.9432655243861993
3.4;0.9796137165591279;0.9796137165591279;0.983692090659651
3.25;0.9949608991035078;0.9949608991035078;0.9952036529223564
3.25;0.9125088789705316;0.9125088789705316;0.9304682712410058
3.0;0.7908984866456947;0.7908984866456947;0.8373640924232203
3.25;0.9013034947139603;0.9013034947139603;0.9068257386868585
1.5;0.9094281768726585;0.9094281768726585;0.9176587507751308
3.2;0.9609769121309504;0.9609769121309504;0.9670498858194947
0.0;0.8115684808222656;0.8168581298576312;0.8324506030604721
3.0;0.8979770487945454;0.8979770487945454;0.9083024920985251
3.4;0.9341992380393875;0.9341992380393875;0.9679770700003876
3.25;0.9605722725515617;0.9605722725515617;0.9626686863974544
3.5;0.9592417262663594;0.9627530082108131;0.9678617026589689
1.5;0.892310605584098;0.892310605584098;0.9012075453903046
3.0;0.9685677395035306;0.9685677395035306;0.9710849574779296
4.9;0.9956634599399603;0.9956634599399603;0.9757774488618864
3.45;0.9326963638763536;0.9326963638763536;0.9349333458222103
4.25;0.9826442096021724;0.9826442096021724;0.9786914262658235
4.5;0.9869199590832927;0.9869199590832927;0.9921895916169445
3.0;0.9655099192232147;0.9655099192232147;0.9718499803587923
3.5;0.857922692112514;0.857922692112514;0.8707220141374558
2.25;0.8984694273106695;0.8984694273106695;0.9057327734528123
4.25;0.9397316607324162;0.9364605969394589;0.9475411529323302
3.4;0.9791554817003004;0.9791554817003004;0.98093782744083
3.75;0.9965892283502741;0.9965892283502741;0.9964947749898566
4.25;0.9893735239291108;0.9893735239291108;0.9909794797416529
3.25;0.9811093555042806;0.9811093555042806;0.9850734512292098
3.25;0.9183122313045621;0.9183122313045621;0.9349400441085354
3.65;0.9476385392787198;0.9476385392787198;0.9619386429120064
2.75;0.8360149238466359;0.8360149238466359;0.8830362880970055
1.5;0.8510434377454568;0.8510434377454568;0.8820031985422899
3.0;0.9550189705158469;0.9550189705158469;0.9577086218652849
4.25;0.9312277889972331;0.9298103525617029;0.9137233512175226
3.5;0.9383604220410121;0.9381386072298853;0.9383269500317251
3.0;0.9337070563389843;0.9337070563389843;0.9431233111961189
2.0;0.9467085154211969;0.9467085154211969;0.9537047933510425
2.5;0.8534535618378958;0.8517419947464319;0.8615316058702829
0.0;0.8634595740642748;0.8634595740642748;0.8946916734408082
0.0;0.8330771714182452;0.8330771714182452;0.8927946570193728
4.0;0.9753766320467636;0.9753766320467636;0.9775187791310759
3.35;0.9353519948615978;0.9353519948615978;0.9365615769323642
4.25;0.9559699934618359;0.9559699934618359;0.9656563124773501
4.25;0.9284303438330408;0.933541911796309;0.9454282476320709
3.45;0.9688068670870577;0.9688068670870577;0.9722980007910749
4.25;0.9969002812210401;0.9969002812210401;0.9969661734788134
