Human;Sent2vec_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Sent2vec_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.0;0.5978855558319799;0.5978855558319799;0.6560596945611116
3.0;0.5428738413127947;0.5428738413127947;0.5437378983497796
1.0;0.41465856817114155;0.41465856817114155;0.4536713874158475
2.0;0.6039028607910883;0.6085775938544971;0.6024653071957462
2.0;0.7125017958235947;0.68465826969765;0.6785337677969755
0.0;0.3324903271542968;0.30883074810147765;0.2947924379875787
1.3333333333333333;0.45920188176390436;0.4716702458761785;0.48198502802731014
2.3333333333333335;0.4090210707346531;0.4090210707346531;0.41588929053940077
0.3333333333333333;0.5306603576854431;0.5306603576854431;0.4580010980495241
1.0;0.5234779096084461;0.5234779096084461;0.5168484107605893
3.0;0.6198935298739047;0.6198935298739047;0.6568506520965844
2.0;0.6038433240803994;0.5891101976105253;0.6011613099420684
1.0;0.45093539491263196;0.45093539491263196;0.4282825236743504
1.3333333333333333;0.4837760851918951;0.4837760851918951;0.47634535882865414
1.6666666666666667;0.45961633355892656;0.45991708590025043;0.43877352127624564
0.6666666666666666;0.5349278609583084;0.5349278609583084;0.5222123207931747
1.3333333333333333;0.6739579722768437;0.6739579722768437;0.7117655145163008
2.0;0.6545759958816836;0.6573212497066696;0.6799857392011591
2.0;0.6613383506023783;0.6613383506023783;0.6661970947604527
0.6666666666666666;0.3432895114278912;0.3432895114278912;0.400013887777285
3.0;0.8027412862834963;0.8027412862834963;0.8134644360024904
3.0;0.5977739633394291;0.5977739633394291;0.5814295756919573
1.3333333333333333;0.6169041999749406;0.6169041999749406;0.6059215485619429
2.0;0.7548307138569634;0.7548307138569634;0.7566748278598913
2.0;0.47624842207802437;0.47624842207802437;0.5006503234139799
1.0;0.2453851229737326;0.2453851229737326;0.3908082102817555
1.6666666666666667;0.6530861321735619;0.6490778746740667;0.6155361449813692
2.0;0.57625722066623;0.5635966651195812;0.6159496226365336
0.3333333333333333;0.46316068646080033;0.46316068646080033;0.47805494253903724
2.3333333333333335;0.6557756534819732;0.6557756534819732;0.6545480332989961
2.0;0.4069256477371931;0.4069256477371931;0.36411473319995685
1.3333333333333333;0.5975496574800911;0.5647588618126239;0.622508267521677
2.6666666666666665;0.9753888515675049;0.9753888515675049;0.9811952493909686
1.0;0.471715551954583;0.471715551954583;0.5234114280562541
0.3333333333333333;0.39634946414820876;0.39634946414820876;0.41841907036330694
1.3333333333333333;0.6042507774195944;0.6042507774195944;0.6331891079164098
1.3333333333333333;0.6088204953925704;0.6088204953925704;0.6333311976588241
2.3333333333333335;0.536069925408681;0.536069925408681;0.4921296798333563
3.0;0.7805997957361255;0.7805997957361255;0.77911150351711
3.0;0.6857452922428955;0.6856300110024771;0.6965531077325655
3.0;0.7841854628849723;0.7841854628849723;0.7548144434706184
1.3333333333333333;0.3896164906425191;0.3896164906425191;0.4666048266469052
3.0;0.4786208154857185;0.4786208154857185;0.5355681388624874
1.3333333333333333;0.4789086507402194;0.4789086507402194;0.4954489942340132
4.0;0.6693213508088329;0.6693213508088329;0.5899773346132248
2.6666666666666665;0.6332644573481131;0.6332644573481131;0.5329112130740168
0.3333333333333333;0.3078571496143718;0.3078571496143718;0.2734410686046501
0.0;0.2424729982032285;0.2424729982032285;0.3734145746156668
0.0;0.19149116649712533;0.19149116649712533;0.12006281135447044
0.0;0.27336967666994966;0.27336967666994966;0.28555505807715803
0.6666666666666666;0.42163067692185685;0.42163067692185685;0.42348258947638984
0.3333333333333333;0.42695995125046354;0.42948997683188117;0.5032397093219579
0.6666666666666666;0.40037879293336803;0.40037879293336803;0.42405962951026516
0.3333333333333333;0.2879226368413225;0.304083816106606;0.3323587348786991
0.3333333333333333;0.48599221306827545;0.4952924722407465;0.5333663641876398
0.0;0.23259165541313012;0.23259165541313012;0.24711085266902583
0.0;0.32024247222472113;0.2820685582643792;0.33457894219216133
0.0;0.057526159019245356;0.057526159019245356;0.08512443493585689
1.0;0.2681395118048195;0.2681395118048195;0.3536805011541075
0.0;0.208246874531887;0.20196359900693098;0.21568073286128417
0.0;0.25124490949054606;0.25124490949054606;0.2668240989063747
0.0;0.21187440637286076;0.21187440637286076;0.30245955417610865
0.6666666666666666;0.4716903590947182;0.4784814805249172;0.49507994464293703
0.0;0.2422798952791963;0.23628228374755061;0.3486226741142848
0.0;0.3250318652365866;0.3227507272902426;0.3644237418355578
0.6666666666666666;0.20093302076216638;0.20093302076216638;0.2852293478458443
0.0;0.117782280626241;0.117782280626241;0.18434712165698378
0.0;0.28640449942523466;0.28348699096798535;0.29513260645308553
0.6666666666666666;0.3630570620173433;0.3630570620173433;0.3992918128656476
0.3333333333333333;0.2659556558066766;0.2659556558066766;0.3150453271353267
0.0;0.19551921262743446;0.19551921262743446;0.228688884058777
0.3333333333333333;0.36131059101643087;0.36131059101643087;0.34113037129989654
0.3333333333333333;0.3011557458669311;0.30274746993396756;0.3187966944101258
0.0;0.2723089917995888;0.2723089917995888;0.25519664614280263
1.0;0.43514428754074835;0.43514428754074835;0.5066443398317055
0.0;0.2517294653355349;0.243168088514368;0.2761816391508599
0.3333333333333333;0.3103231983157581;0.3123972515886507;0.3233256967923605
0.6666666666666666;0.27361534499936374;0.27501923068204137;0.22162944305362353
0.0;0.21263891305549026;0.21263891305549026;0.2743134358714283
0.0;0.21055906037792502;0.2074710497131397;0.19623755744945603
0.3333333333333333;0.35221045104352083;0.35221045104352083;0.33722721371864933
0.0;0.23362205487887494;0.23362205487887494;0.24618545902953365
1.0;0.3204063107416856;0.3204063107416856;0.33418923381742244
0.0;0.39201520623748554;0.39201520623748554;0.34231677154458906
0.0;0.4161320342336925;0.4161320342336925;0.39432374129537845
0.3333333333333333;0.26509353834143357;0.26509353834143357;0.3286447067404248
0.0;0.3806884917264022;0.3806884917264022;0.36227903056105976
0.3333333333333333;0.3156393896303289;0.3189588147016452;0.3647200654476717
0.0;0.2042521029286232;0.2042521029286232;0.25280531351900476
0.0;0.1947273352959305;0.18596771557184977;0.24317775892198318
0.3333333333333333;0.4792258239326674;0.4792258239326674;0.4166194446982
1.0;0.3734537447762558;0.3734537447762558;0.3261885551037721
0.0;0.2877544335096264;0.2877544335096264;0.3075575608595943
0.3333333333333333;0.25224725969988887;0.25224725969988887;0.29435670260598784
0.6666666666666666;0.35009886728731876;0.35009886728731876;0.4022320595189939
0.0;0.22904137433909758;0.23235375064452832;0.23863245953030912
0.6666666666666666;0.2797908501853455;0.2797908501853455;0.36773300615753196
1.0;0.32843513167658467;0.32843513167658467;0.41608176383768924
0.0;0.22658113721704035;0.22658113721704035;0.22918120463346728
0.0;0.2963039327384284;0.2963039327384284;0.3013372292164949
0.0;0.30777112394770856;0.2925756493774572;0.38471603075828653
0.0;0.1987146721476141;0.1987146721476141;0.20366393444701084
0.6666666666666666;0.26597281993405103;0.2731940775623768;0.3043269042641189
0.3333333333333333;0.18505650167670354;0.18505650167670354;0.23408292367309722
1.0;0.27697926846587667;0.27697926846587667;0.32922156702051997
0.6666666666666666;0.2961829776455156;0.30434971154674706;0.3613408473318693
0.3333333333333333;0.3171638791351665;0.3171638791351665;0.2853732938463607
0.3333333333333333;0.27266177635095035;0.25520018214348533;0.322923507299984
0.0;0.2233564322021202;0.2233564322021202;0.22114588071822744
0.3333333333333333;0.30649032040738167;0.30649032040738167;0.33641255524371344
0.0;0.11215878008395194;0.11215878008395194;0.1266034564532481
0.0;0.1348172267473468;0.1348172267473468;0.19018804616874685
0.0;0.24949500113175102;0.24949500113175102;0.2627466510596732
0.3333333333333333;0.26291011929552305;0.26291011929552305;0.25153228511917075
0.3333333333333333;0.28692049897002875;0.29493985197678857;0.3519673768196175
0.6666666666666666;0.5019312297571391;0.5019312297571391;0.49722355094068793
0.3333333333333333;0.25472868044238867;0.25472868044238867;0.2443113411560668
0.0;0.34661248697685115;0.34661248697685115;0.3726198592195073
0.3333333333333333;0.22009923041179658;0.2250368494314336;0.22032398213046447
0.0;0.0890023809043332;0.0890023809043332;0.13081399242685218
0.0;0.23547789325042986;0.23547789325042986;0.29562772137199567
0.0;0.2585979000008588;0.2524437154335369;0.3571430203211033
0.0;0.20078001210214377;0.20078001210214377;0.20844045621810411
0.3333333333333333;0.35208884733672297;0.35208884733672297;0.3376345522749619
0.0;0.39304938231039543;0.3878996588821262;0.4366248131066668
0.0;0.21966099895777316;0.21966099895777316;0.22395999994722948
0.3333333333333333;0.20802311901819356;0.20802311901819356;0.17474024293892151
0.3333333333333333;0.3789417696799893;0.38555595559613537;0.40339966881198347
1.0;0.33667614674776014;0.33667614674776014;0.34309644627923314
0.0;0.2694475802296463;0.259891630626695;0.2331068048216813
0.0;0.2476886343122086;0.2476886343122086;0.3261948675324655
0.3333333333333333;0.40543952998434085;0.4149900413702349;0.5005994135817637
0.0;0.27138243858435424;0.26996930598250785;0.39074309700689447
0.3333333333333333;0.3231527698257697;0.32392360233748535;0.3400139402676728
0.3333333333333333;0.36836814611141233;0.36836814611141233;0.3548643704858798
0.3333333333333333;0.32928736551278676;0.32928736551278676;0.3322630085800444
0.6666666666666666;0.46455581384831274;0.46455581384831274;0.469648117071559
0.0;0.3054091270701705;0.3054091270701705;0.3139480332295934
0.0;0.26236291088095837;0.26236291088095837;0.3278018911798219
0.0;0.25630141766154607;0.25630141766154607;0.2605314187406974
0.0;0.20455989163090257;0.20455989163090257;0.16767561948786158
