Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamaplite;UBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-default_ner-metamaplite;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamaplite;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-default_ner-metamaplite;UBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamaplite
3.0;0.5281964206232699;0.6361464251628642;0.4909546668779019;0.720687500747824;0.6957571453048879
2.5;0.8680350249808702;0.8295994781324583;0.8408456371539763;0.9050021864886104;0.9041619266627773
2.5;0.4410497059797123;0.45;0.41982480490067364;0.4872307974663087;0.46471211253587463
3.0;0.6810650791331525;0.6666666666666667;0.6700876799381709;0.697184365655112;0.6810650791331525
0.0;0.2916487324843504;0.27134238459003635;0.20839348339474523;0.43010828724599837;0.37919506992781793
4.25;0.8748756136311867;0.8273403039920306;0.8656724020768373;0.8770430943348518;0.8748756136311867
3.0;0.7578525609343704;0.8131433980500301;0.7144985346393777;0.8410180295495607;0.8302841520469023
3.0;0.8344659876627856;0.7855844048495726;0.823934341595428;0.843670361740921;0.8354396508051338
4.0;0.6663004470406405;0.6210590034081188;0.6502176692809528;0.6822397168068561;0.6663004470406405
0.0;0.3317182015321706;0.380058475033046;0.27382418773140915;0.4794281625809676;0.45764205049625517
3.5;0.7102516715654058;0.7216878364870322;0.6989830868421665;0.738560270088183;0.7306779874707603
1.0;0.41866811917512703;0.4658025705334027;0.39295957978122215;0.5277726437165513;0.4976837169268389
0.0;0.37177233813264043;0.23227468205581656;0.30932936842135395;0.421267930970872;0.3717723381326405
1.5;0.5632552182492945;0.533113989983183;0.5347940771416809;0.6007328758100816;0.5969719000295184
3.6;0.7407814701619863;0.7282560269981458;0.7104399197254396;0.8095593047348378;0.7957195268592855
3.0;0.8812912144208488;0.8642416214502249;0.8726047250506136;0.886795056748968;0.8813970264051277
3.0;0.7362377312118726;0.6825001477017446;0.7094843784691223;0.7643813866728866;0.7592058069049431
5.0;0.9447790220116798;0.9524241471993242;0.9259867919462009;0.9628207227043266;0.9628108396692308
3.5;0.6714105753404055;0.75;0.6452877831554107;0.7490720955274603;0.7488633971141476
0.0;0.3446008949268701;0.2545139051903111;0.3059923429934544;0.37761375067047037;0.3446008949268701
4.0;0.7046429607996237;0.6681531047810609;0.6774795295857675;0.7406742035217214;0.7046429607996237
4.5;0.9636241116594316;0.9636241116594316;0.9636241116594316;0.9636241116594316;0.9636241116594316
3.0;0.6909383278305142;0.7092993656151906;0.6693283274442974;0.7416168724083139;0.7415975736875735
3.5;0.7602111837047766;0.74564371920144;0.7561342911191747;0.7614474894183055;0.7602111837047765
4.0;0.9219741457025968;0.8939165274178948;0.9153567906357101;0.9236103684027243;0.9219741457025968
3.0;0.9070506296837616;0.894427190999916;0.8959118733538802;0.9408372988198491;0.9070506296837616
3.0;0.6060333460889835;0.6504436355879908;0.5890935576741739;0.6740825412066684;0.6575640290007133
3.5;0.943247050069319;0.8153693264107684;0.9192396768591092;0.9609674608827614;0.9591453678904388
2.5;0.60591516482683;0.5977055365286043;0.5455744638778733;0.7064325055102879;0.7050974467297292
3.5;0.7466378398939878;0.7565477530732392;0.7337926316826014;0.7765191370526943;0.7679853724073001
3.5;0.42135784904636947;0.39735970711951313;0.4039113094709861;0.44818086636343446;0.42135784904636947
3.0;0.5795547473119482;0.5727851327337574;0.5505501230859234;0.6053606954576585;0.5967936748332653
4.5;0.45632887813075124;0.4003203845127179;0.42755837337805724;0.474739052507678;0.45632887813075124
2.5;0.5830880760819525;0.5982576192210924;0.5497243174030233;0.6584791009246693;0.6267214838515404
3.5;0.6196825621997182;0.6158402871356008;0.6022890579996765;0.7253691770609321;0.6954772195262288
3.0;0.7621612567598293;0.7214791053658227;0.7461482819651274;0.7954896924212775;0.7908786845070431
2.5;0.8180133056278822;0.8080063382475074;0.7832840679019507;0.8629909907676286;0.8621482732315258
4.0;0.6554404406586305;0.6415330278717848;0.6460867331946646;0.6652863026485911;0.6554404406586305
3.5;0.8406205191238721;0.75;0.8061164859114628;0.8577240613878939;0.8406205191238721
3.5;0.5716788202301918;0.5000000000000001;0.5364640748762014;0.6110899350919516;0.5936639309220316
3.0;0.7360671479093363;0.7292037568309726;0.7236897720493538;0.7593585953335779;0.7533186935789834
2.5;0.8734442975473845;0.8794987443067291;0.8461468540659857;0.9174767006848967;0.917463421851129
4.0;0.8179145405616792;0.8140915784106942;0.786952980728747;0.8798639688637857;0.8460543385030097
3.5;0.631097446134562;0.6;0.6219267454503404;0.6342236330894431;0.631097446134562
2.5;0.501883383021523;0.5547001962252291;0.4879289450585217;0.5836740419200002;0.583383351196948
2.5;0.810774019548313;0.8172043010752689;0.780323500430988;0.8528213778361858;0.8506945096721745
5.0;0.8807048459279794;0.8807048459279794;0.8807048459279794;0.8807048459279794;0.8807048459279794
4.25;0.8043125252612995;0.760638829255665;0.7715043949765793;0.8493209461082244;0.8043125252612995
2.5;0.5429298030766431;0.4743416490252569;0.5014430048408317;0.5827345492062138;0.5429298030766431
2.95;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333
3.0;0.9070962142207727;0.8333519968048161;0.883591062488011;0.9209043413552452;0.913476310987052
3.45;0.7999999999999999;0.7999999999999999;0.7999999999999999;0.7999999999999999;0.7999999999999999
2.5;0.7956817848618137;0.7843984312047064;0.7629452048919316;0.8481850148299672;0.8480386952683121
0.5;0.4354434488856206;0.544154294390751;0.3792002350709144;0.6022171771358178;0.5983620050797178
4.5;0.5758914899244603;0.5381382351970501;0.5531044489416226;0.5948361504711998;0.5758914899244603
2.0;0.4746832363914033;0.5039526306789697;0.42811342068379055;0.5333936531753496;0.5136351604855683
2.0;0.24503397834416352;0.2707455769182841;0.23243233379325165;0.2933761170322119;0.2921674766336841
3.5;0.9778166307835651;0.9649012813540154;0.9738719274989881;0.9813056815769632;0.9813067629253164
3.5;0.8055688926153997;0.7560413267439722;0.785364292846967;0.839595968751853;0.8395414333095186
4.0;0.9307179360709134;0.9116846116771036;0.9183295382240835;0.9493180339436557;0.9493444657522095
3.5;0.6838855166859675;0.6801614787973588;0.6702581277375964;0.7094836999164708;0.7062540155564585
4.0;0.980758231463177;0.8031191193572516;0.9784618769862968;0.9824430008820966;0.982430969513694
2.5;0.4613855129838609;0.5029843264867272;0.4317605634687135;0.5351391454939581;0.5217681426063432
3.0;0.7606746443081915;0.6999507893974879;0.7474220051734001;0.7851834914380429;0.7847880597465632
3.0;0.5563424881188965;0.4811252243246882;0.5308780526716286;0.574432557543569;0.5563424881188965
3.0;0.5756897759356533;0.5850179393017045;0.5463952616943231;0.640831796781969;0.6140144577147958
1.0;0.43618255378940113;0.3768891807222045;0.41892973389728355;0.4546974664696035;0.43618255378940113
2.0;0.7055607586166854;0.6726727939963125;0.6968658223705811;0.7081340903238961;0.7055607586166854
2.0;0.29074494480668345;0.25928148942086576;0.27293459320951063;0.3163365740566261;0.29074494480668345
4.5;0.8650241793611358;0.7999999999999999;0.8338306397825423;0.8818784092323882;0.8650241793611358
4.0;NaN;NaN;NaN;NaN;NaN
3.0;0.9125047826030798;0.9011271137791659;0.9050706204914656;0.9193174313539578;0.9125047826030798
3.0;0.8253718286532703;0.7970811413304554;0.8074521548703725;0.8515123778280228;0.8451199457233493
4.15;0.8232293395093531;0.8125;0.8150997441811679;0.834683271979264;0.8232293395093531
2.5;0.48907772467740024;0.5031152949374527;0.47315586717871855;0.5260223326394533;0.5260912614842259
3.5;0.6691979601089476;0.6668313367115806;0.6562588998046026;0.684287183654643;0.6773336662231173
4.0;0.4565796653884409;0.375;0.4293256101883308;0.49208999939963416;0.4565796653884409
5.0;0.855164505427091;0.8320502943378437;0.8412495369993443;0.8656236023361992;0.855164505427091
4.8;0.9405399431259605;0.9405399431259605;0.9405399431259605;0.9405399431259605;0.9405399431259605
0.0;0.2420090884746889;0.44086671417740547;0.2035640806218508;0.44885360813766395;0.4222793210965002
4.6;0.9512804096488667;0.9122454608393061;0.9422376407291433;0.9608357472691119;0.960768922830523
3.0;0.7130240959073808;0.6963730592072542;0.7130240959073808;0.7126327027430197;0.7124034207991932
2.7;0.5452579144173028;0.5906244232186183;0.5194661701237445;0.6449212729765655;0.6339141667969899
3.6;0.9225820490344216;0.9109357395385405;0.8973668534982533;0.9532164437666157;0.9519917669101823
3.75;0.8867505768045681;0.8727974348718267;0.8645582568758462;0.9255733308435067;0.9161803529651898
3.65;0.669583780993845;0.6947548602479001;0.6457217790326208;0.7447116376512132;0.7253844822738169
0.0;0.2310809587221454;0.2784294089707775;0.2024674828186566;0.3353966260510063;0.30426647831403597
3.0;0.5259403525323767;0.5;0.5072973821769968;0.5494405457454958;0.5259403525323767
4.75;0.7207194581387687;0.7188507574477845;0.7047562167398415;0.7577151924291367;0.7569787539994689
3.6;0.90121893815344;0.8980265101338745;0.8890776926995807;0.9188984585460324;0.9159278931288337
3.5;0.8531721122476237;0.8164965809277259;0.839245125221817;0.8622587824777432;0.8531721122476237
2.75;0.6205526722718153;0.6751415456698378;0.5858997635353703;0.694834259480383;0.6939643816342376
5.0;0.8017837257372732;0.8017837257372732;0.8017837257372732;0.8017837257372732;0.8017837257372732
4.0;0.5701915531082566;0.5421374765483944;0.5566630709215009;0.5916198177532749;0.5890675251226898
3.0;0.7726717674304666;0.75;0.7600490550164555;0.7808359803499022;0.7726717674304666
3.5;0.6910363699887516;0.6859943405700354;0.6691663888469502;0.726106738595399;0.7022981713704121
3.35;0.7435287200704948;0.7337406559132839;0.7192838612220662;0.800881825619353;0.7986464502213296
3.2;0.7947770573059968;0.7016464154456235;0.7421797466804246;0.8381624698631276;0.7947770573059969
3.6;0.7353169910243658;0.747522922441067;0.7235548711680353;0.7905787300348582;0.7833724179198347
3.75;0.9512804096488667;0.960768922830523;0.9422376407291433;0.960768922830523;0.960768922830523
4.0;0.9057894597833126;0.9057894597833126;0.9057894597833126;0.9057894597833126;0.9057894597833126
3.75;0.7259284362498629;0.7006490497453706;0.7051334081242119;0.7722783425939609;0.7722020035396153
3.5;0.7789025685781964;0.769800358919501;0.7622001980676796;0.8016797967889511;0.7838180549055345
3.5;0.8764618512187935;0.8616881240135225;0.8708060982398417;0.8797497537386249;0.8764618512187935
4.25;0.8468392099512992;0.8549645998549158;0.8359731960322018;0.8750584778952586;0.8750000000000001
0.0;0.3755185076779879;0.3522819383711917;0.28935950945921884;0.4853676407032174;0.44369977745831685
3.5;0.8242869169149758;0.7687061147858074;0.8068740089604903;0.8533838525388376;0.8521686753407501
2.75;0.4987026183216786;0.46188021535170054;0.4782634767148453;0.5129863541037136;0.4987026183216786
5.0;0.8153742483272114;0.8153742483272114;0.8153742483272114;0.8153742483272114;0.8153742483272114
3.75;0.8666666666666666;0.8666666666666666;0.8666666666666666;0.8666666666666666;0.8666666666666666
3.45;0.874600048548347;0.8642489395470478;0.8743253740847948;0.8745724872700339;0.874600048548347
3.0;0.8104641684791187;0.8207677342949548;0.8026580971641073;0.8355877074244299;0.8355727485873496
2.25;0.39223853589822083;0.42276002160669474;0.35780811590003087;0.4873461327099646;0.4584748493909746
3.25;0.6865510988148579;0.7584260570639787;0.6525919737419045;0.7919626293803632;0.7762245989903717
4.2;0.8777392063426793;0.8661380721520245;0.8733435634150825;0.8900244153593794;0.8777392063426793
4.25;0.8672630586873092;0.855884639410012;0.861169207633474;0.8714041449985728;0.8701536462010527
4.4;0.897429059509618;0.8926673952951539;0.8856830457420173;0.9143996992239457;0.9124965223507033
2.5;0.5965075980114325;0.6163335513613657;0.5287453340468616;0.6979524522493189;0.6762764670025112
1.75;0.6869378899815831;0.7161148740394329;0.6732688085368634;0.7777103617165124;0.7607389074125929
3.5;0.8714141707718271;0.8744746321952063;0.8673660103794372;0.8744746321952063;0.8744746321952063
3.5;0.7533356599694687;0.7654655446197433;0.7413835209612022;0.7833614629414836;0.7750010397064709
5.0;0.9354143466934853;0.9354143466934853;0.9354143466934853;0.9354143466934853;0.9354143466934853
3.95;0.8374835711967564;0.8526836173109139;0.8290487629889479;0.85402807495814;0.854016820293798
3.5;0.7506751547875278;0.7548927166814039;0.717601931639821;0.8303957563085103;0.8184337671513214
3.25;0.3145844533977324;0.4031128874149275;0.2830389212001316;0.4365907993912355;0.40696082356361807
4.5;0.6930325912863022;0.6149186938124421;0.6534288769487373;0.7269429710145449;0.7203088269348518
0.0;0.5662413991951221;0.567774973957669;0.47014942547264577;0.7073759117231777;0.691789504369729
3.1;0.839619473872721;0.8058229640253802;0.831031248388866;0.8418994389879342;0.839619473872721
3.5;0.84478158978301;0.7954951288348658;0.832567951621122;0.8620927365149852;0.8587609196970162
4.25;0.9289866292014957;0.9265073348787685;0.9221080476714734;0.9432667724125532;0.9432377213366362
2.75;0.3579300030449294;0.3273268353539886;0.33289119491676655;0.41043230043961176;0.3579300030449294
3.5;0.5515965097165864;0.5303300858899107;0.5358399689200364;0.5751237306668788;0.5515965097165864
4.5;0.8886969311942113;0.8695387058524823;0.8831500607456783;0.8924702908527951;0.8886969311942113
3.5;0.795685761641628;0.7931155389125321;0.77169394800439;0.8351748458748084;0.8351568812377984
2.9;0.5760846772444999;0.6110509305768101;0.5436565933593438;0.6365186484847207;0.628107766281971
3.0;0.6915187632557839;0.7650920556760059;0.6783825742804767;0.7457371151364348;0.74535599249993
3.0;0.78109230279551;0.6735645239877782;0.7450006304497142;0.7997697694821918;0.7887286713546683
3.0;0.5570392260052769;0.5807621471246612;0.5241703875883887;0.6298877340018211;0.6239271309567942
4.0;0.32200704808570696;0.28867513459481287;0.29794284449720854;0.3589974600797514;0.3220070480857069
0.0;0.32850137351958386;0.4819315973414993;0.2942016582617082;0.5400402337579417;0.5285281258821489
3.75;0.8540341585929868;0.8899747208880202;0.8380737313428818;0.9140924411903767;0.9047715503067276
3.0;0.9088604453219495;0.8954430086935637;0.9024287933423402;0.9123518600965077;0.9088604453219495
2.5;0.6991597858617217;0.6975778964319104;0.6723578506712294;0.8347786866518573;0.8342324216468047
3.5;0.8552157019233494;0.8657749264389871;0.8431281941825937;0.8742892496208148;0.8742710454519733
4.0;0.7938566201357354;0.7938566201357354;0.7938566201357354;0.7938566201357354;0.7938566201357354
4.5;0.7529905233395583;0.6943650748294137;0.7308455730654625;0.7653904709628946;0.7529905233395582
3.5;0.7259832557996619;0.6933752452815365;0.7057569525279137;0.7460376750050646;0.7259832557996619
2.5;0.649588607544662;0.6201736729460423;0.6402243652793558;0.6528292393048075;0.649588607544662
3.75;0.8927285974508438;0.8316554899054915;0.8871481508919077;0.8953504990404723;0.8934251196109708
3.5;0.6766480069393911;0.7423153710463923;0.6429327887852595;0.765071131255338;0.7444822033117955
3.0;0.8346936962940433;0.8053572855295772;0.8146143048835018;0.8548755337861754;0.8516255992423164
3.9;0.6094465599000591;0.6013377943029549;0.6026324854783658;0.6253390347211799;0.6094465599000591
3.25;0.7492031648784951;0.6864064729836442;0.6990053420500628;0.8192746701340274;0.8011119168111968
3.75;0.9006872428205533;0.8969618389544455;0.9004315148409163;0.9006926156696922;0.9006872428205533
3.4;0.5007841153109506;0.49491339773243226;0.47127719895181963;0.5625905028594185;0.524216697064332
4.75;0.8680922931294122;0.8680922931294122;0.8680922931294122;0.8680922931294122;0.8680922931294122
3.5;0.7972553167950839;0.7768985960673559;0.7818799771547399;0.8194056235383652;0.7972553167950839
3.75;0.4796610570838511;0.39999999999999997;0.42811517608637994;0.5354571719414785;0.4796610570838511
3.25;0.68452553047628;0.7293819616091832;0.6695242668881011;0.7437501091864721;0.7345348670642248
0.5;0.3450327796711771;0.3450327796711771;0.3450327796711771;0.3450327796711771;0.3450327796711771
0.5;0.6971972190161686;0.5017452060042545;0.6255614908899617;0.7556096232311572;0.6971972190161686
3.75;0.7721687263424006;0.6666666666666669;0.7432952382515368;0.793787578940563;0.7721687263424006
3.25;0.7677455291217593;0.6999132392733555;0.7293351865590336;0.7999053905566299;0.7677455291217593
2.5;0.7375840334254467;0.6790997501017323;0.6976529408721417;0.7850988765860798;0.7770883842857877
4.95;0.9799158640113921;0.9718253158075502;0.9627180311582725;0.9936169241615962;0.9895161867299533
0.0;0.3770524149091482;0.4511456307572841;0.305930994117893;0.5030245127081361;0.49786253470881564
3.4;0.7620281772445848;0.7492264051577248;0.7438209958213113;0.7870325957545832;0.7867770312940321
3.0;0.78897268484877;0.730978321878686;0.7646740744122973;0.8255912618790069;0.8198181128774167
3.5;0.7283948915956485;0.7484551991837489;0.70414999046267;0.7906728878935371;0.776955915136412
4.25;0.8118283301945461;0.8258130618455694;0.7817519592380732;0.8841785846679636;0.8568376606383048
3.0;0.8996469021204839;0.8996469021204839;0.8996469021204839;0.8996469021204839;0.8996469021204839
3.9;0.872524951541893;0.8249529741625686;0.856696320477759;0.8878278728598341;0.8834550548610389
3.25;0.6000250642844994;0.6144660227796855;0.5958694823276747;0.6008458226622968;0.6000250642844994
3.0;0.5563165130520236;0.5106784022400873;0.5069253512311869;0.5964004689106175;0.5727757457567189
3.5;0.8389701378314037;0.8140915784106942;0.83725699230854;0.8401661394097674;0.840168050416806
3.25;0.7977549723036408;0.7687061147858074;0.785730971043006;0.8121767917175651;0.7977549723036408
4.45;NaN;NaN;NaN;NaN;NaN
1.5;0.5606284124920299;0.6724111481353892;0.5414813584714342;0.669500894898746;0.669438681395203
3.0;0.7305027140186743;0.7004862622380467;0.6957919313512345;0.7641159232623804;0.7527225228035458
3.25;0.828279271728344;0.8005732964546437;0.8075739158318112;0.8517787850696179;0.8509720587196108
3.9;0.8980681920766774;0.8320502943378437;0.8663766246278696;0.9149038508136611;0.8980681920766774
2.9;0.637760406312684;0.5881176352917641;0.6142612856802054;0.6627120418397707;0.637760406312684
2.0;0.40258174678968384;0.45739722951760775;0.34804015487010437;0.5529379481453203;0.5498652658998189
3.75;0.7764554172799246;0.7542472332656508;0.7730504440958565;0.7798538058679203;0.779917899260555
3.0;0.7262730392025629;0.7262730392025629;0.7262730392025629;0.7262730392025629;0.7262730392025629
3.0;0.5485818632983623;0.5389115175601251;0.5147256542012925;0.5975582490635727;0.5826140805629417
1.5;0.42853202903782117;0.3223291856101521;0.4001731134773707;0.45010632652630767;0.42853202903782117
2.4;0.47214073610523855;0.5370861555295747;0.4643386014247992;0.5219021023521154;0.521749194749951
3.0;0.7571050628834598;0.7521655936103528;0.7403380650380106;0.7741496260846864;0.7705793245198018
0.0;0.29693560207345604;0.5261353625024292;0.22971734918229741;0.55686004524882;0.5333281690350754
3.5;0.5827112330256877;0.60324934681779;0.5792930019272624;0.6154625635938555;0.6147724263351967
3.5;0.8862278577688512;0.8971179931924131;0.8785524512992957;0.9011369318837574;0.9011271137791659
3.75;0.7460694139405373;0.7302967433402214;0.7340442756168761;0.7637272076184696;0.7460694139405373
4.9;0.9025315875880483;0.8966109552498207;0.8989640290519688;0.9053273378403708;0.9025315875880483
1.25;0.333086709952261;0.4148810258788731;0.303560520446106;0.4310144029354053;0.4205466706965404
3.0;0.7935704584652781;0.7643157063581784;0.773455668265074;0.8293246681291645;0.8267838237171643
3.75;0.5011470768157822;0.5721463843707437;0.4374113371581588;0.5956725103365882;0.5851192921547447
2.0;0.3651483716701107;0.3651483716701107;0.3651483716701107;0.3651483716701107;0.3651483716701107
3.0;0.7384461881322574;0.7661488934822833;0.6984206001992813;0.8016508011060673;0.7977518985586236
3.0;0.4188371069254748;0.36514837167011077;0.37448783990796347;0.4644818807955848;0.4543995970666364
2.1;0.537008406297505;0.6419921213317161;0.49656375143120707;0.6544558656047943;0.6470349011141772
3.0;0.51047263812476;0.447213595499958;0.467134698607358;0.563706472756352;0.51047263812476
1.5;0.31772163130167996;0.25000000000000006;0.27964548301583936;0.36071453819842997;0.31772163130167996
4.75;0.6181354940575847;0.6013377943029549;0.6072285016711583;0.6285279298200444;0.6181354940575847
3.6;0.4811252243246881;0.4811252243246881;0.4811252243246881;0.4811252243246881;0.4811252243246881
3.0;0.629934952664649;0.6211299937499416;0.5915530222456704;0.6773863762773402;0.6671694838366037
3.25;0.37515000002501825;0.4036036763977875;0.31959340024468263;0.4837394688874582;0.4469688097194214
3.0;0.6925419805196766;0.6473321200004895;0.6802489610634576;0.7100102832238993;0.709336084743243
1.5;0.6760432588672857;0.6674238124719145;0.669588257069317;0.6850886621032974;0.6760432588672857
0.0;0.2512686362969482;0.24195539543709924;0.2200310068401798;0.27604974245031266;0.26588014243413954
3.9;0.877862971864675;0.8356290217967335;0.8726776807840848;0.8913671400872987;0.891337623249849
4.45;0.8795883510786772;0.76271276980969;0.8277338676634441;0.904348856334728;0.8795883510786772
0.0;0.30255023291601474;0.42072497827748;0.2989531208357894;0.4298914979347087;0.42918500866016995
3.0;0.6325036051852949;0.6378672665446345;0.5666579323747047;0.7207353891919601;0.7060872449057061
3.6;0.6094034974131696;0.6013377943029549;0.6026314641705136;0.6248043903077276;0.6094034974131696
3.5;0.8301977292464411;0.8405316808386858;0.7901330714981962;0.8839600226689572;0.8838834764831844
3.45;0.9452529855450199;0.9412416106700233;0.9390329033974167;0.951334741464465;0.9513311405232375
3.0;0.6592102400174549;0.6908492797077574;0.6264481030707091;0.7254193178315393;0.72536966642091
3.0;0.7129905869827767;0.7029594915666377;0.6906061281379372;0.7347941143326315;0.7287698698692784
3.5;0.8983509969744581;0.8813768894400045;0.8839897752620797;0.9142674644415956;0.9105469833190822
4.2;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959
3.25;0.6158185417178909;0.675264150812834;0.5900066411632133;0.6936801745834439;0.6927692859560711
2.0;0.36211826302461825;0.3481553119113957;0.3510511892944062;0.3822102878299787;0.36211826302461825
0.0;0.3292223295935888;0.4944513860581975;0.3014727779050467;0.49274226208239713;0.47738561777703065
4.25;0.666272077161215;0.6405126152203486;0.646539254182093;0.6990227037152169;0.666272077161215
4.25;0.6873227095897101;0.6725927091345493;0.6636823379481942;0.71995422788636;0.7137292134447597
3.0;0.8349263270853242;0.8026426939290279;0.8167998813806339;0.8666595582032875;0.8664808468814962
1.5;0.7470064119268508;0.7803856789909188;0.6597459824925024;0.8582190800102275;0.8551701115300315
4.25;0.9013878188659974;0.9013878188659974;0.9013878188659974;0.9013878188659974;0.9013878188659974
3.5;0.6746032259861245;0.6599663291074445;0.649365850426909;0.7184421575666066;0.701998479460656
3.75;0.7133367167201573;0.6807921404144806;0.6922318638030077;0.749538298746276;0.7322612638051982
3.75;0.8685990362153793;0.8685990362153793;0.8685990362153793;0.8685990362153793;0.8685990362153793
3.75;0.8142035185270016;0.8171505630757668;0.8026696959106827;0.834673507968268;0.8320274442669134
3.5;0.7493525412965215;0.7216878364870323;0.7392472935283065;0.7533468338672943;0.7493525412965215
4.25;0.9166666666666669;0.9166666666666669;0.9166666666666669;0.9166666666666669;0.9166666666666669
3.0;0.6882472016116852;0.6882472016116852;0.6882472016116852;0.6882472016116852;0.6882472016116852
3.5;0.8333579636809912;0.8505317485662419;0.8089188023038304;0.9144313462068717;0.9144621590269076
3.35;0.7345172120079596;0.7298004491997617;0.730369836399401;0.7467617000225679;0.7345172120079596
3.25;0.5230913763234628;0.5883484054145521;0.5090989857670349;0.5904587261431795;0.5681560368608551
4.4;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333
5.0;0.9198662110078;0.9198662110078;0.9198662110078;0.9198662110078;0.9198662110078
4.4;0.8757885742943016;0.9074852129730302;0.8696387418284977;0.9074852129730302;0.9074852129730302
0.0;0.3933812956826428;0.4040950971038548;0.34290170452599317;0.4786368778100701;0.4353693660102689
3.5;0.7511412295797233;0.7572401854185359;0.7438005248739424;0.7858493626759305;0.775742890277843
3.9;0.8746299071060909;0.8571428571428571;0.8636069808832152;0.8840546293773646;0.8746299071060909
5.0;0.7793079819260952;0.7590721152765897;0.7681347983964846;0.7869403427386613;0.7793079819260952
0.0;0.3371743400980367;0.2721655269759087;0.29706184288340054;0.3886347622611909;0.3371743400980367
3.0;0.7461205936526857;0.7592566023652966;0.7302138565669286;0.8224508569810799;0.8224613382108406
