Human;COMMixed_WBSM-AncSPLWeightedJiangConrath_String-Jaccard;COMMixed_WBSM-AncSPLWeightedJiangConrath_String-Jaccard
0.3333333333333333;0.2049484847889698;0.2049484847889698
0.0;0.1508437425490125;0.1508437425490125
0.0;0.15206150550707587;0.15206150550707587
0.3333333333333333;0.1753667129396683;0.1753667129396683
0.3333333333333333;0.12159290901942732;0.12159290901942732
1.0;0.1303553901029964;0.1303553901029964
0.0;0.1660764411896703;0.1660764411896703
0.0;0.13009411131095536;0.13009411131095536
0.3333333333333333;0.15351117208618342;0.15351117208618342
0.0;0.18283559637764268;0.18283559637764268
0.3333333333333333;0.17342642278713372;0.17342642278713372
0.3333333333333333;0.16031440041083603;0.16031440041083603
0.3333333333333333;0.13899108966168217;0.13899108966168217
0.6666666666666666;0.18466607108813365;0.18466607108813365
0.0;0.1820072834049849;0.1820072834049849
0.0;0.19136248649356707;0.19136248649356707
0.0;0.11653621888689145;0.11653621888689145
0.0;0.12285011148163508;0.12285011148163508
