Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Max
4.25;0.9903705674361314;0.9903705674361314;0.9903705674361314
3.0;0.9950134149291854;0.9950134149291854;0.9950134149291854
3.0;0.9968345285348605;0.9968345285348605;0.9925382070271689
4.0;0.9996232103263522;0.9996232103263522;0.9996232103263522
0.0;0.9938523217880495;0.9721499976977059;0.9729882619507072
3.5;0.9900408906802316;0.9900408906802316;0.9900408906802316
1.0;0.9935904857257125;0.9935904857257125;0.9935904857257125
0.0;0.9924018824732905;0.9924018824732905;0.9924018824732905
1.5;0.9977233770393149;0.9977233770393149;0.9977233770393149
3.6;0.9917826446312513;0.9917826446312513;0.9917826446312513
3.0;0.9999905903381849;0.99999504627124;0.99999504627124
3.0;0.9997703955029793;0.999888337913723;0.9999863038613923
5.0;0.9997707245906445;0.9997707245906445;0.9997882563700085
3.5;0.9883660281936885;0.9883660281936885;0.9883660281936885
0.0;0.989208918301411;0.9827270017405719;0.9827270017405719
4.0;0.9961615284087697;0.9987914278365512;0.9987820125495637
4.5;0.99999500471379;0.99999500471379;0.99999500471379
3.0;0.9984109644495782;0.9984109644495782;0.9984109644495782
3.5;0.9983196064274156;0.9983196064274156;0.9983196064274156
4.0;1.0;1.0;1.0
3.0;0.9966819841852145;0.9966819841852145;0.9966819841852145
3.0;0.9838496802322062;0.9838496802322062;0.9838496802322062
3.5;0.9894598025987867;0.9894598025987867;0.9996998296625932
2.5;0.9706126121363126;0.9706126121363126;0.9706126121363126
3.5;0.9922578478745817;0.9922578478745817;0.9922578478745817
3.5;0.9955120626126108;0.977185265515387;0.9771888931555465
3.0;0.9905972284275567;0.9905972284275567;0.9905960449199384
4.5;0.8879554730765719;0.8879554730765719;0.8879554730765719
2.5;0.9896381802705427;0.9896381802705427;0.9896381802705427
3.5;0.9995676414774218;0.9995676414774218;0.9993024292891415
3.0;0.99800706824652;0.99800706824652;0.99800706824652
2.5;0.998964229287564;0.998964229287564;0.998964229287564
4.0;0.9837894085821295;0.9837894085821295;0.9837850146713859
3.5;0.9878731448995423;0.9878731448995423;0.9878677379045222
3.5;0.9838319094481924;0.9838319094481924;0.9951207245464964
3.0;0.9989580170864091;0.9989580170864091;0.9989580752840983
2.5;0.9996838800555758;0.9996838800555758;0.9996838800555758
4.0;0.9922743263082536;0.9922743263082536;0.9922743263082536
3.5;0.89565913748312;0.9182359723935574;0.92376423414469
2.5;0.9899477953855519;0.9899477953855519;0.9899477953855519
2.5;0.9990173350923075;0.9990173350923075;0.9990173350923075
5.0;0.9997800550164259;0.9997800550164259;0.9997800550164259
4.25;0.99469104214026;0.9936050658579395;0.9936050658579395
2.5;0.997850416839106;0.997850416839106;0.997850416839106
2.95;0.9919708063926969;0.9919708063926969;0.9919708063926969
3.0;0.9999246789646845;0.9999246789646845;0.9999246789646853
3.45;0.999822344110008;0.999822344110008;0.999822344110008
2.5;0.9983180596226605;0.9983180596226605;0.9983180596226605
0.5;0.9749124159764451;0.9749124159764451;0.9749124159764451
4.5;0.9904714978243939;0.9904714978243939;0.9904714978243939
2.0;0.9996787378817155;0.9996787378817155;0.9940027167587161
2.0;0.9950791095807495;0.9950791095807495;0.9950791095807495
3.5;0.9999727898350297;0.9781836806528645;0.9781812248903521
3.5;0.9983777432671653;0.9983777432671653;0.9983777432671653
4.0;0.9998626771687525;0.9998626771687525;0.9998626771687525
3.5;0.9991287643827882;0.9991287643827886;0.999129170616338
4.0;0.999877634590562;0.9999882943924231;0.9980966702331084
2.5;0.9895220609495818;0.9895220609495818;0.9895220609495818
3.0;0.9985225220117159;0.9768513737574372;0.9767781158792102
3.0;0.9965014152295709;0.9965014152295709;0.9965014152295709
3.0;0.9909609253441226;0.9909609253441226;0.9909609253441226
1.0;0.97999975438453;0.97999975438453;0.97999975438453
2.0;0.9857896943175961;0.9890227892889166;0.9762225651206036
2.0;0.9999413323853579;0.9999413323853579;0.9999413323853579
4.5;0.987884852898502;0.987884852898502;0.9999972392841388
4.0;NaN;NaN;NaN
3.0;0.9898915930142463;0.9898915930142463;0.9898915930142463
3.0;0.9999169780972746;0.9999169780972746;0.9999169780972746
4.15;0.9719934210629876;0.9719934210629876;0.9719934210629876
2.5;0.9933348130392393;0.9933348130392393;0.991394258512913
3.5;0.9991859865829885;0.9991859865829885;0.9991859865829885
4.0;0.9788800530346308;0.9788800530346308;0.9788800530346308
5.0;0.9751488205250062;0.9751488205250062;0.9802547608894192
4.8;0.9958322318981985;0.9958322318981985;0.9957046191449591
0.0;0.9772251234636166;0.9772251234636166;0.9446938786947792
4.6;0.9999966080856618;0.9999966080856618;0.9999966080856618
3.0;0.9800927946518505;0.9800927946518505;0.9800155327183563
2.7;0.9968427280220314;0.9968427280220314;0.9967865833455934
3.6;0.999809056876738;0.999809056876738;0.999809056876738
3.75;0.9932931393897262;0.9932931393897262;0.9932931393897262
3.65;0.9923142949552508;0.9923142949552508;0.9923142949552508
0.0;0.9959152985335723;0.9959152985335723;0.9959152985335723
3.0;0.9829150074665953;0.9829150074665953;0.9829150074665953
4.75;0.9990261030350142;0.9990261030350142;0.9990261030350142
3.6;0.998708756709496;0.998708756709496;0.9987087605900926
3.5;0.9995384234692457;0.9995384234692457;0.9995365457581337
2.75;0.9989113499201839;0.9878845241516613;0.9878977357882193
5.0;0.9999892142761523;0.9999892142761523;0.9999892142761523
4.0;0.9950640229232978;0.9950640229232978;0.9950640229232978
3.0;0.9927478155947723;0.9927478155947723;0.9960793514173502
3.5;0.9498386886998766;0.9498386886998766;0.9498386886998766
3.35;0.9922214984091371;0.9922214984091371;0.9922214984091371
3.2;0.9817377224031225;0.9817377224031225;0.9817377224031225
3.6;0.9952197085909898;0.9952197085909898;0.9952197085909898
3.75;0.9881691841137502;0.9881691841137502;0.9985664057327016
4.0;0.9999942854177707;0.9999942854177707;0.9999942854177707
3.75;0.9984405770847361;0.9984405770847361;0.9984405770847361
3.5;0.9895416761953939;0.9895416761953939;0.9895416761953939
3.5;0.9979783937987833;0.9979783937987833;0.9979783937987833
4.25;0.9989019721002341;0.9989019721002341;0.9999180978360077
0.0;0.998501015839754;0.998501015839754;0.998501015839754
3.5;0.99803633672255;0.99803633672255;0.99803633672255
2.75;0.999500395032292;0.999500395032292;0.999500395032292
5.0;0.9975714771019645;0.9975714771019645;0.9975714370149165
3.75;0.9999987155461278;0.9999987155461278;0.9999987155461278
3.45;0.9998963932883359;0.9998963932883359;0.9998963932883359
3.0;0.9983844396137617;0.9983844396137617;0.9983844396137617
2.25;0.9088495178460738;0.9088495178460738;0.9088495178460738
3.25;0.9906147175733723;0.9906147175733723;0.9906147175733723
4.2;0.9999406299512167;0.9999406299512167;0.9999406299512167
4.25;0.9985399642590956;0.9985399642590956;0.9985399642590961
4.4;0.9999654241088033;0.9999962557917652;0.9999962679323954
2.5;0.9765839440788967;0.9765839440788967;0.9758896668670466
1.75;0.9956738367983999;0.9956738367983999;0.9956738367983999
3.5;0.9998801285112443;0.9998801285112443;0.9998801285112443
3.5;0.9922730286318184;0.9922730286318184;0.9922730286318184
5.0;0.9999979110295092;0.9999979110295092;0.9999979110295092
3.95;0.9998086633756239;0.9999184905932758;0.9999188666970218
3.5;0.997408578256736;0.995598397692898;0.995598397692898
3.25;0.9583034293327293;0.9583034293327293;0.9583211184209701
4.5;0.9918461344814282;0.9918461344814282;0.9808747386390386
0.0;0.9728781499690795;0.9728781499690795;0.9728915612104885
3.1;0.9999626866620301;0.9999626866620301;0.9999626866620301
3.5;0.999987714144939;0.999987714144939;0.999987714144939
4.25;0.998699137224233;0.998699137224233;0.9986336372367101
2.75;0.9916791460994993;0.9705842331413899;0.9705842331413899
3.5;0.995185196224264;0.995185196224264;0.995185196224264
4.5;0.999998357132021;0.9933242854078039;0.999998357132021
3.5;0.999994870119087;0.999994870119087;0.999994870119087
2.9;0.9962398548246022;0.9817078267657452;0.9817074136087277
3.0;0.9986418711023795;0.9986418711023795;0.9986418711023795
3.0;0.9998377352449911;0.9998377352449911;0.9998377352449911
3.0;0.9981311410841671;0.9805155472865793;0.981041219506173
4.0;0.9892296716946115;0.9892296716946115;0.9892296716946115
0.0;0.9825421295825107;0.9728262826694792;0.9728262826694792
3.75;0.9999729427614141;0.9999965221699018;0.999998683148389
3.0;0.9999096664683975;0.9999096664683975;0.9999096664683975
2.5;0.9987457493500311;0.9987457493500311;0.999305965752949
3.5;0.9983777432671646;0.9983777432671646;0.9983777432671646
4.0;0.977282493236898;0.977282493236898;0.977282493236898
4.5;0.9999658126588469;0.9999658126588469;0.9997318033550724
3.5;0.9945256780257912;0.9945256780257912;0.9945324566338121
2.5;0.9998972381116787;0.9998972381116787;0.9998972381116787
3.75;0.9974960666360186;0.9974960666360186;0.997439957715428
3.5;0.9894004391349485;0.9894004391349485;0.9894004391349485
3.0;0.9982710761912638;0.9982710761912638;0.9982710761912638
3.9;0.9994114211376721;0.9994114211376721;0.9994114211376721
3.25;0.980540270562128;0.980540270562128;0.980540270562128
3.75;0.9999999999999998;0.9999999999999998;0.9999999999999994
3.4;0.9977994844565423;0.9977994844565423;0.9977994844565423
4.75;0.9999930136070887;0.9999930136070887;0.9999930136070887
3.5;0.9922935656920477;0.9922935656920477;0.9922935656920477
3.75;0.9925970892327175;0.9925970892327175;0.9925970892327175
3.25;0.9983149037248679;0.9983149037248679;0.9983149037248679
0.5;0.919482383228338;0.919482383228338;0.9099957228920151
0.5;0.9857349310251766;0.9857349310251766;0.9857349310251766
3.75;0.9755380685246412;0.9755380685246412;0.9755380685246412
3.25;0.98842257032229;0.98842257032229;0.98842257032229
2.5;0.9823268303594229;0.9758169309715424;0.9758371987854658
4.95;0.9999899922832223;0.9999899922832223;0.9999991407456204
0.0;0.9853637731292328;0.9853637731292328;0.9853637731292328
3.4;0.9938208800576317;0.9938208800576317;0.9938208800576317
3.0;0.9867627155661447;0.9867627155661447;0.9867627155661447
3.5;0.9917224773584048;0.9917224773584048;0.9917224773584048
4.25;0.9998976848022234;0.9998976848022234;0.9983425057343006
3.0;0.9999944110453896;0.9999944110453896;0.9999944116731481
3.9;0.9990831943791838;0.9990831943791838;0.999040198853956
3.25;0.9995095669261728;0.9998969946908612;0.9998969946908616
3.0;0.9813926773997139;0.9813926773997139;0.9813926773997139
3.5;0.9998512445675778;0.9998512445675778;0.9998512445675778
3.25;0.9994624671654603;0.9994624671654603;0.9994624671654603
4.45;NaN;NaN;NaN
1.5;0.9979881323946198;0.9979881323946198;0.9979774088191583
3.0;0.9941285247023463;0.9941285247023463;0.9945636439954644
3.25;0.9996206605230776;0.9996206605230776;0.9996206605230776
3.9;0.9969536108258216;0.9969536108258216;0.9969536108258216
2.9;0.9942453428933516;0.9942453428933516;0.9942453428933514
2.0;0.9968469904721723;0.9968469904721723;0.9968046937909996
3.75;0.9981849354221395;0.9981849354221395;0.9981849354221395
3.0;0.9838403794648458;0.9838403794648458;0.9838403794648458
3.0;0.9955310078322669;0.9799781512356048;0.9799784443297209
1.5;0.979151028855243;0.979151028855243;0.979151028855243
2.4;0.998986710250816;0.998986710250816;0.9998794415217926
3.0;0.9994664311489353;0.9855622404579333;0.9855719456331898
0.0;0.9792579215583992;0.9792579215583992;0.9792579215583992
3.5;0.9975315835118989;0.9975315835118989;0.9988246075284388
3.5;0.9997567135152039;0.9997567135152039;0.9997567135152039
3.75;0.991172654147695;0.991172654147695;0.991172654147695
4.9;0.9999899345178137;0.9999937882941318;0.9999937885096476
1.25;0.998448359676403;0.998448359676403;0.998448359676403
3.0;0.9977380318717767;0.9977380318717767;0.9977380318717767
3.75;0.9969281696111295;0.9969281696111295;0.9969281696111295
2.0;0.9728468818480269;0.9728468818480271;0.9803007659701489
3.0;0.9994096932544642;0.9994096932544642;0.9994096932544642
3.0;0.9855705787681652;0.9722720793120837;0.9722720793120837
2.1;0.9875648839241065;0.9875648839241065;0.9875648839241065
3.0;0.9942339743239641;0.9839397995513522;0.9839397995513522
1.5;0.9968647451496565;0.9968647451496565;0.9968641095941723
4.75;0.9933111632322641;0.9933111632322641;0.9933111632322641
3.6;0.9890405206101094;0.9890405206101094;0.9890405206101094
3.0;0.995717165882945;0.9806245124462091;0.980755581505229
3.25;0.9826541213019894;0.9826541213019894;0.9826541213019894
3.0;0.99496060925579;0.99496060925579;0.9949227992105948
1.5;0.9994603800270059;0.9996516966571782;0.9996516966571782
0.0;0.9879425387485646;0.9796423293101645;0.9796423293101645
3.9;0.9999910635394137;0.9999910635394137;0.9999910635394137
4.45;0.9874890425255377;0.9874890425255377;0.9874838747474484
0.0;0.9966849313683894;0.9966849313683894;0.9966849313683894
3.0;0.9963431728317973;0.9963431728317973;0.9963431728317973
3.6;0.97971273266564;0.9760996305594414;0.975997504024077
3.5;0.9790773533564515;0.9790773533564515;0.9957560600228412
3.45;0.9996550001714817;0.9996550001714817;0.9996550001714817
3.0;0.9974592171510178;0.9974592171510178;0.9974031133741532
3.0;0.9986914661504065;0.9986914661504065;0.9986914661504065
3.5;0.9991885940124181;0.9991885940124181;0.9991887434614943
4.2;0.9999999999999999;0.9999999999999999;0.9999999999999999
3.25;0.9973209382364507;0.9973209382364507;0.9973202710409783
2.0;0.9938717236019828;0.9938717236019828;0.9938717236019828
0.0;0.9737591527291236;0.9737591527291236;0.9737591527291236
4.25;0.9999981303012444;0.9999981303012444;0.9999981303012444
4.25;0.9989763191817365;0.9989763191817365;0.9989762830783672
3.0;0.997565871015102;0.997565871015102;0.997565871015102
1.5;0.9955388818701167;0.9955388818701167;0.9955388818701167
4.25;0.9930164257003256;0.9930164257003256;0.9999988731504371
3.5;0.9946184533850598;0.9946184533850598;0.9946184533850598
3.75;0.9841933884223315;0.9950897159888088;0.9950897159888088
3.75;0.9997621906110644;0.9999996683196086;0.9996094025721232
3.75;0.9972563125954648;0.9972563125954648;0.9972193181582077
3.5;0.8893055116192227;0.8893055116192227;0.8894967645860359
4.25;0.9987263583684185;0.9987263583684185;0.9987265489715428
3.0;0.9971715892749787;0.9971715892749787;0.9971806676237396
3.5;0.9999791464216026;0.9999791464216026;0.9999791464216026
3.35;0.9915166549412316;0.9915166549412316;0.9915166549412311
3.25;0.9988820627578513;0.9988820627578513;0.9899628134515134
4.4;0.9665942875687402;0.9665942875687402;0.9667719018976334
5.0;0.9992982662283857;0.9992982662283857;0.9992982662283857
4.4;0.9999735767021853;0.9999735767021853;0.9999735767021853
0.0;0.9918952422665983;0.9918952422665983;0.9918952422665983
3.5;0.9897497133833981;0.9999097323897582;0.9635530622672966
3.9;0.9855137765616298;0.9855137765616298;0.9855137765616298
5.0;0.9677318268819717;0.9677318268819717;0.9677318268819717
0.0;0.9747401348253973;0.9898585949592249;0.9898585949592249
3.0;0.997343412138396;0.9836594612708915;0.9836594612708915
3.0;0.9986132693425724;0.9986132693425724;0.9986132693425724
4.25;0.9874890425255377;0.9874890425255377;0.9874838747474484
0.0;0.976123355330017;0.976123355330017;0.976123355330017
3.5;0.98549968500449;0.98549968500449;0.985600052082781
3.1;0.9940108650623699;0.9940108650623699;0.9940108650623699
3.0;0.9995381664218794;0.9995381664218794;0.9995381664218794
3.0;0.9989923184082468;0.9989923184082468;0.9989923747035647
3.0;0.9999348711602295;0.9999348711602295;0.9999348711602295
3.75;0.9998694710746242;0.9999290191280809;0.9999290191280809
0.5;0.9814908215712985;0.9814908215712985;0.9814908215712985
2.5;0.9849242093670268;0.9736686721831849;0.9736686721831849
3.0;0.9988134991649672;0.9988134991649672;0.9977047402526605
3.75;0.998906228898481;0.998906228898481;0.9989062288984815
3.5;0.9989000549545989;0.9989000549545989;0.9989000549545989
3.9;0.9997987083900164;0.9999077618652072;0.9999403594400802
2.75;0.9987981054404264;0.9987981054404264;0.9987981054404264
3.0;0.9982311032707659;0.9982311032707659;0.9982389056540801
4.4;0.9953252258345083;0.9953252258345083;0.9953226570554259
2.0;0.9999353791005384;0.9999353791005384;0.9999353791005384
3.5;0.9974893606239209;0.9974893606239209;0.9974332560123527
3.4;0.9959544582803753;0.9959544582803753;0.9959554719609176
4.95;0.9999999999999998;0.9999999999999998;0.9998998645954947
3.75;0.9964523867990854;0.9851770067516431;0.9851770067516431
0.0;0.9990401504258466;0.9990401504258466;0.9958945542142378
3.75;0.9987437817302586;0.9987437817302586;0.998708586266992
2.9;0.9958518601232844;0.9958518601232844;0.9958518601232844
4.75;0.9850141135565087;0.9850141135565087;0.9993127902167914
4.9;0.9809177375110029;0.9809177375110029;0.9809177375110029
4.25;0.9584309404769884;0.9584309404769884;0.9584309404769884
3.9;0.9986991372242332;0.9986991372242332;0.9986336372367093
1.95;0.9999368941201526;0.9999368941201526;0.9999368941201526
3.75;0.9999096664683975;0.9999096664683975;0.9999096664683975
4.25;NaN;NaN;NaN
3.0;0.9983488680757889;0.9983488680757889;0.9982930007608053
2.25;0.9967805296788472;0.9978601830196014;0.9978601830196014
2.5;0.9957763405229517;0.9957763405229517;0.9958463551913097
3.0;0.9883105119316811;0.9883105119316811;0.9883114904029671
3.25;0.9982318522403094;0.9766996480846553;0.9766587589922842
4.0;0.9989249349158813;0.9989249349158813;0.9990345208212084
4.75;0.9705654173599682;0.9705654173599682;0.9712641927998784
3.0;0.9999385502177996;0.9999862675885516;0.9999862675885516
3.4;0.9982064885789295;0.9982064885789295;0.9982064885789295
3.4;0.9978927293177464;0.9978927293177464;0.9978927293177464
0.5;0.9940334223100349;0.9940334223100349;0.9940334223100349
1.9;0.9765806280792709;0.9664077500938452;0.9675310057674379
4.5;0.9985819447955437;1.0;0.9989038168483162
3.2;0.9997090763519164;0.9997090763519164;0.9997090763519164
3.25;0.9999906846536907;0.9999906846536907;0.9999906846536907
3.25;0.9981626810518167;0.9981626810518167;0.9981626810518167
3.25;0.9995526321366632;0.9995526321366632;0.9995530651734236
3.0;0.9954580522667382;0.9954580522667382;0.9954580522667382
3.45;0.9998457845163903;0.9998457845163903;0.9998457845163903
3.7;0.9874538322736234;0.9753708139166869;0.9978405149946162
3.5;0.9999022587620124;0.9999630761555243;0.9999692709932159
2.75;0.9919200978260726;0.9997786611069394;0.9997786611069394
3.1;0.9991716495273922;0.9991716495273922;0.9991716495273922
3.4;0.9986640704102426;0.9986640704102426;0.9985985796743644
3.25;0.9743394770263658;0.9743394770263658;0.9743394770263658
3.35;0.9990743249708709;0.9990743249708709;0.9990743249708709
4.9;0.9999960392839042;0.9999960392839042;0.9999988391434007
3.5;0.9922686932607605;0.9922686932607605;0.9922686932607605
4.65;0.9997381823037063;0.9997381823037063;0.9997382172854394
4.75;0.9959192450524935;0.9959192450524935;0.9959192450524935
4.7;0.999995076686557;0.999995076686557;0.999995076686557
3.5;0.9922686932607603;0.9922686932607603;0.9922686932607603
3.25;0.9997021816114993;0.9997021816114993;0.9997021982765842
1.5;0.9843442626014449;0.9843442626014449;0.9911588370282464
4.2;0.972726695331586;0.972726695331586;0.972726695331586
5.0;0.9994195007622981;0.9994195007622981;0.9994195007622981
3.0;0.9684620962929691;0.9684620962929691;0.9684620962929691
3.0;0.9842942941283647;0.9842942941283647;0.9842942941283647
5.0;0.9997966347536855;0.9997966347536855;0.9997966347536855
0.0;0.9715180556134551;0.9715180556134551;0.9715180556134551
3.5;0.9943464691863642;0.9943464691863642;0.9943464691863642
3.75;0.9979035307330814;0.9979035307330814;0.9979035307330814
4.5;0.9997674871889938;0.9997674871889938;0.9997674871889938
3.7;0.9978266682703081;0.9978266682703081;0.9978266682703081
3.25;0.978844932424732;0.978844932424732;0.978844932424732
4.25;0.9894613247019415;0.9894613247019415;0.9993226868677813
2.0;0.9736039811137494;0.9736039811137494;0.9736039811137494
4.0;0.9991253486314615;0.9997949305694446;0.9997949305694446
3.75;0.914640019824155;0.914640019824155;0.914640019824155
3.5;0.9824023898847216;0.9824023898847216;0.9824023898847216
3.0;0.9986327456093366;0.9873861455485897;0.9873849752731392
4.95;0.9896354939117231;0.9896354939117231;0.9898829096458931
4.0;0.9999992596999974;0.9999992596999974;0.9999992596999974
4.0;0.9557274727725918;0.9557274727725918;0.9557274727725918
4.9;0.9888962869034634;0.9888962869034634;0.9888962869034634
4.9;0.9982583799351374;0.9982583799351374;0.9982583799351374
3.7;0.9999695972399296;0.9999695972399296;0.9999695972399296
4.0;0.9893440631774867;0.9893440631774867;0.9893440631774867
3.25;0.9797816087591515;0.9797816087591515;0.9797816087591515
3.0;0.9999960009330956;0.9999976120970463;0.9999978686825304
2.25;0.9824214520044783;0.9824214520044783;0.9824214520044783
3.0;0.9998955767320111;0.9998955767320111;0.9998527962886242
4.0;0.9672251125154667;0.9672251125154667;0.9672251125154667
3.4;0.9956224213582161;0.9956224213582161;0.9956224213582161
2.9;0.982935359520053;0.982935359520053;0.982935359520053
3.25;0.9977189750627271;0.9977189750627271;0.9977189750627271
2.5;0.9997538530086477;0.9997538530086477;0.9997538530086477
3.7;0.9857508853638053;0.9613282948141558;0.9989172232743326
3.25;0.9986019948529548;0.9986019948529548;0.9986019948529548
0.5;0.9954775134100395;0.9954775134100395;0.9954775134100395
2.75;0.9982339615935442;0.9982339615935442;0.9982442174981269
4.0;0.9973587502795654;0.9930656561562806;0.9930656561562806
1.75;0.9977025025576036;0.9977025025576036;0.9977025025576036
4.0;0.9938902509557918;0.9938902509557918;0.9938902509557918
3.45;0.9767909625910651;0.9740235724228277;0.9740487412310102
3.4;0.9988228143374637;0.9988228143374637;0.9988281488903258
3.0;0.9904195781825672;0.9904195781825672;0.9904204258943141
4.25;0.9987543067805702;0.9987543067805702;0.9987602502109431
3.0;0.9976840374577518;0.9976840374577518;0.9976840374577518
3.0;0.9080893969669721;0.8845766260399716;0.8883329393728806
3.5;0.997425620825832;0.997425620825832;0.997425620825832
3.25;0.9999317688406346;0.9999317688406346;0.9999317688406346
3.45;0.9922847079290861;0.9922847079290861;0.9922847079290861
4.6;0.9875483801064441;0.9875483801064441;0.9875485522907553
4.25;0.989479962119242;0.989479962119242;0.989479962119242
1.5;0.9983041048359597;0.9983041048359597;0.9972419479223817
2.5;0.9794620427938523;0.9794620427938523;0.9796607128241955
4.75;0.9896390405320851;0.9896390405320851;0.9898864694342275
4.4;0.9766977790642168;0.9766977790642168;0.9766977790642168
0.0;0.994164220310868;0.994164220310868;0.9940211599572267
3.25;0.9973488659626012;0.9973488659626012;0.9973488659626012
0.5;0.9925350573025591;0.9925350573025591;0.9925350573025591
3.4;0.9989000549545987;0.9989000549545987;0.9989000549545987
3.25;0.9999516962082623;0.9882223167458742;0.9882223167458742
3.25;0.9874893021064147;0.9874893021064147;0.9874999637231326
3.0;0.9905892776532506;0.9905892776532506;0.995079685798018
3.25;0.998454090952575;0.998454090952575;0.998454090952575
1.5;0.9931911526063667;0.9884337982909427;0.9884337982909427
3.2;0.9996328973868632;0.9996328973868632;0.9996328973868632
0.0;0.9866269002555271;0.9866269002555271;0.9866269002555271
3.0;0.9896666671399346;0.9896666671399346;0.9896666671399346
3.4;0.9955958684404891;0.9955958684404891;0.9955958684404891
3.25;0.9968616933388208;0.9886422528534249;0.98865615374712
3.5;0.999968454601722;0.999968454601722;0.999968454601722
1.5;0.9855996037286237;0.9828794016876476;0.9760327306335852
3.0;0.975870134081888;0.975870134081888;0.975870134081888
4.9;0.9702546290501408;0.9702546290501408;0.9702546290501408
3.45;0.9924010331165306;0.9924010331165306;0.9924010331165306
4.25;0.9699233337787947;0.9699233337787947;0.971472652457638
4.5;0.9972970481433497;0.9972970481433497;0.997297077633766
3.0;0.9901421807905061;0.9901421807905061;0.9901427150869205
3.5;0.990350298671133;0.990350298671133;0.990350298671133
2.25;0.9887462517507791;0.9887462517507791;0.9887462517507791
4.25;0.9530087255193365;0.9530087255193365;0.9530087255193364
3.4;0.9983134518628041;0.9983134518628041;0.9982575892774616
3.75;0.9992524613610072;0.9992524613610072;0.9992524613610072
4.25;0.9999607122978955;0.9999934380530041;0.999993439530955
3.25;1.0000000000000004;1.0000000000000004;0.9999999999999996
3.25;0.9893967709705053;0.9893967709705053;0.9893967709705053
3.65;0.9993456068681621;0.9993456068681621;0.9993456068681621
2.75;0.9805295296710199;0.9805295296710199;0.9805295296710199
1.5;0.9882734062984038;0.9882734062984038;0.9882734062984038
3.0;0.9977880313668979;0.9977880313668979;0.9977987912766767
4.25;0.9800363421568233;0.9800363421568233;0.9800363421568233
3.5;0.9728567247096465;0.9728567247096465;0.9728567247096455
3.0;0.9971285050666211;0.9971285050666211;0.9971285050666211
2.0;0.9943464691863642;0.9943464691863642;0.9943464691863642
2.5;0.9904680523770932;0.9904680523770932;0.9904680523770932
0.0;0.9873108332689863;0.9873108332689863;0.992559587072773
0.0;0.9943555828039553;0.9943555828039553;0.9943555828039553
4.0;0.9999825568277906;0.9999825568277906;0.9999825568277906
3.35;0.9980708448085094;0.9980708448085094;0.9980708448085094
4.25;0.9921721197446031;0.9921721197446031;0.9921721197446031
4.25;0.9367495636117609;0.9367495636117609;0.9367495636117609
3.45;0.9996818305479535;0.9998577074565614;0.999953708318056
4.25;0.9894613247019415;0.9894613247019415;0.9996883898983603
