Human;USE_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;USE_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
0.3333333333333333;0.37338250057211203;0.37338250130033107;0.29844622095211765
1.0;0.4102365191006412;0.4102365157023393;0.33370820685673125
3.0;0.4419759043211255;0.4419759111396707;0.372084888887941
2.0;0.22969105352869926;0.20699624961109767;0.1878699284868204
1.0;0.4564001948315144;0.456400192485068;0.3858246620018213
1.3333333333333333;0.49729457043658853;0.49729457815967093;0.3680254479033526
1.6666666666666667;0.15658362513271243;0.16659316181316083;0.20775073079518735
0.6666666666666666;0.278239728729402;0.27823973229371984;0.2291000979121606
1.3333333333333333;0.6022551040265821;0.6022550970039836;0.6097341905285611
2.0;0.6602663493030277;0.6556222379895554;0.6424540368117989
2.0;0.3489266741601927;0.34892669064082116;0.3544933615200386
0.6666666666666666;0.23923265093762017;0.23923263592696142;0.28961691886575036
3.0;0.6655954139489771;0.6655954335251755;0.6654592948179741
3.0;0.5209022986308876;0.5209023135586995;0.5127932300869734
1.3333333333333333;0.4388692783153817;0.43886927176158735;0.42063070729100516
2.0;0.5385013981768068;0.5385013969053078;0.5388838336147445
2.0;0.34979757327376154;0.3497975696759024;0.30484740783037023
1.0;0.20114168109758762;0.2011416820967475;0.1956736211878759
1.6666666666666667;0.3026731065979038;0.29075040566758986;0.23825762898867167
2.0;0.40962328768539685;0.40930302210018576;0.36279193231695345
0.3333333333333333;0.3736610483977217;0.37366104877188044;0.4045134231853865
2.3333333333333335;0.5231191803415944;0.5231191735098707;0.5149395299560277
2.0;0.24128383815956295;0.24128382105034535;0.19222970723722563
1.3333333333333333;0.37671985566728466;0.3784528030099887;0.39989914103646745
2.6666666666666665;0.9308651988793238;0.9308652073635898;0.941154981216544
1.0;0.33326960089430324;0.33326959939047496;0.29397502544451104
0.3333333333333333;0.3206311819046519;0.32063118942407515;0.2745226144149192
1.3333333333333333;0.3077449857089711;0.307744993019006;0.29082144839143514
1.3333333333333333;0.48110440985194153;0.48110439689458656;0.47390177848038184
2.3333333333333335;0.26324438256860305;0.26324438248108295;0.26181292599912537
3.0;0.5704926623462193;0.5704926742894607;0.5543674860878
3.0;0.3679178311037978;0.3756539704625057;0.29643672829642437
3.0;0.5647537006959654;0.5647537053491316;0.5638802028757207
1.3333333333333333;0.4725939447255017;0.4725939603636199;0.5333046027139897
3.0;0.30833804605302445;0.3083380406761089;0.32853814077347826
1.3333333333333333;0.2535775895746495;0.2535775878459868;0.3037423815031927
4.0;0.40456296274707826;0.4045629929580887;0.30283001286870276
2.6666666666666665;0.3532842317006824;0.3532842463783742;0.38892523378317323
0.3333333333333333;0.18305290552292386;0.18305290863470616;0.12694358604945497
0.0;0.17505781766042958;0.17505782429439695;0.1611470009863551
0.0;0.04941335888293902;0.049413347684971964;0.029948289417338906
0.0;0.19197574651777508;0.191975737691071;0.167176183903194
0.6666666666666666;0.27204651745889946;0.2720465214035594;0.2661694180572353
0.3333333333333333;0.2587195016538452;0.26616211710712073;0.297227158889374
0.6666666666666666;0.20991560689035346;0.20991562330089622;0.15735785901756805
0.3333333333333333;0.1815865881557876;0.13928324605188733;0.1029584199546262
0.3333333333333333;0.1974459418272274;0.20151924196531015;0.1803727802529295
0.0;0.13808069332741474;0.13808068834889717;0.23946465941830813
0.0;0.32872020245285843;0.30480843384015804;0.28242894315266864
0.0;-0.09248507446851414;-0.09248506912088583;-0.049179332310068616
1.0;0.08351784617105829;0.08351784038542745;0.1359060891191559
0.0;0.1974401262336089;0.21842943501766285;0.26971279847198426
0.0;0.17265702282687181;0.17265702282687181;0.14904471692284962
0.0;0.09680418021039776;0.096804182041527;0.18251750275775974
0.6666666666666666;0.186145602590383;0.19820649344820856;0.20853910709867637
0.0;0.07243967635412982;0.08737536408161171;0.005936612768430969
0.0;0.03915853856470822;0.05617536863309518;0.08146247127130289
0.6666666666666666;0.14549734624289998;0.1454973466073785;0.09093378454515075
0.0;-0.023716617170018627;-0.02371660998605187;0.03767825591166561
0.0;0.1574890228489059;0.16149266443868948;0.08609936207463045
0.6666666666666666;0.10477118226657361;0.10477117191500984;0.07871477994468877
0.3333333333333333;-0.026662834167507983;-0.02666283779973729;-0.005244015390372721
0.0;0.10672321356545023;0.10672320448360575;0.07291648389735751
0.3333333333333333;0.07005001078496424;0.07005004777405942;0.14523235049725453
0.3333333333333333;0.3878920798976607;0.3854378536148948;0.3434149434783102
0.0;0.09189783955313104;0.09189784039537979;0.07608173670116193
1.0;0.20628658374453707;0.20628658154421003;0.25073547728309903
0.0;0.26519058139532503;0.23943694471324514;0.2121295161580555
0.3333333333333333;0.1272661674225591;0.10349917117415901;0.093804905402088
0.6666666666666666;0.13769870483012026;0.13324079630823799;0.09204919627949534
0.0;0.12827854562637078;0.1282785292955048;0.09108739451876648
0.0;0.1283043530995084;0.14561837457873206;0.05594124214346543
0.3333333333333333;0.33237240011228925;0.33237240351059355;0.30218733753448396
0.0;0.15304164868251316;0.15304163679793287;0.10956116163104636
1.0;0.293039683293082;0.2930396847899658;0.2948491897325066
0.0;0.07770311662570706;0.07770311514530283;0.07133001940550171
0.0;0.1191127820914641;0.11911281179744745;0.07336296498124735
0.3333333333333333;0.24374268876570912;0.2437426894707868;0.24991665185975181
0.0;0.19083145105646687;0.19083145575309776;0.17906234608569047
0.3333333333333333;0.12957342668353386;0.12612656888833443;0.11609425038203415
0.0;0.081972720684077;0.08197272397486119;0.028560661624022893
0.0;0.014368306244136226;3.3950081695810605E-4;-3.141500837484872E-4
0.3333333333333333;0.3410956905540687;0.3410956845084718;0.23433932350104222
1.0;0.13263846063598073;0.1326384666831794;0.05811972269297841
0.0;0.13090070415966398;0.1309007081443458;0.10828657585941338
0.3333333333333333;0.23863656679396564;0.2386365570456472;0.2213358468834126
0.6666666666666666;0.17551187007523206;0.17551187998924883;0.20300248568872806
0.0;0.1641906032248403;0.21166590887919565;0.25693619502098225
0.6666666666666666;0.1080843270664482;0.1080843473218772;0.18223287977936678
1.0;0.28308332918620516;0.28308333925812096;0.2624869952256649
0.0;0.15873909640441922;0.1587391046163915;0.27171899605448246
0.0;-0.012112429822920804;-0.01211243723089519;0.05939452000068639
0.0;0.09244081296157278;0.08255069052290415;0.08054974148940816
0.0;0.0313647490229282;0.0313647537190867;-0.02316133408876822
0.6666666666666666;0.14427320462153853;0.17943038829209698;0.18055346335524755
0.3333333333333333;0.13075498833254146;0.1307549888026688;0.03707053628798822
1.0;0.11985482051772584;0.11985481951360016;0.16567209259454949
0.6666666666666666;0.11110818915813095;0.06908680315337118;0.15872070986093478
0.3333333333333333;0.11291110684466597;0.11291110365591339;0.11603359575945026
0.3333333333333333;0.012214845491833996;0.0179693542936163;0.03000743810951453
0.0;0.11255644629113089;0.11255644820582975;0.08748611738040878
0.3333333333333333;0.24150235082984983;0.2415023628406516;0.158005900513606
0.0;0.014439633310084703;0.014439639796175385;0.03932452114072254
0.0;0.06146168627382295;0.06146168627382295;0.13683206252217486
0.0;0.22521888096547013;0.22521887854671052;0.2819968516399113
0.3333333333333333;0.16586546665836896;0.16586547282534625;0.2019313441125895
0.3333333333333333;0.4464274911260284;0.42044070448027027;0.4464828378085593
0.6666666666666666;0.35524717081310037;0.35524716183751315;0.32154149264229803
0.3333333333333333;0.13002704386636602;0.13002703831694787;0.2550652530925726
0.0;0.14029426956138985;0.14029427021829827;0.20780169993416248
0.3333333333333333;0.10844426523095729;0.11727501234256937;0.11908611147893117
0.0;0.001444250158372874;0.0014442484499796518;0.015205917716651097
0.0;0.11074843576945612;0.11074845922050056;0.2089320538463599
0.0;0.3108554666472174;0.3716301129858076;0.4039022503565747
0.0;0.16644637151110817;0.16644636279655997;0.19228476451062834
0.3333333333333333;0.10200475823629666;0.1020047570825675;0.15368816124695633
0.0;0.1827959137209585;0.18187845478464804;0.12068379402382745
0.0;0.031439260136595475;0.03143925597495772;0.1313713555995943
0.3333333333333333;0.15828732412107155;0.1582872908569079;0.06756231906215272
0.3333333333333333;0.2372740337917475;0.2029687388669734;0.23203259250054042
1.0;0.24224209383296882;0.2422421021328313;0.18036484793266552
0.0;0.0416846629470231;0.05374868866780213;0.09127303373628519
0.0;0.07270263120587786;0.07270261982104918;0.09820990561052173
0.3333333333333333;0.2266660345321503;0.192777706273174;0.3263366402582601
0.0;0.11297010769248854;0.07932244413919264;0.0939079960161329
0.3333333333333333;0.20920772491920842;0.20725203700999165;0.2576895654213557
0.3333333333333333;0.2172229825024537;0.21722297928157466;0.23216105504801285
0.3333333333333333;0.14021598499702742;0.1402159909789368;0.13164914131617886
0.6666666666666666;0.16254542863892713;0.16254541573924355;0.19673549317656414
0.0;0.03395815860451129;0.03395816670743976;-0.06105039870532512
0.0;0.10876659683954087;0.10876660554252814;0.11026183204898392
0.0;-0.001271118413180391;-0.0012711285170147017;-0.01569141415360494
0.0;0.050007654885176486;0.050007660160546585;0.01910806390789317
