Human;bio_embedding_extrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;bio_embedding_extrinsic__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Sum
3.0;0.9602785669200985;0.9670114690523985;0.9503216367484982;0.9561401879793267
2.5;0.987219689931772;0.9786913957168282;0.9823558011495873;0.9739118833981932
2.5;0.970005414866721;0.9675738823473112;0.9460927951846397;0.9405779192087899
3.0;0.9740352595173697;0.9720433366852353;0.9601486339327738;0.9552261533876619
0.0;0.8381070732276231;0.827726317493604;0.7976080904361807;0.7893585414108539
4.25;0.9848303740199585;0.9837906903913217;0.9804967159974641;0.980839357618915
3.0;0.9444534904853001;0.931978166660591;0.9353900195576095;0.9349307072165559
3.0;0.9468407766594149;0.9398239204134277;0.9306654896102888;0.9297712193871678
4.0;0.9622578925011191;0.9634148649785468;0.9406367527596673;0.9390892132456967
0.0;0.9268210075755418;0.9214832362772796;0.8849995397485537;0.8728169764924245
3.5;0.9759159399540607;0.972109645653963;0.9657051579937702;0.9590605269603122
1.0;0.9258147643070296;0.9425697202398043;0.9067163434930033;0.8741198677902817
0.0;0.9007094835124451;0.8856977109244779;0.8728043926349256;0.8680560328119087
1.5;0.9405910755031124;0.9352882893207424;0.9256470412738658;0.9220437710453506
3.6;0.9733943933988974;0.9704980222422922;0.9610089306678227;0.9609211547005503
3.0;0.97801475091903;0.9718822625940872;0.9664723672433551;0.9715943719262784
3.0;0.9744903420390467;0.9684262095306757;0.9678371100163765;0.9644670114658604
5.0;0.9925572601719113;0.9913458509555755;0.9893741924943501;0.9892460107533401
3.5;0.9550522371030421;0.9576187458225911;0.9349345031043865;0.928762971479624
0.0;0.901657196523437;0.8902501560355259;0.8543410763640863;0.8554522123890183
4.0;0.9542350460557223;0.9967108161021637;0.9430427929440859;0.9262772653106799
4.5;0.9931444692163572;0.9852802086480313;0.991250584305151;0.9861196169415447
3.0;0.9864086515162132;0.9752464335150862;0.9812120585292173;0.9774389689643712
3.5;0.9880970106092969;0.9875065610814814;0.9791340554462026;0.978675362496871
4.0;0.9902815966181742;0.985562733647158;0.9882536949967317;0.9863253058173733
3.0;0.9758934722166923;0.9649492758780502;0.9733396171711561;0.9728253433353812
3.0;0.9678795009469212;0.9662777215441103;0.9529739090584343;0.952870496235743
3.5;0.9697231394291083;0.9669978271619687;0.956756044503968;0.9569124557135283
2.5;0.9422463395774854;0.9383921159055653;0.9369558560888833;0.9370500985764296
3.5;0.9924612942371074;0.9914785374302483;0.9870799410285983;0.9870105140268459
3.5;0.9439658266344348;0.9284043444693032;0.9258124265227199;0.9138707836480583
3.0;0.9812046902302305;0.9800132368906247;0.9775167598384724;0.9773712509160791
4.5;0.9511769834756003;0.953591656407028;0.9201789016376123;0.916792032259725
2.5;0.9601527993403386;0.9608296505766857;0.9427387931936495;0.9383938947337952
3.5;0.9450255772514929;0.9390280838841909;0.9157887293211538;0.9175716311795914
3.0;0.9798981697284556;0.9789205699609653;0.9741479158223407;0.9741275674693466
2.5;0.9769521737792694;0.9663650903977872;0.9642642891909433;0.9557643018118266
4.0;0.969552595805276;0.8946832315598217;0.9595427625104549;0.9038596341101319
3.5;0.985827179274275;0.9856983853541921;0.9806948136328834;0.9713695712242991
3.5;0.9574393202946047;0.9665431109474181;0.9277141930489414;0.9239102625684096
3.0;0.9851020700854122;0.9845694767449082;0.9794057662036859;0.9795201944725178
2.5;0.9903903473685831;0.9765075398494892;0.9875841920250712;0.9893595202799856
4.0;0.9876534546618703;0.9861527980633432;0.9772440243997963;0.977088244592937
3.5;0.9591036830962532;0.9648832234495134;0.9508835001009867;0.9440091806642379
2.5;0.8889116870714324;0.8691153912627662;0.8617712422321084;0.8571120602442389
2.5;0.981559789986351;0.9755797505660153;0.9741317014515914;0.9706639423771477
5.0;0.9913058229300977;0.9896705355964399;0.9853682278446065;0.9826175593650451
4.25;0.9879532029518547;0.9865096659320248;0.9826519341247341;0.9827113290254024
2.5;0.9626353472924946;0.9588116939889797;0.9494497192108949;0.9500884180804084
2.95;0.9897693110384786;0.9871999542496446;0.9857756764496206;0.9861181385842294
3.0;0.9904855577921966;0.9898757655489534;0.9879107194175459;0.9878267442795127
3.45;0.9922138679343662;0.9902300926874312;0.9840426305074575;0.9844205718891939
2.5;0.9832542909583243;0.966236753141146;0.973532154008532;0.97435392141781
0.5;0.939429101587412;0.9369576831773302;0.9330214587907244;0.9297787121639963
4.5;0.9402983416481204;0.9310573683211608;0.9176950305171735;0.9182000100411262
2.0;0.8694468618803328;0.8589036092975739;0.8394412223802475;0.8306706023180721
2.0;0.9357108459593432;0.9273985236009267;0.916029755572303;0.9134319840864186
3.5;0.9980805541651939;0.9979603730633719;0.9972045847249245;0.9971537998197515
3.5;0.986962868728452;0.9742991455385805;0.9797142840259445;0.9789240687693629
4.0;0.9878741715529786;0.9865013718402768;0.9843480466508739;0.9839796261910324
3.5;0.9917368181401643;0.9913148421741512;0.9891094173794069;0.9879566032637984
4.0;0.9921248191276286;0.9885252823518028;0.9889261638369039;0.9864440330021708
2.5;0.9638050542727442;0.9573010652471882;0.942215425646463;0.9402062065010739
3.0;0.9761505193666874;0.9665255222377741;0.9662730118925813;0.9618055359735818
3.0;0.9558049248476373;0.9525190473662442;0.9395439044966014;0.939349158821845
3.0;0.9460523784190517;0.9388104067088602;0.9281101666720682;0.9278907735020048
1.0;0.8922564401553993;0.915553120729991;0.8836091657279395;0.8385097238870893
2.0;0.9565951553281744;0.9547464082175267;0.9344726070571321;0.9351615544087274
2.0;0.94183845940213;0.9359823314575794;0.8998967115996236;0.9006728961963008
4.5;0.9929157199684028;0.9929475650153645;0.9887566534489433;0.987092958898366
4.0;NaN;NaN;NaN;NaN
3.0;0.9938327789620957;0.9960545937700309;0.9916325676653139;0.9885149047804976
3.0;0.9886673687814205;0.9871464383569447;0.9845845758401978;0.9844292675140224
4.15;0.9870323908465515;0.9917302704476577;0.9820247905908616;0.9832387034902594
2.5;0.9453465316438177;0.9457016882594895;0.9307054463255915;0.920362359766741
3.5;0.9771814721278427;0.9751684931505421;0.9563123180909636;0.9561844079866304
4.0;0.9451545929844167;0.9438430245265839;0.923393311293626;0.9225444026884453
5.0;0.9525522801508525;0.7323130322721919;0.950276479530216;0.928205916248605
4.8;0.9974601419928965;0.997358235670398;0.9964615959457869;0.9964171251311835
0.0;0.8067054860881434;0.7805963307317005;0.7619300745836;0.7576874679001268
4.6;0.9848074956349648;0.9827508008872674;0.9809209753680822;0.9798757700348656
3.0;0.9467804861931722;0.9412119732274866;0.9247938680509062;0.9264535290214261
2.7;0.9578299257403405;0.955215096714653;0.9452674809548042;0.9450003978978506
3.6;0.9925730990567374;0.9838671616811226;0.9888526381567441;0.9891346834154872
3.75;0.9869504672578012;0.9855530663134733;0.985234911599532;0.9851643468070546
3.65;0.9768578993796924;0.9759098224911362;0.957653804911492;0.9564940886929417
0.0;0.9276083689390028;0.9204811065248736;0.900044660321125;0.8905157796418983
3.0;0.963026395261596;0.9699641093055646;0.9508227222430874;0.9474241183990025
4.75;0.9775567701294055;0.9813537903081571;0.9704629243159977;0.9668825815081765
3.6;0.9972407402104424;0.9985844347555639;0.9968297420577348;0.9961179520135146
3.5;0.9888165801286611;0.9875631872896928;0.9845608455417817;0.9844287744061051
2.75;0.9727255078496228;0.9719722990723747;0.965045697882997;0.9652544221748396
5.0;0.9771673420073445;0.9607143859930485;0.9699252558701371;0.9610106761000339
4.0;0.957018609129019;0.954504610172357;0.946762120368332;0.946648971093049
3.0;0.8636227970820973;0.8097577108687058;0.8113077639725323;0.8630706496892531
3.5;0.9736849079033632;0.9711567622236468;0.9586288943107009;0.9540686605161885
3.35;0.9821057477312688;0.9805462735504412;0.9724167805333821;0.9723486954051133
3.2;0.9688140114294082;0.9794057967134194;0.9534964164539126;0.9347902452507164
3.6;0.9658747629189037;0.9639735067413168;0.9531522987473493;0.954179824466811
3.75;0.9814175162517399;0.9924390611038292;0.9780269340661195;0.9839960591327274
4.0;0.9963314321088578;0.9959557470400857;0.9949081952128428;0.994796574453658
3.75;0.9901497595772158;0.9821868959375744;0.9835587257749567;0.9815683349780981
3.5;0.9917332759160545;0.9905932452909474;0.9859977558312765;0.9860401168316999
3.5;0.986295356433819;0.9927888388354996;0.9786199650974852;0.966946320930959
4.25;0.9926218588772986;0.9921491076726344;0.9920973243913439;0.9919180714519357
0.0;0.8787748138409267;0.8799582283889608;0.8623219650106806;0.8433843913553039
3.5;0.9787737487286206;0.9765452250393182;0.9752099008367897;0.9756982272641898
2.75;0.9598212097767054;0.9559843235630648;0.9385946716537187;0.9389209906336389
5.0;0.9878406093635602;0.9591357449279434;0.9761005723507061;0.97063648352928
3.75;0.9901343611835323;0.9884205778156608;0.986900487630478;0.9866775659687036
3.45;0.9863470941022174;0.9873772638434383;0.9800856870717817;0.9790385683446404
3.0;0.9900850333736989;0.989338470301012;0.9911311933469572;0.990949393662416
2.25;0.9385993517919553;0.946674266516643;0.9169951727307567;0.9147013255346521
3.25;0.954526122584801;0.9533490784412242;0.9386341785371288;0.9385335647296069
4.2;0.9624921783952327;0.9831812370217707;0.9549761520718216;0.962591637356981
4.25;0.9910160041123021;0.9907027764530687;0.9890429946344645;0.9890844318550516
4.4;0.9938958175360388;0.9956977989466407;0.9922794938312377;0.9926529003081014
2.5;0.9481151838689525;0.9486155674890933;0.9392907413576708;0.9323874817838177
1.75;0.9043856875510138;0.9327823826640417;0.8875709021813766;0.9039266040629406
3.5;0.9792994947099577;0.9676611973936902;0.9725813095001377;0.9720510304189186
3.5;0.9912682333269484;0.990325165797242;0.9841809252467673;0.9843348223650634
5.0;0.9936641004071866;0.990691132021369;0.988535097292072;0.988147578620421
3.95;0.9853252998233467;0.9829057356291028;0.9800308913505108;0.9808672731304595
3.5;0.97761694059286;0.9751583074045779;0.9649964057708847;0.9648558960764304
3.25;0.9188708747515401;0.9053800151247476;0.8809479896265179;0.8693280842066508
4.5;0.9723067181951065;0.9678359716442475;0.9546731137278278;0.9464083265997156
0.0;0.916273041013818;0.9173905982231221;0.9119619748156746;0.9025083856902517
3.1;0.9788113918950958;0.9668839796481644;0.9682027382420854;0.9707380628951736
3.5;0.987871819560702;0.9813129118956574;0.9813074948181394;0.9818715997621559
4.25;0.9969000859509829;0.9983220817982424;0.995836375476237;0.995661198513494
2.75;0.9438301852744514;0.939108254197369;0.9243369133781935;0.923634554484878
3.5;0.9581512952114183;0.9436766212188347;0.9381024012824617;0.9207047322373535
4.5;0.9955544743156007;0.9968635978742756;0.9933872707803698;0.9901148540845331
3.5;0.9890447303046137;0.9767630597111217;0.9869883779341928;0.9858915065158043
2.9;0.9679983903147292;0.9661014908465251;0.9575418948935752;0.957147218059803
3.0;0.9642924683353309;0.9546659503023442;0.9566584022957758;0.955541366434964
3.0;0.9845215780175115;0.9830348256941867;0.9790893593541267;0.9791103422302068
3.0;0.9453638060079161;0.9379376808566161;0.9303636580888226;0.9239523712163907
4.0;0.9535179310092372;0.9519814038698425;0.9225926114667454;0.9177513703054103
0.0;0.866269734248587;0.8543634610404589;0.8206893823563388;0.820653654474987
3.75;0.9826064004949422;0.9624863250377942;0.9795927860236723;0.9712928265565342
3.0;0.9961364041856864;0.9959530888270629;0.9940385283113041;0.9940333315851612
2.5;0.9473067774898851;0.9793534983442007;0.946342267647597;0.9640405795527672
3.5;0.9907286343707637;0.9903358048499836;0.986633130053005;0.9841432008503186
4.0;0.970504416137086;0.9784623216059116;0.9582465544164737;0.9519078497754091
4.5;0.975965385089926;0.9728084479162693;0.9555170494138604;0.9535194636759314
3.5;0.9872822080503304;0.9753592122237648;0.9804029645777982;0.9708585991093162
2.5;0.9470885483412825;0.9555941831042836;0.9411012551913523;0.9296193489574486
3.75;0.9945231357720182;0.9934195585290289;0.9923664340255315;0.9909618752850566
3.5;0.9728613786087722;0.9699558151103933;0.9584275825377621;0.9578400593385682
3.0;0.9803523674192525;0.9761646113200566;0.9747181065686258;0.9738079654094062
3.9;0.9596593711104057;0.9567377206426008;0.9371719659402581;0.926205722563226
3.25;0.9759775649759883;0.9742569046270413;0.9660331607207742;0.9628662736410536
3.75;0.9977129076772383;0.9969925725339117;0.9970033010491438;0.9968828337608688
3.4;0.9609558116183458;0.9588443991316581;0.9472493280839304;0.948402504783006
4.75;0.9939538943857246;0.9923863321647348;0.9911144965647743;0.9902228463452907
3.5;0.9859578720613633;0.9845006487073634;0.9780779412604549;0.9778976861421781
3.75;0.9532905402702263;0.9497585599229161;0.9275110010764765;0.9280317303996748
3.25;0.9840400595313523;0.9830553983802445;0.9738416671760077;0.9738426915752417
0.5;0.9066388402309972;0.9044274863280762;0.85003577567367;0.8519326369797597
0.5;0.8554043579338032;0.8148836883807727;0.8535428340139046;0.8456482597528847
3.75;0.983191655040841;0.9856529814809737;0.9704951197177257;0.9610090156714801
3.25;0.980253618160185;0.9799537920211688;0.9770715482978352;0.9541992689734157
2.5;0.9182860388017492;0.907174151201131;0.8816513163641719;0.8641173573043537
4.95;0.9934242449433037;1.0;0.9903560650769181;0.9843980010614588
0.0;0.9201796767310152;0.9142853765293503;0.8932466653243413;0.8906360587859663
3.4;0.9910596536332492;0.993431807996766;0.9875373656249804;0.9848139556584441
3.0;0.9831818441610385;0.970727039265931;0.976084690664325;0.9747593468059548
3.5;0.9720051329338811;0.9693535639983972;0.9577004092664311;0.958064280091046
4.25;0.9852948214899699;0.9834190214740858;0.9810613160380353;0.9809535554054469
3.0;0.9966337336582715;0.9970641741853881;0.9943075023295039;0.9935506057233682
3.9;0.9903260542320051;0.9958603100037583;0.9860896325839776;0.9766921332048845
3.25;0.940122401856809;0.940122401856809;0.9239036302368585;0.9239036302368585
3.0;0.9458420570239545;0.9409978924104032;0.9350169147825593;0.9296924699572665
3.5;0.976875216799256;0.962743122592634;0.9683369291666861;0.9698070676856354
3.25;0.9760991035344244;0.9724445297529327;0.9568247652402593;0.9567653536956798
4.45;NaN;NaN;NaN;NaN
1.5;0.9501006650379148;0.9527947389700209;0.9231141254403178;0.9178112018946734
3.0;0.9693470538808758;0.9655301832917346;0.9583387453437778;0.9580000081414908
3.25;0.9857762062857651;0.9736236304033036;0.9836878645940345;0.9747343584762892
3.9;0.9893103214287474;0.9876401615114239;0.9865721353593012;0.9865450180910039
2.9;0.9718149184347095;0.9698546373854752;0.9695922363261454;0.9692285010794772
2.0;0.8699313518520475;0.9877046515509071;0.8245140201354106;0.8604306749355541
3.75;0.987393331161789;0.9860135382186691;0.9819100558800621;0.9817813733800927
3.0;0.9876820451176364;0.9749710527459575;0.9823751137155264;0.9833587775311678
3.0;0.976265961217096;0.9752603713337489;0.9683247608125467;0.9685172396949447
1.5;0.8862209485199729;0.9013518798330554;0.8809816869445607;0.8321782217319572
2.4;0.9333844730063221;0.923996732444756;0.9239053053766008;0.9285541132506794
3.0;0.9851295724366295;0.9845917365227347;0.9784153482277174;0.9782771481506968
0.0;0.7778886241699341;0.7692244323279387;0.7259991197781587;0.7237148019748377
3.5;0.944628693917064;0.9535874032253716;0.9418222415294978;0.9412106566743295
3.5;0.9944134723547591;0.9921227420276362;0.9920001069302062;0.9904138960200852
3.75;0.9758472149541224;0.9771566725475509;0.9597418287489938;0.953261745737685
4.9;0.998394413626659;0.99833585670461;0.9974765310712164;0.9974718292878033
1.25;0.9519093701631682;0.9450551250468535;0.9254540643207636;0.9250960449464886
3.0;0.9863131129260928;0.9824670041783925;0.9822311923412493;0.9793954836572499
3.75;0.9635605263778316;0.9587479126858852;0.9438553803748446;0.9375878057678382
2.0;0.7891210382358973;0.9197704659811385;0.8120770139703322;0.800726270756496
3.0;0.974441729079531;0.9579932955320003;0.9640666021666774;0.9627123740724354
3.0;0.9349796529388409;0.932550790627201;0.8988040014489211;0.8959874657151626
2.1;0.9101385248668876;0.8949489994491485;0.9006560028317024;0.9020757091554351
3.0;0.9300560879136514;0.9258221609305823;0.8982456873772793;0.8972771698873161
1.5;0.9262422271623699;0.9336173385449573;0.8834037439759627;0.8772321560379978
4.75;0.950574685530779;0.9380153837100044;0.9351114704691945;0.9281375886594466
3.6;0.9157241087485988;0.9173421313750798;0.8952540434394888;0.8945251898336577
3.0;0.9588028151317054;0.9528507306218541;0.9469282192853701;0.9361229683264224
3.25;0.9265032493651502;0.9274670884464865;0.8800103898118607;0.8746313703547932
3.0;0.9540734142496412;0.9595772453363718;0.9403562765673845;0.9384268264623105
1.5;0.9771455845102549;0.9793688327917622;0.9601715330756687;0.9583710002773809
0.0;0.9535921437497059;0.9546933511246382;0.9403295284595953;0.9363175149712374
3.9;0.9920042364705389;0.9821715590319063;0.9886945635467672;0.9871952147688375
4.45;0.9875590305281764;0.9954764768678146;0.9819030113412465;0.9443466368308745
0.0;0.9555605017631406;0.9424159771219365;0.935247438857658;0.9198610490858345
3.0;0.9079304396261375;0.8916265261299016;0.8833717353663182;0.885147971209262
3.6;0.9620798366316035;0.9709809447956491;0.9476444180231868;0.9423958035827824
3.5;0.9724201632160565;0.8352724629229851;0.9623681342473545;0.9581547826814368
3.45;0.9976552529437843;0.9975764010482147;0.9972946479494679;0.9972906590568326
3.0;0.9882953147485604;0.9703223056919729;0.9854693321109524;0.9811909518325281
3.0;0.9593671446457669;0.9446472402402915;0.947310467842416;0.9412473195069496
3.5;0.9933502237749466;0.996068580865887;0.9914891682052278;0.9901985624463318
4.2;0.9993906117242387;0.9986665800210299;0.9990098564932307;0.9991655137643355
3.25;0.9775632514536352;0.9766132216611534;0.971144401845281;0.9701230857120763
2.0;0.926030624090686;0.9034875139549035;0.8897288883242706;0.8881430660955135
0.0;0.9224030111112156;0.9184552786068729;0.8851651527971295;0.8922217090855644
4.25;0.9652329170960525;0.9489857614842694;0.9494737640577829;0.9005651354180744
4.25;0.9819852557671084;0.9838279587687937;0.9708263905690965;0.9688702002172509
3.0;0.987570178694208;0.977921577450122;0.9824474966361666;0.9808936677982014
1.5;0.8425656719973134;0.8045454214501853;0.8570212195344499;0.8496566403231772
4.25;0.980479345258031;0.9791625355049625;0.9764717565405343;0.9744028665841187
3.5;0.9804625506806913;0.9775062681294395;0.9693037887462441;0.9691804512931221
3.75;0.9651596190677646;0.993599150857883;0.9509504791629894;0.9328213736040953
3.75;0.9945783374839778;0.9961524959876273;0.9912338862250498;0.9862251377527324
3.75;0.9939886129588702;0.9929667606755833;0.9918325512554368;0.990175530181297
3.5;0.9721911309272802;0.9712561020748628;0.9501494687293046;0.9514870572943089
4.25;0.9909592767499703;0.9897919010872325;0.9945513825096791;0.9945773496416552
3.0;0.9692949975590788;0.9679416500090556;0.9583944887736853;0.9578200112771739
3.5;0.9809455353211265;0.978621229263757;0.972956275702959;0.9728595983641923
3.35;0.9683980995814907;0.9794748750493522;0.9652367667734734;0.9653368369134491
3.25;0.8453755047964917;0.9360294669651014;0.8667388773718303;0.7997056602274456
4.4;0.9720535824369791;0.9301437700070819;0.9372622995434227;0.939131777991058
5.0;0.9901587543790814;0.9817233075699473;0.9866145174122362;0.9729505401689809
4.4;0.9927058054313885;0.9917960348484799;0.9893396908299119;0.9892047439001584
0.0;0.8655094436895215;0.849870515914391;0.8375322292350806;0.8380375018788243
3.5;0.9863439288819694;0.9850498435026713;0.9820090604935564;0.9818731118817302
3.9;0.9855912095038684;0.9842032022080417;0.9792902718082597;0.9713603063055251
5.0;0.9812902752934372;0.9860041208995526;0.9674487586092944;0.9669362223778489
0.0;0.9083694348199943;0.8967037534328535;0.8631322557271346;0.8572594836559885
3.0;0.9782264593422618;0.9791889008484619;0.9709115785378284;0.9684626095248166
3.0;0.9741454523656002;0.9704013752769294;0.9643831727052109;0.9569965262676047
4.25;0.983645716915394;0.9915400275011799;0.9781174281320303;0.968104273600892
0.0;0.9017469748764002;0.9184980332978977;0.877199393750309;0.819235838172874
3.5;0.9779595761638255;0.9719318390926508;0.971722061488628;0.9609771387859058
3.1;0.9482056856094698;0.9472874074120112;0.9251263864663734;0.9217800773801527
3.0;0.9809695386244808;0.9784565971915683;0.9724308410185272;0.9588152037559207
3.0;0.9813720728891028;0.9808122668780838;0.9757210160075591;0.9756044601095516
3.0;0.9847431880895886;0.980177417767523;0.9820286449908022;0.9842839480186952
3.75;0.9896744523829246;0.9396717810494517;0.9880371935772337;0.9399341173299776
0.5;0.8910369079855672;0.8979807291342601;0.8913517788350535;0.8890225946485066
2.5;0.892468212183902;0.6853217203434182;0.839044545818492;0.8381777186877384
3.0;0.9251249218868935;0.8584772108815659;0.9024585982504675;0.9027047609757943
3.75;0.9791469434880086;0.9786385384501927;0.9665432290678939;0.9654293605343287
3.5;0.991948684746317;0.9867897615164711;0.9891422190322693;0.9892788484580911
3.9;0.9821450891297194;0.9742679232434296;0.9741500732065224;0.9673490172025078
2.75;0.9752633645873268;0.9727181401960274;0.9706455782326876;0.9707559750489855
3.0;0.9902415875005446;0.9894299158852333;0.9872178516343125;0.9871155546363958
4.4;0.9947692592584688;0.9939265521754176;0.9915438071107159;0.9913360739158873
2.0;0.966101197201235;0.9692970685991072;0.9546924587842587;0.9519228782577522
3.5;0.9943812011233987;0.9902794110038158;0.9920527038112151;0.988617379115303
3.4;0.9703070878063587;0.9692722517183585;0.9600252505245693;0.9599676584474766
4.95;0.9840917298414772;0.9946537539338888;0.9760120411114537;0.9422271115603853
3.75;0.9849611982278752;0.9846205420547415;0.9798705435102613;0.9799310842122013
0.0;0.9551736113552887;0.9540134764638274;0.9322633589063226;0.9236758470951723
3.75;0.9838775877933773;0.9799238176178803;0.9778314695011602;0.9770119018468225
2.9;0.9183855193514397;0.9129304461685128;0.8931932391530917;0.8880788578118756
4.75;0.9226639457386506;0.9172457424402868;0.9033702581359953;0.891712071841457
4.9;0.9955410426695909;0.9958591480367762;0.9942036489850153;0.9919923413619712
4.25;0.9907130800226011;1.0000000000000002;0.9919390436597226;0.9893200898570699
3.9;0.9951516717351103;0.9968336157442726;0.993739308690645;0.9935337992379821
1.95;0.977830403103817;0.9829235509285634;0.9698353587459936;0.9668524074352642
3.75;0.9958902076907606;0.9956994517855233;0.9935281594990073;0.9936122066862699
4.25;NaN;NaN;NaN;NaN
3.0;0.9862716463115074;0.988728069535695;0.9796068453284938;0.978004311425877
2.25;0.9444143094062489;0.9852034425403867;0.9420424722241091;0.9345102982481927
2.5;0.8845416905772324;0.8621615457955983;0.8671186874183642;0.8591006889686112
3.0;0.9649099612670903;0.9599945099816426;0.9599411776853948;0.9581987546447843
3.25;0.9634150823956118;0.9483617768617623;0.9469289107961384;0.928740887822417
4.0;0.9763459562087742;0.9572456958136883;0.9667752758673828;0.958169524974556
4.75;0.9675128020717253;0.981846358359863;0.9501816261210033;0.9446838737919372
3.0;0.9735397424461778;0.9439651717772679;0.9688966072531017;0.970578679342806
3.4;0.9879994798008328;0.987652463622659;0.9838566842640007;0.984030337034048
3.4;0.9633707984829882;0.9640885746382427;0.9505696054077422;0.8968623153389783
0.5;0.9126816809856028;0.9149207792659998;0.9042635959432646;0.8991684546454143
1.9;0.936340584790164;0.8798061946057262;0.9298614054751995;0.8712488819355659
4.5;0.9995324048332657;0.9994965452712626;0.9992434942535348;0.9992440816212596
3.2;0.9826550761877066;0.9759607641168321;0.9793130059740347;0.9724923973648004
3.25;0.9929452704662303;0.9920633370147506;0.9893951399285315;0.9900098604997204
3.25;0.9918500278872694;0.9913023925604859;0.9878262639112438;0.9860746414777831
3.25;0.9943137660513373;0.9941486574821206;0.9919513464373066;0.9919827340247691
3.0;0.9895689434523686;0.9832966978813134;0.9865460736432664;0.9828011103667598
3.45;0.9706822199126018;0.9744424837082943;0.9569263602470901;0.951604960409544
3.7;0.9741471842521496;0.9767570636380706;0.9661656203502127;0.9640218799638546
3.5;0.9643456495845053;0.9579890846671197;0.947432927979737;0.9463638587805075
2.75;0.9471435819124494;0.9584101097724783;0.9297166619368361;0.9298666200477413
3.1;0.9706836478284914;0.9693836519240173;0.9604107606766361;0.9568681659709352
3.4;0.9909413767730562;0.9821738506751867;0.9873114529767196;0.9833361798408079
3.25;0.9516066074856158;0.9511460630785804;0.9348786981563508;0.931370591307156
3.35;0.9446320366011066;0.9309018996300491;0.9270764381060843;0.9257814356081632
4.9;0.9804597486356347;0.9136680850207468;0.9747410901638468;0.9152461725344626
3.5;0.9911412322954958;0.9904692010293347;0.9827468322085365;0.9828124990071747
4.65;0.9924663372596381;0.9752569229814025;0.9871704709191254;0.9739912766973214
4.75;0.9784997144949333;0.9795507104626523;0.9592592020104084;0.9631864624000187
4.7;0.9979382723590955;0.9978301291549966;0.9971711576551864;0.9971604009438602
