Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-none_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum
1.8;0.9892997904198084;0.9920443378564059;0.9920443378564059;0.9912947019918834
3.0;0.9993263562788105;0.9900771240423325;0.9900771240423325;0.9961255847555025
3.0;0.9991668973427867;0.9995345282515221;0.9995345282515221;0.9995345282515221
3.8;0.9995146721393809;0.9996602450981614;0.9996602450981614;0.9995596365553462
2.4;0.9985933320221198;0.9987329615910027;0.9987329615910027;0.9986952438068867
3.6;0.9994370724615995;0.9993821276728045;0.9993821276728045;0.9993821276728045
2.8;0.9904534148738499;0.9909501340984799;0.9910885891771362;0.9909501340984799
3.6;0.9972132260423935;0.9973474412482846;0.9973474412482846;0.9973474412482846
3.0;0.99513273680506;0.9957154362014278;0.9957154362014278;0.9956282371337497
0.0;0.9958534420258012;0.9961083925919109;0.9968330402872306;0.9957582414938132
0.0;0.9986467106050749;0.9988021329884799;0.9988021329884799;0.9988667135971023
0.2;0.9984840707826652;0.99848217271894;0.99848217271894;0.9988305533749331
0.0;0.9929677093249795;0.9914680960859255;0.9914680960859255;0.9914680960859255
0.2;0.9950054552123254;0.9945119107351571;0.9945119107351571;0.994111235722207
0.2;0.998293577037481;0.9984477867372242;0.9988980884819575;0.9965077455240094
1.8;0.9926572470262754;0.9931914029228863;0.9931914029228863;0.9945653798264509
1.4;0.9985282440062367;0.9978107508232325;0.9978107508232325;0.9978107508232325
1.8;0.9976218592727512;0.9966968111544303;0.9966968111544303;0.9963838353995038
2.0;0.9994747808203686;0.9995092678376254;0.9995092678376254;0.99942259694685
0.0;0.9994685059206475;0.9994741454231748;0.9994741454231748;0.9995066867542741
0.8;0.9988385471523427;0.9987816302913464;0.9987816302913464;0.9989487684816221
2.2;0.9958714860268058;0.9951443171652864;0.9951443171652864;0.9951443171652864
1.4;0.9900974984704657;0.9933748307141176;0.9933748307141176;0.995488731612546
1.8;0.9984339739507261;0.9988155547483141;0.9988155547483141;0.9988155547483141
3.0;0.9977217514431286;0.9984336015915554;0.9984336015915554;0.9984074861651765
1.2;0.9980787289681995;0.9991805452530194;0.998508092803539;0.9991756991321965
0.2;0.9948115655628532;0.9975793056204191;0.9966809500871725;0.9973529800363661
0.2;0.9914151899328026;0.9943460924080275;0.9901107080360562;0.9991445481471183
0.6;0.9967007479820712;0.9969617532509935;0.9969617532509935;0.9973855037509256
0.2;0.9971992157959035;0.9975165469789672;0.9975165469789672;0.9971258436029519
0.2;0.9966637319668566;0.9973488783572536;0.9973488783572536;0.996583271297067
0.0;0.9976512304736761;0.998381038376994;0.998381038376994;0.9986942580473982
0.2;0.9987657750165948;0.9969098872445858;0.9969098872445858;0.996897183184951
0.2;0.9989079092074175;0.9988922164217938;0.9988922164217938;0.9990062012495473
2.0;0.99093375927926;0.9920180843929963;0.9920180843929963;0.9920180843929963
2.8;0.9958969350371891;0.9965853625875647;0.9965853625875647;0.9971961367885589
2.0;0.9844673049898655;0.9893549377222666;0.9841947558890684;0.9925755058792871
4.0;0.998755701382119;0.9989939091286305;0.9989939091286305;0.9989820723145311
3.0;0.9964003672268318;0.9965599222329868;0.9965599222329868;0.9965688752760008
3.2;0.9991369946012589;0.9994713455368684;0.9994713455368684;0.9993939520330947
1.6;0.9885354578110396;0.9887786986176544;0.9887786986176544;0.9817003821614341
2.4;0.9992880511463929;0.997831895463781;0.997831895463781;0.9987572427063892
3.2;0.9977257482806209;0.9977742522476082;0.9977742522476082;0.9977742522476082
1.8;0.9936697799251898;0.9939343462051206;0.9939343462051206;0.9965436591046132
