Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max
1.4;0.8171203591692325;0.8171203591692325;0.8401581022632816
3.0;0.8766602609192002;0.8766602609192002;0.9027023809360332
0.6;0.866222814056185;0.866222814056185;0.8933024839962963
1.8;0.8851184180520962;0.8851184180520962;0.9031059804209957
3.0;0.8247618983782402;0.8247618983782402;0.8530265399539124
3.0;0.929770432928498;0.9279537807672003;0.9326319039985619
3.8;0.9813133353300487;0.9813133353300487;0.9844111425910828
2.4;0.9032193295209242;0.9032193295209242;0.9114050847896541
3.6;0.9302677682123304;0.9302677682123304;0.9370320416647517
2.8;0.8760497833013109;0.8760497833013109;0.8994125482540231
3.6;0.920726483796834;0.9257399552237797;0.9318338787009325
3.0;0.9080803621311146;0.9077421826123144;0.9233728467466703
0.0;0.7883500975196254;0.7883500975196254;0.8104663427573655
0.0;0.8482148436403055;0.8482148436403055;0.8641623255351457
0.2;0.8500054935358025;0.8500054935358025;0.8675612363633941
0.0;0.8347049517016202;0.8411269376973984;0.8635509597183442
0.2;0.8664062772803227;0.8664062772803227;0.8946709612406032
0.2;0.8903591467552061;0.8903591467552061;0.8979297240311226
1.8;0.893564368848788;0.893564368848788;0.9099695479656422
1.4;0.8928597913329832;0.8912338037301505;0.904354132525238
1.8;0.9002579119061254;0.9002579119061254;0.9127475251892299
2.0;0.922367032986228;0.922367032986228;0.9367930783684023
0.0;0.8311363010187435;0.8311363010187435;0.872477216929829
0.8;0.8953542507158622;0.8953542507158622;0.9085348930047721
2.2;0.9156786084178583;0.9152116366758164;0.9148641457747315
1.4;0.8457149417521289;0.8480171544588302;0.8572650177200215
1.8;0.9216090120110497;0.9216090120110497;0.9314218001247302
3.0;0.8807114020290381;0.8807114020290381;0.9297123739033656
1.2;0.8940394182207316;0.8873262057801997;0.9103337884473064
0.2;0.8492303288718712;0.8492303288718712;0.8639814709153515
0.2;0.8256943982937202;0.8256943982937202;0.8587153775568118
0.6;0.8185943657218667;0.8185943657218667;0.8449849558697147
0.2;0.7924702235177735;0.7924702235177735;0.8383619939766018
0.2;0.8385377386344125;0.8385377386344125;0.8541427387686787
0.0;0.8489643510009102;0.8531220837968274;0.8737945352370484
0.2;0.7469722489420075;0.7469722489420075;0.8440252770074874
0.2;0.7708975330939476;0.7708975330939476;0.8156802388174066
2.0;0.8610789763859446;0.8610789763859446;0.8827716259081431
2.8;0.9283445274532977;0.9283445274532977;0.9396251982468422
2.0;0.7424313586358188;0.7424313586358188;0.7986225216734216
4.0;0.9100260712087224;0.9100260712087224;0.9195986935957431
3.0;0.8385578284153603;0.8385578284153603;0.8701374196904027
3.2;0.8940976961227489;0.8940976961227489;0.9242462875006975
1.6;0.8775403845369348;0.8775403845369348;0.8898630866513328
2.4;0.8141017835445699;0.8141017835445699;0.8501533147220351
3.2;0.9240850140084669;0.9234562784121422;0.9252313463983859
1.8;0.7384784195336027;0.7384784195336027;0.7948124883525828
