Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-none_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max
3.0;0.9959772800725292;0.9959964811889722;0.9959849595671358;0.9959569516615523
3.0;0.994252534394135;0.9790266893665038;0.9790266893665038;0.9749827602114558
1.0;0.9969406446789065;0.9969568622408062;0.9969568622408062;0.9971284400662477
2.0;0.9708661173797212;0.9708800629436836;0.9708800629436836;0.97092538344923
2.0;0.9991921203542734;0.9991987569669517;0.9991987569669517;0.9991953744722833
0.0;0.9780245487499079;0.9776147535471851;0.9776147535471851;0.97501921877047
1.3333333333333333;0.9583581745688848;0.9581109963853034;0.9581109963853034;0.9580784139585126
2.3333333333333335;0.9762497187956493;0.9763215613027308;0.9763215613027308;0.9764099837408456
0.3333333333333333;0.9962251195008408;0.9962442875271807;0.9962442875271807;0.9962442875271803
1.0;0.9889271299421344;0.9897435376404441;0.9897435376404441;0.9897272939292847
3.0;0.9925607065634428;0.9925990426095664;0.9925990426095664;0.9928439926691437
2.0;0.9920411825650142;0.9872711152268885;0.9872685009443642;0.9872711152268885
1.0;0.974582022834544;0.9743007971569303;0.9743500137781838;0.9745766090222652
1.3333333333333333;0.9830457070835584;0.983057940082444;0.983054897809805;0.9831163849642628
1.6666666666666667;0.9923561518973438;0.9851992326302185;0.9852024052934828;0.9851992326302185
0.6666666666666666;0.9818751057761951;0.9719509431103852;0.9720277658902993;0.971950943110385
1.3333333333333333;0.985691710527099;0.9882440988813458;0.9884813761948068;0.9882443024152452
2.0;0.9929396855562064;0.9938875080196055;0.9940064405227044;0.9938877127157949
2.0;0.9940612668110953;0.9937645236744581;0.993821524390758;0.9927961419867022
0.6666666666666666;0.988756217915806;0.988300881555582;0.9883504129271008;0.9885521805699877
3.0;0.9942365271140988;0.9945006937590668;0.9945009206868859;0.9944595137368206
3.0;0.9906066375045215;0.9906140795851814;0.990606637504521;0.9906140795851814
1.3333333333333333;0.9664363668365671;0.9668009176388707;0.9668292580743099;0.9668009176388707
2.0;0.9909535913216838;0.9909221933827852;0.9909261917308475;0.9909210748262116
2.0;0.964196826507204;0.9642029868428881;0.9641966995321712;0.9642029868428881
1.0;0.9952690561713908;0.9952943664097149;0.9952690561713908;0.9952943664097148
1.6666666666666667;0.9844054641890754;0.9853817131844774;0.9853744305277173;0.9853817131844774
2.0;0.9779515687914105;0.9777814087450487;0.9778088297073863;0.9777814087450487
0.3333333333333333;0.9702730098413322;0.9702233413048675;0.9702609410862285;0.9702233413048675
2.3333333333333335;0.97182779444846;0.9717753725746292;0.9718190840760551;0.9717753725746291
2.0;0.9951572051752682;0.9951449988631056;0.9951449988631056;0.9951449988631056
1.3333333333333333;0.9888034635651367;0.9888034635651365;0.9888034635651365;0.9888034635651365
2.6666666666666665;0.9999920467621978;0.9999979445793767;0.9999999351226657;0.9999979445793769
1.0;0.9866972142164621;0.9866937454989947;0.9866937454989947;0.9866937454989947
0.3333333333333333;0.9870684339926913;0.9869718418041895;0.9869939785270654;0.9869867348253923
1.3333333333333333;0.9955618803664532;0.9955614363886666;0.9955614363886666;0.9955614363886666
1.3333333333333333;0.9748361145377561;0.9738409371953998;0.9738379216654092;0.9738409371953998
2.3333333333333335;0.977688403720681;0.9776994826655325;0.9776965279051595;0.977714500550457
3.0;0.9954443985744734;0.9846101442666328;0.9846101442666328;0.9846101442666328
3.0;0.9809918282837428;0.9808954529910316;0.9808907800740205;0.9810035604942754
3.0;0.9933674211556638;0.9933603713946109;0.9933674211556625;0.9933549916880136
1.3333333333333333;0.9811716455947097;0.9811592551851114;0.9812039500007257;0.9811592551851114
3.0;0.9687080725295047;0.9687080725295054;0.9687080725295054;0.9687080725295054
1.3333333333333333;0.9784150764581045;0.9751493147153946;0.9752369119731197;0.9899078280963711
4.0;0.9919840790861361;0.9919829896008165;0.9919829896008165;0.9919829896008165
2.6666666666666665;0.979914091589685;0.9798771974573899;0.9798560965787038;0.9799381324469819
0.3333333333333333;0.9772023913833249;0.9750958361711984;0.9750958361711984;0.9750958361711984
0.0;0.9826495846428807;0.9826529924518626;0.9826486494132927;0.9826529924518626
0.0;0.9940368960731751;0.9936014850214439;0.9936168996939547;0.9936116411021509
0.0;0.9920264094100759;0.9919057022340133;0.9919057022340133;0.9919057022340138
0.6666666666666666;0.9905040346322479;0.9899326565714384;0.9900295304648545;0.9905925033253427
0.3333333333333333;0.9926608006978582;0.9887805038311155;0.9887878310920332;0.9924752499968088
0.6666666666666666;0.9774759426253299;0.9702820516176615;0.9703178374695517;0.9702611552527791
0.3333333333333333;0.9957692138362525;0.9957674154561862;0.9957674154561862;0.9957590439797022
0.3333333333333333;0.9868294949428831;0.973328697411037;0.973328697411037;0.9721393071839971
0.0;0.9937218698043366;0.9937218698043372;0.9937218698043372;0.9937218698043372
0.0;0.9860999147206246;0.9859712061050198;0.9859650791734385;0.9861082335323447
0.0;0.9552088179253178;0.9552190928793042;0.9552088179253179;0.9552190928793042
1.0;0.9827350068352019;0.9827378635344056;0.9827350068352021;0.9827378635344056
0.0;0.9801011658246951;0.980051385120823;0.9800801933991627;0.9800647946656137
0.0;0.9711214187769278;0.9713364284912732;0.9712857065930123;0.9711920131483162
0.0;0.976430101738929;0.9689780208047701;0.9689983742150661;0.9689780208047704
0.6666666666666666;0.9656648792999349;0.9655991153488724;0.9656648574697594;0.9655991153488724
0.0;0.9908363277221135;0.9908472912528702;0.9908331589416902;0.9908472912528702
0.0;0.9870008019649924;0.9875794724314982;0.9876050808739888;0.9857225206415796
0.6666666666666666;0.9806746636472932;0.9591705665174929;0.9591705665174929;0.9591705665174929
0.0;0.9865313299134301;0.9862670585384608;0.9862670585384608;0.9862670585384608
0.0;0.9852642978358632;0.9862162434689243;0.9862187030005094;0.9852583538285796
0.6666666666666666;0.9816355716309748;0.9816472647452233;0.9816472647452233;0.9816073308665605
0.3333333333333333;0.9808916492682362;0.980809466014316;0.980809466014316;0.980801185604088
0.0;0.9929130419650979;0.9929103183359178;0.9928965075191434;0.9929103183359178
0.3333333333333333;0.9829636613585853;0.9829645934604853;0.9829707131128108;0.9829409375035436
0.3333333333333333;0.9147381712721895;0.9146734118255239;0.914699606251287;0.9298173709056522
0.0;0.9502970402100742;0.9786672687128652;0.9786829812408391;0.9786672687128652
1.0;0.9779402358659718;0.9794037406097107;0.9794037406097108;0.9779677955225353
0.0;0.9834398846383059;0.9833641684284623;0.9833611763166064;0.9834400453688387
0.3333333333333333;0.9776326078348723;0.977632607834872;0.977632607834872;0.977632607834872
0.6666666666666666;0.9635517624652078;0.9635517624652084;0.9635517624652084;0.9635517624652084
0.0;0.980357573621292;0.9803180151199914;0.9803183798560555;0.9803440136787136
0.0;0.9781308493661478;0.9470660990239963;0.9470768018007247;0.9470660990239963
0.3333333333333333;0.9658169043079989;0.9653787415442985;0.9654775318347583;0.9656277939794919
0.0;0.9905782690374877;0.993209460731627;0.9932045984048199;0.993209460731627
1.0;0.9805270095586581;0.9846577774937033;0.9846561992088227;0.9846554200695564
0.0;0.9823818651417249;0.9822702466207319;0.9822914383632521;0.9822701710541731
0.0;0.9605469028188869;0.9726702979579613;0.9726702979579608;0.9727429575546479
0.3333333333333333;0.99559781537964;0.9955912712287518;0.9955976638995496;0.9956029537355903
0.0;0.9734988531834609;0.9728461324758109;0.972937153838619;0.9728540315401248
0.3333333333333333;0.9209237174119939;0.928673940224652;0.9286739402246518;0.8615737927097529
0.0;0.9765618030325359;0.9762006833667873;0.9762092314025228;0.9762006833667873
0.0;0.9939478449964148;0.9938921357500092;0.9939137830138255;0.9938921357500092
0.3333333333333333;0.9817209580280727;0.9813110009768209;0.9813453508124701;0.9812886888257565
1.0;0.9712152447480238;0.9635400419380493;0.9635369284872705;0.9635108076619818
0.0;0.9959407439323147;0.9969386892669242;0.9969386892669242;0.9968522357333569
0.3333333333333333;0.982052264363011;0.9766331641599353;0.9766436920438294;0.9766331641599353
0.6666666666666666;0.98285525460549;0.9703225360391478;0.9703187441632042;0.9836512743209173
0.0;0.9866808757457399;0.9865420459232261;0.986674861793001;0.986474231022099
0.6666666666666666;0.9711916163780773;0.973982807344316;0.9739838503146914;0.9740266045138387
1.0;0.9950692812620896;0.9950815004821999;0.9950692812620904;0.9950815004821999
0.0;0.9837819560861787;0.9837270548378673;0.9837819560861789;0.9837270548378673
0.0;0.9906327187593684;0.9904990573349788;0.9904915051361814;0.9903071119155585
0.0;0.9698822470989219;0.9696765792321054;0.9696743464607197;0.9696780808793379
0.0;0.9921742568517099;0.9869985106117343;0.9869985106117343;0.9869985106117343
0.6666666666666666;0.9842391851617265;0.984095473048031;0.984095473048031;0.984095473048031
0.3333333333333333;0.9987073368840403;0.9986815678990748;0.9987059774897522;0.9986942054872299
1.0;0.9938587046581541;0.9937945619768219;0.9937945619768219;0.9937945619768219
0.6666666666666666;0.9953123084485823;0.9953220011675447;0.9953120398106212;0.9953220011675447
0.3333333333333333;0.9939917154661065;0.9939301990816276;0.9939184511865945;0.9939301990816276
0.3333333333333333;0.9729946714495569;0.9730018902778318;0.9729946714495565;0.9730018902778318
0.0;0.9840626129819668;0.9433067621752936;0.943330807809357;0.9433067621752936
0.3333333333333333;0.9777512653211182;0.9782260355365405;0.978400868317333;0.9773519105329672
0.0;0.9706482914720247;0.9706247749139025;0.9706247749139025;0.9706247749139025
0.0;0.9911858029927099;0.9911858029927106;0.9911858029927106;0.9911858029927106
0.0;0.9952260578538882;0.9800168670157979;0.9800168670157979;0.9800168670157983
0.3333333333333333;0.9761507810140576;0.976107223874437;0.976107223874437;0.9761443570462123
0.3333333333333333;0.9812886625552422;0.9819657730168728;0.982002025956878;0.9608622680442237
0.6666666666666666;0.9888282772286646;0.9854223647357447;0.9854181156093514;0.9854223647357447
0.3333333333333333;0.9599067558415187;0.9590709914918439;0.9591854832997165;0.9590709914918442
0.0;0.9855848645558597;0.9854201833986121;0.9854201833986121;0.9869483696407134
0.3333333333333333;0.9877558779758946;0.9882899267645359;0.9882862438396357;0.9876940997814387
0.0;0.9660966995558717;0.9660947567364596;0.9660947567364596;0.9660947567364596
0.0;0.9778538699852137;0.976096447330314;0.9761174350647763;0.9760964473303141
0.0;0.9533654202295306;0.9536937677125724;0.9536937677125724;0.9536937677125724
0.0;0.9827445253334596;0.9827246580542437;0.9827170013216778;0.9826365372094119
0.3333333333333333;0.9440606610959009;0.9439247354196211;0.9439260204960441;0.9438918370950939
0.0;0.9659247595745084;0.9659672978344356;0.9660092236771699;0.9660014486495822
0.0;0.9809107680112124;0.9808113894164519;0.9808340398144741;0.9788611102850919
0.3333333333333333;0.9706734692277783;0.9706451644426698;0.9706451644426698;0.9706451644426698
0.3333333333333333;0.9895440989895332;0.9842776060488119;0.9842978537087004;0.9841642611197035
1.0;0.9883647071239632;0.9883517397862084;0.9883517397862084;0.9883517397862084
0.0;0.9775422085356291;0.9775253452554635;0.9775422085356295;0.9775253452554635
0.0;0.9937849175222598;0.9937748097857749;0.9937748097857749;0.9937662196907148
0.3333333333333333;0.9933285229647569;0.9873135825214038;0.9873079140519583;0.9873133614694221
0.0;0.9902672951924949;0.9796849527407854;0.9797062648708682;0.9796849527407854
0.3333333333333333;0.9389946267646656;0.938759502013085;0.938938739223352;0.938162975150478
0.3333333333333333;0.995734519261303;0.9952065963986321;0.9951402974350506;0.9925331564468302
0.3333333333333333;0.9792824008056678;0.9792102676881644;0.9792102676881644;0.9792288437793236
0.6666666666666666;0.9898854450101007;0.9786868308762198;0.9786974622529421;0.978898804503388
0.0;0.9900634885547196;0.9897111501184974;0.9897429055160484;0.9897111501184974
0.0;0.9805265787704585;0.9724852453025836;0.9724830790635401;0.9726040446422638
0.0;0.9898726571662624;0.9898724790596559;0.9898719976431286;0.9898724790596559
0.0;0.9940976916919577;0.9941232078637131;0.9941232078637131;0.9940953748501707
