Human;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-none_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum
2.0;0.9696822520867223;0.8957531744931445;0.9568188991919496;0.8957531744931445;0.9402182005564759;0.893312741574896;0.9409520180300609;0.893312741574896;0.9402182005564759;0.893312741574896;0.9409520180300609;0.893312741574896;0.9402182005564759;0.893312741574896;0.9409520180300609;0.893312741574896
3.8;0.9546952095507514;0.9456157718315361;0.9521394380490227;0.9456157718315361;0.9633242222482967;0.9634907851485306;0.9556216255851853;0.9634907851485306;0.9633242222482967;0.9634907851485306;0.9556216255851853;0.9634907851485306;0.98127869479644;0.9575602835160397;0.9803818499961112;0.9575602835160397
3.4;0.946842635821659;0.94513206291547;0.9299200052183169;0.94513206291547;0.9462097686839276;0.9536286510600239;0.9371306238640598;0.9536286510600239;0.9436473643829674;0.9470675734901093;0.9378779049160173;0.9470675734901093;0.9575187191170437;0.9545315411274444;0.9527733485256554;0.9545315411274444
2.0;0.9320679050749844;0.9324166118403887;0.9481919081545644;0.9324166118403887;0.9306469670877311;0.9418130088369442;0.9454765344160838;0.9418130088369442;0.9306469670877311;0.9418130088369442;0.9454765344160838;0.9418130088369442;0.9325653507408839;0.9305855350735007;0.9466981081868449;0.9305855350735007
4.0;0.8919354692834697;0.8584926714578675;0.902792172581828;0.8584926714578675;0.9523292531638042;0.9207541871602362;0.9692652883458136;0.9207541871602362;0.9311688089685228;0.9095496186548899;0.9410948267660433;0.9095496186548899;0.9444732507364071;0.903986050897702;0.9647407196278166;0.903986050897702
3.2;0.9354553856861071;0.9677136571908079;0.9472098748344451;0.9677136571908079;0.9404327051142123;0.9622592298959122;0.9541090363274749;0.9622592298959122;0.9404327051142123;0.9622592298959122;0.9541090363274749;0.9622592298959122;0.937573352969276;0.962642762287262;0.9526119288194526;0.962642762287262
2.2;0.8948838468965056;0.8585883712357931;0.8752569295864163;0.8585883712357931;0.9136616102524692;0.8832003256424991;0.9222434657750292;0.8832003256424991;0.9140574038853565;0.8863078817256187;0.9210098147820416;0.8863078817256187;0.9142655201884867;0.8750466839901754;0.9045543059019011;0.8750466839901754
3.0;0.9827481887508915;0.9658062213261945;0.9892328901009075;0.9658062213261945;0.9348158371971163;0.9682665983694116;0.9526099881145188;0.9682665983694116;0.9477458965277938;0.9616647494971997;0.950731823258326;0.9616647494971997;0.934991794818827;0.9704424699200691;0.9528854989383831;0.9704424699200691
2.0;0.8495647730113688;0.9185237374085956;0.8277044558733861;0.9185237374085956;0.8677519491529104;0.9345593111948761;0.8413491548103041;0.9345593111948761;0.8668321519207921;0.9328292157366829;0.8380102847173695;0.9328292157366829;0.8970454951170934;0.9280542026456086;0.9207130488310127;0.9280542026456086
0.6;0.9193578075191791;0.9628658105531822;0.9133679589322917;0.9628658105531822;0.9138542503051131;0.956497288172433;0.9133703273193479;0.956497288172433;0.9138542503051131;0.956497288172433;0.9133703273193479;0.956497288172433;0.9193578075191793;0.9578586548886359;0.9133679589322922;0.9578586548886359
3.2;0.6336031201861386;0.7849244591676977;0.5749989187020144;0.7849244591676977;0.9469615834003111;0.9588392367813791;0.9590525736390774;0.9588392367813791;0.9469615834003111;0.9588392367813791;0.9590525736390774;0.9588392367813791;0.948187970231809;0.9623619583518259;0.9616553515106998;0.9623619583518259
3.6;0.9453464078383644;0.9471302190374603;0.9431436748377956;0.9471302190374603;0.950616483085657;0.9512895211054213;0.9527031981350264;0.9512895211054213;0.950616483085657;0.9512895211054213;0.9527031981350264;0.9512895211054213;0.950616483085657;0.9512895211054213;0.9527031981350264;0.9512895211054213
1.0;0.8794064326782188;0.9227705484427761;0.8606131005328412;0.9227705484427761;0.9169543911823896;0.9359757683427392;0.9077873210809165;0.9359757683427392;0.9169073918999344;0.9424724285158282;0.9041903375054166;0.9424724285158282;0.9262859447164944;0.9325857694740918;0.8870069867592026;0.9325857694740918
1.8;0.9170944099383587;0.9327929527466877;0.9103106751142207;0.9327929527466877;0.9109976221940129;0.9298563846363544;0.9231595801005613;0.9298563846363544;0.9153563381339053;0.9439522424575871;0.9289190513211041;0.9439522424575871;0.9065985657659769;0.913536637675116;0.9005460991817082;0.913536637675116
2.8;0.840164528039626;0.8625015287264504;0.8273935516170802;0.8625015287264504;0.8983268449414192;0.8595169852298596;0.8710682063037819;0.8595169852298596;0.8968469462296111;0.8711135655209715;0.8613188479091061;0.8711135655209715;0.9321494421868837;0.9511746112153878;0.926858982685669;0.9511746112153878
2.8;0.8302906433768049;0.8520695304323429;0.8267650042412218;0.8520695304323429;0.9040881497134873;0.8708580184863862;0.9135431737873219;0.8708580184863862;0.9036527758699782;0.8739214733055953;0.9067527589294991;0.8739214733055953;0.9285876690379307;0.9412868628822032;0.932572861948007;0.9412868628822032
1.8;0.8519805893285693;0.8557291006963837;0.8480735452545505;0.8557291006963837;0.9166730473888329;0.8924599745285848;0.9441427402453686;0.8924599745285848;0.9138384168261955;0.878669874202138;0.9395085342115393;0.878669874202138;0.9391914709443967;0.9526725784098641;0.9505655141758158;0.9526725784098641
1.8;0.9126728743552928;0.8744833753050534;0.9010397824071665;0.8744833753050534;0.9101762051579082;0.8881638870579134;0.9209591814670384;0.8881638870579134;0.9208048758235442;0.8994253324999278;0.9197593367300155;0.8994253324999278;0.9019100200941196;0.8685909723951546;0.906025500007564;0.8685909723951546
2.6;0.8930523588361087;0.9380331406737766;0.8943501445365971;0.9380331406737766;0.9077631802030921;0.9499248123613611;0.918064257606574;0.9499248123613611;0.9077631802030921;0.9499248123613611;0.918064257606574;0.9499248123613611;0.8930523588361087;0.9380331406737766;0.8943501445365971;0.9380331406737766
1.4;0.9055448159262907;0.816425633076705;0.8845786993376443;0.816425633076705;0.8910013331508644;0.7695176555369425;0.8814689195781269;0.7695176555369425;0.9055448159262907;0.816425633076705;0.8845786993376443;0.816425633076705;0.8910013331508644;0.7695176555369425;0.8814689195781269;0.7695176555369425
3.0;0.9098914676765013;0.9132412714961551;0.9235773451509178;0.9132412714961551;0.9175221059875149;0.9134990948265855;0.9133278144184706;0.9134990948265855;0.9175221059875149;0.9134990948265855;0.9133278144184706;0.9134990948265855;0.923766195933154;0.9194909483183155;0.9157392736441294;0.9194909483183155
0.6;0.6734002954553188;0.8651402893159557;0.6684395606487524;0.8651402893159557;0.9172231273306504;0.9190127991807557;0.9111549697471133;0.9190127991807557;0.7677391311910214;0.8976126724716593;0.7312654001273701;0.8976126724716593;0.9216009857079865;0.9279249081572006;0.9017639671645991;0.9279249081572006
1.8;0.9016746040629908;0.9355211070991886;0.9080350700553488;0.9355211070991886;0.9418508399760552;0.9290170071379409;0.9336182973713305;0.9290170071379409;0.9418508399760552;0.9290170071379409;0.9336182973713305;0.9290170071379409;0.9042445012320149;0.9102930445134532;0.9083627753151357;0.9102930445134532
3.0;0.8024553134244542;0.936605642547043;0.7213348902142187;0.936605642547043;0.83849287351076;0.8880012432519054;0.7592671749961616;0.8880012432519054;0.83849287351076;0.8880012432519054;0.7592671749961616;0.8880012432519054;0.946372186352826;0.9263549304543842;0.9324864904013531;0.9263549304543842
3.0;0.9384245374023341;0.9474219703831959;0.9270716068312137;0.9474219703831959;0.9481589231868529;0.9582068969012947;0.9499421853440312;0.9582068969012947;0.9481589231868529;0.9582068969012947;0.9499421853440312;0.9582068969012947;0.9482873728639664;0.9591908041768217;0.9510602516272185;0.9591908041768217
3.8;0.9949292541764301;0.9802144517228994;0.9958117983759466;0.9802144517228994;0.9544640286188674;0.9765416977678861;0.9722444143643366;0.9765416977678861;0.9544640286188674;0.9765416977678861;0.9722444143643366;0.9765416977678861;0.9780329385215056;0.9839134042825385;0.9828717449522135;0.9839134042825385
2.4;0.9231139638439556;0.9424353494174416;0.9425255719135299;0.9424353494174416;0.937687652297809;0.9498408614527519;0.9511660627106034;0.9498408614527519;0.937687652297809;0.9498408614527519;0.9511660627106034;0.9498408614527519;0.9340822400603159;0.9448494465810306;0.95009564748771;0.9448494465810306
3.6;0.8284125533900225;0.9482038448215747;0.7825343349231291;0.9482038448215747;0.9425039744969178;0.9651200863363817;0.9448371590895532;0.9651200863363817;0.9425039744969178;0.9651200863363817;0.9448371590895532;0.9651200863363817;0.9425039744969178;0.9651200863363817;0.9448371590895532;0.9651200863363817
2.8;0.795194302059173;0.9295117929757393;0.8023900847874154;0.9295117929757393;0.9417393680554704;0.9565791239200723;0.9425785177002143;0.9565791239200723;0.8182357323195025;0.9314651532477729;0.8205511985814183;0.9314651532477729;0.9417393680554704;0.9565791239200723;0.9425785177002143;0.9565791239200723
3.6;0.9552506077033954;0.974377813018434;0.9470441183499687;0.974377813018434;0.9500404524300153;0.9751268414127501;0.9526600046909579;0.9751268414127501;0.9500404524300153;0.9751268414127501;0.9526600046909579;0.9751268414127501;0.9500404524300153;0.9751268414127501;0.9526600046909579;0.9751268414127501
3.0;0.9170237915548212;0.959147229152102;0.9343673838811303;0.959147229152102;0.934378218870005;0.9660114076013615;0.9600330070547725;0.9660114076013615;0.934378218870005;0.9660114076013615;0.9600330070547725;0.9660114076013615;0.9204625452561679;0.9534926937807371;0.9486636875515523;0.9534926937807371
0.0;0.8459742575480479;0.810853191927096;0.848945081322098;0.810853191927096;0.8269043393827289;0.7589428853249721;0.8310271116270819;0.7589428853249721;0.8420319246123238;0.7831279083702185;0.8390461244800577;0.7831279083702185;0.8250278111619269;0.7946056138712007;0.8331456282683142;0.7946056138712007
0.0;0.8481434695342468;0.9148363502090596;0.8295403467799406;0.9148363502090596;0.8662684364849605;0.9182084879003024;0.8396456683528504;0.9182084879003024;0.8662684364849605;0.9182084879003024;0.8396456683528504;0.9182084879003024;0.9019824233458692;0.9293094950313576;0.9192047929402791;0.9293094950313576
0.2;0.876611388000834;0.8746190860372907;0.8758408048674317;0.8746190860372907;0.8917522548684554;0.8653721017253863;0.9006724467027251;0.8653721017253863;0.8917522548684554;0.8653721017253863;0.9006724467027251;0.8653721017253863;0.8915462356577039;0.8906889500513218;0.9011704283840477;0.8906889500513218
0.0;0.8532306685265872;0.9083546773045942;0.8303765655259271;0.9083546773045942;0.8774616958424076;0.8904742360583303;0.8553455406732735;0.8904742360583303;0.8774616958424076;0.8904742360583303;0.8553455406732735;0.8904742360583303;0.8748187815835915;0.8994407004647749;0.8491966710804869;0.8994407004647749
0.2;0.8463185289118276;0.8456041644611898;0.8185724574875983;0.8456041644611898;0.8751454168059959;0.8665670469118026;0.8682133606222209;0.8665670469118026;0.8751454168059959;0.8665670469118026;0.8682133606222209;0.8665670469118026;0.879650081171601;0.8702551965831272;0.8885816271474579;0.8702551965831272
0.2;0.8931483617525577;0.9160253660679957;0.8844126619087173;0.9160253660679957;0.8967845925909249;0.9134593727088698;0.8899277619464933;0.9134593727088698;0.8937733718250365;0.9158228089706307;0.8857324369195853;0.9158228089706307;0.8938124642388697;0.912075483371481;0.8894714957794109;0.912075483371481
1.8;0.8742169211635551;0.8922282891351376;0.8460652701746273;0.8922282891351376;0.9375924994432079;0.9101000251540178;0.9342298501842171;0.9101000251540178;0.9375924994432079;0.9101000251540178;0.9342298501842171;0.9101000251540178;0.9472165526216018;0.9142197878256046;0.931656122045562;0.9142197878256046
1.4;0.9310476029742017;0.9562397041762323;0.9316359946918915;0.9562397041762323;0.9133618623545271;0.9037646579975356;0.923522396253164;0.9037646579975356;0.9133618623545271;0.9037646579975356;0.923522396253164;0.9037646579975356;0.9133618623545271;0.9037646579975356;0.923522396253164;0.9037646579975356
1.8;0.8721125129576638;0.8863286593837476;0.8506100511508813;0.8863286593837476;0.9009089594396117;0.9098022545385281;0.9078469103163821;0.9098022545385281;0.9009089594396117;0.9098022545385281;0.9078469103163821;0.9098022545385281;0.9129332081845539;0.911053725983769;0.92710926006027;0.911053725983769
2.0;0.9323074104272946;0.949907892272333;0.950596313623885;0.949907892272333;0.9302340793424585;0.9431949256605785;0.9549466144660946;0.9431949256605785;0.9302340793424585;0.9431949256605785;0.9549466144660946;0.9431949256605785;0.9339046174235588;0.950223850983497;0.9522257881768134;0.950223850983497
0.0;0.8741663717028957;0.9362169670110976;0.8791326888621785;0.9362169670110976;0.8783750317779221;0.9256123416702656;0.877515813722597;0.9256123416702656;0.8783750317779221;0.9256123416702656;0.877515813722597;0.9256123416702656;0.8770460452371518;0.9302365453753612;0.8778188604066429;0.9302365453753612
0.8;0.9045136068206707;0.965008524111314;0.915055610428574;0.965008524111314;0.9105427005020773;0.9683820426197538;0.921179890439175;0.9683820426197538;0.9105427005020773;0.9683820426197538;0.921179890439175;0.9683820426197538;0.9095604152016539;0.9684848694795593;0.9203126219565442;0.9684848694795593
2.2;0.9258078525570546;0.9313039211854978;0.8953030635773622;0.9313039211854978;0.959259909413761;0.9390308106513335;0.9417197966023964;0.9390308106513335;0.959259909413761;0.9390308106513335;0.9417197966023964;0.9390308106513335;0.9619210108654416;0.9457307414976048;0.9508352178352841;0.9457307414976048
1.4;0.9001670809553395;0.8988668468402393;0.9142057901916549;0.8988668468402393;0.9235228506311943;0.9129253506163264;0.9309742716808889;0.9129253506163264;0.9235228506311943;0.9129253506163264;0.9309742716808889;0.9129253506163264;0.9365340789447683;0.9234778596735359;0.9316760038151726;0.9234778596735359
1.8;0.9356290958007778;0.9224810434860107;0.9342148399440889;0.9224810434860107;0.9451791860484269;0.9261267864612434;0.9448210540951765;0.9261267864612434;0.9451791860484269;0.9261267864612434;0.9448210540951765;0.9261267864612434;0.9453652526422579;0.9275761614968444;0.9415842421121239;0.9275761614968444
3.0;0.8956386347351681;0.9525830746473188;0.8933097384797234;0.9525830746473188;0.9174298687713879;0.9564933529537847;0.912845054752523;0.9564933529537847;0.9174298687713879;0.9564933529537847;0.912845054752523;0.9564933529537847;0.9225169651183674;0.9640203710275502;0.9263771767594466;0.9640203710275502
1.2;0.8979928150456035;0.8517339207733762;0.9129967897752295;0.8517339207733762;0.9366670513928786;0.9460429330801563;0.9321959770418091;0.9460429330801563;0.9028765403829131;0.8687337194466469;0.917937925324873;0.8687337194466469;0.9240463772935066;0.9419624258206098;0.9220933875464475;0.9419624258206098
0.2;0.8889673689160279;0.8758974340013687;0.8924332890516934;0.8758974340013687;0.884850616092303;0.8549312985264819;0.883705417852341;0.8549312985264819;0.8846745786491385;0.8544772262187739;0.8838442001878738;0.8544772262187739;0.8877871094938166;0.8483854098260375;0.8911235500523406;0.8483854098260375
0.2;0.7879348679445866;0.8957443265456959;0.76845627521923;0.8957443265456959;0.884196547758052;0.8616385824706936;0.8932657470806308;0.8616385824706936;0.8205299482116347;0.8534446641648904;0.8489201873150278;0.8534446641648904;0.8848555729545975;0.928207386470313;0.8889273769289089;0.928207386470313
0.6;0.9015981451915932;0.9114040524717022;0.9093721758608293;0.9114040524717022;0.8996147437018164;0.8997098709534224;0.9062804137403714;0.8997098709534224;0.8996147437018164;0.8997098709534224;0.9062804137403714;0.8997098709534224;0.9015981451915929;0.9090326149657016;0.9093721758608289;0.9090326149657016
