Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_notlc_sw-user_cf-default_ner-none_Max
3.9;0.9994114211376721;0.9995850490810155
3.25;0.980540270562128;0.9912616469684806
3.75;0.9999999999999998;0.9999805311660284
3.4;0.9977994844565423;0.9977994844565414
4.75;0.9999930136070887;0.9999930098961938
3.5;0.9922935656920477;0.9922917339095773
3.75;0.9925970892327175;0.9916294522583472
3.25;0.9983149037248679;0.9983149037248673
0.5;0.919482383228338;0.9960671508365071
0.5;0.9857349310251766;0.9854032727638455
3.75;0.9755380685246412;0.9885408980074221
3.25;0.98842257032229;0.9998227108644471
2.5;0.9823268303594229;0.9869922322641119
4.95;0.9999899922832223;1.0
0.0;0.9853637731292328;0.9848743942530601
3.4;0.9938208800576317;0.9953809959926102
3.0;0.9867627155661447;0.9981100486359252
3.5;0.9917224773584048;0.9917224586730677
4.25;0.9998976848022234;0.9998524998485426
3.0;0.9999944110453896;0.9999944110453894
3.9;0.9990831943791838;0.9997677363639575
3.25;0.9995095669261728;0.9995095669261728
3.0;0.9813926773997139;0.99783478370932
3.5;0.9998512445675778;0.9997899702890409
3.25;0.9994624671654603;0.9994624671654604
4.45;NaN;NaN
1.5;0.9979881323946198;0.997988132394619
3.0;0.9941285247023463;0.9920826320975897
3.25;0.9996206605230776;0.9993869641206676
3.9;0.9969536108258216;0.9921888845987229
2.9;0.9942453428933516;0.9942428991544341
2.0;0.9968469904721723;1.0000000000000002
3.75;0.9981849354221395;0.9981849354221393
3.0;0.9838403794648458;0.9680107135921795
3.0;0.9955310078322669;0.9955304490927406
1.5;0.979151028855243;0.9936723275396925
2.4;0.998986710250816;0.9999416544911954
3.0;0.9994664311489353;0.9994664274442083
0.0;0.9792579215583992;0.9781344759094555
3.5;0.9975315835118989;0.9982255210817599
3.5;0.9997567135152039;0.9999930337678735
3.75;0.991172654147695;0.9884770602592106
4.9;0.9999899345178137;0.9999899344475589
1.25;0.998448359676403;0.9984483596764032
3.0;0.9977380318717767;0.9998453284468664
3.75;0.9969281696111295;0.9969220884677145
2.0;0.9728468818480269;0.9998679368225366
3.0;0.9994096932544642;0.9985915426298217
3.0;0.9855705787681652;0.9979510405104969
2.1;0.9875648839241065;0.9660870010890105
3.0;0.9942339743239641;0.9942309327662894
1.5;0.9968647451496565;0.9968313682270593
4.75;0.9933111632322641;0.9988131602929193
3.6;0.9890405206101094;0.9911637186569627
3.0;0.995717165882945;0.9824400791631102
3.25;0.9826541213019894;0.9826036484837741
3.0;0.99496060925579;0.9611499329447617
1.5;0.9994603800270059;0.9994607404361626
0.0;0.9879425387485646;0.9879011554725559
3.9;0.9999910635394137;0.9998296910249074
4.45;0.9874890425255377;0.9952430029801583
0.0;0.9966849313683894;0.9950688187703587
3.0;0.9963431728317973;0.9909499913058023
3.6;0.97971273266564;0.9797354001870755
3.5;0.9790773533564515;0.979849740464307
3.45;0.9996550001714817;0.9996549916994126
3.0;0.9974592171510178;0.9956216372867861
3.0;0.9986914661504065;0.9966165126960919
3.5;0.9991885940124181;0.9999390346870377
4.2;0.9999999999999999;0.9999996190779636
3.25;0.9973209382364507;0.9972203353548782
2.0;0.9938717236019828;0.9937957251761855
0.0;0.9737591527291236;0.9717322265088644
4.25;0.9999981303012444;0.999984179341369
4.25;0.9989763191817365;0.9868446363780232
3.0;0.997565871015102;0.9950295030112964
1.5;0.9955388818701167;0.9950571404717127
4.25;0.9930164257003256;0.9930164257003261
3.5;0.9946184533850598;0.9917224008929694
3.75;0.9841933884223315;0.9997635145426494
3.75;0.9997621906110644;0.9999300117142635
3.75;0.9972563125954648;0.9967305181902273
3.5;0.8893055116192227;0.9893378014711435
4.25;0.9987263583684185;0.997665157987021
3.0;0.9971715892749787;0.9971710630946173
3.5;0.9999791464216026;0.9999774653477814
3.35;0.9915166549412316;0.9916539737758581
3.25;0.9988820627578513;0.999962266297641
4.4;0.9665942875687402;0.9661857403774172
5.0;0.9992982662283857;0.9999678505445858
4.4;0.9999735767021853;0.9999707874812608
0.0;0.9918952422665983;0.9918952422665973
3.5;0.9897497133833981;0.9896242533620148
3.9;0.9855137765616298;0.9921458633566596
5.0;0.9677318268819717;0.9999791539021142
0.0;0.9747401348253973;0.9640930301444987
3.0;0.997343412138396;0.9973350167203875
3.0;0.9986132693425724;0.9991643249937684
4.25;0.9874890425255377;0.9952430029801583
0.0;0.976123355330017;0.999048276943671
3.5;0.98549968500449;0.993500431185963
3.1;0.9940108650623699;0.995526628959292
3.0;0.9995381664218794;0.9991397742122248
3.0;0.9989923184082468;0.9989906919872743
3.0;0.9999348711602295;0.9999251043268361
3.75;0.9998694710746242;0.9998372785891514
0.5;0.9814908215712985;0.9791084042511847
2.5;0.9849242093670268;0.9497984405625851
3.0;0.9988134991649672;0.9986540747340846
3.75;0.998906228898481;0.9899900127707227
3.5;0.9989000549545989;1.0000000000000004
3.9;0.9997987083900164;0.9844883303441023
2.75;0.9987981054404264;0.9981638984765743
3.0;0.9982311032707659;0.9970892571157403
4.4;0.9953252258345083;0.9953252258345086
2.0;0.9999353791005384;0.9998815251772954
3.5;0.9974893606239209;0.9958322265753763
3.4;0.9959544582803753;0.9959519753353802
4.95;0.9999999999999998;1.0000000000000004
3.75;0.9964523867990854;0.9964496423837538
0.0;0.9990401504258466;0.9990401504258465
3.75;0.9987437817302586;0.9995842545615564
2.9;0.9958518601232844;0.9884930687278012
4.75;0.9850141135565087;0.9848111825573933
4.9;0.9809177375110029;0.9999999355803281
4.25;0.9584309404769884;1.0000000000000002
3.9;0.9986991372242332;0.999580324919668
1.95;0.9999368941201526;0.9998838425277184
3.75;0.9999096664683975;0.9999096625956058
4.25;NaN;NaN
3.0;0.9983488680757889;0.9958320922257049
2.25;0.9967805296788472;1.0000000000000002
2.5;0.9957763405229517;0.9986760830491116
3.0;0.9883105119316811;0.9885121150131406
3.25;0.9982318522403094;0.9891808121703638
4.0;0.9989249349158813;0.9988124232271116
4.75;0.9705654173599682;0.9893982049775368
3.0;0.9999385502177996;0.9999796975969567
3.4;0.9982064885789295;0.9982031392674326
3.4;0.9978927293177464;0.97712406572952
0.5;0.9940334223100349;0.9858386356026717
1.9;0.9765806280792709;0.9999868556726763
4.5;0.9985819447955437;0.9985812931852053
3.2;0.9997090763519164;0.9994740807094491
3.25;0.9999906846536907;0.9999793176798935
3.25;0.9981626810518167;0.9981750866845932
3.25;0.9995526321366632;0.9995526232691933
3.0;0.9954580522667382;0.9863582538695349
3.45;0.9998457845163903;0.9990242588955761
3.7;0.9874538322736234;0.9847608759968547
3.5;0.9999022587620124;0.9992149238150895
2.75;0.9919200978260726;0.9929623823678707
3.1;0.9991716495273922;0.9993750188793971
3.4;0.9986640704102426;0.9993821735511972
3.25;0.9743394770263658;0.9985634187858065
3.35;0.9990743249708709;0.9928775392598743
4.9;0.9999960392839042;0.9940431636637399
3.5;0.9922686932607605;0.9922612289782954
4.65;0.9997381823037063;0.9996898596200805
4.75;0.9959192450524935;0.993840526619792
4.7;0.999995076686557;0.9999950766861962
3.5;0.9922686932607603;0.9922612289782953
3.25;0.9997021816114993;0.999701662997025
1.5;0.9843442626014449;0.9701780572828497
4.2;0.972726695331586;0.9995139233847519
5.0;0.9994195007622981;0.9994139621968114
3.0;0.9684620962929691;0.9948337814382883
3.0;0.9842942941283647;0.9597528759015057
5.0;0.9997966347536855;0.9997950781383734
0.0;0.9715180556134551;0.9956263261629673
3.5;0.9943464691863642;0.9943464691863638
3.75;0.9979035307330814;0.97712406572952
4.5;0.9997674871889938;0.9997674870382235
3.7;0.9978266682703081;0.9978187529795034
3.25;0.978844932424732;0.9977219419204926
4.25;0.9894613247019415;0.9894613247019423
2.0;0.9736039811137494;0.9993709291678994
4.0;0.9991253486314615;0.9995544685205802
3.75;0.914640019824155;0.9999453375479597
3.5;0.9824023898847216;0.9824874153913523
3.0;0.9986327456093366;0.9986327360821508
4.95;0.9896354939117231;0.9901364672240357
4.0;0.9999992596999974;0.9995033950471736
4.0;0.9557274727725918;0.9922688436838234
4.9;0.9888962869034634;0.988942544349466
4.9;0.9982583799351374;0.9979579993565763
3.7;0.9999695972399296;0.9997541418689635
4.0;0.9893440631774867;0.9893624778251571
3.25;0.9797816087591515;0.9985608612747104
3.0;0.9999960009330956;0.9999942981823318
2.25;0.9824214520044783;0.9823936052667074
3.0;0.9998955767320111;0.9997638911025298
4.0;0.9672251125154667;0.9972496738001911
3.4;0.9956224213582161;0.9776409164243314
2.9;0.982935359520053;0.9828640151816079
3.25;0.9977189750627271;0.9977189750627276
2.5;0.9997538530086477;0.9998814169754208
3.7;0.9857508853638053;0.9896394159708627
3.25;0.9986019948529548;0.9986019948529549
0.5;0.9954775134100395;0.9954660209304652
2.75;0.9982339615935442;0.9982339262508961
4.0;0.9973587502795654;0.9973587502795647
1.75;0.9977025025576036;0.9866434869254392
4.0;0.9938902509557918;0.9997432541581741
3.45;0.9767909625910651;0.9988247333788189
3.4;0.9988228143374637;0.9997378358552275
3.0;0.9904195781825672;0.9904181108358842
4.25;0.9987543067805702;0.9984162367520584
3.0;0.9976840374577518;0.9976813828442728
3.0;0.9080893969669721;0.9765580501483934
3.5;0.997425620825832;0.9794112817894038
3.25;0.9999317688406346;0.9998565732846341
3.45;0.9922847079290861;0.9894712195699561
4.6;0.9875483801064441;0.9804837646631088
4.25;0.989479962119242;0.9894724577294706
1.5;0.9983041048359597;0.9999814828321573
2.5;0.9794620427938523;0.9980159406045522
4.75;0.9896390405320851;0.9992415297825996
4.4;0.9766977790642168;0.9772723670582817
0.0;0.994164220310868;0.9859467682488448
3.25;0.9973488659626012;0.9973486464811583
0.5;0.9925350573025591;0.9920321742802864
3.4;0.9989000549545987;1.0000000000000004
3.25;0.9999516962082623;0.9999516962082623
3.25;0.9874893021064147;0.9666376917592199
3.0;0.9905892776532506;0.9905989788551444
3.25;0.998454090952575;0.9966833043336097
1.5;0.9931911526063667;0.9932046336856751
3.2;0.9996328973868632;0.9994964993471148
0.0;0.9866269002555271;0.9877393763417723
3.0;0.9896666671399346;0.9896558996706638
3.4;0.9955958684404891;0.995595306564531
3.25;0.9968616933388208;0.9968597590053716
3.5;0.999968454601722;0.9999260462228884
1.5;0.9855996037286237;0.9855561634365181
3.0;0.975870134081888;0.9782031026371387
4.9;0.9702546290501408;0.9965539736720574
3.45;0.9924010331165306;0.9867260576191271
4.25;0.9699233337787947;0.9888937435854798
4.5;0.9972970481433497;0.9999922786512676
3.0;0.9901421807905061;0.9901396383914493
3.5;0.990350298671133;0.9918108574951909
2.25;0.9887462517507791;0.9887674827919951
4.25;0.9530087255193365;0.9928793817620151
3.4;0.9983134518628041;0.9956416201518025
3.75;0.9992524613610072;0.999252443065759
4.25;0.9999607122978955;0.9999607122978962
3.25;1.0000000000000004;0.9999809562241884
3.25;0.9893967709705053;0.9893884695264283
3.65;0.9993456068681621;0.9993456068681623
2.75;0.9805295296710199;0.9805295631423036
1.5;0.9882734062984038;0.9822235917332505
3.0;0.9977880313668979;0.9977852080890958
4.25;0.9800363421568233;0.9789695452743534
3.5;0.9728567247096465;0.9999135461057331
3.0;0.9971285050666211;0.997108579676255
2.0;0.9943464691863642;0.9943464691863644
2.5;0.9904680523770932;0.9950481898775414
0.0;0.9873108332689863;0.986677342224199
0.0;0.9943555828039553;0.9943555828039553
4.0;0.9999825568277906;0.9972118955177908
3.35;0.9980708448085094;0.9983768332336805
4.25;0.9921721197446031;0.9921716162801499
4.25;0.9367495636117609;0.9846342611989525
3.45;0.9996818305479535;0.9844247131061709
4.25;0.9894613247019415;0.9894613247019423
3.0;0.9938353055522255;0.9938353055522255
3.45;0.9410460596416746;0.984320891623294
0.0;0.9983709183104945;0.9983709183104945
4.2;0.9637416756212352;0.9851867491959662
0.0;0.9959028861576996;0.9959028861577003
3.0;0.9993293083005979;0.9993213768724029
4.75;0.9999557864744147;0.9999557864744143
3.25;0.9989087196371232;0.9989086949885676
3.25;0.9981353774904101;0.9981353774904104
3.65;0.999238083646885;0.9992380836468858
3.5;0.9977794313429056;0.9959381390697789
3.0;0.9993746236259157;0.9997880376544305
3.25;0.9992435058811109;0.9999460368466864
3.0;0.9959367434109849;0.9959367434109848
3.4;0.9968833820398195;0.9968806394808521
3.25;0.9787041077482826;0.9694784166221088
4.25;0.9999452189136184;0.9998838425021714
3.4;0.9998499154579956;0.9998504549297326
3.0;0.9999118662775871;0.9998947110563501
4.75;0.9954473833906636;0.9954516155260108
5.0;0.9999999999999991;0.9999999999999994
4.5;0.9998519294173256;0.9998451563616498
3.0;0.9963807826710281;0.9963776619471851
4.2;0.9989758931406794;0.9758995851913475
3.25;0.9999855000907953;0.9999855000907953
4.25;0.987959492786426;1.0000000000000002
0.5;0.998353093514797;0.9995641277036234
3.95;0.9938384749146565;0.9938280118346848
3.95;0.9999983181120367;0.9978711503601403
1.75;0.9926764197121192;0.9869952294507731
3.95;0.9998357676276574;0.9990665367230751
4.25;0.9977606300530458;0.9964811977095256
3.25;0.9968145510396975;0.9966785886693288
4.2;0.9922718369560034;0.9910939283960412
2.95;0.9855819456126391;0.9855208290930377
3.0;0.9975502271250067;0.9975502271250065
3.25;0.9860012664672696;0.9857897817800855
0.0;0.9654722788720449;0.9654722788720451
4.9;0.9998921650287149;0.999892162021083
2.9;0.9269707186147105;0.9998433514511996
2.0;0.9778535931427258;0.9778535931427259
1.75;0.9973453124815551;0.9999816646378988
3.65;0.9993022704468563;0.9992377676369362
2.5;0.9911385974947257;0.9907023218989984
0.0;0.9928940827524972;0.9954617018064179
3.0;0.9976642587494217;0.9984189426502569
5.0;0.9997915187473276;0.9997891408526729
2.25;0.9982525107386304;0.9982497510650494
2.5;0.9998741117777664;0.9998623144305757
3.0;0.9988207644167574;0.9988207562155366
2.5;0.9777319830020135;0.9770467107655644
4.5;0.9999905612633189;0.9999868133300953
3.45;0.9995917416640913;0.9993719587385761
4.2;0.9969639348628876;0.9970818643528393
3.95;0.997499977368671;0.9974999773686716
4.4;0.9999393980211103;0.9999870634711368
4.15;0.9891498609663152;0.9896426947971098
3.25;0.9925526448606996;0.9859590520625992
0.5;0.9975638733528532;0.9759386369039406
4.15;0.9999982361840697;0.999998232498247
3.25;0.9894456361313593;0.9894443996565133
3.4;0.9999779199441555;0.9999834210363957
2.75;0.955997539335472;0.9877989607272293
4.85;0.9792956643790565;0.979870585736775
1.0;0.998664588836355;0.9986645888363556
4.25;0.9999951205087054;0.9999973941974569
1.25;0.9162707697425203;0.9859369421968431
2.75;0.9794889930964573;0.9794818690357378
3.15;0.9998713594498824;0.9996010611774968
5.0;0.999993450521259;0.9999934505212587
0.0;0.9825531956685504;0.980443896236611
3.4;0.9984086464106244;0.9958447334192435
2.75;0.9992619102529805;0.9994952673478305
3.2;0.9950033645769182;0.9950096760316516
5.0;0.9998448826074402;0.9998448826074402
3.5;0.9990778606136946;0.9993699145769426
3.0;0.9857619118274782;0.9843417263564049
3.15;0.998281919827803;0.9973245951509108
4.25;0.9998662999130127;0.9988925441037413
2.7;0.9405077164841746;0.9926027601756161
4.75;0.9999954152498827;0.9999954145480632
3.5;0.9481217879715806;0.9923066418674162
0.0;0.9913622579810671;0.9913632738639877
4.0;0.9999855000907957;0.9999855000907951
3.25;0.9962142096857851;0.9962142096857849
4.75;1.0000000000000004;0.9972083891969148
0.5;0.9965438336055159;0.9965438336055165
3.5;0.9907186624146748;0.9907120321580608
3.25;0.9881607095064427;0.9967302381079464
2.25;0.9922282327278071;0.992114267510879
4.2;0.9787727545961079;0.9906427544258049
3.75;0.9931583672196322;0.9932749827555654
3.7;0.9955902987328297;0.9940341959542563
3.25;0.998573395600637;0.997075211685614
3.45;0.9969052401465687;0.991653144116788
4.9;0.9878848528985025;1.0000000000000002
4.75;0.999995650922666;0.9848143001952424
4.9;0.9999999616111881;0.9999999611731479
0.5;0.9859296823866214;0.9848994807274968
4.25;0.999984943332591;0.9997891395937334
3.75;0.9985736627077768;0.9985736627077773
3.45;0.9968439074359047;0.9963131978009259
3.95;0.9607373240716761;0.9598543051717136
2.95;0.9993469110970118;0.9987395272709231
4.0;0.9999547201363569;0.9999351280519786
3.25;0.9966668485969473;0.9951616461227994
0.0;0.9929383539688651;0.9929642878278822
3.25;0.983728366752027;0.9837309397008162
0.0;0.9926784214533748;0.9933500363766008
2.75;0.9973444006239223;0.9973441809724025
4.25;0.9975078064610202;0.9974979860806135
3.85;0.9998582468148934;0.9996968880962895
3.5;0.9731065037084475;0.9999999999999999
3.25;0.9999586314983282;0.9999585069262059
3.55;0.9974603992607592;0.9957756865376072
3.25;0.9965816876318193;0.9957816575468064
3.25;0.9761951315922833;0.9952765117697309
4.0;0.9821085025305566;0.9708825750670017
3.4;0.9959479853016182;0.9756161643494861
0.0;0.9984774032419159;0.978527890365441
3.5;0.9981554038700264;0.9981554038700267
1.0;0.9991700113731301;0.9991137842852779
3.45;0.9998993477314991;0.9996059540337707
0.0;0.9774035055766002;0.9992839884938873
3.25;0.997197224104043;0.9965868808874822
5.0;0.999989382883866;0.9999901300947281
3.25;0.9988781196511929;0.9988751370576121
3.4;0.9979789831990312;0.9883225359441934
4.25;0.9930581884746069;0.9999999999999998
3.45;0.9966717036762675;0.9966717036762672
4.25;0.9922821989210302;0.9923140722992123
4.0;0.9834626690043456;0.9834626690043459
3.0;0.9837462644602495;0.9815712449426143
0.5;0.9994106862514809;0.9892631118040222
3.75;0.9899350165863742;0.9899339229792683
3.25;0.9999591735841352;0.9999591735841334
3.5;0.9969375953759017;1.0000000000000002
5.0;0.9949038048974415;0.9946984770257323
3.75;0.9997896296564079;0.9995139874947335
2.5;0.9903158470820549;0.990312821026056
1.0;0.9742443434655363;0.9684171427400783
3.0;0.9978931683312217;0.9978930186590467
3.25;0.9944285906934017;0.9967463794004717
0.0;0.9933378727207437;0.9988923717252448
3.65;0.9999951090805662;0.9848134139087789
4.4;0.999749812127576;0.999749812127575
3.25;0.999066934994836;0.9990642041375187
4.45;0.9975204510242748;0.9975044853432223
3.4;0.9963590244726869;0.9965222080221189
0.0;0.9701471564879414;0.9965644969526551
3.0;0.9999889761908267;0.9998087384683956
1.25;0.9741801829236402;0.9687043921198281
4.0;0.9999765695250487;0.9999761398077928
4.15;0.9999077192001928;0.9999058738244399
3.5;0.9921900301843968;0.9921945566253392
2.75;0.9272552609581591;0.9320767087485914
4.75;0.9774383144934288;0.9716720605927702
5.0;0.9995655760220813;0.9994483097826687
3.7;0.9997685885288728;0.9995098254461113
0.0;0.9925715817990743;0.9897171162488144
4.4;0.9999795700671548;0.9999783731216515
3.2;0.9889429292850215;0.9889388411469646
3.25;0.9895003980723177;0.9878148791638186
4.85;0.9993387437779064;0.9984895834234905
2.5;0.9993123635093215;0.9992685115395705
2.0;0.9700236923658085;0.9628727593945294
4.25;0.9749002715308714;1.0
5.0;0.9999984917259871;0.9999984917259871
3.4;0.9964097479204961;0.9959376078534158
2.65;0.9979517038997688;0.9979517038997692
3.9;0.9991272458274411;0.9997951551792515
5.0;NaN;NaN
4.7;0.9997492585058414;0.9997378358552275
1.75;0.9901898678319278;0.9897874107126213
3.0;0.9997507536557291;0.999746852249363
3.0;0.9999854270277383;0.9999099477160366
3.65;0.9996511450444424;0.99884641786022
2.25;0.9772967672428555;0.9765212589964998
3.25;0.9905978248272447;0.9905958541452912
3.0;0.9834282388128933;0.9988306106265921
3.7;0.9860290648819486;0.9859345010877535
2.0;0.9988820627578513;0.9999623425116366
3.7;0.9990534958491462;0.9999390528881243
3.45;0.9985643635534471;0.9975735050605495
3.25;0.9969336100438866;0.9959376078534156
3.0;0.9979068504310211;0.9978883446455047
4.0;0.9917213962856212;0.9917213962856214
