Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-biocnlptokenizer_lc_sw-user_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-default_ner-none_Min
0.6666666666666666;0.8888407439562344;0.8888407439562344;0.8917473725237413
3.0;0.9399619681947757;0.9399619681947757;0.9426126903385115
3.0;0.9267734932604177;0.9267734932604177;0.9267734932604177
1.3333333333333333;0.9477362442344333;0.9477362442344333;0.9477362442344315
2.0;0.9598429558221488;0.9598429558221488;0.9675019165041763
2.0;0.918905684306713;0.918905684306713;0.92198651052525
1.0;0.8981131220161597;0.8981131220161597;0.8703054549787358
1.6666666666666667;0.9176509240236891;0.9176509240236891;0.9177166493211864
2.0;0.9171514658627828;0.9171514658627828;0.919434547494311
0.3333333333333333;0.8789233533062254;0.8789233533062254;0.8789233533062254
2.3333333333333335;0.9109900456349637;0.9109900456349637;0.9106227438789812
2.0;0.8575392776047872;0.8575392776047872;0.8575392776047872
1.3333333333333333;0.9153541958760361;0.9153541958760361;0.9153541958760361
2.6666666666666665;0.9969176392307766;0.9969176392307766;0.9963224441585417
1.0;0.8915124948756402;0.8915124948756402;0.8915124948756402
0.3333333333333333;0.813248685998639;0.813248685998639;0.81685671513026
1.3333333333333333;0.9435248185388511;0.9435248185388511;0.9435248185388511
1.3333333333333333;0.9352508263815851;0.9352508263815851;0.9338232383010475
2.3333333333333335;0.8797902531828659;0.8797902531828659;0.8840917764715682
3.0;0.9300788616975776;0.9300788616975776;0.9300788616975776
3.0;0.945010353980618;0.945010353980618;0.9451739315289266
3.0;0.9612734432756056;0.9612734432756056;0.9654672428671622
1.3333333333333333;0.9107489756996293;0.9107489756996293;0.9107489756996293
3.0;0.8846287230752939;0.8846287230752939;0.8846287230752939
1.3333333333333333;0.859113326865147;0.859113326865147;0.861225146885912
4.0;0.9458714166334632;0.9458714166334632;0.9458714166334632
2.6666666666666665;0.9178066071602222;0.9178066071602222;0.9106926246972781
0.3333333333333333;0.8823069084889495;0.8823069084889495;0.8823069084889495
0.0;0.8429708078565079;0.8429708078565079;0.8429708078565079
0.0;0.8455634440788978;0.8455634440788978;0.8455634440788978
0.0;0.827411883234916;0.827411883234916;0.8337161287557028
0.6666666666666666;0.861456341418671;0.861456341418671;0.869258209291115
0.3333333333333333;0.907641431386547;0.907641431386547;0.9214631265861513
0.6666666666666666;0.8747454084113346;0.8747454084113346;0.876350925274935
0.3333333333333333;0.8763360752641389;0.8763360752641389;0.8763360752641389
0.3333333333333333;0.8823165308298556;0.8823165308298556;0.8831742064901017
0.0;0.8380839961629307;0.8380839961629307;0.8380839961629307
0.0;0.8780500363823103;0.8780500363823103;0.8784522714625542
0.0;0.8405071761056873;0.8405071761056873;0.8405071761056873
1.0;0.8663470184131358;0.8663470184131358;0.8663470184131358
0.0;0.8385265487134255;0.8385265487134255;0.8385265487134255
0.0;0.8049025980265816;0.8049025980265816;0.8049025980265816
0.0;0.8400861749335536;0.8400861749335536;0.8416024772954822
0.6666666666666666;0.8741362489998781;0.8741362489998781;0.8741362489998781
0.0;0.8724003823552704;0.8724003823552704;0.8724003823552704
0.0;0.8757708824310412;0.8757708824310412;0.8772408281515685
0.6666666666666666;0.821252919918238;0.821252919918238;0.821252919918238
0.0;0.8138284920152568;0.8138284920152568;0.8138284920152568
0.0;0.8732767287726749;0.8732767287726749;0.8663562260715371
0.6666666666666666;0.8860036369302053;0.8860036369302053;0.890733655628966
0.3333333333333333;0.8696240370703006;0.8696240370703006;0.8697652308428231
0.0;0.7922323153318569;0.7922323153318569;0.7922323153318569
0.3333333333333333;0.8592730501100037;0.8592730501100037;0.857039779443
0.3333333333333333;0.8882747774869708;0.8882747774869708;0.8908771834546777
0.0;0.8405743830354053;0.8405743830354053;0.8402460483254889
1.0;0.9105177144323396;0.9105177144323396;0.9119840193016646
0.0;0.8517711862870392;0.8517711862870392;0.8519984084817437
0.3333333333333333;0.8591129500937723;0.8591129500937723;0.8591129500937723
0.6666666666666666;0.8671170729758377;0.8671170729758377;0.8671170729758377
0.0;0.8309635200767446;0.8309635200767446;0.8559907527479405
0.0;0.8202690310103731;0.8202690310103731;0.8219044229515008
0.3333333333333333;0.8343391970453533;0.8343391970453533;0.8823864116321266
0.0;0.8809403534000451;0.8809403534000451;0.8808951391399773
1.0;0.8677816327691432;0.8677816327691432;0.869476752507494
0.0;0.895787884319058;0.895787884319058;0.8970615762475178
0.0;0.8167011159741108;0.8167011159741108;0.8294905043943431
0.3333333333333333;0.8739140242522718;0.8739140242522718;0.8812222396472632
0.0;0.858234979784272;0.858234979784272;0.858234979784272
0.3333333333333333;0.8482622673502713;0.8482622673502713;0.8884834014894303
0.0;0.8728241769958333;0.8728241769958333;0.8804269627114887
0.0;0.8401854823623555;0.8401854823623555;0.8636695918809948
0.3333333333333333;0.8137257788222538;0.8137257788222538;0.8329216862616219
1.0;0.8828020668715242;0.8828020668715242;0.9002500383401709
0.0;0.8702602644305308;0.8702602644305308;0.8797301858982509
0.3333333333333333;0.9124866652899657;0.9124866652899657;0.9093507271016877
0.6666666666666666;0.8888325958209676;0.8888325958209676;0.8915477923386684
0.0;0.8431825289032618;0.8431825289032618;0.8480482380788685
0.6666666666666666;0.8922162018049598;0.8922162018049598;0.893477165019985
1.0;0.9136275109915261;0.9136275109915261;0.8999057048730049
0.0;0.883902402082983;0.883902402082983;0.883902402082983
0.0;0.7915413566592925;0.7915413566592925;0.8219680700313823
0.0;0.8563143765477701;0.8563143765477701;0.8563143765477701
0.0;0.867487121384934;0.867487121384934;0.867487121384934
0.6666666666666666;0.845482387201201;0.845482387201201;0.845482387201201
0.3333333333333333;0.8531693619174608;0.8531693619174608;0.871179332206381
1.0;0.8216907719918499;0.8216907719918499;0.8213509747814547
0.6666666666666666;0.860760548630576;0.860760548630576;0.869358238529369
0.3333333333333333;0.8192848639721519;0.8192848639721519;0.8192848639721519
0.3333333333333333;0.8848544042852925;0.8848544042852925;0.8848544042852925
0.0;0.81918712396321;0.81918712396321;0.81918712396321
0.3333333333333333;0.7884195147867673;0.7884195147867673;0.8566666502888333
0.0;0.7399338770532178;0.7399338770532178;0.7348256193078488
0.0;0.7917636162103543;0.7917636162103543;0.7917636162103543
0.0;0.7969007937585975;0.7969007937585975;0.8088630105278013
0.3333333333333333;0.8322141930453861;0.8322141930453861;0.8322141930453861
0.3333333333333333;0.8401996838504247;0.8401996838504247;0.8513513850557054
0.6666666666666666;0.9059508142567927;0.9059508142567927;0.9059508142567927
0.3333333333333333;0.7848416994489249;0.7848416994489249;0.8323496666786914
0.0;0.892607070676399;0.892607070676399;0.8985281958001815
0.3333333333333333;0.8237972057152699;0.8237972057152699;0.8390708070861352
0.0;0.7910092116286803;0.7910092116286803;0.7910092116286803
0.0;0.8666353563626739;0.8666353563626739;0.8666353563626739
0.0;0.8982878299281664;0.8982878299281664;0.8982878299281664
0.0;0.8813281777713323;0.8813281777713323;0.8756416239981805
0.3333333333333333;0.8844327277968396;0.8844327277968396;0.8773598503974227
0.0;0.8759372035311551;0.8759372035311551;0.8775895361712497
0.0;0.8426102284589168;0.8426102284589168;0.8426102284589168
0.3333333333333333;0.8777760923007997;0.8777760923007997;0.8888863346472974
0.3333333333333333;0.8833086190737671;0.8833086190737671;0.8868312786017089
1.0;0.899673784379898;0.899673784379898;0.899673784379898
0.0;0.8655671879562438;0.8655671879562438;0.8655671879562438
0.0;0.8528554215136727;0.8528554215136727;0.8550651065473025
0.3333333333333333;0.8935359710451607;0.8935359710451607;0.8968844017238186
0.0;0.8753962127478879;0.8753962127478879;0.8753962127478879
0.3333333333333333;0.9146750827243901;0.9146750827243901;0.9099967297995989
0.3333333333333333;0.8958184609663208;0.8958184609663208;0.9106799409880111
0.3333333333333333;0.8641357818809872;0.8641357818809872;0.8636510081135957
0.6666666666666666;0.8981444663853296;0.8981444663853296;0.900605426450493
0.0;0.8766839892567239;0.8766839892567239;0.8766839892567239
0.0;0.8851766332715436;0.8851766332715436;0.8939689735209034
0.0;0.8439402458077366;0.8439402458077366;0.8439402458077366
0.0;0.8106371626493513;0.8106371626493513;0.8106371626493513
