Human;Flair_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Flair_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
2.6666666666666665;0.9980411117362196;0.9980411117362196;0.9983892239270074
1.0;0.7121411496559101;0.7121411496559101;0.7188367167407362
0.3333333333333333;0.7703952813854069;0.7703952813854069;0.7094338535062564
1.3333333333333333;0.7644211438120903;0.7644211438120903;0.796209674169218
1.3333333333333333;0.7387468571837551;0.7387468571837551;0.7965206768003187
2.3333333333333335;0.6483312237250064;0.6483312237250064;0.6932058660390964
3.0;0.8677635583976799;0.8677635583976799;0.8266881912447378
3.0;0.7377311018715857;0.7390836042813089;0.7139354287117011
3.0;0.840715555201424;0.840715555201424;0.8684992532987281
1.3333333333333333;0.7322905300213151;0.7322905300213151;0.7576972808638326
3.0;0.6742469914126211;0.6742469914126211;0.6671050321663919
1.3333333333333333;0.7470380481872378;0.7470380481872378;0.7586082199702691
4.0;0.799257795144679;0.799257795144679;0.791012451022736
2.6666666666666665;0.7800613669133915;0.7800613669133915;0.7042290336277734
0.3333333333333333;0.5381038323798176;0.5381038323798176;0.5176692512077388
0.0;0.7426199864622747;0.7426199864622747;0.6869978869385083
0.0;0.54730126348841;0.54730126348841;0.5455442565720299
0.0;0.733748933556931;0.733748933556931;0.7073985373289019
0.6666666666666666;0.786559086039651;0.786559086039651;0.727658622081628
0.3333333333333333;0.6546124504353453;0.6772469409014945;0.6298527218633099
0.6666666666666666;0.7463575818495387;0.7463575818495387;0.7509232231250439
0.3333333333333333;0.7475047539673639;0.7441224670512268;0.7758136352439394
0.3333333333333333;0.7378166838801494;0.7580153399151769;0.7725067586574509
0.0;0.5352329707988817;0.5352329707988817;0.5683206046069073
0.0;0.7118388410438797;0.654294767150283;0.7433478812237458
0.0;0.46380123376068033;0.46380123376068033;0.4708014998872676
1.0;0.6627106570811944;0.6627106570811944;0.7087737262406125
0.0;0.5664988386399057;0.5768167680852618;0.5410278372621891
0.0;0.6190146306108985;0.6190146306108985;0.5442555565018752
0.0;0.6312725173323663;0.6312725173323663;0.7148391063980134
0.6666666666666666;0.7370469020349696;0.7502282984533424;0.7409818414762694
0.0;0.5309660981963963;0.5719786063556869;0.6269206989122122
0.0;0.6339667875620744;0.6466457346050004;0.6886255816399028
0.6666666666666666;0.5449868312458046;0.5449868312458046;0.5611574550184741
0.0;0.570614359563555;0.570614359563555;0.6722236256946756
0.0;0.5931987609995326;0.5913260629189566;0.5837992655425297
0.6666666666666666;0.7722108697777856;0.7722108697777856;0.8158915630697193
0.3333333333333333;0.6146673172506099;0.6146673172506099;0.6532221067847138
0.0;0.5520465653402515;0.5520465653402515;0.451855113007567
0.3333333333333333;0.5956951576261019;0.5956951576261019;0.49664333718608833
0.3333333333333333;0.6925597000671924;0.6841347684618103;0.6866563320535491
0.0;0.6570642229922493;0.6570642229922493;0.581899875057826
1.0;0.6618228728292699;0.6618228728292699;0.7006670348640309
0.0;0.55273062706359;0.5410917914978105;0.5708535027539591
0.3333333333333333;0.6902120441386549;0.6564542198947224;0.6430011944812078
0.6666666666666666;0.6735456992761065;0.6429545441194414;0.5763428903235951
0.0;0.5702877312787082;0.5702877312787082;0.5661327396730716
0.0;0.6465092237918633;0.6459725889277872;0.4812739973438788
0.3333333333333333;0.6997967139831726;0.6997967139831726;0.68552934524883
0.0;0.5744353697733859;0.5744353697733859;0.5690828240557243
1.0;0.7378569281841805;0.7378569281841805;0.7176005191677718
0.0;0.6140535368320484;0.6140535368320484;0.5798533174102478
0.0;0.5836684798544882;0.5836684798544882;0.6053109318357917
0.3333333333333333;0.6374197195396181;0.6374197195396181;0.6117257335791054
0.0;0.4995798816292298;0.4995798816292298;0.37243632776072066
0.3333333333333333;0.4795890281134035;0.4791569905003381;0.4657159102088098
0.0;0.5913269313831853;0.5913269313831853;0.5802098739697873
0.0;0.5257784972028113;0.5300840353377957;0.4517403303019778
0.3333333333333333;0.786018592368139;0.786018592368139;0.6634500110957748
1.0;0.5653386666126173;0.5653386666126173;0.6105751127639475
0.0;0.6474679095432603;0.6474679095432603;0.6481805119113442
0.3333333333333333;0.6576273602287522;0.6576273602287522;0.6382463513132016
0.6666666666666666;0.6295855786807432;0.6295855786807432;0.638701387699356
0.0;0.5932249480335828;0.6199270698366094;0.6153688315588889
0.6666666666666666;0.7174404349306509;0.7174404349306509;0.7219823276849002
1.0;0.7338974966068773;0.7338974966068773;0.7519593993209664
0.0;0.6609374984628713;0.6609374984628713;0.6707044576267394
0.0;0.6431170127702526;0.6431170127702526;0.559350532644301
0.0;0.6222328119076864;0.6146254766498787;0.6661421206527139
0.0;0.5458762179964342;0.5458762179964342;0.4619523295885936
0.6666666666666666;0.5904163640640039;0.6202286937125773;0.5316278344288037
0.3333333333333333;0.5691738989917914;0.5691738989917914;0.47180061297655707
1.0;0.7159648215216773;0.7159648215216773;0.705806851509737
0.6666666666666666;0.6117817922753671;0.6362711551096156;0.6744573234245274
0.3333333333333333;0.6030574703275071;0.6030574703275071;0.559413102855362
0.3333333333333333;0.6056182608443669;0.574777630535695;0.5653154061399439
0.0;0.5917032344810023;0.5917032344810023;0.6124321103923099
0.3333333333333333;0.7273115305533433;0.7273115305533433;0.6585741454610865
0.0;0.602753650447569;0.602753650447569;0.5688703642485285
0.0;0.42486837103937947;0.42486837103937947;0.38674752753341773
0.0;0.7023053703806289;0.7023053703806289;0.6643683135739614
0.3333333333333333;0.5057862067797514;0.5057862067797514;0.5482147068368823
0.3333333333333333;0.6666992672932915;0.6705666085823381;0.6388448033229014
0.6666666666666666;0.8005837051282323;0.8005837051282323;0.7859192394712239
0.3333333333333333;0.6585245157893063;0.6585245157893063;0.6100859008134171
0.0;0.7328481631354344;0.7328481631354344;0.6936976575537014
0.3333333333333333;0.4921556520211378;0.5046177890723449;0.5499689860739535
0.0;0.49614686795954677;0.49614686795954677;0.39930592925675223
0.0;0.5709269026487395;0.5709269026487395;0.6435487155126508
0.0;0.7660676840911879;0.7662056268724073;0.7742413302478843
0.0;0.5999498716120432;0.5999498716120432;0.6043527984536055
0.3333333333333333;0.6598283751120817;0.6598283751120817;0.6143504217634732
0.0;0.6754540707316025;0.683895445216571;0.6646137397153008
0.0;0.49821049474733653;0.49821049474733653;0.569391961481766
0.3333333333333333;0.6095229715868233;0.6095229715868233;0.6323857351763308
0.3333333333333333;0.7525360780288847;0.7400555121949565;0.6990004069501677
1.0;0.718416220017386;0.718416220017386;0.7500771808997758
0.0;0.4320757800645076;0.4444448155012181;0.42419337560845627
0.0;0.6088480331873927;0.6088480331873927;0.6613685879922412
0.3333333333333333;0.6873566838065303;0.7497358894146572;0.7789463728952036
0.0;0.6711195652616898;0.6510467114328115;0.6444083218662567
0.3333333333333333;0.6694392156906885;0.6626405641042225;0.6635484605941557
0.3333333333333333;0.7005162205121263;0.7005162205121263;0.612972592122205
0.3333333333333333;0.5597085378858655;0.5597085378858655;0.5223778082119072
0.6666666666666666;0.7116782627523162;0.7116782627523162;0.666274500523081
0.0;0.5249558439528702;0.5249558439528702;0.45743739426043434
0.0;0.6011695527240009;0.6011695527240009;0.6339674473327416
0.0;0.5023350299655924;0.5023350299655924;0.520776187256729
0.0;0.5350435779359499;0.5350435779359499;0.5428349135741111
