Human;COM_0.5_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-none_UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;COM_0.25_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-none_UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;COM_0.75_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-none_UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct
3.0;0.7745815073541091;0.7535242640594118;0.7956387506488065
5.0;0.8785714285714283;0.8678571428571428;0.889285714285714
3.5;0.5720775535473553;0.5720775535473553;0.5720775535473553
0.0;0.04622501635210243;0.023112508176051216;0.06933752452815364
4.0;0.6812590898052373;0.6878120823173255;0.6747060972931491
4.5;0.9444384679695388;0.939926407331512;0.9489505286075656
3.0;0.6498573717002506;0.6283186239585843;0.6713961194419169
3.5;0.8190283593479223;0.8190283593479223;0.8190283593479223
4.0;0.8475352350804678;0.8337134134151953;0.8613570567457403
3.0;0.8762153321061785;0.8711203679453086;0.8813102962670485
3.0;0.5798168024148369;0.5766780685456206;0.582955536284053
3.5;0.8225288842244205;0.8121563049808467;0.8329014634679941
2.5;0.14177409885156206;0.11543058974451843;0.1681176079586057
3.5;0.7484551991837489;0.7484551991837489;0.7484551991837489
3.5;0.21200961351675118;0.21141406209732158;0.21260516493618078
3.0;0.5973305827927354;0.6013680486947084;0.5932931168907625
4.5;0.6281051601559404;0.5813138219903946;0.6748964983214863
2.5;0.37869032097323946;0.3854612956248038;0.3719193463216751
3.5;0.5235966325238008;0.5157150038004045;0.5314782612471972
3.0;0.7540240739696622;0.7573314516126636;0.7507166963266609
2.5;0.6069341562934584;0.6133569715471853;0.6005113410397315
4.0;0.5558257170860885;0.4546895538396811;0.6569618803324959
3.5;0.8207328910608367;0.8394246106909349;0.8020411714307385
3.5;0.5757192461184304;0.5284222352215593;0.6230162570153016
3.0;0.7120789518037538;0.7167436855830511;0.7074142180244566
2.5;0.7947120192816366;0.7868464284930784;0.8025776100701949
4.0;0.7627700713964739;0.7627700713964739;0.7627700713964739
3.5;0.3023757823794918;0.27427938216907866;0.33047218258990496
2.5;0.5314848125269585;0.5177187216029641;0.545250903450953
2.5;0.6915002132629688;0.6907828863026615;0.6922175402232761
5.0;0.9444444444444444;0.9722222222222222;0.9166666666666666
4.25;0.7461141554511046;0.7316256605258704;0.7606026503763388
2.5;0.47222222222222227;0.45833333333333337;0.4861111111111112
2.95;0.6495610993501713;0.6410083156919235;0.658113883008419
3.0;0.7943287180533725;0.7724485268617818;0.8162089092449629
3.45;0.8219015907811082;0.7998396842794431;0.8439634972827734
2.5;0.6679254828353247;0.6680392938081928;0.6678116718624566
0.5;0.24127358009262584;0.24712789645304808;0.2354192637322036
4.5;0.4082482904638631;0.4082482904638631;0.4082482904638631
2.0;0.42678082346910307;0.37705382941154586;0.4765078175266603
2.0;0.33506549133858166;0.2990914485653452;0.3710395341118181
3.5;0.9220984302240305;0.9117431245450139;0.9324537359030469
3.5;0.7825830421417891;0.786576228591942;0.7785898556916362
4.0;0.8333333333333333;0.8055555555555556;0.861111111111111
3.5;0.7562863706224925;0.7470755789975572;0.7654971622474277
4.0;0.8558436272039064;0.8489744451809005;0.8627128092269123
2.5;0.1970191922768923;0.21860571149226152;0.17543267306152308
3.0;0.6563042087302626;0.6262945013651033;0.6863139160954219
3.0;0.39889800247719426;0.40746157482305806;0.39033443013133046
3.0;0.3887613817009306;0.37901792731946443;0.3985048360823968
1.0;0.24194820044882787;0.23277749909940343;0.25111890179825236
2.0;0.6818672181473531;0.6746455153096338;0.6890889209850722
2.0;0.17072896397386844;0.19716788086192372;0.14429004708581317
4.5;0.9090909090909091;0.9090909090909091;0.9090909090909091
4.0;NaN;NaN;NaN
3.0;0.9241426379343811;0.918506783554829;0.9297784923139333
3.0;0.8687114262835145;0.8569328405060155;0.8804900120610135
4.15;0.7352883460614461;0.7279325190921692;0.7426441730307232
2.5;0.38042193826392134;0.32888601818826796;0.4319578583395748
3.5;0.5706997595851383;0.55538074222623;0.5860187769440466
4.0;0.2296545290727474;0.22663066341136318;0.2326783947341316
5.0;0.9481358154138277;0.9454724284979455;0.95079920232971
4.8;0.9085473726050335;0.918559400588231;0.898535344621836
0.0;0.0;0.0;0.0
4.6;0.9118416490252568;0.8934208245126283;0.9302624735378853
3.0;0.3113995776646092;0.1556997888323046;0.46709936649691375
2.7;0.4365992714288621;0.44422366424319704;0.4289748786145272
3.6;0.852163652187837;0.8456550219330553;0.8586722824426186
3.75;0.8071103080725959;0.811803444500161;0.8024171716450308
3.65;0.5868175315947849;0.5915511627973644;0.5820839003922054
0.0;0.21581400672087517;0.15413201971254;0.2774959937292103
3.0;0.4232022603955158;0.44730339059327373;0.39910113019775784
4.75;0.8380408535388353;0.8191837921019381;0.8568979149757323
3.6;0.8985528920801034;0.8972657812305721;0.8998400029296346
3.5;0.7930358986243856;0.8003043758558169;0.7857674213929543
2.75;0.3927584939223191;0.3888293366910348;0.3966876511536034
5.0;0.7918456612126069;0.7313330272312719;0.8523582951939419
4.0;0.5094372608313855;0.5141558912470782;0.5047186304156928
3.0;0.7834210456077744;0.7525544410474033;0.8142876501681455
3.5;0.6547531116130106;0.6476328634166797;0.6618733598093416
3.35;0.5773502691896258;0.5773502691896258;0.5773502691896258
3.2;0.7849598068735717;0.7837917994992489;0.7861278142478945
3.6;0.7081692992724586;0.6991174293074064;0.7172211692375108
3.75;0.845336307313081;0.823560016525177;0.8671125981009848
4.0;0.8419866422712954;0.8286804452992533;0.8552928392433373
3.75;0.7706746355884523;0.7706746355884523;0.7706746355884523
3.5;0.7416198487095663;0.7416198487095663;0.7416198487095663
3.5;0.8511933114751113;0.8403541867406823;0.8620324362095405
4.25;0.8612988649746304;0.8571200207226093;0.8654777092266515
0.0;0.1789970369480195;0.15249259730888096;0.20550147658715806
3.5;0.7833494518006403;0.7833494518006403;0.7833494518006403
2.75;0.4082895877937408;0.42174186384149265;0.3948373117459889
5.0;0.7775105849101829;0.7495992106986076;0.8054219591217582
3.75;0.8257575757575759;0.821969696969697;0.8295454545454547
3.45;0.8073953962610136;0.8253347194862908;0.7894560730357366
3.0;0.8284040474757753;0.8127425944031154;0.8440655005484353
2.25;0.3258189813209032;0.32102337366887057;0.33061458897293583
3.25;0.5884935313051911;0.5922665459922304;0.5847205166181518
4.2;0.816496580927726;0.816496580927726;0.816496580927726
4.25;0.832533843570666;0.8228293896707002;0.8422382974706317
4.4;0.9080407883173889;0.9104558587463327;0.9056257178884448
2.5;0.37488871481374525;0.33596648885337377;0.41381094077411673
1.75;0.4533929470632412;0.439897189887231;0.46688870423925133
3.5;0.8320502943378437;0.8320502943378437;0.8320502943378437
3.5;0.7484551991837489;0.7484551991837489;0.7484551991837489
5.0;0.9999999999999999;1.0;0.9999999999999998
3.95;0.8123668487988119;0.7959731458339596;0.8287605517636643
3.5;0.6689936080056726;0.6689936080056726;0.6689936080056726
3.25;0.29166666666666663;0.27083333333333326;0.3125
4.5;0.5509591706948951;0.5306347668873619;0.5712835745024283
0.0;0.291923820602887;0.3002652602635354;0.2835823809422386
3.1;0.8040302522073697;0.8040302522073697;0.8040302522073697
3.5;0.8075952700828134;0.7990823425624541;0.8161081976031728
4.25;0.8931212424502462;0.8945499564156435;0.8916925284848487
2.75;0.19905039088201007;0.20612555361881024;0.1919752281452099
3.5;0.31030121992763315;0.2730017401615745;0.34760069969369184
4.5;0.8458934940944343;0.8173520659205249;0.8744349222683437
3.5;0.7886912455902041;0.7747885779214431;0.8025939132589651
2.9;0.4335674568291284;0.46192889733729425;0.40520601632096254
3.0;0.6214790616281387;0.5902480280015431;0.6527100952547342
3.0;0.6505703876743226;0.6240923461707597;0.6770484291778855
3.0;0.5666011280634005;0.547052753390015;0.586149502736786
4.0;0.44011314869608864;0.4436633720980233;0.43656292529415397
0.0;0.0;0.0;0.0
3.75;0.791995110413038;0.7876722811068392;0.7963179397192369
3.0;0.9679708304003019;0.9553899359911826;0.980551724809421
2.5;0.4950737650843695;0.4268211739423438;0.5633263562263953
3.5;0.8453232644539854;0.8556743341192121;0.8349721947887587
4.0;0.7944306111544366;0.7703165591995365;0.8185446631093366
4.5;0.7022657270196442;0.6844661968431555;0.720065257196133
3.5;0.7813850356982368;0.7906925178491183;0.7720775535473554
2.5;0.6353798966958788;0.6412650628126565;0.6294947305791011
3.75;0.7921180343813395;0.7921180343813395;0.7921180343813395
3.5;0.6227991553292184;0.6227991553292184;0.6227991553292184
3.0;0.795021053920766;0.812088625754808;0.777953482086724
3.9;0.6396021490668313;0.6396021490668313;0.6396021490668313
3.25;0.6086161324534451;0.5947818171922788;0.6224504477146114
3.75;0.9258200997725514;0.9258200997725514;0.9258200997725514
3.4;0.33976371634910446;0.3605743760236707;0.3189530566745382
4.75;0.8445141188281976;0.8454206924421042;0.843607545214291
3.5;0.760638829255665;0.760638829255665;0.760638829255665
3.75;0.16358064640762418;0.1883906813816173;0.13877061143363106
3.25;0.5783371480067374;0.5756145236191419;0.5810597723943328
0.5;0.12754380127166148;0.12832162307262102;0.12676597947070195
0.5;0.47193499461143873;0.44678600798361134;0.4970839812392661
3.75;0.7851238132695293;0.7688708111379555;0.8013768154011032
3.25;0.8382521328017671;0.8481842315614001;0.8283200340421342
2.5;0.43875945381480297;0.4068797269074015;0.47063918072220456
4.95;0.919871794871795;0.9214743589743591;0.918269230769231
0.0;0.04003203845127179;0.060048057676907685;0.020016019225635895
3.4;0.7643016130531933;0.7303061184379924;0.7982971076683942
3.0;0.7713109351116268;0.7660984226821544;0.7765234475410993
3.5;0.5895417416232906;0.6171000564217974;0.5619834268247839
4.25;0.7680598536828008;0.7491782985115112;0.7869414088540905
3.0;0.94281045751634;0.9436274509803924;0.9419934640522876
3.9;0.8005242388188477;0.8046089715198295;0.796439506117866
3.25;0.5177603492593161;0.5253810700741711;0.510139628444461
3.0;0.35221141329522687;0.3775614476539585;0.32686137893649525
3.5;0.8017837257372732;0.8017837257372732;0.8017837257372732
3.25;0.7187017622633844;0.7244992528018028;0.712904271724966
4.45;NaN;NaN;NaN
1.5;0.38480191547208487;0.3119238186694818;0.45768001227468796
3.0;0.6099376673064256;0.5884421884101333;0.631433146202718
3.25;0.6748983588653201;0.6707825127659934;0.6790142049646467
3.9;0.9331667592104347;0.9433146742280135;0.9230188441928557
2.9;0.5781528117978866;0.584159959160681;0.5721456644350922
2.0;0.328974146796876;0.3421543370281134;0.3157939565656386
3.75;0.6247120512303717;0.6304984071030747;0.6189256953576687
3.0;0.6968338766917689;0.6634799572521867;0.7301877961313511
3.0;0.40747535485882436;0.4066575399077691;0.4082931698098797
1.5;0.12226143046671967;0.1236307152333598;0.12089214570007953
2.4;0.3556076021858535;0.27229491934523353;0.43892028502647357
3.0;0.6722037658586157;0.6658870003682403;0.6785205313489912
0.0;0.09724816798821038;0.10132871166357818;0.09316762431284259
3.5;0.3099821637295518;0.1549910818647759;0.4649732455943277
3.5;0.8359522294900907;0.8279219106200069;0.8439825483601746
3.75;0.7660323462854264;0.7954951288348658;0.7365695637359869
4.9;0.9099034956294705;0.8994521923154021;0.920354798943539
1.25;0.09805806756909201;0.09805806756909201;0.09805806756909201
3.0;0.6991086533501986;0.6824294696429407;0.7157878370574565
3.75;0.35858585858585856;0.31565656565656564;0.40151515151515144
2.0;0.21709848946874466;0.20477428959930996;0.2294226893381794
3.0;0.5936244808630609;0.5826432156690451;0.6046057460570766
3.0;0.28307796736097657;0.32411316951554364;0.2420427652064095
2.1;0.37514485364804223;0.38368856196220513;0.36660114533387933
3.0;0.28788780640774797;0.2550550143149851;0.3207205985005108
1.5;0.13824388190667752;0.1405505123819102;0.13593725143144486
4.75;0.5296798438261862;0.48844671966307207;0.5709129679893004
3.6;0.26650089544451305;0.13325044772225653;0.3997513431667696
3.0;0.5465587044534413;0.5040485829959515;0.5890688259109311
3.25;0.30453439166969065;0.2701183260326032;0.33895045730677814
3.0;0.6383091619901866;0.6399210949309857;0.6366972290493874
1.5;0.5718909358255693;0.5661697370716872;0.5776121345794513
0.0;0.06571520774535256;0.03285760387267628;0.09857281161802883
3.9;0.8523859484181515;0.8390543861314609;0.865717510704842
4.45;0.8769932462267198;0.8884966231133598;0.86548986934008
0.0;0.0;0.0;0.0
3.0;0.377681437916869;0.3767080062839793;0.37865486954975863
3.6;0.38915875492544927;0.36552024215218154;0.41279726769871705
3.5;0.7668983467658397;0.7803774834507875;0.7534192100808917
3.45;0.9211987095183425;0.9218649587736137;0.9205324602630712
3.0;0.6070323823843051;0.5991723891866938;0.6148923755819165
3.0;0.6595548895760048;0.6779327566993982;0.6411770224526117
3.5;0.85835777291725;0.8523425194866303;0.8643730263478695
4.2;0.8388888888888888;0.8083333333333333;0.8694444444444442
3.25;0.49770750415010445;0.49264456868665263;0.5027704396135563
2.0;0.4218482359945728;0.38770081329392325;0.4559956586952223
0.0;0.0;0.0;0.0
4.25;0.7085114502472867;0.6896659217486117;0.7273569787459616
4.25;0.6009731481483817;0.5677478159866152;0.6341984803101481
3.0;0.6611111111111112;0.6305555555555555;0.6916666666666668
1.5;0.37412587412587417;0.36888111888111885;0.3793706293706295
4.25;0.7745610993501714;0.7035083156919236;0.8456138830084191
3.5;0.6211678585253468;0.6450807332655097;0.5972549837851839
3.75;0.678278940063558;0.6682120608889879;0.6883458192381281
3.75;0.7997977105106424;0.785657230160551;0.8139381908607337
3.75;0.7768408251175869;0.7838762019781437;0.7698054482570302
3.5;0.7474817982616294;0.6862408991308147;0.8087226973924442
4.25;0.9999999999999998;0.9999999999999998;0.9999999999999998
3.0;0.754198027473413;0.7439987065893781;0.7643973483574482
3.5;0.7302967433402214;0.7302967433402214;0.7302967433402214
3.35;0.7144345083117603;0.7144345083117603;0.7144345083117603
3.25;0.32640030622313937;0.23001546358967578;0.42278514885660295
4.4;0.7152907786870739;0.672615783517893;0.7579657738562549
5.0;0.9999999999999998;0.9999999999999998;0.9999999999999998
4.4;0.8215838362577491;0.8215838362577491;0.8215838362577491
0.0;0.13798250660308845;0.1480481948057537;0.12791681840042318
3.5;0.5669467095138409;0.5669467095138409;0.5669467095138409
3.9;0.8999999999999998;0.8999999999999998;0.8999999999999998
5.0;0.7905694150420948;0.7642171012073583;0.8169217288768313
0.0;0.10295651843243359;0.10418288688568979;0.1017301499791774
3.0;0.7075677207710832;0.7149414196428493;0.7001940218993171
3.0;0.6992136341794679;0.7134102546442335;0.6850170137147024
4.25;0.8320465887291704;0.8660232943645851;0.7980698830937557
0.0;0.13363062095621217;0.13363062095621217;0.13363062095621217
3.5;0.6423805033824287;0.6281605584486746;0.6566004483161828
3.1;0.36427669529663687;0.3589150429449553;0.3696383476483184
3.0;0.7090240419090067;0.7110240689081938;0.7070240149098197
3.0;0.6001738158916343;0.5868565752840194;0.6134910564992493
3.0;0.7701663358066348;0.7543576408413157;0.785975030771954
3.75;0.8333333333333333;0.8166666666666667;0.8499999999999999
0.5;0.2069888349564974;0.1780300167282417;0.23594765318475308
2.5;0.47194046571366877;0.4249524693614479;0.5189284620658896
3.0;0.5676742297185091;0.484844677911097;0.6505037815259211
3.75;0.5426847035024818;0.5213423517512408;0.5640270552537228
3.5;0.8307939327355698;0.8248584787944477;0.8367293866766918
3.9;0.8510587462077599;0.8349908855305428;0.867126606884977
2.75;0.5585582479647875;0.5651100992199084;0.5520063967096664
3.0;0.8164965809277261;0.8164965809277261;0.8164965809277261
4.4;0.8763567751289417;0.9125200365897277;0.8401935136681558
2.0;0.49276984929952306;0.47365765192248876;0.5118820466765572
3.5;0.8136421636393882;0.8197694027867052;0.8075149244920712
3.4;0.5127605932809832;0.5023352257646989;0.5231859607972676
4.95;0.7580347200114936;0.7361602171486039;0.7799092228743834
3.75;0.5404476311342732;0.5278287342267908;0.5530665280417556
0.0;0.13103546057884835;0.13355911203340134;0.12851180912429538
3.75;0.7453074706217184;0.7481742074558543;0.7424407337875826
2.9;0.2830126163537137;0.28584387547426326;0.2801813572331642
4.75;0.25863062095621214;0.254315310478106;0.26294593143431827
4.9;0.9102242581222921;0.8998617190578069;0.9205867971867774
4.25;0.8888888888888888;0.8888888888888888;0.8888888888888888
3.9;0.8685990362153793;0.8685990362153793;0.8685990362153793
1.95;0.5690601374574028;0.5570046991852344;0.5811155757295712
3.75;0.9421536223239675;0.9299082789031072;0.9543989657448277
4.25;NaN;NaN;NaN
3.0;0.7205420581703701;0.7240744666396846;0.7170096497010555
2.25;0.7083516081619328;0.7193241757510771;0.6973790405727883
2.5;0.34068806884347436;0.3284579174301561;0.35291822025679254
3.0;0.5182668163999206;0.5024002245998809;0.5341334081999604
3.25;0.5108997813610714;0.48899957392899257;0.5327999887931503
4.0;0.6885936622213312;0.61155807302309;0.7656292514195725
4.75;0.8782760863906649;0.8516169988874851;0.9049351738938448
3.0;0.66030316421894;0.6266513087739105;0.6939550196639694
3.4;0.8332178102068646;0.826070417530095;0.8403652028836339
3.4;0.5481423969999719;0.5240711984999858;0.572213595499958
0.5;0.29842823584034917;0.3158807845868412;0.280975687093857
1.9;0.5844195312954162;0.5734597656477081;0.5953792969431244
4.5;0.9285714285714286;0.9285714285714286;0.9285714285714286
3.2;0.7539862800464316;0.7555097893283285;0.752462770764535
3.25;0.686293016634834;0.6794829053155732;0.6931031279540948
3.25;0.8574929257125442;0.8574929257125442;0.8574929257125442
3.25;0.8833883668150078;0.8822952785198293;0.8844814551101862
3.0;0.694842934552164;0.6955767791874777;0.6941090899168503
3.45;0.5976064057227889;0.576153300974009;0.6190595104715688
3.7;0.7766292890159088;0.7646235490111453;0.7886350290206723
3.5;0.7497661523748148;0.7357269944309235;0.763805310318706
2.75;0.4637481286658587;0.39912246633434745;0.5283737909973699
3.1;0.5133062781175125;0.45942991547220935;0.5671826407628157
3.4;0.799195267955723;0.788847106058623;0.809543429852823
3.25;0.27142730130387355;0.25144116312350573;0.29141343948424137
3.35;0.5226006495712272;0.5018629369479577;0.5433383621944967
4.9;0.9030829233299942;0.9098747949983305;0.8962910516616579
3.5;0.6804138174397718;0.6804138174397718;0.6804138174397718
4.65;0.8031330735992129;0.724315148983558;0.8819509982148679
4.75;0.4495706477593546;0.39730171371526585;0.5018395818034433
4.7;0.941497167243877;0.9397901596042814;0.9432041748834725
3.5;0.7001400420140049;0.7001400420140049;0.7001400420140049
3.25;0.7914396165270182;0.7825850961323673;0.8002941369216693
1.5;0.4044192265140466;0.43938043776965174;0.36945801525844146
4.2;0.4889822365046136;0.4334733547569204;0.5444911182523068
5.0;0.5635709438589928;0.4123437138962698;0.7147981738217157
3.0;0.5500213394566786;0.5022833970010666;0.5977592819122908
3.0;0.6811147201005152;0.6923205953909819;0.6699088448100486
5.0;1.0;1.0;1.0
0.0;0.0891629604476883;0.09022502668260798;0.08810089421276862
3.5;0.6307640153967213;0.6078909773492129;0.6536370534442298
3.75;0.6384208041296342;0.635438168081655;0.6414034401776134
4.5;0.7298952504058451;0.7221648793588027;0.7376256214528876
3.7;0.926158817734156;0.9178337058102024;0.9344839296581098
3.25;0.5461029711010941;0.5009726384698229;0.5912333037323653
4.25;0.8105259102446728;0.7941518440112253;0.8268999764781203
2.0;0.14858024640961737;0.1457186946333801;0.15144179818585463
4.0;0.6609624679717776;0.6168093773249888;0.7051155586185665
3.75;0.8394963915938238;0.8343262945913369;0.8446664885963107
3.5;0.9217415176273993;0.9237808086999755;0.919702226554823
3.0;0.6162102229659133;0.6223747920103111;0.6100456539215156
4.95;0.7140393356054124;0.6570196678027062;0.7710590034081188
4.0;0.817713328773684;0.8001685604493052;0.8352580970980628
4.0;0.7563830332357804;0.7488161749484409;0.76394989152312
4.9;0.8911925095703217;0.8580752104773135;0.9243098086633299
4.9;0.8506951865163004;0.8469846146139342;0.8544057584186667
3.7;0.8664516980912855;0.8617972776170713;0.8711061185654999
4.0;0.5022206366603954;0.46761666927630735;0.5368246040444834
3.25;0.5651008759797846;0.5514768750901309;0.5787248768694384
3.0;0.8844528263033543;0.8850835560088199;0.8838220965978886
2.25;0.3917761930334479;0.38338809651672395;0.4001642895501718
3.0;0.7532544173419455;0.7512615333036504;0.7552473013802407
4.0;0.6418122863705641;0.6353915942018575;0.6482329785392706
3.4;0.4045700766662498;0.40273096976744316;0.4064091835650564
2.9;0.25819888974716115;0.25819888974716115;0.25819888974716115
3.25;0.7399400733959438;0.7399400733959438;0.7399400733959438
2.5;0.5276448530110863;0.5276448530110863;0.5276448530110863
3.7;0.6805439859823221;0.6743485453816915;0.6867394265829527
3.25;0.8662900380438227;0.8643867003968707;0.8681933756907745
0.5;0.11725435010626328;0.12317689748992192;0.11133180272260462
2.75;0.4986799682864081;0.49483511065869545;0.5025248259141207
4.0;0.6471502289294341;0.6471502289294341;0.6471502289294341
1.75;0.22070237865455922;0.19873953697559807;0.2426652203335204
4.0;0.8929458073961193;0.879485605590279;0.9064060092019597
3.45;0.6004688367913187;0.5653994613406147;0.6355382122420228
3.4;0.8676635262281958;0.8581659755098507;0.8771610769465407
3.0;0.6183072611416756;0.6129754406959378;0.6236390815874132
4.25;0.643863180721688;0.571931590360844;0.7157947710825321
3.0;0.6495609362600727;0.6424858229896294;0.6566360495305161
3.0;0.4032900761907385;0.35322980374307733;0.4533503486383996
3.5;0.6531612070110082;0.626580603505504;0.6797418105165125
3.25;0.8552616434012011;0.885964155033934;0.8245591317684683
3.45;0.5640313894030923;0.4928342053794381;0.6352285734267465
4.6;0.6195048252113469;0.6097524126056734;0.6292572378170203
4.25;0.6471502289294341;0.6471502289294341;0.6471502289294341
1.5;0.3838256690836251;0.39292039759365494;0.37473094057359524
2.5;0.35437957990160796;0.32152735724821047;0.38723180255500544
4.75;0.8949148364048016;0.8582493363312753;0.9315803364783279
4.4;0.8383918628686364;0.8200877943029548;0.8566959314343181
0.0;0.27852934871208024;0.293568024318132;0.2634906731060284
3.25;0.5262348115842176;0.5262348115842176;0.5262348115842176
0.5;0.4412038676946013;0.4442087315972796;0.4381990037919229
3.4;0.8080020830918906;0.802541612211173;0.8134625539726081
3.25;0.9028824315304631;0.8871514167155305;0.9186134463453958
3.25;0.7313850356982369;0.7156925178491184;0.7470775535473554
3.0;0.05590169943749474;0.02795084971874737;0.08385254915624211
3.25;0.6052268675086776;0.6168831142816933;0.5935706207356619
1.5;0.33494447746178657;0.3465009572407515;0.32338799768282167
3.2;0.8143100379443999;0.8267282148113367;0.8018918610774631
0.0;0.09589543722172444;0.09819960937382283;0.09359126506962606
3.0;0.6309457442670618;0.6402323985526954;0.6216590899814282
3.4;0.38829535577246066;0.36317852883193363;0.41341218271298763
3.25;0.39611280048626474;0.4191908909110582;0.37303471006147126
3.5;0.7388083912527433;0.7302481138698877;0.7473686686355988
1.5;0.37571095295304124;0.34596935948493956;0.4054525464211429
3.0;0.5153533006009179;0.4005337931576018;0.6301728080442339
4.9;0.8383918628686364;0.8200877943029548;0.8566959314343181
3.45;0.6414389467582405;0.621951511417475;0.6609263820990062
4.25;0.7944306111544366;0.7703165591995365;0.8185446631093366
4.5;0.9320240408973418;0.9312541256479063;0.9327939561467773
3.0;0.6565776380902468;0.675692985934949;0.6374622902455446
3.5;0.12931531047810607;0.13147296571715913;0.127157655239053
2.25;0.19479692681888083;0.20090829731079354;0.18868555632696812
4.25;0.4714045207910316;0.41247895569215265;0.5303300858899105
3.4;0.7806962308554632;0.7776464500484733;0.7837460116624533
3.75;0.923628593971216;0.9115080473988959;0.9357491405435361
4.25;0.8848379013562527;0.8684253842932557;0.9012504184192498
3.25;0.8497667293158657;0.8443186110618632;0.855214847569868
3.25;0.5345224838248488;0.5345224838248488;0.5345224838248488
