Human;UBSM_Metamap_AncSPLRada;UBSM_MetamapLite_AncSPLRada;UBSM_Ctakes_AncSPLRada;UBSM_Metamap_AncSPLWeightedJiangConrath;UBSM_MetamapLite_AncSPLWeightedJiangConrath;UBSM_Ctakes_AncSPLWeightedJiangConrath;UBSM_Metamap_AncSPLCosineNormWeightedJiangConrath;UBSM_MetamapLite_AncSPLCosineNormWeightedJiangConrath;UBSM_Ctakes_AncSPLCosineNormWeightedJiangConrath;UBSM_Metamap_AncSPLCaiStrategy1;UBSM_MetamapLite_AncSPLCaiStrategy1;UBSM_Ctakes_AncSPLCaiStrategy1;UBSM_Metamap_JiangConrath;UBSM_MetamapLite_JiangConrath;UBSM_Ctakes_JiangConrath;COM_WBSM_UBSM_Metamap_AncSPLRada;COM_WBSM_UBSM_MetamapLite_AncSPLRada;COM_WBSM_UBSM_Ctakes_AncSPLRada
3.0;0.8749999999999998;0.8581163303210331;0.8999999999999998;0.898953479066291;0.8581163303210331;0.936613972279097;0.8816858098574644;0.8581163303210331;0.9227755403571672;0.9195105056649665;0.8581163303210331;0.9423519501527159;0.898953479066291;0.8581163303210331;0.936613972279097;0.8665581651605164;0.8581163303210331;0.8790581651605165
0.5;0.0;0.12403473458920847;0.1091089451179962;0.42691047177442326;0.3336148394559987;0.20368146795959388;0.321642714869598;0.2876793060723739;0.16168089483255288;0.4680337851967989;0.3449672569984181;0.2254997975601243;0.42691047177442326;0.3336148394559987;0.20368146795959388;0.0545544725589981;0.11657183985360234;0.1091089451179962
3.0;0.4264014327112209;0.4157609203101499;0.4535573676110726;0.6740650662094764;0.5895336638735791;0.685223465084034;0.5852109066368726;0.5381389185105035;0.6217034589952899;0.7464841700798118;0.6258923496266249;0.725619391636822;0.7754563028543335;0.5895336638735791;0.7157105710265802;0.4909178490256911;0.4855975928251556;0.5044958164756169
4.1;0.8153742483272114;0.7205766921228922;0.8153742483272114;0.9306507003156638;0.7605122315818584;0.8153742483272114;0.8952262341311015;0.7524912187611976;0.8153742483272114;0.9440644194636877;0.7623375311037714;0.8153742483272114;0.9563362160744879;0.7605122315818584;0.8153742483272114;0.8153742483272114;0.7679754702250519;0.8153742483272114
3.5;0.7826237921249264;0.8528028654224417;0.8528028654224417;0.7873390625843711;0.8528028654224417;0.8528028654224417;0.7828783345904758;0.8528028654224417;0.8528028654224417;0.8177204753779695;0.8528028654224417;0.8528028654224417;0.8432740427115678;0.8528028654224417;0.8528028654224417;0.817713328773684;0.8528028654224417;0.8528028654224417
4.0;0.8743856497851876;0.8743856497851876;0.8804087784801331;0.9478934990972223;0.9096307780671884;0.8804087784801331;0.9227606249708282;0.89489716998487;0.8804087784801331;0.9698931026702412;0.9228072571553533;0.8804087784801331;0.9731880408697126;0.9293203772845849;0.8804087784801331;0.8997377926309849;0.8997377926309849;0.9027493569784575
2.5;0.4499770425732575;0.5922200922639821;0.5922200922639821;0.6577645612810902;0.6457332863662075;0.669826681535902;0.5621384585970015;0.634456815413269;0.636000685906744;0.7251651776693993;0.6591906211847866;0.6866979588081202;0.7926290870042667;0.6627586267605826;0.7117787760374384;0.5116958406151065;0.5828173654604689;0.5828173654604689
4.0;0.917463421851129;0.9335638713962128;0.917463421851129;0.931337370317855;0.9529511761450762;0.944530130793994;0.9252305616837628;0.949118236084441;0.9331105005602741;0.9343231425816285;0.9538223795060983;0.9509034635492567;0.931337370317855;0.9529511761450762;0.944530130793994;0.917463421851129;0.9255136466236709;0.917463421851129
4.0;0.7378647873726218;0.6488856845230502;0.7409585736349483;0.8311481574015729;0.7046367414521559;0.7844757073763176;0.7959442090318583;0.6805562033346803;0.7665404284716114;0.8554178429659051;0.7209534931583591;0.8054221543992826;0.8594507060389361;0.7139329896641952;0.817398904746928;0.7394116805037851;0.6949221290789993;0.7409585736349483
4.1;0.769800358919501;0.7035264706814485;0.769800358919501;0.8719708271842471;0.7434978839852008;0.769800358919501;0.8304211111209001;0.7276640257148124;0.769800358919501;0.8902706011329271;0.7507284139047602;0.769800358919501;0.9031443405731757;0.7434978839852008;0.769800358919501;0.769800358919501;0.7366634148004747;0.769800358919501
4.0;0.7715167498104595;0.8432740427115678;0.9428090415820632;0.8027377174339316;0.8871908271115826;0.9428090415820632;0.7804714059142945;0.8569569729691244;0.9428090415820632;0.8291978895074469;0.91880824725971;0.9428090415820632;0.8027377174339316;0.9534625892455924;0.9428090415820632;0.8302028193496742;0.8660814658002283;0.915848965235476
3.0;0.7791170716723113;0.7542472332656508;0.7468160448149386;0.8547396971307061;0.8103112241174184;0.8209789708370712;0.8328713634202821;0.79502690017746;0.7958600965370365;0.8666933246978851;0.8164283351980179;0.8414554605091822;0.8580395174870772;0.8200475276222646;0.8397824267676629;0.7629665582436249;0.7505316390402947;0.7468160448149386
4.0;0.8581163303210331;0.7302967433402214;0.7833494518006403;0.9067079335833099;0.75890119087022;0.8090299649455133;0.877466103719498;0.7364884599511808;0.7948039324095083;0.9438309041916106;0.7950243433768526;0.8188895579506608;0.9574106993677016;0.75890119087022;0.8090299649455133;0.8382521328017671;0.7743423393113613;0.8008686935415708
3.0;0.7378647873726218;0.7378647873726218;0.7826237921249264;0.9219607792827879;0.776684362612835;0.9345391919073902;0.8497746123178603;0.7607945403302006;0.8743291017446172;0.9676679413389024;0.7837965501468259;0.9621116513566116;0.9801117754554297;0.776684362612835;0.9664196556751204;0.7503174293845478;0.7503174293845478;0.7726969317607002
4.5;0.8703882797784892;0.8863258036424231;0.8987081072262335;0.923648007371886;0.9216423611755978;0.9461907167507202;0.9107744756367557;0.9122228310656519;0.9406181491851624;0.9300053677955633;0.9252321400425518;0.949807115611142;0.934469224857615;0.9290402200241894;0.9501439099185135;0.9023663704694087;0.9103351324013756;0.9165262841932809
3.5;0.8249579113843053;0.8249579113843053;0.8432740427115678;0.8249579113843053;0.8249579113843053;0.8432740427115678;0.8249579113843053;0.8249579113843053;0.8432740427115678;0.8249579113843053;0.8249579113843053;0.8432740427115678;0.9999999999999998;0.8249579113843053;0.8432740427115678;0.8341159770479365;0.8341159770479365;0.8432740427115678
3.5;0.2279211529192759;0.2721655269759087;0.25819888974716115;0.323736729554437;0.3930041721209358;0.42609044720834754;0.25279541263805727;0.32038981384119763;0.32133941232714835;0.44915489244705775;0.4532206269539211;0.5294615924588258;0.5264904207944444;0.3930041721209358;0.42609044720834754;0.24306002133321852;0.26518220836153494;0.25819888974716115
3.0;0.801387685344754;0.7426106572325057;0.7858252779857413;0.9066708119674387;0.7895103604034023;0.804882352358803;0.8796867580414475;0.7832140954755084;0.7921502945418627;0.9269529882066401;0.7907782273390392;0.8202368110138485;0.9284085737591761;0.7895103604034023;0.8222581613301343;0.7936064816652477;0.7642179676091235;0.7858252779857413
3.5;0.9088932591463857;0.8804087784801331;0.884651736929383;0.9290896922263627;0.9017840966419904;0.9069884184154772;0.9249713255846256;0.8975465196700843;0.8979768302041519;0.9325042184746211;0.9027502141870816;0.9204883887465566;0.9325048082403138;0.9017840966419904;0.9271646448196272;0.8967724980378844;0.882530257704758;0.884651736929383
4.0;0.9714726301433108;0.9475142485638551;0.9263296199050958;0.9857315419670908;0.9595593919604543;0.9516762158307142;0.9815446178082541;0.9552719524305001;0.9461325576397028;0.9876584033392288;0.9620136475745144;0.9538628124290603;0.9895957895757008;0.9640282068123022;0.9521091898420128;0.969136792023196;0.9571576012334682;0.9465652869040886
4.0;0.9335638713962128;0.9304842103984708;0.9335638713962128;0.9483589338706235;0.9507865540766208;0.9709118007366124;0.9418452173776486;0.9467693696745662;0.9621137054818238;0.9515452743005918;0.9517004834847008;0.9732830251408197;0.9483589338706235;0.9507865540766208;0.9709118007366124;0.9335638713962128;0.9320240408973418;0.9335638713962128
4.0;0.6446583712203042;0.9393364366277241;0.9393364366277241;0.6708746978568755;0.9393364366277241;0.9393364366277241;0.6504036223169826;0.9393364366277241;0.9393364366277241;0.7047915371458691;0.9393364366277241;0.9393364366277241;0.753778361444409;0.9393364366277241;0.9393364366277241;0.7919974039240142;0.9393364366277241;0.9393364366277241
3.0;0.28603877677367767;0.4296689244236597;0.5547001962252291;0.45215649905408895;0.5012964472683196;0.571433942256595;0.3825006672004979;0.47450618613659773;0.5455382176704882;0.5201342491410789;0.5468977107083686;0.6146914386200473;0.6153846153846154;0.5809475019311126;0.6454972243679028;0.4334931393523951;0.5053082131773862;0.5411139568793578
2.5;0.7190924955066749;0.7302967433402215;0.6744532734334623;0.8276590273212634;0.8364500549504049;0.6935362940398222;0.7837821658794462;0.7965348020347878;0.6836290054082872;0.8604282502589721;0.863762790282929;0.6998314151684945;0.8683866740731475;0.8893887915132547;0.6935362940398222;0.7059564092671129;0.7115585331838862;0.6836367982305065
2.5;0.3442651863295481;0.2581988897471611;0.3265986323710904;0.5438377400468545;0.29660576748701895;0.45333569858487693;0.4860145546525601;0.28141811293682656;0.42168555682247144;0.5662227819893209;0.3034763943323522;0.46729263323336595;0.5929706118090358;0.29660576748701895;0.45333569858487693;0.33543190935031925;0.29239876105912577;0.3265986323710904
3.0;0.7777777777777778;0.6666666666666666;0.6666666666666666;0.9437429114522605;0.7171948946998361;0.7171948946998361;0.8947153366777847;0.7028820247654675;0.7028820247654675;0.9746403654090803;0.7217827240004916;0.7312454006173874;0.9953532038209791;0.7171948946998361;0.7312514427799136;0.7222222222222222;0.6666666666666666;0.6666666666666666
0.0;0.0;0.0;0.0;0.42196497352086354;0.36593138019505544;0.0;0.2886376550465392;0.2490717640461398;0.0;0.4860439193456351;0.42588996937506934;0.0;0.5541491042693761;0.4542156048279504;0.0;0.0;0.0;0.0
4.25;0.7216878364870323;0.778498944161523;0.7216878364870323;0.8231338802782983;0.8544616635001667;0.7216878364870323;0.804832753593894;0.8436002097323788;0.7216878364870323;0.8272913098532907;0.8563670155839156;0.7216878364870323;0.8310554130618738;0.8628920187007012;0.7216878364870323;0.7216878364870323;0.7500933903242777;0.7216878364870323
3.0;0.5368754921931592;0.5883484054145522;0.6054055145966812;0.6943333437996608;0.7338390606908755;0.8462730504383817;0.6149222370192939;0.6800176047151529;0.774682842913974;0.7500827215074654;0.7603988716041449;0.8734990569589873;0.7801811861556165;0.7519826805470029;0.8921866628258973;0.5475158989222986;0.5732523555329951;0.5817809101240596
3.0;0.7115124735378853;0.6902684899626333;0.6708203932499369;0.9042355625569374;0.8249415954515762;0.6708203932499369;0.8736181141560048;0.8062728672538431;0.6708203932499369;0.918854630293117;0.8342922066941859;0.6708203932499369;0.9333853463049429;0.8473836218289024;0.6708203932499369;0.6911664333939112;0.6805444416062851;0.6708203932499369
4.0;0.4999999999999999;0.7035264706814485;0.7035264706814485;0.6608027168720579;0.7035264706814485;0.7035264706814485;0.6139468479368412;0.7035264706814485;0.7035264706814485;0.7115000134653199;0.7035264706814485;0.7035264706814485;0.7306304435829057;0.7035264706814485;0.7035264706814485;0.6017632353407242;0.7035264706814485;0.7035264706814485
0.0;0.0;0.0;0.0;0.2838982846306198;0.17582243582701246;0.18068196989283544;0.1840738105804104;0.11411304968799296;0.12769525798979156;0.34274082736544226;0.20889246398493994;0.20351698209565025;0.4663327102534366;0.17582243582701246;0.18068196989283544;0.03924587541391115;0.03924587541391115;0.03924587541391115
3.5;0.7284927963857741;0.6529286250990104;0.7284927963857741;0.877109266480776;0.7041441773667639;0.8127717159625328;0.8372951738367584;0.6838933975944125;0.7978629121482669;0.89279727507849;0.7129955750263097;0.8179357708368302;0.9060047530979314;0.7041441773667639;0.8127717159625328;0.7227472178663031;0.6849651322229213;0.7227472178663031
1.0;0.38138503569823695;0.21081851067789195;0.2222222222222222;0.5840996100192485;0.30970765313451315;0.3377322189852682;0.4927014056978924;0.24116709515404736;0.2547133591745585;0.6900169774291354;0.3870501311029697;0.4465552769821126;0.6686866903951144;0.30970765313451315;0.3377322189852682;0.2860387767736777;0.2007555142635052;0.20645737003567033
0.0;0.1643989873053573;0.09802861627917436;0.10050378152592121;0.5303152438199543;0.33226331486689786;0.10050378152592121;0.41822740708242345;0.24598893918234857;0.10050378152592121;0.5766420762666046;0.39237984272208176;0.10050378152592121;0.6262364753407353;0.3322633148668978;0.10050378152592121;0.1528317350548803;0.11964654954178884;0.12088413216516226
1.5;0.4767312946227962;0.4444444444444444;0.4999999999999999;0.6636398315472747;0.4921015556349955;0.4999999999999999;0.558353323613302;0.4583258758873009;0.4999999999999999;0.7759110238633389;0.5330444055447162;0.4999999999999999;0.7962801409232236;0.4921015556349955;0.4999999999999999;0.48836564731139803;0.47222222222222215;0.4999999999999999
3.6;0.5853694070049636;0.5477225575051661;0.5853694070049636;0.7269879517287445;0.6681982904383845;0.5853694070049636;0.6828691578658884;0.6319523845897398;0.5853694070049636;0.7446917215338863;0.6823337138033312;0.5853694070049636;0.7678921682299316;0.6681982904383845;0.5853694070049636;0.5853694070049636;0.5665459822550649;0.5853694070049636
3.0;0.4629100498862757;0.8006407690254358;0.6963106238227914;0.49030169241050103;0.8265185053656454;0.7777193264044705;0.4669665923423673;0.8135842075237923;0.7604043180345677;0.5706086219053661;0.8340672695861298;0.7826976955998954;0.49030169241050103;0.8265185053656454;0.7777193264044705;0.5933762008788811;0.7622415604484611;0.710076487847139
3.0;0.7324670207647144;0.6396021490668313;0.7462025072446364;0.8216632588661098;0.7178965235036859;0.7462025072446364;0.7878562632130253;0.6902423968936575;0.7462025072446364;0.8534787426751291;0.7332976214792899;0.7462025072446364;0.8693757408262639;0.7422362969246621;0.7462025072446364;0.7745815073541091;0.7281490715051676;0.7814492505940702
5.0;0.857142857142857;0.857142857142857;0.8999999999999998;0.9015294874127973;0.9695799189317571;0.8999999999999998;0.8792423504229357;0.9361303710274553;0.8999999999999998;0.9146627907317928;0.9807072997276085;0.8999999999999998;0.9015294874127973;0.9695799189317571;0.8999999999999998;0.8785714285714283;0.8785714285714283;0.8999999999999998
3.5;0.5720775535473553;0.5555555555555556;0.5720775535473553;0.6595988512974231;0.6616543515946783;0.5720775535473553;0.6357333116292037;0.634982017261691;0.5720775535473553;0.6685399518031023;0.6703258943119721;0.5720775535473553;0.6963106238227914;0.6616543515946783;0.5720775535473553;0.5720775535473553;0.5638165545514555;0.5720775535473553
0.0;0.0;0.09245003270420486;0.09245003270420486;0.2264673313059994;0.22139233284036403;0.16260488455079716;0.10130361545330947;0.17631020912741122;0.12603069767778813;0.3837101244638658;0.24739494924861488;0.1866905628502828;0.436500680247322;0.2737648573156734;0.16260488455079716;0.04622501635210243;0.09245003270420486;0.09245003270420486
4.0;0.6943650748294137;0.6900655593423543;0.6681531047810609;0.7381934812039257;0.6900655593423543;0.6681531047810609;0.7070598896189503;0.6900655593423543;0.6681531047810609;0.7787502231713674;0.6900655593423543;0.6681531047810609;0.7381934812039257;0.6900655593423543;0.6681531047810609;0.6812590898052373;0.6791093320617076;0.6681531047810609
4.5;0.9354143466934852;0.9486832980505138;0.9428090415820632;0.9906424769674614;0.9486832980505138;0.9428090415820632;0.9790791705539015;0.9486832980505138;0.9428090415820632;0.9935656040401318;0.9486832980505138;0.9428090415820632;0.9906424769674614;0.9486832980505138;0.9428090415820632;0.9444384679695388;0.9510729436480531;0.9481358154138277
3.0;0.6365239496641677;0.5393598899705937;0.6929348671835833;0.7811356646574843;0.6126093158328904;0.7249336260104743;0.7305797410474426;0.5788032163245507;0.714981056429375;0.8087832592182;0.6465273178932489;0.7414865611817439;0.822925716818847;0.6214778097480649;0.7249336260104743;0.6647294084238755;0.6161473785770886;0.6929348671835833
3.5;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223;0.8190283593479223
4.0;0.819891591749923;0.8520128672302585;0.8426648406178138;0.9343181164591855;0.9008014066859626;0.8736251754895719;0.9017367825727641;0.8856725567380972;0.8671686075103994;0.9553880650613465;0.9059097118433663;0.875230105222502;0.9579562039211851;0.9008014066859626;0.8736251754895719;0.8475352350804678;0.8635958728206355;0.8589218595144132
3.0;0.8660254037844386;0.8864052604279183;0.8770580193070293;0.9614010508952093;0.9315866566496988;0.9700127047603496;0.9226632718464552;0.9073833665134314;0.9376170772074863;0.9774925013546353;0.9463440252182402;0.9872555187387808;0.9744279036635495;0.9315866566496988;0.979002800399762;0.8762153321061785;0.8864052604279183;0.8817316398674738
3.0;0.5735393346764044;0.5564148840746571;0.5009794328681195;0.6845325140424927;0.6198613767940392;0.6069626723215547;0.6311209628041982;0.5858858874290598;0.5564910223095975;0.7479654523684087;0.6505132151110445;0.6501914802237989;0.7555220659071544;0.6870311967964161;0.6734000927541125;0.5798168024148369;0.5712545771139632;0.5435368515106944
3.5;0.8017837257372731;0.8432740427115678;0.8432740427115678;0.8241620102922473;0.9915325312062556;0.8432740427115678;0.8049701043505055;0.9799975734504921;0.8432740427115678;0.8878409975452956;0.999717645853847;0.8432740427115678;0.8906504174499167;0.9998101499623544;0.8432740427115678;0.8225288842244205;0.8432740427115678;0.8432740427115678
2.5;0.0890870806374748;0.1386750490563073;0.07715167498104597;0.5303985417546258;0.6440475710855864;0.6754040850774162;0.39400076431038983;0.5677900585566958;0.5861422695196606;0.6287927268112002;0.6707168859716958;0.7025450915787638;0.6982740142945383;0.672621168437298;0.7154902125510338;0.14177409885156206;0.1665680830609783;0.13580639602334765
3.5;0.7484551991837489;0.6784005252999682;0.7484551991837489;0.877064049822877;0.7068729819133774;0.7807109694222234;0.8375770460321049;0.6960323925564518;0.7768273252128572;0.911260916830579;0.711510729648543;0.7814125384550152;0.9077389696734962;0.7068729819133774;0.7807109694222234;0.7484551991837489;0.7134278622418586;0.7484551991837489
3.5;0.21081851067789195;0.2279211529192759;0.21320071635561041;0.271198761774417;0.29218000195657257;0.4496053561685612;0.23833486909610935;0.2574355357552396;0.379524044929919;0.3073076369032691;0.32973345788516506;0.48984489438222134;0.31083195302828703;0.3317570598613607;0.5299935417987752;0.21200961351675118;0.22056093463744314;0.21320071635561041
3.0;0.6054055145966812;0.5009794328681195;0.6482037235521644;0.7896047310347356;0.6275537006900421;0.7661712480154989;0.7272970741988549;0.6002828984824968;0.734055071510125;0.8369997292788377;0.6442244182809418;0.783698728698636;0.8440466766481522;0.6384250455390041;0.7788410132709053;0.5973305827927354;0.5451175419284546;0.6187296872704771
4.5;0.5345224838248487;0.5773502691896258;0.7216878364870323;0.5458674148249884;0.5896009332114076;0.8007822104153484;0.535131167135111;0.578007713371826;0.7546509571048364;0.6229833490568317;0.6724865333256781;0.834901802291582;0.7071067811865475;0.7559289460184544;0.8819171036881969;0.6281051601559404;0.649519052838329;0.7216878364870323
2.5;0.39223227027636814;0.34668762264076824;0.37796447300922725;0.6940601279542875;0.5004184892541571;0.4640019475101881;0.5978104391255046;0.44733889797713255;0.43531315016357924;0.7407787982374726;0.5239867262202538;0.4778805427365;0.7831724220445065;0.5463173995767073;0.4640019475101881;0.37869032097323946;0.3559179971554395;0.371556422339669
3.5;0.5078333750770081;0.5393598899705936;0.46861575512653547;0.6225483897374724;0.5393598899705936;0.6097454026942717;0.5572689796596093;0.5393598899705936;0.5521751697244174;0.6979441808992597;0.5393598899705936;0.6712496309320106;0.7387454612741253;0.5393598899705936;0.667488197127756;0.5235966325238008;0.5393598899705936;0.5039878225485646
3.0;0.7606388292556648;0.7474093186836597;0.6936879756192958;0.8168150648749127;0.7978861351985662;0.8051575899412649;0.7847944144658141;0.7669709519196107;0.7474885792156639;0.8399432473626237;0.8236303561534462;0.8439709502736514;0.8482535958672851;0.8207055178291235;0.8477167575157872;0.7540240739696622;0.7474093186836597;0.7205486471514777
2.5;0.6197797868009122;0.6351073488299558;0.5863019699779287;0.8207316101012248;0.7708733510259308;0.6651397442808135;0.7467000508724339;0.7188864957659155;0.6310898911855151;0.8692911349787196;0.8017422805157904;0.6827478097719221;0.8888845130092992;0.8310734761976515;0.6805496543045764;0.6069341562934584;0.6145979373079802;0.5901952478819666
4.0;0.35355339059327373;0.6708203932499369;0.6943650748294137;0.6305862290896659;0.6902048607542114;0.7596417314544608;0.523096342334072;0.6779523019976224;0.7387085453437386;0.6814777885537293;0.7013218226786779;0.7671250038367343;0.6305862290896659;0.6902048607542114;0.7596417314544608;0.5558257170860885;0.7144592184144202;0.7262315592041586
3.5;0.8581163303210331;0.8181818181818182;0.7833494518006403;0.8717542264597445;0.9400773363936393;0.7901937919113471;0.8608507007051174;0.9207622788184999;0.7840570341603247;0.8905688097101188;0.9514327987962978;0.8117538384880618;0.8717542264597445;0.9461592057940104;0.7901937919113471;0.8207328910608367;0.8007656349912293;0.7833494518006403
3.5;0.4811252243246881;0.5262348115842176;0.5262348115842176;0.6227173099123601;0.6361436740745292;0.576785706002348;0.5417555494869762;0.5780610380762692;0.5474460476345961;0.7081051004271008;0.6750251019585692;0.5993951141495834;0.7546232932278962;0.7151288528982657;0.6108472220341492;0.5757192461184304;0.5982740397481952;0.5982740397481952
3.0;0.7214084193623483;0.6681531047810609;0.6681531047810609;0.7724713536393263;0.697843032169683;0.7681652484341582;0.7391939150169403;0.6892335005516579;0.7326033227128563;0.8268216116971547;0.7005448932361406;0.8027944027849199;0.8530990539322868;0.697843032169683;0.8069551167111458;0.7120789518037538;0.6854512945131102;0.6854512945131102
2.5;0.77898083770452;0.7592566023652966;0.7715167498104597;0.8948049271655815;0.8481675945385508;0.7922229251040024;0.8486750403146818;0.8105014628067122;0.7774907736946646;0.9251454751100964;0.8888766750740438;0.8095063903007461;0.9382815085048464;0.894420740652921;0.8314971796756813;0.7947120192816366;0.784849901612025;0.7909799753346065
4.0;0.7627700713964739;0.7035264706814485;0.7627700713964739;0.9034940501337221;0.8185331520628246;0.7627700713964739;0.8521468352011651;0.7781421151581255;0.7627700713964739;0.9245477649595776;0.8348812650717015;0.7627700713964739;0.9472641035905697;0.8185331520628246;0.7627700713964739;0.7627700713964739;0.7331482710389612;0.7627700713964739
3.5;0.2461829819586655;0.3779644730092272;0.35856858280031806;0.2461829819586655;0.4606367671550994;0.35856858280031806;0.2461829819586655;0.45002382129684976;0.35856858280031806;0.2461829819586655;0.4778442409391862;0.35856858280031806;0.2461829819586655;0.47809144373375745;0.35856858280031806;0.3023757823794918;0.36826652790477266;0.35856858280031806
2.5;0.5039526306789696;0.5039526306789696;0.5590169943749475;0.6703668268269102;0.5039526306789696;0.5590169943749475;0.5948796151539487;0.5039526306789696;0.5590169943749475;0.7216204583777492;0.5039526306789696;0.5590169943749475;0.7484691665163566;0.5039526306789696;0.5590169943749475;0.5314848125269585;0.5314848125269585;0.5590169943749475
2.5;0.6900655593423543;0.6929348671835833;0.6726727939963125;0.7969568680736379;0.7650826747840922;0.6726727939963125;0.759807250390484;0.7256043782660838;0.6726727939963125;0.8256793936025931;0.7935070325722626;0.6726727939963125;0.8299497626543066;0.8172684332833559;0.7130240959073808;0.6915002132629688;0.6929348671835833;0.682803830589948
5.0;1.0;1.0;0.8888888888888888;1.0;1.0;0.8888888888888888;1.0;1.0;0.8888888888888888;1.0;1.0;0.8888888888888888;1.0;1.0;0.8888888888888888;0.9444444444444444;0.9444444444444444;0.8888888888888888
4.25;0.7171371656006361;0.6804138174397718;0.6837634587578276;0.8614826665395889;0.7925508289723758;0.6837634587578276;0.8225989123000056;0.7642868856967749;0.6837634587578276;0.875587374455228;0.8021053155773917;0.6837634587578276;0.8614826665395889;0.7925508289723758;0.6837634587578276;0.7461141554511046;0.7277524813706724;0.7294273020297004
