Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max
0.0;0.9631011927496961;0.9631011927496961;0.9936116411021509
0.0;0.9853559477040237;0.9853559477040237;0.9919057022340138
0.6666666666666666;0.990941942951537;0.990941942951537;0.9905925033253427
0.3333333333333333;0.9789830993996314;0.9861447425721751;0.9924752499968088
0.6666666666666666;0.982560315477164;0.982560315477164;0.9702611552527791
0.3333333333333333;0.9959087242115923;0.9959683040746016;0.9957590439797022
0.3333333333333333;0.9884208688456585;0.9750977072152042;0.9721393071839971
0.0;0.9988189589763753;0.9988189589763753;0.9937218698043372
0.0;0.9496493746952619;0.9502342814496768;0.9861082335323447
0.0;0.9495657253016406;0.9495657253016406;0.9552190928793042
1.0;0.9867292312548503;0.9867292312548503;0.9827378635344056
0.0;0.9779846539868357;0.979625625529249;0.9800647946656137
0.0;0.967098945217463;0.967098945217463;0.9711920131483162
0.0;0.9654807315616477;0.9654807315616477;0.9689780208047704
0.6666666666666666;0.9731428010655698;0.973142801065569;0.9655991153488724
0.0;0.9887550447455195;0.9939967733536204;0.9908472912528702
0.0;0.9641117818892798;0.9641981688470593;0.9857225206415796
0.6666666666666666;0.9363804684704785;0.9363804684704785;0.9591705665174929
0.0;0.9741527942417816;0.9741527942417816;0.9862670585384608
0.0;0.9677983790425839;0.9677983790425845;0.9852583538285796
0.6666666666666666;0.9851930324000366;0.9851930324000366;0.9816073308665605
0.3333333333333333;0.9777001424443157;0.9777001424443157;0.980801185604088
0.0;0.984056019877046;0.984056019877046;0.9929103183359178
0.3333333333333333;0.9681236127276974;0.9681236127276974;0.9829409375035436
0.3333333333333333;0.8688447865710572;0.9296906606718743;0.9298173709056522
0.0;0.9613298714264026;0.9613298714264026;0.9786672687128652
1.0;0.9738566718575101;0.9738566718575101;0.9779677955225353
0.0;0.9903089032685525;0.9904101010185636;0.9834400453688387
0.3333333333333333;0.9723048817913337;0.9732377430855634;0.977632607834872
0.6666666666666666;0.8952313298482899;0.897470212409666;0.9635517624652084
0.0;0.9867840873800504;0.9867840873800504;0.9803440136787136
0.0;0.9772574351363656;0.9364574266643755;0.9470660990239963
0.3333333333333333;0.9836724164310645;0.9836724164310645;0.9656277939794919
0.0;0.9878174355200154;0.9878174355200154;0.993209460731627
1.0;0.9698978890100128;0.9698978890100128;0.9846554200695564
0.0;0.9421659786822936;0.9421659786822936;0.9822701710541731
0.0;0.9572212418221698;0.9572212418221698;0.9727429575546479
0.3333333333333333;0.9909647041686002;0.9909647041686002;0.9956029537355903
0.0;0.9541379615505973;0.9541379615505973;0.9728540315401248
0.3333333333333333;0.7528894849820291;0.7560502857177236;0.8615737927097529
0.0;0.9565917867513994;0.9565917867513994;0.9762006833667873
0.0;0.9639179388592554;0.9693790886450105;0.9938921357500092
0.3333333333333333;0.9886305677391127;0.9886305677391127;0.9812886888257565
1.0;0.9472080443554074;0.9472080443554074;0.9635108076619818
0.0;0.9965482564873703;0.9965482564873703;0.9968522357333569
0.3333333333333333;0.9786117441547045;0.9786117441547045;0.9766331641599353
0.6666666666666666;0.9800750519210369;0.9800750519210369;0.9836512743209173
0.0;0.9899483680126863;0.9885776352584418;0.986474231022099
0.6666666666666666;0.9721221548757409;0.9721221548757409;0.9740266045138387
1.0;0.9927463346383976;0.9927463346383976;0.9950815004821999
0.0;0.9757873861160298;0.9757873861160298;0.9837270548378673
0.0;0.9804174065041475;0.9804174065041475;0.9903071119155585
0.0;0.9589203257487101;0.9594834923450221;0.9696780808793379
0.0;0.9919057871514835;0.9919057871514835;0.9869985106117343
0.6666666666666666;0.9733801607898974;0.9733801607898974;0.984095473048031
0.3333333333333333;0.9890818147679541;0.9890818147679541;0.9986942054872299
1.0;0.9858435125838841;0.9858435125838841;0.9937945619768219
0.6666666666666666;0.9821819719652769;0.9860340474765962;0.9953220011675447
0.3333333333333333;0.9939586094861803;0.9939586094861803;0.9939301990816276
0.3333333333333333;0.9919154065927774;0.9920376345251959;0.9730018902778318
0.0;0.9462567019493859;0.9462567019493859;0.9433067621752936
0.3333333333333333;0.9700217882753649;0.9700217882753649;0.9773519105329672
0.0;0.9732844306678496;0.9732844306678496;0.9706247749139025
0.0;0.992396417119933;0.992396417119933;0.9911858029927106
0.0;0.9776534700143892;0.9776534700143892;0.9800168670157983
0.3333333333333333;0.972214769395482;0.972214769395482;0.9761443570462123
0.3333333333333333;0.9750969572017002;0.9730323272089462;0.9608622680442237
0.6666666666666666;0.9898596079515016;0.9898596079515016;0.9854223647357447
0.3333333333333333;0.9662729804499012;0.9662729804499012;0.9590709914918442
0.0;0.974331623861122;0.974331623861122;0.9869483696407134
0.3333333333333333;0.9627913475372322;0.9893705409660896;0.9876940997814387
0.0;0.9574700848421044;0.9574700848421044;0.9660947567364596
0.0;0.9748863353855056;0.9748863353855056;0.9760964473303141
0.0;0.9209363055846913;0.9448437887866805;0.9536937677125724
0.0;0.9783435842631968;0.9783435842631968;0.9826365372094119
0.3333333333333333;0.9359689987520403;0.9359689987520403;0.9438918370950939
0.0;0.9740960716588855;0.9735959743394459;0.9660014486495822
0.0;0.9872391238698958;0.9872391238698958;0.9788611102850919
0.3333333333333333;0.9299706629633216;0.9299706629633216;0.9706451644426698
0.3333333333333333;0.9767467792001203;0.9767577378281403;0.9841642611197035
1.0;0.9927590468143771;0.9927590468143771;0.9883517397862084
0.0;0.9886409835061951;0.9841004809541587;0.9775253452554635
0.0;0.9872281569954009;0.9872281569954009;0.9937662196907148
0.3333333333333333;0.975561000896035;0.9732914076888155;0.9873133614694221
0.0;0.9697194205699432;0.9694604035211365;0.9796849527407854
0.3333333333333333;0.9196864943801134;0.9200912557009494;0.938162975150478
0.3333333333333333;0.9850559123327483;0.9850559123327483;0.9925331564468302
0.3333333333333333;0.9519991053558958;0.9519991053558958;0.9792288437793236
0.6666666666666666;0.9631841779010869;0.9631841779010869;0.978898804503388
0.0;0.99232303457253;0.99232303457253;0.9897111501184974
0.0;0.9692862187162453;0.9692862187162453;0.9726040446422638
0.0;0.981040379773972;0.981040379773972;0.9898724790596559
0.0;0.990266604077748;0.990266604077748;0.9940953748501707
