Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Max;bio_embedding_intrinsic__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Max;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max
3.5;0.9461238196513269;0.9461238196513269;0.9483730295131617;0.9545824790540499;0.9545824790540499;0.9584872755488286
3.0;0.9758759570829091;0.9758759570829091;0.975915438833246;0.9818929173067719;0.9818929173067719;0.9793914734394001
2.5;0.9479601407338709;0.9479601407338709;0.9481308131812402;0.9733382265247343;0.9733382265247343;0.9760327113513584
4.0;0.9709981712784275;0.9709981712784275;0.9713887166155112;0.9668115927292447;0.9668115927292447;0.9689444694934316
3.5;0.982448850030865;0.982448850030865;0.9841855913671708;0.9766234063782313;0.9766234063782313;0.9829485650562011
3.5;0.9305418238057586;0.9305418238057586;0.945947954868049;0.9416504739581664;0.9416504739581664;0.9503260339703236
3.0;0.9814237404284449;0.9814237404284449;0.9824876136884407;0.9755493544529248;0.9755493544529248;0.9797528477627702
2.5;0.9815707302159843;0.9815707302159843;0.9816245555093333;0.9863357557356666;0.9863357557356666;0.9884478151378558
4.0;0.9767324879702775;0.9767324879702775;0.9794219761636671;0.965354228454331;0.965354228454331;0.9697776081690378
3.5;0.9025915720019406;0.9144672473898651;0.9353840332427167;0.8881687214512324;0.9201943871345655;0.942046287100537
2.5;0.9150996374885262;0.9169103348243901;0.9252498640677476;0.9116635914767418;0.9149034262814909;0.9280403732675624
2.5;0.9694331559887411;0.9694331559887411;0.9697013141594691;0.964689521973435;0.964689521973435;0.9681248216381055
5.0;0.9967638618832079;0.9967638618832079;0.9958864458779664;0.9939236844619848;0.9939236844619848;0.9885452137292513
4.25;0.9657774897750876;0.9657774897750876;0.9669103444807851;0.9677380920076631;0.9677380920076631;0.9721801492561735
2.5;0.941897127085424;0.941897127085424;0.9516628132848551;0.957899985993514;0.957899985993514;0.9696280883793679
2.95;0.9703892391794287;0.9703892391794287;0.9706867248093328;0.9656189922557522;0.9656189922557522;0.9715560351175596
3.0;0.9853067123607548;0.9853067123607548;0.9853190925407765;0.9852711331510752;0.9852711331510752;0.9864732891729858
3.45;0.9884173430469162;0.9884173430469162;0.9882992364738534;0.9806028375310094;0.9806028375310094;0.9737211802120703
2.5;0.9734498762468803;0.9734498762468803;0.97348535534341;0.9758512872910704;0.9758512872910704;0.9788830059485497
0.5;0.9277863754617997;0.9277863754617997;0.9313464914989655;0.9481162666137509;0.9481162666137509;0.9468209110683331
4.5;0.9172122394413631;0.9172122394413631;0.9427705044083331;0.9158523880928993;0.9158523880928993;0.9414768495806142
2.0;0.9107830146850999;0.9107830146850999;0.91646311221698;0.9261120865831876;0.9261120865831876;0.9300308046158344
2.0;0.9313209372601013;0.9319026388920864;0.9322693059628325;0.9392026021505225;0.9397679769467105;0.9422124755156522
3.5;0.9884635724649992;0.9884635724649992;0.9895685947700783;0.9899498454332083;0.9899498454332083;0.9920007793112512
3.5;0.9775263595896916;0.9775263595896916;0.9789372457261656;0.9765225522385881;0.9765225522385881;0.978859768197532
4.0;0.9902970544768736;0.9902970544768736;0.9932966269500471;0.985623643062664;0.985623643062664;0.9926122168158028
3.5;0.9909057931023337;0.9909057931023337;0.9896584737284211;0.9871646034659598;0.9871646034659598;0.9885761738567796
4.0;0.9911558063094715;0.9911558063094715;0.991790129320652;0.9909901674128961;0.9909901674128961;0.9938072827357176
2.5;0.9299682628537173;0.9310881106546574;0.9433035032725595;0.9205432483441067;0.924928669939014;0.9427595854591219
3.0;0.9694492871294211;0.9694492871294211;0.9705594729708403;0.9689099444467852;0.9689099444467852;0.9693311569444909
3.0;0.9433325906163592;0.9433325906163592;0.9456364450532696;0.9457183951943389;0.9457183951943389;0.9514345141191204
3.0;0.9183264398783112;0.9183264398783112;0.9251405266744914;0.9280528465729561;0.9280528465729561;0.9324149980478965
1.0;0.88461439778004;0.88461439778004;0.8908093442462887;0.8958079143574684;0.8958079143574684;0.9147716159441562
2.0;0.9622691676077648;0.9622691676077648;0.9639456596143597;0.9552665431754621;0.9552665431754621;0.9559892584400511
2.0;0.8851856018741058;0.8851856018741058;0.9217082325217876;0.870378841493834;0.870378841493834;0.9073261084656016
4.5;0.9910819244025568;0.9910819244025568;0.9926329409529238;0.9845054878447772;0.9845054878447772;0.9901803438181545
4.0;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.9890650807905;0.9890650807905;0.9887254190175284;0.9914410126946726;0.9914410126946726;0.9879580960331639
3.0;0.9726967837656975;0.9726967837656975;0.975799088104024;0.9800531516711407;0.9800531516711407;0.983540596915929
4.15;0.9700760930722764;0.9700760930722764;0.9704213806781935;0.9609847443781669;0.9609847443781669;0.9617738001690317
2.5;0.931824448457175;0.931824448457175;0.9331192367797881;0.946662567226796;0.946662567226796;0.951371955930726
3.5;0.9761159198134121;0.9761159198134121;0.9729094041188465;0.9613126834201261;0.9613126834201261;0.9627445315691628
4.0;0.9193822283493778;0.9280444710532488;0.9374258073196081;0.9096034023020948;0.9240103198700813;0.9473740450163194
5.0;0.9898777888519696;0.9898777888519696;0.9871116591391027;0.9792315898492586;0.9792315898492586;0.9636985216394829
4.8;0.9952858731130588;0.9952858731130588;0.9958017765091131;0.9906069157776244;0.9906069157776244;0.995753898734037
0.0;0.8558196886701216;0.8558196886701216;0.8626428894971164;0.8473884105378131;0.8473884105378131;0.8717176061189512
4.6;0.9727114525554925;0.9727114525554925;0.9728173334125856;0.9781993757531326;0.9781993757531326;0.9801790990667867
3.0;0.9439470930356504;0.9439395858353711;0.9456977767107855;0.9492230658767937;0.9417547192077357;0.9477626582352157
2.7;0.9378746824384295;0.9378746824384295;0.9410796429229075;0.9403244212007451;0.9403244212007451;0.9478042732570868
3.6;0.9822090571964456;0.9822090571964456;0.9822335768996341;0.9871598577305736;0.9871598577305736;0.9882985712999631
3.75;0.9747582340638096;0.9747582340638096;0.9805613015268475;0.9711888921927869;0.9711888921927869;0.9801297228925432
3.65;0.9584886470627639;0.9584886470627639;0.9601251199227603;0.9467285508650172;0.9467285508650172;0.9508053935220613
0.0;0.9397974211372006;0.9397974211372006;0.9457482406052486;0.92249392306076;0.92249392306076;0.9500431239063695
3.0;0.9487579177243145;0.9487579177243145;0.9504386815412151;0.9312578678083479;0.9312578678083479;0.9529429812461253
4.75;0.9926701566094043;0.9926701566094043;0.9927348590473513;0.9896215751199493;0.9896215751199493;0.9877320232599425
3.6;0.989023600861896;0.989023600861896;0.9903495999557743;0.9893943089182617;0.9893943089182617;0.9933777233945813
3.5;0.9905738598034083;0.9905738598034083;0.9909785621135363;0.9892677523685599;0.9892677523685599;0.9919669429712605
2.75;0.9675606292808042;0.9675606292808042;0.9686636535352033;0.9744645031376807;0.9744645031376807;0.9774506711958569
5.0;0.9979081320597357;0.9979081320597357;0.9985123939904691;0.9863352446473083;0.9863352446473083;0.9881585411423875
4.0;0.9724071986057368;0.9735184494609233;0.9717406288596713;0.9556201247996579;0.9600758960023679;0.9604514052983979
3.0;0.944248664633883;0.944248664633883;0.9439538069905967;0.9180888941252989;0.9180888941252989;0.9074827372567354
3.5;0.9674693034700514;0.9674693034700514;0.973212820581011;0.968996695917273;0.968996695917273;0.97245411842418
3.35;0.9719860154453197;0.9719860154453197;0.9746818932164246;0.9655103944156793;0.9655103944156793;0.9715775504608938
3.2;0.9711508231883978;0.9711508231883978;0.976231502424717;0.9586972445938058;0.9586972445938058;0.9725483282415127
3.6;0.960422417686543;0.960422417686543;0.963621607393365;0.9611418404879623;0.9611418404879623;0.976490185722316
3.75;0.9602676172221916;0.9602676172221916;0.9606860272283422;0.9666489391750555;0.9666489391750555;0.9687928458122947
4.0;0.9791526592316179;0.9791526592316179;0.9886470900705376;0.9880327673370916;0.9880327673370916;0.9918819013543917
3.75;0.9839485584752771;0.9839485584752771;0.984546389958594;0.9854165825441106;0.9854165825441106;0.9856635858237015
3.5;0.9837167356233468;0.9837167356233468;0.9853629404644625;0.9773977338421973;0.9773977338421973;0.9814107927607502
3.5;0.9881003270843371;0.9881003270843371;0.9886700361888842;0.984111170470563;0.984111170470563;0.9820629256064906
4.25;0.9876936715960413;0.9876936715960413;0.9881034714121597;0.9897308339190629;0.9897308339190629;0.9916007916105095
0.0;0.8757188839162655;0.8757188839162655;0.8911778782400144;0.8800628139494694;0.8800628139494694;0.898319112152905
3.5;0.9764566151911377;0.9764566151911377;0.9764938710534541;0.9769599851802454;0.9769599851802454;0.9784113492238038
2.75;0.9516002920625724;0.9516002920625724;0.9594516299431287;0.9448530288231046;0.9448530288231046;0.9512671000340764
5.0;0.9901553115778438;0.9901553115778438;0.9918875779276397;0.9643049415745781;0.9643049415745781;0.9709439264649233
3.75;0.981256871264189;0.981256871264189;0.9816282699809555;0.980354705872457;0.980354705872457;0.9842198689927252
3.45;0.9734832166804285;0.9734832166804285;0.9736007908036236;0.9651341492169976;0.9651341492169976;0.9677769666224582
3.0;0.9741346497523563;0.9741346497523563;0.9754868764097625;0.9925209654198908;0.9925209654198908;0.9920586615792436
2.25;0.9171818939372304;0.9171818939372304;0.9335799130017159;0.8824428393285799;0.8824428393285799;0.921158551346746
3.25;0.936423373780613;0.936423373780613;0.9425187180266911;0.9443156502360833;0.9443156502360833;0.9487518782111508
4.2;0.9743374509402367;0.9743374509402367;0.9755417322132655;0.967744955941326;0.967744955941326;0.9731032627198305
4.25;0.989948504578129;0.989948504578129;0.9860055039364385;0.9910758315929598;0.9910758315929598;0.9890886902788891
4.4;0.9921300566644298;0.9921300566644298;0.9931172272873322;0.9823420991446672;0.9823420991446672;0.9848767990099659
2.5;0.9413876520539621;0.9413876520539621;0.9473630208865318;0.9449686187417802;0.9449686187417802;0.9520874248375889
1.75;0.9434049329149717;0.9434049329149717;0.9460190823320359;0.9357240440189251;0.9357240440189251;0.9443885525302411
3.5;0.9725160377443023;0.9725160377443023;0.9728845331935341;0.9703995969671869;0.9703995969671869;0.9728534498038849
3.5;0.9859075621309601;0.9859075621309601;0.9871057918812204;0.98795304391102;0.98795304391102;0.9872510423463338
5.0;0.9999999999999996;0.9999999999999996;0.9998688041327524;1.0000000000000002;1.0000000000000002;0.9961188405767298
3.95;0.9887732034452406;0.9887732034452406;0.9893979723205848;0.9887377775942444;0.9887377775942444;0.9895268203061383
3.5;0.9756945331466802;0.9756945331466802;0.9776486380581318;0.9506203436348709;0.9506203436348709;0.9623277304863471
3.25;0.9084843916121008;0.9084843916121008;0.9268814184654159;0.8923830195625033;0.8923830195625033;0.9294363974781084
4.5;0.9570923210509088;0.9570923210509088;0.9563318678378635;0.9508006537293211;0.9508006537293211;0.956132732979618
0.0;0.8865983923001045;0.8865983923001045;0.8992890068638704;0.8601274128186993;0.8601274128186993;0.8846468068942264
3.1;0.9705010930574398;0.9705010930574398;0.9706144687521031;0.962784168292185;0.962784168292185;0.9629450838575221
3.5;0.9873837557856432;0.9873837557856432;0.9883968347132261;0.981632459892477;0.981632459892477;0.9863029631238048
4.25;0.9917616178293872;0.9917616178293872;0.9921137287503698;0.9915817713108347;0.9915817713108347;0.9935180131326723
2.75;0.9023387065581151;0.90338347718492;0.9212801414154681;0.9007924009120011;0.9062219527393741;0.9268728608102179
3.5;0.936157617054293;0.936157617054293;0.954765093977068;0.9329416075193782;0.9329416075193782;0.9617920596083882
4.5;0.9839493832611732;0.9839493832611732;0.9898513211242578;0.9875203387553526;0.9875203387553526;0.9933720127031999
3.5;0.980337840356121;0.980337840356121;0.9814735521460584;0.9855474257276166;0.9855474257276166;0.9846036145858529
2.9;0.9655310021548087;0.9655310021548087;0.9677745142281843;0.9686056196909429;0.9686056196909429;0.974537809515031
3.0;0.9734336301172044;0.9734336301172044;0.9752612450627836;0.9419508713918211;0.9419508713918211;0.937114159249533
3.0;0.9760352675332971;0.9760352675332971;0.9777909698234544;0.9655038750562007;0.9655038750562007;0.9726275171251721
3.0;0.9417684820952171;0.9417684820952171;0.9461741705778951;0.9478473551441393;0.9478473551441393;0.9553157828730012
4.0;0.9131739236858393;0.9145927962415272;0.9402932719130981;0.9058480142937421;0.9087030083075981;0.9422695540304998
0.0;0.8490991812518864;0.8490991812518864;0.8611622485111117;0.8554648261989231;0.8554648261989231;0.8931300218124465
3.75;0.9585771687851793;0.9585771687851793;0.9647145594901813;0.9419021817166304;0.9419021817166304;0.9586423321578593
3.0;0.9953909079938598;0.9953909079938598;0.995569725165081;0.9968345953112133;0.9968345953112133;0.9947702096087381
2.5;0.9280557178873049;0.9280557178873049;0.9325931099794096;0.9592725267267964;0.9592725267267964;0.9682963366016373
3.5;0.9781636260098;0.9781636260098;0.9792353122419803;0.9760662777411689;0.9760662777411689;0.9817933558016733
4.0;0.9623319401688639;0.9623319401688639;0.9611769682418917;0.961953053472639;0.961953053472639;0.9630407213192063
4.5;0.9806713657369698;0.9806713657369698;0.9809078817426802;0.9624177736506071;0.9624177736506071;0.9629016568127329
3.5;0.9883919649786297;0.9883919649786297;0.990142549936397;0.9796264447530626;0.9796264447530626;0.976838086330322
2.5;0.9381099926136149;0.9381099926136149;0.9432611647341171;0.9375564257301943;0.9375564257301943;0.9548760268234455
3.75;0.9853211441406928;0.9853211441406928;0.9878484804542552;0.9828682297481734;0.9828682297481734;0.9871234414929128
3.5;0.9677535984741321;0.9677535984741321;0.9701272301360863;0.9541279132313925;0.9541279132313925;0.9639023492005556
3.0;0.9614609397677929;0.9614609397677929;0.9614556202610323;0.9565352844276438;0.9565352844276438;0.9604206704273675
3.9;0.9701290807979651;0.9701290807979651;0.9722776050340668;0.9718679028806684;0.9718679028806684;0.970052997197485
3.25;0.9609269055145803;0.9609269055145803;0.9624865964303663;0.9564104734027503;0.9564104734027503;0.9589049597612149
3.75;0.9959499687389588;0.9959499687389588;0.9962023006948069;0.9947049615691919;0.9947049615691919;0.9961931378989829
3.4;0.9231296056452938;0.9231296056452938;0.9352635798138755;0.9292002961144893;0.9292002961144893;0.9435886885360644
4.75;0.992173263775921;0.992173263775921;0.9929592377369565;0.9876486551585818;0.9876486551585818;0.9897906627774609
3.5;0.9716952327233671;0.9716952327233671;0.9735770050980662;0.9626151316021047;0.9626151316021047;0.9655596999159639
3.75;0.8989279439079046;0.8989279439079046;0.9202024219734952;0.8916444562355099;0.8916444562355099;0.9216889350359674
3.25;0.9460868494140096;0.9460868494140096;0.9475017765652184;0.948253986681071;0.948253986681071;0.9543503111624959
0.5;0.8570114908670224;0.8680927769666343;0.9051850999137846;0.8446001422201688;0.8566624172616801;0.9058116316391034
0.5;0.9373819970526193;0.9373819970526193;0.9373819970526194;0.9420344661845795;0.9420344661845795;0.9441709165617856
3.75;0.9817455312242404;0.9817455312242404;0.9834236707025533;0.9726998884231169;0.9726998884231169;0.9764594583386471
3.25;0.9666402883720415;0.9666402883720415;0.9696398039697696;0.9735100780403294;0.9735100780403294;0.9799929383000084
2.5;0.9239328520943343;0.9239328520943343;0.9259407939011669;0.9093169112900139;0.9093169112900139;0.9243474571787657
4.95;0.992572744387171;0.9929901416586424;0.9933553930007619;0.9904019084597112;0.9905353017677229;0.9908822654692575
0.0;0.907555768412412;0.9073916443798955;0.9177614884339036;0.8937044852671994;0.8942503602059374;0.920910344337304
3.4;0.9888593065192238;0.9888593065192238;0.9893169107351564;0.9892129480382593;0.9892129480382593;0.9900721112863827
3.0;0.9769164622992598;0.9769164622992598;0.9793212909353041;0.9701996590285361;0.9701996590285361;0.9743398873943484
3.5;0.9661094427234016;0.9672825445899272;0.9715041820052626;0.9475590605671323;0.9481306173532932;0.9621144679295254
4.25;0.9929627161092515;0.9929627161092515;0.9930653335193872;0.9897736325712121;0.9897736325712121;0.9903954653633413
3.0;0.9989827293671808;0.9985774767474268;0.9983900551477707;0.9995791492004586;0.9978783613216126;0.9976766032595333
3.9;0.9818815204635872;0.9818815204635872;0.9843055387404528;0.9823476301627376;0.9823476301627376;0.9882076978434023
3.25;0.9166649649121151;0.9166649649121151;0.9226004964591492;0.9220353538390121;0.9220353538390121;0.9437314538832222
3.0;0.9217328327412943;0.9217328327412943;0.9287885088652482;0.9239867525288794;0.9239867525288794;0.9392012608565943
3.5;0.9784207140740181;0.9784207140740181;0.9791530701858764;0.9636287500211934;0.9636287500211934;0.9672358366421765
3.25;0.9687975575422261;0.9687975575422261;0.9722997571787189;0.9561757881413149;0.9561757881413149;0.9704902741216075
4.45;NaN;NaN;NaN;NaN;NaN;NaN
1.5;0.9107893994817075;0.9107893994817075;0.9507888812830466;0.9117349197146682;0.9117349197146682;0.9458978863814864
3.0;0.9298275516292404;0.9298275516292404;0.9425208187698557;0.9414852239433221;0.9414852239433221;0.9577215052500682
3.25;0.9753748496417467;0.9753748496417467;0.9754073918736841;0.9847192077660418;0.9847192077660418;0.9862987158551582
3.9;0.9890463668204175;0.9890463668204175;0.9894697426317922;0.9871376841474758;0.9871376841474758;0.9871260390557898
2.9;0.944712553239247;0.944712553239247;0.9482882753257489;0.9603739056722863;0.9603739056722863;0.9672578395167746
2.0;0.893727782790965;0.893727782790965;0.8966935794581403;0.8910899402176627;0.8910899402176627;0.9063736638344231
3.75;0.9758337499101737;0.9758337499101737;0.9772447102880477;0.9737160476572978;0.9737160476572978;0.9764171711231926
3.0;0.9747992102865313;0.9747992102865313;0.976867101543401;0.9690661994110994;0.9690661994110994;0.9717093497121334
3.0;0.9657423356524808;0.9657423356524808;0.967446038212792;0.9703086360574746;0.9703086360574746;0.9764824221889691
1.5;0.8635636553135199;0.8635636553135199;0.879963830259214;0.9086872155660758;0.9086872155660758;0.9209329892307241
2.4;0.9464421406476333;0.9464421406476333;0.9482148039199082;0.9495509802873916;0.9495509802873916;0.9613538414981175
3.0;0.9766817820269689;0.9766817820269689;0.9775237894157498;0.9805635548128838;0.9805635548128838;0.9842817966554301
0.0;0.863856826660765;0.863856826660765;0.8732770401450053;0.8629861977360953;0.8629861977360953;0.8819106098932513
3.5;0.9433636383050329;0.9433636383050329;0.9446543585562549;0.9623622564607011;0.9623622564607011;0.9636291897689337
3.5;0.9929384355515405;0.9929384355515405;0.9929668418359401;0.9923589401115687;0.9923589401115687;0.9934652568619905
3.75;0.9753706896900777;0.9753706896900777;0.9796220883758202;0.9690926902454349;0.9690926902454349;0.9802669024173536
4.9;0.9936859509575536;0.9936859509575536;0.9937738941953775;0.9946438608949169;0.9946438608949169;0.9956203072737504
1.25;0.9285938394865773;0.930629922900514;0.9385549110293347;0.9053955385443032;0.9104801528495313;0.9324470155427109
3.0;0.9759199501138844;0.9759199501138844;0.9798337940934084;0.9763886329923545;0.9763886329923545;0.9809443743587486
3.75;0.942844478217775;0.942844478217775;0.9359497034827716;0.9424152476433237;0.9424152476433237;0.947123364885771
2.0;0.9152105023877473;0.9152105023877473;0.9215821953325077;0.8791002512050162;0.8791002512050162;0.901235271473073
3.0;0.9653082975177406;0.9653082975177406;0.9653953154938246;0.9729969610967777;0.9729969610967777;0.9753664221109198
3.0;0.8944727718235109;0.8944727718235109;0.9161174579587796;0.8957852660808258;0.8957852660808258;0.9273556385806245
2.1;0.942696130385249;0.942696130385249;0.9452036690108394;0.9437433393965794;0.9437433393965794;0.9476705472192691
