Human;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-none_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-biosses_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-blagec2019_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-none_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-biosses_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-blagec2019_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-none_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-biosses_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-blagec2019_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-none_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-biosses_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-blagec2019_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-default_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-none_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-biosses_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-blagec2019_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-none
2.5;0.5185205578103016;0.6128596958331192;0.6128596958331192;0.6128596958331192;0.35;0.45;0.45;0.45;0.445714792109613;0.5668779588796683;0.5668779588796683;0.5668779588796683;0.5596076618303937;0.6298699152459305;0.6298699152459305;0.6298699152459305;0.5185205578103016;0.6128596958331192;0.6128596958331192;0.6128596958331192
3.0;0.4778452249925268;0.8057913191918514;0.8057913191918514;0.8057913191918514;0.41666666666666674;0.6666666666666667;0.6666666666666667;0.6666666666666667;0.45429620206247046;0.7732312622930356;0.7732312622930356;0.7732312622930356;0.49662923640570666;0.8229442971538115;0.8229442971538115;0.8229442971538115;0.4778452249925268;0.8057913191918514;0.8057913191918514;0.8057913191918514
0.0;0.4958388248872941;0.5561697793277843;0.5561697793277843;0.5561697793277843;0.13801311186847084;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.3598120397055477;0.39277679973270113;0.39277679973270113;0.39277679973270113;0.5676968745954188;0.6393009048925976;0.6393009048925976;0.6393009048925976;0.49583882488729397;0.5561697793277843;0.5561697793277843;0.5561697793277843
4.25;0.7839682083024888;0.8604132005879607;0.8247302780629039;0.8604132005879607;0.7698003589195012;0.7863570994927849;0.7698003589195012;0.7863570994927849;0.7764132981958751;0.8348647334500339;0.805622742296632;0.8348647334500339;0.7886416614540432;0.8705526516064478;0.8327055434347506;0.8705526516064478;0.7839682083024888;0.8604132005879609;0.824730278062904;0.8604132005879609
3.0;0.8243667937950897;0.8565208592017995;0.8565208592017995;0.8565208592017995;0.6471502289294341;0.6305926250944657;0.6305926250944657;0.6305926250944657;0.7722366846978171;0.7829502052578458;0.7829502052578458;0.7829502052578458;0.850068911815751;0.8941666956158617;0.8941666956158617;0.8941666956158617;0.8243667937950897;0.8565208592017995;0.8565208592017995;0.8565208592017995
3.0;0.7837958328398091;0.8570996936299657;0.8570996936299657;0.8570996936299657;0.67700320038633;0.710046946804693;0.710046946804693;0.710046946804693;0.7491951704245936;0.8170449558500024;0.8170449558500024;0.8170449558500024;0.8006262644004435;0.8732796704023367;0.8732796704023367;0.8732796704023367;0.7837958328398091;0.8570996936299657;0.8570996936299657;0.8570996936299657
4.0;0.7436233757052608;0.7888081399328428;0.7888081399328428;0.7888081399328428;0.6262242910851494;0.6210590034081188;0.6210590034081188;0.6210590034081188;0.687606059177248;0.7266474960658377;0.7266474960658377;0.7266474960658377;0.7817487757085902;0.8288327068834862;0.8288327068834862;0.8288327068834862;0.7436233757052608;0.7888081399328428;0.7888081399328428;0.7888081399328428
0.0;0.5228318838020034;0.5963781658558278;0.5963781658558278;0.5963781658558278;0.23529411764705882;0.2898550724637681;0.2898550724637681;0.2898550724637681;0.4413429860833786;0.5288295140183938;0.5288295140183938;0.5288295140183938;0.5656214254754474;0.6202184712783028;0.6202184712783028;0.6202184712783028;0.5228318838020034;0.5963781658558278;0.5963781658558278;0.5963781658558278
3.5;0.7393968940188805;0.8551246611668264;0.8551246611668264;0.8551246611668264;0.6374011242825941;0.7377180261163282;0.7377180261163282;0.7377180261163282;0.7047444282907477;0.8207184352021057;0.8207184352021057;0.8207184352021057;0.7537071216486674;0.868603558424523;0.868603558424523;0.868603558424523;0.7393968940188805;0.8551246611668263;0.8551246611668263;0.8551246611668263
1.0;0.5443134997494785;0.6372251120304867;0.6372251120304867;0.6504661131157777;0.2946278254943948;0.36380343755449945;0.36380343755449945;0.36380343755449945;0.4172410923227548;0.5164293216108896;0.5164293216108896;0.5209834273760864;0.6269007081121523;0.7088754753950708;0.7088754753950708;0.729810074942067;0.5443134997494785;0.6372251120304867;0.6372251120304867;0.6504661131157777
0.0;0.5772453104857903;0.6254457656763529;0.6254457656763529;0.6254457656763529;0.22222222222222227;0.2553769592276246;0.2553769592276246;0.2553769592276246;0.44296166287993405;0.4916036875836845;0.4916036875836845;0.4916036875836845;0.6407817623882303;0.6872379544607858;0.6872379544607858;0.6872379544607858;0.5772453104857901;0.6254457656763527;0.6254457656763527;0.6254457656763527
1.5;0.5862014890282806;0.608660050048984;0.608660050048984;0.608660050048984;0.5161854012087639;0.5161854012087639;0.5161854012087639;0.5161854012087639;0.5467995414543563;0.5603587680598984;0.5603587680598984;0.5603587680598984;0.6141049877664635;0.6403092210249345;0.6403092210249345;0.6403092210249345;0.5862014890282806;0.608660050048984;0.608660050048984;0.608660050048984
3.6;0.6824786892798959;0.772678917218533;0.772678917218533;0.772678917218533;0.5789473684210525;0.6842105263157894;0.6842105263157894;0.6842105263157894;0.6425942436796589;0.7442951353791518;0.7442951353791518;0.7442951353791518;0.7001971257105659;0.7828366757193896;0.7828366757193896;0.7828366757193896;0.6824786892798959;0.772678917218533;0.772678917218533;0.772678917218533
3.0;0.8209812497917531;0.8843330678377472;0.8843330678377472;0.8843330678377472;0.7570332986102252;0.7777777777777779;0.7777777777777779;0.7777777777777779;0.8014691484305874;0.8558152488453109;0.8558152488453109;0.8558152488453109;0.8311074310521348;0.9009081001240272;0.9009081001240272;0.9009081001240272;0.8209812497917531;0.8843330678377472;0.8843330678377472;0.8843330678377472
3.0;0.7915875565547168;0.8702667817843688;0.8702667817843688;0.8702667817843688;0.694022093788567;0.7699188535494524;0.7699188535494524;0.7699188535494524;0.7554770636284773;0.8343832490333625;0.8343832490333625;0.8343832490333625;0.8127566806248203;0.8867697269221367;0.8867697269221367;0.8867697269221367;0.7915875565547168;0.8702667817843688;0.8702667817843688;0.8702667817843688
5.0;0.9393159033805432;0.9400886460292015;0.9400886460292015;0.9400886460292015;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.9180872774064845;0.9189968458248718;0.9189968458248718;0.9189968458248718;0.9513084432562244;0.9516161745337604;0.9516161745337604;0.9516161745337604;0.939315903380543;0.9400886460292015;0.9400886460292015;0.9400886460292015
3.5;0.5435301733961883;0.7022947325004685;0.7022947325004685;0.7022947325004685;0.4383570037596046;0.6262242910851494;0.6262242910851494;0.6262242910851494;0.5041276296414655;0.6751150947094002;0.6751150947094002;0.6751150947094002;0.5610168268415798;0.7127595642653627;0.7127595642653627;0.7127595642653627;0.5435301733961883;0.7022947325004685;0.7022947325004685;0.7022947325004685
0.0;0.3346363051159849;0.4311709233221219;0.4311709233221219;0.4311709233221219;0.20180183819889375;0.20180183819889375;0.20180183819889375;0.20180183819889375;0.27794638826954843;0.3612682976403673;0.3612682976403673;0.3612682976403673;0.3697517480856088;0.4563616281571537;0.4563616281571537;0.4563616281571537;0.3346363051159849;0.4311709233221219;0.4311709233221219;0.4311709233221219
4.0;0.7167125472014167;0.7534366172659898;0.7534366172659898;0.7534366172659898;0.629940788348712;0.6482037235521644;0.6482037235521644;0.6482037235521644;0.6671909257606237;0.7026863778769565;0.7026863778769565;0.7026863778769565;0.7546921352087769;0.7828026012067129;0.7828026012067129;0.7828026012067129;0.7167125472014167;0.7534366172659899;0.7534366172659899;0.7534366172659899
4.5;0.8979140836782766;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.8685990362153793;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.892015912756833;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.8993445106843008;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.8979140836782766;0.9660917830792959;0.9660917830792959;0.9660917830792959
3.0;0.7681428459711186;0.8432796945073502;0.8432796945073502;0.8432796945073502;0.6666666666666666;0.720603758577672;0.720603758577672;0.720603758577672;0.7438791494495935;0.8132504867037953;0.8132504867037953;0.8132504867037953;0.7755646975237145;0.8522837425882926;0.8522837425882926;0.8522837425882926;0.7681428459711186;0.8432796945073502;0.8432796945073502;0.8432796945073502
3.5;0.7356049702092508;0.7984189979029153;0.7984189979029153;0.7984189979029153;0.68350674260132;0.74564371920144;0.74564371920144;0.74564371920144;0.7201559773122767;0.7849925964627829;0.7849925964627829;0.7849925964627829;0.7419832481650174;0.803587715013904;0.803587715013904;0.803587715013904;0.7356049702092508;0.7984189979029153;0.7984189979029153;0.7984189979029153
4.0;0.8691984487402336;0.9197743844978521;0.9197743844978521;0.9197743844978521;0.8314971796756813;0.8939165274178948;0.8939165274178948;0.8939165274178948;0.8567915359052956;0.9120972619727222;0.9120972619727222;0.9120972619727222;0.873975003537392;0.9216861911301167;0.9216861911301167;0.9216861911301167;0.8691984487402336;0.9197743844978521;0.9197743844978521;0.9197743844978521
3.0;0.8320502943378437;0.9439449502700142;0.9439449502700142;0.9439449502700142;0.8320502943378437;0.894427190999916;0.894427190999916;0.894427190999916;0.8320502943378437;0.9233375330267183;0.9233375330267183;0.9233375330267183;0.8320502943378437;0.9528817974788915;0.9528817974788915;0.9528817974788915;0.8320502943378437;0.9439449502700142;0.9439449502700142;0.9439449502700142
3.0;0.7591665488992658;0.7905033044825961;0.7747159704462779;0.7905033044825961;0.6205463669167962;0.6205463669167962;0.6205463669167962;0.6205463669167962;0.7259053088761821;0.7493291093765259;0.7373272925074229;0.7493291093765259;0.772531122012154;0.8057059190197144;0.7891202601359499;0.8057059190197144;0.7591665488992658;0.7905033044825961;0.7747159704462779;0.7905033044825961
3.5;0.8018314298323328;0.9044485971262639;0.9044485971262639;0.9044485971262639;0.7526178090063818;0.8362420100070909;0.8362420100070909;0.8362420100070909;0.7754487418508235;0.8871189383274546;0.8871189383274546;0.8871189383274546;0.8183588370917815;0.9100545284056989;0.9100545284056989;0.9100545284056989;0.8018314298323328;0.9044485971262639;0.9044485971262639;0.9044485971262639
2.5;0.6062436381972853;0.7561054214986146;0.7561054214986146;0.7561054214986146;0.2326210525996177;0.3256694736394648;0.3256694736394648;0.3256694736394648;0.49916531138833775;0.6657368744950658;0.6657368744950658;0.6657368744950658;0.6501172749747537;0.7855626279162042;0.7855626279162042;0.7855626279162042;0.6062436381972853;0.7561054214986146;0.7561054214986146;0.7561054214986146
3.5;0.7437105418475599;0.8625910067641148;0.8299304682509911;0.8625910067641148;0.6790997501017323;0.7761140001162655;0.7761140001162655;0.7761140001162655;0.7150827635098004;0.8328385153365415;0.8119910640791224;0.8328385153365415;0.7585583345102519;0.8746930065297024;0.8367032461640624;0.8746930065297024;0.7437105418475599;0.8625910067641148;0.8299304682509911;0.8625910067641148
3.5;0.5974144225989186;0.6851196381460385;0.6851196381460385;0.6851196381460385;0.31814238148788887;0.38177085778546666;0.38177085778546666;0.38177085778546666;0.5481181537160911;0.6365350074300946;0.6365350074300946;0.6365350074300946;0.6212522659343218;0.7070521448040192;0.7070521448040192;0.7070521448040192;0.5974144225989186;0.6851196381460385;0.6851196381460385;0.6851196381460385
3.0;0.7075888177430976;0.7632915186479196;0.7632915186479196;0.7201171010205756;0.5673665146135802;0.6390096504226938;0.6390096504226938;0.59336610396393;0.6776328556719727;0.7375623887806914;0.7375623887806914;0.6934814453582221;0.7204503386948031;0.7738003276610385;0.7738003276610385;0.7310297848433148;0.7075888177430976;0.7632915186479196;0.7632915186479196;0.7201171010205756
4.5;0.5707034295939256;0.681419133117908;0.681419133117908;0.681419133117908;0.3202563076101743;0.4803844614152615;0.4803844614152615;0.4803844614152615;0.4923615803334157;0.6149465327323752;0.6149465327323752;0.6149465327323752;0.6027952060410035;0.7088508803730758;0.7088508803730758;0.7088508803730758;0.5707034295939256;0.681419133117908;0.681419133117908;0.681419133117908
2.5;0.6388840798204548;0.696794871571543;0.6654637823173368;0.696794871571543;0.44;0.48;0.48;0.48;0.5740846440554923;0.6293290600689146;0.6082281554783527;0.6293290600689146;0.669956045698206;0.7263182675697097;0.6916833545058422;0.7263182675697097;0.6388840798204548;0.696794871571543;0.6654637823173368;0.696794871571543
3.5;0.6860205360706315;0.8106174117597729;0.7890351494722562;0.8106174117597729;0.600099198148979;0.600099198148979;0.600099198148979;0.600099198148979;0.6596334435990485;0.7531650310437705;0.7352260774806996;0.7531650310437705;0.696812316607261;0.8310266100335761;0.8088893042853887;0.8310266100335761;0.6860205360706315;0.8106174117597729;0.7890351494722562;0.8106174117597729
