Human;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Jaccard_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;BlockDistance_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Levenshtein_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Qgram_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;LiMixed_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none
1.8;0.1111111111111111;0.1111111111111111;0.1860465407371521;0.1860465407371521;0.3131868131868132;0.30219780219780223;0.2222222222222222;0.2222222222222222;0.31547619047619047;0.3035714285714286;0.16946930596096454;0.16946930596096454
3.6;0.18518518518518517;0.17857142857142858;0.2857142686843872;0.2857142686843872;0.3656716417910447;0.3656716417910447;0.35714285714285715;0.3333333333333333;0.31355932203389836;0.30508474576271183;0.25748519112671353;0.2521451489020817
2.0;0.12121212121212122;0.11428571428571428;0.19512194395065308;0.19512194395065308;0.23699421965317924;0.22543352601156075;0.2857142857142857;0.26666666666666666;0.20363636363636362;0.1963636363636364;0.1549338930186106;0.148887505842486
2.4;0.18604651162790697;0.18604651162790697;0.36666667461395264;0.36666667461395264;0.34065934065934067;0.34065934065934067;0.47058823529411764;0.47058823529411764;0.4170854271356784;0.4170854271356784;0.3092352005037342;0.3092352005037342
3.4;0.13043478260869565;0.13043478260869565;0.2222222089767456;0.2222222089767456;0.19999999999999996;0.1703703703703704;0.42857142857142855;0.42857142857142855;0.1797752808988764;0.1685393258426966;0.24117759991699078;0.24117759991699078
3.0;0.1794871794871795;0.1794871794871795;0.2641509175300598;0.2641509175300598;0.32547169811320753;0.3160377358490566;0.3684210526315789;0.3684210526315789;0.3753501400560224;0.3697478991596639;0.2896639189862068;0.2896639189862068
4.0;0.16666666666666666;0.16666666666666666;0.27027028799057007;0.27027028799057007;0.3049645390070922;0.2978723404255319;0.3125;0.3125;0.31707317073170727;0.31707317073170727;0.2972309783453096;0.2972309783453096
4.0;0.2727272727272727;0.16666666666666666;0.41379308700561523;0.27586209774017334;0.32258064516129037;0.29032258064516125;0.6;0.4;0.38743455497382195;0.2931937172774869;0.42360678582905004;0.349071186579057
3.4;0.2857142857142857;0.2857142857142857;0.41025638580322266;0.41025638580322266;0.2802197802197802;0.2582417582417582;0.5714285714285714;0.5714285714285714;0.40727272727272723;0.4;0.40183418473575844;0.40183418473575844
3.4;0.2857142857142857;0.125;0.4285714030265808;0.2142857313156128;0.34444444444444444;0.3222222222222222;0.46153846153846156;0.23076923076923078;0.40476190476190477;0.2857142857142857;0.44459700397507596;0.3334096064759108
3.0;0.04;0.04;0.07407408952713013;0.07407408952713013;0.18888888888888888;0.16666666666666663;0.08333333333333333;0.08333333333333333;0.15555555555555556;0.12222222222222223;0.09739936339613212;0.09739936339613212
2.0;0.125;0.0;0.2222222089767456;0.0;0.3783783783783784;0.3648648648648649;0.2857142857142857;0.0;0.3089430894308943;0.22764227642276424;0.26780672113584647;0.307692289352417
3.8;0.3103448275862069;0.3;0.4390243887901306;0.4390243887901306;0.5235294117647059;0.5058823529411764;0.6;0.6;0.5655172413793104;0.5655172413793104;0.4506051991936153;0.44550416778006924
3.4;0.20588235294117646;0.19444444444444445;0.3478260636329651;0.30434781312942505;0.2941176470588235;0.2823529411764706;0.3888888888888889;0.3684210526315789;0.4525993883792049;0.4464831804281345;0.3099466643841334;0.30183356589688315
2.0;0.037037037037037035;0.037037037037037035;0.06896549463272095;0.06896549463272095;0.21818181818181814;0.19999999999999996;0.07142857142857142;0.07142857142857142;0.25339366515837103;0.25339366515837103;0.09126983795847211;0.09126983795847211
4.0;0.2692307692307692;0.2222222222222222;0.42424243688583374;0.3636363744735718;0.43262411347517726;0.4184397163120568;0.5;0.42857142857142855;0.4;0.3833333333333333;0.4229321120871788;0.3922751451129305
3.2;0.30303030303030304;0.2571428571428571;0.4399999976158142;0.3999999761581421;0.4864864864864865;0.48198198198198194;0.625;0.5625;0.5495750708215297;0.5439093484419264;0.43411099349092686;0.4061533973962731
2.2;0.08571428571428572;0.05555555555555555;0.1463414430618286;0.09756100177764893;0.20394736842105265;0.1842105263157895;0.1875;0.125;0.1875;0.1527777777777778;0.11995026028870365;0.09330017074425234
3.0;0.16981132075471697;0.16981132075471697;0.29411762952804565;0.29411762952804565;0.37890625;0.375;0.3;0.3;0.36853932584269666;0.3640449438202247;0.27023687548277814;0.27023687548277814
2.0;0.1111111111111111;0.10909090909090909;0.17142856121063232;0.17142856121063232;0.29966329966329963;0.2895622895622896;0.25;0.25;0.3504761904761905;0.3466666666666667;0.18901860342536825;0.18762993909150613
0.6;0.13333333333333333;0.13333333333333333;0.19672131538391113;0.19672131538391113;0.2232142857142857;0.21875;0.25;0.25;0.2966292134831461;0.2921348314606742;0.19477420253586217;0.19477420253586217
3.2;0.17142857142857143;0.17142857142857143;0.2978723645210266;0.2978723645210266;0.2865168539325843;0.2640449438202247;0.3333333333333333;0.3333333333333333;0.30819672131147546;0.3016393442622951;0.26508900796611545;0.26508900796611545
3.6;0.25;0.25;0.3999999761581421;0.3999999761581421;0.4736842105263158;0.4736842105263158;0.6;0.6;0.4716981132075472;0.4716981132075472;0.37879869108852343;0.37879869108852343
1.0;0.07894736842105263;0.07894736842105263;0.13333332538604736;0.13333332538604736;0.2134831460674157;0.2078651685393258;0.16666666666666666;0.16666666666666666;0.24332344213649848;0.24332344213649848;0.10497097807744858;0.10497097807744858
1.8;0.1590909090909091;0.15555555555555556;0.23333334922790527;0.23333334922790527;0.24911032028469748;0.22775800711743777;0.4117647058823529;0.4117647058823529;0.29539951573849876;0.27602905569007263;0.19686285611675083;0.19476805902129068
2.8;0.09090909090909091;0.08888888888888889;0.1454545259475708;0.1454545259475708;0.27155172413793105;0.2586206896551724;0.18181818181818182;0.18181818181818182;0.19240506329113927;0.18734177215189873;0.13362421292163804;0.13206100590715075
2.8;0.02040816326530612;0.02040816326530612;0.03636366128921509;0.03636366128921509;0.2649253731343284;0.26119402985074625;0.045454545454545456;0.045454545454545456;0.17633410672853833;0.17633410672853833;0.020145574100634507;0.020145574100634507
1.8;0.08620689655172414;0.06666666666666667;0.19178080558776855;0.16438359022140503;0.26712328767123283;0.26027397260273977;0.20833333333333334;0.16666666666666666;0.25979381443298966;0.24329896907216497;0.12716958821561197;0.11000425434482557
1.8;0.0784313725490196;0.07692307692307693;0.20895522832870483;0.1791045069694519;0.34042553191489366;0.3361702127659575;0.16666666666666666;0.16;0.28639618138424816;0.26252983293556087;0.12210405839950111;0.12062262169953443
2.6;0.2222222222222222;0.17857142857142858;0.3529411554336548;0.29411762952804565;0.3828571428571429;0.3828571428571429;0.46153846153846156;0.38461538461538464;0.5054151624548737;0.5054151624548737;0.32241572741024094;0.2914070437629388
1.4;0.0625;0.0625;0.11764705181121826;0.11764705181121826;0.27192982456140347;0.23684210526315785;0.125;0.125;0.18834080717488788;0.179372197309417;0.10240381560241901;0.10240381560241901
3.0;0.17857142857142858;0.13793103448275862;0.2777777910232544;0.2222222089767456;0.3445945945945946;0.33783783783783783;0.35714285714285715;0.2857142857142857;0.26050420168067223;0.23529411764705888;0.28964846039766967;0.25899149342342137
0.6;0.08333333333333333;0.08163265306122448;0.13793104887008667;0.13793104887008667;0.28136882129277563;0.2585551330798479;0.2;0.2;0.2249388753056235;0.2102689486552567;0.10537271999809071;0.10416567291003352
1.8;0.16666666666666666;0.16666666666666666;0.2777777910232544;0.2777777910232544;0.30612244897959184;0.29931972789115646;0.29411764705882354;0.29411764705882354;0.31851851851851853;0.3037037037037037;0.2733502689316999;0.2733502689316999
3.0;0.20512820512820512;0.20512820512820512;0.3333333134651184;0.3333333134651184;0.23529411764705888;0.2262443438914027;0.5714285714285714;0.5714285714285714;0.3653250773993808;0.3653250773993808;0.34738715985351315;0.34738715985351315
3.0;0.1590909090909091;0.1590909090909091;0.2769230604171753;0.2769230604171753;0.2585551330798479;0.2585551330798479;0.2916666666666667;0.2916666666666667;0.3911111111111111;0.3911111111111111;0.25944420765045634;0.25944420765045634
3.8;0.2926829268292683;0.23255813953488372;0.45614033937454224;0.38596493005752563;0.4225352112676056;0.4084507042253521;0.5454545454545454;0.45454545454545453;0.5161290322580645;0.5;0.45197408329699074;0.4136821042436165
2.4;0.1388888888888889;0.10810810810810811;0.2083333134651184;0.1666666865348816;0.276595744680851;0.2606382978723404;0.2777777777777778;0.2222222222222222;0.19999999999999996;0.16249999999999998;0.1873844239052752;0.1628107645461257
3.6;0.21666666666666667;0.21311475409836064;0.32941174507141113;0.32941174507141113;0.28181818181818186;0.28181818181818186;0.4482758620689655;0.4482758620689655;0.43143812709030105;0.41137123745819393;0.31755827175103657;0.31552507870682056
2.8;0.16216216216216217;0.16216216216216217;0.260869562625885;0.260869562625885;0.304635761589404;0.2582781456953642;0.3;0.3;0.4610169491525423;0.4067796610169492;0.2433239929874509;0.2433239929874509
3.6;0.15151515151515152;0.08333333333333333;0.238095223903656;0.1428571343421936;0.25;0.25;0.35714285714285715;0.21428571428571427;0.29885057471264365;0.27586206896551724;0.26138618139749525;0.2051783725737273
3.0;0.25806451612903225;0.25806451612903225;0.39024388790130615;0.39024388790130615;0.3486842105263158;0.3355263157894737;0.4444444444444444;0.4444444444444444;0.3971631205673759;0.3829787234042553;0.3485949342916495;0.3485949342916495
0.0;0.0967741935483871;0.0967741935483871;0.1499999761581421;0.1499999761581421;0.2574850299401198;0.23952095808383234;0.17647058823529413;0.17647058823529413;0.16722408026755853;0.13377926421404684;0.1266968302866992;0.1266968302866992
0.0;0.043478260869565216;0.0425531914893617;0.11320751905441284;0.07547169923782349;0.24861878453038677;0.24309392265193375;0.09090909090909091;0.08695652173913043;0.09785932721712542;0.09785932721712542;0.04181210050035454;0.04089304100547654
0.2;0.058823529411764705;0.058823529411764705;0.09756100177764893;0.09756100177764893;0.26857142857142857;0.2628571428571429;0.125;0.125;0.14634146341463417;0.14634146341463417;0.05590169943749474;0.05590169943749474
0.0;0.09090909090909091;0.08888888888888889;0.1454545259475708;0.1454545259475708;0.24193548387096775;0.23655913978494625;0.18181818181818182;0.18181818181818182;0.2082191780821918;0.2082191780821918;0.08362420100070908;0.08206099398622181
0.2;0.024390243902439025;0.024390243902439025;0.08510637283325195;0.08510637283325195;0.21621621621621623;0.20270270270270274;0.05263157894736842;0.05263157894736842;0.125;0.125;0.023918243661746993;0.023918243661746993
0.2;0.1;0.1;0.2083333134651184;0.2083333134651184;0.2961165048543689;0.2766990291262136;0.2;0.2;0.2247191011235955;0.2134831460674157;0.09128709291752768;0.09128709291752768
1.8;0.0967741935483871;0.0625;0.17142856121063232;0.11428570747375488;0.2592592592592593;0.24444444444444446;0.21428571428571427;0.14285714285714285;0.1552511415525114;0.1187214611872146;0.20964215046845108;0.17976143523509125
1.4;0.04;0.0196078431372549;0.10169494152069092;0.06779658794403076;0.20329670329670335;0.17582417582417587;0.07692307692307693;0.038461538461538464;0.16066481994459836;0.14958448753462605;0.038461538461538464;0.019230769230769232
1.8;0.04878048780487805;0.04878048780487805;0.08888888359069824;0.08888888359069824;0.22972972972972971;0.21621621621621623;0.1;0.1;0.17808219178082196;0.17808219178082196;0.07787524041201568;0.07787524041201568
2.0;0.08108108108108109;0.07894736842105263;0.1428571343421936;0.1428571343421936;0.323943661971831;0.30281690140845074;0.15789473684210525;0.15;0.25531914893617025;0.22695035460992907;0.15201699848636807;0.15011557780924423
0.0;0.11904761904761904;0.11627906976744186;0.19999998807907104;0.19999998807907104;0.2894736842105263;0.2894736842105263;0.2631578947368421;0.2631578947368421;0.18770226537216828;0.18770226537216828;0.10838874619051497;0.10650358071057625
0.8;0.12121212121212122;0.11764705882352941;0.2857142686843872;0.2857142686843872;0.3656716417910447;0.3656716417910447;0.2222222222222222;0.2222222222222222;0.29387755102040813;0.29387755102040813;0.15360214599521033;0.15086378724698124
2.2;0.16216216216216217;0.16216216216216217;0.260869562625885;0.260869562625885;0.23076923076923073;0.21153846153846156;0.2857142857142857;0.2857142857142857;0.2977346278317152;0.2977346278317152;0.2958226315597706;0.2958226315597706
1.4;0.08333333333333333;0.08333333333333333;0.14814811944961548;0.14814811944961548;0.2542372881355932;0.22881355932203384;0.18181818181818182;0.18181818181818182;0.12565445026178013;0.12565445026178013;0.1730879839776147;0.1730879839776147
1.8;0.2;0.19607843137254902;0.31884056329727173;0.28985506296157837;0.2572347266881029;0.247588424437299;0.47619047619047616;0.45454545454545453;0.2959830866807611;0.2875264270613108;0.2909932050626313;0.28697625110870795
3.0;0.2608695652173913;0.2608695652173913;0.41379308700561523;0.41379308700561523;0.3362068965517241;0.3275862068965517;0.42857142857142855;0.42857142857142855;0.368421052631579;0.368421052631579;0.2625752200468927;0.2625752200468927
1.2;0.14893617021276595;0.14893617021276595;0.24137932062149048;0.24137932062149048;0.2647058823529411;0.2598039215686274;0.30434782608695654;0.30434782608695654;0.3109919571045576;0.2841823056300268;0.18370761688788406;0.18370761688788406
0.2;0.0625;0.0625;0.09677422046661377;0.09677422046661377;0.26132404181184665;0.2473867595818815;0.14285714285714285;0.14285714285714285;0.18850574712643675;0.1839080459770115;0.05976143046671969;0.05976143046671969
0.2;0.0;0.0;0.0;0.0;0.2301255230125523;0.2175732217573222;0.0;0.0;0.11733333333333329;0.11199999999999999;0.0;0.0
0.6;0.05;0.05;0.07999998331069946;0.07999998331069946;0.2248520710059172;0.21301775147928992;0.11764705882352941;0.11764705882352941;0.1588235294117647;0.1588235294117647;0.048507125007266595;0.048507125007266595
0.2;0.09090909090909091;0.11764705882352941;0.21052628755569458;0.21052628755569458;0.29824561403508776;0.29824561403508776;0.23076923076923078;0.2857142857142857;0.20377358490566033;0.20377358490566033;0.12674723145028577;0.1491089367733459
0.2;0.05128205128205128;0.05128205128205128;0.09090906381607056;0.09090906381607056;0.20945945945945943;0.20270270270270274;0.1111111111111111;0.1111111111111111;0.1678321678321678;0.16083916083916083;0.049147318718299055;0.049147318718299055
0.0;0.02564102564102564;0.02564102564102564;0.08888888359069824;0.08888888359069824;0.2666666666666667;0.2666666666666667;0.08333333333333333;0.08333333333333333;0.10897435897435892;0.10897435897435892;0.02727723627949905;0.02727723627949905
0.2;0.12903225806451613;0.12903225806451613;0.21052628755569458;0.21052628755569458;0.2846715328467153;0.26277372262773724;0.23529411764705882;0.23529411764705882;0.19199999999999995;0.18400000000000005;0.1143323900950059;0.1143323900950059
0.2;0.09090909090909091;0.058823529411764705;0.1666666865348816;0.1111111044883728;0.2191011235955056;0.2078651685393258;0.2727272727272727;0.18181818181818182;0.1484375;0.1328125;0.09045340337332909;0.06030226891555273
2.0;0.0;0.0;0.0;0.0;0.2777777777777778;0.2777777777777778;0.0;0.0;0.1477272727272727;0.1477272727272727;0.0;0.0
2.8;0.11363636363636363;0.08888888888888889;0.192307710647583;0.1538461446762085;0.25213675213675213;0.24786324786324787;0.3333333333333333;0.26666666666666666;0.24855491329479773;0.24277456647398843;0.23191398551703582;0.20977361337853345
2.0;0.09090909090909091;0.05714285714285714;0.15789473056793213;0.10526317358016968;0.22916666666666663;0.22916666666666663;0.21428571428571427;0.13333333333333333;0.19330855018587356;0.14869888475836435;0.12713708907728766;0.09671484498887722
4.0;0.3333333333333333;0.3333333333333333;0.5;0.5;0.5063291139240507;0.5063291139240507;0.5454545454545454;0.5454545454545454;0.6242038216560509;0.6242038216560509;0.48164182001644;0.48164182001644
3.0;0.11538461538461539;0.11538461538461539;0.19999998807907104;0.19999998807907104;0.20967741935483875;0.2016129032258065;0.3;0.3;0.2748815165876777;0.2274881516587678;0.1614530243065866;0.1614530243065866
3.2;0.22857142857142856;0.19444444444444445;0.3478260636329651;0.30434781312942505;0.27188940092165903;0.25806451612903225;0.5714285714285714;0.5;0.33224755700325737;0.2996742671009772;0.30962777128255886;0.2848131879332856
1.6;0.08108108108108109;0.08108108108108109;0.1304348111152649;0.1304348111152649;0.24725274725274726;0.2362637362637363;0.16666666666666666;0.16666666666666666;0.14414414414414412;0.13813813813813813;0.1076358996992047;0.1076358996992047
2.4;0.125;0.12121212121212122;0.21621620655059814;0.21621620655059814;0.2925170068027211;0.25850340136054417;0.2857142857142857;0.2857142857142857;0.2941176470588235;0.2857142857142857;0.15941510836767323;0.15691017442310584
3.2;0.2;0.19230769230769232;0.34285712242126465;0.34285712242126465;0.3972602739726028;0.3972602739726028;0.4166666666666667;0.4166666666666667;0.39330543933054396;0.38493723849372385;0.29510345435994295;0.2905665446331305
1.8;0.0;0.0;0.0;0.0;0.2325581395348837;0.19767441860465118;0.0;0.0;0.029629629629629672;0.0;0.0;0.0
