Human;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
1.8;0.446039151616159;0.4612191934032482;0.4682292021070886;0.5057087503121234
2.6;0.5923871890416912;0.5359484473102293;0.5359484473102293;0.6426873674476892
1.4;0.3936201199443436;0.4114911565524628;0.3936201199443436;0.5245852858478715
3.0;0.5123023048401903;0.5521981875939934;0.5521981875939934;0.5478045897703165
0.6;0.43634603507337977;0.4205410048011837;0.40736124364624726;0.4102376362217944
1.8;0.6003901942746389;0.6295166335086383;0.6295166335086383;0.5432857367364277
3.0;0.5751129931961442;0.6520043409352971;0.6520043409352971;0.622505253619112
3.0;0.6653412149024396;0.7354338859459228;0.7354338859459228;0.7335851343433191
3.8;0.76815061144855;0.7839142517947323;0.7839142517947323;0.7859386381652352
2.4;0.5303771337689362;0.5521069914109511;0.5521069914109511;0.5598487639245688
3.6;0.6353564413197709;0.7278020044732776;0.7278020044732776;0.7408665547787615
2.8;0.43568235757952284;0.5309117996645464;0.5499106985866989;0.7786814657802285
3.6;0.6389757636382521;0.6697087265744065;0.6697087265744065;0.6697087265744065
3.0;0.5487749964857894;0.6062084248826751;0.6062084248826751;0.6737608319179954
0.0;0.2553354068097756;0.2709206558309097;0.27231203209039395;0.32217952385802984
0.0;0.3217658704374105;0.3319813241255027;0.3319813241255027;0.36129233192150323
0.2;0.2505910700245825;0.23761792834392642;0.23761792834392642;0.22661762649170847
0.0;0.3509649135058351;0.40697889830976164;0.40697889830976164;0.38469357677299904
0.2;0.287246402334057;0.3455509646206547;0.3455509646206547;0.3429537432734188
0.2;0.3990237195945127;0.4204144025879756;0.39863186635215475;0.46020483545036145
1.8;0.4021673869160611;0.4958090153728701;0.4958090153728701;0.5021721780991817
1.4;0.4532963935982252;0.42838039839847025;0.42838039839847025;0.43175013535815615
1.8;0.35943552133767903;0.42272234914245493;0.42272234914245493;0.4091654567839779
2.0;0.5166996869216894;0.5031499465794328;0.5031499465794328;0.48845822795212185
0.0;0.3875757127332313;0.387451789860026;0.387451789860026;0.3854597883381718
0.8;0.5484741067846959;0.5795431212132168;0.5795431212132168;0.6041086124677592
2.2;0.5831042084924182;0.6084332867816716;0.6084332867816716;0.576726738587597
1.4;0.3125554634556639;0.4183426686743202;0.4183426686743202;0.41683409166387153
1.8;0.5447590759670364;0.586804905351677;0.586804905351677;0.5706897788032572
3.0;0.524333104353475;0.5760312402522905;0.5760312402522905;0.671898676505219
1.2;0.6104998125488763;0.5704837289404933;0.5751275961142326;0.6648897179562139
0.2;0.39545417656165766;0.3702483794802667;0.37414567501132;0.3663540721441886
0.2;0.38278276077077394;0.34603670529216735;0.3328025121417427;0.2899208923880442
0.6;0.40516068707881175;0.35609462151595556;0.35609462151595556;0.36856067130170833
0.2;0.34202655832917106;0.35043029489270583;0.35043029489270583;0.3451720477458069
0.2;0.33569247564975774;0.3296697691200951;0.3296697691200951;0.3453402678741204
0.0;0.26444184306221213;0.3375342222246194;0.3375342222246194;0.29400242016847683
0.2;0.3854122251056063;0.4082841433856262;0.4082841433856262;0.3620411747903691
0.2;0.298051789847331;0.3020988730922535;0.3020988730922535;0.30173891692250127
2.0;0.37902995392501904;0.38168571085485004;0.38168571085485004;0.38168571085485004
2.8;0.5065655889850846;0.5724498696309417;0.5724498696309417;0.5863164914678668
2.0;0.5536912327974177;0.4531434517083755;0.46148088387787;0.45145773834237224
4.0;0.74884169981444;0.7545888079203201;0.7545888079203201;0.7697977356961051
3.0;0.6081060772491121;0.5506032135964494;0.5506032135964494;0.6441976137192151
3.2;0.6042812191294892;0.6264783966225493;0.6264783966225493;0.6219965845776508
1.6;0.4392033443784316;0.5667295496387286;0.5667295496387286;0.5009712472413465
2.4;0.45615651604864854;0.5050754478948499;0.5050754478948499;0.5802420283789962
3.2;0.5771788066082931;0.5920116878742631;0.5920116878742631;0.5920116878742631
1.8;0.31004051808588456;0.4629509966910061;0.4629509966910061;0.4504695139638307
