Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;bioconceptvec_fasttext__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Sum;bioconceptvec_fasttext__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Sum
2.0;0.9986011402898958;0.9986011402898958;0.9986872188064887
1.0;0.996959694979204;0.996959694979204;0.9971167582517951
1.6666666666666667;0.9991621834638871;0.9991621834638871;0.9990430373673375
2.0;0.9993598822000024;0.9993598822000024;0.9993500939160593
0.3333333333333333;0.9990694954095987;0.9990694954095987;0.9990694954095987
2.3333333333333335;0.995725356942248;0.995725356942248;0.995541869541034
2.0;0.9981638160611845;0.9981638160611845;0.9981638160611845
1.3333333333333333;0.9991472140073355;0.9991472140073355;0.9991472140073355
2.6666666666666665;0.9999977013796832;0.9999977013796832;0.9998615143599536
1.0;0.9967625879513029;0.9967625879513029;0.9967625879513029
0.3333333333333333;0.9978506324635018;0.9978506324635018;0.9974238730004434
1.3333333333333333;0.9985209564836368;0.9985209564836368;0.9985209564836368
1.3333333333333333;0.9913421971582861;0.9913421971582861;0.9910168844713705
2.3333333333333335;0.9900233671023188;0.9900233671023188;0.9888152307934378
3.0;0.9993551476275597;0.9993551476275597;0.9993551476275597
3.0;0.9932302457964794;0.9932302457964794;0.9925019768508225
3.0;0.998754999141615;0.998754999141615;0.998650247794309
1.3333333333333333;0.9901095661517963;0.9901095661517963;0.9893846766999244
3.0;0.9921232923176198;0.9921232923176198;0.9921232923176198
1.3333333333333333;0.9989719040942121;0.9989719040942121;0.9973307505200385
4.0;0.9992003313631069;0.9992003313631069;0.9992003313631069
2.6666666666666665;0.9986533046204501;0.9986533046204501;0.9983618675857635
0.3333333333333333;0.9941863372196001;0.9941863372196001;0.9941863372196001
0.0;0.9976481689948213;0.9976481689948213;0.9976481689948213
0.0;0.9958200745708246;0.9958200745708246;0.9958200745708246
0.0;0.9975056044670638;0.9975056044670638;0.99544139751811
0.6666666666666666;0.996234775364105;0.996234775364105;0.9982305982000795
0.3333333333333333;0.9899600634928668;0.9899600634928668;0.9904461388358089
0.6666666666666666;0.9988186633996539;0.9988186633996539;0.9971201593141964
0.3333333333333333;0.9990108343396128;0.9990108343396128;0.9990108343396128
0.3333333333333333;0.9994543061680938;0.9994543061680938;0.999174126274252
0.0;0.9988438411134404;0.9988438411134404;0.9988438411134404
0.0;0.999372311286385;0.999372311286385;0.9992198475543759
0.0;0.9959632839523347;0.9959632839523347;0.9959632839523347
1.0;0.9943318257724828;0.9943318257724828;0.9943318257724828
0.0;0.9985240403535477;0.9985240403535477;0.9985240403535477
0.0;0.9891116895459399;0.9891116895459399;0.9891116895459399
0.0;0.9898270354608939;0.9898270354608939;0.9863779006507029
0.6666666666666666;0.9989620465450982;0.9989620465450982;0.9989620465450982
0.0;0.9989249858578685;0.9989249858578685;0.9989249858578685
0.0;0.995861004876497;0.995861004876497;0.9962363065867486
0.6666666666666666;0.9965347883087194;0.9965347883087194;0.9965347883087194
0.0;0.9960272527529836;0.9960272527529836;0.9960272527529836
0.0;0.9970443319785088;0.9970443319785088;0.9971223103294574
0.6666666666666666;0.9981871914515571;0.9981871914515571;0.9982539791322629
0.3333333333333333;0.9971391209830801;0.9971391209830801;0.9971913816993558
0.0;0.9970055368495191;0.9970055368495191;0.9970055368495191
0.3333333333333333;0.9868557436208666;0.9868557436208666;0.9861189948638847
0.3333333333333333;0.9910988727749632;0.9910988727749632;0.9922437809642779
0.0;0.9855009249194213;0.9855009249194213;0.9866940671278643
1.0;0.9991384933863687;0.9991384933863687;0.9991612121712592
0.0;0.9934270033492397;0.9934270033492397;0.9921316543128146
0.3333333333333333;0.9922500271556083;0.9922500271556083;0.9922500271556083
0.6666666666666666;0.993941847883212;0.993941847883212;0.993941847883212
0.0;0.9899408415534112;0.9899408415534112;0.9918347014032605
0.0;0.9937872213200557;0.9937872213200557;0.9896811582830612
0.3333333333333333;0.9910610780756914;0.9910610780756914;0.994473710837854
0.0;0.9983324880497452;0.9983324880497452;0.997763503725101
1.0;0.9924958028662894;0.9924958028662894;0.9923963570047278
0.0;0.9828139353784131;0.9828139353784131;0.98405679417969
0.0;0.995930655493917;0.995930655493917;0.9937259679554857
0.3333333333333333;0.9986241373934438;0.9986241373934438;0.9986756753744558
0.0;0.9886911563131723;0.9886911563131723;0.9886911563131723
0.3333333333333333;0.955733439228925;0.955733439228925;0.9744080985808298
0.0;0.9979225045892592;0.9979225045892592;0.9984398639922963
0.0;0.9959897216034441;0.9959897216034441;0.9937496223020168
0.3333333333333333;0.9988125440016333;0.9988125440016333;0.9986872591430375
1.0;0.9956626039184773;0.9956626039184773;0.9900861399940672
0.0;0.9970657287835378;0.9970657287835378;0.9965635332136809
0.3333333333333333;0.9979920883375772;0.9979920883375772;0.9981699112282296
0.6666666666666666;0.9909449410674408;0.9909449410674408;0.9842604039833824
0.0;0.9970932540955877;0.9970932540955877;0.9904590451469626
0.6666666666666666;0.9962219329360278;0.9962219329360278;0.9941273775826139
1.0;0.9980847275525996;0.9980847275525996;0.9994345753240137
0.0;0.9986851189729699;0.9986851189729699;0.9986851189729699
0.0;0.9982035918920814;0.9982035918920814;0.9934936304398159
0.0;0.9950972074613741;0.9950972074613741;0.9950972074613741
0.0;0.9985011125550094;0.9985011125550094;0.9985011125550094
0.6666666666666666;0.9958382411807686;0.9958382411807686;0.9958382411807686
0.3333333333333333;0.9965365186221258;0.9965365186221258;0.9965323196283313
1.0;0.999044782497737;0.999044782497737;0.9991213477582359
0.6666666666666666;0.9957616701939133;0.9957616701939133;0.9978299337077536
0.3333333333333333;0.9975435766466549;0.9975435766466549;0.9975435766466549
0.3333333333333333;0.9977785579105821;0.9977785579105821;0.9977785579105821
0.0;0.9948192617293575;0.9948192617293575;0.9948192617293575
0.3333333333333333;0.9875481284051498;0.9875481284051498;0.9815540814550485
0.0;0.9971593991814728;0.9971593991814728;0.9965488348956335
0.0;0.997014058514284;0.997014058514284;0.997014058514284
0.0;0.9966423117301582;0.9966423117301582;0.9933405131975501
0.3333333333333333;0.9946977860433334;0.9946977860433334;0.9946977860433334
0.3333333333333333;0.9977907666346632;0.9977907666346632;0.9976993505669829
0.6666666666666666;0.9973999766586933;0.9973999766586933;0.9984357140737197
0.3333333333333333;0.9952948632494748;0.9952948632494748;0.9966427885400214
0.0;0.9953687364388015;0.9953687364388015;0.9970448286067471
0.3333333333333333;0.9938351193480724;0.9938351193480724;0.9925086429809483
0.0;0.9956703370297617;0.9956703370297617;0.9956703370297617
0.0;0.9968230603889761;0.9968230603889761;0.9968230603889761
0.0;0.989853203093754;0.989853203093754;0.989853203093754
0.0;0.9986990684550968;0.9986990684550968;0.9938319078073717
0.3333333333333333;0.9781950171166134;0.9781950171166134;0.9743043074214012
0.0;0.9974350957214484;0.9974350957214484;0.9971803017791753
0.0;0.9918992190626781;0.9918992190626781;0.9918992190626781
0.3333333333333333;0.9913885184663515;0.9913885184663515;0.9906665869830698
0.3333333333333333;0.9972041004999647;0.9972041004999647;0.9946327531815458
1.0;0.9982383439501313;0.9982383439501313;0.9982383439501313
0.0;0.9928425620495955;0.9928425620495955;0.9928425620495955
0.0;0.9943773303078011;0.9943773303078011;0.9955355566347371
0.3333333333333333;0.9991054300486866;0.9991054300486866;0.9993451362575209
0.0;0.9962204733461204;0.9962204733461204;0.9962204733461204
0.3333333333333333;0.9820335337126727;0.9820335337126727;0.9889941452817415
0.3333333333333333;0.9970515498078191;0.9970515498078191;0.9776855627794218
0.3333333333333333;0.9941399912363461;0.9941399912363461;0.9951985922035489
0.6666666666666666;0.9978244738076881;0.9978244738076881;0.9979830525810717
0.0;0.9992957838002146;0.9992957838002146;0.9992957838002146
0.0;0.9953203550124938;0.9953203550124938;0.9947067915394695
0.0;0.998964006463807;0.998964006463807;0.998964006463807
0.0;0.9935993626071684;0.9935993626071684;0.9935993626071684
