Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-none_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum
3.0;0.9997263569018651;0.9997181913325205;0.9997181913325205;0.9997429959043513
2.0;0.9967663571160825;0.9959589832128104;0.995852413182196;0.9959589832128104
1.0;0.9974955900709906;0.9973329213888804;0.9973435874337232;0.9971618100705143
1.3333333333333333;0.9986002888850443;0.9987096096730836;0.9986766976631815;0.9983797389511971
1.6666666666666667;0.9889171059042905;0.9890178037342284;0.9890895146441736;0.9890178037342284
0.6666666666666666;0.9985206279504042;0.9984007638064056;0.998415773721117;0.9981061973308751
1.3333333333333333;0.9979191893203958;0.9978616008528621;0.997854586950919;0.998290852372518
2.0;0.998705106065611;0.9985965753635769;0.9985750924933233;0.9989534258745542
2.0;0.9898705585310157;0.9881263830970056;0.988130451439754;0.987610671231059
0.6666666666666666;0.9947131973190995;0.9952565313731753;0.9952786452913268;0.9946521424411326
3.0;0.9994389937477594;0.9993619073737303;0.9993684956538487;0.9993031882324128
3.0;0.9994264703031327;0.9993758279418132;0.9993532073869439;0.9993758279418132
1.3333333333333333;0.9968605012124204;0.9972988982571417;0.9973132558060271;0.9972988982571417
2.0;0.9994199198231833;0.9992705501229013;0.9992496900369864;0.9993969605841352
2.0;0.998611082620839;0.9986011402898958;0.9985595737287827;0.9986011402898958
1.0;0.9968225981852598;0.9975467541031819;0.9974398478915976;0.996959694979204
1.6666666666666667;0.9990687398533838;0.9991621834638871;0.9991160860960696;0.9991621834638871
2.0;0.9994338676059603;0.9993598822000024;0.9993509968582625;0.9993598822000024
0.3333333333333333;0.9991309586267421;0.9990694954095987;0.9990730767653432;0.9990694954095987
2.3333333333333335;0.9959008996790067;0.9957921135775646;0.9958047484811564;0.995725356942248
2.0;0.999046929373704;0.9981638160611845;0.9981638160611845;0.9981638160611845
1.3333333333333333;0.9992105494237554;0.9991472140073355;0.9991472140073355;0.9991472140073355
2.6666666666666665;0.9999962777057315;0.9999749094700149;0.9999752825317991;0.9999977013796832
1.0;0.9972104100678452;0.9967625879513029;0.9967625879513029;0.9967625879513029
0.3333333333333333;0.9983595220045823;0.9981823774640286;0.9981878171288511;0.9978506324635018
1.3333333333333333;0.9986927203391512;0.9985209564836368;0.9985209564836368;0.9985209564836368
1.3333333333333333;0.9918582311982984;0.9913421971582861;0.9911770035195043;0.9913421971582861
2.3333333333333335;0.9905894026671798;0.9896339626769133;0.9896118488045059;0.9900233671023188
3.0;0.9996504340092978;0.9993551476275597;0.9993551476275597;0.9993551476275597
3.0;0.9932392842449363;0.9931429310430993;0.9931164327679934;0.9932302457964794
3.0;0.9988930666156787;0.9986544824662944;0.9986545868581378;0.998754999141615
1.3333333333333333;0.9905049933919153;0.9901095661517963;0.9902090469771765;0.9901095661517963
3.0;0.9927108976427756;0.9921232923176198;0.9921232923176198;0.9921232923176198
1.3333333333333333;0.9971062910439344;0.995336201021931;0.995376273179379;0.9989719040942121
4.0;0.9992444345659137;0.9992003313631069;0.9992003313631069;0.9992003313631069
2.6666666666666665;0.9986675073946172;0.9982302225363802;0.9981672003472218;0.9986533046204501
0.3333333333333333;0.9935970041092536;0.9941863372196001;0.9941863372196001;0.9941863372196001
0.0;0.9979427549167171;0.9976481689948213;0.9976749578870026;0.9976481689948213
0.0;0.9944125356870249;0.9955694951751963;0.9955596112768673;0.9958200745708246
0.0;0.9973613930404727;0.9979549627342233;0.9979549627342233;0.9975056044670638
0.6666666666666666;0.9974962083672608;0.9963377366676575;0.996353039229028;0.996234775364105
0.3333333333333333;0.9914876537171464;0.9923119592496104;0.9922857873971805;0.9899600634928668
0.6666666666666666;0.9988190892423283;0.9987846883675043;0.9987991392781271;0.9988186633996539
0.3333333333333333;0.9989908753660035;0.9989750620586273;0.9989750620586273;0.9990108343396128
0.3333333333333333;0.9991506099662161;0.9986216606911864;0.9986216606911864;0.9994543061680938
0.0;0.9989883981042376;0.9988438411134404;0.9988438411134404;0.9988438411134404
0.0;0.9994163904037443;0.9992312558084321;0.9992149172158376;0.999372311286385
0.0;0.9960505551201106;0.9959632839523347;0.9956730138315162;0.9959632839523347
1.0;0.9945734427780335;0.9943318257724828;0.9943792851008652;0.9943318257724828
0.0;0.9989170610917978;0.9988181083999689;0.9987293904091149;0.9985240403535477
0.0;0.9905065348490081;0.9894059123178128;0.9894201208253947;0.9891116895459399
0.0;0.9908772815773499;0.9885904727830334;0.9886382065231955;0.9898270354608939
0.6666666666666666;0.9989953605557671;0.9989620465450982;0.9989890996669486;0.9989620465450982
0.0;0.9988321613458897;0.9989249858578685;0.9988627880513661;0.9989249858578685
0.0;0.996978737362133;0.9964944727883651;0.9964839103515373;0.995861004876497
0.6666666666666666;0.9986310708767705;0.9965347883087194;0.9965347883087194;0.9965347883087194
0.0;0.9941248035042027;0.9960272527529836;0.9960272527529836;0.9960272527529836
0.0;0.9974624678495654;0.9981131721489674;0.9980693771854375;0.9970443319785088
0.6666666666666666;0.9983720614935981;0.9980771455381983;0.9980771455381983;0.9981871914515571
0.3333333333333333;0.9969583738541783;0.9967993907209873;0.9967993907209873;0.9971391209830801
0.0;0.9969547085197139;0.9970055368495191;0.9969106768971696;0.9970055368495191
0.3333333333333333;0.9875614010060145;0.9875646412972132;0.9874938877786064;0.9868557436208666
0.3333333333333333;0.9931118752556859;0.9921754513377445;0.9922554691825048;0.9910988727749632
0.0;0.9824684290316053;0.9855009249194213;0.9853564004065773;0.9855009249194213
1.0;0.9992271580134917;0.9993097523389308;0.9992966358978972;0.9991384933863687
0.0;0.9948708824411079;0.992109475880273;0.9920581983488429;0.9934270033492397
0.3333333333333333;0.993370827445796;0.9922500271556083;0.9922500271556083;0.9922500271556083
0.6666666666666666;0.9944703097571681;0.993941847883212;0.993941847883212;0.993941847883212
0.0;0.989211853838273;0.9892890842445178;0.9893142249883489;0.9899408415534112
0.0;0.9905476626068739;0.9937872213200557;0.9938134713747974;0.9937872213200557
0.3333333333333333;0.993884953866954;0.9914730850911901;0.9916015047084549;0.9910610780756914
0.0;0.9978465148546976;0.9983324880497452;0.9982688403389953;0.9983324880497452
1.0;0.9901472399291934;0.9914588735973867;0.9914265204731283;0.9924958028662894
0.0;0.9850578756049624;0.9830055478239322;0.9831722779697044;0.9828139353784131
0.0;0.9880409317217316;0.9953521406480396;0.9953565358539403;0.995930655493917
0.3333333333333333;0.9986185109717423;0.998513306905135;0.9985230783027655;0.9986241373934438
0.0;0.9889884377321009;0.9879566390559253;0.987896197667895;0.9886911563131723
0.3333333333333333;0.9648071040377301;0.9627900295597501;0.9626623138600859;0.955733439228925
0.0;0.9980311634773122;0.9979225045892592;0.9977271267702339;0.9979225045892592
0.0;0.9951613805812664;0.9959897216034441;0.9957026595980655;0.9959897216034441
0.3333333333333333;0.9987789982636788;0.9986161539072252;0.9986325093152922;0.9988125440016333
1.0;0.9971782291803842;0.9955878912243455;0.9954617975782241;0.9956626039184773
0.0;0.9978808563659362;0.9978587796264383;0.9978587796264383;0.9970657287835378
0.3333333333333333;0.9987674133762625;0.9979920883375772;0.9979997305544372;0.9979920883375772
0.6666666666666666;0.9851087410854416;0.9818410942277576;0.9817985069519567;0.9909449410674408
0.0;0.9963662264003866;0.9958593091187811;0.9958187020964501;0.9970932540955877
0.6666666666666666;0.9971923599807057;0.9962123191101073;0.9962267291105892;0.9962219329360278
1.0;0.998168508438885;0.9980847275525996;0.9980585386385169;0.9980847275525996
0.0;0.9987992924198044;0.9986851189729699;0.9986114723690729;0.9986851189729699
0.0;0.9984742272324557;0.9981435647678653;0.9981750446566238;0.9982035918920814
0.0;0.9957927848253335;0.9949109797021006;0.9949624572772341;0.9950972074613741
0.0;0.9984294303511732;0.9985011125550094;0.9985011125550094;0.9985011125550094
0.6666666666666666;0.9965475039988291;0.9958382411807686;0.9958382411807686;0.9958382411807686
0.3333333333333333;0.9964405347917074;0.9960449035845894;0.9960390216074632;0.9965365186221258
1.0;0.9991902025227403;0.999044782497737;0.999044782497737;0.999044782497737
0.6666666666666666;0.9963710641617524;0.9957616701939133;0.9957742731558518;0.9957616701939133
0.3333333333333333;0.9978740522485973;0.9975435766466549;0.9975134882127394;0.9975435766466549
0.3333333333333333;0.9978063789931686;0.9977785579105821;0.9977495313193071;0.9977785579105821
0.0;0.9967700650870039;0.9948192617293575;0.9947963525067193;0.9948192617293575
0.3333333333333333;0.9878848635792065;0.989976231628464;0.9898045204737035;0.9875481284051498
0.0;0.9970377467127112;0.9971593991814728;0.9971593991814728;0.9971593991814728
0.0;0.9973193561789275;0.997014058514284;0.997014058514284;0.997014058514284
0.0;0.99700562655352;0.9961729858731423;0.9961729858731423;0.9966423117301582
0.3333333333333333;0.9948137991462003;0.9939213094202086;0.9939213094202086;0.9946977860433334
0.3333333333333333;0.9974079051560413;0.9971137819328741;0.9971467755008627;0.9977907666346632
0.6666666666666666;0.998396979177351;0.9973999766586933;0.9972660319026818;0.9973999766586933
0.3333333333333333;0.9931590265863587;0.995531256289929;0.9955555683582924;0.9952948632494748
0.0;0.9970235615201957;0.9972959911539256;0.9972959911539256;0.9953687364388015
0.3333333333333333;0.9946047917490616;0.9927914804908369;0.9927620205172072;0.9938351193480724
0.0;0.9961505220186395;0.9956703370297617;0.9956703370297617;0.9956703370297617
0.0;0.9974544568554451;0.9967033695665551;0.9967207909911958;0.9968230603889761
0.0;0.9907716776725699;0.989853203093754;0.989853203093754;0.989853203093754
0.0;0.9985951541277543;0.9988544453579963;0.9987766119542184;0.9986990684550968
0.3333333333333333;0.9772679632414628;0.9747185192379331;0.9748759091962746;0.9781950171166134
0.0;0.9968677392947422;0.9972716224831055;0.9971742776678169;0.9974350957214484
0.0;0.9947236433280238;0.9941860751241777;0.994193022610947;0.9918992190626781
0.3333333333333333;0.9921965099101994;0.9913885184663515;0.9913885184663515;0.9913885184663515
0.3333333333333333;0.9963565160881602;0.9967797375850732;0.9967395112482057;0.9972041004999647
1.0;0.9985355222539231;0.9982383439501313;0.9982383439501313;0.9982383439501313
0.0;0.9925437784695085;0.9928425620495955;0.992817802486698;0.9928425620495955
0.0;0.9949642362799348;0.9944048225557818;0.9944048225557818;0.9943773303078011
0.3333333333333333;0.9991238263493945;0.9990535102019075;0.9990915122613007;0.9991054300486866
0.0;0.9967749874133085;0.9962204733461204;0.9962616298598368;0.9962204733461204
0.3333333333333333;0.9842402355331591;0.9820846713270917;0.9822111635987142;0.9820335337126727
0.3333333333333333;0.9948902411973017;0.9935719810375325;0.9934854928217034;0.9970515498078191
0.3333333333333333;0.9943123818085758;0.9931354835645352;0.9931354835645352;0.9941399912363461
0.6666666666666666;0.9983854159488519;0.9976270414640515;0.9976156769172052;0.9978244738076881
0.0;0.9993887530401964;0.9992957838002146;0.9992881034371831;0.9992957838002146
0.0;0.9962821558994509;0.9950312874919301;0.9948979629408498;0.9953203550124938
0.0;0.9990682738289273;0.998964006463807;0.9989795718658928;0.998964006463807
0.0;0.9949907225976176;0.9944620586493733;0.9944620586493733;0.9935993626071684
