Human;bio_embedding_extrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;bio_embedding_extrinsic__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Sum
1.6666666666666667;0.9561427079996404;0.9534661812282573;0.9394107502393159;0.9416307169294648
2.0;0.954051584354643;0.94974351209794;0.9277531036646747;0.9282093931391961
0.3333333333333333;0.8980826363002732;0.8954978860459636;0.87353762467036;0.8613841627448446
2.3333333333333335;0.946071772082417;0.9449533938989011;0.9222924517014732;0.9191919083474849
2.0;0.8265503459695027;0.7873757305952035;0.746044139440734;0.707263592304881
1.3333333333333333;0.9367088638951401;0.9406752463213509;0.9144046826207641;0.9124882163029383
2.6666666666666665;0.9984405644326106;0.9980407304578753;0.9992716034018386;0.9993135859102352
1.0;0.9068397244822365;0.933724575938903;0.9055097106262868;0.8696455826479718
0.3333333333333333;0.9192186691622842;0.8959621586202322;0.8789551322905088;0.8729048238695473
1.3333333333333333;0.9389200347712334;0.9313578232946618;0.8901755932704207;0.8770945227865568
1.3333333333333333;0.9597440635164931;0.966908943318783;0.937231816337034;0.9378499896134728
2.3333333333333335;0.9145621033214794;0.8663042410938556;0.8902428643541902;0.8910363776107947
3.0;0.9617061856043433;0.9544631681483998;0.9342899787405816;0.935119147080954
3.0;0.9632837714087432;0.9654411291509075;0.9349241042709072;0.938908428191847
3.0;0.9725732528754915;0.9709296036764437;0.9491914846030735;0.9509241044350315
1.3333333333333333;0.9268080113858322;0.9239747933903089;0.8945420833169496;0.8884000371049751
3.0;0.9305920634958279;0.9172003089595072;0.8556931910899465;0.8756577617643561
1.3333333333333333;0.9082300361140436;0.9218653275358251;0.8852251138922235;0.886223902318055
4.0;0.9497902457100577;0.9310008570233503;0.9212988843243274;0.914722470086379
2.6666666666666665;0.955739306849563;0.9698564863002509;0.941897812696194;0.9369458145351754
0.3333333333333333;0.8537929454257497;0.8473640374799043;0.7988428701307528;0.7809373270371333
0.0;0.8838025459794459;0.907482711253359;0.8579646666079538;0.8494162223667588
0.0;0.8676327656096309;0.8849948162238999;0.8514094350852127;0.8030190766339476
0.0;0.8667085594957253;0.8493893780926446;0.8019211668190758;0.8056769940489547
0.6666666666666666;0.8569821019006217;0.8512694801269216;0.7798278069221444;0.7961965122744602
0.3333333333333333;0.9210077549659961;0.9347884787714918;0.8942112539548146;0.8855815083773557
0.6666666666666666;0.8806493989106655;0.8764113916341836;0.8442211645713489;0.8484936841776699
0.3333333333333333;0.9084903609136372;0.9332685262515121;0.8773317281591703;0.8684123863436637
0.3333333333333333;0.9449899161554283;0.9441929697609036;0.9171848559826582;0.9110171113623297
0.0;0.9165190256679415;0.9065037759963046;0.884346388948646;0.8820821754038987
0.0;0.9212862373974845;0.9231929738444664;0.8869791214351445;0.8778090242171347
0.0;0.7647272410715152;0.7503512044751915;0.6912908294792817;0.6815784972013222
1.0;0.8560550323622771;0.9117790133928012;0.8813226635278507;0.8118650099161866
0.0;0.8189421039940316;0.8250835812048295;0.7944504585017147;0.7543606727625325
0.0;0.8096732402643704;0.8085931280715254;0.7471828105468424;0.7332309777144996
0.0;0.8688503453825184;0.9052933525389957;0.9029621428585852;0.8668601664149711
0.6666666666666666;0.8994239385900988;0.9265965882017579;0.9003504025589734;0.8894991295764302
0.0;0.9127650922221663;0.9184212720249101;0.8503490779926695;0.8364031567120547
0.0;0.9239204643568284;0.9314284158722388;0.8839850042536194;0.8775752107044512
0.6666666666666666;0.8323591443421535;0.8389106523251887;0.7543187050340617;0.7536385099702156
0.0;0.8766158069217151;0.8495594577543125;0.7887940310281997;0.8055797113240182
0.0;0.8194011536635277;0.8472179076609219;0.7904080840152704;0.7558966597664724
0.6666666666666666;0.8925259873121499;0.9045794412899033;0.8771579187922054;0.8729543754963092
0.3333333333333333;0.8719320104147246;0.8778335980947566;0.8327792050263927;0.8234656567920203
0.0;0.7685322943014444;0.8372670658758802;0.6843783012562716;0.519172316536401
0.3333333333333333;0.8469581753312186;0.8792693345858054;0.8078420080894567;0.7736236406958502
0.3333333333333333;0.8866365916270553;0.8964934413419552;0.8576636499346586;0.8371180479579201
0.0;0.8221738317731626;0.8275091324709908;0.7288777978853628;0.7600867366453372
1.0;0.941484898393405;0.9472106519469761;0.9293393382111155;0.9195330505049475
0.0;0.8682713211269422;0.8751076384467058;0.819392716730136;0.8154780792813913
0.3333333333333333;0.8509410993780434;0.8853589165868413;0.8516083136473837;0.8431000560202245
0.6666666666666666;0.829719915283954;0.8034466842039858;0.7380284579259683;0.7493361860563735
0.0;0.8247220158372528;0.8060393327402573;0.7714372248665463;0.755190025127036
0.0;0.8723904049481924;0.8674011801406329;0.8326375980594374;0.8266311543619531
0.3333333333333333;0.7393919459792043;0.6977007299240934;0.6135405542977034;0.6351109989065125
0.0;0.8816135154963526;0.8797463515962265;0.801501497578357;0.8037079570499964
1.0;0.8959542541057592;0.9008752649510506;0.8518137274496408;0.8423383130195246
0.0;0.8586743981710248;0.865536984222066;0.804841386703997;0.7583693774750984
0.0;0.8087875267211965;0.7537848032715562;0.6995505444074784;0.6946616683174671
0.3333333333333333;0.8697009465772282;0.9104353432435286;0.8461747142715063;0.8264966790928563
0.0;0.7768285583402101;0.7554539003862871;0.6739640534000352;0.630828465264845
0.3333333333333333;0.73335986768313;0.7301670032418358;0.6483850406171964;0.6541768889006593
0.0;0.808352766143652;0.8441653862287395;0.7718633431222007;0.734038493795384
0.0;0.8298080236822734;0.8500395966122403;0.7890680670246967;0.7655938882110644
0.3333333333333333;0.8677232213695257;0.8806539150112647;0.8321741047221137;0.7950731180028168
1.0;0.8341133450835988;0.8431625029440524;0.8031626436395687;0.7514146909393824
0.0;0.8490905763770283;0.8564446927176019;0.7827780506123139;0.7820965311849934
0.3333333333333333;0.9209907139690058;0.9151389413619906;0.8879382674564079;0.8726343226196933
0.6666666666666666;0.9211670913640082;0.9280159158731319;0.8820596662332284;0.8899263018313294
0.0;0.8616813396723205;0.8779597642825072;0.770197660590665;0.7588114419520673
0.6666666666666666;0.8912794599199547;0.876214321605576;0.8375668064428419;0.8443559028071379
1.0;0.9501507364683882;0.9499645633947683;0.9157799167042158;0.912678779150362
0.0;0.9215289222046386;0.9175885172225104;0.8787315439326185;0.8754716194853297
0.0;0.8559639163871506;0.8782920035719564;0.8408608859456815;0.8150679202127724
0.0;0.8506910903761785;0.8410133104152017;0.7878401527972776;0.7860075961784
0.0;0.786006960090356;0.8097749565013391;0.7395648632479861;0.7000958329018645
0.6666666666666666;0.8207173539576752;0.8415313249613933;0.7372430467851668;0.7094125059716376
0.3333333333333333;0.8580304110296029;0.8950014305876831;0.8509409028770899;0.7714934025042202
1.0;0.9089477049421805;0.91689377774761;0.8443580144813391;0.8897488661896457
0.6666666666666666;0.9091117696226888;0.9016599130986461;0.8567289466131486;0.8489042232505376
0.3333333333333333;0.8256342577754324;0.8110995145746682;0.7034815935422977;0.7001968004705631
0.3333333333333333;0.9105942089616328;0.9046890027776417;0.8564988827797283;0.8409330767768479
0.0;0.8781322557407016;0.8649606967768326;0.8168201793365633;0.8144863057326224
0.3333333333333333;0.8332851288209696;0.8200913468002131;0.8227204905453417;0.803985221048707
0.0;0.7610141537213228;0.7894613349641113;0.6643286003056066;0.4614073082900692
0.0;0.7725188979386755;0.8166955926712609;0.726507611223531;0.6753846386107407
0.0;0.897875129004742;0.904264585262498;0.8354632445813547;0.8195985583305986
0.3333333333333333;0.8611779267593098;0.834632682935247;0.8025723982830553;0.7949383921088237
0.3333333333333333;0.8871562987386624;0.9068154587961865;0.8313005072555796;0.840378108381849
0.6666666666666666;0.9033375404302652;0.866766197551848;0.8475676719652824;0.8586610987006913
0.3333333333333333;0.8275566109401313;0.8616517821302077;0.8228888121183942;0.7727438634425555
0.0;0.9055703329914381;0.9097867441052927;0.8657066833972088;0.870281292459004
0.3333333333333333;0.8019379479009134;0.8068518048683848;0.7115609323235699;0.7068320523510129
0.0;0.7290010288820107;0.6698529527275077;0.6712209855256078;0.6486279472026795
0.0;0.9073095371273329;0.8935754684777214;0.8500075301642237;0.8632339963727018
0.0;0.9012913080860148;0.9047633775197126;0.8765649796980008;0.8694879724608446
0.0;0.8906804902219327;0.874244028621187;0.8470333490391552;0.8439682237927064
0.3333333333333333;0.8568667060825053;0.8612563189853119;0.7884531467915573;0.7754707336635539
0.0;0.903050090563844;0.898704460478349;0.8761019227063814;0.8677326707334551
0.0;0.8519864477202471;0.857619223348004;0.7843097377575086;0.7864036235725208
0.3333333333333333;0.8623014452771369;0.8735345679324124;0.8587456472441696;0.8414963547521487
0.3333333333333333;0.9109105674430003;0.9101670318765667;0.8652442425150254;0.8651192956593735
1.0;0.8933341176840305;0.8939788261095424;0.8642416567526823;0.8534233301568898
0.0;0.8589254165238405;0.8513932014447487;0.7928805063472446;0.7666258167896319
0.0;0.8541331300966624;0.87450196350297;0.8018593799345263;0.7923717618539396
0.3333333333333333;0.8841768469303168;0.9225256704808749;0.8682115030745573;0.8572834409938487
0.0;0.9010051190113675;0.8950193324775975;0.8655678238419047;0.8565730434624128
0.3333333333333333;0.8905081240680021;0.8970073440220145;0.8618592077692688;0.8426169450620662
0.3333333333333333;0.9160323537896204;0.9028040822480815;0.8678156492349566;0.8538058115724945
0.3333333333333333;0.8765540681014955;0.8987318260038646;0.8275189523777163;0.8043498699256462
0.6666666666666666;0.9111807740316826;0.9025546966310208;0.8653700138975655;0.860855362352506
0.0;0.8709787909682064;0.86388790259479;0.8100549543514551;0.8221418570830683
0.0;0.899370851585841;0.8949637065287344;0.8717948299381693;0.8695191845859739
0.0;0.8464714774965748;0.8447217178863954;0.8059924390406024;0.7994170332625872
0.0;0.8081572600119612;0.8267339972509612;0.7431350992301708;0.7328371599474621
