Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-biocnlptokenizer_lc_sw-user_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-default_ner-none_Max
0.3333333333333333;0.9924752499968088;0.9924752499968088;0.9801968258424694
0.6666666666666666;0.9702611552527791;0.9702611552527791;0.9699654541794523
0.3333333333333333;0.9957590439797022;0.9957590439797022;0.9957590439797022
0.3333333333333333;0.9721393071839971;0.9721393071839971;0.9720147856514094
0.0;0.9937218698043372;0.9937218698043372;0.9937218698043372
0.0;0.9861082335323447;0.9861082335323447;0.9861022146219792
0.0;0.9552190928793042;0.9552190928793042;0.9552190928793042
1.0;0.9827378635344056;0.9827378635344056;0.9827378635344056
0.0;0.9800647946656137;0.9800647946656137;0.9800647946656137
0.0;0.9711920131483162;0.9711920131483162;0.9711920131483162
0.0;0.9689780208047704;0.9689780208047704;0.9633919573036752
0.6666666666666666;0.9655991153488724;0.9655991153488724;0.9655991153488724
0.0;0.9908472912528702;0.9908472912528702;0.9908472912528702
0.0;0.9857225206415796;0.9857225206415796;0.9891982410563156
0.6666666666666666;0.9591705665174929;0.9591705665174929;0.9591705665174929
0.0;0.9862670585384608;0.9862670585384608;0.9862670585384608
0.0;0.9852583538285796;0.9852583538285796;0.9844374760825909
0.6666666666666666;0.9816073308665605;0.9816073308665605;0.9818379339246882
0.3333333333333333;0.980801185604088;0.980801185604088;0.9808011856040887
0.0;0.9929103183359178;0.9929103183359178;0.9929103183359178
0.3333333333333333;0.9829409375035436;0.9829409375035436;0.9829370774404178
0.3333333333333333;0.9298173709056522;0.9298173709056522;0.9298173709056518
0.0;0.9786672687128652;0.9786672687128652;0.9763412892837687
1.0;0.9779677955225353;0.9779677955225353;0.9779677955225348
0.0;0.9834400453688387;0.9834400453688387;0.9687302601779659
0.3333333333333333;0.977632607834872;0.977632607834872;0.977632607834872
0.6666666666666666;0.9635517624652084;0.9635517624652084;0.9635517624652084
0.0;0.9803440136787136;0.9803440136787136;0.9804773477431197
0.0;0.9470660990239963;0.9470660990239963;0.9534781014154328
0.3333333333333333;0.9656277939794919;0.9656277939794919;0.9871297861138808
0.0;0.993209460731627;0.993209460731627;0.9901163666691593
1.0;0.9846554200695564;0.9846554200695564;0.9844521371869708
0.0;0.9822701710541731;0.9822701710541731;0.9822701710541726
0.0;0.9727429575546479;0.9727429575546479;0.973952095710671
0.3333333333333333;0.9956029537355903;0.9956029537355903;0.9957068107657107
0.0;0.9728540315401248;0.9728540315401248;0.9728540315401248
0.3333333333333333;0.8615737927097529;0.8615737927097529;0.9047948311148107
0.0;0.9762006833667873;0.9762006833667873;0.9814831970837617
0.0;0.9938921357500092;0.9938921357500092;0.9893773128072648
0.3333333333333333;0.9812886888257565;0.9812886888257565;0.981647402865855
1.0;0.9635108076619818;0.9635108076619818;0.9180313693349285
0.0;0.9968522357333569;0.9968522357333569;0.9968009984102802
0.3333333333333333;0.9766331641599353;0.9766331641599353;0.9766331301589856
0.6666666666666666;0.9836512743209173;0.9836512743209173;0.9835629979159033
0.0;0.986474231022099;0.986474231022099;0.9834536490822833
0.6666666666666666;0.9740266045138387;0.9740266045138387;0.9740266045138387
1.0;0.9950815004821999;0.9950815004821999;0.9896347626807291
0.0;0.9837270548378673;0.9837270548378673;0.9837270548378673
0.0;0.9903071119155585;0.9903071119155585;0.987077333740921
0.0;0.9696780808793379;0.9696780808793379;0.9696780808793379
0.0;0.9869985106117343;0.9869985106117343;0.9869985106117343
0.6666666666666666;0.984095473048031;0.984095473048031;0.984095473048031
0.3333333333333333;0.9986942054872299;0.9986942054872299;0.9969259553347452
1.0;0.9937945619768219;0.9937945619768219;0.9938682300775307
0.6666666666666666;0.9953220011675447;0.9953220011675447;0.995448590638174
0.3333333333333333;0.9939301990816276;0.9939301990816276;0.9939301990816276
0.3333333333333333;0.9730018902778318;0.9730018902778318;0.9730018902778318
0.0;0.9433067621752936;0.9433067621752936;0.9433067621752936
0.3333333333333333;0.9773519105329672;0.9773519105329672;0.9775651433659893
0.0;0.9706247749139025;0.9706247749139025;0.968899018362596
0.0;0.9911858029927106;0.9911858029927106;0.9911858029927106
0.0;0.9800168670157983;0.9800168670157983;0.9720457077257233
0.3333333333333333;0.9761443570462123;0.9761443570462123;0.9761443570462123
0.3333333333333333;0.9608622680442237;0.9608622680442237;0.9601976643780653
0.6666666666666666;0.9854223647357447;0.9854223647357447;0.9882412907592615
0.3333333333333333;0.9590709914918442;0.9590709914918442;0.963583930786555
0.0;0.9869483696407134;0.9869483696407134;0.9893989187628401
0.3333333333333333;0.9876940997814387;0.9876940997814387;0.9877297754248549
0.0;0.9660947567364596;0.9660947567364596;0.9660947567364596
0.0;0.9760964473303141;0.9760964473303141;0.9760964473303141
0.0;0.9536937677125724;0.9536937677125724;0.9536937677125724
0.0;0.9826365372094119;0.9826365372094119;0.9849606242475926
0.3333333333333333;0.9438918370950939;0.9438918370950939;0.9440258776328845
0.0;0.9660014486495822;0.9660014486495822;0.9661378736846495
0.0;0.9788611102850919;0.9788611102850919;0.9788611102850919
0.3333333333333333;0.9706451644426698;0.9706451644426698;0.9706436244206939
0.3333333333333333;0.9841642611197035;0.9841642611197035;0.9870761528538537
1.0;0.9883517397862084;0.9883517397862084;0.9883517397862084
0.0;0.9775253452554635;0.9775253452554635;0.9775253452554635
0.0;0.9937662196907148;0.9937662196907148;0.99429349582627
0.3333333333333333;0.9873133614694221;0.9873133614694221;0.987370178016722
0.0;0.9796849527407854;0.9796849527407854;0.9796849527407854
0.3333333333333333;0.938162975150478;0.938162975150478;0.9515125695831306
0.3333333333333333;0.9925331564468302;0.9925331564468302;0.9927464400357658
0.3333333333333333;0.9792288437793236;0.9792288437793236;0.9798832181614103
0.6666666666666666;0.978898804503388;0.978898804503388;0.9788988045033887
0.0;0.9897111501184974;0.9897111501184974;0.9897111501184974
0.0;0.9726040446422638;0.9726040446422638;0.9723143956431891
0.0;0.9898724790596559;0.9898724790596559;0.9898724790596559
0.0;0.9940953748501707;0.9940953748501707;0.9940953748501707
