Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Min
3.5;0.9821051193133339;0.9821051193133339;0.9846943936755358
3.5;0.9078582534374626;0.9078582534374626;0.9232853641286681
3.0;0.9793779605258399;0.9793779605258399;0.9831620780306521
2.5;0.9863385663874222;0.9863385663874222;0.9866331339644863
4.0;0.9799252510233407;0.9799252510233407;0.9829201186686803
3.5;0.8786501661055752;0.8912071327507404;0.9287453528146863
2.5;0.8972803057988428;0.8943325303034008;0.9028001515088195
2.5;0.9691703461489136;0.9691703461489136;0.9700586089433798
5.0;0.9511407077167057;0.9511407077167057;0.9554065442874529
4.25;0.9536755229980387;0.9536755229980387;0.9614926529414256
2.5;0.9466061987056156;0.9466061987056156;0.9562343483945613
2.95;0.9384077718931649;0.9384077718931649;0.9437046099301227
3.0;0.9821726679735653;0.9821726679735653;0.9831816807790382
3.45;0.9660859462217161;0.9660859462217161;0.9662839476888225
2.5;0.9584901166857969;0.9584901166857969;0.9602245794102601
0.5;0.9067319783979755;0.9067319783979755;0.9116520000373394
4.5;0.9074787074765226;0.9074787074765226;0.9475207692023601
2.0;0.838473720059999;0.838473720059999;0.8530948228962685
2.0;0.8934615615161514;0.893831045409848;0.8966078876116819
3.5;0.9945088161857589;0.9945088161857589;0.9959869293306871
3.5;0.9783270674746092;0.9783270674746092;0.9811768991506076
4.0;0.9855667011330371;0.9855667011330371;0.9922011311881248
3.5;0.9921283156240431;0.9921283156240431;0.9896659136646729
4.0;0.9921359820147644;0.9921359820147644;0.9922607716252075
2.5;0.8715201574857142;0.8777789222282079;0.8956393619795057
3.0;0.9708001880645124;0.9708001880645124;0.9715177191259331
3.0;0.9516888462428328;0.9516888462428328;0.9467223996591303
3.0;0.8878316666834919;0.8878316666834919;0.8978753592682047
1.0;0.885450588996276;0.885450588996276;0.906770551681047
2.0;0.949905878527408;0.949905878527408;0.9526358779764877
2.0;0.8222016725352123;0.8222016725352123;0.8805551267340379
4.5;0.9899670365028846;0.9899670365028846;0.9922286083000582
4.0;NaN;NaN;NaN
3.0;0.9925137680089801;0.9925137680089801;0.9900105639530636
3.0;0.979266129053226;0.979266129053226;0.9851225753656021
4.15;0.901617585930445;0.901617585930445;0.9070172706348868
2.5;0.9181473028690347;0.9181473028690347;0.9293130751012967
3.5;0.9465771372284052;0.9465771372284052;0.9461559472286705
4.0;0.9058773808700249;0.9129918718298172;0.9366672109073334
5.0;0.9874224093737389;0.9874224093737389;0.974596223555589
4.8;0.9973626796281375;0.9973626796281375;0.9984209678642127
0.0;0.807580885603895;0.807580885603895;0.8148877104258635
4.6;0.9736013866115854;0.9736013866115854;0.9747860790240307
3.0;0.9080868902425957;0.9100032787265784;0.9265260127428376
2.7;0.9515188837626543;0.9515188837626543;0.9523586276644896
3.6;0.9807523844590782;0.9807523844590782;0.9822509985927996
3.75;0.9583962480490884;0.9583962480490884;0.9691045845751061
3.65;0.8937455319434628;0.8937455319434628;0.8964900293777058
0.0;0.9193264721896643;0.9193264721896643;0.9438413883633373
3.0;0.9199384885805635;0.9199384885805635;0.9386069647815714
4.75;0.9925451691202664;0.9925451691202664;0.9904322430671291
3.6;0.991080671929899;0.991080671929899;0.9934757860271366
3.5;0.9892388800174227;0.9892388800174227;0.9907220080920895
2.75;0.9601580329209851;0.9601580329209851;0.9649310717876651
5.0;0.9692624681225863;0.9692624681225863;0.9767452215873694
4.0;0.9471024014969964;0.9509141869335072;0.9454770988941104
3.0;0.9508952575864142;0.9508952575864142;0.9450658608524471
3.5;0.96189596586862;0.96189596586862;0.9645109184098002
3.35;0.9604346610844497;0.9604346610844497;0.9635084019029031
3.2;0.9380764795287467;0.9380764795287467;0.952379743906225
3.6;0.9461241742013732;0.9461241742013732;0.9515885765499748
3.75;0.9580029055850161;0.9580029055850161;0.9603467653582374
4.0;0.9755328175243922;0.9755328175243922;0.9783493419727324
3.75;0.9810796252588496;0.9810796252588496;0.9833518640333996
3.5;0.9832473826717779;0.9832473826717779;0.9840305506700635
3.5;0.9927034333552432;0.9927034333552432;0.9922507437446075
4.25;0.9931497778765943;0.9931497778765943;0.9959385145145957
0.0;0.8478452237773049;0.8478452237773049;0.8738349677521365
3.5;0.9554746281038655;0.9554746281038655;0.9595885962893813
2.75;0.9320800009897278;0.9320800009897278;0.9472698840582024
5.0;0.9720912321046946;0.9720912321046946;0.975984384388975
3.75;0.9646473808572168;0.9646473808572168;0.9678060643485381
3.45;0.9676479972138693;0.9676479972138693;0.9686336375764666
3.0;0.9873988392292541;0.9873988392292541;0.9861297589892397
2.25;0.8760524612723227;0.8760524612723227;0.9043201406470662
3.25;0.8987214031082479;0.8987214031082479;0.908158998132406
4.2;0.9686509614611899;0.9686509614611899;0.9703267836897658
4.25;0.9838049792789584;0.9838049792789584;0.9813099626918552
4.4;0.976227050345008;0.976227050345008;0.9783442019069106
2.5;0.9460457607950918;0.9460457607950918;0.953205114648232
1.75;0.8955072317712993;0.8955072317712993;0.9018709506167242
3.5;0.9577754786260205;0.9577754786260205;0.9631790157747235
3.5;0.9851877966437566;0.9851877966437566;0.9852156752127473
5.0;1.0000000000000007;1.0000000000000007;0.9996175681835596
3.95;0.9811267939621244;0.9811267939621244;0.9846969025045905
3.5;0.9749924604879804;0.9749924604879804;0.9777327700133089
3.25;0.9150402176156136;0.9150402176156136;0.9452781665511472
4.5;0.9330874293293736;0.9330874293293736;0.9441613257682772
0.0;0.7649323003025666;0.7649323003025666;0.8005710185888785
3.1;0.9340100376973169;0.9340100376973169;0.9384429252005512
3.5;0.9787387989220904;0.9787387989220904;0.9828208715189427
4.25;0.9891435701908335;0.9891435701908335;0.9918564697933177
2.75;0.9005533158905268;0.903779883590261;0.9258424641915737
3.5;0.9336808741690538;0.9336808741690538;0.950020915373085
4.5;0.9859381085617507;0.9859381085617507;0.9932287463356441
3.5;0.9754362900149922;0.9754362900149922;0.9803089559703797
2.9;0.9685496895277533;0.9685496895277533;0.971526758581816
3.0;0.9634478020156235;0.9634478020156235;0.9564222990769548
3.0;0.9494663426421088;0.9494663426421088;0.9624771039008023
3.0;0.8992913064344574;0.8992913064344574;0.9151180923618755
4.0;0.877554798024235;0.8796568191918152;0.9333308279482488
0.0;0.7993579100130168;0.7993579100130168;0.8233126743437981
3.75;0.9706280177473326;0.9706280177473326;0.9775720935314027
3.0;0.9932287773108841;0.9932287773108841;0.9934214430153051
2.5;0.8672392280537009;0.8672392280537009;0.8858997714270961
3.5;0.9827848139558489;0.9827848139558489;0.9855533431526234
4.0;0.9452577775346875;0.9452577775346875;0.9453646691697636
4.5;0.9489783453536397;0.9489783453536397;0.9552571336225916
3.5;0.9702190950413806;0.9702190950413806;0.9746389341064755
2.5;0.9284072253756774;0.9284072253756774;0.9410195046862008
3.75;0.9875564060946997;0.9875564060946997;0.9889312833940993
3.5;0.9678771979139994;0.9678771979139994;0.9702398885725655
3.0;0.9582473926811222;0.9582473926811222;0.9598947202828145
3.9;0.949397575062758;0.949397575062758;0.9592754527151718
3.25;0.9444259138276873;0.9444259138276873;0.9471438130620551
3.75;0.9965670836299901;0.9965670836299901;0.9970541409437046
3.4;0.9222088181920376;0.9222088181920376;0.9313886550891439
4.75;0.9898905755698735;0.9898905755698735;0.9909560099131653
3.5;0.9545565522258105;0.9545565522258105;0.9593328260781505
3.75;0.8444766370981488;0.8444766370981488;0.8859328390615031
3.25;0.9280984488340007;0.9280984488340007;0.9356514155656672
0.5;0.8389358571124479;0.8463424961671291;0.8927157067627137
0.5;0.949775515384751;0.949775515384751;0.9498378271760379
3.75;0.9723103473307695;0.9723103473307695;0.9711782995533007
3.25;0.9740912448483899;0.9740912448483899;0.9760709359396978
2.5;0.889535510805926;0.889535510805926;0.9026541457241272
4.95;0.9847308717867579;0.9851225999717862;0.9877423903739766
0.0;0.8649828626851559;0.8682772383035917;0.8904007927364365
3.4;0.9944834733164649;0.9944834733164649;0.9948848724744546
3.0;0.9789552917842167;0.9789552917842167;0.9833808350828578
3.5;0.9556506296628776;0.9552665842383966;0.9555101404017331
4.25;0.9757038582666909;0.9757038582666909;0.9767140734414881
3.0;0.9994683460948957;0.9989364419160914;0.9947639003574266
3.9;0.9855552703397998;0.9855552703397998;0.987698216967745
3.25;0.8775239118327545;0.8775239118327545;0.8958117301731459
3.0;0.8893333443429281;0.8893333443429281;0.8957003710493487
3.5;0.9450637147826638;0.9450637147826638;0.9478395191694339
3.25;0.944787441757231;0.944787441757231;0.9538250722524667
4.45;NaN;NaN;NaN
1.5;0.876148163031984;0.876148163031984;0.9116020338627121
3.0;0.8963202992841217;0.8963202992841217;0.9167272885692888
3.25;0.9637688766936345;0.9637688766936345;0.9640185485820659
3.9;0.9884848495660414;0.9884848495660414;0.988498390826464
2.9;0.9573974010316509;0.9573974010316509;0.963620554664445
2.0;0.8798604707150223;0.8798604707150223;0.8831135004711914
3.75;0.9466364212685604;0.9466364212685604;0.9513466948259185
3.0;0.9422199429458301;0.9422199429458301;0.9447979046052905
3.0;0.9706356561213635;0.9706356561213635;0.9701825992740294
1.5;0.8526628302274926;0.8526628302274926;0.8783962438719252
2.4;0.9010145604270261;0.9010145604270261;0.9185604150933986
3.0;0.9778249023678576;0.9778249023678576;0.9819714540893064
0.0;0.7934999911838103;0.7934999911838103;0.8213520555560561
3.5;0.9391388077063876;0.9391388077063876;0.9481847235907607
3.5;0.9938276891511398;0.9938276891511398;0.9942679392287915
3.75;0.9499819455183335;0.9499819455183335;0.9628393063383959
4.9;0.9946741825691535;0.9946741825691535;0.995476622354557
1.25;0.9037891007795039;0.9145677486916036;0.9246014705433497
3.0;0.9766086209383492;0.9766086209383492;0.9813550371869922
3.75;0.9212950124781871;0.9212950124781871;0.9320166637939492
2.0;0.8668232333001721;0.8668232333001721;0.8849483907391273
3.0;0.9624864756154896;0.9624864756154896;0.9645740005121217
3.0;0.8687002394149417;0.8687002394149417;0.8980552514703964
2.1;0.8981973960371111;0.8981973960371111;0.8979685308517624
3.0;0.8947373335746299;0.8947373335746299;0.9176648803851198
1.5;0.813007552134849;0.813007552134849;0.8485036263445178
4.75;0.931377067875518;0.931377067875518;0.9307093094572954
3.6;0.9371188903447055;0.9371188903447055;0.943996244849613
3.0;0.9619640875930626;0.9619640875930626;0.964712799400503
3.25;0.8199007626258468;0.8199007626258468;0.8385115950887647
3.0;0.9802968677024355;0.9802968677024355;0.9792356491180695
1.5;0.9534477655551429;0.9534477655551429;0.9643740519488069
0.0;0.9023227539830742;0.9054889558012544;0.9171185566096834
3.9;0.9870888113563229;0.9870888113563229;0.9898002784338297
4.45;0.9754375747587005;0.9754375747587005;0.9810323039932536
0.0;0.853340891504964;0.853340891504964;0.9106480622039583
3.0;0.938113813867046;0.938113813867046;0.9397937067041352
3.6;0.9340048715897799;0.9394475434805444;0.9519399434797458
3.5;0.8909645540322032;0.8909645540322032;0.8989293830203546
3.45;0.9918201373852003;0.9918201373852003;0.9919570192763916
3.0;0.9630172001289949;0.9630172001289949;0.9694933091017619
3.0;0.9237331244339315;0.9237331244339315;0.9280689675714384
3.5;0.9880894079544261;0.9880894079544261;0.9904508301050794
4.2;0.9990145395876376;0.9990263545904343;0.999192852742689
3.25;0.9682109082438948;0.9682109082438948;0.9727231423850712
2.0;0.9480380822798099;0.9480380822798099;0.9546597054193173
0.0;0.8555471654973456;0.8555471654973456;0.8697900181288647
4.25;0.9745914853290614;0.9745914853290614;0.9787988611453643
4.25;0.9800176486732604;0.9825732707331631;0.9816575632604431
3.0;0.9624468084524551;0.9624468084524551;0.9633052845741853
1.5;0.955381762745878;0.955381762745878;0.9557204249893728
4.25;0.9676791049618151;0.9676791049618151;0.967659733759191
3.5;0.9598883044585634;0.9586262266817147;0.9613796394213433
3.75;0.9589838104378556;0.9589838104378556;0.970467247030943
3.75;0.9960314510033406;0.9960314510033406;0.9978073573927657
3.75;0.985541907980631;0.985541907980631;0.9877851769889074
3.5;0.9604641837198971;0.9604641837198971;0.9507664034926061
4.25;1.0;1.0;0.9978765198262706
3.0;0.9687311923144164;0.9687311923144164;0.9723355710503729
3.5;0.9629067542349737;0.9629067542349737;0.9651298121783335
3.35;0.946155047889214;0.946155047889214;0.9613106507907315
3.25;0.8529608403230711;0.8529608403230711;0.8628966473877339
4.4;0.9027183942203465;0.9031326048617538;0.9162633777966214
5.0;1.0;1.0;0.9789169902211932
4.4;0.969889455043517;0.969889455043517;0.9724029296658782
0.0;0.790166465737276;0.7935937677482823;0.8222559757237452
3.5;0.9530105302199862;0.9530105302199862;0.9812015506421946
3.9;0.9722986454294561;0.9722986454294561;0.9724369656531898
5.0;0.9335838069253728;0.9423158608769684;0.9438589336338347
0.0;0.8267766052597588;0.8267766052597588;0.8540279581124739
3.0;0.9592567463954033;0.9593558761684493;0.9702760227586136
3.0;0.948746718594488;0.948746718594488;0.9506017754711247
4.25;0.9724831320666827;0.9724831320666827;0.9793085996538283
0.0;0.8163875019877892;0.8163875019877892;0.8525417461200987
3.5;0.9570644035775342;0.9570644035775342;0.9662543156862495
3.1;0.8524281137864287;0.8524281137864287;0.8733040845337731
3.0;0.97487392181686;0.97487392181686;0.9755093982730796
3.0;0.976531097613652;0.976531097613652;0.9803822044933552
3.0;0.9614029805620665;0.9614029805620665;0.9726698989739541
3.75;0.9889532440691591;0.9889532440691591;0.9890244349798973
0.5;0.9212441988734817;0.9212441988734817;0.9266325860289314
2.5;0.928323520318894;0.928323520318894;0.9366265202602682
3.0;0.9185139993631899;0.9185139993631899;0.9301526281457794
3.75;0.977030636782197;0.9791364632296612;0.9776244161574411
3.5;0.9808342031514085;0.9808342031514085;0.9845630178394095
3.9;0.9791994899085726;0.9791994899085726;0.9830303197679738
2.75;0.9636897490459515;0.9636897490459515;0.9661176920171664
3.0;0.9788130757320816;0.9788130757320816;0.9817670965350469
4.4;0.9954820204627822;0.9954820204627822;0.9970953196092099
2.0;0.9257114216802893;0.9281832510273781;0.930208206031493
3.5;0.9856845893921572;0.9856845893921572;0.9869895437528042
3.4;0.9560469586382231;0.9560469586382231;0.9621695945182812
4.95;0.9537186154547225;0.9537186154547225;0.9597784847794417
3.75;0.9872743668367558;0.9872743668367558;0.9882056714869265
0.0;0.8620298529603063;0.8620298529603063;0.9256103486107355
3.75;0.9865096415089281;0.9865096415089281;0.9883696690602384
2.9;0.9081532448070679;0.9081532448070679;0.916925068363098
4.75;0.8511301145048862;0.8511301145048862;0.8783026886506754
4.9;0.9866774026813343;0.9842476333690934;0.9853812823439205
4.25;0.9916659211561201;0.9916659211561201;0.9933454661917887
3.9;0.9831047397540027;0.9831047397540027;0.9865423878140516
1.95;0.9397234974905057;0.9417864066230028;0.9439521343686714
3.75;0.9930047418109412;0.9930047418109412;0.9939381864449557
4.25;NaN;NaN;NaN
3.0;0.9835608229904264;0.9835608229904264;0.9857876779412151
2.25;0.8907133427408189;0.8907133427408189;0.9370810156532847
2.5;0.8601265380324526;0.8601265380324526;0.8753835353584642
3.0;0.9504805295270319;0.9504805295270319;0.9496805976227402
3.25;0.960258733258538;0.960258733258538;0.9621818590821081
4.0;0.9817308544485053;0.9817308544485053;0.9831919855586518
4.75;0.9625887615730752;0.9625887615730752;0.9479163675394148
3.0;0.9893428238912209;0.9893428238912209;0.991072380819553
3.4;0.985183844963823;0.985183844963823;0.9819760025333402
3.4;0.967492048748779;0.967492048748779;0.9701223247161828
0.5;0.7987276387037743;0.7987276387037743;0.8323740624373941
1.9;0.9698158103642687;0.9698158103642687;0.9706230836133322
4.5;0.9968332713061391;0.9968332713061391;0.9996939467909888
3.2;0.9721257110426168;0.9721257110426168;0.9738324607525809
3.25;0.9859561980849604;0.9859561980849604;0.9913617069920143
3.25;0.9734365682491593;0.9734365682491593;0.9743523682382087
3.25;0.9964361127931552;0.9964361127931552;0.9946292678817227
3.0;0.9548310570076816;0.9548310570076816;0.9678595769170412
3.45;0.9314131900632854;0.9314131900632854;0.9363574357982023
3.7;0.9596422608404686;0.9596422608404686;0.9710959836002275
3.5;0.9831486160216479;0.9831486160216479;0.9850460860640551
2.75;0.9311134827016458;0.9311134827016458;0.9511444035222502
3.1;0.9325488441621048;0.9325488441621048;0.9464638339014665
3.4;0.9824108587517874;0.9824108587517874;0.9867303640343575
3.25;0.9256131565787742;0.9239533932366119;0.9389057863021304
3.35;0.8981832827019303;0.8981832827019303;0.900856002419984
4.9;0.9863684784494224;0.9863684784494224;0.9900169104087756
3.5;0.9795523906792404;0.9795523906792404;0.9802894915401138
4.65;0.9897737171269019;0.9897737171269019;0.9882084509826454
4.75;0.9528452371907425;0.9506474739046687;0.962885490857037
4.7;0.99416711833984;0.994175797691322;0.9953668894504305
3.5;0.9798974916398158;0.9798974916398158;0.9802852126525469
3.25;0.9823583700098403;0.9823583700098403;0.9863370212976676
1.5;0.9184401327199214;0.9184401327199214;0.9329063338128883
4.2;0.8863711372762636;0.8863711372762636;0.9028592377893914
5.0;0.9862809721874914;0.9862809721874914;0.989403452427448
3.0;0.9286959852593042;0.9286959852593042;0.9348286120891188
3.0;0.9509161704417748;0.9509161704417748;0.9576468215076479
5.0;1.0;1.0;0.9968866244232586
0.0;0.8560341704387073;0.8560341704387073;0.8725997297866385
3.5;0.9481503916836561;0.9481503916836561;0.9526543596182175
3.75;0.9597774883910485;0.9597774883910485;0.9626155443375947
4.5;0.9767264527278334;0.9767264527278334;0.9789826742867628
3.7;0.9871773987430433;0.9871773987430433;0.9874589447350819
3.25;0.933084022614798;0.933084022614798;0.9366024130059242
4.25;0.9922734636833883;0.9922734636833883;0.9927362710722698
2.0;0.8528189489792123;0.8528189489792123;0.9048691544836324
4.0;0.9686305059870187;0.9692524149875179;0.9689632665479088
3.75;0.9790482661309654;0.9670589161613716;0.9701211344486971
3.5;0.9975703721126925;0.9975703721126925;0.9981281667751245
3.0;0.9699129855453619;0.9699129855453619;0.9726520578307926
4.95;0.9683319391250372;0.9683319391250372;0.967196290978611
4.0;0.9803001702525522;0.9803001702525522;0.9830490047901494
4.0;0.9881019121399914;0.9881019121399914;0.9894973863262572
4.9;0.9932832075419222;0.9932832075419222;0.9952460064623304
4.9;0.9622584907457478;0.9622584907457478;0.9628302643292534
3.7;0.9956693111561867;0.9956693111561867;0.9962429863120049
4.0;0.9208689134620376;0.9287027155152169;0.9439529309402921
3.25;0.9012329169599296;0.9012329169599296;0.9037387102319897
3.0;0.9956202795702457;0.9956202795702457;0.9946950861715278
2.25;0.9407484114141744;0.9407484114141744;0.9497271639439537
3.0;0.9802044614292723;0.9802044614292723;0.9834700779197006
4.0;0.8897805613966911;0.8897805613966911;0.9007114938237352
3.4;0.8908464804542284;0.8906519527556387;0.9191673865587465
2.9;0.8537972084884223;0.8474037151968037;0.8759097309030883
3.25;0.977308314882527;0.977308314882527;0.9796182805990179
2.5;0.9208520187867766;0.9208520187867766;0.933235717619651
3.7;0.9555833560221947;0.9555833560221947;0.9741269481741136
3.25;0.9977799150231298;0.9977799150231298;0.9917675339524289
0.5;0.8307845615952809;0.8307845615952809;0.8541678129067404
2.75;0.9634445430019644;0.9634445430019644;0.968655880812257
4.0;0.9327187579953216;0.9327187579953216;0.9385108477421051
1.75;0.9448775765773957;0.9448775765773957;0.9474956845429257
4.0;0.9972777752379949;0.9972777752379949;0.9974696323283064
3.45;0.9672527816152714;0.966371869416219;0.9689108765002238
3.4;0.9898132107353226;0.9898132107353226;0.9921538668979653
3.0;0.9679412126520269;0.9679412126520269;0.9644965772198905
4.25;0.9652893744818578;0.9652893744818578;0.9703324710635624
3.0;0.9751520787591563;0.9751520787591563;0.9718773175434937
3.0;0.9580563259234819;0.9580563259234819;0.9614751741807186
3.5;0.9449644478036942;0.9449644478036942;0.9525577848631447
3.25;0.9745656379431584;0.9745656379431584;0.9780298028810203
3.45;0.9806906532444774;0.9806906532444774;0.9817458582513315
4.6;0.9375487668583149;0.9375487668583149;0.945952397481479
4.25;0.9678171278520993;0.9678171278520993;0.9704140250426034
1.5;0.8782067604787241;0.8782067604787241;0.8849521230087726
2.5;0.9370105794705926;0.9370105794705926;0.9463288248556583
4.75;0.9896681265375643;0.9896681265375643;0.987979773947712
4.4;0.9907814736204306;0.9907814736204306;0.9929690050412467
0.0;0.7893976360257866;0.7893976360257866;0.8246623585848613
3.25;0.9239276030213971;0.9239276030213971;0.9308058651446134
0.5;0.9536047754384674;0.9536047754384674;0.9543422875220587
3.4;0.9745986640178919;0.9745986640178919;0.9802790854293069
3.25;0.9938954025791177;0.9938954025791177;0.9952414955248824
3.25;0.9151377194500099;0.9151377194500099;0.9282086246978365
3.0;0.7620707482166688;0.7620707482166688;0.8120694751469473
3.25;0.9172393845802934;0.9172393845802934;0.9238962204069151
1.5;0.9296134976012499;0.9296134976012499;0.9383357414881434
3.2;0.9542116416888414;0.9542116416888414;0.9563811809320959
0.0;0.8488066945004977;0.8545632012583225;0.8696051087747049
3.0;0.9159987434772013;0.9159987434772013;0.9248463192517405
3.4;0.9510649821371002;0.9510649821371002;0.9798520687855122
3.25;0.9597415800758775;0.9597415800758775;0.9616138320511529
3.5;0.9735164371276626;0.9745360718871723;0.9765557546826864
1.5;0.8811826309149463;0.8811826309149463;0.891676469994152
3.0;0.9682810973603141;0.9682810973603141;0.9703366340490172
4.9;0.9947019858462343;0.9947019858462343;0.9782020732128353
3.45;0.9438653381315903;0.9438653381315903;0.947324477429052
4.25;0.966506086722566;0.966506086722566;0.9648317065390573
4.5;0.9838630034115252;0.9838630034115252;0.9861278521643442
3.0;0.9680022771760631;0.9680022771760631;0.9720884901664439
3.5;0.837923157663396;0.837923157663396;0.8497093057078109
2.25;0.8820358158524654;0.8820358158524654;0.895348087265609
4.25;0.9243773315967465;0.9309744796822988;0.942511025346487
3.4;0.9844890145592899;0.9844890145592899;0.9870063286852534
3.75;0.9979027199481852;0.9979027199481852;0.9978458742030775
4.25;0.9913326707027205;0.9913326707027205;0.9919904534745011
3.25;0.9862710893239421;0.9862710893239421;0.988661022413971
3.25;0.9252535601579124;0.9252535601579124;0.9425748055493833
3.65;0.9667960843258998;0.9667960843258998;0.9773288678641902
2.75;0.8572056793351707;0.8572056793351707;0.8706684156844877
1.5;0.8828930936923786;0.8828930936923786;0.9105628848690234
3.0;0.9633686857611096;0.9633686857611096;0.9674841554192161
4.25;0.9637960851896359;0.9613459042395152;0.9560709091519556
3.5;0.9510098399317914;0.953195426636215;0.9562215171971463
3.0;0.9432246154041883;0.9432246154041883;0.9500014672457598
2.0;0.9466057425497614;0.9466057425497614;0.9512488628089597
2.5;0.8718274435875013;0.8744090854604858;0.8795510109170092
0.0;0.884630707378378;0.884630707378378;0.9085114651866357
0.0;0.8486274597277831;0.8486274597277831;0.9088307920631892
4.0;0.9677512346953208;0.9677512346953208;0.9683945154997038
3.35;0.9536162809641529;0.9536162809641529;0.956394676645295
4.25;0.9769289057320891;0.9769289057320891;0.9801202300436489
4.25;0.9552138714326257;0.9511672219875585;0.958372145388635
3.45;0.9778541320087599;0.9778541320087599;0.9785948709565773
4.25;0.9922734636833883;0.9922734636833883;0.9927362710722698
