Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Sum;bio_embedding_intrinsic__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Sum;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum
3.0;0.9563367953384136;0.9563367953384136;0.9784233687014776;0.9372352112916844;0.9372352112916844;0.9602126365667008
4.1;0.9844632674945133;0.9844632674945133;0.9921533433679197;0.9771126198792511;0.9771126198792511;0.986747108878154
3.5;0.9821755097599936;0.9821755097599936;0.9868410135594925;0.9643640172353558;0.9643640172353558;0.9618092018746386
4.0;0.9959103110814118;0.9959103110814118;0.9968998811119328;0.9932283982834433;0.9932283982834433;0.9944614589241942
2.5;0.9668366783145024;0.9668366783145024;0.979135845611503;0.9471428513540769;0.9471428513540769;0.9617335436293215
4.0;0.9970443471028348;0.9970443471028348;0.9979396119944773;0.9941777339936417;0.9941777339936417;0.9941874467776839
4.0;0.9908522527397304;0.9908522527397304;0.9945043680813141;0.9848984492429758;0.9848984492429758;0.9881713234191113
4.1;0.9784439988756266;0.9784439988756266;0.9916354051054882;0.9580542593311707;0.9580542593311707;0.9775816462111945
4.0;0.9715030219795091;0.9715030219795091;0.9811594855397271;0.9620958459990603;0.9620958459990603;0.9682513290802289
3.0;0.9892776372163365;0.9892776372163365;0.9929146555804703;0.9826528426846355;0.9826528426846355;0.9847016583126441
4.0;0.9829494971842635;0.9829494971842635;0.9862116460222015;0.9826649835065591;0.9826649835065591;0.9770715482978352
3.0;0.9607450690066689;0.9607450690066689;0.9621476729039787;0.961530309598224;0.961530309598224;0.9567364357782132
4.5;0.9970273780773196;0.9970273780773196;0.9971966118014156;0.995534035708111;0.995534035708111;0.9950571072493066
3.5;0.9694514362910394;0.9694514362910394;0.9766221198511822;0.9555061152820766;0.9555061152820766;0.9619183524839082
3.5;0.8860312582104738;0.8860312582104738;0.9519028923951977;0.808608931183953;0.808608931183953;0.8946260136644436
3.0;0.9890099914311007;0.9890099914311007;0.9925716084863054;0.9783872115413657;0.9783872115413657;0.9819173772558413
3.5;0.9954224243236245;0.9954224243236245;0.9971420879094169;0.9941764103102269;0.9941764103102269;0.9951351976674719
4.0;0.9989753655177406;0.9989753655177406;0.9994360353940527;0.9984556052032507;0.9984556052032507;0.9990752592883141
4.0;0.9984900839755568;0.9984900839755568;0.9991056439348135;0.9976098723174753;0.9976098723174753;0.9984725630028468
4.0;0.9994012535674708;0.9994012535674708;0.9978757738319411;0.9974054065578917;0.9974054065578917;0.9930390344236377
3.0;0.9605919072716151;0.9605919072716151;0.9690653742166196;0.9418526571273498;0.9418526571273498;0.9503216367484982
2.5;0.9876748910179611;0.9876748910179611;0.990693244448699;0.9787533272703881;0.9787533272703881;0.9823558011495873
2.5;0.9463159648698525;0.9457782373335317;0.9809422697229162;0.8949150691149461;0.8922751245127836;0.9460927951846397
3.0;0.9805643341008148;0.9805643341008148;0.983776075762766;0.961870591536158;0.961870591536158;0.9601486339327738
0.0;0.6832707622828462;0.6832707622828462;0.8715283205760485;0.5978912399478489;0.5978912399478489;0.7976080904361807
4.25;0.9770522806194682;0.9770522806194682;0.9886325990147282;0.9699228219300718;0.9699228219300718;0.9804967159974641
3.0;0.9130026620544555;0.9130026620544555;0.9558121518540674;0.8849836633106669;0.8849836633106669;0.9353900195576095
3.0;0.9465994518801768;0.9465994518801768;0.9597153620581851;0.9191708055596562;0.9191708055596562;0.9306654896102888
4.0;0.9796626744914422;0.9796626744914422;0.9720423382730362;0.9677197926749057;0.9677197926749057;0.9406367527596673
0.0;0.8714662473435887;0.8714662473435887;0.9441427545649738;0.7671937680811431;0.7671937680811431;0.8849995397485537
3.5;0.9562806790755176;0.9562806790755176;0.9812734501819311;0.9349756963294114;0.9349756963294114;0.9657051579937702
1.0;0.888383257150557;0.8889139305451973;0.9463465840463765;0.8642947845372196;0.854979849382205;0.9067163434930033
0.0;0.7749382999764604;0.7749382999764604;0.9219749896399946;0.6868637907169474;0.6868637907169474;0.8728043926349256
1.5;0.9060947618920515;0.9060947618920515;0.952776054386106;0.8881770106187087;0.8881770106187087;0.9256470412738658
3.6;0.9526561703795349;0.9526561703795349;0.9808128802513485;0.9105046105742981;0.9105046105742981;0.9610089306678227
3.0;0.9778984932751379;0.9778984932751379;0.9832244932549674;0.9553480155362751;0.9553480155362751;0.9664723672433551
3.0;0.9753271886403453;0.9753271886403453;0.9819517378496871;0.96019821903447;0.96019821903447;0.9678371100163765
5.0;0.9878236932047781;0.9878236932047781;0.9937234398386682;0.9849694777727386;0.9849694777727386;0.9893741924943501
3.5;0.9345430962412039;0.9345430962412039;0.9703401078801649;0.896279743312333;0.896279743312333;0.9349345031043865
0.0;0.8200634603785408;0.8200634603785408;0.9326483311142234;0.6790997580761816;0.6790997580761816;0.8543410763640863
4.0;0.9642983935765297;0.9642983935765297;0.9644010926925298;0.945780852097666;0.945780852097666;0.9430427929440859
4.5;0.9913201871627519;0.9913201871627519;0.9952907742478273;0.987054331455726;0.987054331455726;0.991250584305151
3.0;0.9851874496393546;0.9851874496393546;0.9904174966892074;0.9786685315911489;0.9786685315911489;0.9812120585292173
3.5;0.9885186915656348;0.9885186915656348;0.9925343827967962;0.977699879440669;0.977699879440669;0.9791340554462026
4.0;0.9907971521747486;0.9907971521747486;0.9928302629577888;0.985817726820507;0.985817726820507;0.9882536949967317
3.0;0.9786723199666286;0.9786723199666286;0.9816183537646749;0.9693701319602415;0.9693701319602415;0.9733396171711561
3.0;0.9650845220508778;0.9650845220508778;0.9742444059465286;0.9414271098650012;0.9414271098650012;0.9529739090584343
3.5;0.9787583936465879;0.9787583936465879;0.9769847182111787;0.959202933171579;0.959202933171579;0.956756044503968
2.5;0.9161491108943781;0.9161491108943781;0.958228315477071;0.8912740742021897;0.8912740742021897;0.9369558560888833
3.5;0.9884355530798681;0.9884355530798681;0.9950961583679755;0.9749775675522303;0.9749775675522303;0.9870799410285983
3.5;0.8935913945882449;0.8935913945882449;0.9648244685524732;0.8231761958955196;0.8231761958955196;0.9258124265227199
3.0;0.9793337149130373;0.9793337149130373;0.9862144957863744;0.9717586556853008;0.9717586556853008;0.9775167598384724
4.5;0.974674364851574;0.974674364851574;0.9702369626980443;0.9538586237388456;0.9538586237388456;0.9201789016376123
2.5;0.9165319138289366;0.9105801193987972;0.9665314741531321;0.8797141787127911;0.877484513336373;0.9427387931936495
3.5;0.9544711618837323;0.9544711618837323;0.962582548614737;0.9094198221748383;0.9094198221748383;0.9157887293211538
3.0;0.9786947551898068;0.9786947551898068;0.984077551404617;0.9707593686661806;0.9707593686661806;0.9741479158223407
2.5;0.9771344624928836;0.9771344624928836;0.9830704428868823;0.9590470815587769;0.9590470815587769;0.9642642891909433
4.0;0.9707155142767513;0.9707155142767513;0.9796002767504182;0.9546832992174178;0.9546832992174178;0.9595427625104549
3.5;0.9853882657817723;0.9853882657817723;0.9907027634163896;0.978304378175499;0.978304378175499;0.9806948136328834
3.5;0.9226429157325221;0.9226429157325221;0.9689538319862326;0.8783908069405931;0.8783908069405931;0.9277141930489414
3.0;0.9789672785362797;0.9789672785362797;0.9893323300552596;0.9629053375862292;0.9629053375862292;0.9794057662036859
2.5;0.9893616846887361;0.9893616846887361;0.9923028481206727;0.9850731755092845;0.9850731755092845;0.9875841920250712
4.0;0.9809794424629452;0.9809794424629452;0.9922931482513733;0.9613882617849336;0.9613882617849336;0.9772440243997963
3.5;0.8629937279076968;0.9145654210245165;0.9704624301578987;0.8091247458945708;0.8775149860623472;0.9508835001009867
2.5;0.8772685452477909;0.8756467367397569;0.9098287180298537;0.8420698726678701;0.8428688251176629;0.8617712422321084
2.5;0.9823480901890008;0.9823480901890008;0.9861326715976442;0.9692411607938335;0.9692411607938335;0.9741317014515914
5.0;0.9956878925294678;0.9956878925294678;0.9940586203136419;0.9928298229150907;0.9928298229150907;0.9853682278446065
4.25;0.9675255555548405;0.9675255555548405;0.9893378993592423;0.956718698637663;0.956718698637663;0.9826519341247341
2.5;0.9391780584261153;0.9391780584261153;0.9710860197184982;0.909995145743422;0.909995145743422;0.9494497192108949
2.95;0.9880945361100829;0.9880945361100829;0.9929627551944705;0.9775106992394582;0.9775106992394582;0.9857756764496206
3.0;0.9866024700582823;0.9866024700582823;0.9932128325048082;0.9786253718299174;0.9786253718299174;0.9879107194175459
3.45;0.9906766608569793;0.9906766608569793;0.9944250930651585;0.9858946064737634;0.9858946064737634;0.9840426305074575
2.5;0.9830825371809058;0.9830825371809058;0.9868377034720385;0.9682814768374184;0.9682814768374184;0.973532154008532
0.5;0.9164908395769624;0.9164908395769624;0.9514271843099685;0.9079759900829516;0.9079759900829516;0.9330214587907244
4.5;0.8872053325697855;0.8872053325697855;0.9600818773182738;0.8389765361720641;0.8389765361720641;0.9176950305171735
2.0;0.8822144998782809;0.8822144998782809;0.900831302486879;0.8401192026131913;0.8401192026131913;0.8394412223802475
2.0;0.9405332374826724;0.9381926201462019;0.9552908868307807;0.9008930942218537;0.897123016234991;0.916029755572303
3.5;0.9950268617466234;0.9950268617466234;0.9983537345808327;0.994419290036146;0.994419290036146;0.9972045847249245
3.5;0.9890132924431937;0.9890132924431937;0.9913456395206861;0.978729293733374;0.978729293733374;0.9797142840259445
4.0;0.9675391407500803;0.9675391407500803;0.9912299584189428;0.9483922824496562;0.9483922824496562;0.9843480466508739
3.5;0.9946371065715625;0.9946371065715625;0.9941568987201189;0.9905977269494975;0.9905977269494975;0.9891094173794069
4.0;0.991166896979085;0.991166896979085;0.9942312392146191;0.9862833649970894;0.9862833649970894;0.9889261638369039
2.5;0.8920135292191016;0.9038105357339838;0.9742989249537539;0.8154931463768077;0.8307847549948117;0.942215425646463
3.0;0.9748875536783321;0.9748875536783321;0.9835929786507762;0.9576240870500462;0.9576240870500462;0.9662730118925813
3.0;0.9443427841372884;0.9443427841372884;0.9653292533595544;0.9204846940553238;0.9204846940553238;0.9395439044966014
3.0;0.8993328758019498;0.8993328758019498;0.9601527367701878;0.8535887551210054;0.8535887551210054;0.9281101666720682
1.0;0.8317583456054956;0.8317583456054956;0.9069575858481068;0.8128127310508608;0.8128127310508608;0.8836091657279395
2.0;0.9582238754938195;0.9582238754938195;0.9745409430857129;0.9060279068289196;0.9060279068289196;0.9344726070571321
2.0;0.8355905680711877;0.8355905680711877;0.9611577159638385;0.7470367913781822;0.7470367913781822;0.8998967115996236
4.5;0.9926763466744434;0.9926763466744434;0.9952277571005866;0.9850098406237555;0.9850098406237555;0.9887566534489433
4.0;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.9952879122070709;0.9952879122070709;0.9957717389742359;0.9915756710871699;0.9915756710871699;0.9916325676653139
3.0;0.9783041594949523;0.9783041594949523;0.9917049375506437;0.9685254289467986;0.9685254289467986;0.9845845758401978
4.15;0.980114948352128;0.980114948352128;0.9917327812242169;0.9644618718562719;0.9644618718562719;0.9820247905908616
2.5;0.9534116641737796;0.9534116641737796;0.9626214830743954;0.9312409238736592;0.9312409238736592;0.9307054463255915
3.5;0.983402064962704;0.983402064962704;0.9856299134605738;0.9586270219822701;0.9586270219822701;0.9563123180909636
4.0;0.9236410808056191;0.9385388072505176;0.9673126583959635;0.8885876980299209;0.9074010399797547;0.923393311293626
5.0;0.9905196646469522;0.9905196646469522;0.9629079923520096;0.9838981872324476;0.9838981872324476;0.950276479530216
4.8;0.9959907081440612;0.9959907081440612;0.9981874470736632;0.9937832392957123;0.9937832392957123;0.9964615959457869
0.0;0.6920834646612045;0.6920834646612045;0.8463174951095271;0.5689989873756464;0.5689989873756464;0.7619300745836
4.6;0.9774824192032054;0.9774824192032054;0.9880497504741996;0.9677924493721536;0.9677924493721536;0.9809209753680822
3.0;0.9443254011160053;0.9360120717873426;0.9593903980660236;0.9060453088334314;0.9002118936843344;0.9247938680509062
2.7;0.9442134867052602;0.9442134867052602;0.9677990145856536;0.9159101490389003;0.9159101490389003;0.9452674809548042
3.6;0.9926694500846793;0.9926694500846793;0.9942280999457093;0.9868499347679338;0.9868499347679338;0.9888526381567441
3.75;0.9804777073020865;0.9804777073020865;0.9890943087585582;0.9790919885285394;0.9790919885285394;0.985234911599532
3.65;0.9673463738453153;0.9673463738453153;0.9845548216049524;0.9328460965910513;0.9328460965910513;0.957653804911492
0.0;0.8766192586482139;0.8766192586482139;0.9476941306706611;0.8013871900838645;0.8013871900838645;0.900044660321125
3.0;0.952369334870272;0.952369334870272;0.9735265968504885;0.9033086314404244;0.9033086314404244;0.9508227222430874
4.75;0.9883394909672418;0.9883394909672418;0.98113857135279;0.985200550563094;0.985200550563094;0.9704629243159977
3.6;0.9961726606339442;0.9961726606339442;0.9977444052296717;0.9954124505235983;0.9954124505235983;0.9968297420577348
3.5;0.9841236818437313;0.9841236818437313;0.9920440795801477;0.9753092207347758;0.9753092207347758;0.9845608455417817
2.75;0.9528154458405614;0.9528154458405614;0.9763393159969078;0.9457845233252705;0.9457845233252705;0.965045697882997
5.0;0.9882192530315245;0.9882192530315245;0.9848643898436267;0.9830891624093729;0.9830891624093729;0.9699252558701371
4.0;0.956661216308388;0.9619235630859782;0.9679556926919385;0.928783545284411;0.9370192802206089;0.946762120368332
3.0;0.906078062160359;0.906078062160359;0.8764677629801962;0.8302570081894184;0.8302570081894184;0.8113077639725323
3.5;0.9707347219475569;0.9707347219475569;0.9818114670606229;0.9474538331662997;0.9474538331662997;0.9586288943107009
3.35;0.9731154695346105;0.9731154695346105;0.9871120021104223;0.952056589367264;0.952056589367264;0.9724167805333821
3.2;0.9722902261385757;0.9722902261385757;0.9775480946401046;0.9503004130229621;0.9503004130229621;0.9534964164539126
3.6;0.9432519827873508;0.9432519827873508;0.9767636328599223;0.910741445998067;0.910741445998067;0.9531522987473493
3.75;0.9709458695008794;0.9709458695008794;0.9839796646381788;0.964559595620804;0.964559595620804;0.9780269340661195
4.0;0.99321150318817;0.99321150318817;0.997026751157136;0.9900402328431811;0.9900402328431811;0.9949081952128428
3.75;0.989982445519849;0.989982445519849;0.9934021699424253;0.9799536354587439;0.9799536354587439;0.9835587257749567
3.5;0.984287315144402;0.984287315144402;0.9948109178535152;0.9690345391719413;0.9690345391719413;0.9859977558312765
3.5;0.9884023002820302;0.9884023002820302;0.9908323481377533;0.978816768238063;0.978816768238063;0.9786199650974852
4.25;0.9863092504514662;0.9863092504514662;0.993561266853867;0.9844542516410318;0.9844542516410318;0.9920973243913439
0.0;0.774608669816193;0.774608669816193;0.9076479193036763;0.7329800117167823;0.7329800117167823;0.8623219650106806
3.5;0.9736300506296982;0.9736300506296982;0.9822961143234339;0.9645182179489875;0.9645182179489875;0.9752099008367897
2.75;0.9325683608649281;0.9325683608649281;0.969852169953723;0.8846007571887774;0.8846007571887774;0.9385946716537187
5.0;0.9898182871339949;0.9898182871339949;0.9919802309209407;0.9693050569778078;0.9693050569778078;0.9761005723507061
3.75;0.9879511634443566;0.9879511634443566;0.9919190759105779;0.9817085554563081;0.9817085554563081;0.986900487630478
3.45;0.9839785319037132;0.9839785319037132;0.989827055201898;0.9704609363125867;0.9704609363125867;0.9800856870717817
3.0;0.9857517670139823;0.9857517670139823;0.9920955423606272;0.9896977206787391;0.9896977206787391;0.9911311933469572
2.25;0.8640935077417481;0.8640935077417481;0.9551935498139043;0.8212594814429027;0.8212594814429027;0.9169951727307567
3.25;0.9237192556511383;0.9237192556511383;0.9653229930425491;0.8853259323493634;0.8853259323493634;0.9386341785371288
4.2;0.9628458498420257;0.9628458498420257;0.9744485871067041;0.9390354057327791;0.9390354057327791;0.9549761520718216
4.25;0.9898211690185159;0.9898211690185159;0.992997038066268;0.9861683520959453;0.9861683520959453;0.9890429946344645
4.4;0.9937503243307607;0.9937503243307607;0.9949675699802879;0.9919761470466;0.9919761470466;0.9922794938312377
2.5;0.9459013702364432;0.9459013702364432;0.9542887224671145;0.9357921745262724;0.9357921745262724;0.9392907413576708
1.75;0.8903925100508385;0.8903925100508385;0.9244997517494586;0.8448225163265842;0.8448225163265842;0.8875709021813766
3.5;0.9784719154872886;0.9784719154872886;0.9851377935427293;0.9639729995319567;0.9639729995319567;0.9725813095001377
3.5;0.9900863395913418;0.9900863395913418;0.9947747244463909;0.9740426725877187;0.9740426725877187;0.9841809252467673
5.0;0.9966428760244953;0.9966428760244953;0.9961375510076899;0.9914553590740559;0.9914553590740559;0.988535097292072
3.95;0.9845561675751189;0.9845561675751189;0.9896227716502022;0.9726350299782577;0.9726350299782577;0.9800308913505108
3.5;0.963831502550541;0.963831502550541;0.9846774427905687;0.9333940533176404;0.9333940533176404;0.9649964057708847
3.25;0.9050651564330902;0.9050651564330902;0.9401835616523113;0.8270037564018002;0.8270037564018002;0.8809479896265179
4.5;0.9657388790202215;0.9657388790202215;0.9819224115655123;0.9352499441022606;0.9352499441022606;0.9546731137278278
0.0;0.8702428945696927;0.8702428945696927;0.9203253650258674;0.8702463532736214;0.8702463532736214;0.9119619748156746
3.1;0.9827704673962534;0.9827704673962534;0.9852418661365215;0.9684633925127271;0.9684633925127271;0.9682027382420854
3.5;0.9879416127353898;0.9879416127353898;0.990910566458468;0.9783457910553268;0.9783457910553268;0.9813074948181394
4.25;0.9961736046556353;0.9961736046556353;0.9975694406275121;0.9938711123275317;0.9938711123275317;0.995836375476237
2.75;0.9094809059776979;0.9185683916498208;0.9616858016352277;0.8504200594363244;0.8580648476858772;0.9243369133781935
3.5;0.9323200216985573;0.9323200216985573;0.9684265894262988;0.8867815536386672;0.8867815536386672;0.9381024012824617
4.5;0.989719143080649;0.989719143080649;0.9969225126134559;0.981919597726325;0.981919597726325;0.9933872707803698
3.5;0.9861709009883209;0.9861709009883209;0.9918753811757467;0.9840491252646851;0.9840491252646851;0.9869883779341928
2.9;0.9471869125166442;0.9471869125166442;0.9740460712143506;0.9209112075624266;0.9209112075624266;0.9575418948935752
3.0;0.9808657511508907;0.9808657511508907;0.9691029385603166;0.9741667267553179;0.9741667267553179;0.9566584022957758
3.0;0.9824872649903676;0.9824872649903676;0.9877031647170124;0.9717731291282641;0.9717731291282641;0.9790893593541267
3.0;0.9312381209036098;0.9312381209036098;0.957212309967336;0.9078347911889766;0.9078347911889766;0.9303636580888226
4.0;0.9221208456641744;0.9201631811895755;0.9718281330846349;0.8519001737660039;0.8462439038464031;0.9225926114667454
0.0;0.6927842574541558;0.6927842574541558;0.8920026771347948;0.5603359390418107;0.5603359390418107;0.8206893823563388
3.75;0.9735091633466141;0.9735091633466141;0.9849214182712261;0.9668741411443508;0.9668741411443508;0.9795927860236723
3.0;0.9959185961741058;0.9959185961741058;0.9974754926683935;0.9918554234794456;0.9918554234794456;0.9940385283113041
2.5;0.9413011375451441;0.9413011375451441;0.9558522259815622;0.9349399183094722;0.9349399183094722;0.946342267647597
3.5;0.989349341234702;0.989349341234702;0.9934167440614843;0.9834211161658606;0.9834211161658606;0.986633130053005
4.0;0.9645946680561645;0.9645946680561645;0.9782080635460727;0.9424811423933382;0.9424811423933382;0.9582465544164737
4.5;0.9773276742951886;0.9773276742951886;0.9856616165777425;0.9505438858095667;0.9505438858095667;0.9555170494138604
3.5;0.9918046109880537;0.9918046109880537;0.9924943892266591;0.98714192190113;0.98714192190113;0.9804029645777982
2.5;0.9277870823875145;0.9277870823875145;0.9602879422856;0.9122729553406544;0.9122729553406544;0.9411012551913523
3.75;0.9932526309687556;0.9932526309687556;0.9961677160834276;0.9894105339450585;0.9894105339450585;0.9923664340255315
3.5;0.9539468648013727;0.9539468648013727;0.980693440463779;0.9188364731449641;0.9188364731449641;0.9584275825377621
3.0;0.9823581199886461;0.9823581199886461;0.9863270460422973;0.9718193438812481;0.9718193438812481;0.9747181065686258
3.9;0.9693193383306244;0.9693193383306244;0.9693223267439178;0.9478534646235197;0.9478534646235197;0.9371719659402581
3.25;0.9518044130318797;0.9518044130318797;0.9794130037702505;0.9306910752811159;0.9306910752811159;0.9660331607207742
3.75;0.9973554520343269;0.9973554520343269;0.9981286204085238;0.9966691615469035;0.9966691615469035;0.9970033010491438
3.4;0.9193973262428596;0.9193973262428596;0.9692272956731826;0.8909725188027547;0.8909725188027547;0.9472493280839304
4.75;0.9927068800246246;0.9927068800246246;0.9959587132698449;0.9847585116317018;0.9847585116317018;0.9911144965647743
3.5;0.9762641446858461;0.9762641446858461;0.989641826790262;0.9577173505710763;0.9577173505710763;0.9780779412604549
3.75;0.9214556160845068;0.9214556160845068;0.968500211386828;0.8607961476587035;0.8607961476587035;0.9275110010764765
3.25;0.9695283417291654;0.9695283417291654;0.9890087565334585;0.9398537034197484;0.9398537034197484;0.9738416671760077
0.5;0.8203141218166983;0.8326400283734726;0.9296907412557871;0.7319085844220353;0.715743096588765;0.85003577567367
0.5;0.8534439915358027;0.8534439915358027;0.8670253017230739;0.8429353769983985;0.8429353769983985;0.8535428340139046
3.75;0.9800691916225518;0.9800691916225518;0.9902517224356093;0.9642355538608935;0.9642355538608935;0.9704951197177257
3.25;0.9829494971842635;0.9829494971842635;0.9862116460222015;0.9826649835065591;0.9826649835065591;0.9770715482978352
2.5;0.901481450475917;0.901481450475917;0.940052154918545;0.8518722980093751;0.8518722980093751;0.8816513163641719
4.95;0.9918079096815363;0.9933049426425997;0.9955918751744846;0.9835684233878824;0.9860599169748351;0.9903560650769181
0.0;0.8005178827761004;0.802495029892584;0.9331719976234347;0.729139278308074;0.734287400712569;0.8932466653243413
3.4;0.9909741035305966;0.9909741035305966;0.9928520700507945;0.9846071506350274;0.9846071506350274;0.9875373656249804
3.0;0.9840239414030552;0.9840239414030552;0.9885046851874942;0.9709947770573883;0.9709947770573883;0.976084690664325
3.5;0.9511775137629054;0.9502885890250048;0.9798040423989218;0.908559916364622;0.9072023103561812;0.9577004092664311
4.25;0.9870587900796635;0.9870587900796635;0.9905464423945618;0.9757021998319428;0.9757021998319428;0.9810613160380353
3.0;0.9993023425376724;0.9981398496717194;0.9980693772657229;0.9983024575838819;0.9953441912954648;0.9943075023295039
3.9;0.9893576014110401;0.9893576014110401;0.993138708352967;0.9818419797576392;0.9818419797576392;0.9860896325839776
3.25;0.9105631037997595;0.9105631037997595;0.9497752949558209;0.8826412011334722;0.8826412011334722;0.9239036302368585
3.0;0.9078725820384893;0.9078725820384893;0.9620098582185055;0.86670639420995;0.86670639420995;0.9350169147825593
3.5;0.9817616347497671;0.9817616347497671;0.9844167749633262;0.968158935075616;0.968158935075616;0.9683369291666861
3.25;0.9713833949773646;0.9713833949773646;0.9852440674170695;0.935360054086141;0.935360054086141;0.9568247652402593
4.45;NaN;NaN;NaN;NaN;NaN;NaN
1.5;0.9181921021863748;0.9181921021863748;0.9668618899889075;0.8634433938929558;0.8634433938929558;0.9231141254403178
3.0;0.9234791076028172;0.9234791076028172;0.9767788002658924;0.9045482075886221;0.9045482075886221;0.9583387453437778
3.25;0.9869418876143465;0.9869418876143465;0.9891199252072;0.9809210337403919;0.9809210337403919;0.9836878645940345
3.9;0.9915709466840829;0.9915709466840829;0.9929881472197197;0.9875555948793249;0.9875555948793249;0.9865721353593012
2.9;0.9571100466629756;0.9571100466629756;0.9772810751616513;0.9500416411810376;0.9500416411810376;0.9695922363261454
2.0;0.8361740293890089;0.8361740293890089;0.8999208505407581;0.7372484957721691;0.7372484957721691;0.8245140201354106
3.75;0.9749695550970684;0.9749695550970684;0.9900021102461328;0.9619951824532679;0.9619951824532679;0.9819100558800621
3.0;0.9921191779358376;0.9921191779358376;0.9919067067845883;0.9843199953701269;0.9843199953701269;0.9823751137155264
3.0;0.953903370241204;0.953903370241204;0.978826874470045;0.9413671645044538;0.9413671645044538;0.9683247608125467
1.5;0.8197208498792454;0.8197208498792454;0.9048931817887947;0.7858062538309104;0.7858062538309104;0.8809816869445607
2.4;0.9397873644490291;0.9397873644490291;0.9462602854711883;0.9016695209904725;0.9016695209904725;0.9239053053766008
3.0;0.97932135725174;0.97932135725174;0.989525185536243;0.9653301206574084;0.9653301206574084;0.9784153482277174
0.0;0.7311007271509576;0.7311007271509576;0.819331395383058;0.6251212768234043;0.6251212768234043;0.7259991197781587
3.5;0.9502362788555437;0.9502362788555437;0.9600715068497436;0.9387460941007096;0.9387460941007096;0.9418222415294978
3.5;0.9948796022202908;0.9948796022202908;0.9962576345079024;0.9900876794983908;0.9900876794983908;0.9920001069302062
3.75;0.9809826129595698;0.9809826129595698;0.9838011458567064;0.9597209185051259;0.9597209185051259;0.9597418287489938
4.9;0.9982217272329241;0.9982217272329241;0.9989874167537984;0.9969349015259512;0.9969349015259512;0.9974765310712164
1.25;0.9073247587557163;0.9198608951515123;0.967345421175374;0.860656083749614;0.8709838527602377;0.9254540643207636
3.0;0.9840357220709753;0.9840357220709753;0.9894108691115491;0.9776503366820235;0.9776503366820235;0.9822311923412493
3.75;0.9329113050445096;0.9329113050445096;0.9740837118612036;0.8902893434769454;0.8902893434769454;0.9438553803748446
2.0;0.7715355842096118;0.7715355842096118;0.8289179878448433;0.7557638187911531;0.7557638187911531;0.8120770139703322
3.0;0.9758076458130283;0.9758076458130283;0.9804686809999539;0.9579866645406421;0.9579866645406421;0.9640666021666774
3.0;0.8763287227145633;0.8763287227145633;0.9525786448813421;0.8140211942939515;0.8140211942939515;0.8988040014489211
2.1;0.8805694022045812;0.8805694022045812;0.9259840888584498;0.8565731068940052;0.8565731068940052;0.9006560028317024
