Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Max
3.0;0.9278263339982955;0.928529587726842
3.25;0.9636058894239818;0.966142931382761
3.9;0.9785701116892819;0.9804185542223601
2.9;0.9598738057007661;0.9612900703683841
2.0;0.8671056245779035;0.9096039518986486
3.75;0.9552249441152907;0.9589642494105249
3.0;0.9453207967232137;0.9431982225217225
3.0;0.963762645178051;0.9639012437860479
1.5;0.8716082461781655;0.8352626612257744
2.4;0.923938449476755;0.9367847476394401
3.0;0.9860429359725452;0.9867138596489355
0.0;0.8123627060558105;0.8059093706700569
3.5;0.9495943105368975;0.9551763475829806
3.5;0.9906104821418253;0.9929321955031795
3.75;0.9582043208677719;0.9097706225357592
4.9;0.9917639310863522;0.9920991805237785
1.25;0.9222723584894347;0.9154456854284326
3.0;0.9805624556029486;0.9604213624881661
3.75;0.9262346063813579;0.9212447172488326
2.0;0.8710132122008164;0.8688635403745214
3.0;0.9542694268723435;0.9645745077274024
3.0;0.8774718826371745;0.8645822012624729
2.1;0.8882550125760693;0.8974091751305221
3.0;0.9089024921127158;0.8968375902395609
1.5;0.8716076267074554;0.8683469928144477
4.75;0.9345539794951707;0.9320868866735239
3.6;0.9457552706417472;0.9340592616617203
3.0;0.9661244711505222;0.9451663775024414
3.25;0.8607497572332036;0.8455562376373994
3.0;0.9766439644916673;0.9803088667536963
1.5;0.9641224596535899;0.9391777730851332
0.0;0.9124334419161511;0.9161278061393983
3.9;0.9924357631527945;0.992029020913742
4.45;0.9840270650788047;0.9092001720286814
0.0;0.8906043619233962;0.8959004236432991
3.0;0.913178892203004;0.9215407730310681
3.6;0.9406924130719307;0.9230491278821185
3.5;0.8598195693759676;0.9562417809493939
3.45;0.9932678059555805;0.9933749315241364
3.0;0.9640084850488831;0.9574158671710182
3.0;0.9170159451449845;0.9274697250531826
3.5;0.9920172776359674;0.9777222548930229
4.2;0.9991134503458399;0.9995788435431786
3.25;0.9604571893607236;0.9512433034431127
2.0;0.9471476968943014;0.9349735560652864
0.0;0.8555717433405572;0.8647385121567085
4.25;0.9698350256719316;0.8427902940590906
4.25;0.9808396250416758;0.9391269941731311
3.0;0.9606873195639019;0.9740518857068877
1.5;0.9247594815997116;0.9222708048083667
4.25;0.9606732030477966;0.9754181471490991
3.5;0.9564146998667575;0.9419152289877406
3.75;0.961597335891759;0.937798680691531
3.75;0.9979182979652224;0.9940884899638762
3.75;0.9796086890515066;0.9723078967977413
3.5;0.954780170953996;0.9399092717795531
4.25;0.9933956834521365;0.9944558582319322
3.0;0.9608181253063508;0.9612736584956151
3.5;0.9620544276564215;0.9646905212407522
3.35;0.9359583884014425;0.9420478154749345
3.25;0.8926647694317354;0.8469457449086706
4.4;0.9553593967235618;0.9616255763079015
5.0;0.9780587517013115;0.8988545786387467
4.4;0.9715660455853887;0.9740359809266393
0.0;0.8288382120343311;0.8374347355885255
3.5;0.9736863880747557;0.97619799517699
3.9;0.9736582857255205;0.9297370575607488
5.0;0.9310724152834374;0.9625261840598697
0.0;0.8451061583066388;0.8480866296027684
3.0;0.9632127367332193;0.9575814751180681
3.0;0.9450270646208383;0.9520831735808268
4.25;0.9827439303942694;0.9669029065728597
0.0;0.8888735132471292;0.8302297994392956
3.5;0.9449367854836482;0.9477358738267991
3.1;0.8234422614641331;0.8266463298784423
3.0;0.9754049693434647;0.9700376205842998
3.0;0.9765009440571376;0.9778790315405856
3.0;0.968639993778229;0.9700711711100449
3.75;0.9832262089738878;0.971427103488572
0.5;0.9273462411696642;0.9143121605354917
2.5;0.9533817279858209;0.9653938465821045
3.0;0.9518644507040883;0.955413986216019
3.75;0.97895379268236;0.9426185592056633
3.5;0.9868579976240893;0.98091364249402
3.9;0.9860133728987164;0.9776547289990359
2.75;0.9612993762425611;0.9667198639762539
3.0;0.9810426320163623;0.9750905122437897
4.4;0.9944102691267506;0.9965382122538241
2.0;0.947919566112345;0.9232710835421624
3.5;0.9855525501166306;0.987933048942185
3.4;0.9593942583970844;0.9624174717995394
4.95;0.9671612204782604;0.9196240271171187
3.75;0.9721144128701419;0.9736333254719473
0.0;0.9160180294462955;0.9192866634186114
3.75;0.9831293065498994;0.9817586150192562
2.9;0.908510039389127;0.9085736008031035
4.75;0.8661690703749332;0.875667325056847
4.9;0.9887596256196954;0.9758467849710287
4.25;0.9824242776576533;0.9936460691178854
3.9;0.9843463777890986;0.9757018261040875
1.95;0.9559660140412651;0.9296671085096062
3.75;0.9905881840869465;0.992030581747452
4.25;NaN;NaN
3.0;0.9785472887822764;0.9763818414332041
2.25;0.9420314261641214;0.9257418103676972
2.5;0.8823414571626743;0.8882365543579654
3.0;0.9510143750989881;0.9461947591045216
3.25;0.9654220838783777;0.9534427767631344
4.0;0.9817925771874976;0.9805738133097481
4.75;0.9712205551084915;0.8905823990398086
3.0;0.9935944559028822;0.9916262626729287
3.4;0.9752631040416854;0.97678928109394
3.4;0.9636359651885612;0.9593911603313685
0.5;0.85954897336118;0.8596738319257576
1.9;0.9650815246183648;0.9684840609431624
4.5;0.998374801843569;0.9984734664299919
3.2;0.9744700768447442;0.9700636928629086
3.25;0.9891980484283344;0.9903870365158418
3.25;0.97988245376373;0.9599350792355043
3.25;0.9900104128809254;0.9902942345264991
3.0;0.9579792199420096;0.9656123031462059
3.45;0.9302561582030834;0.9192744271925917
3.7;0.9743547858290171;0.9760369174774656
3.5;0.9814172838663702;0.9842411353265978
2.75;0.9397333854243559;0.9046931800663011
3.1;0.9544534666040069;0.9338417132419236
3.4;0.9825893391306001;0.9857532636326456
3.25;0.9461179641945222;0.9342436146565288
3.35;0.8935332703918373;0.8923954642283548
4.9;0.9894420676697422;0.9294831309176248
3.5;0.9719926689671741;0.9744638902298125
4.65;0.9895024079237356;0.9768110977651921
4.75;0.9596515323448511;0.9634286181854398
4.7;0.9948588817382047;0.9950313162287517
3.5;0.9721373357153781;0.9746073736876639
3.25;0.989365647796682;0.9900260355411455
1.5;0.898146212681517;0.897618730123369
4.2;0.9214021779113285;0.8965702641105463
5.0;0.9852850192323012;0.9600757521629293
3.0;0.9380242722565728;0.9314021288505431
3.0;0.9656788929086043;0.9178338274438923
5.0;0.9993245799929961;0.9993039041002797
0.0;0.88972321629001;0.8875668330043578
3.5;0.9535634497060149;0.9052459882843973
3.75;0.968676178744536;0.9647565635408727
4.5;0.9735580131475179;0.9726030823338379
3.7;0.9946902645121832;0.9967746116762061
3.25;0.9410874631239912;0.9060199402541425
4.25;0.9969661734788134;0.9979145761636081
2.0;0.8865540507397587;0.8881864841515922
4.0;0.967461776186293;0.9674309717045096
3.75;0.9708661821849236;0.986632528025912
3.5;0.9980209644263441;0.9980720714967648
3.0;0.9772290931337183;0.976631053729132
4.95;0.9606655653963958;0.9567761159818642
4.0;0.9759337577818342;0.8419090514798593
4.0;0.9908828009728725;0.8696793149783737
4.9;0.9934769691921997;0.9934969858293304
4.9;0.9738055235940315;0.9764665380086749
3.7;0.9967821593321238;0.9966838952647032
4.0;0.913870708075356;0.9045805853914102
3.25;0.9072166077696155;0.8615360796078175
3.0;0.9955182817053198;0.995887647545775
2.25;0.9237807953156302;0.9284569168184978
3.0;0.9831401867296327;0.9755187294489652
4.0;0.8921375881845969;0.9229115467074345
3.4;0.9195772592519176;0.9156456252240208
2.9;0.89361575362172;0.8814442257765167
3.25;0.9679957255340822;0.9695056329020523
2.5;0.9397224300812088;0.8890225412072195
3.7;0.9795609092075783;0.9800856212265922
3.25;0.9917053604928726;0.9721430121077602
0.5;0.8501331322549778;0.85239662759763
2.75;0.9617708330210317;0.9634550444058995
4.0;0.9314929537516798;0.9391565230062563
1.75;0.9221246081336666;0.9262908484283957
4.0;0.9979000825180573;0.989099531392692
3.45;0.9592674166677506;0.9099368689582681
3.4;0.9871341553068871;0.9768294793172826
3.0;0.953355375054736;0.955223405937077
4.25;0.9721880642151878;0.9840221522776418
3.0;0.9741303407812284;0.9752842023516116
3.0;0.9516462541668659;0.9685263251178082
3.5;0.9611619326160571;0.9039442046224041
3.25;0.9817197456079683;0.9792603379055974
3.45;0.9816939247063959;0.9884938940616091
4.6;0.9284979030437835;0.9554748289765352
4.25;0.9607295443160968;0.9676994084189787
1.5;0.8832509786212686;0.9154366629346562
2.5;0.9226568723468884;0.9112805268075992
4.75;0.97604021649265;0.9661664879920382
4.4;0.9950607625698175;0.9956438110615708
0.0;0.8533127707536695;0.8487736961208595
3.25;0.9308023838207031;0.9237908834984344
0.5;0.9432655243861993;0.9410237358889761
3.4;0.983692090659651;0.9696800015788217
3.25;0.9952036529223564;0.9953311920362675
3.25;0.9304682712410058;0.9529075118893626
3.0;0.8373640924232203;0.841943431711289
3.25;0.9068257386868585;0.9213603313361376
1.5;0.9176587507751308;0.9127991013357728
3.2;0.9670498858194947;0.9715577227997844
0.0;0.8324506030604721;0.8309953051035702
3.0;0.9083024920985251;0.9147580598011636
3.4;0.9679770700003876;0.976043329412468
3.25;0.9626686863974544;0.964211119293984
3.5;0.9678617026589689;0.9316607061410046
1.5;0.9012075453903046;0.8639803694231557
3.0;0.9710849574779296;0.98062536185158
4.9;0.9757774488618864;0.9688746302112454
3.45;0.9349333458222103;0.9422447165137035
4.25;0.9786914262658235;0.9025142611659653
4.5;0.9921895916169445;0.9965010948392047
3.0;0.9718499803587923;0.972560290952133
3.5;0.8707220141374558;0.8666177649976486
2.25;0.9057327734528123;0.9042151928535993
4.25;0.9475411529323302;0.9586775350305055
3.4;0.98093782744083;0.9906829683612175
3.75;0.9964947749898566;0.9965336181739605
4.25;0.9909794797416529;0.9937199895415262
3.25;0.9850734512292098;0.9749437515875439
3.25;0.9349400441085354;0.9106572038044081
3.65;0.9619386429120064;0.9167481934237569
2.75;0.8830362880970055;0.8844231808074393
1.5;0.8820031985422899;0.8872948337930608
3.0;0.9577086218652849;0.9592323446210503
4.25;0.9137233512175226;0.8776640567216991
3.5;0.9383269500317251;0.9304138275489159
3.0;0.9431233111961189;0.941580161304762
2.0;0.9537047933510425;0.8924322444728237
2.5;0.8615316058702829;0.8668841153287901
0.0;0.8946916734408082;0.886665509646715
0.0;0.8927946570193728;0.8974402232996558
4.0;0.9775187791310759;0.9737637456631151
3.35;0.9365615769323642;0.9456835868428429
4.25;0.9656563124773501;0.9704065794402286
4.25;0.9454282476320709;0.9679093190427367
3.45;0.9722980007910749;0.9798266864501344
4.25;0.9969661734788134;0.9979145761636081
3.0;0.9705879740515155;0.9699206609980092
3.45;0.88577721837527;0.8317047676088025
0.0;0.8423271229133023;0.8473411262368482
4.2;0.9659959549977701;0.8870664143290291
0.0;0.8535598221380983;0.8577177355461519
3.0;0.9587490112445195;0.9685226993216969
4.75;0.9745018115316909;0.9830434926115682
3.25;0.9589088577208417;0.9614594824874186
3.25;0.9570649762691871;0.9592356066909029
3.65;0.9680671474161615;0.9695255438713578
3.5;0.9856756946170517;0.9790094305360267
3.0;0.9686508111772096;0.9440270217343993
3.25;0.9183583232656101;0.91969987800689
3.0;0.918015289017508;0.901294192655538
3.4;0.98149656675295;0.982076385677839
3.25;0.8806492108738594;0.8972452831223765
4.25;0.9809804213204707;0.9832407896974545
3.4;0.9162153925361224;0.9048665378647062
3.0;0.9913058680299264;0.9922756642222489
4.75;0.9979071701229227;0.9983472503840614
5.0;0.9986003311797889;0.9987494205395714
4.5;0.9392562337720635;0.9466198732185246
3.0;0.9550272781490445;0.9572390314016342
4.2;0.9792163566773585;0.9431665689589597
3.25;0.964802780272057;0.9649156662491094
4.25;0.9812576173635846;0.8700848341613054
0.5;0.8134820613612495;0.8201397680473338
3.95;0.9552786776413911;0.9578063271843994
3.95;0.9991876102878441;0.9608869453770646
1.75;0.9031264973127758;0.9152062591275184
3.95;0.9472618768874924;0.9544440115282096
4.25;0.9490818737960169;0.9602087892063113
3.25;0.9505441716153437;0.9547312241199074
4.2;0.9528254304732464;0.8455812167567269
2.95;0.8969317874742704;0.9014944350491727
3.0;0.9582292051432162;0.9597373379854791
3.25;0.8996335460496738;0.9148989915477362
0.0;0.8394235838301031;0.8452241391564357
4.9;0.9971923680125191;0.9980827128277172
2.9;0.91453638469759;0.9582121493218226
2.0;0.8708989883981623;0.8638171174255661
1.75;0.8997868902823872;0.9270681281967968
3.65;0.9859961494336826;0.9865109782002527
2.5;0.9263841801927617;0.9292799664570516
0.0;0.8439823627276036;0.7885826159945357
3.0;0.9366144622436052;0.9422821313188346
5.0;0.9984637474085597;0.9985844293456538
2.25;0.9641298352272055;0.9548617352563905
2.5;0.9606429632118936;0.9665882978804248
3.0;0.9781780550370912;0.978599656250649
2.5;0.9167161759947416;0.9155996453622618
4.5;0.9757567614874894;0.9808069900883564
3.45;0.9641417142302728;0.9335905284676834
4.2;0.9831993187618809;0.9885467751477144
3.95;0.9612049688152763;0.9714776754760938
4.4;0.9910759117122022;0.9792977494808386
4.15;0.987782133195435;0.9851197717634637
3.25;0.924289032018396;0.9269488729359412
0.5;0.9100052606226788;0.8662708119816838
4.15;0.9931370274965492;0.9940327465311202
3.25;0.8618880705644869;0.8593413503076948
3.4;0.9707809070417056;0.9292985059695313
2.75;0.9480903430659343;0.9239668682547266
4.85;0.9746170207180025;0.9071104602701292
1.0;0.931143518979585;0.9331193544308901
4.25;0.9950355879446424;0.9693028681558857
1.25;0.8454576967526212;0.847591860445681
2.75;0.9323904973915935;0.9394340844699883
3.15;0.9822508478499294;0.9734991064979638
5.0;0.9827706989631396;0.9831083961463792
0.0;0.8898181212895898;0.8595246201667481
3.4;0.9849337593597259;0.9886386465326691
2.75;0.9112557000543124;0.9248723815175907
3.2;0.9270179845127862;0.9252911382182389
5.0;0.9832809418717522;0.9832809418717522
3.5;0.9735663954455077;0.940200317396764
3.0;0.848920985622505;0.8483961033787559
3.15;0.9352597627599537;0.9446968225265063
4.25;0.971674575994738;0.983456165054622
2.7;0.974145742524958;0.9797320799564481
4.75;0.9925335490212432;0.9928602789822392
3.5;0.9131681902071622;0.8953140310507528
0.0;0.8294682067253694;0.8302565766521205
4.0;0.964984583711972;0.9650899259023087
3.25;0.9676841479506105;0.9704542068502517
4.75;0.9999999999999993;0.9997254603243328
0.5;0.9026876957343738;0.9085672392428946
3.5;0.929359660592734;0.9257777088841886
3.25;0.9117329687903367;0.943109944924216
2.25;0.9381211491703859;0.9195686108771159
4.2;0.980234531907579;0.9816766792455279
3.75;0.9358695838161796;0.9402483210057624
3.7;0.9656261820289379;0.9516856138127684
3.25;0.9875107849775395;0.9879937722397176
3.45;0.9414934174796207;0.9211517549486339
4.9;0.9940606807553691;0.9321574748783631
4.75;0.9995232862751703;0.9868692403923491
4.9;0.9861494353216417;0.9372574235335523
0.5;0.8980097468571083;0.8982087432629612
4.25;0.9980865006337194;0.9990600129710265
3.75;0.9852910673145101;0.9867900072028103
3.45;0.9680456172197368;0.9758732682857851
3.95;0.9247526146316868;0.9385017119344005
2.95;0.9160329636823086;0.9195249190415169
4.0;0.9498527680577433;0.9128779084594983
3.25;0.9508256385932309;0.938165760880889
0.0;0.9286399575768793;0.9452970533278371
3.25;0.9318746932801327;0.9059057017867226
0.0;0.9080354358222812;0.9112625513702375
2.75;0.9303344550585432;0.9250633017914415
4.25;0.9679047732604157;0.9409952162475009
3.85;0.9995360639943921;0.9995930018923744
3.5;0.9452289439737743;0.8780150774621562
3.25;0.9800319821354601;0.9726716886585874
3.55;0.9778393036467212;0.9829005661229704
3.25;0.9732799374894708;0.9535641381948887
3.25;0.947643295173832;0.9517842495585145
4.0;0.9257479497001323;0.9162418419038347
3.4;0.9803474219912687;0.9851426937979371
0.0;0.8924774123447862;0.8955009081337757
3.5;0.9114580611632109;0.882333325948305
1.0;0.9478141573962233;0.9402710902633811
3.45;0.9747085960906327;0.9822888414400879
0.0;0.8630577068392398;0.863160925091421
3.25;0.9796091148196351;0.9884146274220459
5.0;0.9950182269296347;0.9875098212175079
3.25;0.9712192560839994;0.9743547006363988
3.4;0.9852654935068125;0.9854196907668499
4.25;0.9674326703240894;0.9752810762028281
3.45;0.9720810576814597;0.9769707545054567
4.25;0.9545723426824443;0.9224865250844779
4.0;0.9278705869130104;0.9311431931103763
3.0;0.941796296003044;0.9463496368656856
0.5;0.9178843831536085;0.9297725456004697
3.75;0.9484511251707812;0.9544812599004386
3.25;0.9583578915524822;0.961373898438172
3.5;0.9475688997654941;0.9449150160168021
5.0;0.9620355045317359;0.9595362477771855
3.75;0.9811301569466854;0.9802062472015709
2.5;0.9582419064234725;0.9609017106134092
1.0;0.9164440781178856;0.9171081100609155
3.0;0.987333017600045;0.9874249820291481
3.25;0.9677739768963067;0.9620637223701385
0.0;0.8790635409414518;0.8856099010008234
3.65;0.9897932392729932;0.9796740545593182
4.4;0.9457707065648439;0.9677730704770445
3.25;0.9798068007670683;0.9797244205426083
4.45;0.9904488856394577;0.9794746513107514
3.4;0.9413546524448996;0.9452134113244487
0.0;0.895220860036199;0.8886404229988305
3.0;0.9895932836739186;0.9877919075073739
1.25;0.9284365165299512;0.9243143270979859
4.0;0.9712075670973971;0.9892896698648325
4.15;0.9932702075633296;0.9946338367900232
3.5;0.9180134383924815;0.9587068598967114
2.75;0.9715353037927951;0.9649173116831552
4.75;0.9625956680786539;0.9656535736328681
5.0;0.915310245373459;0.9194599553967938
3.7;0.9353980616291725;0.9480367318711231
0.0;0.8782319691825875;0.8819253908971002
4.4;0.9811095407696443;0.9831715434082321
3.2;0.9009396777675167;0.890745504316395
3.25;0.9370144734432971;0.9507221835365626
4.85;0.9817747203159969;0.9575343859874055
2.5;0.9433146753806635;0.9384392094137891
2.0;0.9119728124335231;0.9052347529624117
4.25;0.9523541244685971;0.9751203039728413
5.0;0.9915171826784109;0.9952862778122236
3.4;0.9791292540753869;0.9726147324225404
2.65;0.897545564597556;0.9073420195560539
3.9;0.9633987991856791;0.9541865447699504
5.0;NaN;NaN
4.7;0.985497317772108;0.9816699541006012
1.75;0.8672898510552959;0.8795913263316851
3.0;0.9569961223354859;0.947966121912475
3.0;0.9667050822115822;0.9751983642366258
3.65;0.9651005232623732;0.9699211793079154
2.25;0.9106770854712769;0.8960794445692037
3.25;0.9336481771189327;0.9425882641688154
3.0;0.9850744798670457;0.975401741116599
3.7;0.9438979869268453;0.9474869903462276
2.0;0.8929118154446527;0.9051823226928885
3.7;0.969993209362805;0.9760724948240613
3.45;0.9830309055819823;0.9770187630061119
3.25;0.9759739902483319;0.9653902645704802
