Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum
2.5;0.99902835905759;0.9986884992773603;0.9996323899189908
3.0;0.998482083392347;0.998482083392347;0.9990196110705559
0.0;0.9903504822056152;0.9903504822056152;0.9984603416192431
4.25;0.9990370843380768;0.9990370843380768;0.9998162362809561
3.0;0.9978311576809469;0.9978311576809469;0.9986302264256463
3.0;0.9987899264558302;0.9987899264558302;0.9991396898436501
4.0;0.9984390000962479;0.9984390000962479;0.9993111335323552
0.0;0.9936110174012883;0.9936110174012883;0.9968514269435798
3.5;0.999436720323638;0.999436720323638;0.9998050090938037
1.0;0.9931767118481011;0.9889813119550113;0.9929117060011627
0.0;0.993740783162801;0.993740783162801;0.9988760544473939
1.5;0.9938440870434603;0.9938440870434603;0.9982407377557233
3.6;0.9978678108995167;0.9978678108995167;0.9981996044739649
3.0;0.9988413787696592;0.9988413787696592;0.9996523058893433
3.0;0.9996700103733626;0.9996700103733626;0.9998416425031146
5.0;0.9994521904221224;0.9994521904221224;0.9995425864562734
3.5;0.9990496029248739;0.9990496029248739;0.9995876270453222
0.0;0.9885424003413238;0.9885424003413238;0.9979485958092851
4.0;0.9955442341145008;0.9955442341145008;0.9965129055607188
4.5;0.9999273130087432;0.9999273130087432;0.9999553941345458
3.0;0.9987824043076128;0.9987824043076128;0.9994447999497589
3.5;0.9996210125802794;0.9996210125802794;0.9999225097238078
4.0;0.9999080986877605;0.9999080986877605;0.9999279966759527
3.0;0.9995942371892894;0.9995942371892894;0.9994397153851516
3.0;0.99787521169514;0.99787521169514;0.9986915005087407
3.5;0.9981831516522872;0.9981831516522872;0.9992689680104284
2.5;0.9894254101262325;0.9894254101262325;0.9958659776741969
3.5;0.9997779562181814;0.9997779562181814;0.9999301247733519
3.5;0.994515487501807;0.994515487501807;0.997634766166516
3.0;0.9982931018907663;0.9982931018907663;0.9994962887747938
4.5;0.9975921469912228;0.9975921469912228;0.9854113932270031
2.5;0.9972114261637262;0.9973300172522316;0.9988531446950979
3.5;0.9991600523621602;0.9991600523621602;0.9987212809989382
3.0;0.9995321835322208;0.9995321835322208;0.9987436764106162
2.5;0.999253751528399;0.999253751528399;0.9995419566328752
4.0;0.9996532601953146;0.9996532601953146;0.9995681175517114
3.5;0.9984395256604267;0.9984395256604267;0.9997042177703357
3.5;0.9931436407704933;0.9931436407704933;0.997698165168574
3.0;0.9981784917466326;0.9981784917466326;0.9992908395642225
2.5;0.9999085297112307;0.9999085297112307;0.9998947592710177
4.0;0.9993084098041909;0.9993084098041909;0.9996804244948678
3.5;0.9800901654144757;0.9843711640729278;0.9964876445966183
2.5;0.97253297593674;0.9721345265734463;0.9950675331703468
2.5;0.9996911497878911;0.9996911497878911;0.9997568319356976
5.0;0.9999020639904265;0.9999020639904265;0.9996690037052997
4.25;0.9980140013461096;0.9980140013461096;0.9997115612696356
2.5;0.9989071905879758;0.9989071905879758;0.999285269409364
2.95;0.9971729871360634;0.9971729871360634;0.9990662265734478
3.0;0.9998899701382532;0.9998899701382532;0.9999022455504556
3.45;0.9997303978174114;0.9997303978174114;0.9999056494503739
2.5;0.9995664500607115;0.9995664500607115;0.9997393527063038
0.5;0.9857745044676396;0.9857745044676396;0.9960405966908383
4.5;0.986581357442158;0.986581357442158;0.9980691260381795
2.0;0.9954200017151964;0.9954200017151964;0.9955171955902858
2.0;0.9978315571406894;0.9974836537078254;0.9974206986816814
3.5;0.9999136719412313;0.9999136719412313;0.9999721053676622
3.5;0.9995940569836919;0.9995940569836919;0.9993024330817887
4.0;0.999638150980118;0.999638150980118;0.9999302723499994
3.5;0.9997106526796072;0.9997106526796072;0.9995103512134412
4.0;0.9996284832854329;0.9996284832854329;0.9998345909104962
2.5;0.9966978049295614;0.997007889416305;0.998904332293726
3.0;0.999402081575655;0.999402081575655;0.9994933413822008
3.0;0.9992764870854398;0.9992764870854398;0.9992923158398372
3.0;0.9953188884398964;0.9953188884398964;0.9983967999932039
1.0;0.9952440195726483;0.9952440195726483;0.9974943997128924
2.0;0.9933178096507745;0.9933178096507745;0.995492939647359
2.0;0.998944566159239;0.998944566159239;0.9991818342335039
4.5;0.9977677679556215;0.9977677679556215;0.9987752206230928
4.0;NaN;NaN;NaN
3.0;0.9993259605572249;0.9993259605572249;0.9996139985176328
3.0;0.9996877543768262;0.9996877543768262;0.99968834743667
4.15;0.9995789580886428;0.9995789580886428;0.9978369166316993
2.5;0.996754755760955;0.996754755760955;0.9989876502056302
3.5;0.9962215401373418;0.9962215401373418;0.997562888830292
4.0;0.9965776234413856;0.9966409297128909;0.9941711657523951
5.0;0.9965388606576329;0.9965388606576329;0.997143909728712
4.8;0.9992706289821013;0.9992706289821013;0.9997187966713772
0.0;0.9868438156721688;0.9868438156721688;0.9946367235120188
4.6;0.9998421160927083;0.9998421160927083;0.9999265398799554
3.0;0.998273697698123;0.9968340704314215;0.99843447333101
2.7;0.9988836590918982;0.9988836590918982;0.9993850855060628
3.6;0.999757997786829;0.999757997786829;0.9996917253326055
3.75;0.9995004783331918;0.9995004783331918;0.9997375433187653
3.65;0.9990632766412647;0.9990632766412647;0.9995950529578282
0.0;0.9987297024658269;0.9987297024658269;0.9978422177555447
3.0;0.992258338198147;0.992258338198147;0.9984813587158142
4.75;0.9997749279237897;0.9997749279237897;0.9992266677128004
3.6;0.9991520281152091;0.9991520281152091;0.9996800821072056
3.5;0.9997852945901136;0.9997852945901136;0.9999236751598701
2.75;0.9993250595371147;0.9993250595371147;0.9997063500954552
5.0;0.9997820374451571;0.9997820374451571;0.996809023806486
4.0;0.9967782332276292;0.99738536200375;0.9994924840221814
3.0;0.9947562177227911;0.9947562177227911;0.9958966093105667
3.5;0.9992843551352819;0.9992843551352819;0.994452531286153
3.35;0.9996023873745229;0.9996023873745229;0.9998430673968255
3.2;0.99787087464415;0.99787087464415;0.9983814383951047
3.6;0.9979451554905281;0.9979451554905281;0.9988838457107548
3.75;0.9979855681866113;0.9979855681866113;0.9992426287998593
4.0;0.9998831095475211;0.9998831095475211;0.9999558703378976
3.75;0.9993446645090506;0.9993446645090506;0.9997481278766416
3.5;0.9994513877333739;0.9994513877333739;0.9998544956408489
3.5;0.9994262889423812;0.9994262889423812;0.9994282581514918
4.25;0.9996639692924375;0.9996639692924375;0.9999103766602545
0.0;0.9954600360295744;0.9954600360295744;0.9990293001393992
3.5;0.9961294782308666;0.9961294782308666;0.9979470415627413
2.75;0.9991482016234767;0.9991482016234767;0.9996105563976682
5.0;0.9951243747266789;0.9951243747266789;0.9957641784538237
3.75;0.9997865803997323;0.9997865803997323;0.999881742940289
3.45;0.99949286772769;0.99949286772769;0.9997858629594807
3.0;0.998234076108185;0.998234076108185;0.999562553089701
2.25;0.9883592701008772;0.9883592701008772;0.9960566440885339
3.25;0.9989102324075851;0.9989102324075851;0.9995564871609506
4.2;0.9994403986107495;0.9994403986107495;0.9998117569848995
4.25;0.9996021860477015;0.9996021860477015;0.999730146182974
4.4;0.9998237392611131;0.9998237392611131;0.9995939083599976
2.5;0.9947935382769221;0.9947935382769221;0.9973941790197236
1.75;0.997392499879099;0.997392499879099;0.9986880647237212
3.5;0.9995567096273232;0.9995567096273232;0.9991690232246535
3.5;0.9995926135603675;0.9995926135603675;0.9998392700092535
5.0;0.9996705772420333;0.9996705772420333;0.9997604404064899
3.95;0.999762733701591;0.999762733701591;0.9998641227599158
3.5;0.9987442546946139;0.9987442546946139;0.9994497764359925
3.25;0.9913225465624858;0.9913225465624858;0.9941170331981333
4.5;0.9982916347768258;0.9982916347768258;0.9993972742457375
0.0;0.997005185978548;0.997005185978548;0.9985016429222359
3.1;0.9998557367050459;0.9998557367050459;0.9998669283064416
3.5;0.9996938852612032;0.9996938852612032;0.999865789187793
4.25;0.9997444172042581;0.9997444172042581;0.9998126334434188
2.75;0.9972647735004917;0.9978925145728985;0.9964216448618144
3.5;0.9980160555048954;0.9980160555048954;0.9993998586952597
4.5;0.9997940396829962;0.9997940396829962;0.9999017064210327
3.5;0.9992152548735864;0.9992152548735864;0.9996129759937102
2.9;0.9991878597291948;0.9991878597291948;0.9996131007155727
3.0;0.9966900955668715;0.9966900955668715;0.995629180512756
3.0;0.9980891050727161;0.9980891050727161;0.9988430626041898
3.0;0.9981609160533463;0.9981609160533463;0.9926358283176663
4.0;0.9925103328023853;0.9940098701523667;0.9986150022706947
0.0;0.9963920629719059;0.9963920629719059;0.9988678803035401
3.75;0.9979453540546422;0.9979453540546422;0.999304944394454
3.0;0.9997432918729292;0.9997432918729292;0.9999413409963083
2.5;0.9975592598729157;0.9975592598729157;0.9981327614191576
3.5;0.9998659624399872;0.9998659624399872;0.9995322646212569
4.0;0.9993152511324527;0.9993152511324527;0.9962770982673905
4.5;0.9995528203548442;0.9995528203548442;0.999330475694807
3.5;0.9994699560571568;0.9994699560571568;0.9986859209160537
2.5;0.999563687122798;0.999563687122798;0.9996027052457305
3.75;0.9988235940688368;0.9988235940688368;0.9996676354499365
3.5;0.9976625970009343;0.9976625970009343;0.9990869816367638
3.0;0.9994631778116161;0.9994631778116161;0.9996032715011245
3.9;0.994239173927781;0.994239173927781;0.9944503915175609
3.25;0.9979207764928599;0.9979207764928599;0.9969437305175827
3.75;0.9999484010866903;0.9999484010866903;0.9999551833242446
3.4;0.9980546563255904;0.9980546563255904;0.9987145844064911
4.75;0.9997113472607942;0.9997113472607942;0.9997288624697765
3.5;0.9991406804340244;0.9991406804340244;0.9996125185052421
3.75;0.9970809225083886;0.9970809225083886;0.9993715384533862
3.25;0.9990184817044134;0.9990184817044134;0.9998306926894958
0.5;0.990545850727963;0.9941614569552893;0.9919382610115
0.5;0.996193412461698;0.996193412461698;0.9964768469187121
3.75;0.9953789843957056;0.9953789843957056;0.9987451580917401
3.25;0.9973095147809483;0.9973095147809483;0.9968277355117714
2.5;0.9949282293828516;0.9949282293828516;0.9975483878197985
4.95;0.9997308205099438;0.9997601790328845;0.9999266211121982
0.0;0.9953773792659003;0.9957166307748148;0.9974876139338159
3.4;0.9991389252286573;0.9991389252286573;0.9992592359298462
3.0;0.9976675812602461;0.9976675812602461;0.998539257424849
3.5;0.9984671131312439;0.9985081399300101;0.9986094546819992
4.25;0.9996496077889662;0.9996496077889662;0.9998320520365147
3.0;0.9999943167148092;0.9999437072000302;0.999925827725922
3.9;0.9996181489130604;0.9996181489130604;0.9998253002155318
3.25;0.9961738002161019;0.9961738002161019;0.9988960314772474
3.0;0.9973808243645632;0.9973808243645632;0.9986626806853937
3.5;0.9996842617231843;0.9996842617231843;0.9997698542325841
3.25;0.9984009265388519;0.9984009265388519;0.999605486505324
4.45;NaN;NaN;NaN
1.5;0.9934104880076562;0.9934104880076562;0.998505531265816
3.0;0.9936032465730935;0.9936032465730935;0.9976053787884243
3.25;0.9996004930733685;0.9996004930733685;0.9992423076063268
3.9;0.9994975389547655;0.9994975389547655;0.9985702137415676
2.9;0.9963741875841577;0.9963741875841577;0.9981423208242257
2.0;0.996693452254858;0.996693452254858;0.9981935512012133
3.75;0.9989668348536841;0.9989668348536841;0.9997531073212286
3.0;0.9867292893076178;0.9867292893076178;0.9852240926151161
3.0;0.9983076822684187;0.9983076822684187;0.9988338097478943
1.5;0.997584716574788;0.997584716574788;0.9944674868568547
2.4;0.9969864150840205;0.9969864150840205;0.9989454101107227
3.0;0.9995082367081167;0.9995082367081167;0.9998124131275122
0.0;0.9970803435370812;0.9970803435370812;0.9979371542223486
3.5;0.9977926996400762;0.9977926996400762;0.9974895591939389
3.5;0.999967409910868;0.999967409910868;0.9999760032985899
3.75;0.9975420437252577;0.9975420437252577;0.998025744702932
4.9;0.9998835113098754;0.9998835113098754;0.9999726659522139
1.25;0.9993127334040871;0.9991420905810471;0.9994009697241413
3.0;0.9943702737707217;0.9943702737707217;0.9962868273092673
3.75;0.9900973138133212;0.9900973138133212;0.9971503121966393
2.0;0.9939056886572829;0.9939056886572829;0.9968840231795258
3.0;0.9995843738783827;0.9995843738783827;0.9994718563191356
3.0;0.9897756790717733;0.9897756790717733;0.9991515777244387
2.1;0.9971723623833266;0.9971723623833266;0.9989575319673591
3.0;0.9985783958669195;0.9985783958669195;0.9992663010065957
1.5;0.9989778390397744;0.9989778390397744;0.9995237270562795
4.75;0.9987595615776343;0.9987595615776343;0.9990327609818079
3.6;0.98091102020023;0.98091102020023;0.992005624450288
3.0;0.9973794605954791;0.9973794605954791;0.9986148346557311
3.25;0.9979102737177985;0.9979102737177985;0.999275742800127
3.0;0.996666946398343;0.996666946398343;0.9972213502364562
1.5;0.9994743336648265;0.9994743336648265;0.9998784773321205
0.0;0.9872033193913482;0.9861069759276875;0.9986788018582661
3.9;0.9993793019410108;0.9993793019410108;0.9995875020094079
4.45;0.9958537194377237;0.9958537194377237;0.9976688022313083
0.0;0.9901776918645611;0.9901776918645611;0.9987189079124705
3.0;0.9979545898520613;0.9979545898520613;0.9980634936205616
3.6;0.9910989921360518;0.9918947758707151;0.997949318551325
3.5;0.9993857400446823;0.9993857400446823;0.999392242196659
3.45;0.9998228190538028;0.9998228190538028;0.9999407791868807
3.0;0.9987325489877632;0.9987325489877632;0.9995802547031248
3.0;0.9990580632762818;0.9990580632762818;0.998570258116241
3.5;0.9995724309967203;0.9995724309967203;0.9997168058702222
4.2;0.9999379213830834;0.9999243416175118;0.9999653115471668
3.25;0.9995641047156707;0.9995641047156707;0.9998029647061066
2.0;0.9984959878604236;0.9984959878604236;0.9989535289102486
0.0;0.9890044705527531;0.9890044705527531;0.9967375529728211
4.25;0.9976054084962163;0.9976054084962163;0.9986923559597777
4.25;0.9994583721234438;0.9995064346708368;0.9995719820990532
3.0;0.9994107232281354;0.9994107232281354;0.9995132763649514
1.5;0.99426676354854;0.99426676354854;0.994502296082244
4.25;0.9992974667059905;0.9992974667059905;0.9996556941536756
3.5;0.9984621559147658;0.9984910526989527;0.9997392199061397
3.75;0.9939271550755213;0.9939271550755213;0.9963429535388956
3.75;0.9997349271373106;0.9997349271373106;0.9998313961724705
3.75;0.9996197864293059;0.9996197864293059;0.9998756687146204
3.5;0.9963143238452571;0.9963143238452571;0.9919716223668728
4.25;1.0000000000000002;1.0000000000000002;0.9992639684258301
3.0;0.9930418279135479;0.9930418279135479;0.999073296642794
3.5;0.9994327327641402;0.9994327327641402;0.9996275582844285
3.35;0.998359785217329;0.998359785217329;0.9969995157927265
3.25;0.9944377306419959;0.9944377306419959;0.9954139556028861
4.4;0.9964516836909978;0.9966805606279673;0.9972657817738704
5.0;1.0;1.0;0.9998691262359337
4.4;0.9997658074128323;0.9997658074128323;0.9999158794126688
0.0;0.9917247604705424;0.9931280108824606;0.9985145094793834
3.5;0.9987801415149857;0.9987801415149857;0.9998005861067464
3.9;0.9976637953470058;0.9976637953470058;0.9992354438471173
5.0;0.9906572493223845;0.9978863150509989;0.9992277684648514
0.0;0.9963672127959929;0.9963672127959929;0.9973377615037476
3.0;0.9990629029218745;0.9989007833136757;0.9996261979102461
3.0;0.9993959784037016;0.9993959784037016;0.9994192387178853
4.25;0.9958480200629987;0.9958480200629987;0.997726554546194
0.0;0.9954786178169976;0.9954786178169976;0.9977377132692986
3.5;0.9887037590498924;0.9887037590498924;0.9982191388877563
3.1;0.9918770455451729;0.9918770455451729;0.9922467734442566
3.0;0.9988648942838777;0.9988648942838777;0.9989051096980446
3.0;0.9987205370117167;0.9987205370117167;0.9994132297939886
3.0;0.9989209404037926;0.9989209404037926;0.9992380658495901
3.75;0.9977728451207456;0.9977728451207456;0.9986173960328061
0.5;0.9919694123716017;0.9919694123716017;0.9926929466411804
2.5;0.9987703372715678;0.9987703372715678;0.9939665487936723
3.0;0.9976762618985179;0.9976762618985179;0.9990145374562173
3.75;0.9986531473402556;0.9987813969888678;0.9981918759246314
3.5;0.9995483867726962;0.9995483867726962;0.9997375877300534
3.9;0.9995022470907832;0.9995022470907832;0.9994683281893185
2.75;0.9988912120571238;0.9988912120571238;0.9996402581545525
3.0;0.9995607799744519;0.9995607799744519;0.999818272704109
4.4;0.9999666313018313;0.9999666313018313;0.9997860316277961
2.0;0.9978622409847434;0.9978425667999679;0.998636007690919
3.5;0.9998935158748059;0.9998935158748059;0.999620758386133
3.4;0.9942507584052563;0.9942507584052563;0.9985413074500428
4.95;0.9991923310479157;0.9991923310479157;0.9996911201434475
3.75;0.9993696035477508;0.9993696035477508;0.9997317430755488
0.0;0.9966548334291849;0.9966548334291849;0.9990770783816227
3.75;0.9976479161349671;0.9976479161349671;0.9972959899030533
2.9;0.9973457115952072;0.9973457115952072;0.9993980310473978
4.75;0.9943626092445291;0.9943626092445291;0.997496628427708
4.9;0.9999347716705254;0.9999278827898976;0.9985694199225492
4.25;0.9939453832091862;0.9939453832091862;0.9970777472990785
3.9;0.9995635605635405;0.9995635605635405;0.9997173917150817
1.95;0.9985100889831648;0.9984672735831007;0.9991533612246457
3.75;0.9997899756444633;0.9997899756444633;0.9999572654571802
4.25;NaN;NaN;NaN
3.0;0.9991823173864182;0.9991823173864182;0.9992722386292562
2.25;0.99464905148274;0.99464905148274;0.9982298374543255
2.5;0.9881162974165651;0.9881162974165651;0.9954559044143716
3.0;0.995927358093651;0.995927358093651;0.9982482799800793
3.25;0.9990693758812909;0.9990693758812909;0.9995245722654573
4.0;0.9989550865105907;0.9989550865105907;0.9991654241386289
4.75;0.9933309100336156;0.9933309100336156;0.9976663676335061
3.0;0.999058571096983;0.999058571096983;0.999393472547185
3.4;0.9997426397658994;0.9997426397658994;0.9996772420471782
3.4;0.9991107582719463;0.9991107582719463;0.9986707056201023
0.5;0.9914553501121541;0.9914553501121541;0.9935011592522619
1.9;0.9842433641281548;0.9842433641281548;0.989620069073714
4.5;0.9993553612912245;0.9993553612912245;0.9998677685270062
3.2;0.9994290210617166;0.9994290210617166;0.9995832779888851
3.25;0.9991318723092997;0.9991318723092997;0.9998600605574547
3.25;0.9996508152872059;0.9996508152872059;0.9996590880177723
3.25;0.9999287323205158;0.9999287323205158;0.9996340718778235
3.0;0.9980583433259871;0.9980583433259871;0.9989411218996526
3.45;0.9967205700958153;0.9967205700958153;0.9985672259692971
3.7;0.9843824517483866;0.9843824517483866;0.9987914042483341
3.5;0.9994364036287343;0.9994364036287343;0.9997101957609158
2.75;0.9973137387400143;0.9973137387400143;0.9991900847420978
3.1;0.9992822909234902;0.9992822909234902;0.9985771687984463
3.4;0.9982828389751729;0.9982828389751729;0.9989717748906891
3.25;0.9977032806011882;0.9976706735984749;0.9963549329735824
3.35;0.9964485832754314;0.9964485832754314;0.9963264945000608
4.9;0.9981956867165017;0.9981956867165017;0.9982877332581918
3.5;0.9994348347085975;0.9994348347085975;0.9997505138730135
4.65;0.9995767470048617;0.9995767470048617;0.9997903447061679
4.75;0.9884867209133876;0.9873395554099962;0.996284051278953
4.7;0.9998443701609783;0.9998436099722648;0.9999431358150573
3.5;0.9992831405630238;0.9992831405630238;0.9997218398799893
3.25;0.9995739377844689;0.9995739377844689;0.9997670512319413
1.5;0.9928164230539054;0.9928164230539054;0.997006996090214
4.2;0.9959496223271271;0.9959496223271271;0.9991720435221192
5.0;0.998981363432185;0.998981363432185;0.9993590251933259
3.0;0.9981691096448929;0.9981691096448929;0.9957017910578406
3.0;0.9987252251834094;0.9987252251834094;0.9969773397287777
5.0;0.9999999999999999;0.9999999999999999;0.9997434546757489
0.0;0.9975254650612713;0.9975254650612713;0.9977580849165275
3.5;0.9995853020237279;0.9995853020237279;0.9995935331788679
3.75;0.9982177075341655;0.9982177075341655;0.9981520142760095
4.5;0.9976332406388035;0.9976332406388035;0.9993248175266963
3.7;0.9994661166891088;0.9994661166891088;0.9995001245437016
3.25;0.9965240000210356;0.9965240000210356;0.9991180629079003
4.25;0.9975899223715653;0.9975899223715653;0.9988335504549062
2.0;0.9950099680787776;0.9950099680787776;0.9994727486790973
4.0;0.9995132976805378;0.9993944050954288;0.9995440944860937
3.75;0.9967640937415027;0.9954681230847234;0.9969763164231755
3.5;0.9982118753695556;0.9982118753695556;0.9991229921047183
3.0;0.9991091804142197;0.9991091804142197;0.999576900227769
4.95;0.9975552512852615;0.9975552512852615;0.9987634515735772
4.0;0.9976428126017332;0.9976428126017332;0.9987275536755028
4.0;0.9997124743533253;0.9997124743533253;0.9982404334898041
4.9;0.996695032572397;0.996695032572397;0.9974820144051526
4.9;0.9978742391861735;0.9978742391861735;0.9980812214751089
3.7;0.9996774695072586;0.9996774695072586;0.9996635911419635
4.0;0.996228953939374;0.9963128705536961;0.9969882318242353
3.25;0.9988617729391004;0.9988617729391004;0.9977190766398052
3.0;0.9999337130073993;0.9999337130073993;0.9999449860566841
2.25;0.9924894210248847;0.9924894210248847;0.997079269033039
3.0;0.9994407623384863;0.9994407623384863;0.999750213821545
4.0;0.9985026222781898;0.9985026222781898;0.9984003764764443
3.4;0.9928906532386172;0.9911557329441602;0.9946631612482953
2.9;0.9859548792578992;0.9861276670863122;0.996295621577428
3.25;0.999642046367509;0.999642046367509;0.9997811164986175
2.5;0.9986918214237591;0.9986918214237591;0.9995060587387837
3.7;0.9940470672734666;0.9940470672734666;0.9995290193193724
3.25;0.9999316987125967;0.9999316987125967;0.9999452151938142
0.5;0.9956088873364858;0.9956088873364858;0.9968829899196058
2.75;0.9956564515259297;0.9956564515259297;0.9978854620232114
4.0;0.9994175061345558;0.9994175061345558;0.9998828330905916
1.75;0.9976370726930825;0.9976370726930825;0.9979742233160054
4.0;0.9992758219861855;0.9992758219861855;0.9988914612717222
3.45;0.9994149135991002;0.9991288149608621;0.9970840256189866
3.4;0.9992835761046484;0.9992835761046484;0.9997912505900857
3.0;0.997286268296276;0.997286268296276;0.9974406063625074
4.25;0.9985819571062412;0.9985819571062412;0.999435017031972
3.0;0.9992315487323535;0.9992315487323535;0.9997613253836872
3.0;0.9942848097216899;0.9942848097216899;0.9958883206496626
3.5;0.9987522253884685;0.9987522253884685;0.9981405337319719
3.25;0.9995323391131885;0.9995323391131885;0.999917897529093
3.45;0.9963331737209801;0.9963331737209801;0.9990239076268161
4.6;0.9928220886083822;0.9928220886083822;0.9981685667139242
4.25;0.9983342294214728;0.9983342294214728;0.9995294552905032
1.5;0.9964863136287168;0.9964863136287168;0.9984812807095039
2.5;0.9977418024152999;0.9977418024152999;0.9953308661354906
4.75;0.9983890244625307;0.9983890244625307;0.9991822162090686
4.4;0.9939177139842201;0.9939177139842201;0.9986477136609612
0.0;0.9914111234091367;0.9914111234091367;0.992043494920251
3.25;0.999501278871225;0.999501278871225;0.9997616599554993
0.5;0.9961260770209762;0.9961260770209762;0.996377376528621
3.4;0.9988839540441136;0.9988839540441136;0.9994093117514821
3.25;0.9996807435546508;0.9996807435546508;0.9997707591272583
3.25;0.9823192293352437;0.9823192293352437;0.9946344562662944
3.0;0.9959808680435059;0.9959808680435059;0.9982911857445868
3.25;0.9990216508537463;0.9990216508537463;0.9987266431598725
1.5;0.9979542006335478;0.9979542006335478;0.9982842556642705
3.2;0.9991519774481786;0.9991519774481786;0.9996073400710594
0.0;0.9968472581773029;0.9968759862966966;0.9981623739722959
3.0;0.9987995147919831;0.9987995147919831;0.9995011956136778
3.4;0.9978598198486127;0.9978598198486127;0.998564485329072
3.25;0.9991331780252238;0.9991331780252238;0.999568438523172
3.5;0.9988672070754493;0.9988540033712949;0.9993509989910666
1.5;0.9949122079949358;0.9949122079949358;0.996527105571364
3.0;0.9924109314539695;0.9924109314539695;0.9946555397701439
4.9;0.9995830865872314;0.9995830865872314;0.9937794792159925
3.45;0.9990514831975872;0.9990514831975872;0.99938561616468
4.25;0.9985972357397769;0.9985972357397769;0.9962582154293264
4.5;0.9984804716962142;0.9984804716962142;0.9990029744087588
3.0;0.9965364401744244;0.9965364401744244;0.9982376233454594
3.5;0.9961909333948703;0.9961909333948703;0.9989070377301186
2.25;0.9939819179041498;0.9939819179041498;0.998680967895067
4.25;0.9826487398340967;0.9922757729491019;0.996079302604437
3.4;0.9995855595361498;0.9995855595361498;0.9995647144905745
3.75;0.9998760475014182;0.9998760475014182;0.9999569809691168
4.25;0.999712190060752;0.999712190060752;0.9996772975259461
3.25;0.9998566171735817;0.9998566171735817;0.99992759439835
3.25;0.9980082561611089;0.9980082561611089;0.999713798600768
3.65;0.9987256764008057;0.9987256764008057;0.9993596750435716
2.75;0.9990115342067748;0.9990115342067748;0.9981065055632455
1.5;0.9980496658849115;0.9980496658849115;0.9989917712414188
3.0;0.998853603547821;0.998853603547821;0.9994775803275993
4.25;0.9931137754364964;0.9910244322192795;0.9983360722536196
3.5;0.9975926621786702;0.9979590121128996;0.9985631991012156
3.0;0.9986675655983187;0.9986675655983187;0.9992904730550217
2.0;0.9994017513506692;0.9994017513506692;0.9995341898165957
2.5;0.9934539525677376;0.994321014470147;0.9961227432737924
0.0;0.9863235560186665;0.9863235560186665;0.9966335944924833
0.0;0.9956085003363886;0.9956085003363886;0.997638312173999
4.0;0.9996261632177896;0.9996261632177896;0.9995939818211139
3.35;0.9988366460484045;0.9988366460484045;0.9990738934457324
4.25;0.9976158564025286;0.9976158564025286;0.9989313096115461
4.25;0.9947083762690927;0.9952041328541389;0.9980566203227634
3.45;0.9981863378767616;0.9981863378767616;0.9984382720108479
