Human;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum
1.6666666666666667;0.9744167902350745;0.9487786192779005;0.9798758858661886;0.9487786192779005;0.8980242271552327;0.9353800930581465;0.9075897715732784;0.9353800930581465;0.8980242271552327;0.9353800930581465;0.9075897715732784;0.9353800930581465;0.8980242271552327;0.9353800930581465;0.9075897715732784;0.9353800930581465
1.3333333333333333;0.905971033397932;0.8036699238044283;0.8877844714239216;0.8036699238044283;0.8804205738767845;0.9096178916359238;0.87839388174086;0.9096178916359238;0.8098938625035644;0.8310971449798533;0.7876760665232618;0.8310971449798533;0.8804205738767845;0.9096178916359238;0.87839388174086;0.9096178916359238
1.3333333333333333;0.9905504385875031;0.9291573094406822;0.9858332654762274;0.9291573094406822;0.9170253664675654;0.9363916469751039;0.8987078741789316;0.9363916469751039;0.977778736097016;0.9485801048612488;0.9756156394191215;0.9485801048612488;0.9170253664675654;0.9363916469751039;0.8987078741789316;0.9363916469751039
1.0;0.9533193412903253;0.855998482446137;0.9523462037907074;0.855998482446137;0.9130021105901956;0.7865043769149209;0.9252152455112415;0.7865043769149209;0.7811125001943955;0.7705764863871435;0.769306947309939;0.7705764863871435;0.9130021105901956;0.7865043769149209;0.9252152455112415;0.7865043769149209
1.6666666666666667;0.9541369336021608;0.8631167626913083;0.9511937113569308;0.8631167626913083;0.8264818343262662;0.7776345876400786;0.8396395239447382;0.7776345876400786;0.716388238000084;0.7107211048473631;0.7131676644133357;0.7107211048473631;0.8264818343262662;0.7776345876400786;0.8396395239447382;0.7776345876400786
2.3333333333333335;0.9635823181843957;0.9245379575396874;0.957369721798404;0.9245379575396874;0.9109195048848611;0.9188143180568036;0.8976008054925608;0.9188143180568036;0.8034129642348096;0.7948121379026727;0.7494099504644363;0.7948121379026727;0.9109195048848611;0.9188143180568036;0.8976008054925608;0.9188143180568036
3.0;0.9770759355295576;0.9610528988308542;0.9765924233038403;0.9610528988308542;0.9498221837364583;0.9579999187268414;0.9444689106147721;0.9579999187268414;0.8245971281461294;0.8769248410268051;0.7640312544383014;0.8769248410268051;0.9498221837364583;0.9579999187268414;0.9444689106147721;0.9579999187268414
2.3333333333333335;0.9764736740735541;0.9608554833526731;0.9748409669815357;0.9608554833526731;0.9194464267762102;0.9437117148073856;0.9235145140362406;0.9437117148073856;0.8011847211728104;0.8678741989429646;0.7535240413320783;0.8678741989429646;0.9194464267762102;0.9437117148073856;0.9235145140362406;0.9437117148073856
3.0;0.9705981639515152;0.8324371232274944;0.9629552772175126;0.8324371232274944;0.9517276267705852;0.9182348699849275;0.9507593225255708;0.9182348699849275;0.8328692823983618;0.6867753811385633;0.7748563185829377;0.6867753811385633;0.9517276267705852;0.9182348699849275;0.9507593225255708;0.9182348699849275
1.6666666666666667;0.9070124018737087;0.9618150341641739;0.8915992733033652;0.9618150341641739;0.9530939262733148;0.9629059740015732;0.9418983908926211;0.9629059740015732;0.9832736765863325;0.970056681109438;0.9849235549248104;0.970056681109438;0.953096031261039;0.9605483445746659;0.9405230733624866;0.9605483445746659
3.0;0.9869676554591269;0.9541018542123822;0.9855169615894828;0.9541018542123822;0.9427507939783933;0.9496744701849567;0.9253933025587241;0.9496744701849567;0.9427507939783933;0.9496744701849567;0.9253933025587241;0.9496744701849567;0.9427507939783933;0.9496744701849567;0.9253933025587241;0.9496744701849567
2.6666666666666665;0.9087644506973683;0.9275275434898739;0.8929477757949722;0.9275275434898739;0.9320285727722072;0.95062185946721;0.9431223174878685;0.95062185946721;0.9320285727722072;0.95062185946721;0.9431223174878685;0.95062185946721;0.9309216567464793;0.9463688973205036;0.9375340491439437;0.9463688973205036
1.6666666666666667;0.9159955412715621;0.903217087625708;0.8862772161676257;0.903217087625708;0.8960474426842259;0.9352302823884558;0.9058504764571866;0.9352302823884558;0.8960474426842259;0.9352302823884558;0.9058504764571866;0.9352302823884558;0.8960474426842259;0.9352302823884558;0.9058504764571866;0.9352302823884558
3.0;0.9250386805765005;0.8536724858557703;0.894177256599322;0.8536724858557703;0.9402654080169589;0.9573010249612381;0.9295759860055688;0.9573010249612381;0.9402654080169589;0.9573010249612381;0.9295759860055688;0.9573010249612381;0.9402654080169589;0.9573010249612381;0.9295759860055688;0.9573010249612381
2.6666666666666665;0.9705570701491099;0.9106783828866436;0.9702137279343898;0.9106783828866436;0.9645294070276493;0.9713052281156795;0.9740594125323837;0.9713052281156795;0.8215980848145276;0.8532191285547026;0.7832740340913978;0.8532191285547026;0.9645294070276493;0.9713052281156795;0.9740594125323837;0.9713052281156795
2.6666666666666665;0.9760022867869216;0.8716855823584445;0.9773256414497724;0.8716855823584445;0.9291355893570037;0.9072818941632447;0.9270257605421665;0.9072818941632447;0.8380358520659817;0.7579166006524082;0.8104834195343681;0.7579166006524082;0.9291355893570037;0.9072818941632447;0.9270257605421665;0.9072818941632447
2.0;0.9419542744041973;0.931180758136401;0.9512310813539983;0.931180758136401;0.9268880325494351;0.8940173390484321;0.9241662378905793;0.8940173390484321;0.9872198717536176;0.8237629800040721;0.9850326153319726;0.8237629800040721;0.9269594465146741;0.8933003798074848;0.9241288290070305;0.8933003798074848
2.0;0.9354672042883582;0.7998400922914457;0.9085114447180104;0.7998400922914457;0.9494741965976773;0.9132626492568886;0.9320293759755479;0.9132626492568886;0.88451289298936;0.8299860466297911;0.922123837595236;0.8299860466297911;0.9455058065356278;0.9097718460645714;0.9280446270355904;0.9097718460645714
2.6666666666666665;0.9809179794670143;0.9650050006016038;0.9825029586629845;0.9650050006016038;0.9930371091297095;0.9808736281277941;0.9923777653219752;0.9808736281277941;0.9684554813602867;0.9665744674640189;0.9846967424281226;0.9665744674640189;0.9931021896987402;0.9822112658248292;0.9925066021453556;0.9822112658248292
1.0;0.9410770421444307;0.8773960827816808;0.9545715705285568;0.8773960827816808;0.8940484692692019;0.863458549882181;0.9169421376046887;0.863458549882181;0.8743411739151373;0.864319962521686;0.912864908882912;0.864319962521686;0.8940484692692019;0.863458549882181;0.9169421376046887;0.863458549882181
3.0;0.9795713532248319;0.8443361702095531;0.9778064662670175;0.8443361702095531;0.961623223662015;0.9441355181231376;0.9647881851468035;0.9441355181231376;0.8465540632001451;0.6510265641771081;0.8044478664895367;0.6510265641771081;0.9674246392732013;0.9322401290490809;0.9669613404675821;0.9322401290490809
3.0;0.8957697235694507;0.6968268744606111;0.8834886692200943;0.6968268744606111;0.8136444015939637;0.8775961042252564;0.7800539072165279;0.8775961042252564;0.8136444015939637;0.8775961042252564;0.7800539072165279;0.8775961042252564;0.9390579322671602;0.9300661802150909;0.9388424226860081;0.9300661802150909
1.0;0.9056754521354394;0.8853864546179244;0.926381152686117;0.8853864546179244;0.7679076579419958;0.8194764947520625;0.7049047297098042;0.8194764947520625;0.7679076579419958;0.8194764947520625;0.7049047297098042;0.8194764947520625;0.9094446448123473;0.9170661304989876;0.8930949942458418;0.9170661304989876
2.0;0.9599293979311811;0.8921518452638303;0.9560136013663024;0.8921518452638303;0.8215719308902081;0.9139753106435621;0.7773324653894889;0.9139753106435621;0.8215719308902081;0.9139753106435621;0.7773324653894889;0.9139753106435621;0.9336807202232189;0.9361902751368434;0.8967481359162429;0.9361902751368434
2.0;0.9644435733721254;0.9523247612485036;0.9462713880348916;0.9523247612485036;0.9598763906476624;0.9527685785712552;0.9469893020454319;0.9527685785712552;0.9598763906476624;0.9527685785712552;0.9469893020454319;0.9527685785712552;0.9580288208917526;0.950270526102817;0.9458795505234884;0.950270526102817
0.0;0.930419783386553;0.9352214980838138;0.9342149125949565;0.9352214980838138;0.8041892327250127;0.6393946007767252;0.7490226977645943;0.6393946007767252;0.8041892327250127;0.6393946007767252;0.7490226977645943;0.6393946007767252;0.8691014365727782;0.7141100183971958;0.8674069687657955;0.7141100183971958
1.3333333333333333;0.9363777649908488;0.9142786859872362;0.9550069455923322;0.9142786859872362;0.8393865728163316;0.8627609515445128;0.8691253857610631;0.8627609515445128;0.8393865728163316;0.8627609515445128;0.8691253857610631;0.8627609515445128;0.891728242069446;0.875938474771601;0.9076495631765003;0.875938474771601
2.3333333333333335;0.953756479759652;0.936750702322681;0.9482990308106211;0.936750702322681;0.8085409659328081;0.921937048978824;0.7629371386208934;0.921937048978824;0.8085409659328081;0.921937048978824;0.7629371386208934;0.921937048978824;0.9411723722074068;0.9328861976643794;0.9409550044919116;0.9328861976643794
0.3333333333333333;0.8849092762360358;0.6427465201055546;0.9013448851419029;0.6427465201055546;0.8935797723908984;0.8396608200980823;0.9156782342594243;0.8396608200980823;0.8935797723908984;0.8396608200980823;0.9156782342594243;0.8396608200980823;0.8872037922573136;0.8207089683317097;0.9153836647908967;0.8207089683317097
1.0;0.9399400518827432;0.9013428275909712;0.9573196160738289;0.9013428275909712;0.9727455865388942;0.9421973811565877;0.9779169564067982;0.9421973811565877;0.9727455865388942;0.9421973811565877;0.9779169564067982;0.9421973811565877;0.9127775697898094;0.9328955430018707;0.8865869015893728;0.9328955430018707
3.0;0.9301504900421157;0.9503121600395301;0.9173338419643507;0.9503121600395301;0.8092217345064212;0.956219921390643;0.7562066863186568;0.956219921390643;0.8092217345064212;0.956219921390643;0.7562066863186568;0.956219921390643;0.9667389080839475;0.9728317946156333;0.945789374688487;0.9728317946156333
2.0;0.9761981569222321;0.7716703562052356;0.9727085843207112;0.7716703562052356;0.954262772513874;0.9380575377866364;0.9453598162242424;0.9380575377866364;0.9690437275042485;0.802187092179082;0.9676580048714544;0.802187092179082;0.954262772513874;0.9380575377866364;0.9453598162242424;0.9380575377866364
1.0;0.9851939234761736;0.8989795662875305;0.9866130140849422;0.8989795662875305;0.8704198469519556;0.9329755161151554;0.895610817061948;0.9329755161151554;0.9668356105195715;0.903774345634257;0.9743646062851181;0.903774345634257;0.873623354398275;0.9366027382788071;0.8977704838713217;0.9366027382788071
1.3333333333333333;0.9691273984994443;0.9405611855133172;0.964001386053548;0.9405611855133172;0.94362013335433;0.9476994147544395;0.9339127691065998;0.9476994147544395;0.8228398131224395;0.8888450318010231;0.8069003299219514;0.8888450318010231;0.9430266227385401;0.9479731197753658;0.9316542529608448;0.9479731197753658
1.6666666666666667;0.9849435881641331;0.9605410621422982;0.9850545329462879;0.9605410621422982;0.9282783118682421;0.9289991075424312;0.9150744025526926;0.9289991075424312;0.9795705311721911;0.9082065272813434;0.9820223090199561;0.9082065272813434;0.9282783118682421;0.9289991075424312;0.9150744025526926;0.9289991075424312
0.6666666666666666;0.9674737017531215;0.9882833933667291;0.9711727981241883;0.9882833933667291;0.9037344327821376;0.9479863436380741;0.8996214080115672;0.9479863436380741;0.974005826600011;0.9719288955084187;0.9774340373672693;0.9719288955084187;0.9043602961490987;0.9441235430954655;0.8821588243436065;0.9441235430954655
1.3333333333333333;0.9325312395695168;0.9818541079434843;0.9315966711040643;0.9818541079434843;0.8531376973062916;0.9576410136566834;0.8065112996383197;0.9576410136566834;0.9473807819621629;0.9660581986356164;0.9513655754004953;0.9660581986356164;0.8922299947897083;0.962599767100561;0.9140961321543887;0.962599767100561
2.0;0.9383953246128215;0.9776453420528994;0.9323932224929573;0.9776453420528994;0.8833150798458101;0.9772747360465982;0.8224498372601202;0.9772747360465982;0.9620965956318093;0.9575313906142091;0.9561838123660917;0.9575313906142091;0.9442279944979305;0.9835609275694827;0.9491504518192454;0.9835609275694827
2.0;0.9775197507226466;0.9019696133697279;0.976528915945144;0.9019696133697279;0.9621518323520001;0.9722825864884925;0.9630503210984985;0.9722825864884925;0.8737186558083243;0.92915684371533;0.8543684731000349;0.92915684371533;0.9636279370895874;0.9712036627521734;0.9604843278359494;0.9712036627521734
0.6666666666666666;0.9561876611079285;0.8588528494619706;0.9441848630018307;0.8588528494619706;0.9016985246255517;0.9462432046593243;0.9040559401083736;0.9462432046593243;0.7980696413383083;0.7343343498017346;0.7964313064184299;0.7343343498017346;0.8980143703372773;0.9497869106716925;0.8938655992476181;0.9497869106716925
3.0;0.9916727482644465;0.9675296859739705;0.9896967189426864;0.9675296859739705;0.9794814458725243;0.9813687666371734;0.9767928759406741;0.9813687666371734;0.9744112108323091;0.9473245784138515;0.9721870466857896;0.9473245784138515;0.9785900959948088;0.9816905697636207;0.9753455578662227;0.9816905697636207
3.0;0.9617637246730008;0.9401315105901488;0.9543638143686598;0.9401315105901488;0.9224128632845411;0.9654781146495167;0.9035777616310107;0.9654781146495167;0.7993923988802374;0.889190438306744;0.761268631387933;0.889190438306744;0.9224128632845411;0.9654781146495167;0.9035777616310107;0.9654781146495167
1.3333333333333333;0.9849413450155723;0.9509378562263198;0.9810057108301262;0.9509378562263198;0.9220922090902639;0.9676760859747392;0.9296182867758175;0.9676760859747392;0.9821859454350133;0.9697745071397663;0.9826466793726804;0.9697745071397663;0.9220922090902639;0.9676760859747392;0.9296182867758175;0.9676760859747392
2.0;0.9782728656743412;0.9726108071676006;0.9746326580095339;0.9726108071676006;0.8741141056078616;0.9530374604438573;0.8031389090812966;0.9530374604438573;0.9542729952013104;0.9586186115717279;0.951270867046113;0.9586186115717279;0.9685712831903629;0.9679475175443684;0.9576751798673527;0.9679475175443684
2.0;0.9811006374950939;0.8896286171988026;0.9773530275866921;0.8896286171988026;0.9531975413437511;0.9546741807336183;0.9601110663808956;0.9546741807336183;0.8373354828292546;0.8875211864690397;0.7806555656241825;0.8875211864690397;0.9531975413437511;0.9546741807336183;0.9601110663808956;0.9546741807336183
1.0;0.9466867034241542;0.8277822510390094;0.9389362913606583;0.8277822510390094;0.8572935323129212;0.9242161401700444;0.861842919980674;0.9242161401700444;0.7430827725098896;0.8102053608893386;0.7183133776973645;0.8102053608893386;0.8573649267837533;0.9243278679859656;0.8588802248143844;0.9243278679859656
1.6666666666666667;0.9635746903789077;0.933446800732325;0.9582976922338546;0.933446800732325;0.925179967023766;0.9653823466216337;0.9019709178710826;0.9653823466216337;0.8355822005170442;0.8891704373462508;0.7747550606898662;0.8891704373462508;0.925179967023766;0.9653823466216337;0.9019709178710826;0.9653823466216337
2.0;0.9769966956967859;0.9738833429173026;0.9789059543357401;0.9738833429173026;0.9388665860924791;0.9428919314917684;0.937220863799858;0.9428919314917684;0.97905619027674;0.9649626019254063;0.9845550319338005;0.9649626019254063;0.9456555046843463;0.9500500154045025;0.9452449229354147;0.9500500154045025
0.3333333333333333;0.9869067457652604;0.9402460941956853;0.9808557018250584;0.9402460941956853;0.913975630377532;0.9061699517783901;0.8889726614717114;0.9061699517783901;0.9788040255377553;0.925437155456922;0.9763620637071525;0.925437155456922;0.913975630377532;0.9061699517783901;0.8889726614717114;0.9061699517783901
2.3333333333333335;0.9884499047071376;0.9665352071685275;0.9839308853447858;0.9665352071685275;0.9659280789791541;0.9506101990236271;0.9485872413693801;0.9506101990236271;0.98813040823879;0.9592026174506767;0.9857602695294693;0.9592026174506767;0.9665727222376062;0.948637397209367;0.9477278360078882;0.948637397209367
2.0;0.9651490205610141;0.5961977090378192;0.9595439975207587;0.5961977090378192;0.8706593841480438;0.8142043172338499;0.8771903004010916;0.8142043172338499;0.8706593841480438;0.8142043172338499;0.8771903004010916;0.8142043172338499;0.8706593841480438;0.8142043172338499;0.8771903004010916;0.8142043172338499
1.3333333333333333;0.9839543354520974;0.9579554588291331;0.9899099120258875;0.9579554588291331;0.9060566253895967;0.9528020968741654;0.926655568599614;0.9528020968741654;0.9060566253895967;0.9528020968741654;0.926655568599614;0.9528020968741654;0.9060566253895967;0.9528020968741654;0.926655568599614;0.9528020968741654
2.6666666666666665;0.999737343736371;0.9998622246517388;0.9999335157357421;0.9998622246517388;0.9816906165257865;0.9942322932291376;0.9849862847765123;0.9942322932291376;0.9947925584400986;0.9976819129071989;0.9971315057708493;0.9976819129071989;0.9985266845685515;0.9995116026910121;0.9987489935783431;0.9995116026910121
1.0;0.9847031015772093;0.940442434543755;0.9815651421285493;0.940442434543755;0.8720165299599077;0.9154052949198646;0.8778303707024624;0.9154052949198646;0.8720165299599077;0.9154052949198646;0.8778303707024624;0.9154052949198646;0.8720165299599077;0.9154052949198646;0.8778303707024624;0.9154052949198646
0.3333333333333333;0.9141340948854604;0.8968447634457966;0.9282165853575978;0.8968447634457966;0.916150354540199;0.9203403417112885;0.9044262365107922;0.9203403417112885;0.9696355952696062;0.9459946526591829;0.9764872236138337;0.9459946526591829;0.9167173224802417;0.9239853587094863;0.9091743614593978;0.9239853587094863
1.3333333333333333;0.9913222742988614;0.9127355073674731;0.9922411559914422;0.9127355073674731;0.930186841083944;0.9527110570574083;0.9376123224232618;0.9527110570574083;0.930186841083944;0.9527110570574083;0.9376123224232618;0.9527110570574083;0.930186841083944;0.9527110570574083;0.9376123224232618;0.9527110570574083
1.3333333333333333;0.9644954799697273;0.8354315197455482;0.9637221026514503;0.8354315197455482;0.95549096991734;0.9742819604240649;0.9558371701225711;0.9742819604240649;0.8397437921969654;0.719372489681035;0.8185657580876611;0.719372489681035;0.95549096991734;0.9742819604240649;0.9558371701225711;0.9742819604240649
2.3333333333333335;0.978481710189668;0.9332759178386988;0.9755689014265817;0.9332759178386988;0.9400646720517696;0.9455906095698521;0.9278558004805606;0.9455906095698521;0.8280776466986939;0.9188115894164681;0.8032691632044996;0.9188115894164681;0.9420033046907135;0.9452544581970989;0.9292744275528596;0.9452544581970989
3.0;0.9111109576532845;0.9148020131092619;0.8928153324256589;0.9148020131092619;0.9715837339816583;0.9717415206797871;0.9664665377497782;0.9717415206797871;0.9715837339816583;0.9717415206797871;0.9664665377497782;0.9717415206797871;0.9715837339816583;0.9717415206797871;0.9664665377497782;0.9717415206797871
3.0;0.9786265889842317;0.8270636084185077;0.9757382921075697;0.8270636084185077;0.9561105182777258;0.9716952402169234;0.955366218500495;0.9716952402169234;0.8923184695771252;0.8603614168194504;0.8545734401363675;0.8603614168194504;0.9582413829364883;0.9741726045772084;0.9616912769228997;0.9741726045772084
3.0;0.9802671843436241;0.9825736748796668;0.9771247569914259;0.9825736748796668;0.8417637225824084;0.9667575107227039;0.7626760571452896;0.9667575107227039;0.9550126946852786;0.9654652406614482;0.9457716266736454;0.9654652406614482;0.9712280918464079;0.9805446382788293;0.9710374997719643;0.9805446382788293
1.3333333333333333;0.9754984165025808;0.9473145651187941;0.9749188548605326;0.9473145651187941;0.918606665856907;0.9210459161358361;0.9101884010882643;0.9210459161358361;0.974831830881157;0.9240898882389551;0.980454347657576;0.9240898882389551;0.918606665856907;0.9210459161358361;0.9101884010882643;0.9210459161358361
3.0;0.9893361826419205;0.9326406748170846;0.9802179868565032;0.9326406748170846;0.9441472764621437;0.9256703017271336;0.9411723521041968;0.9256703017271336;0.9441472764621437;0.9256703017271336;0.9411723521041968;0.9256703017271336;0.9441472764621437;0.9256703017271336;0.9411723521041968;0.9256703017271336
1.3333333333333333;0.9693040418216278;0.9298540121835801;0.9740475510108567;0.9298540121835801;0.8642397375334983;0.887693893509317;0.885942196723533;0.887693893509317;0.9541260641434437;0.9093225844325444;0.9733431840851335;0.9093225844325444;0.8638631469709487;0.8923834539489668;0.8855937169227044;0.8923834539489668
4.0;0.9903669883416949;0.9610583170319149;0.9932749198140429;0.9610583170319149;0.9518221140651041;0.9549414432931876;0.9523811183790133;0.9549414432931876;0.9518221140651041;0.9549414432931876;0.9523811183790133;0.9549414432931876;0.9518221140651041;0.9549414432931876;0.9523811183790133;0.9549414432931876
2.6666666666666665;0.9406266944977366;0.8331112475469021;0.9392906643370625;0.8331112475469021;0.9198329201110186;0.9615453891436089;0.9021282542268004;0.9615453891436089;0.8049144433080854;0.8785839054351713;0.7670147255832404;0.8785839054351713;0.8880484913691304;0.9624145238625651;0.8666861246697743;0.9624145238625651
0.3333333333333333;0.904211035228933;0.8324454924663968;0.877816744814121;0.8324454924663968;0.880743700550513;0.847880401853204;0.8692634413237895;0.847880401853204;0.880743700550513;0.847880401853204;0.8692634413237895;0.847880401853204;0.880743700550513;0.847880401853204;0.8692634413237895;0.847880401853204
0.0;0.9465246686417718;0.8266714168202164;0.9312073226623305;0.8266714168202164;0.8346883267927259;0.8536182881942322;0.8160253460334176;0.8536182881942322;0.8090563084218543;0.753078479854963;0.7528626124967599;0.753078479854963;0.8346883267927259;0.8536182881942322;0.8160253460334176;0.8536182881942322
0.0;0.9801082670967814;0.8405563988168336;0.9848300030924552;0.8405563988168336;0.8989377496919853;0.886336780754604;0.8631599406868203;0.886336780754604;0.9699160906511737;0.873747398614223;0.9787362798907147;0.873747398614223;0.8993374543938243;0.8866514286024425;0.86632563525538;0.8866514286024425
0.0;0.9570764719152146;0.9010592127697379;0.9518081855206814;0.9010592127697379;0.8541911446263072;0.8754329491026674;0.8618727527694615;0.8754329491026674;0.8541911446263072;0.8754329491026674;0.8618727527694615;0.8754329491026674;0.8498083416407871;0.8809660938886055;0.8625107557425037;0.8809660938886055
0.6666666666666666;0.9058396149265939;0.9282973726067982;0.9141537485179003;0.9282973726067982;0.8088600186439341;0.8151263193016378;0.7614193285117398;0.8151263193016378;0.937252341420904;0.9249946718203992;0.9462189216751542;0.9249946718203992;0.8891424819335201;0.859859976565154;0.8573185306818101;0.859859976565154
0.3333333333333333;0.9758807754471316;0.8889977688789972;0.980859280874144;0.8889977688789972;0.9088505006118621;0.9206865093590249;0.9218206414958764;0.9206865093590249;0.9635687746098667;0.871987161053438;0.9723662809147168;0.871987161053438;0.9094652161303731;0.9208702440612812;0.9181948983900547;0.9208702440612812
0.6666666666666666;0.9622441661744731;0.9414085879108611;0.9589197129434129;0.9414085879108611;0.7793881341467417;0.8846956371652546;0.710719260835939;0.8846956371652546;0.9462359414053202;0.9420766850854918;0.9474198546687008;0.9420766850854918;0.881352097336689;0.9068440924720609;0.8895760082049262;0.9068440924720609
