Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-none_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Min
2.0;0.9067705948084138;0.9010443393165691;0.9010443393165691;0.9017560497282755
2.0;0.9715207040848814;0.9693378994118704;0.9693378994118704;0.9699607427971219
0.0;0.8016066072999329;0.7727455507306574;0.7727455507306574;0.7757847021335781
1.3333333333333333;0.8936762687650969;0.8892394014939835;0.8892394014939835;0.8835694084140657
2.3333333333333335;0.8949152792660795;0.8920530611623038;0.8920530611623038;0.8920727305933134
0.3333333333333333;0.873209168912574;0.8643116142099674;0.8643116142099674;0.8643116142099674
1.0;0.9175134183036825;0.9013904692385036;0.9013904692385036;0.8990307545532424
3.0;0.9316334517348365;0.9261115551735094;0.9261115551735094;0.9259396062360067
2.0;0.924133789029936;0.9213691340068229;0.921911800655976;0.9213691340068229
1.0;0.9229100255367122;0.9170963669686957;0.9208189767544888;0.9170963669686957
1.3333333333333333;0.9197537750508606;0.9070822610992061;0.9081461252264164;0.9128080850110878
1.6666666666666667;0.9140842738328782;0.9046074580816966;0.9060085131837838;0.9046074580816966
0.6666666666666666;0.8807557407729165;0.8772429994275568;0.879466944356379;0.8800391909483914
1.3333333333333333;0.9539009290956467;0.9553087731219605;0.9554735591395066;0.9562125139532383
2.0;0.9472423069582517;0.9433175508618371;0.9433576192703027;0.9436821978168628
2.0;0.9550588266326226;0.9524359844313095;0.9524281981041418;0.9524359844313095
0.6666666666666666;0.890636254139202;0.8898923819885178;0.8905386098219653;0.8888407439562344
3.0;0.9464474471396404;0.9399619681947746;0.9428945564644919;0.9399619681947757
3.0;0.9290278610677654;0.9267734932604177;0.9256737932831418;0.9267734932604177
1.3333333333333333;0.9503935324521109;0.9477362442344333;0.9497122850485432;0.9477362442344333
2.0;0.9623272014955754;0.9590856829163195;0.9588700991713979;0.9598429558221488
2.0;0.9216916423321141;0.918905684306713;0.9188090994313455;0.918905684306713
1.0;0.9028165071450308;0.9006881965221157;0.9000459482597868;0.8981131220161597
1.6666666666666667;0.9221789533494159;0.9176509240236891;0.9176511660462197;0.9176509240236891
2.0;0.9139502204600943;0.9171514658627828;0.9174747785199967;0.9171514658627828
0.3333333333333333;0.8832104931356934;0.8789233533062254;0.881264091269873;0.8789233533062254
2.3333333333333335;0.9144797648399904;0.9109252716816646;0.9125269517059332;0.9109900456349637
2.0;0.8747212717587456;0.8575392776047872;0.8575392776047872;0.8575392776047872
1.3333333333333333;0.9174404496064058;0.9153541958760361;0.9153541958760361;0.9153541958760361
2.6666666666666665;0.9952522471173253;0.9975854653615392;0.997595302733;0.9969176392307766
1.0;0.898777359599192;0.8915124948756402;0.8915124948756402;0.8915124948756402
0.3333333333333333;0.8251267800987531;0.813681716692858;0.816350411387841;0.813248685998639
1.3333333333333333;0.9459111454725314;0.9435248185388511;0.9435248185388511;0.9435248185388511
1.3333333333333333;0.9398165798378687;0.9352508263815851;0.9352508263815846;0.9352508263815851
2.3333333333333335;0.8791787041457929;0.8803262378670427;0.8805036149706225;0.8797902531828659
3.0;0.9316324075742527;0.9300788616975776;0.9300788616975776;0.9300788616975776
3.0;0.9463073413117666;0.9450164190398002;0.9450164190397999;0.945010353980618
3.0;0.9586353208267131;0.9578462061412029;0.9584712995463307;0.9612734432756056
1.3333333333333333;0.9134331347173995;0.9107489756996293;0.9120970094172431;0.9107489756996293
3.0;0.894123693684877;0.8846287230752939;0.8846287230752939;0.8846287230752939
1.3333333333333333;0.8645609761366654;0.8671748838280111;0.8687326574009685;0.859113326865147
4.0;0.9480956179934897;0.9458714166334632;0.9458714166334632;0.9458714166334632
2.6666666666666665;0.9213771466534371;0.9277555585573437;0.9276072897333514;0.9178066071602222
0.3333333333333333;0.8817205739675302;0.8823069084889495;0.8823069084889495;0.8823069084889495
0.0;0.8536202886333959;0.8429708078565079;0.8437290850179666;0.8429708078565079
0.0;0.8490687558212245;0.8465910546774701;0.8477365262241195;0.8455634440788978
0.0;0.8515062161462531;0.8277862943178284;0.8277862943178284;0.827411883234916
0.6666666666666666;0.8758170452100211;0.8655388286604913;0.868065501342818;0.861456341418671
0.3333333333333333;0.9229790164154902;0.9107711549153024;0.9107785947845393;0.907641431386547
0.6666666666666666;0.8835003165427066;0.8742745708495924;0.878884424940691;0.8747454084113346
0.3333333333333333;0.8807714591423836;0.8766323998125392;0.8766323998125392;0.8763360752641389
0.3333333333333333;0.8856462391466859;0.8834672436191482;0.8834672436191482;0.8823165308298556
0.0;0.8428362182233592;0.8380839961629307;0.8380839961629307;0.8380839961629307
0.0;0.8848497534701374;0.8826793335416139;0.8827426906530484;0.8780500363823103
0.0;0.8494750272409247;0.8405071761056873;0.842025527241626;0.8405071761056873
1.0;0.8731021161037996;0.8663470184131358;0.8676071513177713;0.8663470184131358
0.0;0.8367540308193423;0.8324423668263196;0.8345617696324428;0.8385265487134255
0.0;0.8169216673756747;0.8122004869193248;0.8147088118178993;0.8049025980265816
0.0;0.869014251895859;0.8541558076482555;0.8607930574994213;0.8400861749335536
0.6666666666666666;0.8800135846624981;0.8741362489998781;0.8771047257956294;0.8741362489998781
0.0;0.8747502611809873;0.8724003823552704;0.8726648053914698;0.8724003823552704
0.0;0.8794807334732765;0.8764180415136557;0.8764180415136557;0.8757708824310412
0.6666666666666666;0.8401468246178132;0.821252919918238;0.821252919918238;0.821252919918238
0.0;0.8399735301311735;0.8138284920152568;0.8138284920152568;0.8138284920152568
0.0;0.8772514267744691;0.8745032529437373;0.8744892994058213;0.8732767287726749
0.6666666666666666;0.9047449650499108;0.885835132489054;0.885835132489054;0.8860036369302053
0.3333333333333333;0.8790747403751998;0.8693831913710706;0.8693831913710706;0.8696240370703006
0.0;0.8116053785813366;0.7922323153318569;0.7936223690896665;0.7922323153318569
0.3333333333333333;0.8823177719467391;0.8785317070477201;0.8787046193422023;0.8592730501100037
0.3333333333333333;0.8914815515356997;0.8868025762548842;0.8867900352986016;0.8882747774869708
0.0;0.8667810140523791;0.8405743830354053;0.8550976855783832;0.8405743830354053
1.0;0.9136788829042468;0.9052789528577603;0.9057384216857707;0.9105177144323396
0.0;0.8620575681453737;0.8605748363712493;0.8612230782652023;0.8517711862870392
0.3333333333333333;0.8635539673213489;0.8591129500937723;0.8591129500937723;0.8591129500937723
0.6666666666666666;0.8681842186511505;0.8671170729758377;0.8671170729758377;0.8671170729758377
0.0;0.8354113037009077;0.837118917102671;0.8367259800948252;0.8309635200767446
0.0;0.8300623868787778;0.8202690310103731;0.8202815593139685;0.8202690310103731
0.3333333333333333;0.8497439197425454;0.8554915325144271;0.8556770157835906;0.8343391970453533
0.0;0.8842534772837997;0.8809403534000451;0.8809947641343989;0.8809403534000451
1.0;0.8862434820493214;0.8679614561657095;0.8686486500879937;0.8677816327691432
0.0;0.8989899697657675;0.8987886575090261;0.8989657029247654;0.895787884319058
0.0;0.844861611012116;0.8185434992164029;0.81880207262918;0.8167011159741108
0.3333333333333333;0.8816047036938567;0.8795389314015585;0.8811662704281561;0.8739140242522718
0.0;0.8667699088867363;0.868389298823096;0.8690797871198778;0.858234979784272
0.3333333333333333;0.8522747504001609;0.8487844683558653;0.8487844683558649;0.8482622673502713
0.0;0.8775505610293425;0.8728241769958333;0.8733537516139991;0.8728241769958333
0.0;0.847485853607669;0.8401854823623555;0.8405020053046417;0.8401854823623555
0.3333333333333333;0.8419364231703913;0.8137257788222539;0.8210447557519922;0.8137257788222538
1.0;0.8827320264666118;0.8820750525232208;0.8821679287875669;0.8828020668715242
0.0;0.8752269915241493;0.8799566696799815;0.8799566696799815;0.8702602644305308
0.3333333333333333;0.9157014918717207;0.9124866652899657;0.9141623374637775;0.9124866652899657
0.6666666666666666;0.8927205072065613;0.8921127679676317;0.8921190579682396;0.8888325958209676
0.0;0.8479612005552148;0.8431825289032618;0.8434208951949018;0.8431825289032618
0.6666666666666666;0.8942949462874219;0.89251115010653;0.8952662940068693;0.8922162018049598
1.0;0.9195478873723718;0.9136275109915261;0.9168953175659268;0.9136275109915261
0.0;0.8878338427771946;0.883902402082983;0.8858000585421337;0.883902402082983
0.0;0.8202202210789858;0.7915413566592925;0.7914559884324304;0.7915413566592925
0.0;0.8633488073977104;0.8568596412250581;0.8595755382257374;0.8563143765477701
0.0;0.8664696489724344;0.867487121384934;0.867487121384934;0.867487121384934
0.6666666666666666;0.8625179858093861;0.845482387201201;0.845482387201201;0.845482387201201
0.3333333333333333;0.8535052848416042;0.8592163112291683;0.8586285647083715;0.8531693619174608
1.0;0.8265561520674093;0.8216907719918499;0.8216907719918499;0.8216907719918499
0.6666666666666666;0.8719808570814502;0.860760548630576;0.8609663263552686;0.860760548630576
0.3333333333333333;0.8486447632151645;0.8192848639721519;0.822468079232627;0.8192848639721519
0.3333333333333333;0.8908953214487412;0.8848544042852925;0.8884303595393648;0.8848544042852925
0.0;0.828209557977616;0.81918712396321;0.8215447345483357;0.81918712396321
0.3333333333333333;0.8678319191049798;0.8273887956803926;0.8654098283696866;0.7884195147867673
0.0;0.770698616618295;0.7399338770532178;0.7399338770532178;0.7399338770532178
0.0;0.8032864527396054;0.7917636162103543;0.7917636162103543;0.7917636162103543
0.0;0.8154703385130678;0.799587279983573;0.799587279983573;0.7969007937585975
0.3333333333333333;0.845202310182556;0.838125665500842;0.838125665500842;0.8322141930453861
0.3333333333333333;0.8522183965151878;0.8494743295496436;0.8506270671771767;0.8401996838504247
0.6666666666666666;0.9092562898857922;0.9059508142567927;0.9066435637599748;0.9059508142567927
0.3333333333333333;0.8056598393928415;0.7892783345872685;0.7901213919927799;0.7848416994489249
0.0;0.8959026072227354;0.8965206340844073;0.8965206340844073;0.892607070676399
0.3333333333333333;0.829064522394938;0.8120701630332989;0.8123454739170791;0.8237972057152699
0.0;0.8044618652283053;0.7910092116286803;0.7910092116286803;0.7910092116286803
0.0;0.8827562786415888;0.868351214354453;0.8696268083339678;0.8666353563626739
0.0;0.8927726853216291;0.8982878299281664;0.8982878299281664;0.8982878299281664
0.0;0.8920594962202193;0.8808403776898903;0.8856817644463049;0.8813281777713323
0.3333333333333333;0.8776925865832071;0.867859740251565;0.8721889605514893;0.8844327277968396
0.0;0.8837764580238354;0.8796284078945648;0.8827316748871292;0.8759372035311551
0.0;0.8333059954327416;0.8372167149744878;0.8387594789957723;0.8426102284589168
0.3333333333333333;0.8906512061212061;0.8777760923007997;0.8777760923007997;0.8777760923007997
0.3333333333333333;0.8850738277944493;0.8833086190737671;0.8837980712793791;0.8833086190737671
1.0;0.9088984541509652;0.899673784379898;0.899673784379898;0.899673784379898
0.0;0.8668094772003178;0.8655671879562438;0.8667260488928029;0.8655671879562438
0.0;0.8585685206951263;0.8525365389471015;0.8525365389471015;0.8528554215136727
0.3333333333333333;0.8987716847749596;0.893194575306429;0.8935438657574725;0.8935359710451607
0.0;0.8739201749930182;0.8753962127478879;0.8763031503283383;0.8753962127478879
0.3333333333333333;0.9195039575366162;0.9175277929635899;0.9178974723132028;0.9146750827243901
0.3333333333333333;0.9121591942187794;0.8996465924067247;0.9082159968689006;0.8958184609663208
0.3333333333333333;0.8622944966745602;0.8693542517343066;0.8693542517343066;0.8641357818809872
0.6666666666666666;0.9158211870209529;0.9013087601879172;0.9016963841041623;0.8981444663853296
0.0;0.8794838252942506;0.8766839892567239;0.8767689414171153;0.8766839892567239
0.0;0.8889961799211747;0.8853931265481294;0.8855795170888309;0.8851766332715436
0.0;0.84871172788459;0.8439402458077366;0.8444074584618649;0.8439402458077366
0.0;0.8278702476926555;0.8186568806061268;0.8186568806061268;0.8106371626493513
