Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Sum;bio_embedding_intrinsic__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Sum;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum
2.0;0.9003585688282313;0.9003585688282313;0.9462429052213325;0.8234110837609963;0.8234110837609963;0.8944855297270521
0.6;0.9258331535194824;0.9258331535194824;0.9653168031967213;0.8594198786217876;0.8594198786217876;0.9234154742391367
3.2;0.955092789731793;0.955092789731793;0.968949318338774;0.8888837652531467;0.8888837652531467;0.9194219735110399
3.6;0.9350145269010803;0.9350145269010803;0.9623551656142373;0.8472413547015979;0.8472413547015979;0.9047418085795277
1.0;0.9126374066343733;0.9126374066343733;0.9492029059515126;0.8376042730568131;0.8376042730568131;0.9057327686923913
1.8;0.8626074438897935;0.8626074438897935;0.9319264496837868;0.7802510475598707;0.7802510475598707;0.8936226021203917
2.8;0.9246693057314057;0.9246693057314057;0.9620861605135571;0.7996087804551206;0.7996087804551206;0.8775869887470353
2.8;0.9267485334643394;0.9291725020667275;0.9582869836165608;0.7522170331723342;0.7636806186463051;0.8428706188337317
1.8;0.9468414010242407;0.9468414010242407;0.9640131192792762;0.845140689834602;0.845140689834602;0.9136798163682203
1.8;0.8629310062411991;0.8629310062411991;0.9239398622069235;0.8187264622234004;0.8187264622234004;0.9013594914593446
2.6;0.9113358883803652;0.9113358883803652;0.9572939899624063;0.8506450343504249;0.8506450343504249;0.912410946483064
1.4;0.8500834977672488;0.8500834977672488;0.8637922256441399;0.7731251312806194;0.7731251312806194;0.8180294415831693
3.0;0.9010420276973994;0.9010420276973994;0.935870861068064;0.7899557741174438;0.7899557741174438;0.8511484490175265
0.6;0.8919998824773867;0.8919998824773867;0.9478761115214037;0.7658189398660011;0.7658189398660011;0.861684765551979
1.8;0.86774224678372;0.86774224678372;0.922640467281463;0.7895480807415821;0.7895480807415821;0.8458443113439339
3.0;0.8953246888549788;0.8953246888549788;0.9307408348849958;0.8107363146472311;0.8107363146472311;0.892139732899862
3.0;0.9487400589326103;0.9423930654304773;0.9704127594139524;0.9056200153178529;0.89445943571867;0.9389445217965179
3.8;0.9769863658485594;0.9769863658485594;0.9869654801242348;0.9417440394579285;0.9417440394579285;0.966725218582538
2.4;0.9378332581747326;0.9378332581747326;0.9620100787379617;0.8614842719956101;0.8614842719956101;0.8986180725608263
3.6;0.9580053128260257;0.9580053128260257;0.9729645483202009;0.9310865852385449;0.9310865852385449;0.9529360026116783
2.8;0.9151263400392353;0.9151263400392353;0.9583750107276597;0.8276361256272756;0.8276361256272756;0.893690140949732
3.6;0.9620918027303824;0.9618128846483794;0.9802965724086184;0.9009905275287725;0.8983495401294042;0.9371736792357398
3.0;0.9361281069466547;0.9423875998972066;0.9679545203745379;0.8602323051777384;0.8703582222942059;0.9213737451702215
0.0;0.7832870760390181;0.7832870760390181;0.8832192285144256;0.672251902086144;0.672251902086144;0.8243418853948298
0.0;0.8940692826102842;0.8940692826102842;0.9526644979664501;0.7554770487541056;0.7554770487541056;0.887324932699838
0.2;0.8375942401208388;0.8375942401208388;0.9198918039297613;0.7206876329514132;0.7206876329514132;0.8431578786058254
0.0;0.8467708546862257;0.865943515227515;0.9386093851989997;0.7107388978245314;0.7454776929153419;0.8638435372287592
0.2;0.8573300461831865;0.8573300461831865;0.903344527823603;0.7667259160459196;0.7667259160459196;0.863015084087092
0.2;0.8788727646961015;0.8788727646961015;0.9366661687659557;0.796359809096398;0.796359809096398;0.8913872091324161
1.8;0.9197857610795669;0.9197857610795669;0.9402201441204702;0.7681810264643262;0.7681810264643262;0.8133453855803663
1.4;0.903335842209587;0.9065874233203933;0.9315265606896427;0.8512925777201346;0.8522071188244892;0.900441165411976
1.8;0.8853798664496813;0.8853798664496813;0.9235671252498882;0.7463387536644813;0.7463387536644813;0.834525658362658
2.0;0.9165795342338804;0.9165795342338804;0.9562226762291532;0.7796677644772013;0.7796677644772013;0.8688620082338115
0.0;0.8425005424648747;0.8425005424648747;0.937080299143551;0.7817405291059853;0.7817405291059853;0.9112068853749897
0.8;0.9279655523072637;0.9279655523072637;0.9750792368027771;0.8513861645094382;0.8513861645094382;0.928736344343849
2.2;0.9343302308032315;0.9315091817768285;0.9582290574065618;0.8547910027639328;0.8510745973263341;0.8953270097551298
1.4;0.9149350679795862;0.9123282003103115;0.9352798803255088;0.8020169901211517;0.8028425841825119;0.8329836630300258
1.8;0.9134006985133568;0.9134006985133568;0.9546838249494086;0.8401014644294276;0.8401014644294276;0.9154353112703888
3.0;0.9389833629753637;0.9389833629753637;0.9743698740637067;0.8397779142883247;0.8397779142883247;0.9256760012900445
1.2;0.9288674114313015;0.925120314987928;0.9607206003719031;0.77987246473979;0.8029454927468861;0.8657772715304314
0.2;0.8187224754506496;0.8187224754506496;0.9008335052231307;0.7215125749740942;0.7215125749740942;0.8315180792394443
0.2;0.8746387837847622;0.8746387837847622;0.9435643133688936;0.6995302230140567;0.6995302230140567;0.8404998472314423
0.6;0.8835843003431085;0.8835843003431085;0.9374816992348349;0.7223594382889462;0.7223594382889462;0.8327247693850227
0.2;0.8194723637183235;0.8194723637183235;0.9170341278082842;0.6926305124223384;0.6926305124223384;0.8362981775123314
0.2;0.7944297667517831;0.7944297667517831;0.8687007531676489;0.7293240637607927;0.7293240637607927;0.8282470446563346
0.0;0.8190726918026541;0.8317111024286619;0.9215675200507493;0.7005411004955269;0.712312553534175;0.849106834615445
0.2;0.7549664275518498;0.7549664275518498;0.8879350457527933;0.6191164155341504;0.6191164155341504;0.807568931431135
0.2;0.8028181326107969;0.8028181326107969;0.9095746581463626;0.6698523205758605;0.6698523205758605;0.8333797274970536
2.0;0.8835088109818545;0.8835088109818545;0.9056053556394131;0.7825218378573792;0.7825218378573792;0.8066903198958877
2.8;0.951125677546813;0.951125677546813;0.9632012085656259;0.9010001557544303;0.9010001557544303;0.9057793116274958
2.0;0.759159589688835;0.759159589688835;0.8995587926824347;0.5548187537988218;0.5548187537988218;0.7784144226118919
4.0;0.9621381289987142;0.9621381289987142;0.9705834260245211;0.8996411279347298;0.8996411279347298;0.9327938542220622
3.0;0.9166329698700322;0.9166329698700322;0.9516742734862711;0.7906112766120618;0.7906112766120618;0.8611039668568994
3.2;0.9413443703581161;0.9413443703581161;0.974459380082143;0.852191797150938;0.852191797150938;0.9264709395596489
1.6;0.8877295089583186;0.8877295089583186;0.9324708097652351;0.7953500302208811;0.7953500302208811;0.8551505904311559
2.4;0.9110307093283387;0.9110307093283387;0.9419959703431384;0.8119078141724683;0.8119078141724683;0.9127068882392619
3.2;0.934628535173396;0.9334669602982832;0.9569044454082337;0.8292749863962098;0.8249557521357892;0.8847298203505644
1.8;0.8193480039958608;0.8193480039958608;0.86488638073221;0.5961737954580201;0.5961737954580201;0.7152637858601731
