Human;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Sent2vec_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;Sent2vec_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none
3.75;0.9173410660959649;0.9173410660959649;0.9173410660959649
3.45;0.8810260198090506;0.8810260198090506;0.8810260198090506
3.0;0.9074283495183504;0.9074283495183504;0.9074283495183504
2.25;0.5814219677459506;0.5814219677459506;0.5814219677459506
3.25;0.7186226712305978;0.7186226712305978;0.7186226712305978
4.2;0.8384296420100997;0.8384296420100997;0.8384296420100997
4.25;0.9599221496591068;0.9599221496591068;0.9599221496591068
4.4;0.9568925644904519;0.9568925644904519;0.9568925644904519
2.5;0.7315535392445396;0.7315535392445396;0.7315535392445396
1.75;0.7034313501657383;0.7034313501657383;0.7034313501657383
3.5;0.9131352790750799;0.9131352790750799;0.9131352790750799
3.5;0.8802566952132206;0.8802566952132206;0.8802566952132206
5.0;0.9254211322059237;0.9254211322059237;0.9254211322059237
3.95;0.9380437865790002;0.9380437865790002;0.9380437865790002
3.5;0.788026072873058;0.788026072873058;0.788026072873058
3.25;0.6152760440649448;0.6152760440649448;0.6152760440649448
4.5;0.7221918418604312;0.7221918418604312;0.7221918418604312
0.0;0.6502292199961391;0.6502292199961391;0.6502292199961391
3.1;0.8620936228761663;0.8620936228761663;0.8620936228761663
3.5;0.929786101790891;0.929786101790891;0.929786101790891
4.25;0.9675608995979693;0.9675608995979693;0.9675608995979693
2.75;0.5646122536504435;0.5646122536504435;0.5646122536504435
3.5;0.703386667301639;0.703386667301639;0.703386667301639
4.5;0.9498855638671002;0.4860566635256827;0.9498855638671002
3.5;0.9203989984656431;0.9203989984656431;0.9203989984656431
2.9;0.7581589218930265;0.7581589218930265;0.7581589218930265
3.0;0.8967978081238293;0.8967978081238293;0.8967978081238293
3.0;0.919813680575379;0.919813680575379;0.919813680575379
3.0;0.7275895265811329;0.7275895265811329;0.7275895265811329
4.0;0.6266913008135332;0.6266913008135332;0.6266913008135332
0.0;0.34119789912092036;0.34119789912092036;0.34119789912092036
3.75;0.8710320563668018;0.8710320563668018;0.8710320563668018
3.0;0.963637138663602;0.963637138663602;0.963637138663602
2.5;0.8041117076967882;0.8041117076967882;0.8041117076967882
3.5;0.9198038800346671;0.9198038800346671;0.9198038800346671
4.0;0.7950310869502308;0.7950310869502308;0.7950310869502308
4.5;0.7333161266057577;0.7333161266057577;0.7333161266057577
3.5;0.8531920141662114;0.8531920141662114;0.8531920141662114
2.5;0.7193963337364762;0.7193963337364762;0.7193963337364762
3.75;0.9375125814268285;0.9375125814268285;0.9375125814268285
3.5;0.7745137865567855;0.7745137865567855;0.7745137865567855
3.0;0.8399042253294629;0.8399042253294629;0.8399042253294629
3.9;0.6745905713704601;0.6745905713704601;0.6745905713704601
3.25;0.7811108240864928;0.7811108240864928;0.7811108240864928
3.75;0.983532521648381;0.983532521648381;0.983532521648381
3.4;0.7391544210870042;0.7391544210870042;0.7391544210870042
4.75;0.9477970229543144;0.9477970229543144;0.9477970229543144
3.5;0.8504515900279187;0.8504515900279187;0.8504515900279187
3.75;0.44438778956962993;0.44438778956962993;0.44438778956962993
3.25;0.8204615531538806;0.8204615531538806;0.8204615531538806
0.5;0.4405602654758013;0.4405602654758013;0.4405602654758013
0.5;0.6428461285181999;0.6428461285181999;0.6428461285181999
3.75;0.8731557200294703;0.8731557200294703;0.8731557200294703
3.25;0.8951921021143049;0.8951921021143049;0.8951921021143049
2.5;0.6419711663828797;0.6419711663828797;0.6419711663828797
4.95;0.9658237026070398;0.9658237026070398;0.9658237026070398
0.0;0.3932488988118028;0.3932488988118028;0.3932488988118028
3.4;0.9177673964712475;0.9177673964712475;0.9177673964712475
3.0;0.9083723147883378;0.9083723147883378;0.9083723147883378
3.5;0.7112762271107118;0.7112762271107118;0.7112762271107118
4.25;0.8282258072473626;0.8282258072473626;0.8282258072473626
3.0;0.9486240128132967;0.9486240128132967;0.9486240128132967
3.9;0.9265138057584131;0.9265138057584131;0.9265138057584131
3.25;0.6405192326673561;0.6405192326673561;0.6405192326673561
3.0;0.5997450910658215;0.5997450910658215;0.5997450910658215
3.5;0.8836891771105307;0.8836891771105307;0.8836891771105307
3.25;0.7572612692979818;0.7572612692979818;0.7572612692979818
4.45;NaN;NaN;NaN
1.5;0.5108185451718203;0.5108185451718203;0.5108185451718203
3.0;0.8083694332372968;0.8083694332372968;0.8083694332372968
3.25;0.8676696890653588;0.8676696890653588;0.8676696890653588
3.9;0.9475641378615983;0.9475641378615983;0.9475641378615983
2.9;0.8027870775914955;0.8027870775914955;0.8027870775914955
2.0;0.46584746581001857;0.46584746581001857;0.46584746581001857
3.75;0.8077213247369857;0.8077213247369857;0.8077213247369857
3.0;0.9384629046458581;0.9384629046458581;0.9384629046458581
3.0;0.7989768348698568;0.7989768348698568;0.7989768348698568
1.5;0.39318600882197247;0.39318600882197247;0.39318600882197247
2.4;0.7919784703027201;0.7919784703027201;0.7919784703027201
3.0;0.8885612132886642;0.8885612132886642;0.8885612132886642
0.0;0.21807958763449373;0.21807958763449373;0.21807958763449373
3.5;0.8172954062081944;0.8172954062081944;0.8172954062081944
3.5;0.9549170587396937;0.9549170587396937;0.9549170587396937
3.75;0.8785954349535288;0.8785954349535288;0.8785954349535288
4.9;0.9746051756563596;0.9746051756563596;0.9746051756563596
1.25;0.5455193660483643;0.5455193660483643;0.5455193660483643
3.0;0.8971866592592014;0.8971866592592014;0.8971866592592014
3.75;0.6313108786205242;0.6313108786205242;0.6313108786205242
2.0;0.5451084780957324;0.5451084780957324;0.5451084780957324
3.0;0.8568420719252093;0.8568420719252093;0.8568420719252093
3.0;0.5430916272240094;0.5430916272240094;0.5430916272240094
2.1;0.6341452915875876;0.6341452915875876;0.6341452915875876
3.0;0.4928306330101481;0.4928306330101481;0.4928306330101481
1.5;0.39763222621742633;0.39763222621742633;0.39763222621742633
4.75;0.8062389321244621;0.8062389321244621;0.8062389321244621
3.6;0.7097951562209276;0.7097951562209276;0.7097951562209276
3.0;0.7247091860988617;0.7247091860988617;0.7247091860988617
3.25;0.5791492086375499;0.5791492086375499;0.5791492086375499
3.0;0.7727607246409172;0.7727607246409172;0.7727607246409172
1.5;0.6160697234200774;0.6160697234200774;0.6160697234200774
0.0;0.5996933892628041;0.5996933892628041;0.5996933892628041
3.9;0.9532009750547875;0.9532009750547875;0.9532009750547875
4.45;0.9174737623762742;0.9174737623762742;0.9174737623762742
0.0;0.4223047525891211;0.4223047525891211;0.4223047525891211
3.0;0.6612021426312864;0.6612021426312864;0.6612021426312864
3.6;0.6824901638751879;0.6824901638751879;0.6824901638751879
3.5;0.8796563853626032;0.8796563853626032;0.8796563853626032
3.45;0.9809774004378353;0.9795452922454978;0.9795452922454978
3.0;0.8763304108493737;0.8763304108493737;0.8763304108493737
3.0;0.7948087865431442;0.7948087865431442;0.7948087865431442
3.5;0.9585348127091556;0.9585348127091556;0.9585348127091556
4.2;0.9796624616352151;0.9796624616352151;0.9796624616352151
3.25;0.801286331978108;0.801286331978108;0.801286331978108
2.0;0.6863071898936466;0.6863071898936466;0.6863071898936466
0.0;0.3546448738261703;0.3546448738261703;0.3546448738261703
4.25;0.8467016552446689;0.8467016552446689;0.8467016552446689
4.25;0.8370405496147454;0.8370405496147454;0.8370405496147454
3.0;0.8980390524451919;0.8980390524451919;0.8980390524451919
1.5;0.6279055307725852;0.6279055307725852;0.6279055307725852
4.25;0.8749438827439241;0.8749438827439241;0.8749438827439241
3.5;0.7194882455037762;0.7194882455037762;0.7194882455037762
3.75;0.8189850232592949;0.8189850232592949;0.8189850232592949
3.75;0.9109254167017731;0.9109254167017731;0.9109254167017731
3.75;0.9384787925745732;0.9384787925745732;0.9384787925745732
3.5;0.808769333271969;0.808769333271969;0.808769333271969
4.25;0.9441619903001333;0.9441619903001333;0.9441619903001333
3.0;0.834797140154855;0.834797140154855;0.834797140154855
3.5;0.7664155392395536;0.7664155392395536;0.7664155392395536
3.35;0.7852673209750175;0.7852673209750175;0.7852673209750175
3.25;0.5796977335983848;0.5796977335983848;0.5796977335983848
4.4;0.911314859261703;0.911314859261703;0.911314859261703
5.0;0.944148136941911;0.944148136941911;0.944148136941911
4.4;0.9054528282547974;0.9054528282547974;0.9054528282547974
0.0;0.3204132888916747;0.3204132888916747;0.3204132888916747
3.5;0.8460947744506229;0.9160540312949799;0.8460947744506229
3.9;0.9375574287058517;0.9375574287058517;0.9375574287058517
5.0;0.9004392695546951;0.9004392695546951;0.9004392695546951
0.0;0.3931256569126417;0.3931256569126417;0.3931256569126417
3.0;0.818064973180225;0.818064973180225;0.818064973180225
3.0;0.8494425200345045;0.8494425200345045;0.8494425200345045
4.25;0.90260772248299;0.90260772248299;0.90260772248299
0.0;0.3442853828813243;0.3442853828813243;0.3442853828813243
3.5;0.8540462271098616;0.8540462271098616;0.8540462271098616
3.1;0.6196068540803721;0.6196068540803721;0.6196068540803721
3.0;0.8147014283241191;0.8147014283241191;0.8147014283241191
3.0;0.8507479220239871;0.8507479220239871;0.8507479220239871
3.0;0.9183133833717915;0.9183133833717915;0.9183133833717915
3.75;0.9615690719430682;0.9615690719430682;0.9615690719430682
0.5;0.6323601887769655;0.6323601887769655;0.6323601887769655
2.5;0.7117438199093915;0.7117438199093915;0.7117438199093915
3.0;0.8473063105268369;0.8473063105268369;0.8473063105268369
3.75;0.8288127258164729;0.8288127258164729;0.8288127258164729
3.5;0.9494424102101803;0.9494424102101803;0.9494424102101803
3.9;0.8862144786812709;0.8862144786812709;0.8862144786812709
2.75;0.8471761878059502;0.8471761878059502;0.8471761878059502
3.0;0.9362664067927571;0.9362664067927571;0.9362664067927571
4.4;0.9058067777627474;0.9058067777627474;0.9058067777627474
2.0;0.7889783197102225;0.7889783197102225;0.7889783197102225
3.5;0.9442535437148365;0.9442535437148365;0.9442535437148365
3.4;0.7398744846012228;0.7398744846012228;0.7398744846012228
4.95;0.9130062348388439;0.9130062348388439;0.9130062348388439
3.75;0.8906611516010536;0.8889319289593961;0.8889319289593961
0.0;0.47281786792144476;0.47281786792144476;0.47281786792144476
3.75;0.8759206133834121;0.8759206133834121;0.8759206133834121
2.9;0.5470622594093785;0.5470622594093785;0.5470622594093785
4.75;0.47172457696168096;0.47172457696168096;0.47172457696168096
4.9;0.9329792036807013;0.9329792036807013;0.9329792036807013
4.25;0.9425504033621297;0.9425504033621297;0.9425504033621297
3.9;0.9537082523581318;0.9537082523581318;0.9537082523581318
1.95;0.8357782663887144;0.8357782663887144;0.8357782663887144
3.75;0.9618245194767281;0.9618245194767281;0.9618245194767281
4.25;NaN;NaN;NaN
3.0;0.8951787603904675;0.8951787603904675;0.8951787603904675
2.25;0.841466664563346;0.841466664563346;0.841466664563346
2.5;0.6857568680378721;0.6857568680378721;0.6857568680378721
3.0;0.8512672425712353;0.8512672425712353;0.8512672425712353
3.25;0.7585913566623131;0.7585913566623131;0.7585913566623131
4.0;0.8500340958980078;0.8500340958980078;0.8500340958980078
4.75;0.8179111445601522;0.8179111445601522;0.8179111445601522
3.0;0.8715438728545297;0.8715438728545297;0.8715438728545297
3.4;0.9067455726043245;0.9067455726043245;0.9067455726043245
3.4;0.7363967725787661;0.7363967725787661;0.7363967725787661
0.5;0.6450940738297632;0.6450940738297632;0.6450940738297632
1.9;0.7362596101928758;0.7362596101928758;0.7362596101928758
4.5;0.9778431861382045;0.98356937492459;0.9778431861382045
3.2;0.8868936018288339;0.8868936018288339;0.8868936018288339
3.25;0.8978094073412554;0.8978094073412554;0.8978094073412554
3.25;0.907369324581111;0.907369324581111;0.907369324581111
3.25;0.9540399308249601;0.9540399308249601;0.9540399308249601
3.0;0.8806611050446863;0.8806611050446863;0.8806611050446863
3.45;0.7771696096367948;0.7771696096367948;0.7771696096367948
3.7;0.9027215010876727;0.8675144344694806;0.9027215010876727
3.5;0.8610080256880662;0.8610080256880662;0.8610080256880662
2.75;0.7671491630252969;0.7671491630252969;0.7671491630252969
3.1;0.791191448414255;0.791191448414255;0.791191448414255
3.4;0.9183475513528196;0.9183475513528196;0.9183475513528196
3.25;0.5411987275670764;0.5411987275670764;0.5411987275670764
3.35;0.732237182854089;0.732237182854089;0.732237182854089
4.9;0.9378040426821805;0.9378040426821805;0.9378040426821805
3.5;0.8516438620963696;0.8516438620963696;0.8516438620963696
4.65;0.9837248289955515;0.9837248289955515;0.9837248289955515
4.75;0.7589018496753487;0.7589018496753487;0.7589018496753487
4.7;0.98120321913472;0.98120321913472;0.98120321913472
3.5;0.8641875601381472;0.8641875601381472;0.8641875601381472
3.25;0.9285278945328965;0.9285278945328965;0.9285278945328965
1.5;0.5820302218975498;0.5820302218975498;0.5820302218975498
4.2;0.6190612012240598;0.6190612012240598;0.6190612012240598
5.0;0.9308984344001697;0.9308984344001697;0.9308984344001697
3.0;0.6685197076699038;0.6685197076699038;0.6685197076699038
3.0;0.7528432499821984;0.7528432499821984;0.7528432499821984
5.0;0.9582890281099068;0.9582890281099068;0.9582890281099068
0.0;0.4354924841991863;0.4354924841991863;0.4354924841991863
3.5;0.7898333659303917;0.7898333659303917;0.7898333659303917
3.75;0.7618831147808726;0.7618831147808726;0.7618831147808726
4.5;0.780198583824227;0.780198583824227;0.780198583824227
3.7;0.9275968133420959;0.9275968133420959;0.9275968133420959
3.25;0.6583416585836914;0.6583416585836914;0.6583416585836914
4.25;0.8711970061904767;0.8711970061904767;0.8711970061904767
2.0;0.5253555075302134;0.5253555075302134;0.5253555075302134
4.0;0.847872065421254;0.847872065421254;0.847872065421254
3.75;0.937414900883244;0.937414900883244;0.937414900883244
3.5;0.9200625417102313;0.9200625417102313;0.9200625417102313
3.0;0.8292778791443526;0.8292778791443526;0.8292778791443526
4.95;0.8897994950001976;0.8897994950001976;0.8897994950001976
4.0;0.8725712505444233;0.8725712505444233;0.8725712505444233
4.0;0.8815516233898317;0.8815516233898317;0.8815516233898317
4.9;0.9290833514188315;0.9290833514188315;0.9290833514188315
4.9;0.9335362451907615;0.9335362451907615;0.9335362451907615
3.7;0.936841495201831;0.936841495201831;0.936841495201831
4.0;0.702340845130902;0.702340845130902;0.702340845130902
3.25;0.7543980123453603;0.7543980123453603;0.7543980123453603
3.0;0.9713349104882926;0.9713349104882926;0.9713349104882926
2.25;0.6026904043298716;0.6026904043298716;0.6026904043298716
3.0;0.9140083729962621;0.9140083729962621;0.9140083729962621
4.0;0.7768801533216733;0.7768801533216733;0.7768801533216733
3.4;0.6401068956452926;0.6401068956452926;0.6401068956452926
2.9;0.6176817449955198;0.6176817449955198;0.6176817449955198
3.25;0.8358736435924677;0.8358736435924677;0.8358736435924677
2.5;0.748218533559917;0.748218533559917;0.748218533559917
3.7;0.9094465310885947;0.8889573476905405;0.9094465310885947
3.25;0.9438056590766382;0.9438056590766382;0.9438056590766382
0.5;0.3792281145063838;0.3792281145063838;0.3792281145063838
2.75;0.8214002045250536;0.8214002045250536;0.8214002045250536
4.0;0.7762112129134153;0.7762112129134153;0.7762112129134153
1.75;0.5875830490096193;0.5875830490096193;0.5875830490096193
4.0;0.9410758372407168;0.9410758372407168;0.9410758372407168
3.45;0.7053909010513564;0.7053909010513564;0.7053909010513564
3.4;0.9428169782929094;0.9428169782929094;0.9428169782929094
3.0;0.8313322921375618;0.8313322921375618;0.8313322921375618
4.25;0.8949833772739695;0.8949833772739695;0.8949833772739695
3.0;0.876311353681512;0.876311353681512;0.876311353681512
3.0;0.7640726061009423;0.7640726061009423;0.7640726061009423
3.5;0.7083263725134538;0.7083263725134538;0.7083263725134538
3.25;0.9360881630782709;0.9360881630782709;0.9360881630782709
3.45;0.8422088590883672;0.8422088590883672;0.8422088590883672
4.6;0.8473589241386942;0.8473589241386942;0.8473589241386942
4.25;0.8097022985942898;0.8097022985942898;0.8097022985942898
1.5;0.6054410271707069;0.6054410271707069;0.6054410271707069
2.5;0.6230769963616215;0.6230769963616215;0.6230769963616215
4.75;0.937089348429416;0.937089348429416;0.937089348429416
4.4;0.8251751052332443;0.8251751052332443;0.8251751052332443
0.0;0.6082532618778776;0.6082532618778776;0.6082532618778776
3.25;0.6538828335623509;0.6538828335623509;0.6538828335623509
0.5;0.7220155316713079;0.7220155316713079;0.7220155316713079
3.4;0.9349229083233702;0.9349229083233702;0.9349229083233702
3.25;0.9707386647375752;0.9707386647375752;0.9707386647375752
3.25;0.8617346773278014;0.8617346773278014;0.8617346773278014
3.0;0.4130053003088768;0.4130053003088768;0.4130053003088768
3.25;0.7814044579876089;0.7814044579876089;0.7814044579876089
1.5;0.6331906674750887;0.6331906674750887;0.6331906674750887
3.2;0.8691266150801221;0.8691266150801221;0.8691266150801221
0.0;0.390827233299807;0.390827233299807;0.390827233299807
3.0;0.7529812619005506;0.7529812619005506;0.7529812619005506
3.4;0.7673717408501781;0.7673717408501781;0.7673717408501781
3.25;0.7559115110413686;0.7559115110413686;0.7559115110413686
3.5;0.8251956774229832;0.8251956774229832;0.8251956774229832
1.5;0.5416809132319305;0.5303913791519101;0.5416809132319305
3.0;0.8414981455837943;0.8414981455837943;0.8414981455837943
4.9;0.8029568433476315;0.8029568433476315;0.8029568433476315
3.45;0.822956486881478;0.822956486881478;0.822956486881478
4.25;0.801436362375416;0.801436362375416;0.801436362375416
4.5;0.9659035157217281;0.9659035157217281;0.9659035157217281
3.0;0.8342376666917144;0.8342376666917144;0.8342376666917144
3.5;0.40765679697553625;0.40765679697553625;0.40765679697553625
2.25;0.4969091203053435;0.4969091203053435;0.4969091203053435
4.25;0.7338340552088122;0.7338340552088122;0.7338340552088122
3.4;0.9269829107065917;0.9269829107065917;0.9269829107065917
3.75;0.989941775535648;0.989941775535648;0.989941775535648
4.25;0.9653185125320238;0.9653185125320238;0.9653185125320238
3.25;0.9687620412089425;0.9687620412089425;0.9687620412089425
3.25;0.6587210838189931;0.6587210838189931;0.6587210838189931
3.65;0.8941533248280661;0.8941533248280661;0.8941533248280661
2.75;0.5030809958581599;0.5030809958581599;0.5030809958581599
1.5;0.45740231058759945;0.45740231058759945;0.45740231058759945
3.0;0.8422809490521377;0.8422809490521377;0.8422809490521377
4.25;0.5655605458950308;0.5655605458950308;0.5655605458950308
3.5;0.6082703928045181;0.6082703928045181;0.6082703928045181
3.0;0.798604022791778;0.798604022791778;0.798604022791778
2.0;0.7787903689741081;0.7787903689741081;0.7787903689741081
2.5;0.47568855180186514;0.47568855180186514;0.47568855180186514
0.0;0.3668315971149426;0.3668315971149426;0.3668315971149426
0.0;0.42762815876603977;0.42762815876603977;0.42762815876603977
4.0;0.9037751070494038;0.9037751070494038;0.9037751070494038
3.35;0.801406403638112;0.801406403638112;0.801406403638112
4.25;0.8160143763399873;0.8160143763399873;0.8160143763399873
4.25;0.8139184766030906;0.8139184766030906;0.8139184766030906
3.45;0.9257768280677025;0.9257768280677025;0.9257768280677025
4.25;0.862977199327994;0.862977199327994;0.862977199327994
