Human;bestCOM_bestWBSM_AncSPLRada_bestUBSM_AncSPLRada;worstCOM_worstWBSM_AncSPLRada_worstUBSM_AncSPLRada
3.0;0.6854512945131102;0.7018443334280338
2.5;0.7909799753346065;0.8098345641866791
4.0;0.7627700713964739;0.7514691493021793
3.5;0.35856858280031806;0.5345224838248488
2.5;0.5590169943749475;0.5019628252694035
2.5;0.682803830589948;0.651080132220769
5.0;0.8888888888888888;0.8406728074767076
4.25;0.7294273020297004;0.7129448586841065
2.5;0.48836564731139814;0.313565641716736
2.95;0.6670452395692907;0.7269550127281128
3.0;0.8520572521104961;0.7225380535259172
3.45;0.8330127018922193;0.775
2.5;0.6370184617402105;0.6211559276036228
0.5;0.22874305014552862;0.22811154034018663
4.5;0.4082482904638631;0.5381382351970501
2.0;0.45556749552198406;0.3184152232531043
2.0;0.2912125903732302;0.3272948909806642
3.5;0.9428090415820635;0.8542863076687526
3.5;0.7745966692414834;0.7403794580222605
4.0;0.8888888888888888;0.8432740427115678
3.5;0.7798196493577374;0.6991843627757032
4.0;0.859790995624959;0.9023484421288992
2.5;0.16025641025641027;0.38829919504964594
3.0;0.6892949009965517;0.6422972295283447
3.0;0.36592043939623453;0.4943779031502147
3.0;0.42234203546792387;0.45573634139194347
1.0;0.2561329592435808;0.2933474574672239
2.0;0.6963106238227914;0.6453003568740467
2.0;0.1178511301977579;0.2641753035096954
4.5;0.9090909090909091;0.8280786712108251
4.0;NaN;NaN
3.0;0.9354143466934853;0.8889205606491876
3.0;0.8543825893831194;0.8841611820580576
4.15;0.7500000000000001;0.8003267306650412
2.5;0.4801125365190122;0.3160757127148629
3.5;0.6013377943029549;0.5130554077963994
4.0;0.2357022603955158;0.25409944487358055
5.0;0.9534625892455924;0.7809262867138279
4.8;0.8852202101634177;0.900143870271449
0.0;0.046971139230102085;0.2208790159474303
4.6;0.9187860934697013;0.9349299159607161
3.0;0.6468097742895776;0.38169018764404183
2.7;0.4080607513880269;0.4590537687042381
3.6;0.844355162231053;0.8583673128868582
3.75;0.8071103080725959;0.8035329979849104
3.65;0.5773502691896258;0.6648261278224754
0.0;0.24371392203488285;0.27336823595744414
3.0;0.37499999999999994;0.44562130324325755
4.75;0.843431041033221;0.6646625815504186
3.6;0.9011271137791659;0.9192027030880285
3.5;0.7702498530813331;0.7722436045074585
2.75;0.4217786032013603;0.5095646875426413
5.0;0.8584505906913233;0.6975289340554826
4.0;0.5;0.5390103351512601
3.0;0.8451542547285166;0.6813761376869486
3.5;0.6689936080056726;0.5564148840746571
3.35;0.5773502691896258;0.6735753140545635
3.2;0.7134489853445242;0.602774295912441
3.6;0.7096039531930731;0.6961047135320999
3.75;0.8888888888888888;0.773059761598557
4.0;0.8685990362153793;0.8394495059945781
3.75;0.7706746355884523;0.7747539381747248
3.5;0.7416198487095663;0.6755660236665676
3.5;0.8728715609439696;0.8253292066822193
4.25;0.881458076873767;0.8701572387603086
0.0;0.17576438857986798;0.3020960171783741
3.5;0.7398300378117159;0.7923025087789903
2.75;0.38138503569823695;0.4382622148915326
5.0;0.8083413925669869;0.7941772515768495
3.75;0.8333333333333335;0.8564102564102565
3.45;0.7965502930341044;0.7654687561828286
3.0;0.8427248887329328;0.7478135892154494
2.25;0.2936932559822266;0.33842305036490594
3.25;0.5884935313051911;0.4902135266374077
4.2;0.8104481237337849;0.7586381892261825
4.25;0.841670356479369;0.8003005975131712
4.4;0.909510793619376;0.8933658357840102
2.5;0.4201953048815207;0.2654762532064863
1.75;0.5129195034349034;0.5177731129445557
3.5;0.8242734376327848;0.8331665832632619
3.5;0.7484551991837489;0.7134772412317412
5.0;0.9999999999999998;0.9354143466934853
3.95;0.8243063007199388;0.7034746654198389
3.5;0.6689936080056726;0.5716619504750294
3.25;0.2845177968644246;0.28747677480236605
4.5;0.5815777924796849;0.5156545176616886
0.0;0.2571433315742344;0.5575393768188563
3.1;0.793327022166148;0.7006490497453707
3.5;0.824621125123532;0.7942101964755842
4.25;0.8902638145194514;0.9213555382318104
2.75;0.18490006540840973;0.341368081004722
3.5;0.36015518804235946;0.5066879887147793
4.5;0.8778896079323475;0.8256356070897267
3.5;0.8164965809277261;0.7329617861554184
2.9;0.3979906989776257;0.47788478245342486
3.0;0.6641636025534612;0.5185899164703006
3.0;0.646391060835119;0.7071748002528013
3.0;0.5933226896706421;0.4453626146434093
4.0;0.43301270189221935;0.29242478673717953
0.0;0.0;0.28201920863742164
3.75;0.760608730574164;0.766383155448255
3.0;0.9679708304003019;0.9367487493290856
2.5;0.6380411670019552;0.490550814468225
3.5;0.824621125123532;0.8295366706550107
4.0;0.8233444836358031;0.6361591040837737
4.5;0.7022657270196442;0.6431035039270202
3.5;0.7627700713964739;0.5728918992315464
2.5;0.6236095644623235;0.5538278782493334
3.75;0.7921180343813395;0.8457800632220621
3.5;0.6227991553292184;0.5562939111665911
3.0;0.753120951376306;0.7901295983768497
3.9;0.6396021490668313;0.5499110117969417
3.25;0.6161621618275237;0.6725059209590121
3.75;0.9258200997725514;0.9239364353597956
3.4;0.35235704801249357;0.44786337948452265
4.75;0.8098343753522194;0.8600820858337787
3.5;0.760638829255665;0.7505553499465134
3.75;0.11396057645963795;0.39252231320018643
3.25;0.5783371480067374;0.577795239690486
0.5;0.1259881576697424;0.35714285714285715
0.5;0.49948213124494484;0.5083965097450589
3.75;0.8004896346666586;0.7222222222222223
3.25;0.8008686935415708;0.7714872800887669
2.5;0.514782592162168;0.3827343780914143
4.95;0.9166666666666669;0.9095085938862486
0.0;0.0;0.20926876280399645
3.4;0.810437547613913;0.7252994993956563
3.0;0.7650955795771603;0.7129557018860904
3.5;0.5396871864696715;0.5534471411897222
4.25;0.779220386515881;0.7235012039727767
3.0;0.9372549019607843;0.8975449554070238
3.9;0.7923547734168841;0.8436005743855538
3.25;0.502518907629606;0.4765642344425675
3.0;0.31192026509395787;0.3938727340268414
3.5;0.7931241331450046;0.8043996665398437
3.25;0.7071067811865475;0.6432950303754277
4.45;NaN;NaN
1.5;0.3883705455179783;0.5072616345894223
3.0;0.6715985575308219;0.5932031194068501
3.25;0.6660078677935117;0.6736879951916005
3.9;0.9128709291752769;0.8196288235667093
2.9;0.562177536526264;0.56378587546149
2.0;0.310378073911145;0.34597587519295814
3.75;0.6131393394849657;0.6102895880201982
3.0;0.7413171055388041;0.6209598822046328
3.0;0.4019148484325778;0.4601490211513077
1.5;0.13119000189529112;0.2971604928192348
2.4;0.5222329678670935;0.3086066999241838
3.0;0.6725837722728986;0.6675062340486078
0.0;0.0890870806374748;0.22511712165591613
3.5;0.5525177887658848;0.21937578514854986
3.5;0.8473388539240361;0.8172261241113237
3.75;0.6481812160876685;0.6390096504226938
4.9;0.9244811361775709;0.9030152423752802
1.25;0.09805806756909201;0.2703690352179376
3.0;0.7324670207647144;0.7166133044864124
3.75;0.404040404040404;0.30754638220163183
2.0;0.27162911689268887;0.3427023396401425
3.0;0.5860009476628747;0.5437960110014699
3.0;0.20100756305184242;0.30316953129541624
2.1;0.4017464201035452;0.38669833106698687
3.0;0.35355339059327373;0.2608745973749755
1.5;0.13363062095621217;0.2555582419667734
4.75;0.6075843906539709;0.4855872711082533
3.6;0.5055466173113918;0.2631174057921088
3.0;0.6015037593984962;0.5129046602542706
3.25;0.29779437258304386;0.29437483788861185
3.0;0.6350852961085883;0.5895313654712981
1.5;0.5833333333333334;0.6184820414290013
0.0;0.0991228629844056;0.11577573551849057
3.9;0.8790490729915326;0.8352099292620359
4.45;0.836084155317629;0.7030902166908936
0.0;0.0;0.3044469944033098
3.0;0.40281736739888874;0.32756593470379075
3.6;0.4364357804719848;0.43389097104596386
3.5;0.7399400733959438;0.6966302846917247
3.45;0.9181906749994839;0.8980530100269044
3.0;0.6227523687795278;0.6009711984224867
3.0;0.60720356681959;0.6406462221330134
3.5;0.8703882797784892;0.8794395010439858
4.2;0.8874999999999997;0.8221153846153847
3.25;0.4849790828097264;0.5184103014616117
2.0;0.45827225705354635;0.2970587931813787
0.0;0.0;0.17424242424242425
4.25;0.7462025072446364;0.6674388450248812
4.25;0.6283397317303521;0.5825450553621182
3.0;0.7140522875816995;0.6880792058978887
1.5;0.3924678845640513;0.43188278423033655
4.25;0.893527473222578;0.696119138911123
3.5;0.5793557580249924;0.5534471411897222
3.75;0.6719549613903006;0.5896435640982081
3.75;0.8280786712108251;0.8336125314445494
3.75;0.7627700713964737;0.8134942988678167
3.5;0.8262936943240926;0.580180434408855
4.25;0.9999999999999998;0.912878787878788
3.0;0.7652628076299688;0.7319674836120909
3.5;0.7302967433402214;0.7302967433402215
3.35;0.7144345083117603;0.6596024367786388
3.25;0.5206034445769705;0.33353850377077293
4.4;0.7766292890159088;0.679021831833136
5.0;0.9999999999999998;0.9163685700915385
4.4;0.8215838362577491;0.8767140075192092
0.0;0.12191964393375015;0.3308240491672756
3.5;0.5669467095138409;0.7139558747717507
3.9;0.8999999999999998;0.7857142857142857
5.0;0.8432740427115678;0.7846153846153847
0.0;0.10050378152592121;0.14229868879932053
3.0;0.6921921989178379;0.6830335643502597
3.0;0.67012953732257;0.6912194095333877
4.25;0.7456829523655342;0.7388959603928652
0.0;0.13363062095621217;0.22691490997073413
3.5;0.6577393822351205;0.6584145329617002
3.1;0.37499999999999994;0.3857583749052298
3.0;0.6766026019991507;0.6941177023020784
3.0;0.6010028028249575;0.6344164063724738
3.0;0.7701663358066348;0.8068103690707931
3.75;0.8666666666666666;0.8611111111111113
0.5;0.23905359388430963;0.24262754453513652
2.5;0.5659164584181103;0.3235277712571391
3.0;0.6889183599844114;0.4658061907007267
3.75;0.5439441573172848;0.5165569949915916
3.5;0.8426648406178138;0.7862608339082593
3.9;0.8562414482124616;0.8221068651594969
2.75;0.5480716686042401;0.5235841066013455
3.0;0.8164965809277261;0.7753981145352656
4.4;0.7537783614444091;0.7826237921249265
2.0;0.4878719170251261;0.5952425113785713
3.5;0.801387685344754;0.8584991545485017
3.4;0.5057817238563976;0.5482466482214465
4.95;0.8017837257372732;0.768863180721688
3.75;0.5549665952720304;0.5987320578916302
0.0;0.1259881576697424;0.3284125822872409
3.75;0.7306621572655769;0.7564822081161955
2.9;0.2773500981126146;0.3589619785973655
4.75;0.26726124191242434;0.27003086243366087
4.9;0.9309493362512627;0.9110671936758894
4.25;0.8888888888888888;0.9090909090909091
3.9;0.8685990362153793;0.8685990362153794
1.95;0.5558669964217355;0.6912427536190424
3.75;0.9421536223239675;0.8412846380315507
4.25;NaN;NaN
3.0;0.7134772412317412;0.7751442676187897
2.25;0.7004204906477021;0.6845291354831982
2.5;0.4950741858350553;0.3860992570402461
3.0;0.5590187787218772;0.42512904550121566
3.25;0.5547001962252291;0.49524309903404096
4.0;0.8070907952141366;0.6106259896756479
4.75;0.9102415751429567;0.6883862267640919
3.0;0.7082267976513317;0.6722045687723786
3.4;0.8332178102068646;0.7311631462301424
3.4;0.5592588809335187;0.5056893527344265
0.5;0.24961269937144037;0.5402469130602361
1.9;0.5844195312954162;0.6120563724821229
4.5;0.9285714285714286;0.8313252135407861
3.2;0.7371393053898463;0.7962761887353904
3.25;0.7095028673900152;0.6951373468471461
3.25;0.8405111687386251;0.8512565307587487
3.25;0.8777178971021955;0.8073849693426778
3.0;0.7195535553606967;0.8170288281141495
3.45;0.6272266143676346;0.6104765275729895
3.7;0.8006407690254358;0.5819028362507582
3.5;0.7588922708292706;0.7684562247196491
2.75;0.6041920343567482;0.31488821684129614
3.1;0.4923777435673864;0.4502184277091016
3.4;0.819891591749923;0.8408112234811804
3.25;0.3113995776646092;0.3321289150969665
3.35;0.5355843138274381;0.5173687029240981
4.9;0.8894991799933215;0.7446863884444999
3.5;0.6804138174397718;0.6659120918162919
4.65;0.960768922830523;0.7206342591095241
4.75;0.4495706477593546;0.5558470767612131
4.7;0.941497167243877;0.9603342659041696
3.5;0.7001400420140049;0.6599663291074445
3.25;0.8111993590533823;0.7860262104415642
1.5;0.341326057957116;0.5078889197046909
4.2;0.5721655269759087;0.2914728381401068
5.0;0.8496793685588861;0.606519698545339
3.0;0.595475884911224;0.533214621368298
3.0;0.592874623107156;0.6382485870816681
5.0;1.0;0.9285714285714286
0.0;0.08703882797784893;0.17169752672884564
3.5;0.6495265544856027;0.6254998857644214
3.75;0.6237043826905599;0.5622623065677856
4.5;0.7352983300613861;0.6864285335611151
3.7;0.926158817734156;0.8790490945456305
3.25;0.6042205949554958;0.5977926637013955
4.25;0.8432740427115678;0.8642523050497611
2.0;0.1543033499620919;0.313974307651241
4.0;0.7534727051045069;0.5734826832059983
3.75;0.8498365855987976;0.7904643360639775
3.5;0.9095253771741222;0.8997520009485924
3.0;0.6036662570004445;0.6226184639475789
4.95;0.8280786712108251;0.6181314868948364
4.0;0.8528028654224417;0.7329409123199366
4.0;0.7715167498104596;0.7200822998230957
4.9;0.8911925095703217;0.8402173394728505
4.9;0.8506951865163004;0.8201361311072303
3.7;0.861879421522401;0.883034862118158
4.0;0.5714285714285714;0.5665305890981014
3.25;0.5720871416477806;0.6050773910880285
3.0;0.8862116949475942;0.860648825515598
2.25;0.3833049115433061;0.4301395875045565
3.0;0.7572401854185359;0.7376820647839859
4.0;0.6546536707079772;0.7106690545187015
3.4;0.4082482904638631;0.31762430609197567
2.9;0.25819888974716115;0.3016493081210848
3.25;0.7399400733959438;0.6982972487551756
2.5;0.5276448530110863;0.6015609436522531
3.7;0.7029794815454821;0.5793347919281941
3.25;0.8742033894957031;0.770831089700609
0.5;0.10540925533894598;0.2504054625804406
2.75;0.5578272838958767;0.587402702097336
4.0;0.6471502289294341;0.6929348671835833
1.75;0.2756988646753419;0.25114992120478935
4.0;0.8929458073961193;0.8490378490611412
3.45;0.6686371271796967;0.48730015405454186
3.4;0.8729982382561026;0.8762868097253316
3.0;0.628970902033151;0.6360144361882477
4.25;0.741045718136395;0.5746219482323914
3.0;0.6478963963125846;0.5700459006363423
3.0;0.44614975498747483;0.3317184426025279
3.5;0.6868731132469656;0.4486880488852012
3.25;0.7998397920805578;0.8722213367775915
3.45;0.6392516554988781;0.47468011844093216
4.6;0.6532167314473042;0.6894561397680093
4.25;0.6471502289294341;0.6131393394849657
1.5;0.4185203664272985;0.39968646394851537
2.5;0.36815589561262047;0.26814775057117773
4.75;0.9682458365518541;0.8144544823047937
4.4;0.8749999999999998;0.742156391449716
0.0;0.2353371098610994;0.4532858495125075
3.25;0.5262348115842176;0.4642183792001321
0.5;0.4559627172560204;0.5066931261521438
3.4;0.8189230248533257;0.7629271414291483
3.25;0.9222985147404525;0.8251370107481484
3.25;0.7627700713964739;0.7991092534774317
3.0;0.11566312990421443;0.20764019682307408
3.25;0.5676564822460564;0.5490031542529563
1.5;0.3002533262493348;0.3083557456679462
3.2;0.7949002074377838;0.7557446445640288
0.0;0.09331667592104345;0.1659960300417929
3.0;0.6309457442670618;0.5295827393857122
3.4;0.43852900965351466;0.5078289458081677
3.25;0.36474633863748634;0.4641084357673535
3.5;0.7388083912527433;0.8190103210839159
1.5;0.39167472590032015;0.287258491728359
3.0;0.6244724730832598;0.5991656286363122
4.9;0.8749999999999998;0.7620672794084207
3.45;0.646992904258834;0.5547819235951101
4.25;0.8233444836358031;0.5872851479024677
4.5;0.9233036748285413;0.9079277189683193
3.0;0.6183469424008423;0.6389913676553955
3.5;0.12499999999999997;0.2515739320127394
2.25;0.18257418583505539;0.2331260652371634
4.25;0.5892556509887895;0.3059614903219948
3.4;0.7867957924694432;0.8129618971640526
3.75;0.9430922751863463;0.9062939899395019
4.25;0.917662935482247;0.8697331693944959
3.25;0.8606629658238704;0.8091453929363293
3.25;0.5345224838248488;0.5095246653650681
3.65;0.7378647873726218;0.760608730574164
2.75;0.3836287142782835;0.20332986977008985
1.5;0.0;0.2672849609979565
3.0;0.5660252327074276;0.6726633780908917
4.25;0.5892556509887895;0.4893025008399745
3.5;0.3679443650473854;0.26775218352733937
3.0;0.692820323027551;0.7328286922343348
2.0;0.6495265544856027;0.6188993521658384
2.5;0.08058229640253803;0.1719972020008223
0.0;0.15017980789273566;0.22666947385023242
0.0;0.11028046731872157;0.32410115548329665
4.0;0.8507515466530959;0.8157849292041774
3.35;0.5950526495399571;0.5314634664046003
4.25;0.7302967433402214;0.6481812160876687
4.25;0.7144345083117603;0.7514691493021793
3.45;0.7732534914103757;0.7335037608666681
4.25;0.8040302522073697;0.773059761598557
3.0;0.6170325186205035;0.5793802563418119
3.45;0.5262348115842176;0.3379931743323583
0.0;0.09143973295031262;0.24380731180886142
4.2;0.7142762303272515;0.5872851479024677
0.0;0.1178511301977579;0.17183445312110246
3.0;0.6407116072277477;0.4877986425982328
4.75;0.8197850785760755;0.8851941398892444
3.25;0.7745910149772237;0.7965068254298353
3.25;0.8944778025291475;0.9320148122052692
3.65;0.8153742483272114;0.8723869647818384
3.5;0.8229511997978236;0.8655904926966609
3.0;0.7721985140804922;0.7892486714644347
3.25;0.6562350966089092;0.6505008570416067
3.0;0.6406706082783631;0.5932833587302508
3.4;0.7570036282301656;0.7321124187824685
3.25;0.405975687093857;0.21522022400614058
4.25;0.9013878188659974;0.8579309946916182
3.4;0.7652628076299688;0.759034108298287
3.0;0.8874999999999997;0.6804518503921766
4.75;0.8781640984692929;0.9194302330042962
5.0;0.9725769212960627;0.8829112282339917
4.5;0.8006407690254358;0.7222222222222223
3.0;0.45246207814104655;0.5072292742291213
4.2;0.6667336295150803;0.5833681772512915
3.25;0.7071067811865476;0.6616411320466487
4.25;0.876395694041127;0.8307640472405289
0.5;0.09622504486493763;0.3264899156281291
3.95;0.7336537178460513;0.7082059897206114
3.95;0.8894991799933215;0.8149208963356472
1.75;0.20100756305184242;0.27734930820580084
3.95;0.515863988046012;0.5575743672715171
4.25;0.8440105396527195;0.867901495683112
3.25;0.6169579786497861;0.5312134110276743
4.2;0.8063637946715129;0.5442079307083088
2.95;0.36759706994462227;0.48145502494313785
3.0;0.6471279098874043;0.6746184798391113
3.25;0.4472135954999579;0.521110391389451
0.0;0.18257418583505536;0.23340538877565736
4.9;0.9565217391304349;0.9208074534161491
2.9;0.5803418012614796;0.6239200737091457
2.0;0.23315568424122915;0.3600163898355886
1.75;0.45392015063150826;0.3977840797128091
3.65;0.8506951865163004;0.773059761598557
2.5;0.347432967197286;0.40680662815058966
0.0;0.1148272645363737;0.25265815184786045
3.0;0.5574217122779526;0.2709047869301402
5.0;0.8703882797784892;0.8520128672302585
2.25;0.4877887813287649;0.5407087114899817
2.5;0.8677218312746247;0.7714571933684611
3.0;0.6533473215533929;0.6346286233699823
2.5;0.5227956247824324;0.5660135967387439
4.5;0.7833494518006403;0.8531838066698548
3.45;0.7341111716902193;0.7596001037505875
4.2;0.7431605356175384;0.7347752586982096
3.95;0.7627700713964739;0.791995110413038
4.4;0.8994806123666034;0.9087024814542839
4.15;0.9333333333333332;0.8148896074779296
3.25;0.6697811566101117;0.6993354279973361
0.5;0.18257418583505536;0.2567790384884465
4.15;0.9262905033545128;0.8871119071989993
3.25;0.3493470619572363;0.27218741011751213
3.4;0.8432740427115678;0.7412493166611013
2.75;0.39375848889870774;0.4373616829796335
4.85;0.8838627498746563;0.7817359599705717
1.0;0.32804097275864236;0.5077292969999312
4.25;0.7928571428571428;0.77898083770452
1.25;0.13363062095621217;0.24609228016222223
2.75;0.36303130456322724;0.32210279762090255
3.15;0.7921180343813395;0.782130154093801
5.0;0.8685990362153793;0.8662108228551958
0.0;0.07445839993401122;0.23497638119975423
3.4;0.7844645405527362;0.8165510210902996
2.75;0.5208939850935956;0.3519121861985084
3.2;0.5590169943749475;0.6288630075343582
5.0;0.8807048459279794;0.8973684210526314
3.5;0.6766026019991507;0.7259294142631927
3.0;0.4229505450338562;0.2755271979229668
3.15;0.6572357463484173;0.6031136617525915
4.25;0.8703882797784892;0.9036961141150639
2.7;0.6340533449173684;0.4922710896614941
4.75;0.9999999999999998;0.8995038869397851
3.5;0.4444444444444444;0.3860483863125645
0.0;0.0;0.23506853679740752
4.0;0.7276068751089989;0.7169157217015648
3.25;0.8379789640308186;0.7502583197270742
4.75;1.0;0.9317436265678651
0.5;0.3086066999241838;0.24082091688567903
3.5;0.4123709816232937;0.10443042872459272
3.25;0.5353033790313106;0.6338281539265327
2.25;0.2740267676232764;0.36638705960802775
4.2;0.7833494518006403;0.6579395384886286
3.75;0.5473028605121231;0.5266905542237325
3.7;0.8128572778876516;0.6905886003442209
3.25;0.840168050416806;0.8613379404418933
3.45;0.6726660322223552;0.5697380147500024
4.9;0.8432740427115678;0.9207368843792512
4.75;0.9718253158075502;0.929277110767752
4.9;0.8006407690254358;0.8823529411764706
0.5;0.08467773001173776;0.20054853074463203
4.25;0.9511897312113418;0.9168959705449907
3.75;0.858395075278952;0.7671446983460056
3.45;0.8762153321061785;0.824243902321597
3.95;0.760638829255665;0.4675104460629539
2.95;0.5239866962677432;0.5952388240031277
4.0;0.8140915784106942;0.7944424417157954
3.25;0.7364814338044645;0.6446623640834515
0.0;0.12142556509887895;0.30936484363523853
3.25;0.36360207212416373;0.4389272453363306
0.0;0.16756267477676545;0.20411328805855225
2.75;0.4615384615384616;0.46134393435389764
4.25;0.769800358919501;0.8140915784106942
3.85;0.9364256066272887;0.92256043162556
3.5;0.5848601670813738;0.5576162105979873
3.25;0.7964268276620486;0.7701643571758023
3.55;0.7635417155709333;0.8217632297333496
3.25;0.7477428760453091;0.6976410347989479
3.25;0.45038958658726946;0.5170543146055289
4.0;0.8215838362577491;0.842031580784051
3.4;0.7610423906471906;0.7327065703540523
0.0;0.12780281221069684;0.3150804886988443
3.5;0.6671243849949912;0.7008766440504623
1.0;0.48376835829379516;0.37660938533061294
3.45;0.8351261305246274;0.7958977871553379
0.0;0.12499999999999997;0.3091993523050731
3.25;0.7800134951599099;0.8093856885889595
5.0;0.9207368843792512;0.8119280712148735
3.25;0.7209707393229161;0.5366448393984118
3.4;0.8098582871985256;0.726150287432951
4.25;0.5892556509887895;0.49369034630258274
3.45;0.6444921044789198;0.5030562247004573
4.25;0.6172133998483678;0.6592446171727785
4.0;0.4999999999999999;0.40619419271957896
3.0;0.619372110107011;0.5846329236611256
0.5;0.2763796977274787;0.3069524736251981
3.75;0.6689936080056726;0.6508140266182865
3.25;0.7745966692414833;0.7693026020127778
3.5;0.7071067811865475;0.5471825374147068
5.0;0.8888888888888888;0.8406728074767076
3.75;0.7778444682625973;0.7876552547829332
2.5;0.609449400220044;0.6183510247690287
1.0;0.5270462766947299;0.5720775535473553
3.0;0.8212068043731914;0.8062210288611338
3.25;0.6918951681780396;0.6358656262085338
0.0;0.19069251784911848;0.2683157937667402
3.65;0.8488746876271654;0.8265550239234449
4.4;0.7179456905531294;0.7393385494573667
3.25;0.640915888467753;0.6272890553469184
4.45;0.7133081623422042;0.7412264269230902
3.4;0.5545928412336119;0.5350707505160675
0.0;0.24999999999999994;0.37504669516213884
3.0;0.8498365855987976;0.806161877696235
1.25;0.4559627172560204;0.5129195034349034
4.0;0.8925292750682893;0.8464038172663757
4.15;0.8733605145030439;0.6236611064822635
3.5;0.583383351196948;0.5366563145999494
2.75;0.5154994536868498;0.5389288845095552
4.75;0.7777777777777778;0.6252288591641623
5.0;0.9999999999999998;0.8678265130735838
3.7;0.8780377569972513;0.873685756297323
0.0;0.04078236951430929;0.1719972020008223
4.4;0.8215838362577491;0.79115480528524
3.2;0.2857142857142857;0.3423280346954034
3.25;0.5371874706828934;0.4139132680583941
4.85;0.7075962630193113;0.6924122151782437
2.5;0.560112033611204;0.6215754239423931
2.0;0.3724873734152916;0.27769546467605427
4.25;0.7833494518006403;0.8140915784106942
5.0;0.7777777777777778;0.8750000000000002
3.4;0.7058823529411765;0.731310340973526
2.65;0.3197682863526785;0.3660350199491932
3.9;0.7826237921249264;0.7389922551383011
5.0;NaN;NaN
4.7;0.9082830414770313;0.9006493022680537
1.75;0.12733027086606616;0.377031515974101
3.0;0.5125013653785988;0.5892554763840463
3.0;0.7351381283936267;0.672937461277366
3.65;0.6478314862401762;0.6650944372966925
2.25;0.38407814055715445;0.2810628609876098
3.25;0.5400617248673217;0.5338921735653026
3.0;0.7749813479768959;0.7674897296678993
3.7;0.687114211868129;0.6360790937764459
2.0;0.5884511685846283;0.4738513306204547
3.7;0.8979075049329567;0.899334226624249
3.45;0.7810033584855887;0.7488613199473287
3.25;0.7324670207647144;0.7515246809209846
3.0;0.7119635793504584;0.5904013526800291
4.0;0.9298120227880404;0.8170205273748099
3.25;0.3388915753001067;0.3805289634200495
2.75;0.3001802102775866;0.3268602252303068
