Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Sum;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum
1.3333333333333333;0.9957903674763248;0.9957903674763248;0.998290852372518
2.0;0.9978967363891008;0.9970895628799892;0.9989534258745542
2.0;0.9714728665490777;0.9714728665490777;0.987610671231059
0.6666666666666666;0.9872401599487933;0.9872401599487933;0.9946521424411326
3.0;0.9976533698085835;0.9976533698085835;0.9993031882324128
3.0;0.9986145622402981;0.9986145622402981;0.9993758279418132
1.3333333333333333;0.9963931584159266;0.9963931584159266;0.9972988982571417
2.0;0.9959176799771733;0.9959176799771733;0.9993969605841352
2.0;0.996483673831285;0.996483673831285;0.9986011402898958
1.0;0.9971015174341022;0.9971015174341022;0.996959694979204
1.6666666666666667;0.9976803172142689;0.9974249366811246;0.9991621834638871
2.0;0.999169784844657;0.9980279411723565;0.9993598822000024
0.3333333333333333;0.9968423439021665;0.9968423439021665;0.9990694954095987
2.3333333333333335;0.996134326737511;0.996134326737511;0.995725356942248
2.0;0.9968329226537846;0.9968329226537846;0.9981638160611845
1.3333333333333333;0.9945321342526361;0.9968149546550353;0.9991472140073355
2.6666666666666665;0.9999926488469512;0.9999926488469512;0.9999977013796832
1.0;0.9942498019746056;0.9942498019746056;0.9967625879513029
0.3333333333333333;0.9953335882781668;0.9953335882781668;0.9978506324635018
1.3333333333333333;0.9920949054045548;0.9920949054045548;0.9985209564836368
1.3333333333333333;0.9935757791194042;0.9935757791194042;0.9913421971582861
2.3333333333333335;0.983668154785413;0.983668154785413;0.9900233671023188
3.0;0.9987417527873286;0.9987417527873286;0.9993551476275597
3.0;0.9880583895323913;0.987876898469356;0.9932302457964794
3.0;0.9977456960283698;0.9977456960283698;0.998754999141615
1.3333333333333333;0.9618750230235146;0.9618750230235146;0.9901095661517963
3.0;0.951030005413656;0.951030005413656;0.9921232923176198
1.3333333333333333;0.9915067009191288;0.9915067009191288;0.9989719040942121
4.0;0.9971094405074398;0.9971094405074398;0.9992003313631069
2.6666666666666665;0.9974934545237235;0.9974934545237235;0.9986533046204501
0.3333333333333333;0.9794257125621278;0.9794257125621278;0.9941863372196001
0.0;0.9952451826507716;0.9952451826507716;0.9976481689948213
0.0;0.9925137941912091;0.9925137941912091;0.9958200745708246
0.0;0.9886751571033856;0.9886751571033856;0.9975056044670638
0.6666666666666666;0.9975118884197162;0.9975118884197162;0.996234775364105
0.3333333333333333;0.9858026390148258;0.9875057133133265;0.9899600634928668
0.6666666666666666;0.9881846982347372;0.9881846982347372;0.9988186633996539
0.3333333333333333;0.9959846218021747;0.996361491709475;0.9990108343396128
0.3333333333333333;0.9979428530674112;0.9975293804048375;0.9994543061680938
0.0;0.9928252249593967;0.9928252249593967;0.9988438411134404
0.0;0.9968653813353822;0.9957541749357584;0.999372311286385
0.0;0.9917008326980741;0.9917008326980741;0.9959632839523347
1.0;0.987674366147491;0.987674366147491;0.9943318257724828
0.0;0.9956267106695157;0.9962426845746327;0.9985240403535477
0.0;0.9927587713774939;0.9927587713774939;0.9891116895459399
0.0;0.9747077215447247;0.9747077215447247;0.9898270354608939
0.6666666666666666;0.9962495204193017;0.9964626212362502;0.9989620465450982
0.0;0.9957602298436917;0.9955483495516073;0.9989249858578685
0.0;0.9788883358387737;0.980295858117098;0.995861004876497
0.6666666666666666;0.9859363604773882;0.9859363604773882;0.9965347883087194
0.0;0.9921106522253808;0.9921106522253808;0.9960272527529836
0.0;0.9916861980757345;0.9922223179233561;0.9970443319785088
0.6666666666666666;0.998003850718526;0.998003850718526;0.9981871914515571
0.3333333333333333;0.9955976541273196;0.9955976541273196;0.9971391209830801
0.0;0.9952511913044917;0.9952511913044917;0.9970055368495191
0.3333333333333333;0.9788366667174435;0.9788366667174435;0.9868557436208666
0.3333333333333333;0.9865448524064978;0.9881358951307541;0.9910988727749632
0.0;0.9748290304292501;0.9748290304292501;0.9855009249194213
1.0;0.9984772103046397;0.9984772103046397;0.9991384933863687
0.0;0.9951171193513558;0.9946598550980594;0.9934270033492397
0.3333333333333333;0.9728926795611973;0.9764812219233298;0.9922500271556083
0.6666666666666666;0.9672324087440409;0.9714777360124542;0.993941847883212
0.0;0.9937661852521387;0.9937661852521387;0.9899408415534112
0.0;0.9936140682777195;0.9931464535258522;0.9937872213200557
0.3333333333333333;0.9887319648148255;0.9887319648148255;0.9910610780756914
0.0;0.9913257643613479;0.9913257643613479;0.9983324880497452
1.0;0.9953492910003965;0.9953492910003965;0.9924958028662894
0.0;0.9574097162409382;0.9574097162409382;0.9828139353784131
0.0;0.9933224607789264;0.9933224607789264;0.995930655493917
0.3333333333333333;0.9967729208497201;0.9967729208497201;0.9986241373934438
0.0;0.9961298322522705;0.9961298322522705;0.9886911563131723
0.3333333333333333;0.9082744223331547;0.9057425160058897;0.955733439228925
0.0;0.9927055670936851;0.9927055670936851;0.9979225045892592
0.0;0.9741700809863804;0.9801678685489389;0.9959897216034441
0.3333333333333333;0.9956428398576612;0.9956428398576612;0.9988125440016333
1.0;0.9938092279200104;0.9938092279200104;0.9956626039184773
0.0;0.9968677973687464;0.9968677973687464;0.9970657287835378
0.3333333333333333;0.997638587398162;0.997638587398162;0.9979920883375772
0.6666666666666666;0.9685696592899843;0.9685696592899843;0.9909449410674408
0.0;0.9948269446404038;0.9962302765208251;0.9970932540955877
0.6666666666666666;0.9935182347890407;0.9935182347890407;0.9962219329360278
1.0;0.9963037243068184;0.9963037243068184;0.9980847275525996
0.0;0.995309096479227;0.995309096479227;0.9986851189729699
0.0;0.9859380853481164;0.9859380853481164;0.9982035918920814
0.0;0.9911047654580863;0.9897476172777262;0.9950972074613741
0.0;0.9884402284129646;0.9884402284129646;0.9985011125550094
0.6666666666666666;0.9947263292303598;0.9935479344006245;0.9958382411807686
0.3333333333333333;0.9857142354902784;0.9857142354902784;0.9965365186221258
1.0;0.9975297023563949;0.9975297023563949;0.999044782497737
0.6666666666666666;0.9943191536560264;0.9953812245545679;0.9957616701939133
0.3333333333333333;0.9966764953304128;0.9966764953304128;0.9975435766466549
0.3333333333333333;0.9943544546213232;0.9953854986857741;0.9977785579105821
0.0;0.9898556355749274;0.9898556355749274;0.9948192617293575
0.3333333333333333;0.9255965066481746;0.9255965066481746;0.9875481284051498
0.0;0.9901763808807004;0.9901763808807004;0.9971593991814728
0.0;0.9913439838277519;0.9913439838277519;0.997014058514284
0.0;0.9914068868219703;0.9914068868219703;0.9966423117301582
0.3333333333333333;0.9813912189282563;0.9813912189282563;0.9946977860433334
0.3333333333333333;0.9883556840340519;0.9898962472031647;0.9977907666346632
0.6666666666666666;0.9937742373538072;0.9937742373538072;0.9973999766586933
0.3333333333333333;0.9818526364816164;0.9818526364816164;0.9952948632494748
0.0;0.9917839263165432;0.9917839263165432;0.9953687364388015
0.3333333333333333;0.9891437322029564;0.992964189675434;0.9938351193480724
0.0;0.9778790735579671;0.9778790735579671;0.9956703370297617
0.0;0.9865654425306518;0.9865654425306518;0.9968230603889761
0.0;0.9926809762642199;0.9818899875601158;0.989853203093754
0.0;0.9912618740375909;0.9912618740375909;0.9986990684550968
0.3333333333333333;0.9537555828315443;0.9537555828315443;0.9781950171166134
0.0;0.99381875100833;0.996494866622705;0.9974350957214484
0.0;0.9936533992747281;0.9936533992747281;0.9918992190626781
0.3333333333333333;0.9673905944145429;0.9673905944145429;0.9913885184663515
0.3333333333333333;0.9981056332327921;0.9978105725944335;0.9972041004999647
1.0;0.9981477365646901;0.9981477365646901;0.9982383439501313
0.0;0.9947633507510726;0.9831744389506494;0.9928425620495955
0.0;0.9887136130537125;0.9887136130537125;0.9943773303078011
0.3333333333333333;0.9958820003749939;0.9956432098419828;0.9991054300486866
0.0;0.9879958757950225;0.9856002267849321;0.9962204733461204
0.3333333333333333;0.9723288287310323;0.9709144091161276;0.9820335337126727
0.3333333333333333;0.9954680097690133;0.9954680097690133;0.9970515498078191
0.3333333333333333;0.9827718450051667;0.9827718450051667;0.9941399912363461
0.6666666666666666;0.9914779231307044;0.9914779231307044;0.9978244738076881
0.0;0.9985268374487468;0.9985268374487468;0.9992957838002146
0.0;0.9791889065740047;0.9791889065740047;0.9953203550124938
0.0;0.9936620935294224;0.9936620935294224;0.998964006463807
0.0;0.9909345387297487;0.9909345387297487;0.9935993626071684
