Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Min
3.5;0.9979593680545268;0.9979593680545268;0.9967852371276521
4.25;0.9981238263308299;0.9981238263308299;0.9986571031751206
0.0;0.9942578710307357;0.9942578710307357;0.9959740911519107
3.5;0.9936359080506271;0.9936359080506271;0.994097646085833
2.75;0.9958586441147962;0.9958586441147962;0.9974787628941926
5.0;0.9968100577076856;0.9968100577076856;0.9968100577076855
3.75;0.9999955715697213;0.9999955715697213;0.9999956891419447
3.45;0.9996528591389033;0.9996528591389033;0.9996645076309201
3.0;0.9947478293548274;0.9947478293548274;0.9950661803051538
2.25;0.869203948524987;0.869203948524987;0.8717804496201217
3.25;0.9958439558099312;0.9958439558099312;0.9935269415450242
4.2;0.9969597829366994;0.9969597829366994;0.9994806876802662
4.25;0.9983015432783227;0.9983015432783227;0.995053971324385
4.4;0.999998082466392;0.999998082466392;0.9999558926474372
2.5;0.9590043254742446;0.9590043254742446;0.9730163111359716
1.75;0.9845921231331215;0.9845921231331215;0.9858240151894218
3.5;0.9997927586839496;0.9997927586839496;0.998293148119851
3.5;0.9967270247401174;0.9967270247401174;0.9940853112341381
5.0;0.9999999999999994;0.9999999999999994;0.9999911127399221
3.95;0.9998270223199074;0.9998270223199074;0.9999312563907884
3.5;0.996265643366995;0.996265643366995;0.9973156920999133
3.25;0.9707439552349117;0.9707439552349117;0.9300140451543987
4.5;0.9827967756259569;0.9827967756259569;0.9900135370031807
0.0;0.9749208682099815;0.9749208682099815;0.9756222900538039
3.1;0.9998904484841251;0.9998904484841251;0.9998854393326899
3.5;0.9957581432135809;0.9957581432135809;0.99993545501614
4.25;0.9950825276976756;0.9950825276976756;0.9992141827996025
2.75;0.9691591096549806;0.9691591096549801;0.9761429695276025
3.5;0.9894511955626987;0.9894511955626987;0.9897171841405865
4.5;0.9998458891816552;0.9998458891816552;0.9998944643126236
3.5;0.9990029019117268;0.9990029019117268;0.9998929772520607
2.9;0.9882913109369463;0.9882913109369463;0.9925599278437325
3.0;0.9931828929052251;0.9931828929052251;0.9937458243014281
3.0;0.9940272811660481;0.9940272811660481;0.9940623117432561
3.0;0.9837445842990975;0.9837445842990975;0.9898719039690607
4.0;0.9881948673179665;0.9884707599976199;0.9875370708884027
0.0;0.9766670673199266;0.9766670673199266;0.978924144395298
3.75;0.9983743502529442;0.9983743502529442;0.9999570845331424
3.0;0.9996851084630357;0.9996851084630357;0.9999798334194886
2.5;0.9969819635175473;0.9969819635175473;0.9980850058904931
3.5;0.999654477216488;0.999654477216488;0.9988278449379738
4.0;0.9991284679756226;0.9991284679756226;0.9697508270194602
4.5;0.9996303196587908;0.9996303196587908;0.9996379595216093
3.5;0.999749028212026;0.999749028212026;0.9893402482894988
2.5;0.99990271927791;0.99990271927791;0.9998373435251281
3.75;0.9946465564673742;0.9946465564673742;0.9970168572121538
3.5;0.9930230495016674;0.9930230495016674;0.990251527519541
3.0;0.9933135654070369;0.9933135654070369;0.9936943014296175
3.9;0.9991006041999062;0.9991006041999062;0.9989351307248919
3.25;0.9915805088376205;0.9915805088376205;0.9582615223783145
3.75;0.999889430634274;0.999889430634274;0.9999757731547845
3.4;0.990937049922453;0.990937049922453;0.990001934854196
4.75;0.9993090961776291;0.9993090961776291;0.9999909464946656
3.5;0.9965697501128266;0.9965697501128266;0.9939718531759925
3.75;0.9909653125859051;0.9909653125859051;0.9893714449496945
3.25;0.9983613958025592;0.9983613958025592;0.9990921819555388
0.5;0.9491419918446241;0.9506958540701174;0.8845013677735941
0.5;0.9746685215938574;0.9746685215938574;0.9746685215938581
3.75;0.9851335203168018;0.9851335203168018;0.9738786160757199
3.25;0.9851190070141759;0.9851190070141759;0.987357200560556
2.5;0.9621552678842616;0.9621552678842616;0.9766236467343842
4.95;0.9999974104764731;0.9999974106018507;0.9999982863897188
0.0;0.9735187765146971;0.9738983839743146;0.9866719572817174
3.4;0.9872993434240941;0.9872993434240941;0.9873020085480033
3.0;0.9758021442601945;0.9758021442601945;0.9790017814407725
3.5;0.9909064285654683;0.9909064285654683;0.9804870515405273
4.25;0.9993505547798969;0.9993505547798969;0.9995753732129652
3.0;0.9999993429935936;0.9999993429935935;0.9999861693455261
3.9;0.9966694448607859;0.9966694448607859;0.9996541880934583
3.25;0.9992314778347238;0.9992314778347238;0.9985580218697043
3.0;0.9602593247217563;0.9602593247217563;0.9732717090838009
3.5;0.9994703385021534;0.9994703385021534;0.9995286991949677
3.25;0.9983649504619846;0.9983649504619846;0.9992431183666671
4.45;NaN;NaN;NaN
1.5;0.9937606419549312;0.9937606419549312;0.9953200083033619
3.0;0.9856310177877641;0.9856310177877641;0.9949640288843491
3.25;0.9989568317160212;0.9989568317160212;0.9974514641649898
3.9;0.9997013140461947;0.9997013140461947;0.9985398946766105
2.9;0.9794531656420581;0.9794531656420581;0.9906225373323722
2.0;0.9889459176801783;0.9889459176801783;0.9945817530430883
3.75;0.997179528270283;0.997179528270283;0.9981662516715324
3.0;0.9930902012355478;0.9930902012355478;0.9841739795909805
3.0;0.985566680259092;0.985566680259092;0.9908668621792934
1.5;0.9933783640533196;0.9933783640533196;0.9729963526572556
2.4;0.9974218110647023;0.9974218110647023;0.9975206319065919
3.0;0.9966122747620537;0.9966122747620537;0.9975269198402925
0.0;0.9691993456925753;0.9691993456925753;0.9739162149306344
3.5;0.9950958300154993;0.9950958300154993;0.9951113143672653
3.5;0.9998201463734694;0.9998201463734694;0.999820146373469
3.75;0.9520094955532992;0.9520094955532992;0.9848421181270758
4.9;0.999908593908533;0.999908593908533;0.9999372738825439
1.25;0.9938396778377242;0.9941063783429395;0.9972313638611318
3.0;0.9908180871665289;0.9908180871665289;0.9969580591368328
3.75;0.9930554709996686;0.9930554709996686;0.996804763746168
2.0;0.9115427935945059;0.9115427935945059;0.9295848926483847
3.0;0.9946993761029552;0.9946993761029552;0.9931331809852693
3.0;0.9682827751191737;0.9682827751191737;0.9779733328877984
2.1;0.9841850625544897;0.9841850625544897;0.9842602878031217
3.0;0.9897969553041923;0.9897969553041923;0.9917895249730633
1.5;0.9952451996291616;0.9952451996291616;0.9954010837902993
4.75;0.9961797056002969;0.9961797056002969;0.9964004302197759
3.6;0.9677301413635021;0.9677301413635021;0.9868166552755925
3.0;0.9891520899503325;0.9891520899503325;0.9950795894993549
3.25;0.9886098601030314;0.9886098601030314;0.9841030075643313
3.0;0.9884409839279804;0.9884409839279804;0.9954870710405999
1.5;0.9983897195331825;0.9983897195331825;0.9988508419700914
0.0;0.9667326304526389;0.9667326304526386;0.9791226033384078
3.9;0.9958541094667355;0.9958541094667355;0.9999873036101765
4.45;0.9702564807309694;0.9702564807309694;0.9848761570603591
0.0;0.9822719804519383;0.9822719804519383;0.9916439364714951
3.0;0.9836631296556267;0.9836631296556267;0.983325814261301
3.6;0.9654381881456245;0.9653251354947233;0.9775216889437653
3.5;0.997578132145657;0.997578132145657;0.9873745396348617
3.45;0.9976227125620737;0.9976227125620737;0.9976744657938323
3.0;0.9878122839468141;0.9878122839468141;0.998659552511728
3.0;0.9977583369872807;0.9977583369872807;0.996401046161353
3.5;0.9984443803936269;0.9984443803936269;0.9997096229722902
4.2;0.9999999999999999;1.0;1.0
3.25;0.9828100515938959;0.9828100515938959;0.9916743363144425
2.0;0.9949781375443284;0.9949781375443284;0.9952781892589369
0.0;0.9496552132376023;0.9496552132376023;0.9520168524395829
4.25;0.9989933068048742;0.9989933068048742;0.9999993783158694
4.25;0.9999646977313638;0.999964700377674;0.9973878569305585
3.0;0.9924692033476712;0.9924692033476712;0.9924692033476709
1.5;0.9771943983086432;0.9771943983086432;0.977194398308643
4.25;0.9856503093355581;0.9856503093355581;0.991563835711881
3.5;0.9909066191109956;0.9909066191109953;0.9949111034573114
3.75;0.9691708923339777;0.9691708923339777;0.9772052257804096
3.75;0.9953185771415319;0.9953185771415319;0.9999443516271508
3.75;0.9950036228310449;0.9950036228310449;0.9983950683217729
3.5;0.9734086080823856;0.9734086080823856;0.8674407020604307
4.25;1.0;1.0;0.9952758544469422
3.0;0.9857487227466466;0.9857487227466466;0.9971980674970646
3.5;0.9996419794380602;0.9996419794380602;0.9999610934957925
3.35;0.9952000732549576;0.9952000732549576;0.9800282829870771
3.25;0.9987108236369739;0.9987108236369739;0.9987140337000006
4.4;0.9768723140201883;0.959135092050746;0.9591382624501319
5.0;1.0;1.0;0.9990767814791487
4.4;0.9996833010383616;0.9996833010383616;0.9999965301468663
0.0;0.9763755271536805;0.9781294321525366;0.9813530610170901
3.5;0.9895623543137646;0.9895623543137646;0.9948322962368172
3.9;0.9700937124054755;0.9700937124054755;0.9833702345158929
5.0;0.9218336791933142;0.9141507309078634;0.9587996287339511
0.0;0.9933700943495598;0.9933700943495598;0.9782680080494425
3.0;0.9962278043596541;0.9962278043596533;0.9970370175439275
3.0;0.993252853133601;0.993252853133601;0.9916817443837945
4.25;0.9702514788303392;0.9702514788303392;0.9848753675761294
0.0;0.99399775948222;0.99399775948222;0.9481131105232765
3.5;0.8727150432527578;0.8727150432527578;0.9437148409642973
3.1;0.9937218247925445;0.9937218247925445;0.9905124740917733
3.0;0.998357230146322;0.998357230146322;0.998357230146322
3.0;0.9985993850152998;0.9985993850152998;0.9990299360516718
3.0;0.9999776504652018;0.9999776504652018;0.9999776545535163
3.75;0.9946402010842985;0.9946402010842985;0.9955667910134625
0.5;0.9810749313670444;0.9810749313670444;0.9811437456855536
2.5;0.999863613667637;0.999863613667637;0.9892974797166855
3.0;0.99932607452767;0.99932607452767;0.9991731332450376
3.75;0.9996001319222265;0.9996180000333539;0.9972662694750243
3.5;0.9965711662412966;0.9965711662412966;0.9991205876191678
3.9;0.9995264967848951;0.9995264967848951;0.9995591804204618
2.75;0.9932621270600154;0.9932621270600154;0.9975905902522316
3.0;0.9994563407612924;0.9994563407612924;0.9989330545150991
4.4;0.9994575881934057;0.9994575881934057;0.9987733456504944
2.0;0.9995019839210127;0.9995084460893001;0.9996511883128558
3.5;0.9966473672176195;0.9966473672176195;0.9987730240763544
3.4;0.9880191073548011;0.9880191073548011;0.9953716560745274
4.95;0.9999997891333853;0.9999997891333853;0.9999997899189574
3.75;0.9940566078900233;0.9940566078900233;0.9943661499686306
0.0;0.997984429068684;0.997984429068684;0.9982715010836223
3.75;0.9925692055078688;0.9925692055078688;0.9958281566585976
2.9;0.992922573638466;0.992922573638466;0.9908092877260313
4.75;0.9799157497351245;0.9799157497351245;0.9770674173429622
4.9;0.9999995452207323;0.9999995452207322;0.9660495644412666
4.25;0.949112339326979;0.949112339326979;0.9498138607982113
3.9;0.9949580666037547;0.9949580666037547;0.9991304912963784
1.95;0.9995602136916384;0.9995602136916385;0.9996531021111142
3.75;0.9996824749671875;0.9996824749671875;0.9999772235011762
4.25;NaN;NaN;NaN
3.0;0.9962343244922002;0.9962343244922002;0.997258121067879
2.25;0.988636492727542;0.988636492727542;0.9940487649575491
2.5;0.9801980932405542;0.9801980932405542;0.9875798293312907
3.0;0.9785008956137485;0.9785008956137485;0.9800920850754455
3.25;0.9947575670592874;0.9947575670592874;0.9949470202496906
4.0;0.9999807986538338;0.9999807986538338;0.9992182990085394
4.75;0.9664906175816406;0.9664906175816406;0.9337475683627581
3.0;0.9997393519080907;0.9997393519080907;0.9998178603819535
3.4;0.9986728844443369;0.9986728844443369;0.9956229894473209
3.4;0.9984146151793332;0.9984146151793332;0.9936321396674193
0.5;0.983462621911398;0.983462621911398;0.9854994898654273
1.9;0.8728966532624891;0.8728966532624891;0.9198612158673949
4.5;0.9945374179697509;0.9945374179697509;0.9990589646255283
3.2;0.9989755275378065;0.9989755275378065;0.9989755275378065
3.25;0.9999999660236736;0.9999999660236736;0.9999998452175045
3.25;0.997707396263804;0.997707396263804;0.9978731842405276
3.25;0.9999936233218664;0.9999936233218664;0.9988987749991823
3.0;0.988873842370357;0.988873842370357;0.9916157613169985
3.45;0.9991743585494344;0.9991743585494344;0.9992060919596044
3.7;0.9156480653691221;0.9156480653691221;0.9688987759444094
3.5;0.9998518854167038;0.9998518854167038;0.9998989312937281
2.75;0.9767644970291538;0.9767644970291538;0.9878086506418305
3.1;0.9990408786713514;0.9990408786713514;0.9996923850156544
3.4;0.9862313192285367;0.9862313192285367;0.9990718667381979
3.25;0.964517866629691;0.9645178666296907;0.9422025287019602
3.35;0.9964421453290344;0.9964421453290344;0.9966747209153634
4.9;0.9999834661945326;0.9999834661945326;0.9999834783914042
3.5;0.9966672661743988;0.9966672661743988;0.9940269763284098
4.65;0.9999429912537978;0.9999429912537978;0.9998830387877669
4.75;0.9938907567445313;0.9938907567445312;0.9941914497823171
4.7;0.9999264709104273;0.9999264709120174;0.9999578089824619
3.5;0.9966672661743994;0.9966672661743994;0.9940269763284095
3.25;0.9992790700328793;0.9992790700328793;0.9993547195212878
1.5;0.9762105455997407;0.9762105455997407;0.9786859880339049
4.2;0.9987600342285702;0.9987600342285702;0.9500674371821958
5.0;0.9982473339060719;0.9982473339060719;0.9982473544751485
3.0;0.9934741660166262;0.9934741660166262;0.9518987209403958
3.0;0.999087550408;0.999087550408;0.9803512330074695
5.0;0.9999999999999998;0.9999999999999998;0.9999947459656935
0.0;0.9542448982497416;0.9542448982497416;0.9312391183825712
3.5;0.9963416908093347;0.9963416908093347;0.9969661728091463
3.75;0.9985241803642632;0.9985241803642632;0.9937200953496135
4.5;0.9925516788444596;0.9925516788444596;0.999233131126719
3.7;0.9977984181711088;0.9977984181711088;0.9980777069447365
3.25;0.9935637297471229;0.9935637297471229;0.9733457899222031
4.25;0.964881495686931;0.964881495686931;0.9773880865596268
2.0;0.9992555679878496;0.9992555679878496;0.950222953774892
4.0;0.9975760090924682;0.9976390717274751;0.9991353333876202
3.75;0.8363340891042211;0.8516277683909739;0.8542673979899735
3.5;0.97267359166975;0.97267359166975;0.973627294057618
3.0;0.9965543168289895;0.9965543168289895;0.9965972402198509
4.95;0.9889132310006263;0.9889132310006263;0.9886483314229414
4.0;0.998994632685804;0.998994632685804;0.9999993783158694
4.0;0.9962771771013226;0.9962771771013226;0.934545331295546
4.9;0.9799585699901686;0.9799585699901686;0.9782516488700765
4.9;0.9907447942517295;0.9907447942517295;0.9928879170070438
3.7;0.9999927235355774;0.9999927235355774;0.9999927239404829
4.0;0.9907999055842588;0.9908926838646012;0.9876397073601847
3.25;0.9945267398630906;0.9945267398630906;0.9605974031246555
3.0;0.9999963985247861;0.9999963985247861;0.9999849543602912
2.25;0.9689491655109074;0.9689491655109074;0.9710055285858786
3.0;0.9982510241762569;0.9982510241762569;0.9998959170165058
4.0;0.9953269324148428;0.9953269324148428;0.9371877008035981
3.4;0.9977278758220554;0.9977278758220547;0.9958407184142974
2.9;0.9676037283035134;0.9676007144304609;0.9704664781663946
3.25;0.9989981975417813;0.9989981975417813;0.9977999375058743
2.5;0.9985439849216409;0.9985439849216409;0.9994834697771203
3.7;0.9257523817257715;0.9257523817257715;0.9680694712060469
3.25;0.9984157995161788;0.9984157995161788;0.9974959160188883
0.5;0.9850820659740559;0.9850820659740559;0.9866037130736262
2.75;0.9919241478116853;0.9919241478116853;0.9920293912254016
4.0;0.9965016381796373;0.9965016381796373;0.9977680309586756
1.75;0.9911830774577708;0.9911830774577708;0.9921896534703368
4.0;0.9941265232464205;0.9941265232464205;0.9941299773392385
3.45;0.9969869856436834;0.9969869856436827;0.9567974024696058
3.4;0.9987579453367184;0.9987579453367184;0.9987969083396042
3.0;0.9791160298765373;0.9791160298765373;0.9791436954308068
4.25;0.9980875133646424;0.9980875133646424;0.9980453608494804
3.0;0.9938290687816624;0.9938290687816624;0.9943420806560065
3.0;0.8554178616478995;0.8554178616478995;0.8566512064416402
3.5;0.9986529139944006;0.9986529139944006;0.9946951218467065
3.25;0.9998716260769982;0.9998716260769982;0.9999126980129747
3.45;0.9832325698289331;0.9832325698289331;0.9888845066737199
4.6;0.9540148480196045;0.9540148480196045;0.9801403374904132
4.25;0.994285687689345;0.994285687689345;0.9905255196108537
1.5;0.9915735402917201;0.9915735402917201;0.9953000468477589
2.5;0.9980580028605456;0.9980580028605456;0.9580065846820367
4.75;0.989107073429722;0.989107073429722;0.9888137156161667
4.4;0.9654486150267596;0.9654486150267596;0.9655172769394624
0.0;0.983126025082677;0.983126025082677;0.9852893774205885
3.25;0.9990820101567931;0.9990820101567931;0.9967154803976055
0.5;0.9772044521210302;0.9772044521210302;0.9772383988032072
3.4;0.9966414606093438;0.9966414606093438;0.9991677932854847
3.25;0.9999999138948208;0.9999999138948208;0.9999999188913876
3.25;0.9576614072870653;0.9576614072870653;0.9797413509907682
3.0;0.9599341984103871;0.9599341984103871;0.9802778105334503
3.25;0.9972722256839985;0.9972722256839985;0.9962233670346423
1.5;0.9946090793456563;0.9946090793456563;0.9922744591387086
3.2;0.9981807934142511;0.9981807934142511;0.9998261800311337
0.0;0.978006376666237;0.9780063766662371;0.9749045390499917
3.0;0.9945108778655931;0.9945108778655931;0.9914553329687775
3.4;0.998271678842168;0.998271678842168;0.9947461737011449
3.25;0.9951721178839007;0.9951721178839007;0.9919428988924849
3.5;0.9999473865471147;0.9999607951877578;0.999960864498405
1.5;0.9729730272453905;0.9729730272453905;0.9792346867962786
3.0;0.9801082033338031;0.9801082033338031;0.9727570892439211
4.9;0.9998652251855505;0.9998652251855505;0.9436764674722138
3.45;0.9893512209192108;0.9893512209192108;0.9897810168604633
4.25;0.9591727785843961;0.9591727785843961;0.9390730616135171
4.5;0.9880412337122849;0.9880412337122849;0.9935040949226512
3.0;0.9791972604698995;0.9791972604698995;0.979189959388137
3.5;0.981534494283409;0.981534494283409;0.9910070207565537
2.25;0.9778443476674727;0.9778443476674727;0.9787643415741587
4.25;0.9604263739069824;0.9102827789936448;0.9364782476003128
3.4;0.9898594853004491;0.9898594853004491;0.9989997609084189
3.75;0.9994766510630121;0.9994766510630121;0.9994852887954953
4.25;1.0000000000000004;1.0000000000000004;1.0000000000000002
3.25;0.9998649294069163;0.9998649294069163;0.9999524419946165
3.25;0.9961126851915093;0.9961126851915093;0.9903157537389365
3.65;0.9921314739520543;0.9921314739520543;0.9983989177199741
2.75;0.9899220956551121;0.9899220956551121;0.976636862407188
1.5;0.9580262581973579;0.9580262581973579;0.9825253085178632
3.0;0.9905050582756614;0.9905050582756614;0.9919980735772324
4.25;0.9837864022136464;0.9779118908992612;0.979261874624425
3.5;0.9801996148325408;0.9802364421648067;0.966411213614125
3.0;0.9958424909218964;0.9958424909218964;0.9966696832337376
2.0;0.9963416908093348;0.9963416908093348;0.9969661728091465
2.5;0.9878209944131408;0.9879389963681307;0.9879683034738638
0.0;0.9691293944991827;0.9691293944991827;0.9803350714479581
0.0;0.9977437889348268;0.9977437889348268;0.9946870554221823
4.0;0.9999972206518943;0.9999972206518943;0.9999972207892348
3.35;0.9943705010475834;0.9943705010475834;0.9943920494952075
4.25;0.99569775485729;0.99569775485729;0.9938289683540658
4.25;0.9078580836928375;0.8953567251374287;0.8974070476684041
3.45;0.9988539721192758;0.9988539721192758;0.9991180600552936
4.25;0.964881495686931;0.964881495686931;0.9773880865596268
3.0;0.9969366699936247;0.9969366699936247;0.9930893473959007
