Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;bio_embedding_intrinsic__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Average;bio_embedding_intrinsic__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Average
3.0;0.9862144957863744;0.9862144957863744;0.9874021703218048;0.9775167598384724;0.9775167598384724;0.9787932739491875
4.5;0.9702369626980443;0.9702369626980443;0.9702369626980443;0.9201789016376123;0.9201789016376123;0.9201789016376123
2.5;0.9665314741531321;0.9665314741531321;0.9665314741531321;0.9427387931936495;0.9427387931936495;0.9427387931936495
3.5;0.962582548614737;0.962582548614737;0.9507034965728759;0.9157887293211538;0.9157887293211538;0.8885057381017246
3.0;0.984077551404617;0.984077551404617;0.984077551404617;0.9741479158223407;0.9741479158223407;0.9741479158223407
2.5;0.9830704428868823;0.9830704428868823;0.9830704428868823;0.9642642891909433;0.9642642891909433;0.9642642891909433
4.0;0.9796002767504182;0.9796002767504182;0.9819961672950784;0.9595427625104549;0.9595427625104549;0.9637440197636628
3.5;0.9907027634163896;0.9907027634163896;0.9861229702748191;0.9806948136328834;0.9806948136328834;0.973802401181325
3.5;0.9689538319862326;0.9689538319862326;0.9725197331584626;0.9277141930489414;0.9277141930489414;0.9352475202848214
3.0;0.9893323300552596;0.9893323300552596;0.9903829161273124;0.9794057662036859;0.9794057662036859;0.9813017353109218
2.5;0.9923028481206727;0.9923028481206727;0.9923028481206727;0.9875841920250712;0.9875841920250712;0.9875841920250712
4.0;0.9922931482513733;0.9922931482513733;0.9922931482513733;0.9772440243997963;0.9772440243997963;0.9772440243997963
3.5;0.9704624301578987;0.9653659960232159;0.9783864890719369;0.9508835001009867;0.9432700003049408;0.9607702263255204
2.5;0.9098287180298537;0.9098287180298537;0.9098287180298537;0.8617712422321084;0.8617712422321084;0.8617712422321084
2.5;0.9861326715976442;0.9861326715976442;0.9861326715976442;0.9741317014515914;0.9741317014515914;0.9741317014515914
5.0;0.9940586203136419;0.9940586203136419;0.9940586203136419;0.9853682278446065;0.9853682278446065;0.9853682278446065
4.25;0.9893378993592423;0.9858156232945352;0.9858156232945352;0.9826519341247341;0.9748275508466865;0.9748275508466865
2.5;0.9710860197184982;0.9710860197184982;0.9710860197184982;0.9494497192108949;0.9494497192108949;0.9494497192108949
2.95;0.9929627551944705;0.9929627551944705;0.9929627551944705;0.9857756764496206;0.9857756764496206;0.9857756764496206
3.0;0.9932128325048082;0.9932128325048082;0.9934249171376459;0.9879107194175459;0.9879107194175459;0.9881322814547213
3.45;0.9944250930651585;0.9944250930651585;0.9944250930651585;0.9840426305074575;0.9840426305074575;0.9840426305074575
2.5;0.9868377034720385;0.9868377034720385;0.9868377034720385;0.973532154008532;0.973532154008532;0.973532154008532
0.5;0.9514271843099685;0.9514271843099685;0.9514271843099685;0.9330214587907244;0.9330214587907244;0.9330214587907244
4.5;0.9600818773182738;0.9600818773182738;0.9600818773182738;0.9176950305171735;0.9176950305171735;0.9176950305171735
2.0;0.900831302486879;0.900831302486879;0.8892877141822575;0.8394412223802475;0.8394412223802475;0.8352113486464553
2.0;0.9552908868307807;0.9552908868307807;0.9552908868307807;0.916029755572303;0.916029755572303;0.916029755572303
3.5;0.9983537345808327;0.9969902926765154;0.997276777078075;0.9972045847249245;0.9939693980355279;0.9945215467073507
3.5;0.9913456395206861;0.9913456395206861;0.9913456395206861;0.9797142840259445;0.9797142840259445;0.9797142840259445
4.0;0.9912299584189428;0.9912299584189428;0.9912299584189428;0.9843480466508739;0.9843480466508739;0.9843480466508739
3.5;0.9941568987201189;0.994512748306346;0.9948740877941583;0.9891094173794069;0.9900417791379542;0.9906983882149013
4.0;0.9942312392146191;0.9950870650647367;0.9918643995849629;0.9889261638369039;0.99027971655068;0.986065279344729
2.5;0.9742989249537539;0.9742989249537539;0.9742989249537539;0.942215425646463;0.942215425646463;0.942215425646463
3.0;0.9835929786507762;0.9828084111823151;0.9823213945316864;0.9662730118925813;0.9649591885224493;0.9642299253734773
3.0;0.9653292533595544;0.9653292533595544;0.9653292533595544;0.9395439044966014;0.9395439044966014;0.9395439044966014
3.0;0.9601527367701878;0.9601527367701878;0.9601527367701878;0.9281101666720682;0.9281101666720682;0.9281101666720682
1.0;0.9069575858481068;0.9069575858481068;0.9069575858481068;0.8836091657279395;0.8836091657279395;0.8836091657279395
2.0;0.9745409430857129;0.9779680081301615;0.9729666817865885;0.9344726070571321;0.9453346744889273;0.9476482165254541
2.0;0.9611577159638385;0.9611577159638385;0.9611577159638385;0.8998967115996236;0.8998967115996236;0.8998967115996236
4.5;0.9952277571005866;0.9952277571005866;0.9949834478075751;0.9887566534489433;0.9887566534489433;0.9894812237878531
4.0;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.9957717389742359;0.9957717389742359;0.9957717389742359;0.9916325676653139;0.9916325676653139;0.9916325676653139
3.0;0.9917049375506437;0.9917049375506437;0.9917049375506437;0.9845845758401978;0.9845845758401978;0.9845845758401978
4.15;0.9917327812242169;0.9917327812242169;0.9917327812242169;0.9820247905908616;0.9820247905908616;0.9820247905908616
2.5;0.9626214830743954;0.9626214830743954;0.9585419692677396;0.9307054463255915;0.9307054463255915;0.9263754417200687
3.5;0.9856299134605738;0.9856299134605738;0.9856299134605738;0.9563123180909636;0.9563123180909636;0.9563123180909636
4.0;0.9673126583959635;0.9673126583959635;0.9673126583959635;0.923393311293626;0.923393311293626;0.923393311293626
5.0;0.9629079923520096;0.9629079923520096;0.9827684096512764;0.950276479530216;0.950276479530216;0.9781833178866459
4.8;0.9981874470736632;0.9981874470736632;0.9971658620891257;0.9964615959457869;0.9964615959457869;0.9945347291664981
0.0;0.8463174951095271;0.8463174951095271;0.8560218079615529;0.7619300745836;0.7619300745836;0.7673250933359916
4.6;0.9880497504741996;0.9880497504741996;0.9880497504741996;0.9809209753680822;0.9809209753680822;0.9809209753680822
3.0;0.9593903980660236;0.9593903980660236;0.9697120963753253;0.9247938680509062;0.9247938680509062;0.9495669144454594
2.7;0.9677990145856536;0.9677990145856536;0.9682072534698785;0.9452674809548042;0.9452674809548042;0.9429860594380493
3.6;0.9942280999457093;0.9942280999457093;0.9942280999457093;0.9888526381567441;0.9888526381567441;0.9888526381567441
3.75;0.9890943087585582;0.9890943087585582;0.9890943087585582;0.985234911599532;0.985234911599532;0.985234911599532
3.65;0.9845548216049524;0.9845548216049524;0.9845548216049524;0.957653804911492;0.957653804911492;0.957653804911492
0.0;0.9476941306706611;0.9476941306706611;0.9476941306706611;0.900044660321125;0.900044660321125;0.900044660321125
3.0;0.9735265968504885;0.9735265968504885;0.9735265968504885;0.9508227222430874;0.9508227222430874;0.9508227222430874
4.75;0.98113857135279;0.98113857135279;0.98113857135279;0.9704629243159977;0.9704629243159977;0.9704629243159977
3.6;0.9977444052296717;0.9977444052296717;0.9979503894188185;0.9968297420577348;0.9968297420577348;0.9970680666966202
3.5;0.9920440795801477;0.9920440795801477;0.989622006365475;0.9845608455417817;0.9845608455417817;0.9815216175664736
2.75;0.9763393159969078;0.9762111180395107;0.9771102604532615;0.965045697882997;0.9648812309245399;0.9663121159570829
5.0;0.9848643898436267;0.9848643898436267;0.9848643898436267;0.9699252558701371;0.9699252558701371;0.9699252558701371
4.0;0.9679556926919385;0.9679556926919385;0.9679556926919385;0.946762120368332;0.946762120368332;0.946762120368332
3.0;0.8764677629801962;0.8764677629801962;0.958725919799557;0.8113077639725323;0.8113077639725323;0.9192929538401637
3.5;0.9818114670606229;0.9818114670606229;0.9818114670606229;0.9586288943107009;0.9586288943107009;0.9586288943107009
3.35;0.9871120021104223;0.9871120021104223;0.9871120021104223;0.9724167805333821;0.9724167805333821;0.9724167805333821
3.2;0.9775480946401046;0.9775480946401046;0.9775480946401046;0.9534964164539126;0.9534964164539126;0.9534964164539126
3.6;0.9767636328599223;0.9767636328599223;0.9767636328599223;0.9531522987473493;0.9531522987473493;0.9531522987473493
3.75;0.9839796646381788;0.9839796646381788;0.9774225092384412;0.9780269340661195;0.9780269340661195;0.98008259636515
4.0;0.997026751157136;0.997026751157136;0.997026751157136;0.9949081952128428;0.9949081952128428;0.9949081952128428
3.75;0.9934021699424253;0.9934021699424253;0.9934021699424253;0.9835587257749567;0.9835587257749567;0.9835587257749567
3.5;0.9948109178535152;0.9948109178535152;0.9948109178535152;0.9859977558312765;0.9859977558312765;0.9859977558312765
3.5;0.9908323481377533;0.9908323481377533;0.9908323481377533;0.9786199650974852;0.9786199650974852;0.9786199650974852
4.25;0.993561266853867;0.993561266853867;0.9939108190893456;0.9920973243913439;0.9920973243913439;0.9925148790285286
0.0;0.9076479193036763;0.9076479193036763;0.9076479193036763;0.8623219650106806;0.8623219650106806;0.8623219650106806
3.5;0.9822961143234339;0.9822961143234339;0.9822961143234339;0.9752099008367897;0.9752099008367897;0.9752099008367897
2.75;0.969852169953723;0.969852169953723;0.969852169953723;0.9385946716537187;0.9385946716537187;0.9385946716537187
5.0;0.9919802309209407;0.9919802309209407;0.9939955846252915;0.9761005723507061;0.9761005723507061;0.9821253595712546
3.75;0.9919190759105779;0.9919190759105779;0.9919190759105779;0.986900487630478;0.986900487630478;0.986900487630478
3.45;0.989827055201898;0.989827055201898;0.989827055201898;0.9800856870717817;0.9800856870717817;0.9800856870717817
3.0;0.9920955423606272;0.9920955423606272;0.9920955423606272;0.9911311933469572;0.9911311933469572;0.9911311933469572
2.25;0.9551935498139043;0.9551935498139043;0.9551935498139043;0.9169951727307567;0.9169951727307567;0.9169951727307567
3.25;0.9653229930425491;0.9653229930425491;0.9653229930425491;0.9386341785371288;0.9386341785371288;0.9386341785371288
4.2;0.9744485871067041;0.9744485871067041;0.9744485871067041;0.9549761520718216;0.9549761520718216;0.9549761520718216
4.25;0.992997038066268;0.992997038066268;0.9936753062361967;0.9890429946344645;0.9890429946344645;0.9899942092927096
4.4;0.9949675699802879;0.9952845098655163;0.9940569391159365;0.9922794938312377;0.9926873715351212;0.9917116614229246
2.5;0.9542887224671145;0.9542887224671145;0.9586622958112351;0.9392907413576708;0.9392907413576708;0.9372633879158562
1.75;0.9244997517494586;0.9244997517494586;0.9244997517494586;0.8875709021813766;0.8875709021813766;0.8875709021813766
3.5;0.9851377935427293;0.9851377935427293;0.9851377935427293;0.9725813095001377;0.9725813095001377;0.9725813095001377
3.5;0.9947747244463909;0.9947747244463909;0.9947747244463909;0.9841809252467673;0.9841809252467673;0.9841809252467673
5.0;0.9961375510076899;0.9961375510076899;0.9961375510076899;0.988535097292072;0.988535097292072;0.988535097292072
3.95;0.9896227716502022;0.9899948596402399;0.9931689631647282;0.9800308913505108;0.9807841078903371;0.9872393077956421
3.5;0.9846774427905687;0.9838207094812235;0.9838207094812235;0.9649964057708847;0.964992754998415;0.964992754998415
3.25;0.9401835616523113;0.9401835616523113;0.9517441770759691;0.8809479896265179;0.8809479896265179;0.9069627567334867
4.5;0.9819224115655123;0.9819224115655123;0.9791349618576815;0.9546731137278278;0.9546731137278278;0.954664401153686
0.0;0.9203253650258674;0.9203253650258674;0.9203097851751151;0.9119619748156746;0.9119619748156746;0.9127223986141688
3.1;0.9852418661365215;0.9852418661365215;0.9852418661365215;0.9682027382420854;0.9682027382420854;0.9682027382420854
3.5;0.990910566458468;0.990910566458468;0.990910566458468;0.9813074948181394;0.9813074948181394;0.9813074948181394
4.25;0.9975694406275121;0.9975694406275121;0.997024155496292;0.995836375476237;0.995836375476237;0.9945197958167804
2.75;0.9616858016352277;0.9555266086331269;0.9555266086331269;0.9243369133781935;0.9161460788094579;0.9161460788094579
3.5;0.9684265894262988;0.9684265894262988;0.9684265894262988;0.9381024012824617;0.9381024012824617;0.9381024012824617
4.5;0.9969225126134559;0.9119787394440892;0.9963512266103034;0.9933872707803698;0.845122454781979;0.9916236211953958
3.5;0.9918753811757467;0.9918753811757467;0.9918753811757467;0.9869883779341928;0.9869883779341928;0.9869883779341928
2.9;0.9740460712143506;0.9739191008952202;0.9758887342771525;0.9575418948935752;0.9571518437664768;0.9602832667816356
3.0;0.9691029385603166;0.9691029385603166;0.9691029385603166;0.9566584022957758;0.9566584022957758;0.9566584022957758
3.0;0.9877031647170124;0.9877031647170124;0.9877031647170124;0.9790893593541267;0.9790893593541267;0.9790893593541267
3.0;0.957212309967336;0.9581298063267627;0.9573319442086979;0.9303636580888226;0.9325248731391348;0.9375677295615477
4.0;0.9718281330846349;0.9718281330846349;0.9718281330846349;0.9225926114667454;0.9225926114667454;0.9225926114667454
0.0;0.8920026771347948;0.8978577901507503;0.8978577901507503;0.8206893823563388;0.8317151758256086;0.8317151758256086
3.75;0.9849214182712261;0.9877340669009386;0.9888678049502939;0.9795927860236723;0.9833503850788404;0.9850822635818208
3.0;0.9974754926683935;0.9974754926683935;0.9974754926683935;0.9940385283113041;0.9940385283113041;0.9940385283113041
2.5;0.9558522259815622;0.9558522259815622;0.9523875226941132;0.946342267647597;0.946342267647597;0.9360881937450649
3.5;0.9934167440614843;0.9934167440614843;0.9934167440614843;0.986633130053005;0.986633130053005;0.986633130053005
4.0;0.9782080635460727;0.9782080635460727;0.9782080635460727;0.9582465544164737;0.9582465544164737;0.9582465544164737
4.5;0.9856616165777425;0.9856616165777425;0.9802617008128528;0.9555170494138604;0.9555170494138604;0.9472888019931224
3.5;0.9924943892266591;0.9924943892266591;0.9852709472819211;0.9804029645777982;0.9804029645777982;0.9702618934607998
2.5;0.9602879422856;0.9602879422856;0.9602879422856;0.9411012551913523;0.9411012551913523;0.9411012551913523
3.75;0.9961677160834276;0.9961677160834276;0.99543999850443;0.9923664340255315;0.9923664340255315;0.9915439107882972
3.5;0.980693440463779;0.980693440463779;0.980693440463779;0.9584275825377621;0.9584275825377621;0.9584275825377621
3.0;0.9863270460422973;0.9863270460422973;0.9863270460422973;0.9747181065686258;0.9747181065686258;0.9747181065686258
3.9;0.9693223267439178;0.9693223267439178;0.9693223267439178;0.9371719659402581;0.9371719659402581;0.9371719659402581
3.25;0.9794130037702505;0.9794130037702505;0.9794130037702505;0.9660331607207742;0.9660331607207742;0.9660331607207742
3.75;0.9981286204085238;0.9981286204085238;0.9982779887161082;0.9970033010491438;0.9970033010491438;0.9971790847425375
3.4;0.9692272956731826;0.9692272956731826;0.9692272956731826;0.9472493280839304;0.9472493280839304;0.9472493280839304
4.75;0.9959587132698449;0.9959587132698449;0.9959587132698449;0.9911144965647743;0.9911144965647743;0.9911144965647743
3.5;0.989641826790262;0.989641826790262;0.989641826790262;0.9780779412604549;0.9780779412604549;0.9780779412604549
3.75;0.968500211386828;0.968500211386828;0.968500211386828;0.9275110010764765;0.9275110010764765;0.9275110010764765
3.25;0.9890087565334585;0.9890087565334585;0.9890087565334585;0.9738416671760077;0.9738416671760077;0.9738416671760077
0.5;0.9296907412557871;0.9296907412557871;0.9339535159136607;0.85003577567367;0.85003577567367;0.8586135449225842
0.5;0.8670253017230739;0.8670253017230739;0.8670253017230739;0.8535428340139046;0.8535428340139046;0.8535428340139046
3.75;0.9902517224356093;0.9902517224356093;0.9902517224356093;0.9704951197177257;0.9704951197177257;0.9704951197177257
3.25;0.9862116460222015;0.9862116460222015;0.9862116460222015;0.9770715482978352;0.9770715482978352;0.9770715482978352
2.5;0.940052154918545;0.954801838311832;0.9530064591384905;0.8816513163641719;0.9018921206262772;0.911019277235359
4.95;0.9955918751744846;0.9955918751744846;0.997370549537352;0.9903560650769181;0.9903560650769181;0.9928839119698889
0.0;0.9331719976234347;0.9331719976234347;0.9331719976234347;0.8932466653243413;0.8932466653243413;0.8932466653243413
3.4;0.9928520700507945;0.9928520700507945;0.9928520700507945;0.9875373656249804;0.9875373656249804;0.9875373656249804
3.0;0.9885046851874942;0.9885046851874942;0.9885046851874942;0.976084690664325;0.976084690664325;0.976084690664325
3.5;0.9798040423989218;0.9798040423989218;0.9798040423989218;0.9577004092664311;0.9577004092664311;0.9577004092664311
4.25;0.9905464423945618;0.9905464423945618;0.9667446367120809;0.9810613160380353;0.9810613160380353;0.9439655460231405
3.0;0.9980693772657229;0.9980693772657229;0.9983423108668588;0.9943075023295039;0.9943075023295039;0.9951798944449955
3.9;0.993138708352967;0.993138708352967;0.9924118155550408;0.9860896325839776;0.9860896325839776;0.9844465910517863
3.25;0.9497752949558209;0.9604733977714888;0.9650805275350821;0.9239036302368585;0.9382725768544484;0.9308519981951346
3.0;0.9620098582185055;0.9620098582185055;0.9620098582185055;0.9350169147825593;0.9350169147825593;0.9350169147825593
3.5;0.9844167749633262;0.9844167749633262;0.9844167749633262;0.9683369291666861;0.9683369291666861;0.9683369291666861
3.25;0.9852440674170695;0.9852440674170695;0.9852440674170695;0.9568247652402593;0.9568247652402593;0.9568247652402593
4.45;NaN;NaN;NaN;NaN;NaN;NaN
1.5;0.9668618899889075;0.9668618899889075;0.9650144722553181;0.9231141254403178;0.9231141254403178;0.9218723945061361
3.0;0.9767788002658924;0.9767788002658924;0.9757371242261463;0.9583387453437778;0.9583387453437778;0.9570827070948659
3.25;0.9891199252072;0.9891199252072;0.9891199252072;0.9836878645940345;0.9836878645940345;0.9836878645940345
3.9;0.9929881472197197;0.9929881472197197;0.9929881472197197;0.9865721353593012;0.9865721353593012;0.9865721353593012
2.9;0.9772810751616513;0.9772810751616513;0.9742062878521487;0.9695922363261454;0.9695922363261454;0.9671858119776308
2.0;0.8999208505407581;0.8999208505407581;0.8978610178847943;0.8245140201354106;0.8245140201354106;0.8129958679799575
3.75;0.9900021102461328;0.9900021102461328;0.9900021102461328;0.9819100558800621;0.9819100558800621;0.9819100558800621
3.0;0.9919067067845883;0.9919067067845883;0.9919067067845883;0.9823751137155264;0.9823751137155264;0.9823751137155264
3.0;0.978826874470045;0.9786933523987403;0.9801038389954267;0.9683247608125467;0.9680812515239314;0.970597328722843
1.5;0.9048931817887947;0.9048931817887947;0.9048931817887947;0.8809816869445607;0.8809816869445607;0.8809816869445607
2.4;0.9462602854711883;0.9462602854711883;0.9585406670667761;0.9239053053766008;0.9239053053766008;0.924367780094119
3.0;0.989525185536243;0.9892410118611789;0.9897902042403022;0.9784153482277174;0.9777749906817106;0.9788514928037825
0.0;0.819331395383058;0.819331395383058;0.819331395383058;0.7259991197781587;0.7259991197781587;0.7259991197781587
3.5;0.9600715068497436;0.9600715068497436;0.9777529597869296;0.9418222415294978;0.9418222415294978;0.959353633671838
3.5;0.9962576345079024;0.9962576345079024;0.9962576345079024;0.9920001069302062;0.9920001069302062;0.9920001069302062
3.75;0.9838011458567064;0.9838011458567064;0.9838011458567064;0.9597418287489938;0.9597418287489938;0.9597418287489938
4.9;0.9989874167537984;0.9990566980791167;0.9991251067454288;0.9974765310712164;0.9976557814489867;0.9978631960096471
1.25;0.967345421175374;0.967345421175374;0.967345421175374;0.9254540643207636;0.9254540643207636;0.9254540643207636
3.0;0.9894108691115491;0.9894108691115491;0.9894108691115491;0.9822311923412493;0.9822311923412493;0.9822311923412493
3.75;0.9740837118612036;0.9740837118612036;0.9740837118612036;0.9438553803748446;0.9438553803748446;0.9438553803748446
2.0;0.8289179878448433;0.8377976598759018;0.8552872337335811;0.8120770139703322;0.8191858414061218;0.8272416888073136
3.0;0.9804686809999539;0.9804686809999539;0.9804686809999539;0.9640666021666774;0.9640666021666774;0.9640666021666774
3.0;0.9525786448813421;0.9579890105322003;0.9579890105322003;0.8988040014489211;0.898421573585864;0.898421573585864
2.1;0.9259840888584498;0.9259840888584498;0.9259840888584498;0.9006560028317024;0.9006560028317024;0.9006560028317024
