Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Min
1.8;0.8865785782293445;0.8865785782293445;0.9253264293636457;0.9105128536260785;0.9105128536260785;0.9172106557257065
2.8;0.9320812424759735;0.9206982483780857;0.9170973983946298;0.9175582202983462;0.9166165318362995;0.9273092345601639
2.8;0.9287932285150661;0.9262590312946597;0.9226822995880702;0.9163814299178845;0.919268963569698;0.9289199235225014
1.8;0.9459257437714591;0.9395548094304688;0.9479446004481579;0.9403408882240983;0.93886719059836;0.9480113350494354
1.8;0.9187508018524333;0.9303992687032874;0.9404138669213498;0.917635434761127;0.9201023978965247;0.9328624550799237
2.6;0.9202217674138998;0.9202217674138998;0.9383314163979669;0.9260658338068646;0.9260658338068646;0.9374117480054238
1.4;0.8870925280688262;0.8870925280688262;0.9216001474692898;0.8689454271268489;0.8689454271268489;0.8689454271268489
3.0;0.9287037954850325;0.9287037954850325;0.9287037954850325;0.9207465383668423;0.9207465383668423;0.9207465383668423
0.6;0.9104611636708898;0.9117137449561161;0.920652110213485;0.9146403170579582;0.9125649701202682;0.9186399411597845
1.8;0.9087238905011757;0.9087238905011757;0.8991914184170654;0.920494227143962;0.920494227143962;0.9241297000831801
3.0;0.9291788370294026;0.9291788370294026;0.9265891589737127;0.9064275241354635;0.9064275241354635;0.9115759560551475
3.0;0.95283237780342;0.95283237780342;0.9500769899468443;0.9560104689760015;0.9560104689760015;0.9547273049697537
3.8;0.9800828477312925;0.9800828477312925;0.9783461464119195;0.9759108098588373;0.9759108098588373;0.9770360467563849
2.4;0.9518244123132096;0.9518244123132096;0.9509196777310647;0.9366541711240344;0.9366541711240344;0.9365080503741764
3.6;0.9353013870348879;0.9353013870348879;0.9443423704449778;0.9586727311718208;0.9586727311718208;0.9607759682837144
2.8;0.9431488691277052;0.9431488691277052;0.9715402282333956;0.9304443768997727;0.9304443768997727;0.9441490269339413
3.6;0.9462875047751912;0.9462875047751912;0.9462875047751912;0.9452056145729635;0.9452056145729635;0.9452056145729635
3.0;0.9355152167091558;0.9355152167091558;0.948590776704086;0.941026415834388;0.941026415834388;0.9479678669226669
0.0;0.8337842517030384;0.8337842517030384;0.8880780084294826;0.8907752708817215;0.8907752708817215;0.892951224315457
0.0;0.9134991109587903;0.9134991109587903;0.9126022707064155;0.9186038056131648;0.9186038056131648;0.9202951782572687
0.2;0.9021614859513056;0.9021614859513056;0.899080273886481;0.9061943873217435;0.9061943873217435;0.9170404555198272
0.0;0.882052089416335;0.882052089416335;0.8697513738934634;0.934889295157657;0.934889295157657;0.9272194689038359
0.2;0.883972624268068;0.883972624268068;0.884006613644531;0.9019731090123466;0.9019731090123466;0.9020889068398591
0.2;0.8909932188371694;0.8909932188371694;0.8965102645644608;0.914251578833468;0.914251578833468;0.9209428508194002
1.8;0.9473488366555248;0.9473488366555248;0.9475834740269433;0.9022778321555409;0.9022778321555409;0.9012579374495091
1.4;0.9031857624073425;0.9031857624073425;0.9056089223435276;0.9374605789924384;0.9374605789924384;0.9376999562029492
1.8;0.9225042526173332;0.9225042526173332;0.9241013338007759;0.9087267884871065;0.9087267884871065;0.907486784477807
2.0;0.9440062811828893;0.9440062811828893;0.9470587705351631;0.9294724956930587;0.9294724956930587;0.9254825513045949
0.0;0.9044496387396783;0.9044496387396783;0.9054386416868885;0.928107639124257;0.928107639124257;0.9291614839946174
0.8;0.9008728565971726;0.9008728565971726;0.9039447948126227;0.9395006991511365;0.9395006991511365;0.9460981724959724
2.2;0.9487590365490653;0.9487590365490653;0.9495153589079434;0.9353478645489179;0.9353478645489179;0.9355283202537563
1.4;0.9186307977672109;0.9186307977672109;0.908470265683768;0.8985597700464991;0.8985597700464991;0.8909955708698378
1.8;0.9438470658132451;0.9438470658132451;0.9451702928304431;0.9409530684796996;0.9409530684796996;0.9360956662950535
3.0;0.9292248378098344;0.9292248378098344;0.928306323882898;0.9340454553600688;0.9340454553600688;0.9473404735423249
1.2;0.935440765926061;0.935440765926061;0.9429987229946071;0.9249577385283932;0.9249577385283932;0.932275878982589
0.2;0.9110691987762624;0.9110691987762624;0.8855726453550141;0.9196925349407231;0.9196925349407231;0.9201613306205774
0.2;0.8655937463557127;0.8561401622046447;0.8583204793488484;0.9001748610234261;0.8892243242331438;0.9099362754170383
0.6;0.9040037182565152;0.9040037182565152;0.909246368816374;0.9052456433434326;0.9052456433434326;0.9094146719023505
0.2;0.8561093392847473;0.8561093392847473;0.8882415768107564;0.8707380567002122;0.8707380567002122;0.8934821956728538
0.2;0.8733245974431733;0.8733245974431733;0.8769842272826366;0.8842740248441154;0.8842740248441154;0.8945655305683248
0.0;0.8724756695862773;0.8724756695862773;0.8586714777533184;0.8982736078407181;0.8982736078407181;0.8977778762715415
0.2;0.8678591888377774;0.8678591888377774;0.8722497832531558;0.902909051528933;0.902909051528933;0.907039138144722
0.2;0.8509940614726715;0.8509940614726715;0.8636245908607835;0.8493120096351856;0.8493120096351856;0.8843279321303182
2.0;0.921414976865384;0.921414976865384;0.921414976865384;0.8946992993773775;0.8946992993773775;0.8946992993773775
2.8;0.9392726188051388;0.9392726188051388;0.939244827208522;0.9483515482784421;0.9483515482784421;0.9477968295559898
2.0;0.8772402193964399;0.8772402193964399;0.9293637226178415;0.8870613147048266;0.8870613147048266;0.9171867908204567
4.0;0.9646633516401725;0.9646633516401725;0.9861409107357335;0.9313120256553361;0.9313120256553361;0.9492244866036659
3.0;0.9320104212081859;0.9320104212081859;0.9299536067971893;0.913570579663756;0.913570579663756;0.9240530701440205
3.2;0.9323944024954489;0.9323944024954489;0.9323944024954489;0.9399390374887072;0.9399390374887072;0.9399390374887072
1.6;0.9140384347663756;0.9140384347663756;0.9035580552918798;0.9346566163188025;0.9346566163188025;0.9351915237459867
2.4;0.9384647524149905;0.936751052516158;0.9548593318885555;0.9161210641155632;0.9180958474837877;0.9177264029219911
3.2;0.9316501105119387;0.9316501105119387;0.9316501105119387;0.9246609400213867;0.9246609400213867;0.9246609400213867
1.8;0.896819382314935;0.896819382314935;0.9080899863618067;0.8299242678712782;0.8299242678712782;0.855708228337187
