Human;UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_AncSPLCaiStrategy1_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_JiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct
2.0;0.33984012384433115;0.12849851324064712;0.25650181747817363;0.39589787027148593;0.49481162726055383
2.0;0.4732036458524352;0.3077935056255462;0.4048829976262621;0.5091867119240493;0.5858631579842251
0.0;0.19173838358895418;0.1336306209562122;0.14498495678914955;0.35259270853916796;0.5235159148770492
1.3333333333333333;0.34529927616124906;0.0;0.16133691512552809;0.49733884895679775;0.6290457952689111
2.3333333333333335;0.13483997249264842;0.13483997249264842;0.13483997249264842;0.13483997249264842;0.13483997249264842
0.3333333333333333;0.4815935291588906;0.1556997888323046;0.3873536053801496;0.5219563136780979;0.6140962830350826
1.0;0.2453567526937039;0.22941573387056174;0.23080277886442424;0.3365851943378388;0.5582905262390825
3.0;0.5225840651979268;0.37267799624996495;0.4408326857763752;0.5901149811351072;0.678162679114593
2.0;0.44846169968003036;0.22222222222222227;0.34600516951048466;0.5424010760223137;0.6536439876392119
1.0;0.2899522192254724;0.2672612419124244;0.2696887292029864;0.36539977758586956;0.42961212503926655
1.3333333333333333;0.3645972302290643;0.06537204504606135;0.22946927329263134;0.49428630798849615;0.6526887352660401
1.6666666666666667;0.3701659134658801;0.05976143046671968;0.22364932199498097;0.48728827832364935;0.6155364997067698
0.6666666666666666;0.43857062178570794;0.15473569418284253;0.34444039398362514;0.49423701799402;0.563599651146657
1.3333333333333333;0.6233354788119345;0.3299831645537222;0.5488660162790053;0.6631366493404637;0.6908911453922838
2.0;0.46384584163402304;0.19034674690672027;0.37035167651267065;0.552385854617389;0.6169966352596744
2.0;0.39775206411478814;0.15512630699850574;0.28301049604927225;0.5025304592143823;0.6332232753624712
0.6666666666666666;0.09716787625042822;0.0;0.03290628154546705;0.20912441387089117;0.3527853734017629
3.0;0.3924581357214474;0.31948922553234865;0.33926879397431386;0.49670134076842765;0.5659620375323909
3.0;0.489320096457764;0.19611613513818402;0.38156480024854555;0.595718772278505;0.7175387047498087
1.3333333333333333;0.3604556701670362;0.12725695259515554;0.27318577839913644;0.4633622239721703;0.5419998061971523
2.0;0.5268505634925353;0.25286086871208685;0.45139934616080235;0.5993968345260865;0.6267300753165701
2.0;0.45914136564605207;0.14907119849998599;0.3511725948077983;0.5672760347583746;0.644042176736303
1.0;0.4240196176792295;0.09805806756909201;0.33445346812119475;0.47351820753524126;0.5061400226144103
1.6666666666666667;0.49658554508785807;0.21320071635561041;0.39270867756003874;0.5489354548831207;0.6170538661009267
2.0;0.3883304854692906;0.09090909090909091;0.3181452449460555;0.4346218439649434;0.4563680909374183
0.3333333333333333;0.2947716003755694;0.06362847629757777;0.17156857470212505;0.43742407713344256;0.5275490653775855
2.3333333333333335;0.5957713486529309;0.31022669373179246;0.514906260417589;0.6460192634160445;0.7067329868958178
2.0;0.0;0.0;0.0;0.0;0.0
1.3333333333333333;0.2814955079744438;0.21483446221182986;0.2370386900308161;0.3375839910971617;0.40848134581441087
2.6666666666666665;0.8204656430147329;0.8001322641986387;0.8087841552987552;0.8421950587172639;0.8422348876123157
1.0;0.48192348753482894;0.24999999999999994;0.38603573462631713;0.5460260089089444;0.6310848672083924
0.3333333333333333;0.2276856819310181;0.07669649888473704;0.12945492294359778;0.341702702820652;0.5134484755634146
1.3333333333333333;0.4991665733102856;0.30618621784789724;0.3987785065182816;0.6547741917570354;0.7158205558200449
1.3333333333333333;0.37112770935873407;0.14870447912898294;0.28165566965768285;0.45999053903028636;0.5046355237400374
2.3333333333333335;0.38793071287725245;0.08574929257125441;0.2618100670879046;0.4943285571835908;0.5900147032534626
3.0;0.768844846100608;0.3441236008058426;0.6631246011048118;0.8146685239837216;0.87313420577441
3.0;0.42440091543074004;0.1841149235796647;0.3231758124306429;0.4894191834546751;0.5481872776775932
3.0;0.38767060700542144;0.2820380374088831;0.3340758673479707;0.48628919057018694;0.57590481911168
1.3333333333333333;0.4619005729653626;0.3034330424545042;0.40618320132420227;0.5029764597136602;0.5016449722096197
3.0;0.25499533051345424;0.19446111706564934;0.2290005186875842;0.28787335171402406;0.4451319072597257
1.3333333333333333;0.3272056649443735;0.06933752452815364;0.23089751645433712;0.43587770135321413;0.48404429679892497
4.0;0.2545537794988686;0.08362420100070908;0.17357272814686397;0.3637422697064429;0.34078491833520935
2.6666666666666665;0.3742166330957795;0.3061862178478973;0.33029732453172556;0.42994948781610404;0.5259485072057605
0.3333333333333333;0.1947299767510308;0.0;0.07967004678278501;0.3107701531398677;0.44483855997419397
0.0;0.488880627042063;0.0;0.4137475232203491;0.5112790019430746;0.488880627042063
0.0;0.17242099979236786;0.06019292654288461;0.08689260490960853;0.3946060433625148;0.6021712819113718
0.0;0.22199990194912397;0.0;0.07081388501138772;0.3878857822552701;0.5403609488409806
0.6666666666666666;0.41071300106100916;0.18490006540840973;0.26053708257643177;0.6597369984025658;0.704253456043014
0.3333333333333333;0.29185130728874065;0.0601929265428846;0.20665098002760085;0.3444534277557534;0.40785074622729406
0.6666666666666666;0.13340956193007295;0.0;0.03261183849806783;0.32689063957826475;0.5104614173895639
0.3333333333333333;0.32027688103317525;0.07396002616336389;0.20584039479505492;0.47760912999873384;0.6025463896628321
0.3333333333333333;0.34548726590395357;0.0;0.19257931817165985;0.49651407915488815;0.564844029014794
0.0;0.5375341180330959;0.11180339887498948;0.43335343772154133;0.5821905527144708;0.6507308651844556
0.0;0.2630688594108458;0.0;0.15163840959091243;0.41223949829394463;0.56897953867568
0.0;0.25028209816130653;0.0;0.104807031147178;0.45758977453968475;0.5578766232240099
1.0;0.1395988680949995;0.0;0.05148636567273659;0.2197797559239919;0.4650994227907048
0.0;0.21555945510363345;0.0;0.10721438030753987;0.3307949777802782;0.4485719756604695
0.0;0.5335610783606695;0.0;0.3780069819926226;0.6080153021011802;0.7195820423058804
0.0;0.3830588475524932;0.0;0.2590288620177784;0.49031273378927537;0.6350852961085883
0.6666666666666666;0.04970519104180663;0.0;0.01096104140610428;0.11813771372198072;0.3529792214316492
0.0;0.37048023286816284;0.07216878364870323;0.22913796319233226;0.5070687777266022;0.6408650183628631
0.0;0.07396478781818837;0.0;0.02592317428769952;0.18499559886112274;0.48562191585353176
0.6666666666666666;0.29099306676420494;0.0;0.15779384855940748;0.4560140781858968;0.47729434965752343
0.0;0.2993860051348065;0.0;0.16145943589199652;0.38146937235672107;0.4303756305863653
0.0;0.06988056583025588;0.0;0.016793708531120565;0.19241398203186774;0.20335553589004413
0.6666666666666666;0.20483013566874878;0.0;0.10497060823364882;0.3383086669700407;0.47891897208045886
0.3333333333333333;0.40077531399701805;0.0;0.24843981329101755;0.49536614507252485;0.5388658218826632
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.261685237879957;0.036297700432031385;0.15223354803168387;0.42781588106164764;0.490320472139293
0.3333333333333333;0.386793876413141;0.0;0.24911221267507422;0.4590196060081043;0.5526330825097505
0.0;0.3273750390101073;0.0;0.14035431274832302;0.4861379754953246;0.6158012196644499
1.0;0.4373443451988206;0.08882311833686551;0.34420415742187915;0.47480221371218345;0.5292245106703615
0.0;0.36190826566579715;0.0;0.2172125895141574;0.469492279766377;0.5843919850411367
0.3333333333333333;0.04404925597462121;0.0;0.010407418161606759;0.12386885467729493;0.3412098928783482
0.6666666666666666;0.3003439478773607;0.0;0.2051103310597414;0.3845501775561707;0.5125304690368924
0.0;0.42264239501995915;0.06342817209123484;0.26003134242997433;0.5149883287692508;0.5627102124830065
0.0;0.22776750212109365;0.0;0.12109015766643542;0.3384657844903265;0.4522132949242471
0.3333333333333333;0.3645697662661641;0.0;0.21431266737021853;0.4712059983822302;0.520754771745239
0.0;0.32777992288806795;0.0;0.1695770829867457;0.4801862444371068;0.6219007107698222
1.0;0.39037974243544266;0.06900655593423542;0.24045069500659658;0.5803074794456154;0.648234528920257
0.0;0.1533913467270927;0.0;0.0684088178266525;0.2798418579069366;0.3405712316225248
0.0;0.2601840250033009;0.0;0.1190721437524859;0.3671710160535731;0.2601840250033009
0.3333333333333333;0.303843023106272;0.0;0.1607176433774232;0.4558451138178509;0.622173899896633
0.0;0.15799069833293744;0.0;0.041696933741206164;0.33472760233384985;0.5410301278553318
0.3333333333333333;0.2218212776020071;0.0;0.11115951707580293;0.39325648739594626;0.4354317961570867
0.0;0.159584069765007;0.0;0.0786642234060074;0.3955074963496919;0.5515837464336089
0.0;0.09685792868904529;0.0;0.020821743079416245;0.33605857870066413;0.4563267307339833
0.3333333333333333;0.43422445359886375;0.07106690545187015;0.30748501558860375;0.5299319358847465;0.6285031001145438
1.0;0.4591268776607849;0.0;0.2757066152508527;0.543830060820827;0.45912687766078486
0.0;0.5173181127538876;0.0;0.3213422874471661;0.644706414047038;0.7551632776756445
0.3333333333333333;0.30324081351430054;0.0;0.1748475865353069;0.3952258962562516;0.5129021159516779
0.6666666666666666;0.33215434729201376;0.0;0.21783002605496735;0.4149764149016041;0.49419887002642693
0.0;0.45066535278244596;0.07412493166611013;0.30438725820265744;0.565249749845453;0.6489775709718444
0.6666666666666666;0.1502991364154265;0.0;0.06973305431130802;0.32450066994563465;0.46103623707593994
1.0;0.2809580792669488;0.07216878364870323;0.19741043892470467;0.3441860093102812;0.3197402654563623
0.0;0.34083984485795094;0.0;0.19284355376713816;0.484451486076928;0.5505441400534078
0.0;0.1853158981321502;0.0;0.09842173521898995;0.25825348588518;0.1853158981321502
0.0;0.22755721644279978;0.0;0.1512323494400677;0.2568672871325195;0.22755721644279978
0.0;0.4252194226839605;0.0;0.26839951993606576;0.525377521084929;0.6166049986579105
0.6666666666666666;0.4342817400650137;0.0;0.21573603561650054;0.6277428226695783;0.7443473515141196
0.3333333333333333;0.3100977733929877;0.0;0.19868260355370937;0.4148416523362199;0.5000936782323931
1.0;0.39456727588908475;0.08006407690254358;0.2733703703927818;0.5410514898110711;0.6383357154528184
0.6666666666666666;0.11576982205305375;0.0;0.06546986903782696;0.2404279478729385;0.3287827879615388
0.3333333333333333;0.4162439870222613;0.0;0.23992462041078957;0.5115776182381813;0.5486202875441327
0.3333333333333333;0.18631335391090262;0.0;0.08031598736933959;0.3783148117907178;0.4704559336753574
0.0;0.267811179876698;0.0;0.1548139299918061;0.38020159859321223;0.5133239283419074
0.3333333333333333;0.25619436688372765;0.0;0.2004071732125854;0.2760054466718524;0.2561943668837277
0.0;0.3732354092107961;0.0;0.24252729214444374;0.5167885034548734;0.5287057991060417
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.42942418131930965;0.0;0.29199757205098975;0.5141246935654787;0.5833207975582848
0.3333333333333333;0.17439190785301975;0.0;0.04241941612860569;0.45546518146457154;0.6244160233988363
0.3333333333333333;0.23487856380442007;0.0;0.13221642963050848;0.3321402506362202;0.39094863026429194
0.6666666666666666;0.32904025036957435;0.05892556509887897;0.19794743994792707;0.4754901877349486;0.5903621922109181
0.3333333333333333;0.2796121963415996;0.0;0.18028209132555165;0.3759552643243209;0.36696864414223407
0.0;0.22019528261080606;0.0;0.09810415637495137;0.3213148723156955;0.4159305020956642
0.3333333333333333;0.32454449921340417;0.0;0.17782766264874716;0.43811036482223276;0.4989420324125787
0.0;0.20772370095215867;0.13483997249264842;0.15698582212429515;0.2928918663019603;0.5259425467909049
0.0;0.20310213380439038;0.0;0.08559047655013574;0.34141711568787875;0.41943976931675736
0.0;0.280718015332971;0.0;0.13318592788339323;0.48764119338082706;0.5746313174818106
0.0;0.23404312828086504;0.0;0.16721962238055338;0.26443959323925104;0.23404312828086504
0.3333333333333333;0.3907672539797419;0.0;0.2431712515561553;0.4650782274335338;0.3907672539797419
0.0;0.3197313992701829;0.06299407883487121;0.1600031878227584;0.5086599171169925;0.7038343740237152
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.16865330788214697;0.0;0.11262821941960628;0.19078741144396158;0.16865330788214697
0.3333333333333333;0.26444620206632014;0.0;0.12060078235921148;0.4226452152792052;0.5284477672189741
1.0;0.18675538770268993;0.0;0.1018786513666526;0.3551092655838014;0.45824403248133067
0.0;0.31617436870625737;0.07216878364870323;0.20800318437259407;0.4102728099785765;0.5225046474788986
0.0;0.05010330939257078;0.0;0.01060975456027763;0.14452659500822615;0.4420958276522115
0.3333333333333333;0.14456589109941512;0.0;0.053976193559981275;0.2842396370034892;0.4749011582884103
0.0;0.08900414597276608;0.0;0.02786283158834262;0.15820734155563765;0.3259255254454806
0.3333333333333333;0.06949690823652743;0.0;0.01824352234928439;0.2144852200214906;0.2787557969344921
0.3333333333333333;0.19965146641928905;0.0;0.09820462151473826;0.3109570126580041;0.3583636548721296
0.3333333333333333;0.20889904376386567;0.0;0.09737814895245599;0.41556447517359096;0.5053681113465236
0.6666666666666666;0.19986148398688833;0.0;0.09857990190105684;0.2832008869238503;0.39328592875583634
0.0;0.22844313623744292;0.0;0.1035477097845251;0.3865275824094966;0.542063250720376
0.0;0.24090467430253573;0.0;0.10594911120165412;0.3832410365666839;0.49841878056013106
0.0;0.22299070745797556;0.0;0.10902100872615231;0.38171745165545284;0.48602379569118204
0.0;0.37491098378301535;0.0;0.2390552017151768;0.4513045081058059;0.54503405272598
