Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min
2.5;0.9529384340345637;0.9480982712802786;0.9445218502529179;0.9391450707111717
3.0;0.9756438460444126;0.9717068438897464;0.9646743644775835;0.9528531296897418
0.0;0.8377731670896365;0.8335744159987146;0.8871641466352908;0.8839541352228552
4.25;0.969306004338006;0.9687084887655807;0.9875006476279357;0.9874980783817946
3.0;0.9167586358157905;0.9042209851853621;0.9498697692250248;0.9541223574719992
3.0;0.9615125182427466;0.9658259014759274;0.9754404555073704;0.9698888134048942
4.0;0.9545635484103188;0.9723131144364842;0.9462485216297901;0.961340356324183
0.0;0.8873178863273447;0.8747242296666705;0.9079999891691178;0.892924308366116
3.5;0.9480363012787244;0.926499277320059;0.957352994515819;0.9442134924316858
1.0;0.8689729034657855;0.923519747783754;0.9009320463705618;0.9088648429444748
0.0;0.8716467728597679;0.8640898372387412;0.899780134493736;0.9054819699020306
1.5;0.9503640425463196;0.9208627247037072;0.9493854513445934;0.9526801315445457
3.6;0.9528639716089644;0.9453041856703669;0.9649404103018842;0.9645723465704011
3.0;0.9816373589227664;0.9114223251837794;0.9616866772826866;0.9672200625904905
3.0;0.9708626498413787;0.9658559787803696;0.9758085096477274;0.97120729926334
5.0;0.9814302783882566;0.9766437650593456;0.9898307267139933;0.9910812602743215
3.5;0.9573645258209453;0.9537079474059224;0.9549479017817776;0.9453769544443618
0.0;0.8892981021107971;0.8892981021107969;0.8989015550071044;0.9133219326906852
4.0;0.9557944196710706;0.9996944963343298;0.9635256219838899;0.9439949284307606
4.5;0.9890545054998653;0.9789607472783375;0.9939072736663219;0.9876572418075471
3.0;0.9561937103978427;0.9205541063284632;0.9727606470834399;0.9687460955102712
3.5;0.9858292724222214;0.9834146612592932;0.9833877476045952;0.986122944993377
4.0;0.9795768850884846;0.9724997403965568;0.9891172863315244;0.9868015563913347
3.0;0.9787254624060738;0.9746077347444652;0.9878408536602648;0.9916529314731186
3.0;0.961372587737466;0.960533623346108;0.9697371603855507;0.9757603020461081
3.5;0.9681048704710864;0.9670353776592128;0.9848673876181586;0.9806281792798364
2.5;0.9291215863788983;0.9262385655956846;0.9404248560407318;0.9474570823950769
3.5;0.9868246499462202;0.9854343046348624;0.9873042690031609;0.9876767142863129
3.5;0.9290792567370217;0.9224293364077399;0.9276964136915657;0.9262640393458164
3.0;0.9635525899098688;0.961807780440383;0.97840132015824;0.9802061978395605
4.5;0.9679557549913754;0.9707885304463472;0.9543440196627135;0.9517755309016409
2.5;0.9395301750741925;0.9363515570988306;0.9460760112042869;0.9358142056396936
3.5;0.930841838498262;0.9263014204229245;0.9429193000579701;0.9479639905860315
3.0;0.9603982349687299;0.9592902072152109;0.9822395876102462;0.9835588466463476
2.5;0.9335753552509264;0.9190976915481662;0.9699258196467371;0.96691141849356
4.0;0.9727429581943126;0.8440239831213573;0.9659430942100883;0.9655573272821795
3.5;0.9832381075358867;0.977891339945031;0.9795263748127353;0.96607704898922
3.5;0.9515253901448082;0.9523349356413613;0.945283673316153;0.9471473916925508
3.0;0.9740252774736677;0.97385536533405;0.9823584540128416;0.9835733789669016
2.5;0.9548634814273977;0.9146304371249203;0.9900128345290414;0.9908971927280122
4.0;0.9707500239480479;0.9685581597682754;0.9827128497022526;0.9810568867409187
3.5;0.9005624797375965;0.9143819032626624;0.9384706493258205;0.9453795464872021
2.5;0.9178949817468354;0.8802846752533746;0.9361807972620194;0.9201981314178717
2.5;0.9563749325527335;0.9566516990583546;0.9643354311592313;0.9697071175527099
5.0;0.9892588433798277;0.9878576754763021;0.9902897335655677;0.9886702984746694
4.25;0.9742584664192397;0.9705293438958764;0.9771680579692312;0.977936462019441
2.5;0.9460725241983186;0.9454475081125495;0.9502650366943953;0.9605334536259091
2.95;0.9780827205050133;0.9694675869112087;0.9766337273532572;0.9837463836542776
3.0;0.976626908524223;0.9766243027900506;0.9895504229789062;0.9902800955206927
3.45;0.9851452196938429;0.9790662935094968;0.9860552112501504;0.9900071196714053
2.5;0.9490604317507689;0.9247083595958463;0.9723953940783763;0.9749864110127362
0.5;0.93491020826618;0.935035053514835;0.9409794053730186;0.939604902284924
4.5;0.9342662047280895;0.9307268063149915;0.9484453957712105;0.963148959382272
2.0;0.9113025270315699;0.9037242953329278;0.9206681914620657;0.9280674639266218
2.0;0.9296568726022685;0.9263971238179547;0.9343907033814445;0.9309711298118144
3.5;0.9910233417677363;0.9898614267355935;0.9943738123827749;0.9932550558087895
3.5;0.9677729380825255;0.9325121766982833;0.981223785783114;0.9790488400987797
4.0;0.9887210914045431;0.9887210914045421;0.9925567976428904;0.9937929578828304
3.5;0.9791690919761753;0.97882754901111;0.9875891470993435;0.9860032887624791
4.0;0.9834009879454269;0.9828522135155602;0.9951617153764042;0.9956756276741576
2.5;0.9068133014150451;0.8980023610826064;0.9528330375855253;0.9516926609302551
3.0;0.9694299482570827;0.9611402357828539;0.9743272872032157;0.9717873753472305
3.0;0.9424905813956843;0.9376803142898611;0.9637054178887291;0.9679402197552207
3.0;0.9054113567583804;0.8909811463948258;0.9180318837204479;0.9163200058275125
1.0;0.9081379768774055;0.9144110119059599;0.9279894512824848;0.9033399311584293
2.0;0.9606091081596853;0.9554486547560718;0.9582177124375076;0.9440438020238745
2.0;0.9025622785193669;0.8941958162872012;0.9152875545720395;0.9153677027298649
4.5;0.9953927023753634;0.9953927023753626;0.9907102032549857;0.9887070766422811
4.0;NaN;NaN;NaN;NaN
3.0;0.9771365165653727;0.9897050737521229;0.983666611965387;0.9713807811319181
3.0;0.9774651550638089;0.9774680062714987;0.9809617057033686;0.9831859121318061
4.15;0.9691215682183508;0.9790592528041656;0.9753395012313328;0.9722967469212657
2.5;0.9120133855739017;0.9425505645409699;0.9393522617007173;0.9369418972277819
3.5;0.9712393614476413;0.9696784583727412;0.9661926566697591;0.968781847553933
4.0;0.9341437527252043;0.9374632208845287;0.9475989968235233;0.9450235182504643
5.0;0.9849508175178349;0.7416306821845324;0.9815797279670023;0.9556039207106394
4.8;0.9987367323740792;0.9984511465780501;0.9983012035029732;0.9988570022299915
0.0;0.8453081131035631;0.8315402944174323;0.8867040801768367;0.8862732017442881
4.6;0.9721018176811584;0.9682975394765108;0.986031263883513;0.9824216977105737
3.0;0.9510275933921688;0.96183052509679;0.9512902457353973;0.9607201571407731
2.7;0.9402354992860615;0.9378797106706961;0.9555667975588963;0.9615683765180397
3.6;0.9675859697799151;0.9530083204351664;0.9897494452081679;0.9885371861073542
3.75;0.9857466152511271;0.9841045172387636;0.9834700653047528;0.9857847934336762
3.65;0.960621466022609;0.9634605204424792;0.9715089711812283;0.9679133164318577
0.0;0.9316391118366005;0.9092647050668351;0.9424972520998037;0.9323212340032645
3.0;0.9513342828674135;0.954088282083163;0.9439118050459281;0.9292619439814661
4.75;0.9939592593988381;0.9966150118965288;0.9918726954844339;0.9881047886274589
3.6;0.9819008283126239;0.9999999999999998;0.9954289932809439;0.9925408706314012
3.5;0.9894162487899826;0.987373961103011;0.9903509313964318;0.9898302522944737
2.75;0.9495303571616401;0.948687400200273;0.9734159704971647;0.9758417047756958
5.0;0.9941785391284109;0.9946797890680208;0.9869044281451778;0.978857522607562
4.0;0.9564821006221707;0.9549741061261604;0.951870438807975;0.9544943003547397
3.0;0.9590755674177045;0.8765654426558973;0.9085308205383779;0.953300806601328
3.5;0.9720975875767441;0.970453143413333;0.9761738341932263;0.9681149068603495
3.35;0.9610837543330165;0.9579165440890274;0.9690768086172776;0.9712328028182585
3.2;0.9683630461757263;0.9787021060642005;0.9627683690987802;0.9444904312692575
3.6;0.9643278859398241;0.9577339248772512;0.9734930674377505;0.9763142409559983
3.75;0.9298345598731207;0.9983500306237751;0.9835696998683009;0.9933159969347749
4.0;0.9855444628577945;0.9855444628577938;0.9847978814503652;0.9856713727617317
3.75;0.9696633602351373;0.9357763922724914;0.9839612786550905;0.9759507127800018
3.5;0.987293819090578;0.984023250663095;0.9786075392862665;0.9767916155761931
3.5;0.9802971866364648;0.9949422512367175;0.9799562908797399;0.9798862877073413
4.25;0.994632621874933;0.9945694811767647;0.9951704764035646;0.9955540738547908
0.0;0.8530214426947088;0.8186671101497413;0.8894702238836694;0.8844284371036792
3.5;0.9627713304927007;0.95933670069969;0.9767932927452202;0.9845617131442544
2.75;0.9359575101231985;0.933529179146032;0.9422361171835814;0.9445739659838052
5.0;0.9877260765549106;0.9385246506976248;0.9801993320908692;0.9790241020864128
3.75;0.9720651595253147;0.9671448256017976;0.9883835831214558;0.9889949808815811
3.45;0.973379587289971;0.9704037230794162;0.9791514548857696;0.9842853236301387
3.0;0.9733393638175186;0.9711200560571588;0.9902128654821072;0.9905394457429755
2.25;0.906206160859252;0.9229027274053003;0.9405014990582911;0.9186300518272611
3.25;0.9329154455250841;0.9280659735973023;0.9529023146018495;0.9487522542634257
4.2;0.9715353402598116;0.9815004094833932;0.9846760899720036;0.986329477051118
4.25;0.9783771457762118;0.9777115258080785;0.9816616087983302;0.983171687203604
4.4;0.9935112100746357;0.9983473094727362;0.9915872545644423;0.997588829877752
2.5;0.9308834044439623;0.9302358759899457;0.9557773652296031;0.9394455952640727
1.75;0.9280427769104236;0.9312526066768341;0.9419955168292743;0.9464205253227662
3.5;0.9737144468887432;0.962771130926216;0.9723855530319895;0.9778592206763564
3.5;0.9889233635339155;0.9877434627980137;0.9824490244074752;0.9830979515665211
5.0;0.9998877249079171;0.9946837518057855;0.9958150155510032;0.9944425341989629
3.95;0.9878396825095321;0.9841225852966695;0.9831336480514395;0.9849146545514194
3.5;0.9767113166391392;0.9733203687887799;0.9781568100601419;0.9765110889135654
3.25;0.9031827457464251;0.8996743102179225;0.9276159141888992;0.9251189130138603
4.5;0.9641003682523976;0.9533142853806904;0.9434433415357508;0.9370781209859049
0.0;0.8791837072973352;0.8583177379519218;0.8969019719147827;0.8805169111604291
3.1;0.9647208896713587;0.9600456513902195;0.9695340367800527;0.9724135510927869
3.5;0.984483675588543;0.9656100144639074;0.9746724448468165;0.9800949725095782
4.25;0.9911105847973044;0.9969203791333918;0.9905615560721945;0.984532842277639
2.75;0.9146345004746982;0.912817072876058;0.9207951991113176;0.916869927443606
3.5;0.954444559388218;0.9452298653607889;0.9658638065967864;0.9491128546901172
4.5;0.9889737365576411;0.9974408436546487;0.9925228570862503;0.9932285826816365
3.5;0.9844039659990567;0.9381682329075222;0.978715403643463;0.9777067440793281
2.9;0.9559170067174377;0.9555424152485497;0.9730453339749923;0.974141973775228
3.0;0.9677385657589691;0.9626234049903042;0.9608388634914754;0.9670218582715521
3.0;0.9737337817012325;0.9716066990165683;0.9757033464549033;0.978871605630674
3.0;0.9407407415143401;0.9384003402318355;0.9633804721556269;0.9470620626220237
4.0;0.9255227698282927;0.9328584700805714;0.9439518183066306;0.9313555707260084
0.0;0.8663531611743133;0.8663531611743129;0.8872892406881865;0.8951134763397561
3.75;0.9536628655606234;0.9004355415273265;0.9726581497249857;0.9640671398300552
3.0;0.9944438782653181;0.9936743771347993;0.9907243632016904;0.9914655089487759
2.5;0.9548249152252491;0.9801183244623183;0.9644416473671421;0.9828071315500755
3.5;0.9692487889561399;0.967980510384564;0.9866180428974552;0.9805168035900178
4.0;0.9261331518587953;0.9769387150500114;0.9716182179132472;0.9614868831794406
4.5;0.9755951869984731;0.9707561101497052;0.9650394769738184;0.9586795147635423
3.5;0.9806054713367824;0.9652016783842852;0.9858964544882071;0.9671394451769467
2.5;0.9102670242246197;0.9522532370396678;0.9543524564845327;0.9312054269116063
3.75;0.9653581872582244;0.9742740859193492;0.9846744464911509;0.9828155908558042
3.5;0.9671068512729278;0.9631069086032683;0.974966653580059;0.9726026754202638
3.0;0.9531737247764693;0.9585335814932335;0.9750116781178783;0.9750790074655614
3.9;0.9680381440362538;0.9672198229772992;0.9714464313121295;0.9617076270330961
3.25;0.9617553056646412;0.959138488006662;0.9682526527970685;0.9591193591169086
3.75;0.9913943756778623;0.9777209531001995;0.9986079713941072;0.998612835372817
3.4;0.921039248017415;0.9219410815503218;0.9420994238797938;0.9422919158574142
4.75;0.9908536818528494;0.9874080387237326;0.987623440398116;0.9889501684606585
3.5;0.9728767861510036;0.9696236170222031;0.9780916048384063;0.9771117161149702
3.75;0.8941003193150148;0.8892621339084108;0.9136436723918092;0.9235688755119318
3.25;0.931166578577628;0.9264086949523274;0.9551140902569331;0.9539389166051181
0.5;0.908262435358467;0.8941702525711429;0.8963698220667019;0.8912401728347267
0.5;0.9171761183748408;0.8866641493790989;0.9431961629983119;0.9404017228240914
3.75;0.9782777301339398;0.9865826148183249;0.9806072176116286;0.9671072830769329
3.25;0.9753368825551998;0.9822648275400636;0.9885094109217307;0.975549802229625
2.5;0.8957567388256789;0.8749247899883195;0.9325658268986697;0.9067787364804171
4.95;0.9922188404935259;1.0;0.9909623158211972;0.9852071280450181
0.0;0.8697992256475748;0.86436320133724;0.8948412801427095;0.8986756546750305
3.4;0.9890458111884581;0.9896755069480772;0.9918957865783393;0.984197746296739
3.0;0.9706160839906284;0.9497171822910574;0.9767468329802282;0.9790630848248708
3.5;0.9520607122611989;0.9440563793772542;0.960583258019772;0.9619585050811595
4.25;0.9850176890804279;0.9825555758043274;0.991559841426181;0.9920522619581731
3.0;0.9980853340468551;0.9980853340468557;0.9944881552508732;0.991948142071398
3.9;0.9836433867741543;0.9957174441356996;0.979354810524095;0.9806990299758623
3.25;0.9033159760479093;0.9033159760479093;0.9279867823979489;0.9279867823979489
3.0;0.9296736392885026;0.9286185495389768;0.9369479689768687;0.9366511346256482
3.5;0.9647931829913121;0.9600168336514543;0.9739217639542549;0.9793022355588819
3.25;0.9632719154331089;0.957371148439454;0.9741642634947664;0.9743077947830542
4.45;NaN;NaN;NaN;NaN
1.5;0.9332300083885885;0.9332300083885888;0.9455110107307908;0.9471167859878096
3.0;0.9420089861895578;0.9418853423232858;0.9567795840070628;0.9575437852264637
3.25;0.9481226603983507;0.9374493823730686;0.9805098475548463;0.9691179853779881
3.9;0.9839186939972563;0.9837076592758887;0.9827216913718587;0.9842134201441539
2.9;0.9434178405132937;0.9410746021233364;0.9711355632444136;0.9733197946627478
2.0;0.8943031048585057;0.9944102178314977;0.8901467462523184;0.9281490739371264
3.75;0.9698536520650199;0.9690467165101748;0.9748311774826;0.9756213441670138
3.0;0.9712453908259582;0.9622600154155504;0.9681959137724775;0.9592134256248606
3.0;0.9572827299139645;0.9567740313741564;0.9750239515917237;0.9748123928673187
1.5;0.8597490993014265;0.8583193289419473;0.9050698127484534;0.8829391187121368
2.4;0.9387510508807221;0.9702247960803225;0.9522838911721238;0.9610048180740051
3.0;0.9672659062888637;0.966904838765906;0.9833443666959168;0.9835489505711579
0.0;0.839981159966899;0.8363436926224941;0.8936268418675897;0.895922396453073
3.5;0.9438555675060529;0.9490786508192848;0.9651124237749066;0.9745017613664158
3.5;0.9939630568516901;0.9921577210205692;0.989817621071557;0.9915054954207588
3.75;0.9791145797472643;0.9771217564090672;0.965992954627547;0.9488652531917801
4.9;0.989287035605528;0.9892131131935769;0.9941731897462684;0.9946273284695819
1.25;0.926914306357899;0.9231676392594617;0.9109639012854801;0.9119262781710781
3.0;0.9735904044921045;0.9643716128355468;0.9799084658047205;0.9784878605889537
3.75;0.935075675969709;0.9296177248217178;0.9512556759324748;0.9406704250408753
2.0;0.8788723706789625;0.9232660818946085;0.921140612184561;0.9146790884033138
3.0;0.9471096807378395;0.9192931473414478;0.9691526112086574;0.9662295047942306
3.0;0.8847360600777433;0.9095158957051032;0.9254442996252072;0.935135053101447
2.1;0.9237530892364302;0.9121595528723251;0.9232600356477608;0.9176984693182633
3.0;0.9065839528839825;0.9071431858167571;0.9272296736782052;0.9299048600834637
1.5;0.8883370630431632;0.8835511088595327;0.8858570832083357;0.8777716403127985
4.75;0.9581580717198428;0.9431400336691322;0.9433898016477227;0.9349530448985643
3.6;0.9478266647294733;0.9485375832306799;0.9499415813334655;0.9444909671519324
3.0;0.9596074157607986;0.9601286901424056;0.9582907708855763;0.9517698141381661
3.25;0.9048434352297825;0.9054257175281207;0.9208940042541163;0.8966672774978428
3.0;0.9647449796754236;0.9527225054940165;0.9666219398522807;0.9627245799730771
1.5;0.9631453165600329;0.9730723475747876;0.974848834858687;0.9645579847579411
0.0;0.9206372327815476;0.9176940560782479;0.9387283902321866;0.9375479973114287
3.9;0.995414150541067;0.9638337008199461;0.9897366813136866;0.9926634039099302
4.45;0.9892694242791901;0.9996754112276866;0.9876824750621904;0.9441811894095692
0.0;0.8948612109434104;0.8630577076683575;0.9292839802946847;0.940545175332531
3.0;0.8920711392283083;0.8849190128184764;0.9383045145348246;0.9384944540925325
3.6;0.9448010091865582;0.9492034036683372;0.9553293374376209;0.9413317568685821
3.5;0.9378464992628992;0.7665692632340211;0.9482503628643696;0.9383644589026534
3.45;0.9862129654953476;0.9861647591609572;0.9976865501062648;0.9978912445902556
3.0;0.9597378988589355;0.9018454691286493;0.9683121647700899;0.9578365612661709
3.0;0.9457928602006513;0.9505599202937759;0.9581279611951092;0.9552104390417201
3.5;0.9889266605181627;0.9974121555051894;0.9920001351324716;0.9873584082694269
4.2;0.9996089336590656;0.9985043514807782;0.998924215377816;0.9990171491268858
3.25;0.9606118920006522;0.9596449316922133;0.97671359181322;0.9694337536358298
2.0;0.9250759534118345;0.8975759270426987;0.9276756825178708;0.9448108783000819
0.0;0.8781052106720372;0.8722085838355099;0.9134757297711538;0.9276630883431056
4.25;0.9782991490253318;0.9568841411085894;0.9793096461921137;0.933457677256856
4.25;0.9901834233190384;0.9890273859951194;0.9753065156922743;0.9769324100081095
3.0;0.9744117998335389;0.9498846466425377;0.9736807094445891;0.9800654212725277
1.5;0.9171807715690202;0.8918872953884164;0.9553438947743023;0.9548570491031121
4.25;0.97631059819386;0.9727862134009996;0.9741129872277011;0.9699919684067627
3.5;0.9570422681216758;0.9463086711307667;0.9633302612931376;0.9555598899141918
3.75;0.9716596451370378;0.9995921879535186;0.9687844538215468;0.9479844589921101
3.75;0.9994583594634651;0.9997166475257457;0.9945353016651639;0.987978946977199
3.75;0.9698131646495104;0.9729499240849978;0.9874909626193382;0.9770709989971571
3.5;0.9682019076764169;0.9701092324323879;0.95256674991587;0.9460593345619095
4.25;0.9913263384336731;0.9907369831266098;0.9967981088997464;0.9968769593951302
3.0;0.962888057402346;0.9607903851680866;0.959062173293359;0.9654055456506485
3.5;0.9657723621050389;0.9605780613858586;0.9742333584433528;0.9734553902527942
3.35;0.9181293724175694;0.9801056570657526;0.9546287575970154;0.972766533673303
3.25;0.9021221646430826;0.9689103824212785;0.9428873860012392;0.9138617681018342
4.4;0.9756998820220572;0.9217755044212078;0.9528688034564675;0.9596754460006627
5.0;0.9803414691290101;0.9513329110854502;0.9835951077242716;0.9549082605001832
4.4;0.9818468429055481;0.9778750426717793;0.9814465157341515;0.9819550970288993
0.0;0.8750318791094739;0.8750318791094742;0.8890314367754887;0.9021669663224502
3.5;0.9786700715684854;0.9773115553848816;0.9853490344974606;0.9877672382041669
3.9;0.983131626609966;0.977956451385759;0.9854093774974072;0.9689042453087291
5.0;0.9747788029358759;0.9789004255796905;0.9619197663448247;0.9686652192986802
0.0;0.8825450447782616;0.8686302723965263;0.8919323580430216;0.8851310673142517
3.0;0.9473677302480092;0.9534046157238497;0.9707992977407456;0.9713307017271988
3.0;0.9270070212846414;0.911894717531667;0.9699840184320497;0.9674139967462295
4.25;0.986294062124502;0.9957094728286663;0.9814527881312397;0.9765109143478187
0.0;0.8766016860223838;0.8446165066645311;0.8885108754520926;0.8627278420355288
3.5;0.9502611253717481;0.947960935802991;0.963934727905345;0.9568046448489628
3.1;0.8976270757789059;0.8890083841635192;0.9364804555963814;0.9257113612072548
3.0;0.946817865061709;0.9212983049876278;0.9838005403527734;0.9796275674281888
3.0;0.9665850153950075;0.9663421598220261;0.9817136037593376;0.9817785698326336
3.0;0.9766025336485978;0.9684458061660205;0.9709329601776077;0.9791548642005191
3.75;0.9963772250403029;0.9202921940919511;0.9903432953200356;0.9732675068286725
0.5;0.9015628325494285;0.8959916244700319;0.9371403261374788;0.9225686759996325
2.5;0.980186878644262;0.8458245645648833;0.9434371148104289;0.9530965698514994
3.0;0.9791855759522875;0.9541856496963376;0.9585315827249634;0.9596417550970037
3.75;0.9756647927190191;0.9738655510516467;0.971540489299497;0.9723739745696488
3.5;0.983363964460341;0.9561259887607739;0.9816811739120107;0.9855551180535498
3.9;0.9709404131059229;0.9675889269094604;0.9853489291363455;0.9816536018857123
2.75;0.9675624824246245;0.9640821859197006;0.9768863602093832;0.9773358417782019
3.0;0.9714474851079417;0.9487417139760492;0.9841378275019106;0.9769102934775359
4.4;0.9945832353788863;0.9935991792042624;0.9931613872108245;0.9937740858074854
2.0;0.9441539670485274;0.9619372902655483;0.959169549924137;0.9475495845409925
3.5;0.9752800139258637;0.9742740859193484;0.986464543608054;0.982925004139191
3.4;0.9565404321310735;0.9560848869218985;0.9735601704614221;0.974994120995731
4.95;0.9882295009214453;0.9979165734169396;0.9827393678892626;0.9702049335799323
3.75;0.9722466262091695;0.9720238355342112;0.9823498268155831;0.9835202355356228
0.0;0.912820607519371;0.9128206075193716;0.9302484649831443;0.929221083468474
3.75;0.9804825225208568;0.9723428570603243;0.9784662113939937;0.976951955897173
2.9;0.9223809821505331;0.9180678827977392;0.9352374558340433;0.9371132192587707
4.75;0.9190148987642296;0.9168632937769012;0.9353621861815105;0.9318640191369958
4.9;0.9845598221307204;0.9836238868905914;0.9862548903093864;0.9806323602565352
4.25;0.9734069226429833;0.9999999999999998;0.9965216945157015;0.9927333000717429
3.9;0.9876034632877158;0.9876442424086267;0.9876863163899402;0.9810768577876801
1.95;0.9510744935080856;0.9703524156029142;0.9719846641624819;0.9584346411317641
3.75;0.9946785678992299;0.9938371422331228;0.9902734434588455;0.991291305778157
4.25;NaN;NaN;NaN;NaN
3.0;0.9578149196969141;0.9727400983924792;0.9753961465482743;0.9703209877823209
2.25;0.9208977595898968;0.999248201704;0.9570785984116534;0.9605630851622108
2.5;0.8959266011039614;0.8902373630034024;0.9196400856387722;0.9288263497612067
3.0;0.9599445445676565;0.9532740866504095;0.9636128806824538;0.963803901361645
3.25;0.9606023905076205;0.9490206140104279;0.9723281631427102;0.9576617827740592
4.0;0.9832554565341207;0.9616259418028961;0.9824191752574263;0.9752312841348583
4.75;0.9805762452702305;0.9858249939647948;0.9670799787237673;0.9390034088547646
3.0;0.9875139918415234;0.9814662805608825;0.9903875165141127;0.9915418745593326
3.4;0.9681616834203288;0.966981620192473;0.994231560630172;0.9940215901344479
3.4;0.9581572541155721;0.9546390664094458;0.9628725421526546;0.9543769918229908
0.5;0.8741994647089688;0.8593925268587285;0.9021028389590593;0.8904457846976489
1.9;0.9609506870459109;0.9315597746116676;0.9642647159688924;0.9444527980792612
4.5;0.9979400538388637;0.9977643221386762;0.9987452326214183;0.9988893454543059
3.2;0.9415360475307445;0.9395581936389066;0.9805667280189627;0.977856323935777
3.25;0.9875246760928668;0.9846749680291765;0.985715980781052;0.9880943942710322
3.25;0.975995232824851;0.9808602552002924;0.9867568716456597;0.9769564423106187
3.25;0.9868084099701644;0.986750875137421;0.9963949447705165;0.9961715699337995
3.0;0.9627463633412071;0.9584050710930786;0.981565273196372;0.9830067193842518
3.45;0.9649455292854562;0.955810682808748;0.9524753336010962;0.9488215345926486
3.7;0.9862350409211291;0.9837574787237057;0.9777647589150703;0.9781176960109969
3.5;0.9568001841353797;0.9521382969836524;0.9665834166734174;0.972304280804991
2.75;0.9437155567165961;0.9467435187559294;0.9516778397554378;0.9443166112848991
3.1;0.9698458504063191;0.9733882861058116;0.9604785062430489;0.9557751628848054
3.4;0.9905096341694714;0.9716504817665778;0.9804284376750741;0.9811336738338207
3.25;0.9229270151826799;0.924298310359776;0.9376459729511987;0.934498769702396
3.35;0.9351704821401062;0.9237237307573205;0.9652490993544233;0.9618141798280884
4.9;0.9886314981919045;0.9316168673619883;0.9909566119260875;0.966291821568534
3.5;0.9830844749493582;0.9813123954038149;0.9806307862530271;0.9808315227006524
4.65;0.9950325732671849;0.954453873513859;0.9919455760025168;0.9872000326383615
4.75;0.9499360471621852;0.9562242170238248;0.9770721241743722;0.9748011826337283
4.7;0.995926052028045;0.9958978815363652;0.9938515960633133;0.9940934222882082
3.5;0.9830683197567592;0.9812945334191961;0.9811463544488891;0.9813494840095853
