Human;Sent2vec_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Sent2vec_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
0.2;0.29144893902124736;0.29144893902124736;0.2899208923880442
0.6;0.3277184695067081;0.3277184695067081;0.36856067130170833
0.2;0.29896604900524093;0.29896604900524093;0.3451720477458069
0.2;0.3909914763845281;0.3909914763845281;0.3453402678741204
0.0;0.2858306189018543;0.2584300608918439;0.29400242016847683
0.2;0.3057820933360322;0.3057820933360322;0.3620411747903691
0.2;0.28585397602072166;0.28585397602072166;0.30173891692250127
2.0;0.4365990799394591;0.4365990799394591;0.38168571085485004
2.8;0.6023718363590295;0.6023718363590295;0.5863164914678668
2.0;0.4537040064872949;0.4537040064872949;0.45145773834237224
4.0;0.8075056426760725;0.8075056426760725;0.7697977356961051
3.0;0.6314442589096786;0.6314442589096786;0.6441976137192151
3.2;0.5338116623159376;0.5338116623159376;0.6219965845776508
1.6;0.4929816970639186;0.4929816970639186;0.5009712472413465
2.4;0.6152855261769299;0.6152855261769299;0.5802420283789962
3.2;0.5781102348796416;0.6011390715556674;0.5920116878742631
1.8;0.36834614062345167;0.36834614062345167;0.4504695139638307
