Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-biocnlptokenizer_lc_sw-user_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-default_ner-none_Min
4.5;0.8254950254652409;0.8254950254652409;0.8254950254652409
2.5;0.9893071294531898;0.9893071294531898;0.9893071294531898
3.5;0.9962196721567426;0.9962196721567426;0.9944282332233244
3.0;0.9961681166909993;0.9961681166909993;0.9961681166909993
2.5;0.9960482697722721;0.9960482697722721;0.9960482697722721
4.0;0.9793658570753646;0.9793658570753646;0.9793660514039292
3.5;0.9848435846925478;0.9848435846925478;0.984874806437074
3.5;0.9747466266641072;0.9747466266641072;0.9905113893082402
3.0;0.998952354305868;0.998952354305868;0.9989523543058675
2.5;0.9956909966857526;0.9956909966857526;0.9956909966857526
4.0;0.9939706074417376;0.9939706074417376;0.9939706074417376
3.5;0.8292955206493597;0.8609402858334201;0.8519341027799585
2.5;0.9867557646712778;0.9867557646712778;0.9867557646712778
2.5;0.9986930414802349;0.9986930414802349;0.9986930414802349
5.0;0.9997418856961431;0.9997418856961431;0.9997418856961431
4.25;0.994178118999626;0.9845917197202877;0.9845917197202877
2.5;0.9952626149671616;0.9952626149671616;0.9952626149671616
2.95;0.9877726216720775;0.9877726216720775;0.9877726216720775
3.0;0.9996185051859064;0.9996185051859064;0.999617395939376
3.45;0.9999898084487131;0.9999898084487131;0.9999898084487131
2.5;0.9915733846560775;0.9915733846560775;0.9915733846560775
0.5;0.9692999533894037;0.9692999533894037;0.9692999533894037
4.5;0.9863008145195756;0.9863008145195756;0.9863008145195756
2.0;0.999438136578735;0.999438136578735;0.9877622164422163
2.0;0.9884454041681096;0.9884454041681096;0.9884454041681096
3.5;0.9999983298975483;0.9576941295337337;0.9576941295337338
3.5;0.9987434052244016;0.9987434052244016;0.9987434052244016
4.0;0.999583662086584;0.999583662086584;0.999583662086584
3.5;0.9975960118466248;0.9976374222093924;0.9976374222093934
4.0;0.9999998689636349;0.9999999168710922;0.995583687103218
2.5;0.9826085774505386;0.9826085774505386;0.9826085774505386
3.0;0.9955571591141005;0.94770698015999;0.9475499550796521
3.0;0.994064360785247;0.994064360785247;0.994064360785247
3.0;0.9923995520516758;0.9923995520516758;0.9923995520516758
1.0;0.9771693771345019;0.9771693771345019;0.9771693771345019
2.0;0.9778598439140942;0.9748045415212103;0.9665631249438448
2.0;0.9989210340148225;0.9989210340148225;0.9989210340148225
4.5;0.9843130535337395;0.9843130535337395;0.9999999999999999
4.0;NaN;NaN;NaN
3.0;0.989059640388784;0.989059640388784;0.989059640388784
3.0;0.9999914537276219;0.9999914537276219;0.9999914537276219
4.15;0.9437299921832613;0.9437299921832613;0.9437299921832613
2.5;0.9913448892247593;0.9913448892247593;0.9868274729383101
3.5;0.9960918040559855;0.9960918040559855;0.9960918040559855
4.0;0.9864055265445091;0.9864055265445091;0.9864055265445091
5.0;0.9885136443827249;0.9885136443827249;0.9894930024869911
4.8;0.9901130408404125;0.9901130408404125;0.9897417406402006
0.0;0.9490207042782399;0.9490207042782399;0.910267050942839
4.6;0.9999946627899717;0.9999946627899717;0.9999946627899717
3.0;0.9798714792116361;0.9798714792116361;0.9817632284678097
2.7;0.9937749599354919;0.9937749599354919;0.9927550075437489
3.6;0.9993928190543386;0.9993928190543386;0.9993928190543386
3.75;0.9913533176534587;0.9913533176534587;0.9913533176534587
3.65;0.9940169296396287;0.9940169296396287;0.9940169296396287
0.0;0.9965701120171603;0.9965701120171603;0.9965701120171603
3.0;0.9761771333180513;0.9761771333180513;0.9761771333180513
4.75;0.9930508550962098;0.9930508550962098;0.9930508550962098
3.6;0.9972853320037053;0.9972853320037053;0.9972968757791254
3.5;0.9991845403377271;0.9991845403377271;0.9990829255903725
2.75;0.9964348271057553;0.9825914121801458;0.9825986540456765
5.0;0.9999798828432879;0.9999798828432879;0.9999798828432879
4.0;0.991718964849475;0.991718964849475;0.991718964849475
3.0;0.9948777262545929;0.9948777262545929;0.9954373740024014
3.5;0.9251374376243567;0.9251374376243567;0.9251374376243567
3.35;0.9940253538301616;0.9940253538301616;0.9940253538301616
3.2;0.9717334038825065;0.9717334038825065;0.9717334038825065
3.6;0.9924097756930308;0.9924097756930308;0.9924097756930308
3.75;0.9741175518585439;0.9741175518585439;0.9958450067518734
4.0;0.9999850332589345;0.9999850332589345;0.9999850332589345
3.75;0.9990117658909288;0.9990117658909288;0.9990117658909288
3.5;0.9904521484269627;0.9904521484269627;0.9904521484269627
3.5;0.9967852371276521;0.9967852371276521;0.9967852371276521
4.25;0.9986571031751206;0.9986571031751206;0.9999699243580882
0.0;0.9959740911519107;0.9959740911519107;0.9959740911519107
3.5;0.994097646085833;0.994097646085833;0.994097646085833
2.75;0.9974787628941926;0.9974787628941926;0.9974787628941926
5.0;0.9968100577076855;0.9968100577076855;0.9968808174750251
3.75;0.9999956891419447;0.9999956891419447;0.9999956891419447
3.45;0.9996645076309201;0.9996645076309201;0.9996645076309201
3.0;0.9950661803051538;0.9950661803051538;0.9950661803051538
2.25;0.8717804496201217;0.8717804496201217;0.8717804496201217
3.25;0.9935269415450242;0.9935269415450242;0.9935269415450242
4.2;0.9994806876802662;0.9994806876802662;0.9994806876802662
4.25;0.995053971324385;0.995053971324385;0.9950539713243854
4.4;0.9999558926474372;0.9999987530855664;0.9999987604423465
2.5;0.9730163111359716;0.9730163111359716;0.9725202343326824
1.75;0.9858240151894218;0.9858240151894218;0.9858240151894218
3.5;0.998293148119851;0.998293148119851;0.998293148119851
3.5;0.9940853112341381;0.9940853112341381;0.9940853112341381
5.0;0.9999911127399221;0.9999911127399221;0.9999911127399221
3.95;0.9999312563907884;0.9999824786630609;0.9999907697436882
3.5;0.9973156920999133;0.9940280228686001;0.9940280228686001
3.25;0.9300140451543987;0.9300140451543987;0.9301074551464424
4.5;0.9900135370031807;0.9900135370031807;0.9840373282486934
0.0;0.9756222900538039;0.9756222900538039;0.9755337431961919
3.1;0.9998854393326899;0.9998854393326899;0.9998854393326899
3.5;0.99993545501614;0.99993545501614;0.99993545501614
4.25;0.9992141827996025;0.9992141827996025;0.9991482361837952
2.75;0.9761429695276025;0.9452713814506664;0.9452713814506664
3.5;0.9897171841405865;0.9897171841405865;0.9897171841405865
4.5;0.9998944643126236;0.9927329481422054;0.999894464312623
3.5;0.9998929772520607;0.9998929772520607;0.9998929772520607
2.9;0.9925599278437325;0.9721026194540728;0.9721026194540725
3.0;0.9937458243014281;0.9937458243014281;0.9937458243014281
3.0;0.9940623117432561;0.9940623117432561;0.9940623117432561
3.0;0.9898719039690607;0.9602136383338667;0.9617677276560621
4.0;0.9875370708884027;0.9875370708884027;0.9875370708884027
0.0;0.978924144395298;0.9696510456494318;0.9696510456494318
3.75;0.9999570845331424;0.9999816656242998;0.9999884199457931
3.0;0.9999798334194886;0.9999798334194886;0.9999798334194886
2.5;0.9980850058904931;0.9980850058904931;0.9991955307158025
3.5;0.9988278449379738;0.9988278449379738;0.9988278449379738
4.0;0.9697508270194602;0.9697508270194602;0.9697508270194602
4.5;0.9996379595216093;0.9996379595216093;0.9994666286418964
3.5;0.9893402482894988;0.9893402482894988;0.9894217472207475
2.5;0.9998373435251281;0.9998373435251281;0.9998373435251281
3.75;0.9970168572121538;0.9970168572121538;0.9969522481851868
3.5;0.990251527519541;0.990251527519541;0.990251527519541
3.0;0.9936943014296175;0.9936943014296175;0.9936943014296175
3.9;0.9989351307248919;0.9989351307248919;0.9989351307248919
3.25;0.9582615223783145;0.9582615223783145;0.9582615223783145
3.75;0.9999757731547845;0.9999757731547845;0.9999757768292895
3.4;0.990001934854196;0.990001934854196;0.990001934854196
4.75;0.9999909464946656;0.9999909464946656;0.9999909464946656
3.5;0.9939718531759925;0.9939718531759925;0.9939718531759925
3.75;0.9893714449496945;0.9893714449496945;0.9893714449496945
3.25;0.9990921819555388;0.9990921819555388;0.9990921819555388
0.5;0.8845013677735941;0.8845013677735941;0.8685296672388195
0.5;0.9746685215938581;0.9746685215938581;0.9746685215938581
3.75;0.9738786160757199;0.9738786160757199;0.9738786160757199
3.25;0.987357200560556;0.987357200560556;0.987357200560556
2.5;0.9766236467343842;0.9448692837852324;0.945121493759639
4.95;0.9999982863897188;0.9999982863897188;0.9999996616436356
0.0;0.9866719572817174;0.9866719572817174;0.9866719572817174
3.4;0.9873020085480033;0.9873020085480033;0.9873020085480033
3.0;0.9790017814407725;0.9790017814407725;0.9790017814407725
3.5;0.9804870515405273;0.9804870515405273;0.9804870515405273
4.25;0.9995753732129652;0.9995753732129652;0.9947636999619958
3.0;0.9999861693455261;0.9999861693455261;0.9999861695048662
3.9;0.9996541880934583;0.9996541880934583;0.999592522950945
3.25;0.9985580218697043;0.999862219932516;0.9998622199325159
3.0;0.9732717090838009;0.9732717090838009;0.9732717090838009
3.5;0.9995286991949677;0.9995286991949677;0.9995286991949677
3.25;0.9992431183666671;0.9992431183666671;0.9992431183666671
4.45;NaN;NaN;NaN
1.5;0.9953200083033619;0.9953200083033619;0.9945290192753509
3.0;0.9949640288843491;0.9949640288843491;0.995234694045859
3.25;0.9974514641649898;0.9974514641649898;0.9974514641649898
3.9;0.9985398946766105;0.9985398946766105;0.9985398946766105
2.9;0.9906225373323722;0.9906225373323722;0.9906225373323714
2.0;0.9945817530430883;0.9945817530430883;0.9945004023431855
3.75;0.9981662516715324;0.9981662516715324;0.9981662516715324
3.0;0.9841739795909805;0.9841739795909805;0.9841739795909805
3.0;0.9908668621792934;0.9701374555830506;0.9701482897146402
1.5;0.9729963526572556;0.9729963526572556;0.9729963526572556
2.4;0.9975206319065919;0.9975206319065919;0.9998031048839161
3.0;0.9975269198402925;0.9819231433460702;0.9819231433460703
0.0;0.9739162149306344;0.9739162149306344;0.9739162149306344
3.5;0.9951113143672653;0.9951113143672653;0.9973088799210843
3.5;0.999820146373469;0.999820146373469;0.999820146373469
3.75;0.9848421181270758;0.9848421181270758;0.9848421181270758
4.9;0.9999372738825439;0.9999564798919421;0.9999564798919419
1.25;0.9972313638611318;0.9972313638611318;0.9972313638611318
3.0;0.9969580591368328;0.9969580591368328;0.9969580591368328
3.75;0.996804763746168;0.996804763746168;0.996804763746168
2.0;0.9295848926483847;0.9295848926483851;0.9549623996878546
3.0;0.9931331809852693;0.9931331809852693;0.9931331809852693
3.0;0.9779733328877984;0.9542666251028743;0.9542666251028743
2.1;0.9842602878031217;0.9842602878031217;0.9842602878031217
3.0;0.9917895249730633;0.9688585730488816;0.9688585730488816
1.5;0.9954010837902993;0.9954010837902993;0.9953960223196934
4.75;0.9964004302197759;0.9964004302197759;0.9964004302197759
3.6;0.9868166552755925;0.9868166552755925;0.9868166552755925
3.0;0.9950795894993549;0.9705083243944871;0.9704651976689349
3.25;0.9841030075643313;0.9841030075643313;0.9841030075643313
3.0;0.9954870710405999;0.9954870710405999;0.9954114018374193
1.5;0.9988508419700914;0.9999270087313293;0.9999270087313293
0.0;0.9791226033384078;0.9701563785117692;0.9701563785117692
3.9;0.9999873036101765;0.9999873036101765;0.9999873036101765
4.45;0.9848761570603591;0.9848761570603591;0.9848195498213752
0.0;0.9916439364714951;0.9916439364714951;0.9916439364714951
3.0;0.983325814261301;0.983325814261301;0.983325814261301
3.6;0.9775216889437653;0.9466338212078736;0.9464806275630123
3.5;0.9873745396348617;0.9873745396348617;0.995297617033967
3.45;0.9976744657938323;0.9976744657938328;0.9976744657938328
3.0;0.998659552511728;0.998659552511728;0.9985947844983621
3.0;0.996401046161353;0.996401046161353;0.996401046161353
3.5;0.9997096229722902;0.9997096229722902;0.9997096669197308
4.2;1.0;1.0;1.0
3.25;0.9916743363144425;0.9916743363144425;0.9916673529756839
2.0;0.9952781892589369;0.9952781892589369;0.9952781892589369
0.0;0.9520168524395829;0.9520168524395829;0.9520168524395829
4.25;0.9999993783158694;0.9999993783158694;0.9999993783158694
4.25;0.9973878569305585;0.9973878569305585;0.9973907908985358
3.0;0.9924692033476709;0.9924692033476709;0.9924692033476709
1.5;0.977194398308643;0.977194398308643;0.977194398308643
4.25;0.991563835711881;0.991563835711881;0.9997836599707676
3.5;0.9949111034573114;0.9949111034573114;0.9949111034573114
3.75;0.9772052257804096;0.9928855352057918;0.9928855352057918
3.75;0.9999443516271508;0.9999918788608874;0.9981470970594736
3.75;0.9983950683217729;0.9983950683217729;0.9983291137727386
3.5;0.8674407020604307;0.8674407020604307;0.8685924141045906
4.25;0.9952758544469422;0.9952758544469422;0.9952761114322491
3.0;0.9971980674970646;0.9971980674970646;0.9973105672548072
3.5;0.9999610934957925;0.9999610934957925;0.9999610934957925
3.35;0.9800282829870771;0.9800282829870771;0.9800282829870768
3.25;0.9987140337000006;0.9987140337000006;0.9962117405080585
4.4;0.9591382624501319;0.9591382624501319;0.9592283871664594
5.0;0.9990767814791487;0.9990767814791487;0.9990767814791487
4.4;0.9999965301468663;0.9999965301468663;0.9999965301468663
0.0;0.9813530610170901;0.9813530610170901;0.9813530610170901
3.5;0.9948322962368172;0.9997502604955587;0.9539865135399248
3.9;0.9833702345158929;0.9833702345158929;0.9833702345158929
5.0;0.9587996287339511;0.9587996287339511;0.9587996287339511
0.0;0.9782680080494425;0.9827356344906323;0.9827356344906323
3.0;0.9970370175439275;0.9656920028992954;0.9656920028992954
3.0;0.9916817443837945;0.9916817443837945;0.9916817443837945
4.25;0.9848753675761294;0.9848753675761294;0.9848187616623489
0.0;0.9481131105232765;0.9481131105232765;0.9481131105232765
3.5;0.9437148409642973;0.9437148409642973;0.9437186869831172
3.1;0.9905124740917733;0.9905124740917733;0.9905124740917733
3.0;0.998357230146322;0.998357230146322;0.998357230146322
3.0;0.9990299360516718;0.9990299360516718;0.9990514936198848
3.0;0.9999776545535163;0.9999776545535163;0.9999776545535163
3.75;0.9955667910134625;0.9973435660850478;0.9973435660850478
0.5;0.9811437456855536;0.9811437456855536;0.9811437456855536
2.5;0.9892974797166855;0.9755752541353659;0.9755752541353659
3.0;0.9991731332450376;0.9991731332450376;0.9987458045772212
3.75;0.9972662694750243;0.9972662694750243;0.9972652683256275
3.5;0.9991205876191678;0.9991205876191678;0.9991205876191678
3.9;0.9995591804204618;0.9999313851501385;0.9999325893556366
2.75;0.9975905902522316;0.9975905902522316;0.9975905902522316
3.0;0.9989330545150991;0.9989330545150991;0.9989378734810687
4.4;0.9987733456504944;0.9987733456504944;0.9987526016085978
2.0;0.9996511883128558;0.9996511883128558;0.9996511883128558
3.5;0.9987730240763544;0.9987730240763544;0.9987082379502413
3.4;0.9953716560745274;0.9953716560745274;0.9953716560745273
4.95;0.9999997899189574;0.9999997899189574;0.9999736686098657
3.75;0.9943661499686306;0.97162933457301;0.97162933457301
0.0;0.9982715010836223;0.9982715010836223;0.9915029383636517
3.75;0.9958281566585976;0.9958281566585976;0.9957701959781997
2.9;0.9908092877260313;0.9908092877260313;0.9908092877260313
4.75;0.9770674173429622;0.9770674173429622;0.9954566186447811
4.9;0.9660495644412666;0.9660495644412666;0.9660495644412666
4.25;0.9498138607982113;0.9498138607982113;0.9498138607982113
3.9;0.9991304912963784;0.9991304912963784;0.9990640545524929
1.95;0.9996531021111142;0.9996531021111142;0.999653102111114
3.75;0.9999772235011762;0.9999772235011762;0.9999772235011762
4.25;NaN;NaN;NaN
3.0;0.997258121067879;0.997258121067879;0.9971937313403676
2.25;0.9940487649575491;0.9958506612141743;0.9958506612141743
2.5;0.9875798293312907;0.9875798293312907;0.9878327507585434
3.0;0.9800920850754455;0.9800920850754455;0.9801779174307031
3.25;0.9949470202496906;0.9472256281071811;0.9470939674835479
4.0;0.9992182990085394;0.9992182990085394;0.999233254933657
4.75;0.9337475683627581;0.9337475683627581;0.9488852082929865
3.0;0.9998178603819535;0.9999271350726362;0.9999271350726362
3.4;0.9956229894473209;0.9956229894473209;0.9956229894473209
3.4;0.9936321396674193;0.9936321396674193;0.9936321396674193
0.5;0.9854994898654273;0.9854994898654273;0.9854994898654273
1.9;0.9198612158673949;0.9103970769756295;0.9111138256317549
4.5;0.9990589646255283;0.9999999999999999;0.9992600847049612
3.2;0.9989755275378065;0.9989755275378065;0.9989755275378065
3.25;0.9999998452175045;0.9999998452175045;0.9999998452175045
3.25;0.9978731842405276;0.9978731842405276;0.9978731842405276
3.25;0.9988987749991823;0.9988987749991823;0.9989094186424813
3.0;0.9916157613169985;0.9916157613169985;0.9916157613169985
3.45;0.9992060919596044;0.9992060919596044;0.9992060919596044
3.7;0.9688987759444094;0.9583468940274887;0.997378440567465
3.5;0.9998989312937281;0.9999613908246128;0.9999672921528747
2.75;0.9878086506418305;0.9995011353737675;0.9995011353737662
3.1;0.9996923850156544;0.9996923850156544;0.9996923850156544
3.4;0.9990718667381979;0.9990718667381979;0.9990054182753656
3.25;0.9422025287019602;0.9422025287019602;0.9422025287019602
3.35;0.9966747209153634;0.9966747209153634;0.9966747209153634
4.9;0.9999834783914042;0.9999834783914042;0.9999834867974711
3.5;0.9940269763284098;0.9940269763284098;0.9940269763284098
4.65;0.9998830387877669;0.9998830387877669;0.9998830464708074
4.75;0.9941914497823171;0.9941914497823171;0.9941914497823171
4.7;0.9999578089824619;0.9999578089824619;0.9999578089824619
3.5;0.9940269763284095;0.9940269763284095;0.9940269763284095
3.25;0.9993547195212878;0.9993547195212878;0.9993547195212868
1.5;0.9786859880339049;0.9786859880339049;0.9886219835575508
4.2;0.9500674371821958;0.9500674371821958;0.9500674371821958
5.0;0.9982473544751485;0.9982473544751485;0.9982473544751485
3.0;0.9518987209403958;0.9518987209403958;0.9518987209403958
3.0;0.9803512330074695;0.9803512330074695;0.9803512330074695
5.0;0.9999947459656935;0.9999947459656935;0.9999947459656935
0.0;0.9312391183825712;0.9312391183825712;0.9312391183825712
3.5;0.9969661728091463;0.9969661728091463;0.9969661728091463
3.75;0.9937200953496135;0.9937200953496135;0.9937200953496135
4.5;0.999233131126719;0.999233131126719;0.999233131126719
3.7;0.9980777069447365;0.9980777069447365;0.9980777069447365
3.25;0.9733457899222031;0.9733457899222031;0.9733457899222031
4.25;0.9773880865596268;0.9773880865596268;0.9991358108865427
2.0;0.950222953774892;0.950222953774892;0.950222953774892
4.0;0.9991353333876202;0.9998738142559079;0.9998738142559079
3.75;0.8542673979899735;0.8542673979899735;0.8542673979899735
3.5;0.973627294057618;0.973627294057618;0.973627294057618
3.0;0.9965972402198509;0.9800447724767414;0.9800436090002793
4.95;0.9886483314229414;0.9886483314229414;0.988896589910383
4.0;0.9999993783158694;0.9999993783158694;0.9999993783158694
4.0;0.934545331295546;0.934545331295546;0.934545331295546
4.9;0.9782516488700765;0.9782516488700765;0.9782516488700765
4.9;0.9928879170070438;0.9928879170070438;0.9928879170070438
3.7;0.9999927239404829;0.9999927239404829;0.9999927239404829
4.0;0.9876397073601847;0.9876397073601847;0.9876397073601847
3.25;0.9605974031246555;0.9605974031246555;0.9605974031246555
3.0;0.9999849543602912;0.9999640633475988;0.9999705591958531
2.25;0.9710055285858786;0.9710055285858786;0.9710055285858786
3.0;0.9998959170165058;0.9998959170165058;0.9998344376977738
4.0;0.9371877008035981;0.9371877008035981;0.9371877008035981
3.4;0.9958407184142974;0.9958407184142974;0.9958407184142974
2.9;0.9704664781663946;0.9704664781663946;0.9704664781663946
3.25;0.9977999375058743;0.9977999375058743;0.9977999375058743
2.5;0.9994834697771203;0.9994834697771203;0.9994834697771203
3.7;0.9680694712060469;0.9525566055813708;0.9991970353319145
3.25;0.9974959160188883;0.9974959160188883;0.9974959160188883
0.5;0.9866037130736262;0.9866037130736262;0.9866037130736262
2.75;0.9920293912254016;0.9920293912254016;0.9920475669271805
4.0;0.9977680309586756;0.9841712482766474;0.9841712482766474
1.75;0.9921896534703368;0.9921896534703368;0.9921896534703368
4.0;0.9941299773392385;0.9941299773392385;0.9941299773392385
3.45;0.9567974024696058;0.9332033379858578;0.9331113781152177
3.4;0.9987969083396042;0.9987969083396042;0.998958256388001
3.0;0.9791436954308068;0.9791436954308068;0.9791889085085826
4.25;0.9980453608494804;0.9980453608494804;0.9982295716773975
3.0;0.9943420806560065;0.9943420806560065;0.9943420806560065
3.0;0.8566512064416402;0.8622729331999797;0.8668821145719584
3.5;0.9946951218467065;0.9946951218467065;0.9946951218467065
3.25;0.9999126980129747;0.9999126980129747;0.9999126980129747
3.45;0.9888845066737199;0.9888845066737199;0.9888845066737199
4.6;0.9801403374904132;0.9801403374904132;0.9801802458432525
4.25;0.9905255196108537;0.9905255196108537;0.9905255196108537
1.5;0.9953000468477589;0.9953000468477589;0.9926286632485467
2.5;0.9580065846820367;0.9580065846820367;0.9593073855198014
4.75;0.9888137156161667;0.9888137156161667;0.989059640388784
4.4;0.9655172769394624;0.9655172769394624;0.9655172769394624
0.0;0.9852893774205885;0.9852893774205885;0.9836149706687854
3.25;0.9967154803976055;0.9967154803976055;0.9967154803976055
0.5;0.9772383988032072;0.9772383988032072;0.9772383988032072
3.4;0.9991677932854847;0.9991677932854847;0.9991677932854847
3.25;0.9999999188913876;0.9856815583524825;0.9856815583524825
3.25;0.9797413509907682;0.9797413509907682;0.9797423652670939
3.0;0.9802778105334503;0.9802778105334503;0.9869775687568669
3.25;0.9962233670346423;0.9962233670346423;0.9962233670346423
1.5;0.9922744591387086;0.9730677337329473;0.9730677337329473
3.2;0.9998261800311337;0.9998261800311337;0.9998261800311337
0.0;0.9749045390499917;0.9749045390499917;0.9749045390499917
3.0;0.9914553329687775;0.9914553329687775;0.9914553329687775
3.4;0.9947461737011449;0.9947461737011449;0.9947461737011449
3.25;0.9919428988924849;0.9811300140282294;0.9811300140282312
3.5;0.999960864498405;0.999960864498405;0.999960864498405
1.5;0.9792346867962786;0.9720447387398712;0.9469428270106112
3.0;0.9727570892439211;0.9727570892439211;0.9727570892439211
4.9;0.9436764674722138;0.9436764674722138;0.9436764674722138
3.45;0.9897810168604633;0.9897810168604633;0.9897810168604633
4.25;0.9390730616135171;0.9390730616135171;0.9486118836574038
4.5;0.9935040949226512;0.9935040949226512;0.9935061731552817
3.0;0.979189959388137;0.979189959388137;0.9792360832199396
3.5;0.9910070207565537;0.9910070207565537;0.9910070207565537
2.25;0.9787643415741587;0.9787643415741587;0.9787643415741587
4.25;0.9364782476003128;0.9364782476003128;0.9364782476003125
3.4;0.9989997609084189;0.9989997609084189;0.9989346576284673
3.75;0.9994852887954953;0.9994852887954953;0.9994852887954953
4.25;1.0000000000000002;1.0000000000000002;0.9999999999999998
3.25;0.9999524419946165;0.9999524419946165;0.9999570629160184
3.25;0.9903157537389365;0.9903157537389365;0.9903157537389365
3.65;0.9983989177199741;0.9983989177199741;0.9983989177199741
2.75;0.976636862407188;0.976636862407188;0.976636862407188
1.5;0.9825253085178632;0.9825253085178632;0.9825253085178632
3.0;0.9919980735772324;0.9919980735772324;0.9920155300359177
4.25;0.979261874624425;0.979261874624425;0.979261874624425
3.5;0.966411213614125;0.966411213614125;0.9664430922836341
3.0;0.9966696832337376;0.9966696832337376;0.9966696832337376
2.0;0.9969661728091465;0.9969661728091465;0.9969661728091465
2.5;0.9879683034738638;0.9879683034738638;0.9879683034738638
0.0;0.9803350714479581;0.9803350714479581;0.9864586546821864
0.0;0.9946870554221823;0.9946870554221823;0.9946870554221823
4.0;0.9999972207892348;0.9999972207892348;0.9999972207892348
3.35;0.9943920494952075;0.9943920494952075;0.9943920494952075
4.25;0.9938289683540658;0.9938289683540658;0.9938289683540658
4.25;0.8974070476684041;0.8974070476684041;0.8974070476684041
3.45;0.9991180600552936;0.9997183784910108;0.9999320253400111
