Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;bio_embedding_intrinsic__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Average
3.6;0.9546598493423039;0.9501460788432788;0.8957786700582658;0.8953682613886618
2.0;0.9433028346150091;0.9462077937886496;0.8922856351879249;0.8809356069246257
2.4;0.9471035328091623;0.9578643167745984;0.9127760406415035;0.8972192252715367
3.4;0.9325364733778023;0.9232000066457553;0.8377032603657777;0.8674178666859271
3.0;0.967165023868707;0.961251256226861;0.8882887314909572;0.8944082366753441
4.0;0.9619158201145908;0.940449309867777;0.8379426260965237;0.8722967777949207
4.0;0.9663449384094446;0.9424768922689288;0.9274081309759016;0.9106224490485844
3.4;0.9747745849201528;0.96003150701898;0.9096440510668695;0.9246031762385356
3.4;0.9643808981922236;0.9488807281286473;0.8752250920847663;0.8883256775174344
3.0;0.9016957842549091;0.9072884256922518;0.7864835571438702;0.7965073386375069
2.0;0.9097535445204591;0.8721553266244623;0.7992627008243444;0.780237398195843
3.8;0.9672407391472996;0.9686853490858928;0.92160348300377;0.920648091248677
3.4;0.9660262674912946;0.9720503095269768;0.9320321100446363;0.9215917305226726
2.0;0.946251382093791;0.9245315014780185;0.8044466396860378;0.8350857856929308
4.0;0.9386392591071028;0.9072171845668198;0.8739196669363992;0.8755528665614081
3.2;0.9706840954415118;0.9700891556233499;0.9259722768536051;0.923284390109612
2.2;0.8905035353729568;0.8920139791619124;0.7961995876509131;0.7795531923615275
3.0;0.9789967153708843;0.9790186806019736;0.9483908509868827;0.941462474242066
2.0;0.9462429052213325;0.9425257172701871;0.8944855297270521;0.893684851689577
0.6;0.9653168031967213;0.9627271949325389;0.9234154742391367;0.9209610866400944
3.2;0.968949318338774;0.9580035004328107;0.9194219735110399;0.9173306911566385
3.6;0.9623551656142373;0.9485094510973162;0.9047418085795277;0.9075472623039863
1.0;0.9492029059515126;0.9616821117606824;0.9057327686923913;0.8848810978678582
1.8;0.9319264496837868;0.9593092511607589;0.8936226021203917;0.8738289417643212
2.8;0.9620861605135571;0.9504141357411502;0.8775869887470353;0.8884775017703223
2.8;0.9582869836165608;0.9465110049211359;0.8428706188337317;0.8584203991426601
1.8;0.9640131192792762;0.9556877660457953;0.9136798163682203;0.9121599964080116
1.8;0.9239398622069235;0.9545876824994787;0.9013594914593446;0.8716899553997784
2.6;0.9572939899624063;0.9535607777870845;0.912410946483064;0.9063049554089765
1.4;0.8637922256441399;0.9000801379450037;0.8180294415831693;0.8200214867400838
3.0;0.935870861068064;0.932612588975534;0.8511484490175265;0.8376675174167447
0.6;0.9478761115214037;0.948075718508195;0.861684765551979;0.8749856897357191
1.8;0.922640467281463;0.8888843964138171;0.8458443113439339;0.8400270797070911
3.0;0.9307408348849958;0.9551516625018995;0.892139732899862;0.8952238611275394
3.0;0.9704127594139524;0.9708676420210836;0.9389445217965179;0.9384368676933773
3.8;0.9869654801242348;0.9800487966830229;0.966725218582538;0.9640858280848611
2.4;0.9620100787379617;0.9501464544678221;0.8986180725608263;0.903124711311121
3.6;0.9729645483202009;0.976566395185669;0.9529360026116783;0.9502472240568349
2.8;0.9583750107276597;0.9533409316871659;0.893690140949732;0.9044349069881612
3.6;0.9802965724086184;0.9716652297388645;0.9371736792357398;0.927186639676194
3.0;0.9679545203745379;0.9697771760666488;0.9213737451702215;0.9029526001231374
0.0;0.8832192285144256;0.9304374092407418;0.8243418853948298;0.8012373147375107
0.0;0.9526644979664501;0.9451459459635809;0.887324932699838;0.8836679840927499
0.2;0.9198918039297613;0.9180303635782185;0.8431578786058254;0.8420917032265779
0.0;0.9386093851989997;0.9498542063696359;0.8638435372287592;0.8626895864097599
0.2;0.903344527823603;0.9311686083718685;0.863015084087092;0.832436526943002
0.2;0.9366661687659557;0.9351243176711888;0.8913872091324161;0.8816771952716098
1.8;0.9402201441204702;0.9081803151014803;0.8133453855803663;0.8274860067475036
1.4;0.9315265606896427;0.9606098291052203;0.900441165411976;0.8496165360726061
1.8;0.9235671252498882;0.9218270128021567;0.834525658362658;0.8482162386009088
2.0;0.9562226762291532;0.9435748665034259;0.8688620082338115;0.883778622662377
0.0;0.937080299143551;0.9517936132443959;0.9112068853749897;0.8958085668166021
0.8;0.9750792368027771;0.9736329793979757;0.928736344343849;0.9229805005979075
2.2;0.9582290574065618;0.9559250046210875;0.8953270097551298;0.8957669041753268
1.4;0.9352798803255088;0.9300060605963901;0.8329836630300258;0.8264429651178798
1.8;0.9546838249494086;0.9600783780244866;0.9154353112703888;0.9022520801745603
3.0;0.9743698740637067;0.9750647211375247;0.9256760012900445;0.9269582820683477
1.2;0.9607206003719031;0.9487130520964313;0.8657772715304314;0.8764617083947951
0.2;0.9008335052231307;0.8962763260652514;0.8315180792394443;0.8235475062373615
0.2;0.9435643133688936;0.9435372884098763;0.8404998472314423;0.8456104793184862
0.6;0.9374816992348349;0.9338397051936931;0.8327247693850227;0.8189304900447358
0.2;0.9170341278082842;0.9130977153020836;0.8362981775123314;0.8468777255690698
0.2;0.8687007531676489;0.8864079670713365;0.8282470446563346;0.8059273536920735
0.0;0.9215675200507493;0.9303510312117497;0.849106834615445;0.8510432650751336
0.2;0.8879350457527933;0.8654724732882945;0.807568931431135;0.8237834937130691
0.2;0.9095746581463626;0.8928323076738026;0.8333797274970536;0.8282618263456747
2.0;0.9056053556394131;0.8831495636002911;0.8066903198958877;0.7902367935061346
2.8;0.9632012085656259;0.9602444656022867;0.9057793116274958;0.9061124157414462
2.0;0.8995587926824347;0.903401269010281;0.7784144226118919;0.7791239699742848
4.0;0.9705834260245211;0.9639605855905202;0.9327938542220622;0.9333765809607633
3.0;0.9516742734862711;0.9564742690987523;0.8611039668568994;0.8626594884061239
3.2;0.974459380082143;0.9750243954304307;0.9264709395596489;0.9190144422250666
1.6;0.9324708097652351;0.9179130956207351;0.8551505904311559;0.8589684763714398
2.4;0.9419959703431384;0.9641506616426251;0.9127068882392619;0.896234853376198
3.2;0.9569044454082337;0.9559240757915893;0.8847298203505644;0.8924961259183604
1.8;0.86488638073221;0.8713149746671421;0.7152637858601731;0.7216261209801242
