Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-biocnlptokenizer_lc_sw-user_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-default_ner-none_Max
2.6666666666666665;0.9501674587683944;0.9501674587683944;0.9501674587683944
2.0;0.8747368113691434;0.8747368113691434;0.8871816456418561
2.0;0.8396052836628993;0.8396052836628993;0.8592828341723088
2.6666666666666665;0.9784858999036607;0.9784858999036607;0.9793366842931833
1.0;0.908638189254282;0.908638189254282;0.908638189254282
3.0;0.9476462079045606;0.9476462079045606;0.946425380494945
3.0;0.9075460619702264;0.9075460619702264;0.9244854376928238
1.0;0.9141689771193134;0.9141689771193134;0.9178383164973336
2.0;0.9226315280496209;0.9226315280496209;0.9206547902926427
2.0;0.9574052014216053;0.9574052014216053;0.9574052014216053
0.0;0.8127842359801564;0.8127842359801564;0.8144302704339486
1.3333333333333333;0.882673192505294;0.882673192505294;0.882673192505294
2.3333333333333335;0.9049557259913596;0.9049557259913596;0.9105388373346509
0.3333333333333333;0.9172754475132586;0.9172754475132586;0.9174077009745709
1.0;0.8964999414159082;0.8964999414159082;0.9105500218136474
3.0;0.94561121125462;0.94561121125462;0.9580337537298048
2.0;0.9266319452920718;0.9266319452920718;0.9266319452920718
1.0;0.8883236823154586;0.8883236823154586;0.8894080112650408
1.3333333333333333;0.8968763803910274;0.8968763803910274;0.8906873520815256
1.6666666666666667;0.9092043165482053;0.9092043165482053;0.9166158722998617
0.6666666666666666;0.8853605276486134;0.8853605276486134;0.8884530120098098
1.3333333333333333;0.9499238411824565;0.9499238411824565;0.94549920390993
2.0;0.9449787601689991;0.9449787601689991;0.9438938586834393
2.0;0.9573238810734986;0.9573238810734986;0.9554950143941375
0.6666666666666666;0.8851511128458153;0.8851511128458153;0.8891007338783177
3.0;0.9545813840390804;0.9545813840390804;0.9592077944808813
3.0;0.9105018188863993;0.9105018188863993;0.9105018188863993
1.3333333333333333;0.9288304641004629;0.9288304641004629;0.9288304641004619
2.0;0.9546137446780713;0.9546137446780713;0.95908507656343
2.0;0.9248453552523717;0.9248453552523717;0.9244758821455928
1.0;0.8591665580995151;0.8591665580995151;0.8590132936350284
1.6666666666666667;0.9153078372692616;0.9153078372692616;0.9161689081800667
2.0;0.914288912188565;0.914288912188565;0.9171011785856064
0.3333333333333333;0.8822281047235508;0.8822281047235508;0.8822281047235508
2.3333333333333335;0.9121009753320748;0.9121009753320748;0.9138910051140104
2.0;0.8200900444650655;0.8200900444650655;0.8200900444650655
1.3333333333333333;0.9190751015720935;0.9190751015720935;0.9190751015720935
2.6666666666666665;0.9954195652953953;0.9954195652953953;0.9942707025030428
1.0;0.9262688132554991;0.9262688132554991;0.9262688132554991
0.3333333333333333;0.8476872778122296;0.8476872778122296;0.8499940902314401
1.3333333333333333;0.9428127161309879;0.9428127161309879;0.9428127161309879
1.3333333333333333;0.9407692735794131;0.9407692735794131;0.9349084718437839
2.3333333333333335;0.887519965899516;0.887519965899516;0.8956202232248367
3.0;0.9477581292603152;0.9477581292603152;0.9477581292603152
3.0;0.9349293269657519;0.9349293269657519;0.9350168810442094
3.0;0.9648475795722942;0.9648475795722942;0.9646854303888135
1.3333333333333333;0.9127002487973761;0.9127002487973761;0.9127002487973761
3.0;0.8940693557792725;0.8940693557792725;0.8940693557792725
1.3333333333333333;0.8407532496721389;0.8407532496721389;0.8443224963334136
4.0;0.9454207506039486;0.9454207506039486;0.9454207506039486
2.6666666666666665;0.8973181455260377;0.8973181455260377;0.8879096194813239
0.3333333333333333;0.8925519798381062;0.8925519798381062;0.8925519798381062
0.0;0.8412469013594686;0.8412469013594686;0.8412469013594686
0.0;0.8584651990655947;0.8584651990655947;0.8584651990655947
0.0;0.8362600636432658;0.8362600636432658;0.8501709854195381
0.6666666666666666;0.8417095574779994;0.8417095574779994;0.8558114435012809
0.3333333333333333;0.9032019498867483;0.9032019498867483;0.8998914537585458
0.6666666666666666;0.8875962439026215;0.8875962439026215;0.8892524811556993
0.3333333333333333;0.86297138453085;0.86297138453085;0.86297138453085
0.3333333333333333;0.8604174400810455;0.8604174400810455;0.8606682888564806
0.0;0.841325931640185;0.841325931640185;0.841325931640185
0.0;0.8608087704945535;0.8608087704945535;0.8619100987308631
0.0;0.8151450852739305;0.8151450852739305;0.8151450852739305
1.0;0.8503181534660083;0.8503181534660083;0.8503181534660083
0.0;0.8280468935568777;0.8280468935568777;0.8280468935568777
0.0;0.829866493711443;0.829866493711443;0.829866493711443
0.0;0.8589146748600006;0.8589146748600006;0.8739709342921919
0.6666666666666666;0.9012313436730583;0.9012313436730583;0.9012313436730583
0.0;0.8776936563232018;0.8776936563232018;0.8776936563232018
0.0;0.8823099401184821;0.8823099401184821;0.8810547455548073
0.6666666666666666;0.8682907681199741;0.8682907681199741;0.8682907681199741
0.0;0.8203949551981218;0.8203949551981218;0.8203949551981218
0.0;0.8847457737397434;0.8847457737397434;0.8759570098372363
0.6666666666666666;0.8867232577527521;0.8867232577527521;0.8885895101803772
0.3333333333333333;0.853127648511291;0.853127648511291;0.8556151296877008
0.0;0.7819173309572383;0.7819173309572383;0.7819173309572383
0.3333333333333333;0.8518144432976418;0.8518144432976418;0.8491992020637789
0.3333333333333333;0.8862194800434222;0.8862194800434222;0.8890425422344973
0.0;0.8806540671465389;0.8806540671465389;0.8809157438283115
1.0;0.9162279109087967;0.9162279109087967;0.9168206693692444
0.0;0.8315620759341744;0.8315620759341744;0.8421078526561329
0.3333333333333333;0.8447385739529234;0.8447385739529234;0.8447385739529234
0.6666666666666666;0.8816208352406988;0.8816208352406988;0.8816208352406988
0.0;0.869270255011382;0.869270255011382;0.8712940229319502
0.0;0.8182051282172057;0.8182051282172057;0.8193853947775365
0.3333333333333333;0.8407903964055551;0.8407903964055551;0.8906293193277636
0.0;0.8747334815643482;0.8747334815643482;0.8756148655276004
1.0;0.8869045839539558;0.8869045839539558;0.89104197977227
0.0;0.8898690368891227;0.8898690368891227;0.8904131270660913
0.0;0.8659846959052232;0.8659846959052232;0.8777165484640308
0.3333333333333333;0.857702159316268;0.857702159316268;0.8599521567272438
0.0;0.8835519344592998;0.8835519344592998;0.8835519344592998
0.3333333333333333;0.8594773390307964;0.8594773390307964;0.8854377691744303
0.0;0.8364046725116111;0.8364046725116111;0.8314998664723038
0.0;0.8200324126214706;0.8200324126214706;0.8322139147221427
0.3333333333333333;0.8228430051778034;0.8228430051778034;0.8407114274703168
1.0;0.8865237384957048;0.8865237384957048;0.9013190878166618
0.0;0.885008610754785;0.885008610754785;0.8891131276893182
0.3333333333333333;0.9010906708444527;0.9010906708444527;0.9053992035255254
0.6666666666666666;0.8972819059735145;0.8972819059735145;0.8990427372522507
0.0;0.875403820095967;0.875403820095967;0.8792411688074012
0.6666666666666666;0.8918235451285794;0.8918235451285794;0.8915844787277484
1.0;0.9087378749120448;0.9087378749120448;0.9173448178775944
0.0;0.8693491792190189;0.8693491792190189;0.8693491792190189
0.0;0.7775223668530127;0.7775223668530127;0.813949406880751
0.0;0.8557367820236956;0.8557367820236956;0.8557367820236956
0.0;0.8533505971182243;0.8533505971182243;0.8533505971182243
0.6666666666666666;0.8514497790754147;0.8514497790754147;0.8514497790754147
0.3333333333333333;0.8128904407940791;0.8128904407940791;0.8212096941426034
1.0;0.8456151668865456;0.8456151668865456;0.8474811751126438
0.6666666666666666;0.8710079828768381;0.8710079828768381;0.8713234186889715
0.3333333333333333;0.8176228932952164;0.8176228932952164;0.8176228932952164
0.3333333333333333;0.9043750342300331;0.9043750342300331;0.9043750342300331
0.0;0.8251003635712113;0.8251003635712113;0.8251003635712113
0.3333333333333333;0.8025546830351344;0.8025546830351344;0.8467210803199741
0.0;0.7688826836967277;0.7688826836967277;0.7735345446387427
0.0;0.8327163107252048;0.8327163107252048;0.8327163107252048
0.0;0.8333558442550711;0.8333558442550711;0.8516686839196406
0.3333333333333333;0.8341627585048723;0.8341627585048723;0.8341627585048723
0.3333333333333333;0.8159762712721332;0.8159762712721332;0.8236578184021648
0.6666666666666666;0.8862681644999029;0.8862681644999029;0.8862681644999029
0.3333333333333333;0.8213579917309753;0.8213579917309753;0.8504090990514188
0.0;0.8582325192280316;0.8582325192280316;0.8774403178483807
0.3333333333333333;0.7959314130367794;0.7959314130367794;0.8154576104828897
0.0;0.812192457509721;0.812192457509721;0.812192457509721
0.0;0.8674192525437847;0.8674192525437847;0.8674192525437847
0.0;0.8711817541810261;0.8711817541810261;0.8711817541810261
0.0;0.8618850175549554;0.8618850175549554;0.8608273247424583
0.3333333333333333;0.863145772922037;0.863145772922037;0.8657649359523788
0.0;0.8740648634993853;0.8740648634993853;0.8684428043640756
0.0;0.8280880321314006;0.8280880321314006;0.8280880321314006
0.3333333333333333;0.8656763291799221;0.8656763291799221;0.8580382337226113
0.3333333333333333;0.8979327537567064;0.8979327537567064;0.9074514602363514
1.0;0.8653681534610729;0.8653681534610729;0.8653681534610729
0.0;0.8473284034778295;0.8473284034778295;0.8473284034778295
0.0;0.8341394728671999;0.8341394728671999;0.8347288736820277
0.3333333333333333;0.8795539945303026;0.8795539945303026;0.8785547243420613
0.0;0.8505075584501576;0.8505075584501576;0.8505075584501576
0.3333333333333333;0.8989448310215191;0.8989448310215191;0.9004683770341404
0.3333333333333333;0.8764167480070091;0.8764167480070091;0.8992963422174634
0.3333333333333333;0.8485353604879834;0.8485353604879834;0.8508205585993928
0.6666666666666666;0.8937260061462637;0.8937260061462637;0.8952499019935505
0.0;0.8665522104486896;0.8665522104486896;0.8665522104486896
0.0;0.8636704791935016;0.8636704791935016;0.8698861041010776
0.0;0.836123889454876;0.836123889454876;0.836123889454876
0.0;0.8234527050616293;0.8234527050616293;0.8234527050616293
