Human;USE_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;USE_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
4.25;0.7934850825204128;0.7934850845628513;0.7652919106261793
3.0;0.6227871283282695;0.6227871450696897;0.678873593341314
3.0;0.6510860002236531;0.6510859825496994;0.6137944705465553
4.0;0.8326262016138759;0.8326262111239968;0.7958155192269994
0.0;0.1784891354218574;0.17848915137622742;0.051308492116719555
3.5;0.5791098029938083;0.5791098203175187;0.5720757886211786
1.0;0.34516749971152;0.3286615181739443;0.3359424714487843
0.0;0.16157360425415979;0.16157358500587304;0.1200513913119833
1.5;0.40824435505828777;0.408244360446775;0.4896699434035393
3.6;0.6066603399742898;0.6066603332141265;0.6016888407696974
3.0;0.8950304055875933;0.8950304014695727;0.900904843079779
3.0;0.8580931571111785;0.8580931727974592;0.8609790347375751
5.0;0.9060711484068245;0.9060711496241722;0.9064745250312813
3.5;0.5802379711785813;0.5802379859720674;0.566667244203462
0.0;0.26483884598952145;0.26483881375452034;0.27854631604608476
4.0;0.6799503107493122;0.6799503259408118;0.6241472158328315
4.5;0.9375701614617205;0.9375701639945954;0.9487632236314041
3.0;0.8198263287738669;0.819826332101197;0.8095438581925224
3.5;0.8896340527399971;0.8896340718533319;0.8861735139886853
4.0;0.9359306502796759;0.9359306417427067;0.9417283369261235
3.0;0.9167282778935312;0.9167282781804315;0.9118789363899144
3.0;0.7465038925279972;0.7465038943994065;0.7536003103812408
3.5;0.9003993963849305;0.9003993842251706;0.852385989258725
2.5;0.5928008961347514;0.5928008837858171;0.6567909192928388
3.5;0.8349144961682444;0.8349144962487673;0.8177308258234793
3.5;0.5227197614840283;0.5227197726645235;0.6012364955525993
3.0;0.9180257975624817;0.9180257960844003;0.9194161943052811
4.5;0.755596588078119;0.7555965875447425;0.6274184102411705
2.5;0.40683864834970823;0.436012671276996;0.427623489131233
3.5;0.45972095584718997;0.4597209625174549;0.45163261724820647
3.0;0.7409713479041535;0.7409713376278849;0.7020904138161742
2.5;0.8467793889849479;0.8467793933654613;0.8512637709657762
4.0;0.74702618235521;0.7470261965080781;0.7741752270344217
3.5;0.8151796982939761;0.8151796988711458;0.7298558063653731
3.5;0.5103723564265519;0.510372363971782;0.48257500228245914
3.0;0.8326152407131684;0.8326152371754891;0.8167417019549947
2.5;0.9030036638659038;0.9030036700038528;0.9145228937147255
4.0;0.74515906392537;0.7451590455920847;0.7343629864196125
3.5;0.544334581622208;0.6085169900732068;0.7420285948573313
2.5;0.5726552442357248;0.5759470136472679;0.6257456588454665
2.5;0.8697337645509338;0.8697337689581028;0.8666591126077173
5.0;0.9631098959618415;0.9631098950461222;0.9432350533811776
4.25;0.7974618100520172;0.7974618088680885;0.7495641911419824
2.5;0.6281320874486209;0.6281320947583484;0.6146427868441183
2.95;0.853486854315591;0.8534868410975507;0.870474607964779
3.0;0.8128281920414977;0.8128282088095073;0.8570827489588736
3.45;0.8951747536830346;0.8951747468172806;0.9066645352743895
2.5;0.8407893255531594;0.8407893202910582;0.8411869027053462
0.5;0.4904593465402787;0.49045934638435834;0.5136336555171537
4.5;0.5222760583697189;0.522276056974771;0.5116681474272531
2.0;0.4287535031133811;0.4287534891464463;0.41143523136110693
2.0;0.5335898829385374;0.5167534998887683;0.5132933728590685
3.5;0.9182158964814058;0.9182159016323758;0.9297587926395723
3.5;0.8407779212540069;0.8407779125156675;0.8281113453778851
4.0;0.8100297029959763;0.8100297038424407;0.8384697682833526
3.5;0.9177663849527636;0.9177663930753673;0.8811104599074603
4.0;0.8227248978885096;0.822724909578324;0.825812498483339
2.5;0.5237397811372801;0.5394955341131094;0.6832516712028417
3.0;0.8258304098229368;0.8258304091376218;0.7759165000239647
3.0;0.6555376833615721;0.6555376914902682;0.6167015085987985
3.0;0.5068965539033646;0.5068965248275402;0.4902041842530891
1.0;0.28699946310109176;0.2869994508627518;0.3303191945019434
2.0;0.784979833663702;0.7849798392967359;0.7029842653068882
2.0;0.24649424956362084;0.24649425828395255;0.42808987453895797
4.5;0.9457108385755583;0.9457108355958257;0.9164575696219057
4.0;-0.00636164219011516;-0.0063616446062996716;0.08529156393149985
3.0;0.9170447522719211;0.9170447449660065;0.8624739398072409
3.0;0.8973971746881444;0.8973971708588427;0.8987512670155362
4.15;0.8321504258774297;0.8321504233147894;0.8114844224040817
2.5;0.6717236595179333;0.6717236677199518;0.6452289123386099
3.5;0.7876026318485148;0.78760262253739;0.7480807144348391
4.0;0.463156869650745;0.5111716587203656;0.40950663174611146
5.0;0.9648814349770178;0.9648814357507618;0.8561851020371682
4.8;0.9642072308703797;0.9642072285858285;0.968141252850665
0.0;0.09801353907410107;0.09801353071814844;0.06281450801498784
4.6;0.8529347871178289;0.8529347864077468;0.8565327622617774
3.0;0.816922779193572;0.8012940150566967;0.8045732129258885
2.7;0.5594148882271055;0.5594148791508796;0.6047169595385624
3.6;0.930216895263606;0.9302168961428567;0.9358212257054312
3.75;0.9468054491876097;0.9468054475376697;0.9496589732394815
3.65;0.6238392452401058;0.6238392742629371;0.6064362894512347
0.0;0.55368229700999;0.5536823067132202;0.5904808019482086
3.0;0.5742346457585094;0.574234650046315;0.42891799030008937
4.75;0.9158980903980929;0.915898099843337;0.8759002145205341
3.6;0.9588215113843479;0.958821510794924;0.9686284908771728
3.5;0.8618036246762151;0.8618036319931774;0.863388341796198
2.75;0.6947614624511252;0.6947614559717891;0.6836353989773136
5.0;0.8898740143817042;0.8898740132337513;0.8223593262182425
4.0;0.7827669624498708;0.7990625862079939;0.7846776404201132
3.0;0.8835144779705602;0.8835144789033741;0.838662610127344
3.5;0.5947929747870067;0.5947929673797783;0.6374999753034577
3.35;0.5490612014670765;0.5490611986759507;0.5273536662780756
3.2;0.8236558449607314;0.8236558451111863;0.8222023615719103
3.6;0.6734008903871884;0.6734008891641375;0.713650437283552
3.75;0.8909675409992974;0.8909675450473095;0.8838676976946517
4.0;0.917307156768231;0.9173071619253417;0.9246823586549917
3.75;0.8758726189909335;0.8758726236510697;0.8602594372654886
3.5;0.7711265740424683;0.7711265704917454;0.7884465326361613
3.5;0.8771190671241997;0.8771190763984676;0.8627254703787828
4.25;0.920168712059401;0.920168695415999;0.9377632363627297
0.0;0.13491247350523902;0.13491246970554002;0.16385504662639516
3.5;0.859775012315482;0.8597750124955621;0.8683898806205474
2.75;0.4884369950594918;0.4884370211778615;0.566707070967811
5.0;0.9583404187523868;0.9583404108668742;0.961311347838581
3.75;0.8843386524015525;0.8843386530962405;0.8766080762873574
3.45;0.8352600327188825;0.8352600367741457;0.8145810659339616
3.0;0.9402031581198372;0.9402031565857464;0.9374734088346811
2.25;0.5873673459803289;0.58736733894602;0.4884262090260294
3.25;0.533847599911715;0.5338475875809379;0.5432905436591511
4.2;0.7952203374387785;0.7952203364419542;0.8066100183625845
4.25;0.9435231000065416;0.9435231142105271;0.9453221201876073
4.4;0.9611597818769397;0.9611597784790123;0.9597997247319227
2.5;0.7540393246743782;0.7540393230596596;0.7364401196760645
1.75;0.5428751868975902;0.5428751852583581;0.5865464944604775
3.5;0.8943802429943638;0.8943802512896307;0.8824189204045447
3.5;0.7496596123284859;0.7496595866233071;0.7380677136955118
5.0;0.9450590652502243;0.9450590618854744;0.9175385690486995
3.95;0.8946283619958114;0.8946283614011735;0.8811260314837871
3.5;0.641107323701422;0.6411073372110949;0.634172647597518
3.25;0.3231634130768188;0.32316342303169193;0.3689724561212363
4.5;0.7058198963343689;0.7058198938984538;0.6871917445885796
0.0;0.49443418339090023;0.49443418325396593;0.5539707798478348
3.1;0.8542983065551036;0.8542983119209572;0.8633316327849478
3.5;0.9080692116649955;0.9080692037895053;0.9027574506707201
4.25;0.947993511070287;0.947993509321497;0.9491771304207804
2.75;0.3619068043968455;0.36574795475909755;0.26562095919259343
3.5;0.7276938093927948;0.7276938040286839;0.7571713078809962
4.5;0.8929855047794971;0.8929854950775714;0.9189759206946359
3.5;0.8778924707548328;0.8778924742285318;0.8869202320888881
2.9;0.6594181736378706;0.6594181442281632;0.639643881595629
3.0;0.8458156997358229;0.8458157068015488;0.769214283709768
3.0;0.9132491403095557;0.9132491341804173;0.909863076617814
3.0;0.6229699697539705;0.622969979181117;0.5702973293789092
4.0;0.5260534825556535;0.4864306647038278;0.27676348078421625
0.0;0.030958442001792534;0.03095843775769673;0.15444050162987985
3.75;0.8648558814844969;0.8648558825835613;0.8829093345567987
3.0;0.9583937277188621;0.9583937315686722;0.9498999492393292
2.5;0.8230942873022737;0.8230943043392703;0.8039942785960652
3.5;0.8942710761715185;0.8942710790822817;0.8708009927441777
4.0;0.8068268278705796;0.8068268254544204;0.754667890125415
4.5;0.8148316836271725;0.8148316820010151;0.7839649666975361
3.5;0.8189543659890028;0.8189543708944894;0.7530649128058764
2.5;0.6291297761358106;0.6291297734909115;0.541186829491806
3.75;0.9027501207962241;0.9027501284612764;0.8976126544732165
3.5;0.672218632677151;0.6722186386861051;0.6643540778079958
3.0;0.8263485519806373;0.8263485524627304;0.8478438024160132
3.9;0.7324738201838038;0.7324738192492055;0.6031211589587908
3.25;0.6307004409211341;0.6307004176141483;0.6355176475223872
3.75;0.9646303383425927;0.9646303274214809;0.9598527362744049
3.4;0.6445788710737999;0.6445788761064091;0.6667610966532319
4.75;0.9334202488372999;0.9334202445870247;0.9392560133606217
3.5;0.7600566145639492;0.7600566130489327;0.7423303935071952
3.75;0.3354928653215355;0.3354928639620176;0.3384378893990896
3.25;0.6789879993458598;0.678988005767752;0.7151812018495712
0.5;0.2789239443406703;0.22119162568255524;0.23378970655710654
0.5;0.45867387395827164;0.45867386653980263;0.4609071852990159
3.75;0.7650625819237803;0.7650625699602797;0.7180628392447045
3.25;0.7912857825547499;0.7912857757594847;0.7638668254268448
2.5;0.6682745696814639;0.6682745706631311;0.6113260730565979
4.95;0.8757534002379012;0.8784725763921368;0.8764905600784242
0.0;0.11509740095938953;0.12011335902376412;0.11025994146496637
3.4;0.8898564918508527;0.8898564945608259;0.8839957765033598
3.0;0.808156020093824;0.808156020429984;0.8232575687860617
3.5;0.6126326543470364;0.6097835925350222;0.6513726097577619
4.25;0.6865462156023335;0.6865461916812032;0.6918173054389282
3.0;0.978107468476549;0.967545079774492;0.9611286227797032
3.9;0.902123084349776;0.9021230753641011;0.9134959718523384
3.25;0.5247840010406958;0.5247840059781055;0.5377474705222801
3.0;0.29552984781973274;0.295529840098231;0.39443613180969084
3.5;0.8377016770989991;0.8377016769278289;0.8395253794817659
3.25;0.7039721473448252;0.7039721535867212;0.656431573514699
4.45;-0.05955700535725295;-0.05955700155295585;0.011418816359660135
1.5;0.44191376290436646;0.4419137561644825;0.5200131941136874
3.0;0.6172790549923496;0.6172790322127055;0.639350041376572
3.25;0.8705519095711447;0.8705519191315815;0.8809104153101825
3.9;0.9290839938443216;0.9290839877023499;0.8760711940721195
2.9;0.6185373495084804;0.6185373402718365;0.6190011007244701
2.0;0.3961783994973063;0.3961783964455545;0.45809802693970697
3.75;0.7443645276986354;0.744364529179188;0.7447464546611309
3.0;0.8991099073808465;0.8991099171620017;0.8923225158990875
3.0;0.7534226114179726;0.7534226382577675;0.7118561817294309
1.5;0.43256531369379675;0.4325653113212422;0.4251050567595781
2.4;0.6919845809621223;0.6919845827156188;0.735895244156502
3.0;0.777401072074064;0.7774010641061124;0.7723412940066575
0.0;0.05603964491843451;0.056039642737059955;0.08913658221069219
3.5;0.7785980208013988;0.7785980149618084;0.8067749079693097
3.5;0.9394393479756751;0.9394393413121145;0.9423448538707968
3.75;0.8428040169363421;0.8428040397478115;0.8576336781753668
4.9;0.9859257801877639;0.9859257819633105;0.9688467853901163
1.25;0.2791569672015804;0.25597240336588345;0.2088313605583043
3.0;0.8600639227188664;0.8600639238292752;0.8751113080623095
3.75;0.5278511384381129;0.5278511294806362;0.47216802148533427
2.0;0.4593782068080385;0.4593782132704879;0.46774639988940064
3.0;0.8411789071650351;0.8411789066272108;0.8403301126808649
3.0;0.46418510595610446;0.46418511804222784;0.43744643998636895
2.1;0.48089781780557456;0.480897809448366;0.5073512161031777
3.0;0.47586342583856117;0.4758634343059017;0.3990855267849571
1.5;0.48104052995465596;0.48104052995465596;0.512303299898154
4.75;0.8412602872662569;0.8412602939012079;0.8441459771645285
3.6;0.6373380870931291;0.637338096374378;0.6193237384845731
3.0;0.6718686725284957;0.6718686918621161;0.6450306517449781
3.25;0.41666625849220956;0.4166662663859981;0.3333528015103515
3.0;0.7146355739352599;0.7146355650157109;0.6835880163387086
1.5;0.5297828391525059;0.5297828322704932;0.5262648711942488
0.0;0.3842894473625103;0.36960665083618915;0.2777930555357959
3.9;0.9315503725853524;0.9315503750775793;0.9266706522564335
4.45;0.8678207844220882;0.8678207862252112;0.862486060869374
0.0;0.013511030105278193;0.01351102703710285;0.06795000321037169
3.0;0.6371587625452365;0.6371587348921348;0.6307938918215313
3.6;0.6663955330744787;0.6652362162594743;0.6631527472360115
3.5;0.8232144547777362;0.8232144591627838;0.7731731796657149
3.45;0.9576175817513407;0.9576175717384419;0.9685482222141524
3.0;0.805212620330161;0.8052126052030719;0.8031970187103099
3.0;0.7916579247721514;0.7916579257464812;0.7799249524754407
3.5;0.9356305129974162;0.9356305072909754;0.9440544789617951
4.2;0.982787286843285;0.9837385611271933;0.9863814842600825
3.25;0.6291065393634324;0.6291065165770277;0.6184265826747166
2.0;0.6549447708399551;0.6549447821117036;0.6568222116689273
0.0;0.24820962773974212;0.2482096227046474;0.2732767501601859
4.25;0.7609414906374903;0.7609414838682963;0.7748991769811353
4.25;0.6203829025970219;0.6202497110947672;0.6725255952828715
3.0;0.8711899043595477;0.8711898997448925;0.8752261301118083
1.5;0.516045718351609;0.5160457245701389;0.5307848126695037
4.25;0.8667481381584093;0.8667481448908848;0.8412275139307317
3.5;0.663191544707369;0.6649902035439113;0.6730918181599633
3.75;0.7099020905554141;0.709902082541192;0.7157467994842952
3.75;0.816778296767534;0.8167782992305318;0.827940282903276
3.75;0.8966704073477451;0.896670410385984;0.8937392053984039
3.5;0.804636173679853;0.8046361713225342;0.7488468103120756
4.25;0.9999999999999574;0.9999999999999574;0.916313589524155
3.0;0.8519127317018932;0.8519127405157301;0.8570033243561372
3.5;0.6833291153716613;0.6833291189374707;0.6508083037392456
3.35;0.6327402215262666;0.6327402141744628;0.7142891672089202
3.25;0.5651159982772196;0.5651159941058715;0.5740416509905227
4.4;0.9211289948083873;0.9131252931588528;0.9040843615453675
5.0;0.9999999999999476;0.9999999999999436;0.9593762530540106
4.4;0.8480777449164244;0.8480777502542324;0.8458352833889774
0.0;0.33863004744393116;0.3094153673764019;0.40954221181856176
3.5;0.8263093607523381;0.8263093659344146;0.8654593295804572
3.9;0.9085229972925345;0.9085229943202299;0.8701600179959005
5.0;0.8148988169451581;0.79919594064511;0.8545878025482582
0.0;0.22435846187367928;0.22435848188592217;0.19122083058414333
3.0;0.7920529780110848;0.7831180512297761;0.8105317649687964
3.0;0.852160042978937;0.8521600408552331;0.8483401082034434
4.25;0.8558613614887232;0.8558613581350144;0.857143797755028
0.0;0.2627326045946983;0.2627326045946983;0.3480832903954372
3.5;0.8216967433554985;0.8216967356506713;0.8291325154465211
3.1;0.5616294531236663;0.5616294486569713;0.4605411093650717
3.0;0.8054760601135833;0.8054760674375917;0.8185714681441278
3.0;0.7446601786017532;0.7446601930801328;0.7542875893361891
3.0;0.871418952906918;0.8714189542222724;0.8877720590308333
3.75;0.8943139211696524;0.8943139007779347;0.8938992421597806
0.5;0.48656894027604736;0.48656895730563465;0.5186711592115263
2.5;0.7473643123447751;0.747364311971511;0.7192050724607186
3.0;0.8510340303574576;0.8510340475229906;0.8081392526435305
3.75;0.613207236006957;0.6128711304153261;0.6313307744845907
3.5;0.9047823055423506;0.9047822950608713;0.920545570156815
3.9;0.8429876290953999;0.8429876263861864;0.8405963789434263
2.75;0.7919559159798605;0.7919559195719075;0.7993560021183476
3.0;0.8966226257977168;0.8966226246633556;0.8876684041767184
4.4;0.8732219501133909;0.8732219486252281;0.8643863405596126
2.0;0.6984170755548977;0.6954272375146271;0.7016527495099195
3.5;0.9175920802699802;0.917592073786619;0.9152168311594713
3.4;0.5386372804296694;0.5386372710804753;0.5846142506214916
4.95;0.8679678189330444;0.8679678210491983;0.8736779499533588
3.75;0.7970319671100283;0.7970319658281821;0.8219353044994
0.0;0.273383573342748;0.273383573342748;0.36342116657502244
3.75;0.8083600641955652;0.8083600619504444;0.8348213095835331
2.9;0.2535596913140382;0.2535596988795866;0.2372377793587241
4.75;0.53745613695615;0.537456138680058;0.4969174539416207
4.9;0.9314992508108462;0.9333678030600255;0.8853577738278714
4.25;0.9339732875599144;0.9339733029417135;0.9445159250878444
3.9;0.9240980033235854;0.924098002777001;0.9296925204928763
1.95;0.7375589391648382;0.7326883583338126;0.7455391673805685
3.75;0.9486294986431655;0.948629496367097;0.950812037966611
4.25;-0.013857148653780205;-0.013857148653780205;0.044560627803528256
3.0;0.840443778711008;0.8404437785248909;0.8254369952995657
2.25;0.8698036112148351;0.8698036248584242;0.8273896277962529
2.5;0.4494494380606378;0.4494494282795907;0.4620190441864341
3.0;0.796750216018562;0.7967502080724524;0.7938396819925576
3.25;0.7485898442751743;0.7485898391799635;0.7132991440597505
4.0;0.7745125477889684;0.7745125470134945;0.788420079491548
4.75;0.8242546182168433;0.8242546120986449;0.7478316640861692
3.0;0.845056158918535;0.8450561658041912;0.8521655203779145
3.4;0.8367666403044779;0.8367666436346314;0.7779091020662519
3.4;0.7168508600418506;0.7168508662655795;0.6935997920412063
0.5;0.4720245294644216;0.4720245405539461;0.4955458177104442
1.9;0.6591882419905747;0.6591882434219098;0.6597541550129102
4.5;0.9818682655554437;0.9818682706300661;0.989668740905811
3.2;0.856404592130326;0.8564045891172204;0.8417424841988903
3.25;0.8724201791498793;0.8724201832755905;0.9228020936404779
3.25;0.836685586722495;0.8366855914871981;0.790623862556228
3.25;0.9294149760205924;0.9294149600202039;0.8918564028304959
3.0;0.6980401030345003;0.698040100672663;0.7440210907805925
3.45;0.7100904507702631;0.7100904542225832;0.674570760744081
3.7;0.8851413401435826;0.8851413506522872;0.9143960368605629
3.5;0.8592343321003401;0.8592343331946619;0.832807510381294
2.75;0.7485987912154533;0.7485988174116457;0.6977674525038492
3.1;0.7440229554233846;0.7440229627116435;0.7581043250267939
3.4;0.8521771904609415;0.852177194258913;0.8813372770440753
3.25;0.29987756523510406;0.30684009215839547;0.23322112775566134
3.35;0.6656863995477676;0.6656864049120159;0.6495355914019286
4.9;0.9240466542123186;0.9240466525650024;0.9179323627323224
3.5;0.7528815542661637;0.7528815537788569;0.7400060957817354
4.65;0.9787846285747435;0.9787846335091142;0.963267626044369
4.75;0.6462635808393647;0.6478933375310635;0.6963405524681554
4.7;0.9770210820764514;0.9778837577921463;0.9847496904010578
3.5;0.7361271406482611;0.7361271430951013;0.7595868830042497
3.25;0.8405169220136556;0.8405169230514727;0.8422382255789972
1.5;0.3839003099906303;0.38390029925795943;0.4577533814552482
4.2;0.5813674565348287;0.5813674565348287;0.5584340921517272
5.0;0.8740556251385907;0.8740556409431015;0.9416116299244106
3.0;0.4826160447124715;0.48261604832424243;0.5422436532065744
3.0;0.8286254919219379;0.8286254898145385;0.7777828277250869
5.0;0.9999999999999485;0.9999999999999502;0.9714955215864719
0.0;0.45954597338815784;0.4595459646462986;0.5195102143727688
3.5;0.7038887350890999;0.7038887290682873;0.7212310167417306
3.75;0.7968576776259905;0.796857679010587;0.7783494260662214
4.5;0.81486700521932;0.8148669984812721;0.7534781708728441
3.7;0.8902281474446563;0.8902281452947014;0.8608457440789413
3.25;0.6713899616599849;0.6713899348048343;0.6199632424063956
4.25;0.8864713054423334;0.8864713116657693;0.8945948219821729
2.0;0.3604545233427222;0.3604545233427222;0.4259536879770696
4.0;0.8925227438072165;0.8954803183120442;0.8713550881094155
3.75;0.9080278968050749;0.9034943454511407;0.8865855725304433
3.5;0.9214134254212041;0.9214134303724556;0.9273149526273344
3.0;0.704349898628232;0.7043498891524279;0.6915307846805713
4.95;0.8708094846971601;0.870809490485987;0.8139406292301451
4.0;0.8149208763535272;0.8149208742466028;0.8130399730015172
4.0;0.838987393287482;0.8389873931599308;0.8016506826059687
4.9;0.9334329361543491;0.9334329309792366;0.9291327427747568
4.9;0.9311259113346486;0.9311259109533646;0.9422636503105509
3.7;0.9408071654448494;0.9408071638874372;0.9446535481187872
4.0;0.6166897679783596;0.6207783275978055;0.5881809991687207
3.25;0.5785228205865303;0.578522819349979;0.6298805160291884
3.0;0.9100900303029305;0.9100900308298928;0.9172483937538819
2.25;0.5132069405394358;0.5132069476843416;0.5920643029556635
3.0;0.8544477596537858;0.8544477590945514;0.8881205916261805
4.0;0.6436186479230592;0.6436186518131682;0.6489156279055452
3.4;0.5824537699836904;0.5846338307945693;0.5899061344623029
2.9;0.4864529157716333;0.5077211582884029;0.4596412941904202
3.25;0.7656620609477761;0.7656620394195656;0.7816638490174977
2.5;0.46549908051018246;0.46549908116224475;0.5088907848163051
3.7;0.861018906391155;0.8610189236861401;0.8993673010431815
3.25;0.9670836285062024;0.967083629223931;0.9550641450145415
0.5;0.3165554714403665;0.31655547234884135;0.318011242128055
2.75;0.7351241254976741;0.7351241219342853;0.6934321440101335
4.0;0.6697072708512855;0.6697072707309717;0.6846841475504903
1.75;0.5290359351485072;0.5290359235079526;0.5505133014049507
4.0;0.9235528286050338;0.9235528143166836;0.9128188770156367
3.45;0.6651299987479911;0.6074411307880155;0.5563002923496336
3.4;0.9207531973539475;0.9207531954507546;0.9100251773723398
3.0;0.7523829376245946;0.7523829283915364;0.7132325719884968
4.25;0.9185215640804097;0.918521562532806;0.9160398756867699
3.0;0.7811405849091045;0.781140591225654;0.809619148348205
3.0;0.7182429249897978;0.7182429287287146;0.6872965868605093
3.5;0.7273180878700828;0.7273180913443067;0.6117904882191855
3.25;0.8560226956780317;0.8560227035651906;0.8608027800910286
3.45;0.7836778848970717;0.7836778884900483;0.7808361509548608
4.6;0.7833450027602581;0.7833450117578222;0.7617480661084164
4.25;0.6824437473551471;0.6824437429900171;0.7137341689844374
1.5;0.4828199409360907;0.48281994504808473;0.505123753254777
2.5;0.47628719373525635;0.4762872112084396;0.306133004790578
4.75;0.9528473261345;0.952847332286124;0.8713540319242788
4.4;0.8749144887229808;0.8749144884632425;0.8460575955419601
0.0;0.4548301872180755;0.45483020248459527;0.46330893249606575
3.25;0.5664942029215028;0.5664941872686028;0.5527380764247168
0.5;0.46626201997969235;0.4662620266787745;0.4824168151042949
3.4;0.9172040215294103;0.9172040110791017;0.9244681855205665
3.25;0.8965237997948579;0.8965238076840446;0.9509556904782911
3.25;0.8436344033633009;0.8436344042663289;0.8677070134730903
3.0;0.40593234065958056;0.40593231626962417;0.3726190882818475
3.25;0.7418607879054993;0.7418607933893853;0.7490410220623716
1.5;0.49754296546929344;0.49754299412746505;0.4258611318764021
3.2;0.7412786125185133;0.7412786143487626;0.7358925852847646
0.0;0.2975101640041617;0.2699932813964106;0.20608684290361895
3.0;0.5601516659539043;0.5601516589188881;0.5590321949077197
3.4;0.44968056888127117;0.44968057656116833;0.5374913297833145
3.25;0.6461663963718058;0.6461663937713229;0.6077414168091105
3.5;0.6672359816063184;0.6695325674529574;0.697905160222859
1.5;0.3285176123064914;0.32851761438930654;0.3586455558170451
3.0;0.7845837658462059;0.7845837599182115;0.7562591640862827
4.9;0.8933281367764745;0.8933281357382217;0.8271603697800882
3.45;0.7610851690953128;0.761085161255005;0.7457114922782578
4.25;0.8250030114153957;0.8250030071736355;0.7299748867560193
4.5;0.9682988346566171;0.9682988348534262;0.9708078049781105
3.0;0.7365119235791313;0.7365119326202411;0.7095614335395319
3.5;0.11660425117302337;0.11660425744634742;0.14445878809787613
2.25;0.4192044039497239;0.41920441929643876;0.3517330583056262
4.25;0.4212612341140139;0.4261057533518643;0.44138217265315527
3.4;0.8611044895429408;0.8611044873417192;0.8720859458660838
3.75;0.9839034838294737;0.9839034829264725;0.9809826825849929
4.25;0.9462357066054614;0.9462357218853634;0.9405325085153026
3.25;0.9315211800895569;0.9315211805517519;0.9374840190862178
3.25;0.4958858474657915;0.49588585813112673;0.475270171251766
3.65;0.8649288726430622;0.8649288695494042;0.8803566721912539
2.75;0.5690497557780289;0.569049754478192;0.4895295323691048
1.5;0.18306142585884985;0.18306142693303906;0.25670174356228936
3.0;0.7538677276602378;0.7538677368309276;0.7517018464685926
4.25;0.5941639343402958;0.5976411839980998;0.3341331631929122
3.5;0.42491853716101746;0.4105625513240208;0.4399846222385665
3.0;0.5648604294672348;0.5648604527089967;0.6061820724778814
2.0;0.6571454568586925;0.6571454520514439;0.6731551147674755
2.5;0.07744716711740206;0.06949677683395028;0.07185524506909213
0.0;0.22164295747569007;0.22164295608254025;0.15968623039542512
0.0;0.2126464197476289;0.21264641963559394;0.41963380142142664
4.0;0.9043771870928197;0.9043771885352887;0.9046303451866379
3.35;0.8562412888965052;0.8562412893067182;0.8339636128907845
4.25;0.7369908662511861;0.7369908693598363;0.7276482346993935
4.25;0.8418566113744902;0.8459344492001581;0.8054577515009876
3.45;0.8481161302972505;0.8481161250184815;0.8645316101440036
