Human;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none
3.8;0.6848852123980435;0.6859740280057589;0.48454371185234896;0.4743416490252569;0.6265348049650923;0.6211552828677247;0.7096095005555323;0.7143387489429213;0.6848852123980433;0.6859740280057588
3.4;0.6412169212514698;0.6394328717238424;0.3440312310280934;0.3278050340535929;0.5601512076757209;0.5567122261209201;0.6785653503135147;0.6738294749783156;0.6412169212514698;0.6394328717238423
2.0;0.39478234125941275;0.39478234125941275;0.07142857142857142;0.07142857142857142;0.309090748636789;0.309090748636789;0.43057127522141464;0.43057127522141464;0.3947823412594127;0.3947823412594127
4.0;0.5149649437398828;0.39184591092080306;0.429197537639476;0.36788360369097944;0.4622576086297674;0.37249279159157783;0.5758286971374297;0.43584318768734603;0.5149649437398828;0.39184591092080306
3.2;0.6651558638579824;0.6158885246531108;0.5227364079078812;0.46672825292995673;0.5986116618869795;0.5443224904639347;0.7228999478713168;0.6824555506860683;0.6651558638579824;0.6158885246531108
2.2;0.371301605826598;0.32148649614020824;0.15990053726670783;0.10660035817780521;0.3016814714243979;0.2506220517902484;0.4270009352927431;0.3784780271021534;0.3713016058265978;0.32148649614020813
3.0;0.5189918774539692;0.5020472530526898;0.2904737509655563;0.2904737509655563;0.435167893033367;0.4275992834187498;0.5691242442381287;0.5440204488096991;0.5189918774539692;0.5020472530526898
2.0;0.4652887694640088;0.45958589730781296;0.23333333333333334;0.2301585822275002;0.3774503683158561;0.372825156759757;0.5100480427820949;0.5036028619820552;0.4652887694640088;0.45958589730781296
0.6;0.43754942740183345;0.44365977015479047;0.23570226039551584;0.23570226039551584;0.35761429236884756;0.36571035043306915;0.48473759047786297;0.48827522656848105;0.43754942740183345;0.44365977015479047
3.2;0.49703523177133097;0.49703523177133097;0.2948839123097943;0.2948839123097943;0.40514194771036105;0.40514194771036105;0.5470939138988741;0.5470939138988741;0.49703523177133097;0.49703523177133097
3.6;0.49914487169427596;0.49914487169427596;0.42426406871192845;0.42426406871192845;0.44974043165975786;0.44974043165975786;0.5803385036023795;0.5803385036023795;0.49914487169427596;0.49914487169427596
1.0;0.35553370747920005;0.35553370747920005;0.14744195615489716;0.14744195615489716;0.2541408120550494;0.2541408120550494;0.4239974566193948;0.4239974566193948;0.3555337074792001;0.3555337074792001
1.8;0.38186154097203256;0.3703021930278171;0.291161615782696;0.2869720215917757;0.32886571727343217;0.32294157006164137;0.4434777552653995;0.4219510604153958;0.38186154097203256;0.3703021930278171
2.8;0.40778210732564274;0.4004579288209198;0.16724840200141816;0.16412198797244362;0.33312472316167624;0.3270248842179012;0.4375783209786058;0.42978785149739895;0.40778210732564274;0.4004579288209198
2.8;0.4178820866591425;0.4007653509051985;0.07977297009314842;0.07977297009314842;0.33387627976163414;0.3215880906675093;0.452834239577042;0.43454824409071247;0.4178820866591426;0.40076535090519855
1.8;0.3351202261574505;0.3263569321587238;0.16343011261515336;0.12909944487358058;0.2638088369253351;0.24553337426084937;0.3847546639323444;0.3809263141317526;0.3351202261574504;0.32635693215872363
1.8;0.33701684937685117;0.33075638503295945;0.1466471150213533;0.14368424162141993;0.2610593172370018;0.2559572279081319;0.3844917871097094;0.3776763907440768;0.33701684937685117;0.33075638503295945
2.6;0.524601457804841;0.4651937161409762;0.3721042037676254;0.31008683647302115;0.4659031908685974;0.4048503764094128;0.5519414691031562;0.49365341531150175;0.524601457804841;0.4651937161409762
1.4;0.32123642332328806;0.32123642332328806;0.11785113019775793;0.11785113019775793;0.238016451049429;0.238016451049429;0.3610990377598211;0.3610990377598211;0.32123642332328806;0.32123642332328806
3.0;0.5028551443662616;0.434966235552631;0.36226673028138096;0.3018889419011508;0.4481331825562096;0.3788252157174839;0.531713091553574;0.4688255883236763;0.5028551443662616;0.434966235552631
0.6;0.5297125480683829;0.5164747431026544;0.19565575696124973;0.19269110433869333;0.4192495820484035;0.4059245773765733;0.574510687494451;0.563782501431188;0.5297125480683829;0.5164747431026544
1.8;0.4079587922394298;0.4079587922394298;0.31212739461154115;0.31212739461154115;0.3645749282695542;0.3645749282695542;0.45243847321863884;0.45243847321863884;0.4079587922394298;0.4079587922394298
3.0;0.43264713923106074;0.42697344079432464;0.37219368415938836;0.37219368415938836;0.39581524583883;0.39332064907433356;0.4930741302363848;0.49127560307758233;0.43264713923106074;0.42697344079432464
3.0;0.6329778196829859;0.6329778196829859;0.3401680257083045;0.3401680257083045;0.5553129121914677;0.5553129121914677;0.6632855370478573;0.6632855370478573;0.6329778196829859;0.6329778196829859
3.8;0.6413343638166207;0.5874374191460805;0.4595037486404902;0.3829197905337418;0.5754049283303182;0.5079807471340588;0.6738537954413638;0.6316066743501226;0.6413343638166206;0.5874374191460805
2.4;0.6112334829334157;0.5680838649679604;0.24573659359149527;0.19658927487319622;0.517967653984826;0.4722907077514035;0.6461773373546973;0.60421016575844;0.6112334829334157;0.5680838649679604
3.6;0.5235729979316642;0.5179186544276297;0.3639301321213053;0.35986374603287324;0.47570922515413105;0.47050985300815085;0.546946255990968;0.541054747166857;0.5235729979316642;0.5179186544276297
2.8;0.4607071094239549;0.4607071094239549;0.27975144247209416;0.27975144247209416;0.3914325578879013;0.3914325578879013;0.5049512768635547;0.5049512768635547;0.4607071094239549;0.4607071094239549
3.6;0.5954350230928486;0.5681666984256454;0.3227661238419326;0.2998828811198779;0.5319474884391422;0.4972892256307226;0.619943535629234;0.5973849898971072;0.5954350230928486;0.5681666984256454
3.0;0.5602186247727194;0.5602186247727194;0.4114755998989118;0.4114755998989118;0.5108339494587394;0.5108339494587394;0.5871801090528543;0.5871801090528543;0.5602186247727193;0.5602186247727193
0.0;0.27001482601064786;0.23650134544356244;0.17647058823529413;0.17647058823529413;0.2027657310941336;0.19053882916222153;0.3673120189531678;0.3165731142525304;0.27001482601064786;0.23650134544356244
0.0;0.4827013316051233;0.4561040000150261;0.08362420100070908;0.08178608201095308;0.36018659811920395;0.3405647384817122;0.5343507762965358;0.5060765343097562;0.4827013316051233;0.4561040000150261
0.2;0.5209202820675929;0.5209202820675929;0.21170244960998524;0.21170244960998524;0.4595205595548979;0.4595205595548979;0.5568002508042698;0.5568002508042698;0.5209202820675929;0.5209202820675929
0.0;0.4801603424778239;0.4896561867006659;0.16724840200141816;0.16412198797244362;0.39835239951848583;0.40454493749565607;0.5071959972959726;0.5176342650651514;0.4801603424778239;0.4896561867006659
0.2;0.3270246149591221;0.3206772104202484;0.09453729031382221;0.09453729031382221;0.24626664902397913;0.24045274948020243;0.36807167427546167;0.36464627494990337;0.32702461495912205;0.3206772104202483
0.2;0.40594194964035096;0.42118058070082154;0.18257418583505536;0.18257418583505536;0.3279332180103991;0.34398864103094146;0.4572947768504027;0.4648536466119283;0.40594194964035096;0.42118058070082154
1.8;0.3061235133060848;0.24764064478097236;0.17928429140015903;0.11952286093343936;0.22769263367394235;0.16814848503961868;0.3844815247319654;0.3279878396811149;0.3061235133060848;0.2476406447809723
1.4;0.467728658994896;0.4849209527033779;0.14814814814814814;0.17857142857142855;0.37584725269744096;0.3969971733726582;0.5040066208074526;0.5196308861319926;0.467728658994896;0.4849209527033779
1.8;0.2596602914835118;0.2561397792359086;0.09325048082403138;0.09325048082403138;0.18251095133270503;0.17883355852513066;0.3047777569857077;0.30282542955541375;0.2596602914835118;0.2561397792359086
2.0;0.27014366468981277;0.26353135603561306;0.15018785229652765;0.14638501094227999;0.2138912315054064;0.20852327280208607;0.3012920942498541;0.2940889932461909;0.2701436646898127;0.263531356035613
0.0;0.4624809730104536;0.4290566742452189;0.21677749238102995;0.2130071614211525;0.3869215198785121;0.35541854478826623;0.4924603850580949;0.45985543923157973;0.4624809730104536;0.4290566742452189
0.8;0.5344671961204094;0.5535691862982841;0.21629522817435007;0.21081851067789195;0.43950310093397166;0.45535191631177435;0.5745190235314354;0.5901260272142848;0.5344671961204094;0.5535691862982841
2.2;0.5183995010688499;0.4856460878080911;0.3185110286353031;0.3185110286353031;0.4413753455073247;0.42081109307137293;0.5723708310332135;0.5324825366318581;0.5183995010688499;0.48564608780809104
1.4;0.3022688516691928;0.31968674878804165;0.1556997888323046;0.1556997888323046;0.21037484266297576;0.2243060253296822;0.38901878498592596;0.3969801419060527;0.3022688516691928;0.31968674878804165
1.8;0.5866447876548303;0.5749930882627499;0.3494282789073061;0.3413943709994594;0.5174140413319246;0.5063369135958756;0.6172201423613208;0.6054891285160984;0.5866447876548303;0.5749930882627499
3.0;0.5490618763529076;0.5490618763529076;0.41403933560541256;0.41403933560541256;0.4975473326829594;0.4975473326829594;0.5785180746062573;0.5785180746062573;0.5490618763529076;0.5490618763529076
1.2;0.6058791378624291;0.5793147240297041;0.3575849805304566;0.3575849805304566;0.5195848510492368;0.49356791974258307;0.6419665192989603;0.6200362656258782;0.6058791378624291;0.5793147240297041
0.2;0.44033177623987796;0.44033177623987796;0.1577676056862954;0.1577676056862954;0.3620301204676326;0.3620301204676326;0.4709624016582508;0.4709624016582508;0.440331776239878;0.440331776239878
0.2;0.36833169969542445;0.36930338655383943;0.0;0.0;0.260553548470495;0.26162947106224443;0.43090802408937784;0.43134077969703544;0.36833169969542434;0.36930338655383943
0.6;0.4438140196825509;0.392944951962185;0.09701425001453319;0.09701425001453319;0.3295002068310352;0.2922724670592937;0.49347817649673725;0.4444417205750161;0.4438140196825509;0.392944951962185
0.2;0.31043947723842924;0.3291667196660788;0.1734944795898721;0.2182178902359924;0.26171341555597516;0.2930386687193283;0.3469325598488407;0.3567222982035388;0.31043947723842924;0.3291667196660788
0.2;0.3446867157458631;0.32740209527263353;0.09829463743659811;0.09829463743659811;0.2589733357022807;0.24998558428667172;0.38562260488238265;0.36356486624889883;0.34468671574586307;0.3274020952726335
0.0;0.3250506331390396;0.3250506331390396;0.10751095638669683;0.10751095638669683;0.2378796331481212;0.2378796331481212;0.37083395257247287;0.37083395257247287;0.3250506331390396;0.3250506331390396
0.2;0.4691235212080848;0.4691235212080848;0.2286647801900118;0.2286647801900118;0.3555371149618039;0.3555371149618039;0.5399193407607389;0.5399193407607389;0.4691235212080848;0.4691235212080848
0.2;0.33787373100487333;0.28013072179875753;0.18090680674665818;0.12060453783110546;0.26103295885843125;0.20153294165989152;0.39310602673006034;0.3374473871030045;0.33787373100487333;0.2801307217987575
2.0;0.40548073572420407;0.40548073572420407;0.0;0.0;0.3202601484601386;0.3202601484601386;0.432713839273016;0.432713839273016;0.40548073572420407;0.40548073572420407
2.8;0.4808901754441751;0.4415370596465629;0.2214037213850238;0.17712297710801903;0.4090813121999241;0.36741307962380876;0.5063763725220316;0.46809291454841795;0.4808901754441751;0.4415370596465629
2.0;0.4543331111700415;0.38909463726741605;0.1709408646894569;0.11009637651263604;0.321181179926613;0.2566101498773513;0.5281711240608902;0.4642036812090219;0.4543331111700415;0.38909463726741617
4.0;0.5699488148034929;0.5699488148034929;0.5017452060042545;0.5017452060042545;0.5305058785325164;0.5305058785325164;0.6030653660055383;0.6030653660055383;0.5699488148034928;0.5699488148034928
3.0;0.3417921928347355;0.3456769767726655;0.21764287503300347;0.21764287503300347;0.2686286361641002;0.2712483292587297;0.4037411822458848;0.4055276022532631;0.3417921928347355;0.3456769767726655
3.2;0.5968075553827084;0.5481299757115681;0.3970333335883721;0.3474041668898256;0.5192047646271715;0.47021620071150494;0.6387908741639681;0.592153876131201;0.5968075553827084;0.548129975711568
1.6;0.4910701983472053;0.4910701983472053;0.15075567228888181;0.15075567228888181;0.38130657883752106;0.38130657883752106;0.536132176154171;0.536132176154171;0.49107019834720517;0.49107019834720517
2.4;0.30556869150964894;0.22291128503014115;0.2279211529192759;0.22291128503014115;0.24813763782674167;0.22291128503014115;0.43774512068718985;0.22291128503014115;0.30556869150964894;0.22291128503014115
3.2;0.564089817663393;0.5494623963822352;0.3402069087198859;0.33113308926626095;0.49689874966462977;0.48377492805573874;0.6045028991729614;0.5891262461859037;0.564089817663393;0.5494623963822353
1.8;0.23783058843034263;0.23783058843034263;0.0;0.0;0.11526007294173395;0.11526007294173395;0.34869792223691626;0.34869792223691626;0.23783058843034255;0.23783058843034255
