Human;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-user_cf-default_ner-none_Sum
1.0;0.9091874370348416;0.9241924394660247;0.9026679950944664;0.9241924394660247;0.8891464988272658;0.924255372161557;0.8734653561770624;0.924255372161557
3.0;0.9550523956835002;0.9113196468123224;0.9564704802413024;0.9113196468123224;0.9499996282367109;0.8938221398085762;0.9635056970736543;0.8938221398085762
2.0;0.9406770796298345;0.9585377774991797;0.958949898517108;0.9585377774991797;0.7782942976503998;0.8751147566300866;0.7781366269851748;0.8751147566300866
2.4;0.9695731255317401;0.972045902686719;0.9753742075079536;0.972045902686719;0.7930363300173577;0.910700056730937;0.8086788460152425;0.910700056730937
3.4;0.9552689355292204;0.9755025697275737;0.9483572798955332;0.9755025697275737;0.7998839262565114;0.9458093894030078;0.7766672438504539;0.9458093894030078
3.0;0.9578199414859693;0.9663250625087654;0.9561063758654209;0.9663250625087654;0.8066901762542459;0.9292746168000201;0.8460967160348704;0.9292746168000201
2.0;0.9246583502187765;0.9181111537917807;0.922080019591401;0.9181111537917807;0.8272726606596317;0.9048943304068034;0.8273031674740909;0.9048943304068034
3.2;0.9386108026796848;0.9695403299719576;0.9421103672283618;0.9695403299719576;0.9422840484721713;0.9694991604422903;0.9435590027580157;0.9694991604422903
2.0;0.9431392629768086;0.9120376005469464;0.9404686613772378;0.9120376005469464;0.9513689324883199;0.9243287749477044;0.9398892147905035;0.9243287749477044
3.0;0.8807359945645856;0.9580407828670745;0.887816548941884;0.9580407828670745;0.8097531104303509;0.915419022559456;0.7717759089281738;0.915419022559456
1.2;0.8906991184489212;0.9522140386796604;0.9036525759641135;0.9522140386796604;0.8271055788581451;0.8943281834664332;0.7953529312081584;0.8943281834664332
3.4;0.8988762938059282;0.9483950509927052;0.9185126926908616;0.9483950509927052;0.803528300627225;0.9299969887010782;0.7938056740062681;0.9299969887010782
1.8;0.898939981764873;0.9215597185595615;0.9023984170689823;0.9215597185595615;0.8544102898089996;0.9154674139490906;0.8454483851909409;0.9154674139490906
3.6;0.8832167954049479;0.9284965059057226;0.88871789497245;0.9284965059057226;0.7569156741252823;0.8791789981800948;0.6562741365156491;0.8791789981800948
2.0;0.8894284790805983;0.9194000406061315;0.9083301393847292;0.9194000406061315;0.8209750555008477;0.8992222045813035;0.7630252749094055;0.8992222045813035
2.4;0.9013809739842551;0.9373093436609562;0.8756782214429886;0.9373093436609562;0.7765214364232331;0.91974018082629;0.7846275515101185;0.91974018082629
3.4;0.9292826639134546;0.9101820025015817;0.9257237684497994;0.9101820025015817;0.9489616036666508;0.9196220375066311;0.9586557842879948;0.9196220375066311
3.0;0.9530668068781676;0.9533063110615345;0.9510406530284361;0.9533063110615345;0.9512333298709527;0.9257307622344515;0.9665182934589772;0.9257307622344515
4.0;0.9619085027365174;0.9407076123874645;0.9721482519418196;0.9407076123874645;0.9593475183884426;0.9316867479532395;0.975758196121685;0.9316867479532395
4.0;0.9787620826454532;0.955274783306915;0.9685831301344425;0.955274783306915;0.8215215806131521;0.7205822240796048;0.8251095900774235;0.7205822240796048
3.4;0.9669394736596775;0.9706121494332915;0.9680004373838388;0.9706121494332915;0.8906038704044195;0.922553316605954;0.888137725691445;0.922553316605954
3.4;0.9634463504933649;0.9532321973125584;0.974570606116863;0.9532321973125584;0.8022565899072169;0.8929730627489647;0.8625769195900127;0.8929730627489647
3.0;0.8644647323298836;0.8640326325245246;0.8950923998737506;0.8640326325245246;0.791686593852038;0.8920914988830878;0.8477754934009917;0.8920914988830878
2.0;0.9402182005564759;0.893312741574896;0.9409520180300609;0.893312741574896;0.7933107049759875;0.8014985676598962;0.8443963282611229;0.8014985676598962
3.8;0.98127869479644;0.9575602835160397;0.9803818499961112;0.9575602835160397;0.9676335261936839;0.9602112428513428;0.9662440417683479;0.9602112428513428
3.4;0.9575187191170437;0.9545315411274444;0.9527733485256554;0.9545315411274444;0.8113915836133816;0.804711249212182;0.7508110164134217;0.804711249212182
2.0;0.9325653507408839;0.9305855350735007;0.9466981081868449;0.9305855350735007;0.8607924481137064;0.8228560634916539;0.858749424700614;0.8228560634916539
4.0;0.9444732507364071;0.903986050897702;0.9647407196278166;0.903986050897702;0.9640471064955031;0.9094223448599119;0.9814125503357425;0.9094223448599119
3.2;0.937573352969276;0.962642762287262;0.9526119288194526;0.962642762287262;0.9776121430577535;0.9558031251274054;0.989359945858494;0.9558031251274054
2.2;0.9142655201884867;0.8750466839901754;0.9045543059019011;0.8750466839901754;0.8805166557395746;0.8689440669558143;0.8884648495427647;0.8689440669558143
3.0;0.934991794818827;0.9704424699200691;0.9528854989383831;0.9704424699200691;0.8668048261242682;0.9586308677545173;0.8493382242909077;0.9586308677545173
2.0;0.8970454951170934;0.9280542026456086;0.9207130488310127;0.9280542026456086;0.8334381679071415;0.9120303915040704;0.8619896517293573;0.9120303915040704
0.6;0.9193578075191793;0.9578586548886359;0.9133679589322922;0.9578586548886359;0.7884304822702822;0.9399914162158755;0.7916260474366429;0.9399914162158755
3.2;0.948187970231809;0.9623619583518259;0.9616553515106998;0.9623619583518259;0.8781539571859526;0.9431240884289688;0.9279269627277663;0.9431240884289688
3.6;0.950616483085657;0.9512895211054213;0.9527031981350264;0.9512895211054213;0.986210071822438;0.9381899222104289;0.9903851097933828;0.9381899222104289
1.0;0.9262859447164944;0.9325857694740918;0.8870069867592026;0.9325857694740918;0.8539436637583222;0.9299190318983515;0.8991319132211957;0.9299190318983515
1.8;0.9065985657659769;0.913536637675116;0.9005460991817082;0.913536637675116;0.847479039758166;0.8623101063385987;0.8600512451173858;0.8623101063385987
2.8;0.9321494421868837;0.9511746112153878;0.926858982685669;0.9511746112153878;0.8573582126432662;0.925012907996675;0.8204508018590335;0.925012907996675
2.8;0.9285876690379307;0.9412868628822032;0.932572861948007;0.9412868628822032;0.9121132822002367;0.9245957078633054;0.9152523984396833;0.9245957078633054
1.8;0.9391914709443967;0.9526725784098641;0.9505655141758158;0.9526725784098641;0.8579536318859009;0.9312799524787057;0.8071501178754419;0.9312799524787057
1.8;0.9019100200941196;0.8685909723951546;0.906025500007564;0.8685909723951546;0.872025287415309;0.8200534979296542;0.8782742224004467;0.8200534979296542
2.6;0.8930523588361087;0.9380331406737766;0.8943501445365971;0.9380331406737766;0.8459732676714079;0.9224751836406737;0.8873941909695872;0.9224751836406737
1.4;0.8910013331508644;0.7695176555369425;0.8814689195781269;0.7695176555369425;0.8576151573249946;0.7374329218267647;0.8969557325492212;0.7374329218267647
3.0;0.923766195933154;0.9194909483183155;0.9157392736441294;0.9194909483183155;0.816465532881617;0.8815835896317132;0.8269857263908414;0.8815835896317132
0.6;0.9216009857079865;0.9279249081572006;0.9017639671645991;0.9279249081572006;0.8670847789562988;0.9178503732897276;0.8787029856759853;0.9178503732897276
1.8;0.9042445012320149;0.9102930445134532;0.9083627753151357;0.9102930445134532;0.7434640081177768;0.8065808088309643;0.7381166933804794;0.8065808088309643
3.0;0.946372186352826;0.9263549304543842;0.9324864904013531;0.9263549304543842;0.876535790126046;0.9294184389123614;0.8141570477361915;0.9294184389123614
3.0;0.9482873728639664;0.9591908041768217;0.9510602516272185;0.9591908041768217;0.9623835817306896;0.9607398809932725;0.9826144186016406;0.9607398809932725
3.8;0.9780329385215056;0.9839134042825385;0.9828717449522135;0.9839134042825385;0.973455416291563;0.9781547692326003;0.9770923588127495;0.9781547692326003
2.4;0.9340822400603159;0.9448494465810306;0.95009564748771;0.9448494465810306;0.8733828032841625;0.9322612425393106;0.8803106483135078;0.9322612425393106
3.6;0.9425039744969178;0.9651200863363817;0.9448371590895532;0.9651200863363817;0.871641369878684;0.9560908737060362;0.8410810117665617;0.9560908737060362
2.8;0.9417393680554704;0.9565791239200723;0.9425785177002143;0.9565791239200723;0.9023602954467007;0.9161586571568723;0.9648682163332319;0.9161586571568723
3.6;0.9500404524300153;0.9751268414127501;0.9526600046909579;0.9751268414127501;0.8691824411173499;0.961821786123181;0.835198109596363;0.961821786123181
3.0;0.9204625452561679;0.9534926937807371;0.9486636875515523;0.9534926937807371;0.9042156352832026;0.9565033239431004;0.9060618044506049;0.9565033239431004
0.0;0.8250278111619269;0.7946056138712007;0.8331456282683142;0.7946056138712007;0.7701297762328307;0.842123933121096;0.8142964096942035;0.842123933121096
0.0;0.9019824233458692;0.9293094950313576;0.9192047929402791;0.9293094950313576;0.8909086684221758;0.8988585708539618;0.9250897027892504;0.8988585708539618
0.2;0.8915462356577039;0.8906889500513218;0.9011704283840477;0.8906889500513218;0.8913966257351023;0.8876117329139557;0.9009556146557132;0.8876117329139557
0.0;0.8748187815835915;0.8994407004647749;0.8491966710804869;0.8994407004647749;0.7744462955510961;0.8957807170580088;0.7468925728548956;0.8957807170580088
0.2;0.879650081171601;0.8702551965831272;0.8885816271474579;0.8702551965831272;0.7890856240473011;0.7689539066915209;0.8439392060517499;0.7689539066915209
0.2;0.8938124642388697;0.912075483371481;0.8894714957794109;0.912075483371481;0.8872051960837051;0.9094466118483286;0.9266017341151052;0.9094466118483286
1.8;0.9472165526216018;0.9142197878256046;0.931656122045562;0.9142197878256046;0.8918653516213778;0.8670549452144528;0.9209058083865184;0.8670549452144528
1.4;0.9133618623545271;0.9037646579975356;0.923522396253164;0.9037646579975356;0.8313356250686003;0.627837721587631;0.8345743482651318;0.627837721587631
1.8;0.9129332081845539;0.911053725983769;0.92710926006027;0.911053725983769;0.9285973154643278;0.8793912122196045;0.9503540375967542;0.8793912122196045
2.0;0.9339046174235588;0.950223850983497;0.9522257881768134;0.950223850983497;0.9507820178544072;0.940156310926973;0.9478264374218258;0.940156310926973
0.0;0.8770460452371518;0.9302365453753612;0.8778188604066429;0.9302365453753612;0.8676468163423213;0.9010793701772326;0.9028385705227732;0.9010793701772326
0.8;0.9095604152016539;0.9684848694795593;0.9203126219565442;0.9684848694795593;0.7956302531232137;0.9500050894541957;0.811990373109971;0.9500050894541957
2.2;0.9619210108654416;0.9457307414976048;0.9508352178352841;0.9457307414976048;0.9228636723295328;0.938186333295493;0.9363462141190819;0.938186333295493
1.4;0.9365340789447683;0.9234778596735359;0.9316760038151726;0.9234778596735359;0.8979985353652354;0.9103461140757574;0.917638943243506;0.9103461140757574
1.8;0.9453652526422579;0.9275761614968444;0.9415842421121239;0.9275761614968444;0.9335458303762191;0.87040418555669;0.9378140510944765;0.87040418555669
3.0;0.9225169651183674;0.9640203710275502;0.9263771767594466;0.9640203710275502;0.9205900103415637;0.9652001410558866;0.932852045453475;0.9652001410558866
1.2;0.9240463772935066;0.9419624258206098;0.9220933875464475;0.9419624258206098;0.8753279104245784;0.928207676482474;0.8939243118595029;0.928207676482474
0.2;0.8877871094938166;0.8483854098260375;0.8911235500523406;0.8483854098260375;0.8734147702597379;0.8197790479297087;0.9014696225023361;0.8197790479297087
0.2;0.8848555729545975;0.928207386470313;0.8889273769289089;0.928207386470313;0.7652983332626898;0.8237268408714559;0.7330836096608879;0.8237268408714559
0.6;0.9015981451915929;0.9090326149657016;0.9093721758608289;0.9090326149657016;0.6271210581744293;0.6831130579968395;0.619091934911759;0.6831130579968395
0.2;0.8504346645311013;0.8928995159287373;0.8435534826233183;0.8928995159287373;0.7788209146971357;0.8461570663794671;0.7268831358723984;0.8461570663794671
0.2;0.8603597665012968;0.8272639501471492;0.8893001180158866;0.8272639501471492;0.8703040729269516;0.8728545002403421;0.9344600673505895;0.8728545002403421
0.0;0.8861724836659294;0.9108019217281015;0.863308265593743;0.9108019217281015;0.9027255316454205;0.9227229218906721;0.8712770049159585;0.9227229218906721
0.2;0.8592614244746452;0.838169096574739;0.8542340094086466;0.838169096574739;0.8545699885328466;0.7839082317842214;0.856852889699198;0.7839082317842214
0.2;0.863597807251948;0.8817575254376743;0.8581422328457494;0.8817575254376743;0.7867788238091741;0.8504914163460457;0.8206754970256344;0.8504914163460457
2.0;0.9110732943467544;0.8749722765968095;0.9183541005514922;0.8749722765968095;0.9010803727154719;0.8714378518679156;0.9121414184626411;0.8714378518679156
2.8;0.9448745630613666;0.9563350865806721;0.9551481396014226;0.9563350865806721;0.8745759937357345;0.9442785784890068;0.9021394194285866;0.9442785784890068
2.0;0.8552730763954285;0.8567615297261978;0.8561188000279645;0.8567615297261978;0.7959673266405539;0.7529517757076277;0.7587676706062296;0.7529517757076277
4.0;0.9559965957431207;0.9652165325470671;0.9683061698001936;0.9652165325470671;0.9865722150321816;0.9689372761344572;0.9919958873831922;0.9689372761344572
3.0;0.9324511433047307;0.9379194588178535;0.9449836073911276;0.9379194588178535;0.8366296869712392;0.8964583425975798;0.7917359233697451;0.8964583425975798
3.2;0.9416458125489146;0.9610911210627817;0.9344184421628179;0.9610911210627817;0.820959848189361;0.9439933845032207;0.8334121628949364;0.9439933845032207
1.6;0.8874155274612608;0.9101103319385825;0.9145750652099292;0.9101103319385825;0.8258473038130056;0.8743643550710566;0.8230573365820989;0.8743643550710566
2.4;0.9274947156410669;0.9167645834753064;0.9462706087821755;0.9167645834753064;0.8888035140818472;0.9415452623086258;0.8569101640361888;0.9415452623086258
3.2;0.9329632276856984;0.9493069505611279;0.9323033923653441;0.9493069505611279;0.7649686111172713;0.8823724348362016;0.8470806089440825;0.8823724348362016
1.8;0.8848526099733854;0.8263871994275128;0.8903056997357894;0.8263871994275128;0.8296552138274803;0.8168050906762494;0.8810153115857381;0.8168050906762494
